actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
273,PT03M39.00S,2021-12-17T01:27:01.8Z,2,REGULAR,substitution,in,[],201988,,,1610612755,54,40,2021-12-17T01:27:09Z,2680000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M39.00S,2021-12-17T01:27:20.7Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,54,41,2021-12-17T01:27:20Z,2690000,,,0,,J. Embiid Free Throw 2 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
275,PT03M26.00S,2021-12-17T01:27:35.3Z,2,REGULAR,2pt,Jump Shot,[],1630560,82.07950065703022,19.362745098039216,1610612751,54,41,2021-12-17T01:27:39Z,2700000,-153.0,116.0,1,right,MISS C. Thomas 19' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,19.22,Missed,,,,,,,,,,,,,,,,,,,
276,PT03M22.00S,2021-12-17T01:27:39.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,54,41,2021-12-17T01:27:39Z,2710000,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,275.0,4.0,4.0,0.0,,,,,,
277,PT03M19.00S,2021-12-17T01:27:42.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203552,9.543363994743759,4.6568627450980395,1610612755,54,44,2021-12-17T01:27:49Z,2720000,227.0,37.0,1,left,S. Curry 3PT running (10 PTS) (J. Embiid 4 AST),"[203552, 203954]",1610612755.0,PHI,running,,,Curry,S. Curry,,,,,22.97,Made,10.0,J. Embiid,203954.0,4.0,,,,,,,,,,,,,,,
279,PT03M16.00S,2021-12-17T01:27:48.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,54,44,2021-12-17T01:27:48Z,2740000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M16.00S,2021-12-17T01:27:51.8Z,2,REGULAR,substitution,out,[],201933,,,1610612751,54,44,2021-12-17T01:30:38Z,2750000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M16.00S,2021-12-17T01:27:51.8Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,54,44,2021-12-17T01:30:38Z,2760000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M58.00S,2021-12-17T01:31:15.1Z,2,REGULAR,2pt,Jump Shot,[],201988,89.43823915900131,71.81372549019608,1610612751,54,44,2021-12-17T01:34:08Z,2770000,109.0,47.0,1,right,MISS P. Mills 11' floating Shot,[201988],1610612751.0,BKN,floating,,,Mills,P. Mills,,,,,11.87,Missed,,,,,,,,,,,,,,,,,,,
283,PT02M56.00S,2021-12-17T01:31:17.1Z,2,REGULAR,rebound,offensive,[],1630561,,,1610612751,54,44,2021-12-17T01:34:08Z,2780000,,,0,,D. Duke Jr. REBOUND (Off:2 Def:1),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,282.0,3.0,1.0,2.0,,,,,,
284,PT02M55.00S,2021-12-17T01:31:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630561,92.19776609724047,50.73529411764706,1610612751,54,44,2021-12-17T01:34:18Z,2790000,4.0,21.0,1,right,MISS D. Duke Jr. putback Layup,[1630561],1610612751.0,BKN,putback,,,Duke Jr.,D. Duke Jr.,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
285,PT02M54.00S,2021-12-17T01:31:21.5Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,54,44,2021-12-17T01:34:18Z,2800000,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,284.0,5.0,5.0,0.0,,,,,,
286,PT02M50.00S,2021-12-17T01:31:25.1Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,54,44,2021-12-17T01:34:28Z,2810000,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 1629651]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,1.0,Claxton,1629651.0,
287,PT02M50.00S,2021-12-17T01:31:25.1Z,2,REGULAR,steal,,[],1629651,,,1610612751,54,44,2021-12-17T01:31:27Z,2820000,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M48.00S,2021-12-17T01:31:36.1Z,2,REGULAR,foul,personal,[],203954,,,1610612751,54,44,2021-12-17T01:31:48Z,2830000,,,0,,J. Embiid personal FOUL (3 PF),"[203954, 1630560]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,2003.0,3.0,0.0,Thomas,1630560.0,,,,,,,,,,
290,PT02M36.00S,2021-12-17T01:31:56.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,82.34231274638634,50.245098039215684,1610612751,56,44,2021-12-17T01:32:04Z,2850000,1.0,113.0,1,right,K. Durant 11' fadeaway Jump Shot (14 PTS),[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,11.35,Made,14.0,,,,,,,,,,,,,,,,,,
291,PT02M36.00S,2021-12-17T01:32:00.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202699,,,1610612751,56,44,2021-12-17T01:32:19Z,2860000,,,0,,T. Harris shooting personal FOUL (2 PF) (Durant 1 FT),"[202699, 201142]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,1627541.0,2.0,0.0,Durant,201142.0,,,,,,,,,,
293,PT02M36.00S,2021-12-17T01:32:32.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201142,,,1610612751,57,44,2021-12-17T01:32:32Z,2880000,,,0,,K. Durant Free Throw 1 of 1 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
294,PT02M11.00S,2021-12-17T01:32:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,19.136005256241788,48.28431372549019,1610612755,57,44,2021-12-17T01:33:04Z,2890000,9.0,127.0,1,left,MISS T. Harris 12' floating Shot,[202699],1610612755.0,PHI,floating,,,Harris,T. Harris,,,,,12.77,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M07.00S,2021-12-17T01:33:03.4Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,57,44,2021-12-17T01:33:03Z,2900000,,,0,,K. Durant REBOUND (Off:1 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,294.0,9.0,8.0,1.0,,,,,,
296,PT01M51.00S,2021-12-17T01:33:19.6Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",201980,,,1610612751,57,44,2021-12-17T01:33:34Z,2910000,,,0,,D. Green shooting personal FOUL (1 PF) (Thomas 3 FT),"[201980, 1630560]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,1627541.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,
298,PT01M51.00S,2021-12-17T01:33:38.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612751,57,44,2021-12-17T01:33:50Z,2930000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support 3 FTs
299,PT01M51.00S,2021-12-17T01:33:51.5Z,2,REGULAR,freethrow,1 of 3,[],1630560,,,1610612751,58,44,2021-12-17T01:33:51Z,2940000,,,0,,C. Thomas Free Throw 1 of 3 (9 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
300,PT01M51.00S,2021-12-17T01:34:05.1Z,2,REGULAR,freethrow,2 of 3,[],1630560,,,1610612751,59,44,2021-12-17T01:34:05Z,2950000,,,0,,C. Thomas Free Throw 2 of 3 (10 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
301,PT01M51.00S,2021-12-17T01:34:18.3Z,2,REGULAR,freethrow,3 of 3,[],1630560,,,1610612751,60,44,2021-12-17T01:34:18Z,2960000,,,0,,C. Thomas Free Throw 3 of 3 (11 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
302,PT01M42.00S,2021-12-17T01:34:28.8Z,2,REGULAR,3pt,Jump Shot,[],203552,29.77989487516426,26.715686274509803,1610612755,60,44,2021-12-17T01:35:20Z,2970000,116.0,227.0,1,left,MISS S. Curry 25' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
303,PT01M39.00S,2021-12-17T01:34:31.8Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,60,44,2021-12-17T01:34:33Z,2980000,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,302.0,1.0,1.0,0.0,,,,,,
304,PT01M35.00S,2021-12-17T01:34:36.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630561,94.43166885676742,49.26470588235294,1610612751,62,44,2021-12-17T01:34:42Z,2990000,-4.0,0.0,1,right,D. Duke Jr. running Layup (2 PTS) (K. Durant 4 AST),"[1630561, 201142]",1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,0.37,Made,2.0,K. Durant,201142.0,4.0,,,,,,,,,,,,,,,
306,PT01M19.00S,2021-12-17T01:34:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.863994743758213,49.26470588235294,1610612755,62,46,2021-12-17T01:34:56Z,3010000,4.0,3.0,1,left,J. Embiid cutting Layup (12 PTS) (I. Joe 1 AST),"[203954, 1630198]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,0.45,Made,12.0,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,,
308,PT01M04.00S,2021-12-17T01:35:06.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,86.81011826544021,50.245098039215684,1610612751,64,46,2021-12-17T01:35:16Z,3030000,1.0,71.0,1,right,N. Claxton 7' turnaround Hook (11 PTS) (K. Durant 5 AST),"[1629651, 201142]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,7.15,Made,11.0,K. Durant,201142.0,5.0,,,,,,,,,,,,,,,
310,PT00M49.80S,2021-12-17T01:35:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,14.536793692509855,37.254901960784316,1610612755,64,46,2021-12-17T01:35:32Z,3050000,64.0,84.0,1,left,MISS T. Harris 10' driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,10.55,Missed,,,,,,,,,,,,,,,,,,,
311,PT00M47.40S,2021-12-17T01:35:24.3Z,2,REGULAR,rebound,offensive,[],202699,,,1610612755,64,46,2021-12-17T01:35:24Z,3060000,,,0,,T. Harris REBOUND (Off:3 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,310.0,5.0,2.0,3.0,,,,,,
312,PT00M43.10S,2021-12-17T01:35:28.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203954,28.33442838370565,76.9607843137255,1610612755,64,46,2021-12-17T01:35:37Z,3070000,-135.0,214.0,1,left,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
313,PT00M40.10S,2021-12-17T01:35:31.7Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,64,46,2021-12-17T01:35:37Z,3080000,,,0,,P. Mills REBOUND (Off:0 Def:3),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,312.0,3.0,3.0,0.0,,,,,,
314,PT00M37.60S,2021-12-17T01:35:34.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630561,92.32917214191852,48.529411764705884,1610612751,66,46,2021-12-17T01:35:41Z,3090000,-7.0,20.0,1,right,D. Duke Jr. running Layup (4 PTS) (P. Mills 2 AST),"[1630561, 201988]",1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,2.1,Made,4.0,P. Mills,201988.0,2.0,,,,,,,,,,,,,,,
316,PT00M29.60S,2021-12-17T01:35:49.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612755,66,46,2021-12-17T01:36:00Z,3110000,,,0,,N. Claxton personal FOUL (3 PF) (Embiid 2 FT),"[1629651, 203954]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,2003.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,
318,PT00M29.60S,2021-12-17T01:36:16.0Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,66,47,2021-12-17T01:36:16Z,3130000,,,0,,J. Embiid Free Throw 1 of 2 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
319,PT00M29.60S,2021-12-17T01:36:16.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612755,66,47,2021-12-17T01:36:26Z,3140000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M29.60S,2021-12-17T01:36:16.7Z,2,REGULAR,substitution,in,[],1630556,,,1610612755,66,47,2021-12-17T01:36:26Z,3150000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M29.60S,2021-12-17T01:36:40.0Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,66,48,2021-12-17T01:36:40Z,3160000,,,0,,J. Embiid Free Throw 2 of 2 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
322,PT00M09.70S,2021-12-17T01:37:04.2Z,2,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,66,48,2021-12-17T01:37:17Z,3170000,,,0,,K. Durant bad pass out-of-bounds TURNOVER (2 TO),[201142],1610612751.0,BKN,bad pass,,,Durant,K. Durant,,,,,,,,,,,1199.0,,,,,,,,,,,2.0,,,
323,PT00M09.70S,2021-12-17T01:37:20.7Z,2,REGULAR,substitution,out,[],201988,,,1610612755,66,48,2021-12-17T01:37:31Z,3180000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M09.70S,2021-12-17T01:37:20.7Z,2,REGULAR,substitution,in,[],1629651,,,1610612755,66,48,2021-12-17T01:37:31Z,3190000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M00.20S,2021-12-17T01:37:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,6.915243101182654,51.9607843137255,1610612755,66,48,2021-12-17T01:38:18Z,3200000,-10.0,13.0,1,left,MISS T. Harris driving Layup - blocked,"[202699, 1629651]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,1.59,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,,
326,PT00M00.20S,2021-12-17T01:37:58.7Z,2,REGULAR,block,,[],1629651,,,1610612755,66,48,2021-12-17T01:41:21Z,3210000,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M00.20S,2021-12-17T01:37:58.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,66,48,2021-12-17T01:38:18Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,
328,PT00M00.20S,2021-12-17T01:38:11.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,66,48,2021-12-17T01:38:11Z,3230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M00.20S,2021-12-17T01:38:11.9Z,2,REGULAR,substitution,out,[],1630560,,,1610612755,66,48,2021-12-17T01:38:15Z,3240000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M00.20S,2021-12-17T01:38:11.9Z,2,REGULAR,substitution,in,[],1630549,,,1610612755,66,48,2021-12-17T01:38:15Z,3250000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M00.20S,2021-12-17T01:38:11.9Z,2,REGULAR,substitution,out,[],1630198,,,1610612755,66,48,2021-12-17T01:38:27Z,3260000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M00.20S,2021-12-17T01:38:11.9Z,2,REGULAR,substitution,in,[],203083,,,1610612755,66,48,2021-12-17T01:38:27Z,3270000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2021-12-17T01:38:38.0Z,2,REGULAR,period,end,[],0,,,1610612755,66,48,2021-12-17T01:38:38Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-12-17T01:53:08.0Z,3,REGULAR,substitution,out,['startperiod'],1630556,,,1610612755,66,48,2021-12-17T01:54:03Z,3310000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-12-17T01:53:08.0Z,3,REGULAR,substitution,out,['startperiod'],1630549,,,1610612755,66,48,2021-12-17T01:54:03Z,3320000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-12-17T01:53:08.0Z,3,REGULAR,substitution,out,['startperiod'],203083,,,1610612755,66,48,2021-12-17T01:54:03Z,3330000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-12-17T01:53:08.0Z,3,REGULAR,substitution,in,['startperiod'],201933,,,1610612755,66,48,2021-12-17T01:54:03Z,3340000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-12-17T01:53:08.0Z,3,REGULAR,substitution,in,['startperiod'],201988,,,1610612755,66,48,2021-12-17T01:54:03Z,3350000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-12-17T01:53:08.0Z,3,REGULAR,substitution,in,['startperiod'],1629003,,,1610612755,66,48,2021-12-17T01:54:03Z,3360000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-12-17T01:54:12.7Z,3,REGULAR,period,start,[],0,,,1610612755,66,48,2021-12-17T01:54:12Z,3370000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M45.00S,2021-12-17T01:54:26.8Z,3,REGULAR,2pt,Jump Shot,[],203552,77.08607095926413,52.69607843137255,1610612755,66,50,2021-12-17T01:54:31Z,3380000,13.0,163.0,1,right,S. Curry 16' pullup Jump Shot (12 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,16.35,Made,12.0,,,,,,,,,,,,,,,,,,
344,PT11M26.00S,2021-12-17T01:54:45.2Z,3,REGULAR,2pt,Jump Shot,[],201142,25.443495400788436,50.0,1610612751,66,50,2021-12-17T01:54:49Z,3390000,0.0,187.0,1,left,MISS K. Durant 18' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,18.67,Missed,,,,,,,,,,,,,,,,,,,
345,PT11M23.00S,2021-12-17T01:54:48.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,66,50,2021-12-17T01:54:49Z,3400000,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,344.0,6.0,6.0,0.0,,,,,,
346,PT11M18.00S,2021-12-17T01:55:02.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,66,50,2021-12-17T01:55:02Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M06.00S,2021-12-17T01:55:20.4Z,3,REGULAR,3pt,Jump Shot,[],202699,94.69448094612353,95.83333333333334,1610612755,66,50,2021-12-17T01:55:25Z,3420000,229.0,-3.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
348,PT11M04.00S,2021-12-17T01:55:22.4Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,66,50,2021-12-17T01:55:25Z,3430000,,,0,,K. Durant REBOUND (Off:1 Def:9),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,347.0,10.0,9.0,1.0,,,,,,
349,PT10M56.00S,2021-12-17T01:55:31.7Z,3,REGULAR,3pt,Jump Shot,[],201933,31.61957950065703,54.65686274509803,1610612751,66,50,2021-12-17T01:55:37Z,3440000,-23.0,245.0,1,left,MISS B. Griffin 24' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,,
350,PT10M51.00S,2021-12-17T01:55:36.7Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,66,50,2021-12-17T01:55:37Z,3450000,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,349.0,3.0,3.0,0.0,,,,,,
351,PT10M42.00S,2021-12-17T01:55:45.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,81.02825229960578,62.745098039215684,1610612755,66,52,2021-12-17T01:55:49Z,3460000,64.0,126.0,1,right,J. Embiid 14' Jump Shot (16 PTS) (S. Curry 2 AST),"[203954, 203552]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,14.1,Made,16.0,S. Curry,203552.0,2.0,,,,,,,,,,,,,,,
353,PT10M24.00S,2021-12-17T01:56:03.4Z,3,REGULAR,3pt,Jump Shot,[],201933,13.091327201051248,96.07843137254902,1610612751,66,52,2021-12-17T01:56:09Z,3480000,-230.0,71.0,1,left,MISS B. Griffin 24' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,24.1,Missed,,,,,,,,,,,,,,,,,,,
354,PT10M18.00S,2021-12-17T01:56:09.4Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,66,52,2021-12-17T01:56:09Z,3490000,,,0,,S. Milton REBOUND (Off:0 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,353.0,3.0,3.0,0.0,,,,,,
355,PT10M07.00S,2021-12-17T01:56:20.3Z,3,REGULAR,3pt,Jump Shot,[],203954,69.72733245729303,27.941176470588236,1610612755,66,55,2021-12-17T01:56:25Z,3500000,-110.0,232.0,1,right,J. Embiid 25' 3PT pullup (19 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,25.7,Made,19.0,,,,,,,,,,,,,,,,,,
356,PT09M52.00S,2021-12-17T01:56:34.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201988,5.995400788436268,48.28431372549019,1610612751,66,55,2021-12-17T01:56:39Z,3510000,9.0,4.0,1,left,MISS P. Mills driving Layup,[201988],1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,0.94,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M50.00S,2021-12-17T01:56:36.5Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,66,55,2021-12-17T01:56:39Z,3520000,,,0,,S. Milton REBOUND (Off:0 Def:4),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,356.0,4.0,4.0,0.0,,,,,,
358,PT09M36.00S,2021-12-17T01:56:51.2Z,3,REGULAR,2pt,Jump Shot,[],203954,82.34231274638634,68.13725490196079,1610612755,66,55,2021-12-17T01:56:56Z,3530000,91.0,113.0,1,right,MISS J. Embiid 14' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,14.53,Missed,,,,,,,,,,,,,,,,,,,
359,PT09M32.00S,2021-12-17T01:56:55.2Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,66,55,2021-12-17T01:56:56Z,3540000,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,358.0,3.0,2.0,1.0,,,,,,
360,PT09M25.00S,2021-12-17T01:57:02.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,6.258212877792378,49.01960784313725,1610612751,66,55,2021-12-17T01:57:07Z,3550000,5.0,6.0,1,left,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,,
361,PT09M21.00S,2021-12-17T01:57:05.9Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,66,55,2021-12-17T01:57:05Z,3560000,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,360.0,2.0,1.0,1.0,,,,,,
