actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
536,PT08M52.00S,2022-04-06T01:26:07.0Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,90,83,2022-04-06T01:26:07Z,5290000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,535.0,1.0,1.0,0.0,,,
537,PT08M50.00S,2022-04-06T01:26:10.6Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612745,90,83,2022-04-06T01:26:20Z,5300000,,,0,,B. Brown shooting personal FOUL (4 PF) (Porter Jr. 2 FT),"[1628971, 1629645]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,202901.0,4.0,1.0,Porter Jr.,1629645.0,,,,,,,,,
539,PT08M50.00S,2022-04-06T01:26:32.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629645,,,1610612745,90,84,2022-04-06T01:26:50Z,5320000,,,0,,K. Porter Jr. Free Throw 1 of 2 (31 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
540,PT08M50.00S,2022-04-06T01:26:32.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629645,,,1610612745,90,84,2022-04-06T01:26:50Z,5330000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
541,PT08M48.00S,2022-04-06T01:26:34.3Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,90,84,2022-04-06T01:26:50Z,5340000,,,0,,N. Claxton REBOUND (Off:3 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,540.0,9.0,6.0,3.0,,,
542,PT08M33.00S,2022-04-06T01:27:05.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,14.536793692509855,42.40196078431372,1610612751,92,84,2022-04-06T01:27:07Z,5350000,38.0,84.0,1,left,K. Irving 9' pullup Jump Shot (27 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,9.23,Made,27.0,,,,,,,,,,,,,,,,,
543,PT08M08.00S,2022-04-06T01:27:33.6Z,4,REGULAR,turnover,traveling,[],1630528,,,1610612745,92,84,2022-04-06T01:27:38Z,5360000,,,0,,J. Christopher traveling TURNOVER (3 TO),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,1199.0,,,,,,,,,,,3.0,,
544,PT07M58.00S,2022-04-06T01:27:51.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201988,7.5722733245729295,5.392156862745098,1610612751,92,84,2022-04-06T01:27:56Z,5370000,223.0,19.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,22.38,Missed,,,,,,,,,,,,,,,,,,
545,PT07M55.00S,2022-04-06T01:27:54.2Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,92,84,2022-04-06T01:27:56Z,5380000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,544.0,2.0,2.0,0.0,,,
546,PT07M48.00S,2022-04-06T01:28:01.0Z,4,REGULAR,3pt,Jump Shot,[],1630231,73.01248357424441,13.725490196078432,1610612745,92,84,2022-04-06T01:28:05Z,5390000,-181.0,201.0,1,right,MISS K. Martin Jr. 27' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,
547,PT07M44.00S,2022-04-06T01:28:05.0Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,92,84,2022-04-06T01:28:05Z,5400000,,,0,,P. Mills REBOUND (Off:0 Def:3),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,546.0,3.0,3.0,0.0,,,
548,PT07M40.00S,2022-04-06T01:28:08.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202681,32.276609724047304,39.21568627450981,1610612751,95,84,2022-04-06T01:28:15Z,5410000,54.0,251.0,1,left,K. Irving 25' 3PT running pullup (30 PTS),[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,25.66,Made,30.0,,,,,,,,,,,,,,,,,
549,PT07M40.00S,2022-04-06T01:28:17.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,95,84,2022-04-06T01:28:17Z,5420000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M40.00S,2022-04-06T01:28:31.9Z,4,REGULAR,substitution,out,[],200746,,,1610612745,95,84,2022-04-06T01:30:56Z,5430000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M40.00S,2022-04-06T01:28:31.9Z,4,REGULAR,substitution,out,[],1629651,,,1610612745,95,84,2022-04-06T01:30:56Z,5440000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M40.00S,2022-04-06T01:28:31.9Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,95,84,2022-04-06T01:30:56Z,5450000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M40.00S,2022-04-06T01:28:31.9Z,4,REGULAR,substitution,out,[],1629645,,,1610612745,95,84,2022-04-06T01:30:56Z,5460000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M40.00S,2022-04-06T01:28:31.9Z,4,REGULAR,substitution,in,[],203083,,,1610612745,95,84,2022-04-06T01:30:56Z,5470000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M40.00S,2022-04-06T01:28:31.9Z,4,REGULAR,substitution,in,[],201142,,,1610612745,95,84,2022-04-06T01:30:56Z,5480000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M40.00S,2022-04-06T01:28:31.9Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,95,84,2022-04-06T01:30:56Z,5490000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M40.00S,2022-04-06T01:28:31.9Z,4,REGULAR,substitution,in,[],1629726,,,1610612745,95,84,2022-04-06T01:30:56Z,5500000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M28.00S,2022-04-06T01:31:17.6Z,4,REGULAR,3pt,Jump Shot,[],1629726,72.48685939553219,14.705882352941178,1610612745,95,84,2022-04-06T01:31:22Z,5510000,-176.0,206.0,1,right,MISS G. Mathews 27' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,
559,PT07M25.00S,2022-04-06T01:31:20.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,95,84,2022-04-06T01:31:22Z,5520000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,558.0,,,,,,
560,PT07M25.00S,2022-04-06T01:31:23.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,95,84,2022-04-06T01:31:23Z,5530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M10.00S,2022-04-06T01:31:40.3Z,4,REGULAR,foul,personal,['3freethrow'],1630231,,,1610612751,95,84,2022-04-06T01:33:00Z,5540000,,,0,,K. Martin Jr. shooting personal FOUL (4 PF) (Irving 3 FT),"[1630231, 202681]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,1627541.0,4.0,1.0,Irving,202681.0,,,,,,,,,
563,PT07M10.00S,2022-04-06T01:32:13.4Z,4,REGULAR,freethrow,1 of 3,[],202681,,,1610612751,96,84,2022-04-06T01:33:06Z,5560000,,,0,,K. Irving Free Throw 1 of 3 (31 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
564,PT07M10.00S,2022-04-06T01:32:13.4Z,4,REGULAR,freethrow,2 of 3,[],202681,,,1610612751,97,84,2022-04-06T01:33:06Z,5570000,,,0,,K. Irving Free Throw 2 of 3 (32 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
565,PT07M10.00S,2022-04-06T01:32:33.8Z,4,REGULAR,substitution,out,[],1630586,,,1610612751,97,84,2022-04-06T01:32:36Z,5580000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M10.00S,2022-04-06T01:32:33.8Z,4,REGULAR,substitution,in,[],1630578,,,1610612751,97,84,2022-04-06T01:32:36Z,5590000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M10.00S,2022-04-06T01:32:13.4Z,4,REGULAR,freethrow,3 of 3,[],202681,,,1610612751,98,84,2022-04-06T01:33:06Z,5600000,,,0,,K. Irving Free Throw 3 of 3 (33 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
568,PT06M49.00S,2022-04-06T01:33:20.3Z,4,REGULAR,3pt,Jump Shot,[],1630528,65.52233902759527,47.794117647058826,1610612745,98,87,2022-04-06T01:33:24Z,5610000,-11.0,272.0,1,right,J. Christopher 27' 3PT pullup (3 PTS),[1630528],1610612745.0,HOU,pullup,,,Christopher,J. Christopher,,,,,27.18,Made,3.0,,,,,,,,,,,,,,,,,
569,PT06M39.00S,2022-04-06T01:33:30.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203083,5.995400788436268,50.98039215686274,1610612751,100,87,2022-04-06T01:33:38Z,5620000,-5.0,4.0,1,left,A. Drummond Layup (6 PTS) (K. Irving 5 AST),"[203083, 202681]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,0.63,Made,6.0,K. Irving,202681.0,5.0,,,,,,,,,,,,,,
571,PT06M22.00S,2022-04-06T01:33:47.8Z,4,REGULAR,turnover,bad pass,[],1630578,,,1610612745,100,87,2022-04-06T01:33:50Z,5640000,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 203083]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,1.0,Drummond,203083.0
572,PT06M22.00S,2022-04-06T01:33:47.8Z,4,REGULAR,steal,,[],203083,,,1610612751,100,87,2022-04-06T01:33:49Z,5650000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M17.00S,2022-04-06T01:33:53.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,5.995400788436268,49.50980392156863,1610612751,102,87,2022-04-06T01:34:06Z,5660000,2.0,4.0,1,left,B. Brown running reverse Layup (15 PTS) (K. Irving 6 AST),"[1628971, 202681]",1610612751.0,BKN,running reverse,,,Brown,B. Brown,,,,,0.46,Made,15.0,K. Irving,202681.0,6.0,,,,,,,,,,,,,,
575,PT06M11.00S,2022-04-06T01:33:58.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630528,77.4802890932983,6.61764705882353,1610612745,102,87,2022-04-06T01:34:10Z,5680000,-217.0,159.0,1,right,MISS J. Christopher 26' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,
576,PT06M11.00S,2022-04-06T01:33:58.4Z,4,REGULAR,rebound,offensive,[],1629726,,,1610612745,102,87,2022-04-06T01:34:10Z,5690000,,,0,,G. Mathews REBOUND (Off:1 Def:3),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,575.0,4.0,3.0,1.0,,,
577,PT06M07.00S,2022-04-06T01:34:02.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629726,92.85479632063075,47.794117647058826,1610612745,102,89,2022-04-06T01:34:13Z,5700000,-11.0,15.0,1,right,G. Mathews Layup (4 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,1.84,Made,4.0,,,,,,,,,,,,,,,,,
578,PT05M52.00S,2022-04-06T01:34:16.5Z,4,REGULAR,2pt,Jump Shot,[],201142,15.719448094612352,72.54901960784314,1610612751,102,89,2022-04-06T01:34:21Z,5710000,-113.0,95.0,1,left,MISS K. Durant 14' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,14.76,Missed,,,,,,,,,,,,,,,,,,
579,PT05M52.00S,2022-04-06T01:34:16.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,102,89,2022-04-06T01:34:21Z,5720000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,578.0,,,,,,
580,PT05M52.00S,2022-04-06T01:34:22.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,102,89,2022-04-06T01:34:22Z,5730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M52.00S,2022-04-06T01:34:23.2Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,102,89,2022-04-06T01:34:38Z,5740000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M52.00S,2022-04-06T01:34:23.2Z,4,REGULAR,substitution,out,[],1629726,,,1610612745,102,89,2022-04-06T01:34:38Z,5750000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M52.00S,2022-04-06T01:34:23.2Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,102,89,2022-04-06T01:34:38Z,5760000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M52.00S,2022-04-06T01:34:23.2Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,102,89,2022-04-06T01:34:38Z,5770000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M38.00S,2022-04-06T01:34:54.1Z,4,REGULAR,turnover,lost ball,[],1630224,,,1610612745,102,89,2022-04-06T01:35:01Z,5780000,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 201988]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,2.0,Mills,201988.0
586,PT05M38.00S,2022-04-06T01:34:54.1Z,4,REGULAR,steal,,[],201988,,,1610612751,102,89,2022-04-06T01:34:59Z,5790000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M32.00S,2022-04-06T01:34:59.6Z,4,REGULAR,turnover,lost ball,[],201988,,,1610612751,102,89,2022-04-06T01:35:03Z,5800000,,,0,,P. Mills lost ball TURNOVER (1 TO),"[201988, 1630256]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,1.0,Tate,1630256.0
588,PT05M32.00S,2022-04-06T01:34:59.6Z,4,REGULAR,steal,,[],1630256,,,1610612745,102,89,2022-04-06T01:35:01Z,5810000,,,0,,J. Tate STEAL (3 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M29.00S,2022-04-06T01:35:02.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630528,94.69448094612353,49.01960784313725,1610612745,102,91,2022-04-06T01:35:07Z,5820000,-5.0,-3.0,1,right,J. Christopher DUNK (5 PTS) (J. Tate 2 AST),"[1630528, 1630256]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,0.55,Made,5.0,J. Tate,1630256.0,2.0,,,,,,,,,,,,,,
592,PT05M20.00S,2022-04-06T01:35:20.7Z,4,REGULAR,foul,offensive,[],203083,,,1610612751,102,91,2022-04-06T01:35:26Z,5850000,,,0,,A. Drummond offensive FOUL (5 PF),"[203083, 1629645]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,202901.0,5.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
594,PT05M20.00S,2022-04-06T01:35:20.7Z,4,REGULAR,turnover,offensive foul,[],203083,,,1610612751,102,91,2022-04-06T01:35:20Z,5870000,,,0,,A. Drummond offensive foul TURNOVER (2 TO),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,202901.0,,,,,,,,,,,2.0,,
595,PT05M20.00S,2022-04-06T01:35:26.1Z,4,REGULAR,substitution,out,[],201988,,,1610612745,102,91,2022-04-06T01:35:30Z,5880000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M20.00S,2022-04-06T01:35:26.1Z,4,REGULAR,substitution,in,[],1630556,,,1610612745,102,91,2022-04-06T01:35:30Z,5890000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M07.00S,2022-04-06T01:35:45.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,81.94809461235218,4.411764705882353,1610612745,102,91,2022-04-06T01:36:01Z,5900000,-228.0,117.0,1,right,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
598,PT05M06.00S,2022-04-06T01:35:48.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,102,91,2022-04-06T01:35:48Z,5910000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,597.0,,,,,,
599,PT05M06.00S,2022-04-06T01:35:49.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,102,91,2022-04-06T01:35:49Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M03.00S,2022-04-06T01:36:01.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630528,92.85479632063075,53.67647058823529,1610612745,102,91,2022-04-06T01:36:04Z,5930000,18.0,15.0,1,right,MISS J. Christopher cutting Layup - blocked,"[1630528, 203083]",1610612745.0,HOU,cutting,,,Christopher,J. Christopher,,,,,2.36,Missed,,,,,,,,,,Drummond,203083.0,,,,,,,
601,PT05M03.00S,2022-04-06T01:36:01.6Z,4,REGULAR,block,,[],203083,,,1610612745,102,91,2022-04-06T01:36:03Z,5940000,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M00.00S,2022-04-06T01:36:04.6Z,4,REGULAR,rebound,defensive,[],203083,,,1610612751,102,91,2022-04-06T01:36:04Z,5950000,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,600.0,8.0,5.0,3.0,,,
603,PT04M58.00S,2022-04-06T01:36:09.3Z,4,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612751,102,91,2022-04-06T01:36:30Z,5960000,,,0,,J. Tate shooting personal FOUL (3 PF) (Durant 2 FT),"[1630256, 201142]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,1199.0,3.0,0.0,Durant,201142.0,,,,,,,,,
605,PT04M58.00S,2022-04-06T01:36:38.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201142,,,1610612751,102,91,2022-04-06T01:36:38Z,5980000,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Missed,,,,,,,,,,,,,,,,,,
606,PT04M58.00S,2022-04-06T01:36:38.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,102,91,2022-04-06T01:36:38Z,5990000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,605.0,,,,,,
607,PT04M58.00S,2022-04-06T01:36:53.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201142,,,1610612751,103,91,2022-04-06T01:36:53Z,6000000,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
608,PT04M47.00S,2022-04-06T01:37:05.8Z,4,REGULAR,3pt,Jump Shot,[],1629645,66.3107752956636,58.333333333333336,1610612745,103,91,2022-04-06T01:37:10Z,6010000,42.0,264.0,1,right,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
609,PT04M44.00S,2022-04-06T01:37:08.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,103,91,2022-04-06T01:37:10Z,6020000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,608.0,,,,,,
610,PT04M44.00S,2022-04-06T01:37:11.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,103,91,2022-04-06T01:37:11Z,6030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M39.00S,2022-04-06T01:37:19.2Z,4,REGULAR,turnover,out-of-bounds,[],202681,,,1610612751,103,91,2022-04-06T01:37:26Z,6040000,,,0,,K. Irving bad pass out-of-bounds TURNOVER (3 TO),[202681],1610612751.0,BKN,bad pass,,,Irving,K. Irving,,,,,,,,,,,202901.0,,,,,,,,,,,3.0,,
612,PT04M27.00S,2022-04-06T01:37:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630256,91.14651773981603,42.40196078431372,1610612745,103,91,2022-04-06T01:37:43Z,6050000,-38.0,31.0,1,right,MISS J. Tate cutting Layup - blocked,"[1630256, 1628971]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,4.89,Missed,,,,,,,,,,Brown,1628971.0,,,,,,,
613,PT04M27.00S,2022-04-06T01:37:38.2Z,4,REGULAR,block,,[],1628971,,,1610612745,103,91,2022-04-06T01:37:40Z,6060000,,,0,,B. Brown BLOCK (3 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M23.00S,2022-04-06T01:37:42.2Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,103,91,2022-04-06T01:37:43Z,6070000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,612.0,2.0,2.0,0.0,,,
615,PT04M20.00S,2022-04-06T01:37:45.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201142,15.325229960578188,60.5392156862745,1610612751,103,91,2022-04-06T01:37:51Z,6080000,-53.0,92.0,1,left,MISS K. Durant 10' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,
616,PT04M17.00S,2022-04-06T01:37:48.1Z,4,REGULAR,rebound,offensive,[],203083,,,1610612751,103,91,2022-04-06T01:38:30Z,6090000,,,0,,A. Drummond REBOUND (Off:4 Def:5),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,615.0,9.0,5.0,4.0,,,
625,PT04M16.00S,2022-04-06T01:37:47.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,7.227332457293036,48.920036764705884,1610612751,103,91,2022-04-06T01:38:56Z,6095000,5.0,15.0,1,left,MISS A. Drummond tip Layup,[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,
626,PT04M15.00S,2022-04-06T01:37:48.1Z,4,REGULAR,rebound,offensive,[],203083,,,1610612751,103,91,2022-04-06T01:38:56Z,6097500,,,0,,A. Drummond REBOUND (Off:5 Def:5),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,625.0,10.0,5.0,5.0,,,
617,PT04M15.00S,2022-04-06T01:37:49.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612751,103,91,2022-04-06T01:38:56Z,6100000,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
618,PT04M14.00S,2022-04-06T01:37:50.1Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,103,91,2022-04-06T01:38:09Z,6110000,,,0,,J. Christopher REBOUND (Off:2 Def:6),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,617.0,8.0,6.0,2.0,,,
619,PT04M10.00S,2022-04-06T01:37:54.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630224,93.51182654402102,49.754901960784316,1610612745,103,93,2022-04-06T01:38:01Z,6120000,-1.0,8.0,1,right,J. Green running alley-oop DUNK (25 PTS) (K. Porter Jr. 4 AST),"[1630224, 1629645]",1610612745.0,HOU,running alley-oop,,,Green,J. Green,,,,,0.86,Made,25.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,,
