actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
453,PT06M13.00S,2021-10-30T01:18:41.8Z,3,REGULAR,substitution,in,[],201988,,,1610612754,68,64,2021-10-30T01:18:57Z,4500000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M13.00S,2021-10-30T01:18:41.8Z,3,REGULAR,substitution,in,[],200746,,,1610612754,68,64,2021-10-30T01:18:57Z,4510000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M52.00S,2021-10-30T01:19:14.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630537,84.97043363994744,30.14705882352941,1610612754,68,64,2021-10-30T01:19:19Z,4520000,-99.0,89.0,1,right,MISS C. Duarte 13' fadeaway bank Shot,[1630537],1610612754.0,IND,fadeaway bank,,,Duarte,C. Duarte,,,,,13.32,Missed,,,,,,,,,,,,,,,,,,,
456,PT05M49.00S,2021-10-30T01:19:17.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,68,64,2021-10-30T01:19:19Z,4530000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,455.0,,,6.0,6.0,0.0,,,,,,,,,,,,,
457,PT05M47.00S,2021-10-30T01:19:21.7Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,68,64,2021-10-30T01:19:29Z,4540000,,,0,,K. Durant bad pass out-of-bounds TURNOVER (4 TO),[201142],1610612751.0,BKN,bad pass,,,Durant,K. Durant,,,,,,,,,2882.0,,,,,,,,,,4.0,,,,,,
458,PT05M32.00S,2021-10-30T01:19:42.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628470,66.96780551905388,46.32352941176471,1610612754,68,67,2021-10-30T01:19:47Z,4550000,-18.0,258.0,1,right,T. Craig 25' 3PT pullup (19 PTS) (D. Sabonis 6 AST),"[1628470, 1627734]",1610612754.0,IND,pullup,,,Craig,T. Craig,,,,,25.87,Made,,19.0,,,,,,,,,,,,,,D. Sabonis,1627734.0,6.0,
460,PT05M08.00S,2021-10-30T01:20:06.5Z,3,REGULAR,3pt,Jump Shot,[],201988,28.07161629434954,23.284313725490197,1610612751,71,67,2021-10-30T01:20:14Z,4570000,134.0,211.0,1,left,P. Mills 25' 3PT  (3 PTS) (K. Durant 2 AST),"[201988, 201142]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.01,Made,,3.0,,,,,,,,,,,,,,K. Durant,201142.0,2.0,
462,PT04M44.00S,2021-10-30T01:20:29.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,94.1688567674113,48.529411764705884,1610612754,71,67,2021-10-30T01:23:16Z,4590000,-7.0,2.0,1,right,MISS M. Turner DUNK - blocked,"[1626167, 200746]",1610612754.0,IND,,,,Turner,M. Turner,,,,,0.77,Missed,,,,,,,Aldridge,200746.0,,,,,,,,,,,
463,PT04M44.00S,2021-10-30T01:20:29.2Z,3,REGULAR,block,,[],200746,,,1610612754,71,67,2021-10-30T01:20:31Z,4600000,,,0,,L. Aldridge BLOCK (1 BLK),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M41.00S,2021-10-30T01:20:32.2Z,3,REGULAR,rebound,defensive,[],201988,,,1610612751,71,67,2021-10-30T01:20:36Z,4610000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,462.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
465,PT04M40.00S,2021-10-30T01:20:39.7Z,3,REGULAR,foul,personal,[],204456,,,1610612751,71,67,2021-10-30T01:24:49Z,4620000,,,0,,T. McConnell take personal FOUL (2 PF),"[204456, 201142]",1610612754.0,IND,take,,,McConnell,T. McConnell,,,,,,,,,203592.0,,,,,,2.0,0.0,Durant,201142.0,,,,,,,
467,PT04M40.00S,2021-10-30T01:20:47.9Z,3,REGULAR,foul,technical,['1freethrow'],201142,,,1610612751,71,67,2021-10-30T01:22:05Z,4640000,,,0,,K. Durant technical FOUL (1 Tech),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,203592.0,,,,,,2.0,1.0,,,,,,,,,
468,PT04M40.00S,2021-10-30T01:22:14.0Z,3,REGULAR,freethrow,1 of 1,[],1630537,,,1610612751,71,67,2021-10-30T01:22:14Z,4650000,,,0,,MISS C. Duarte technical Free Throw 1 of 1,[1630537],1610612754.0,IND,technical,,,Duarte,C. Duarte,,,,,,Missed,,,,,,,,,,,,,,,,,,,
469,PT04M40.00S,2021-10-30T01:22:14.0Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612751,71,67,2021-10-30T01:22:14Z,4660000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,468.0,,,,,,,,,,,,,,,,,,
470,PT04M27.00S,2021-10-30T01:22:45.7Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,71,67,2021-10-30T01:22:49Z,4670000,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1626167]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,4.0,Turner,1626167.0,,,,
471,PT04M27.00S,2021-10-30T01:22:45.7Z,3,REGULAR,steal,,[],1626167,,,1610612754,71,67,2021-10-30T01:22:47Z,4680000,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M19.00S,2021-10-30T01:22:54.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627734,83.39356110381078,54.166666666666664,1610612754,71,67,2021-10-30T01:22:59Z,4690000,21.0,104.0,1,right,MISS D. Sabonis 10' floating Shot,[1627734],1610612754.0,IND,floating,,,Sabonis,D. Sabonis,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,,
473,PT04M17.00S,2021-10-30T01:22:56.0Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,71,67,2021-10-30T01:22:59Z,4700000,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,472.0,,,7.0,7.0,0.0,,,,,,,,,,,,,
474,PT04M12.00S,2021-10-30T01:23:02.9Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612751,71,67,2021-10-30T01:23:18Z,4710000,,,0,,M. Turner shooting personal FOUL (3 PF) (Durant 2 FT),"[1626167, 201142]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,1627963.0,,,,,,3.0,0.0,Durant,201142.0,,,,,,,
476,PT04M12.00S,2021-10-30T01:23:32.8Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,72,67,2021-10-30T01:23:32Z,4730000,,,0,,K. Durant Free Throw 1 of 2 (19 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,19.0,,,,,,,,,,,,,,,,,
477,PT04M12.00S,2021-10-30T01:23:33.5Z,3,REGULAR,substitution,out,[],201935,,,1610612751,72,67,2021-10-30T01:23:36Z,4740000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M12.00S,2021-10-30T01:23:33.5Z,3,REGULAR,substitution,in,[],1628975,,,1610612751,72,67,2021-10-30T01:23:36Z,4750000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M12.00S,2021-10-30T01:23:52.0Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,73,67,2021-10-30T01:23:52Z,4760000,,,0,,K. Durant Free Throw 2 of 2 (20 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,20.0,,,,,,,,,,,,,,,,,
480,PT04M01.00S,2021-10-30T01:24:07.3Z,3,REGULAR,foul,offensive,[],1630537,,,1610612754,73,67,2021-10-30T01:24:13Z,4770000,,,0,,C. Duarte offensive FOUL (2 PF),"[1630537, 201988]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,2882.0,,,,,,2.0,0.0,Mills,201988.0,,,,,,,
482,PT04M01.00S,2021-10-30T01:24:07.3Z,3,REGULAR,turnover,offensive foul,[],1630537,,,1610612754,73,67,2021-10-30T01:24:07Z,4790000,,,0,,C. Duarte offensive foul TURNOVER (2 TO),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,2882.0,,,,,,,,,,2.0,,,,,,
483,PT03M57.00S,2021-10-30T01:24:19.2Z,3,REGULAR,turnover,bad pass,[],1628975,,,1610612751,73,67,2021-10-30T01:24:24Z,4800000,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 204456]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,1.0,McConnell,204456.0,,,,
484,PT03M57.00S,2021-10-30T01:24:19.2Z,3,REGULAR,steal,,[],204456,,,1610612754,73,67,2021-10-30T01:24:22Z,4810000,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M53.00S,2021-10-30T01:24:22.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630537,93.11760840998686,49.754901960784316,1610612754,73,69,2021-10-30T01:24:30Z,4820000,-1.0,12.0,1,right,C. Duarte cutting DUNK (17 PTS) (T. McConnell 4 AST),"[1630537, 204456]",1610612754.0,IND,cutting,,,Duarte,C. Duarte,,,,,1.23,Made,,17.0,,,,,,,,,,,,,,T. McConnell,204456.0,4.0,
487,PT03M40.00S,2021-10-30T01:24:35.8Z,3,REGULAR,2pt,Jump Shot,[],201142,22.158344283837057,25.245098039215684,1610612751,75,69,2021-10-30T01:24:42Z,4840000,124.0,156.0,1,left,K. Durant 19' Jump Shot (22 PTS) (P. Mills 2 AST),"[201142, 201988]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,19.9,Made,,22.0,,,,,,,,,,,,,,P. Mills,201988.0,2.0,
489,PT03M26.00S,2021-10-30T01:24:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,93.77463863337714,53.431372549019606,1610612754,75,69,2021-10-30T01:25:00Z,4860000,17.0,6.0,1,right,MISS C. Duarte driving finger roll Layup,[1630537],1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,,
490,PT03M24.00S,2021-10-30T01:24:52.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,75,69,2021-10-30T01:25:00Z,4870000,,,0,,K. Durant REBOUND (Off:0 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,489.0,,,8.0,8.0,0.0,,,,,,,,,,,,,
491,PT03M23.00S,2021-10-30T01:24:55.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201988,5.995400788436268,47.794117647058826,1610612751,77,69,2021-10-30T01:31:16Z,4880000,11.0,4.0,1,left,P. Mills running Layup (5 PTS) (K. Durant 3 AST),"[201988, 201142]",1610612751.0,BKN,running,,,Mills,P. Mills,,,,,1.17,Made,,5.0,,,,,,,,,,,,,,K. Durant,201142.0,3.0,
493,PT03M23.00S,2021-10-30T01:24:58.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",204456,,,1610612751,77,69,2021-10-30T01:25:38Z,4900000,,,0,,T. McConnell shooting personal FOUL (3 PF) (Mills 1 FT),"[204456, 201988]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,,,,,2882.0,,,,,,3.0,0.0,Mills,201988.0,,,,,,,
495,PT03M23.00S,2021-10-30T01:25:21.6Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,77,69,2021-10-30T01:25:41Z,4920000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M23.00S,2021-10-30T01:25:21.6Z,3,REGULAR,substitution,out,[],204456,,,1610612751,77,69,2021-10-30T01:25:41Z,4930000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M23.00S,2021-10-30T01:25:21.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612751,77,69,2021-10-30T01:25:41Z,4940000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M23.00S,2021-10-30T01:25:21.6Z,3,REGULAR,substitution,in,[],1627761,,,1610612751,77,69,2021-10-30T01:25:41Z,4950000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M23.00S,2021-10-30T01:25:21.6Z,3,REGULAR,substitution,in,[],203087,,,1610612751,77,69,2021-10-30T01:25:41Z,4960000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M23.00S,2021-10-30T01:25:21.6Z,3,REGULAR,substitution,in,[],202954,,,1610612751,77,69,2021-10-30T01:25:41Z,4970000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M23.00S,2021-10-30T01:25:39.7Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],201988,,,1610612751,77,69,2021-10-30T01:25:44Z,4980000,,,0,,MISS P. Mills Free Throw 1 of 1,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,Missed,,,,,,,,,,,,,,,,,,,
502,PT03M19.00S,2021-10-30T01:25:43.7Z,3,REGULAR,rebound,defensive,[],203087,,,1610612754,77,69,2021-10-30T01:25:44Z,4990000,,,0,,J. Lamb REBOUND (Off:0 Def:3),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,501.0,,,3.0,3.0,0.0,,,,,,,,,,,,,
503,PT03M15.00S,2021-10-30T01:25:45.6Z,3,REGULAR,turnover,bad pass,[],1628470,,,1610612754,77,69,2021-10-30T01:25:51Z,5000000,,,0,,T. Craig bad pass TURNOVER (2 TO),"[1628470, 1627761]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,2.0,Bembry,1627761.0,,,,
504,PT03M15.00S,2021-10-30T01:25:45.6Z,3,REGULAR,steal,,[],1627761,,,1610612751,77,69,2021-10-30T01:25:49Z,5010000,,,0,,D. Bembry STEAL (1 STL),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M05.00S,2021-10-30T01:25:55.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],200746,22.946780551905388,33.088235294117645,1610612751,79,69,2021-10-30T01:26:03Z,5020000,85.0,163.0,1,left,L. Aldridge 18' turnaround Jump Shot (6 PTS) (K. Durant 4 AST),"[200746, 201142]",1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,18.38,Made,,6.0,,,,,,,,,,,,,,K. Durant,201142.0,4.0,
507,PT02M46.00S,2021-10-30T01:26:13.6Z,3,REGULAR,3pt,Jump Shot,[],1628470,95.74572930354796,96.81372549019608,1610612754,79,69,2021-10-30T01:26:19Z,5040000,234.0,-13.0,1,right,MISS T. Craig 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
508,PT02M43.00S,2021-10-30T01:26:16.6Z,3,REGULAR,rebound,defensive,[],1627761,,,1610612751,79,69,2021-10-30T01:26:19Z,5050000,,,0,,D. Bembry REBOUND (Off:0 Def:1),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,507.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
509,PT02M38.00S,2021-10-30T01:26:22.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],200746,21.50131406044678,24.509803921568626,1610612751,81,69,2021-10-30T01:26:36Z,5060000,127.0,150.0,1,left,L. Aldridge 19' Jump Shot (8 PTS) (K. Durant 5 AST),"[200746, 201142]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,19.66,Made,,8.0,,,,,,,,,,,,,,K. Durant,201142.0,5.0,
511,PT02M37.00S,2021-10-30T01:26:30.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,81,69,2021-10-30T01:26:30Z,5080000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M37.00S,2021-10-30T01:26:31.4Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,81,69,2021-10-30T01:28:01Z,5090000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M37.00S,2021-10-30T01:26:31.4Z,3,REGULAR,substitution,in,[],203200,,,1610612754,81,69,2021-10-30T01:28:01Z,5110000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M37.00S,2021-10-30T01:26:31.4Z,3,REGULAR,substitution,in,[],1626167,,,1610612754,81,69,2021-10-30T01:28:01Z,5120000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT02M37.00S,2021-10-30T01:26:31.4Z,3,REGULAR,substitution,out,[],1627734,,,1610612754,81,69,2021-10-30T01:32:15Z,5125000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M19.00S,2021-10-30T01:28:31.5Z,3,REGULAR,3pt,Jump Shot,[],202954,66.96780551905388,67.40196078431373,1610612754,81,69,2021-10-30T01:28:37Z,5130000,87.0,258.0,1,right,MISS B. Wanamaker 27' pullup 3PT,[202954],1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,,
517,PT02M15.00S,2021-10-30T01:28:35.5Z,3,REGULAR,rebound,defensive,[],1627761,,,1610612751,81,69,2021-10-30T01:28:37Z,5140000,,,0,,D. Bembry REBOUND (Off:0 Def:2),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,516.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
518,PT01M50.00S,2021-10-30T01:28:59.8Z,3,REGULAR,2pt,Jump Shot,[],200746,26.49474375821288,67.8921568627451,1610612751,83,69,2021-10-30T01:29:06Z,5150000,-89.0,197.0,1,left,L. Aldridge 21' Jump Shot (10 PTS) (J. Carter 1 AST),"[200746, 1628975]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,21.6,Made,,10.0,,,,,,,,,,,,,,J. Carter,1628975.0,1.0,
520,PT01M35.00S,2021-10-30T01:29:18.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627761,,,1610612754,83,69,2021-10-30T01:29:29Z,5170000,,,0,,D. Bembry shooting personal FOUL (1 PF) (Turner 2 FT),"[1627761, 1626167]",1610612751.0,BKN,shooting,,,Bembry,D. Bembry,,,,,,,,,2882.0,,,,,,1.0,0.0,Turner,1626167.0,,,,,,,
522,PT01M35.00S,2021-10-30T01:29:41.5Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,83,69,2021-10-30T01:29:41Z,5190000,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Missed,,,,,,,,,,,,,,,,,,,
523,PT01M35.00S,2021-10-30T01:29:41.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,83,69,2021-10-30T01:29:41Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,,,,
524,PT01M35.00S,2021-10-30T01:30:03.2Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,83,70,2021-10-30T01:30:03Z,5210000,,,0,,M. Turner Free Throw 2 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,,7.0,,,,,,,,,,,,,,,,,
525,PT01M15.00S,2021-10-30T01:30:25.8Z,3,REGULAR,2pt,Jump Shot,[],201988,22.552562417871222,72.05882352941177,1610612751,83,70,2021-10-30T01:30:30Z,5220000,-110.0,159.0,1,left,MISS P. Mills 19' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,19.39,Missed,,,,,,,,,,,,,,,,,,,
526,PT01M12.00S,2021-10-30T01:30:28.8Z,3,REGULAR,rebound,defensive,[],202954,,,1610612754,83,70,2021-10-30T01:30:30Z,5230000,,,0,,B. Wanamaker REBOUND (Off:1 Def:2),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,525.0,,,3.0,2.0,1.0,,,,,,,,,,,,,
527,PT01M02.00S,2021-10-30T01:30:38.6Z,3,REGULAR,3pt,Jump Shot,[],203200,93.9060446780552,3.9215686274509802,1610612754,83,70,2021-10-30T01:30:52Z,5240000,-230.0,5.0,1,right,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
528,PT00M58.50S,2021-10-30T01:30:42.1Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612754,83,70,2021-10-30T01:30:52Z,5250000,,,0,,T. Craig REBOUND (Off:4 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,527.0,,,7.0,3.0,4.0,,,,,,,,,,,,,
529,PT00M58.50S,2021-10-30T01:30:51.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,94.43166885676742,50.0,1610612754,83,70,2021-10-30T01:31:03Z,5260000,0.0,0.0,1,right,MISS T. Craig putback Layup,[1628470],1610612754.0,IND,putback,,,Craig,T. Craig,,,,,0.02,Missed,,,,,,,,,,,,,,,,,,,
530,PT00M58.50S,2021-10-30T01:30:51.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,83,70,2021-10-30T01:31:03Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,529.0,,,,,,,,,,,,,,,,,,
532,PT00M58.50S,2021-10-30T01:30:59.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200746,,,1610612754,83,70,2021-10-30T01:34:13Z,5290000,,,0,,L. Aldridge loose ball personal FOUL (1 PF) (Craig 2 FT),"[200746, 1628470]",1610612751.0,BKN,loose ball,,,Aldridge,L. Aldridge,,,,,,,,,203592.0,,,,,,1.0,0.0,Craig,1628470.0,,,,,,,
534,PT00M58.50S,2021-10-30T01:31:18.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628470,,,1610612754,83,71,2021-10-30T01:31:18Z,5310000,,,0,,T. Craig Free Throw 1 of 2 (20 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Made,,20.0,,,,,,,,,,,,,,,,,
541,PT00M58.50S,2021-10-30T01:31:18.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628470,,,1610612754,83,72,2021-10-30T01:32:42Z,5315000,,,0,,T. Craig Free Throw 2 of 2 (21 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Made,,21.0,,,,,,,,,,,,,,,,,
586,PT00M48.50S,2021-10-30T01:31:38.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,6.356767411300922,45.58823529411765,1610612751,83,72,2021-10-30T01:40:22Z,5317500,22.0,7.0,1,left,MISS D. Bembry Layup - blocked,"[1627761, 202954]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,2.33,Missed,,,,,,,Wanamaker,202954.0,,,,,,,,,,,
587,PT00M48.50S,2021-10-30T01:31:38.0Z,3,REGULAR,block,,[],202954,,,1610612751,83,72,2021-10-30T01:40:22Z,5318750,,,0,,B. Wanamaker BLOCK (1 BLK),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT00M47.20S,2021-10-30T01:31:39.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,83,72,2021-10-30T01:40:44Z,5319375,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,586.0,,,,,,,,,,,,,,,,,,
593,PT00M47.20S,2021-10-30T01:31:54.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,83,72,2021-10-30T01:40:56Z,5324687,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT00M33.90S,2021-10-30T01:32:11.9Z,3,REGULAR,3pt,Jump Shot,[],1626167,95.48291721419186,96.32352941176471,1610612754,83,72,2021-10-30T01:40:26Z,5330000,232.0,-10.0,1,right,MISS M. Turner 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
537,PT00M30.60S,2021-10-30T01:32:15.3Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612751,83,72,2021-10-30T01:32:15Z,5340000,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,536.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
539,PT00M17.60S,2021-10-30T01:32:29.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,12.828515111695138,46.568627450980394,1610612751,85,72,2021-10-30T01:32:50Z,5350000,17.0,68.0,1,left,L. Aldridge 7' Jump Shot (12 PTS) (J. Carter 2 AST),"[200746, 1628975]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,7.02,Made,,12.0,,,,,,,,,,,,,,J. Carter,1628975.0,2.0,
542,PT00M03.20S,2021-10-30T01:32:48.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200746,,,1610612754,85,72,2021-10-30T01:33:28Z,5370000,,,0,,L. Aldridge shooting personal FOUL (2 PF) (Lamb 2 FT),"[200746, 203087]",1610612751.0,BKN,shooting,,,Aldridge,L. Aldridge,,,,,,,,,1627963.0,,,,,,2.0,0.0,Lamb,203087.0,,,,,,,
