actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
544,PT05M29.00S,2021-12-01T02:34:07.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.64323258869908,50.98039215686274,1610612752,99,98,2021-12-01T02:34:12Z,5360000,5.0,7.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,,
546,PT05M25.00S,2021-12-01T02:34:11.6Z,4,REGULAR,rebound,defensive,[],1627761,,,1610612751,99,98,2021-12-01T02:34:12Z,5380000,,,0,,D. Bembry REBOUND (Off:2 Def:3),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,544.0,5.0,3.0,2.0,,,,,,,,,,,,,,
547,PT05M16.00S,2021-12-01T02:34:20.4Z,4,REGULAR,2pt,Jump Shot,[],201142,8.623521681997373,20.588235294117645,1610612751,101,98,2021-12-01T02:34:33Z,5390000,147.0,29.0,1,left,K. Durant 14' Jump Shot (20 PTS) (J. Harden 6 AST),"[201142, 201935]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,14.99,Made,20.0,,,,,J. Harden,201935.0,6.0,,,,,,,,,,,
549,PT04M57.00S,2021-12-01T02:34:38.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,87.20433639947439,41.66666666666667,1610612752,101,98,2021-12-01T02:34:43Z,5410000,-42.0,68.0,1,right,MISS D. Rose 7' driving floating Shot - blocked,"[201565, 201949]",1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,7.96,Missed,,,,,,,,,Johnson,201949.0,,,,,,,,,
550,PT04M57.00S,2021-12-01T02:34:38.6Z,4,REGULAR,block,,[],201949,,,1610612752,101,98,2021-12-01T02:34:41Z,5420000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M53.00S,2021-12-01T02:34:42.6Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612752,101,98,2021-12-01T02:34:43Z,5430000,,,0,,I. Quickley REBOUND (Off:3 Def:4),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,549.0,7.0,4.0,3.0,,,,,,,,,,,,,,
552,PT04M50.00S,2021-12-01T02:34:45.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201565,90.22667542706965,52.20588235294118,1610612752,101,100,2021-12-01T02:34:49Z,5440000,11.0,39.0,1,right,D. Rose turnaround Jump Shot (16 PTS),[201565],1610612752.0,NYK,turnaround,,,Rose,D. Rose,,,,,4.09,Made,16.0,,,,,,,,,,,,,,,,,,
553,PT04M38.00S,2021-12-01T02:35:04.4Z,4,REGULAR,violation,kicked ball,[],1630167,,,1610612751,101,100,2021-12-01T02:35:14Z,5450000,,,0,,O. Toppin kicked ball VIOLATION,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,
554,PT04M38.00S,2021-12-01T02:35:11.8Z,4,REGULAR,substitution,out,[],1630167,,,1610612751,101,100,2021-12-01T02:35:14Z,5460000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M38.00S,2021-12-01T02:35:11.8Z,4,REGULAR,substitution,in,[],1629011,,,1610612751,101,100,2021-12-01T02:35:14Z,5470000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M28.00S,2021-12-01T02:35:27.5Z,4,REGULAR,2pt,Jump Shot,[],201142,8.229303547963205,18.872549019607842,1610612751,101,100,2021-12-01T02:35:31Z,5480000,156.0,25.0,1,left,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.76,Missed,,,,,,,,,,,,,,,,,,,
557,PT04M25.00S,2021-12-01T02:35:30.5Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,101,100,2021-12-01T02:35:31Z,5490000,,,0,,D. Rose REBOUND (Off:1 Def:4),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,556.0,5.0,4.0,1.0,,,,,,,,,,,,,,
558,PT04M09.00S,2021-12-01T02:35:49.9Z,4,REGULAR,foul,personal,[],201935,,,1610612752,101,100,2021-12-01T02:35:55Z,5500000,,,0,,J. Harden personal FOUL (1 PF),"[201935, 203944]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Randle,203944.0,
560,PT04M01.00S,2021-12-01T02:36:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,92.9862023653088,49.26470588235294,1610612752,101,100,2021-12-01T02:36:29Z,5520000,-4.0,13.0,1,right,MISS M. Robinson Layup - blocked,"[1629011, 200746]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,1.39,Missed,,,,,,,,,Aldridge,200746.0,,,,,,,,,
561,PT04M01.00S,2021-12-01T02:36:17.0Z,4,REGULAR,block,,[],200746,,,1610612752,101,100,2021-12-01T02:36:20Z,5530000,,,0,,L. Aldridge BLOCK (3 BLK),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT04M01.00S,2021-12-01T02:36:17.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,101,100,2021-12-01T02:36:29Z,5540000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,,,
563,PT04M01.00S,2021-12-01T02:36:25.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,101,100,2021-12-01T02:36:25Z,5550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M59.00S,2021-12-01T02:36:36.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203944,94.56307490144546,4.6568627450980395,1610612752,101,100,2021-12-01T02:36:40Z,5560000,-227.0,-1.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
565,PT03M56.00S,2021-12-01T02:36:39.2Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,101,100,2021-12-01T02:36:40Z,5570000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,564.0,4.0,4.0,0.0,,,,,,,,,,,,,,
566,PT03M47.00S,2021-12-01T02:36:48.4Z,4,REGULAR,2pt,Jump Shot,[],200746,23.340998685939553,27.696078431372552,1610612751,101,100,2021-12-01T02:36:53Z,5580000,112.0,167.0,1,left,MISS L. Aldridge 20' Jump Shot,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,20.07,Missed,,,,,,,,,,,,,,,,,,,
567,PT03M43.00S,2021-12-01T02:36:52.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,101,100,2021-12-01T02:36:53Z,5590000,,,0,,J. Randle REBOUND (Off:0 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,566.0,9.0,9.0,0.0,,,,,,,,,,,,,,
568,PT03M34.00S,2021-12-01T02:37:01.3Z,4,REGULAR,3pt,Jump Shot,[],202692,91.93495400788436,95.58823529411765,1610612752,101,100,2021-12-01T02:37:08Z,5600000,228.0,23.0,1,right,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,22.91,Missed,,,,,,,,,,,,,,,,,,,
569,PT03M31.00S,2021-12-01T02:37:04.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,101,100,2021-12-01T02:37:08Z,5610000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,,
570,PT03M31.00S,2021-12-01T02:37:09.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,101,100,2021-12-01T02:37:09Z,5620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M24.00S,2021-12-01T02:37:28.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203944,90.62089356110381,34.80392156862745,1610612752,101,102,2021-12-01T02:37:38Z,5630000,-76.0,36.0,1,right,J. Randle 8' driving Hook (22 PTS) (A. Burks 3 AST),"[203944, 202692]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,8.4,Made,22.0,,,,,A. Burks,202692.0,3.0,,,,,,,,,,,
573,PT03M22.00S,2021-12-01T02:37:41.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,101,102,2021-12-01T02:37:41Z,5650000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M22.00S,2021-12-01T02:37:43.5Z,4,REGULAR,substitution,out,[],1627761,,,1610612751,101,102,2021-12-01T02:39:06Z,5660000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M22.00S,2021-12-01T02:37:43.5Z,4,REGULAR,substitution,in,[],201988,,,1610612751,101,102,2021-12-01T02:39:06Z,5670000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M09.00S,2021-12-01T02:39:32.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,101,102,2021-12-01T02:39:32Z,5680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M06.00S,2021-12-01T02:39:56.5Z,4,REGULAR,2pt,Jump Shot,[],201142,9.411957950065702,72.79411764705883,1610612751,103,102,2021-12-01T02:40:01Z,5690000,-114.0,36.0,1,left,K. Durant 11' pullup Jump Shot (22 PTS) (J. Harden 7 AST),"[201142, 201935]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,11.95,Made,22.0,,,,,J. Harden,201935.0,7.0,,,,,,,,,,,
579,PT02M40.00S,2021-12-01T02:40:22.7Z,4,REGULAR,3pt,Jump Shot,[],202692,68.41327201051249,31.127450980392158,1610612752,103,105,2021-12-01T02:40:27Z,5710000,-94.0,244.0,1,right,A. Burks 26' 3PT  (25 PTS) (D. Rose 9 AST),"[202692, 201565]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.2,Made,25.0,,,,,D. Rose,201565.0,9.0,,,,,,,,,,,
581,PT02M10.00S,2021-12-01T02:40:52.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201988,6.521024967148489,48.28431372549019,1610612751,105,105,2021-12-01T02:41:02Z,5730000,9.0,9.0,1,left,P. Mills driving Layup (10 PTS) (J. Johnson 1 AST),"[201988, 201949]",1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,1.23,Made,10.0,,,,,J. Johnson,201949.0,1.0,,,,,,,,,,,
583,PT01M47.00S,2021-12-01T02:41:15.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.3646517739816,46.568627450980394,1610612752,105,105,2021-12-01T02:41:20Z,5750000,-17.0,85.0,1,right,MISS J. Randle 8' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,8.68,Missed,,,,,,,,,,,,,,,,,,,
584,PT01M44.00S,2021-12-01T02:41:18.2Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,105,105,2021-12-01T02:41:20Z,5760000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,583.0,5.0,5.0,0.0,,,,,,,,,,,,,,
585,PT01M37.00S,2021-12-01T02:41:26.7Z,4,REGULAR,2pt,Jump Shot,[],201142,22.28975032851511,31.61764705882353,1610612751,107,105,2021-12-01T02:41:44Z,5770000,92.0,157.0,1,left,K. Durant 18' pullup Jump Shot (24 PTS) (J. Harden 8 AST),"[201142, 201935]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,18.19,Made,24.0,,,,,J. Harden,201935.0,8.0,,,,,,,,,,,
587,PT01M36.00S,2021-12-01T02:41:38.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,107,105,2021-12-01T02:41:38Z,5790000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT01M36.00S,2021-12-01T02:41:47.3Z,4,REGULAR,foul,technical,['1freethrow'],203944,,,1610612752,107,105,2021-12-01T02:43:10Z,5800000,,,0,,J. Randle technical FOUL (1 Tech),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,200834.0,3.0,1.0,,,
589,PT01M36.00S,2021-12-01T02:43:13.9Z,4,REGULAR,freethrow,1 of 1,[],201142,,,1610612752,108,105,2021-12-01T02:43:13Z,5810000,,,0,,K. Durant technical Free Throw 1 of 1 (25 PTS),[201142],1610612751.0,BKN,technical,,,Durant,K. Durant,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
590,PT01M25.00S,2021-12-01T02:43:51.2Z,4,REGULAR,3pt,Jump Shot,[],201565,93.9060446780552,3.431372549019608,1610612752,108,105,2021-12-01T02:43:59Z,5820000,-233.0,5.0,1,right,MISS D. Rose 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
591,PT01M22.00S,2021-12-01T02:43:54.0Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,108,105,2021-12-01T02:43:54Z,5830000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,590.0,6.0,4.0,2.0,,,,,,,,,,,,,,
592,PT01M17.00S,2021-12-01T02:43:58.2Z,4,REGULAR,turnover,lost ball,[],203944,,,1610612752,108,105,2021-12-01T02:44:09Z,5840000,,,0,,J. Randle lost ball TURNOVER (3 TO),"[203944, 201935]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,3.0,Harden,201935.0,,,,,,
593,PT01M17.00S,2021-12-01T02:43:58.2Z,4,REGULAR,steal,,[],201935,,,1610612751,108,105,2021-12-01T02:47:10Z,5850000,,,0,,J. Harden STEAL (3 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M55.60S,2021-12-01T02:44:20.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201935,36.48160315374508,81.12745098039215,1610612751,108,105,2021-12-01T02:46:28Z,5860000,-156.0,290.0,1,left,MISS J. Harden 32' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,32.95,Missed,,,,,,,,,,,,,,,,,,,
595,PT00M50.90S,2021-12-01T02:44:25.2Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,108,105,2021-12-01T02:44:28Z,5870000,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,594.0,7.0,5.0,2.0,,,,,,,,,,,,,,
596,PT00M49.20S,2021-12-01T02:44:28.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203944,94.56307490144546,49.754901960784316,1610612752,108,107,2021-12-01T02:49:19Z,5880000,-1.0,-1.0,1,right,J. Randle running DUNK (24 PTS) (A. Burks 4 AST),"[203944, 202692]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,0.18,Made,24.0,,,,,A. Burks,202692.0,4.0,,,,,,,,,,,
598,PT00M34.60S,2021-12-01T02:44:46.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,7.966491458607096,59.068627450980394,1610612751,108,107,2021-12-01T02:44:51Z,5900000,-45.0,22.0,1,left,MISS K. Durant fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,5.05,Missed,,,,,,,,,,,,,,,,,,,
599,PT00M33.30S,2021-12-01T02:44:50.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,108,107,2021-12-01T02:44:50Z,5910000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,598.0,,,,,,,,,,,,,,,,,
600,PT00M33.30S,2021-12-01T02:44:51.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,108,107,2021-12-01T02:44:51Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M33.30S,2021-12-01T02:45:27.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612751,108,107,2021-12-01T02:47:28Z,5930000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,Out of Bounds - Support Call
602,PT00M33.30S,2021-12-01T02:46:02.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,108,107,2021-12-01T02:46:02Z,5940000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M27.50S,2021-12-01T02:47:52.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612751,108,107,2021-12-01T02:47:59Z,5960000,,,0,,J. Randle shooting personal FOUL (4 PF) (Durant 2 FT),"[203944, 201142]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,1162.0,4.0,1.0,Durant,201142.0,
607,PT00M27.50S,2021-12-01T02:48:10.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201142,,,1610612751,109,107,2021-12-01T02:48:10Z,5980000,,,0,,K. Durant Free Throw 1 of 2 (26 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
608,PT00M27.50S,2021-12-01T02:48:12.0Z,4,REGULAR,substitution,out,[],201988,,,1610612751,109,107,2021-12-01T02:48:18Z,5990000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M27.50S,2021-12-01T02:48:12.0Z,4,REGULAR,substitution,in,[],1627761,,,1610612751,109,107,2021-12-01T02:48:18Z,6000000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M27.50S,2021-12-01T02:48:32.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201142,,,1610612751,110,107,2021-12-01T02:48:32Z,6010000,,,0,,K. Durant Free Throw 2 of 2 (27 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
611,PT00M19.30S,2021-12-01T02:48:47.9Z,4,REGULAR,foul,personal,[],1627761,,,1610612752,110,107,2021-12-01T02:48:55Z,6020000,,,0,,D. Bembry personal FOUL (2 PF),"[1627761, 202692]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,200834.0,2.0,0.0,Burks,202692.0,
613,PT00M19.30S,2021-12-01T02:49:05.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,110,107,2021-12-01T02:49:05Z,6040000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M19.30S,2021-12-01T02:49:08.2Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,110,107,2021-12-01T02:50:31Z,6050000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M19.30S,2021-12-01T02:49:08.2Z,4,REGULAR,substitution,in,[],203095,,,1610612752,110,107,2021-12-01T02:50:31Z,6060000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M19.30S,2021-12-01T02:49:08.2Z,4,REGULAR,substitution,out,[],200746,,,1610612752,110,107,2021-12-01T02:50:54Z,6070000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M19.30S,2021-12-01T02:49:08.2Z,4,REGULAR,substitution,in,[],1628971,,,1610612752,110,107,2021-12-01T02:50:54Z,6080000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M17.70S,2021-12-01T02:51:06.1Z,4,REGULAR,3pt,Jump Shot,[],203095,67.36202365308804,65.44117647058823,1610612752,110,110,2021-12-01T02:51:11Z,6090000,77.0,254.0,1,right,E. Fournier 26' 3PT  (13 PTS) (A. Burks 5 AST),"[203095, 202692]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.58,Made,13.0,,,,,A. Burks,202692.0,5.0,,,,,,,,,,,
620,PT00M17.00S,2021-12-01T02:51:15.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,110,110,2021-12-01T02:51:15Z,6110000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M17.00S,2021-12-01T02:51:17.5Z,4,REGULAR,substitution,out,[],1627761,,,1610612751,110,110,2021-12-01T02:52:37Z,6120000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M17.00S,2021-12-01T02:51:17.5Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,110,110,2021-12-01T02:52:37Z,6130000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M17.00S,2021-12-01T02:51:17.5Z,4,REGULAR,substitution,in,[],201988,,,1610612751,110,110,2021-12-01T02:52:37Z,6140000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M17.00S,2021-12-01T02:51:17.5Z,4,REGULAR,substitution,in,[],200746,,,1610612751,110,110,2021-12-01T02:52:37Z,6150000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M17.00S,2021-12-01T02:51:17.5Z,4,REGULAR,substitution,out,[],203095,,,1610612751,110,110,2021-12-01T02:53:58Z,6155000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M17.00S,2021-12-01T02:51:17.5Z,4,REGULAR,substitution,in,[],1629011,,,1610612751,110,110,2021-12-01T02:53:58Z,6157500,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M02.20S,2021-12-01T02:53:28.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612751,110,110,2021-12-01T02:53:55Z,6160000,,,0,,M. Robinson shooting personal FOUL (4 PF) (Johnson 2 FT),"[1629011, 201949]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,1626301.0,4.0,0.0,Johnson,201949.0,
629,PT00M02.20S,2021-12-01T02:54:05.3Z,4,REGULAR,freethrow,1 of 2,[],201949,,,1610612751,111,110,2021-12-01T02:57:55Z,6180000,,,0,,J. Johnson Free Throw 1 of 2 (6 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
636,PT00M02.20S,2021-12-01T02:54:05.3Z,4,REGULAR,freethrow,2 of 2,[],201949,,,1610612751,112,110,2021-12-01T02:57:55Z,6185000,,,0,,J. Johnson Free Throw 2 of 2 (7 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
630,PT00M02.20S,2021-12-01T02:54:07.4Z,4,REGULAR,substitution,out,[],201988,,,1610612752,112,110,2021-12-01T02:57:55Z,6190000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M02.20S,2021-12-01T02:54:07.4Z,4,REGULAR,substitution,out,[],200746,,,1610612752,112,110,2021-12-01T02:57:55Z,6200000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M02.20S,2021-12-01T02:54:07.4Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,112,110,2021-12-01T02:57:55Z,6210000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M02.20S,2021-12-01T02:54:07.4Z,4,REGULAR,substitution,in,[],1628971,,,1610612752,112,110,2021-12-01T02:57:55Z,6220000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M02.20S,2021-12-01T02:54:07.4Z,4,REGULAR,substitution,in,[],1627761,,,1610612752,112,110,2021-12-01T02:57:55Z,6230000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M02.20S,2021-12-01T02:54:07.4Z,4,REGULAR,substitution,in,[],203095,,,1610612752,112,110,2021-12-01T02:57:55Z,6240000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M00.10S,2021-12-01T02:54:52.3Z,4,REGULAR,3pt,Jump Shot,[],203095,52.57884362680684,92.1798406862745,1610612752,112,110,2021-12-01T02:55:11Z,6245000,211.0,393.0,1,right,MISS E. Fournier 44' running pullup 3PT,[203095],1610612752.0,NYK,running pullup,,,Fournier,E. Fournier,,,,,44.63,Missed,,,,,,,,,,,,,,,,,,,
638,PT00M00.10S,2021-12-01T02:54:52.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,112,110,2021-12-01T02:55:11Z,6247500,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,637.0,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2021-12-01T02:54:57.7Z,4,REGULAR,period,end,[],0,,,1610612752,112,110,2021-12-01T02:54:57Z,6280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
