actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
454,PT06M21.00S,2022-03-28T01:04:38.5Z,3,REGULAR,3pt,Jump Shot,[],1628970,69.07030223390277,67.15686274509804,1610612766,74,77,2022-03-28T01:04:44Z,4500000,86.0,238.0,1,right,M. Bridges 25' 3PT pullup (20 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,25.32,Made,,,,,,,,,,,,20.0,,,,,,
455,PT06M09.00S,2022-03-28T01:04:51.3Z,3,REGULAR,turnover,bad pass,[],203083,,,1610612751,74,77,2022-03-28T01:04:56Z,4510000,,,0,,A. Drummond bad pass TURNOVER (3 TO),"[203083, 1630163]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,3.0,Ball,1630163.0
456,PT06M09.00S,2022-03-28T01:04:51.3Z,3,REGULAR,steal,,[],1630163,,,1610612766,74,77,2022-03-28T01:17:12Z,4520000,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M06.00S,2022-03-28T01:04:54.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,94.03745072273325,52.450980392156865,1610612766,74,79,2022-03-28T01:05:05Z,4530000,12.0,4.0,1,right,T. Rozier running DUNK (9 PTS) (L. Ball 6 AST),"[1626179, 1630163]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,1.28,Made,,,,,,,,,,,,9.0,L. Ball,1630163.0,6.0,,,
459,PT05M53.00S,2022-03-28T01:05:07.0Z,3,REGULAR,3pt,Jump Shot,[],202681,8.360709592641262,2.696078431372549,1610612751,74,79,2022-03-28T01:05:13Z,4550000,237.0,26.0,1,left,MISS K. Irving 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,23.79,Missed,,,,,,,,,,,,,,,,,,
460,PT05M51.00S,2022-03-28T01:05:09.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,74,79,2022-03-28T01:05:13Z,4560000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,
461,PT05M51.00S,2022-03-28T01:05:12.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,74,79,2022-03-28T01:05:12Z,4570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M39.00S,2022-03-28T01:05:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,92.59198423127464,50.0,1610612766,74,81,2022-03-28T01:05:49Z,4580000,0.0,17.0,1,right,M. Plumlee cutting Layup (4 PTS) (T. Rozier 4 AST),"[203486, 1626179]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,1.71,Made,,,,,,,,,,,,4.0,T. Rozier,1626179.0,4.0,,,
464,PT05M39.00S,2022-03-28T01:05:41.3Z,3,REGULAR,foul,personal,['1freethrow'],203083,,,1610612766,74,81,2022-03-28T01:05:57Z,4600000,,,0,,A. Drummond shooting personal FOUL (4 PF) (Plumlee 1 FT),"[203083, 203486]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,2003.0,4.0,1.0,Plumlee,203486.0,,,,,,,
466,PT05M39.00S,2022-03-28T01:05:47.6Z,3,REGULAR,substitution,out,[],203083,,,1610612766,74,81,2022-03-28T01:06:22Z,4620000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M39.00S,2022-03-28T01:05:47.6Z,3,REGULAR,substitution,in,[],1629651,,,1610612766,74,81,2022-03-28T01:06:22Z,4630000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M39.00S,2022-03-28T01:06:07.7Z,3,REGULAR,freethrow,1 of 1,[],203486,,,1610612766,74,82,2022-03-28T01:06:07Z,4640000,,,0,,M. Plumlee Free Throw 1 of 1 (5 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
469,PT05M30.00S,2022-03-28T01:06:18.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,18.347568988173457,34.068627450980394,1610612751,74,82,2022-03-28T01:06:27Z,4650000,80.0,120.0,1,left,MISS K. Irving 14' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,14.41,Missed,,,,,,,,,,,,,,,,,,
470,PT05M26.00S,2022-03-28T01:06:22.0Z,3,REGULAR,rebound,offensive,[],202681,,,1610612751,74,82,2022-03-28T01:06:22Z,4660000,,,0,,K. Irving REBOUND (Off:1 Def:0),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,469.0,1.0,0.0,1.0,,,,,,,,,,,,
471,PT05M20.00S,2022-03-28T01:06:28.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202681,7.30946123521682,3.6764705882352944,1610612751,74,82,2022-03-28T01:06:32Z,4670000,232.0,16.0,1,left,MISS K. Irving 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,
472,PT05M17.00S,2022-03-28T01:06:31.3Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,74,82,2022-03-28T01:06:32Z,4680000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,471.0,3.0,2.0,1.0,,,,,,,,,,,,
473,PT05M06.00S,2022-03-28T01:06:41.7Z,3,REGULAR,turnover,bad pass,[],203486,,,1610612766,74,82,2022-03-28T01:06:45Z,4690000,,,0,,M. Plumlee bad pass TURNOVER (3 TO),"[203486, 1629651]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,3.0,Claxton,1629651.0
474,PT05M06.00S,2022-03-28T01:06:41.7Z,3,REGULAR,steal,,[],1629651,,,1610612751,74,82,2022-03-28T01:06:43Z,4700000,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
475,PT05M04.00S,2022-03-28T01:06:46.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,5.601182654402102,45.83333333333333,1610612751,76,82,2022-03-28T01:06:53Z,4710000,21.0,0.0,1,left,K. Durant running finger roll Layup (17 PTS),[201142],1610612751.0,BKN,running finger roll,,,Durant,K. Durant,,,,,2.08,Made,,,,,,,,,,,,17.0,,,,,,
476,PT05M04.00S,2022-03-28T01:06:49.7Z,3,REGULAR,foul,personal,['1freethrow'],1626179,,,1610612751,76,82,2022-03-28T01:07:11Z,4720000,,,0,,T. Rozier shooting personal FOUL (1 PF) (Durant 1 FT),"[1626179, 201142]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,,,2003.0,1.0,0.0,Durant,201142.0,,,,,,,
478,PT05M04.00S,2022-03-28T01:07:06.1Z,3,REGULAR,substitution,out,[],203486,,,1610612751,76,82,2022-03-28T01:07:10Z,4740000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
479,PT05M04.00S,2022-03-28T01:07:06.1Z,3,REGULAR,substitution,in,[],1629023,,,1610612751,76,82,2022-03-28T01:07:10Z,4750000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M04.00S,2022-03-28T01:07:06.1Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,76,82,2022-03-28T01:07:19Z,4760000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
481,PT05M04.00S,2022-03-28T01:07:06.1Z,3,REGULAR,substitution,in,[],201609,,,1610612751,76,82,2022-03-28T01:07:19Z,4770000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
482,PT05M04.00S,2022-03-28T01:07:23.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",201142,,,1610612751,77,82,2022-03-28T01:07:23Z,4780000,,,0,,K. Durant Free Throw 1 of 1 (18 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,18.0,,,,,,
483,PT04M42.00S,2022-03-28T01:07:46.5Z,3,REGULAR,2pt,Jump Shot,[],1628970,71.30420499342969,49.26470588235294,1610612766,77,82,2022-03-28T01:07:51Z,4790000,-4.0,217.0,1,right,MISS M. Bridges 21' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,21.72,Missed,,,,,,,,,,,,,,,,,,
484,PT04M39.00S,2022-03-28T01:07:49.2Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,77,82,2022-03-28T01:07:49Z,4800000,,,0,,P. Washington REBOUND (Off:4 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,483.0,8.0,4.0,4.0,,,,,,,,,,,,
485,PT04M37.00S,2022-03-28T01:07:53.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,91.93495400788436,49.26470588235294,1610612766,77,82,2022-03-28T01:07:58Z,4810000,-4.0,23.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628970, 202681]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.36,Missed,Irving,202681.0,,,,,,,,,,,,,,,,
486,PT04M37.00S,2022-03-28T01:07:53.4Z,3,REGULAR,block,,[],202681,,,1610612766,77,82,2022-03-28T01:07:56Z,4820000,,,0,,K. Irving BLOCK (2 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M37.00S,2022-03-28T01:07:53.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,77,82,2022-03-28T01:07:58Z,4830000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,
488,PT04M37.00S,2022-03-28T01:07:59.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,77,82,2022-03-28T01:07:59Z,4840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M25.00S,2022-03-28T01:08:28.0Z,3,REGULAR,2pt,Jump Shot,[],203552,18.74178712220762,76.9607843137255,1610612751,77,82,2022-03-28T01:08:33Z,4850000,-135.0,124.0,1,left,MISS S. Curry 18' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,18.3,Missed,,,,,,,,,,,,,,,,,,
490,PT04M22.00S,2022-03-28T01:08:31.0Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,77,82,2022-03-28T01:08:33Z,4860000,,,0,,L. Ball REBOUND (Off:0 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,489.0,5.0,5.0,0.0,,,,,,,,,,,,
491,PT04M13.00S,2022-03-28T01:08:40.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,93.38042049934296,3.9215686274509802,1610612766,77,85,2022-03-28T01:08:48Z,4870000,-230.0,10.0,1,right,L. Ball 3PT fadeaway (27 PTS) (C. Martin 2 AST),"[1630163, 1628998]",1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,23.06,Made,,,,,,,,,,,,27.0,C. Martin,1628998.0,2.0,,,
493,PT03M55.00S,2022-03-28T01:08:58.6Z,3,REGULAR,3pt,Jump Shot,[],201142,31.09395532194481,31.61764705882353,1610612751,77,85,2022-03-28T01:09:03Z,4890000,92.0,240.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
494,PT03M53.00S,2022-03-28T01:09:00.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,77,85,2022-03-28T01:09:03Z,4900000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,493.0,4.0,3.0,1.0,,,,,,,,,,,,
495,PT03M49.00S,2022-03-28T01:09:20.4Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612766,77,85,2022-03-28T01:09:20Z,4910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M49.00S,2022-03-28T01:09:34.5Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612766,77,85,2022-03-28T01:09:34Z,4920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M41.00S,2022-03-28T01:10:59.8Z,3,REGULAR,foul,personal,['2freethrow'],203552,,,1610612766,77,85,2022-03-28T01:11:14Z,4930000,,,0,,S. Curry shooting personal FOUL (3 PF) (Ball 2 FT),"[203552, 1630163]",1610612751.0,BKN,shooting,,,Curry,S. Curry,,,,,,,,,,,,,101283.0,3.0,0.0,Ball,1630163.0,,,,,,,
499,PT03M41.00S,2022-03-28T01:12:03.0Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612766,77,85,2022-03-28T01:12:07Z,4950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M41.00S,2022-03-28T01:12:31.6Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,77,86,2022-03-28T01:12:31Z,4960000,,,0,,L. Ball Free Throw 1 of 2 (28 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,,,,,,28.0,,,,,,
501,PT03M41.00S,2022-03-28T01:12:32.3Z,3,REGULAR,substitution,out,[],202681,,,1610612766,77,86,2022-03-28T01:12:43Z,4970000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M41.00S,2022-03-28T01:12:32.3Z,3,REGULAR,substitution,out,[],203552,,,1610612766,77,86,2022-03-28T01:12:43Z,4980000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
503,PT03M41.00S,2022-03-28T01:12:32.3Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,77,86,2022-03-28T01:12:43Z,4990000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M41.00S,2022-03-28T01:12:32.3Z,3,REGULAR,substitution,in,[],201988,,,1610612766,77,86,2022-03-28T01:12:43Z,5000000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M41.00S,2022-03-28T01:12:32.3Z,3,REGULAR,substitution,in,[],201949,,,1610612766,77,86,2022-03-28T01:12:43Z,5010000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
506,PT03M41.00S,2022-03-28T01:12:32.3Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,77,86,2022-03-28T01:12:43Z,5020000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
507,PT03M41.00S,2022-03-28T01:12:56.3Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,77,87,2022-03-28T01:12:56Z,5030000,,,0,,L. Ball Free Throw 2 of 2 (29 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,,,,,,29.0,,,,,,
508,PT03M31.00S,2022-03-28T01:13:08.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,5.206964520367937,50.0,1610612751,79,87,2022-03-28T01:13:12Z,5040000,0.0,-4.0,1,left,K. Durant driving DUNK (20 PTS) (G. Dragic 3 AST),"[201142, 201609]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,0.36,Made,,,,,,,,,,,,20.0,G. Dragic,201609.0,3.0,,,
510,PT03M21.00S,2022-03-28T01:13:18.9Z,3,REGULAR,3pt,Jump Shot,[],1628970,69.20170827858082,30.392156862745097,1610612766,79,87,2022-03-28T01:13:23Z,5060000,-98.0,237.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
511,PT03M18.00S,2022-03-28T01:13:21.9Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,79,87,2022-03-28T01:13:23Z,5070000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,510.0,5.0,5.0,0.0,,,,,,,,,,,,
512,PT03M11.00S,2022-03-28T01:13:29.2Z,3,REGULAR,3pt,Jump Shot,[],201142,29.122864651773984,25.735294117647058,1610612751,79,87,2022-03-28T01:13:34Z,5080000,121.0,221.0,1,left,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
513,PT03M07.00S,2022-03-28T01:13:33.2Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,79,87,2022-03-28T01:13:34Z,5090000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,512.0,3.0,3.0,0.0,,,,,,,,,,,,
514,PT02M57.00S,2022-03-28T01:13:42.2Z,3,REGULAR,3pt,Jump Shot,[],1630163,67.36202365308804,65.44117647058823,1610612766,79,90,2022-03-28T01:13:46Z,5100000,77.0,254.0,1,right,L. Ball 26' 3PT step back (32 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,26.58,Made,,,,,,,,,,,,32.0,,,,,,
515,PT02M43.00S,2022-03-28T01:13:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,5.601182654402102,45.09803921568628,1610612751,81,90,2022-03-28T01:14:01Z,5110000,25.0,0.0,1,left,J. Johnson driving reverse Layup (2 PTS) (G. Dragic 4 AST),"[201949, 201609]",1610612751.0,BKN,driving reverse,,,Johnson,J. Johnson,,,,,2.45,Made,,,,,,,,,,,,2.0,G. Dragic,201609.0,4.0,,,
517,PT02M33.00S,2022-03-28T01:14:10.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201988,,,1610612766,81,90,2022-03-28T01:17:06Z,5130000,,,0,,P. Mills personal FOUL (2 PF) (Ball 2 FT),"[201988, 1630163]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,101283.0,2.0,0.0,Ball,1630163.0,,,,,,,
519,PT02M33.00S,2022-03-28T01:14:21.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,81,90,2022-03-28T01:14:21Z,5150000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M33.00S,2022-03-28T01:17:26.0Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,81,91,2022-03-28T01:17:48Z,5160000,,,0,,L. Ball Free Throw 1 of 2 (33 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,,,,,,33.0,,,,,,
521,PT02M33.00S,2022-03-28T01:17:26.0Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,81,91,2022-03-28T01:17:48Z,5170000,,,0,,MISS L. Ball Free Throw 2 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Missed,,,,,,,,,,,,,,,,,,
522,PT02M30.00S,2022-03-28T01:17:29.0Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,81,91,2022-03-28T01:17:48Z,5180000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,521.0,6.0,6.0,0.0,,,,,,,,,,,,
523,PT02M14.00S,2022-03-28T01:18:04.7Z,3,REGULAR,3pt,Jump Shot,[],201609,22.158344283837057,11.27450980392157,1610612751,81,91,2022-03-28T01:18:09Z,5190000,194.0,156.0,1,left,MISS G. Dragic 24' 3PT,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,
524,PT02M10.00S,2022-03-28T01:18:08.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,81,91,2022-03-28T01:18:09Z,5200000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,523.0,5.0,4.0,1.0,,,,,,,,,,,,
525,PT02M05.00S,2022-03-28T01:18:13.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,68.80749014454665,63.23529411764706,1610612766,81,91,2022-03-28T01:18:38Z,5210000,66.0,241.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
526,PT02M01.00S,2022-03-28T01:18:17.4Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,81,91,2022-03-28T01:18:26Z,5220000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,525.0,3.0,3.0,0.0,,,,,,,,,,,,
527,PT01M51.00S,2022-03-28T01:18:26.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,10.068988173455978,49.50980392156863,1610612751,83,91,2022-03-28T01:18:30Z,5230000,2.0,42.0,1,left,N. Claxton Hook (8 PTS) (J. Johnson 1 AST),"[1629651, 201949]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,4.22,Made,,,,,,,,,,,,8.0,J. Johnson,201949.0,1.0,,,
529,PT01M27.00S,2022-03-28T01:18:51.0Z,3,REGULAR,2pt,Jump Shot,[],1628970,92.32917214191852,22.058823529411764,1610612766,83,91,2022-03-28T01:18:57Z,5250000,-140.0,20.0,1,right,MISS M. Bridges 14' turnaround fadeaway Shot,[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,14.11,Missed,,,,,,,,,,,,,,,,,,
530,PT01M26.00S,2022-03-28T01:18:52.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,83,91,2022-03-28T01:18:57Z,5260000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,529.0,,,,,,,,,,,,,,,
531,PT01M26.00S,2022-03-28T01:18:54.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,83,91,2022-03-28T01:19:00Z,5270000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,203593.0,,,,,,,,,,,
532,PT01M14.00S,2022-03-28T01:19:25.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,32.276609724047304,50.73529411764706,1610612751,83,91,2022-03-28T01:19:31Z,5280000,-4.0,251.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
533,PT01M10.00S,2022-03-28T01:19:29.8Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,83,91,2022-03-28T01:19:31Z,5290000,,,0,,P. Washington REBOUND (Off:4 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,532.0,9.0,5.0,4.0,,,,,,,,,,,,
534,PT01M06.00S,2022-03-28T01:19:33.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,92.9862023653088,49.26470588235294,1610612766,83,93,2022-03-28T01:19:40Z,5300000,-4.0,13.0,1,right,K. Oubre Jr. running Layup (2 PTS) (P. Washington 4 AST),"[1626162, 1629023]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,1.39,Made,,,,,,,,,,,,2.0,P. Washington,1629023.0,4.0,,,
536,PT00M55.50S,2022-03-28T01:19:47.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612751,83,93,2022-03-28T01:19:55Z,5320000,,,0,,P. Washington shooting personal FOUL (4 PF) (Claxton 2 FT),"[1629023, 1629651]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,203593.0,4.0,0.0,Claxton,1629651.0,,,,,,,
538,PT00M55.50S,2022-03-28T01:20:18.1Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,83,93,2022-03-28T01:20:18Z,5340000,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,
539,PT00M55.50S,2022-03-28T01:20:18.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,83,93,2022-03-28T01:20:18Z,5350000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,538.0,,,,,,,,,,,,,,,
540,PT00M55.50S,2022-03-28T01:20:18.9Z,3,REGULAR,substitution,out,[],1629023,,,1610612751,83,93,2022-03-28T01:20:24Z,5360000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
541,PT00M55.50S,2022-03-28T01:20:18.9Z,3,REGULAR,substitution,in,[],1629667,,,1610612751,83,93,2022-03-28T01:20:24Z,5370000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
542,PT00M55.50S,2022-03-28T01:20:18.9Z,3,REGULAR,substitution,out,[],1628998,,,1610612751,83,93,2022-03-28T01:20:34Z,5380000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
543,PT00M55.50S,2022-03-28T01:20:18.9Z,3,REGULAR,substitution,in,[],1626179,,,1610612751,83,93,2022-03-28T01:20:34Z,5390000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
