actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
555,PT07M53.00S,2022-01-16T02:32:51.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,5.863994743758213,50.245098039215684,1610612740,109,85,2022-01-16T02:32:55Z,5400000,-1.0,3.0,1,left,H. Jones cutting DUNK (11 PTS) (J. Valanciunas 2 AST),"[1630529, 202685]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,,,,,,0.29,Made,11.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,
557,PT07M36.00S,2022-01-16T02:33:08.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,94.03745072273325,51.71568627450981,1610612751,111,85,2022-01-16T02:33:15Z,5420000,9.0,4.0,1,right,B. Brown reverse Layup (2 PTS) (P. Mills 2 AST),"[1628971, 201988]",1610612751.0,BKN,reverse,,,Brown,B. Brown,,,,,,,,,,0.93,Made,2.0,P. Mills,201988.0,2.0,,,,,,,,,,
559,PT07M24.00S,2022-01-16T02:33:23.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,111,85,2022-01-16T02:33:23Z,5440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M16.00S,2022-01-16T02:33:40.3Z,4,REGULAR,2pt,Jump Shot,[],202685,26.10052562417871,64.2156862745098,1610612740,111,87,2022-01-16T02:33:45Z,5450000,-71.0,193.0,1,left,J. Valanciunas 20' Jump Shot (11 PTS) (H. Jones 3 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,20.55,Made,11.0,H. Jones,1630529.0,3.0,,,,,,,,,,
562,PT06M59.00S,2022-01-16T02:33:56.5Z,4,REGULAR,2pt,Jump Shot,[],201988,78.13731931668858,18.872549019607842,1610612751,111,87,2022-01-16T02:34:02Z,5470000,-156.0,153.0,1,right,MISS P. Mills 21' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,,,,,,21.82,Missed,,,,,,,,,,,,,,
563,PT06M55.00S,2022-01-16T02:34:00.5Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,111,87,2022-01-16T02:34:02Z,5480000,,,0,,J. Hart REBOUND (Off:3 Def:8),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,562.0,11.0,8.0,3.0,,,,,,
564,PT06M44.00S,2022-01-16T02:34:11.9Z,4,REGULAR,turnover,bad pass,[],1629638,,,1610612740,111,87,2022-01-16T02:34:17Z,5490000,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 201988]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,1.0,Mills,201988.0,,,
565,PT06M44.00S,2022-01-16T02:34:11.9Z,4,REGULAR,steal,,[],201988,,,1610612751,111,87,2022-01-16T02:34:14Z,5500000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M37.00S,2022-01-16T02:34:19.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,68.28186596583443,34.55882352941176,1610612751,111,87,2022-01-16T02:34:24Z,5510000,-77.0,246.0,1,right,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,,,,,,25.75,Missed,,,,,,,,,,,,,,
567,PT06M34.00S,2022-01-16T02:34:22.0Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,111,87,2022-01-16T02:34:24Z,5520000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,566.0,3.0,3.0,0.0,,,,,,
568,PT06M27.00S,2022-01-16T02:34:28.3Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629638,10.85742444152431,49.26470588235294,1610612740,111,89,2022-01-16T02:34:51Z,5530000,4.0,50.0,1,left,N. Alexander-Walker running pullup Jump Shot (7 PTS),[1629638],1610612740.0,NOP,running pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,4.97,Made,7.0,,,,,,,,,,,,,
569,PT06M04.00S,2022-01-16T02:34:51.6Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612751,111,89,2022-01-16T02:34:58Z,5540000,,,0,,J. Harden bad pass TURNOVER (5 TO),"[201935, 1628404]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,5.0,Hart,1628404.0,,,
570,PT06M04.00S,2022-01-16T02:34:51.6Z,4,REGULAR,steal,,[],1628404,,,1610612740,111,89,2022-01-16T02:34:53Z,5550000,,,0,,J. Hart STEAL (2 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M04.00S,2022-01-16T02:34:57.5Z,4,REGULAR,foul,personal,[],1628971,,,1610612740,111,89,2022-01-16T02:35:06Z,5560000,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 1628404]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,1627962.0,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
573,PT06M04.00S,2022-01-16T02:35:11.2Z,4,REGULAR,substitution,out,[],201988,,,1610612740,111,89,2022-01-16T02:35:19Z,5580000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M04.00S,2022-01-16T02:35:11.2Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,111,89,2022-01-16T02:35:19Z,5590000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M04.00S,2022-01-16T02:35:11.2Z,4,REGULAR,substitution,in,[],1630556,,,1610612740,111,89,2022-01-16T02:35:19Z,5600000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M04.00S,2022-01-16T02:35:11.2Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,111,89,2022-01-16T02:35:19Z,5610000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M52.00S,2022-01-16T02:35:40.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,26.62614980289093,81.12745098039215,1610612740,111,89,2022-01-16T02:35:45Z,5620000,-156.0,198.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,25.17,Missed,,,,,,,,,,,,,,
578,PT05M49.00S,2022-01-16T02:35:43.8Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,111,89,2022-01-16T02:35:45Z,5630000,,,0,,K. Edwards REBOUND (Off:1 Def:5),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,577.0,6.0,5.0,1.0,,,,,,
579,PT05M34.00S,2022-01-16T02:35:58.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,86.5473061760841,55.392156862745104,1610612751,113,89,2022-01-16T02:36:04Z,5640000,27.0,74.0,1,right,B. Brown 7' Jump Shot (4 PTS) (J. Harden 15 AST),"[1628971, 201935]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,7.88,Made,4.0,J. Harden,201935.0,15.0,,,,,,,,,,
581,PT05M18.00S,2022-01-16T02:36:14.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,25.18068331143233,83.82352941176471,1610612740,113,89,2022-01-16T02:36:19Z,5660000,-169.0,184.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,25.0,Missed,,,,,,,,,,,,,,
582,PT05M14.00S,2022-01-16T02:36:18.1Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,113,89,2022-01-16T02:36:19Z,5670000,,,0,,J. Valanciunas REBOUND (Off:3 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,581.0,5.0,2.0,3.0,,,,,,
583,PT05M14.00S,2022-01-16T02:36:18.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,113,91,2022-01-16T02:36:22Z,5680000,0.0,0.0,1,left,J. Valanciunas putback Layup (13 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,,,,,,0.0,Made,13.0,,,,,,,,,,,,,
584,PT04M59.00S,2022-01-16T02:36:33.3Z,4,REGULAR,3pt,Jump Shot,[],201935,73.9323258869908,83.33333333333334,1610612751,113,91,2022-01-16T02:36:38Z,5690000,167.0,193.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,,,25.46,Missed,,,,,,,,,,,,,,
585,PT04M57.00S,2022-01-16T02:36:35.3Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,113,91,2022-01-16T02:36:38Z,5700000,,,0,,B. Ingram REBOUND (Off:1 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,584.0,4.0,3.0,1.0,,,,,,
586,PT04M53.00S,2022-01-16T02:36:42.2Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612740,113,91,2022-01-16T02:36:53Z,5710000,,,0,,B. Brown shooting personal FOUL (3 PF) (Alexander-Walker 2 FT),"[1628971, 1629638]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,1627539.0,3.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,,
588,PT04M53.00S,2022-01-16T02:37:06.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629638,,,1610612740,113,91,2022-01-16T02:37:06Z,5730000,,,0,,MISS N. Alexander-Walker Free Throw 1 of 2,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,Missed,,,,,,,,,,,,,,
589,PT04M53.00S,2022-01-16T02:37:06.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,113,91,2022-01-16T02:37:06Z,5740000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,588.0,,,,,,,,,
590,PT04M53.00S,2022-01-16T02:37:07.7Z,4,REGULAR,substitution,out,[],201933,,,1610612740,113,91,2022-01-16T02:37:12Z,5750000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M53.00S,2022-01-16T02:37:07.7Z,4,REGULAR,substitution,in,[],1630549,,,1610612740,113,91,2022-01-16T02:37:12Z,5760000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M53.00S,2022-01-16T02:37:28.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629638,,,1610612740,113,92,2022-01-16T02:37:28Z,5770000,,,0,,N. Alexander-Walker Free Throw 2 of 2 (8 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
593,PT04M37.00S,2022-01-16T02:37:49.4Z,4,REGULAR,turnover,out-of-bounds,[],1630556,,,1610612751,113,92,2022-01-16T02:37:56Z,5780000,,,0,,K. Edwards lost ball out-of-bounds TURNOVER (1 TO),[1630556],1610612751.0,BKN,lost ball,,,Edwards,K. Edwards,,,,,1627539.0,,,,,,,,,,,,,,,1.0,,,,,
594,PT04M25.00S,2022-01-16T02:38:07.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,12.959921156373195,17.15686274509804,1610612740,113,92,2022-01-16T02:38:12Z,5790000,164.0,69.0,1,left,MISS B. Ingram 17' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,,,,,,17.82,Missed,,,,,,,,,,,,,,
595,PT04M21.00S,2022-01-16T02:38:11.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,113,92,2022-01-16T02:38:12Z,5800000,,,0,,J. Harden REBOUND (Off:1 Def:7),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,594.0,8.0,7.0,1.0,,,,,,
596,PT04M08.00S,2022-01-16T02:38:25.1Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612751,113,92,2022-01-16T02:38:31Z,5810000,,,0,,J. Harden bad pass TURNOVER (6 TO),"[201935, 1629638]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,6.0,Alexander-Walker,1629638.0,,,
597,PT04M08.00S,2022-01-16T02:38:25.1Z,4,REGULAR,steal,,[],1629638,,,1610612740,113,92,2022-01-16T02:38:28Z,5820000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M03.00S,2022-01-16T02:38:29.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,5.601182654402102,48.77450980392157,1610612740,113,94,2022-01-16T02:38:43Z,5830000,6.0,0.0,1,left,J. Hart running Layup (14 PTS) (N. Alexander-Walker 1 AST),"[1628404, 1629638]",1610612740.0,NOP,running,,,Hart,J. Hart,,,,,,,,,,0.61,Made,14.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,
600,PT03M45.00S,2022-01-16T02:38:48.0Z,4,REGULAR,turnover,bad pass,[],1630560,,,1610612751,113,94,2022-01-16T02:38:53Z,5850000,,,0,,C. Thomas bad pass TURNOVER (2 TO),"[1630560, 1628404]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,2.0,Hart,1628404.0,,,
601,PT03M45.00S,2022-01-16T02:38:48.0Z,4,REGULAR,steal,,[],1628404,,,1610612740,113,94,2022-01-16T02:38:50Z,5860000,,,0,,J. Hart STEAL (3 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M40.00S,2022-01-16T02:38:53.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,5.732588699080158,48.529411764705884,1610612740,113,96,2022-01-16T02:38:59Z,5870000,7.0,1.0,1,left,H. Jones running DUNK (13 PTS) (N. Alexander-Walker 2 AST),"[1630529, 1629638]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,,,,,,0.75,Made,13.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,
604,PT03M40.00S,2022-01-16T02:38:59.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,113,96,2022-01-16T02:38:59Z,5890000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M40.00S,2022-01-16T02:38:59.9Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,113,96,2022-01-16T02:41:41Z,5900000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M40.00S,2022-01-16T02:38:59.9Z,4,REGULAR,substitution,in,[],201988,,,1610612751,113,96,2022-01-16T02:41:41Z,5910000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M26.00S,2022-01-16T02:42:06.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,94.30026281208936,3.1862745098039214,1610612751,116,96,2022-01-16T02:42:13Z,5920000,-234.0,1.0,1,right,C. Thomas 3PT  (20 PTS) (P. Mills 3 AST),"[1630560, 201988]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,23.41,Made,20.0,P. Mills,201988.0,3.0,,,,,,,,,,
609,PT03M14.00S,2022-01-16T02:42:23.5Z,4,REGULAR,foul,offensive,[],1629638,,,1610612740,116,96,2022-01-16T02:42:47Z,5940000,,,0,,N. Alexander-Walker offensive FOUL (2 PF),"[1629638, 1630549]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,1662.0,2.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,
611,PT03M14.00S,2022-01-16T02:42:23.5Z,4,REGULAR,turnover,offensive foul,[],1629638,,,1610612740,116,96,2022-01-16T02:42:47Z,5960000,,,0,,N. Alexander-Walker offensive foul TURNOVER (2 TO),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,1662.0,,,,,,,,,,,,,,,2.0,,,,,
612,PT03M03.00S,2022-01-16T02:42:48.7Z,4,REGULAR,foul,personal,[],202685,,,1610612751,116,96,2022-01-16T02:42:55Z,5970000,,,0,,J. Valanciunas personal FOUL (4 PF),"[202685, 201935]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1627962.0,4.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,,
614,PT02M53.00S,2022-01-16T02:43:09.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630549,85.62746386333771,44.36274509803921,1610612751,116,96,2022-01-16T02:44:06Z,5990000,-28.0,83.0,1,right,MISS D. Sharpe 8' driving floating Shot,[1630549],1610612751.0,BKN,driving floating,,,Sharpe,D. Sharpe,,,,,,,,,,8.73,Missed,,,,,,,,,,,,,,
615,PT02M50.00S,2022-01-16T02:43:12.7Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,116,96,2022-01-16T02:43:16Z,6000000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:4),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,614.0,4.0,4.0,0.0,,,,,,
616,PT02M44.00S,2022-01-16T02:43:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,8.623521681997373,44.85294117647059,1610612740,116,98,2022-01-16T02:43:26Z,6010000,26.0,29.0,1,left,N. Alexander-Walker driving Layup (10 PTS),[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,3.85,Made,10.0,,,,,,,,,,,,,
617,PT02M21.00S,2022-01-16T02:43:42.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,85.10183968462549,37.99019607843137,1610612751,118,98,2022-01-16T02:43:47Z,6020000,-60.0,88.0,1,right,J. Harden 10' driving floating Jump Shot (27 PTS),[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,,,,,,10.61,Made,27.0,,,,,,,,,,,,,
618,PT02M13.00S,2022-01-16T02:43:55.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,118,98,2022-01-16T02:43:55Z,6030000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,out,[],201935,,,1610612740,118,98,2022-01-16T02:45:19Z,6040000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,out,[],1630556,,,1610612740,118,98,2022-01-16T02:45:19Z,6050000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,out,[],201988,,,1610612740,118,98,2022-01-16T02:45:19Z,6060000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,out,[],1628404,,,1610612740,118,98,2022-01-16T02:45:19Z,6070000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,118,98,2022-01-16T02:45:19Z,6080000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,out,[],1627742,,,1610612740,118,98,2022-01-16T02:45:19Z,6090000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,out,[],202685,,,1610612740,118,98,2022-01-16T02:45:19Z,6100000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,in,[],1630561,,,1610612740,118,98,2022-01-16T02:45:19Z,6110000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,in,[],1628975,,,1610612740,118,98,2022-01-16T02:45:19Z,6120000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,in,[],1628971,,,1610612740,118,98,2022-01-16T02:45:19Z,6130000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,118,98,2022-01-16T02:45:19Z,6140000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,in,[],1629637,,,1610612740,118,98,2022-01-16T02:45:19Z,6150000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,118,98,2022-01-16T02:45:19Z,6160000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M13.00S,2022-01-16T02:43:55.9Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,118,98,2022-01-16T02:45:19Z,6170000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M07.00S,2022-01-16T02:45:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.389618922470433,51.225490196078425,1610612740,118,100,2022-01-16T02:46:13Z,6180000,-6.0,8.0,1,left,N. Marshall driving reverse Layup (2 PTS) (J. Alvarado 2 AST),"[1630230, 1630631]",1610612740.0,NOP,driving reverse,,,Marshall,N. Marshall,,,,,,,,,,0.97,Made,2.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,
635,PT01M52.00S,2022-01-16T02:46:03.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,82.07950065703022,48.03921568627451,1610612751,118,100,2022-01-16T02:46:24Z,6200000,-10.0,116.0,1,right,MISS B. Brown 11' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,,,,,,11.64,Missed,,,,,,,,,,,,,,
636,PT01M52.00S,2022-01-16T02:46:03.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,118,100,2022-01-16T02:46:09Z,6210000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,635.0,,,,,,,,,
637,PT01M52.00S,2022-01-16T02:46:08.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,118,100,2022-01-16T02:46:08Z,6220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M34.00S,2022-01-16T02:46:29.0Z,4,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612740,118,100,2022-01-16T02:46:42Z,6230000,,,0,,D. Sharpe shooting personal FOUL (4 PF) (Alvarado 2 FT),"[1630549, 1630631]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,1627962.0,4.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,
640,PT01M34.00S,2022-01-16T02:46:51.3Z,4,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,118,100,2022-01-16T02:46:51Z,6250000,,,0,,MISS J. Alvarado Free Throw 1 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,Missed,,,,,,,,,,,,,,
641,PT01M34.00S,2022-01-16T02:46:51.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,118,100,2022-01-16T02:46:51Z,6260000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,640.0,,,,,,,,,
642,PT01M34.00S,2022-01-16T02:47:04.4Z,4,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,118,101,2022-01-16T02:47:04Z,6270000,,,0,,J. Alvarado Free Throw 2 of 2 (7 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
643,PT01M21.00S,2022-01-16T02:47:18.4Z,4,REGULAR,2pt,Jump Shot,[],1628975,75.3777923784494,48.529411764705884,1610612751,120,101,2022-01-16T02:47:25Z,6280000,-7.0,179.0,1,right,J. Carter 17' pullup Jump Shot (2 PTS),[1628975],1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,,,,,,17.91,Made,2.0,,,,,,,,,,,,,
