actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
552,PT06M52.00S,2022-03-17T01:40:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,20.318659658344284,41.66666666666667,1610612751,99,96,2022-03-17T01:40:31Z,5460000,42.0,138.0,1,left,K. Durant 14' Jump Shot (20 PTS) (J. Johnson 1 AST),"[201142, 201949]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,14.46,Made,,,,,,,20.0,J. Johnson,201949.0,1.0,,,,,,,,,
554,PT06M29.00S,2022-03-17T01:40:50.7Z,4,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612742,99,96,2022-03-17T01:40:55Z,5480000,,,0,,D. Finney-Smith step out-of-bounds TURNOVER (2 TO),[1627827],1610612742.0,DAL,step,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,203591.0,2.0,,,,,,,,,,,,,
555,PT06M12.00S,2022-03-17T01:41:20.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201988,8.229303547963205,5.147058823529411,1610612751,102,96,2022-03-17T01:41:24Z,5490000,224.0,25.0,1,left,P. Mills 3PT  (9 PTS) (J. Johnson 2 AST),"[201988, 201949]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,22.57,Made,,,,,,,9.0,J. Johnson,201949.0,2.0,,,,,,,,,
557,PT05M54.00S,2022-03-17T01:41:38.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.77463863337714,48.03921568627451,1610612742,102,98,2022-03-17T01:42:34Z,5510000,-10.0,6.0,1,right,D. Powell cutting Layup (12 PTS) (L. Doncic 8 AST),"[203939, 1629029]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,1.15,Made,,,,,,,12.0,L. Doncic,1629029.0,8.0,,,,,,,,,
559,PT05M37.00S,2022-03-17T01:41:55.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,10.5946123521682,48.28431372549019,1610612751,102,98,2022-03-17T01:41:58Z,5530000,9.0,47.0,1,left,MISS J. Johnson driving Layup,[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
560,PT05M36.00S,2022-03-17T01:41:56.6Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,102,98,2022-03-17T01:41:58Z,5540000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,559.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
561,PT05M14.00S,2022-03-17T01:42:18.8Z,4,REGULAR,3pt,Jump Shot,[],1627827,67.62483574244416,65.68627450980392,1610612742,102,98,2022-03-17T01:42:24Z,5550000,78.0,252.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
562,PT05M10.00S,2022-03-17T01:42:22.8Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,102,98,2022-03-17T01:42:24Z,5560000,,,0,,D. Powell REBOUND (Off:4 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,561.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
563,PT05M10.00S,2022-03-17T01:42:23.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203939,94.40999984741211,50.0,1610612742,102,98,2022-03-17T01:42:26Z,5570000,0.0,0.0,1,right,MISS D. Powell tip Layup,[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
564,PT05M10.00S,2022-03-17T01:42:23.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,102,98,2022-03-17T01:42:26Z,5580000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,563.0,,,,,,,,,,,,,,,,,,
565,PT05M10.00S,2022-03-17T01:42:27.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,102,98,2022-03-17T01:42:27Z,5590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M10.00S,2022-03-17T01:42:27.6Z,4,REGULAR,substitution,out,[],203939,,,1610612742,102,98,2022-03-17T01:42:31Z,5600000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M10.00S,2022-03-17T01:42:27.6Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,102,98,2022-03-17T01:42:31Z,5610000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M58.00S,2022-03-17T01:43:01.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612742,102,98,2022-03-17T01:43:19Z,5620000,,,0,,N. Claxton personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629651, 203915]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,1162.0,,,,,,2.0,0.0,Dinwiddie,203915.0,,,,,
570,PT04M58.00S,2022-03-17T01:43:33.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203915,,,1610612742,102,99,2022-03-17T01:43:33Z,5640000,,,0,,S. Dinwiddie Free Throw 1 of 2 (18 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
571,PT04M58.00S,2022-03-17T01:43:46.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203915,,,1610612742,102,100,2022-03-17T01:43:46Z,5650000,,,0,,S. Dinwiddie Free Throw 2 of 2 (19 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
572,PT04M42.00S,2022-03-17T01:44:05.9Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612751,102,100,2022-03-17T01:44:09Z,5660000,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 203915]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,4.0,,,,,,,,,Dinwiddie,203915.0,,,
573,PT04M42.00S,2022-03-17T01:44:05.9Z,4,REGULAR,steal,,[],203915,,,1610612742,102,100,2022-03-17T01:44:38Z,5670000,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M20.00S,2022-03-17T01:44:28.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,90.3580814717477,43.872549019607845,1610612742,102,102,2022-03-17T01:44:32Z,5680000,-31.0,38.0,1,right,J. Brunson driving Layup (18 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,4.89,Made,,,,,,,18.0,,,,,,,,,,,,
575,PT04M03.00S,2022-03-17T01:44:44.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,12.171484888304862,64.2156862745098,1610612751,102,102,2022-03-17T01:44:48Z,5690000,-71.0,62.0,1,left,MISS K. Durant 9' turnaround fadeaway Shot,[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,9.43,Missed,,,,,,,,,,,,,,,,,,,
576,PT03M59.00S,2022-03-17T01:44:48.6Z,4,REGULAR,rebound,offensive,[],1628971,,,1610612751,102,102,2022-03-17T01:44:48Z,5700000,,,0,,B. Brown REBOUND (Off:3 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,575.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
577,PT03M59.00S,2022-03-17T01:44:48.5Z,4,REGULAR,turnover,lost ball,[],1628971,,,1610612751,102,102,2022-03-17T01:44:52Z,5710000,,,0,,B. Brown lost ball TURNOVER (1 TO),"[1628971, 203915]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,1.0,,,,,,,,,Dinwiddie,203915.0,,,
578,PT03M59.00S,2022-03-17T01:44:48.5Z,4,REGULAR,steal,,[],203915,,,1610612742,102,102,2022-03-17T01:44:50Z,5720000,,,0,,S. Dinwiddie STEAL (3 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M50.00S,2022-03-17T01:45:00.4Z,4,REGULAR,foul,offensive,[],1628973,,,1610612742,102,102,2022-03-17T01:45:10Z,5730000,,,0,,J. Brunson offensive FOUL (1 PF),"[1628973, 201988]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,1162.0,,,,,,1.0,0.0,Mills,201988.0,,,,,
581,PT03M50.00S,2022-03-17T01:45:00.4Z,4,REGULAR,turnover,offensive foul,[],1628973,,,1610612742,102,102,2022-03-17T01:45:00Z,5750000,,,0,,J. Brunson offensive foul TURNOVER (2 TO),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,1162.0,2.0,,,,,,,,,,,,,
582,PT03M50.00S,2022-03-17T01:45:26.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,102,102,2022-03-17T01:45:26Z,5760000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M50.00S,2022-03-17T01:47:56.5Z,4,REGULAR,substitution,out,[],201949,,,1610612751,102,102,2022-03-17T01:48:36Z,5770000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M50.00S,2022-03-17T01:47:56.5Z,4,REGULAR,substitution,out,[],1628973,,,1610612751,102,102,2022-03-17T01:48:36Z,5780000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M50.00S,2022-03-17T01:47:56.5Z,4,REGULAR,substitution,in,[],201609,,,1610612751,102,102,2022-03-17T01:48:36Z,5790000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M50.00S,2022-03-17T01:47:56.5Z,4,REGULAR,substitution,in,[],203939,,,1610612751,102,102,2022-03-17T01:48:36Z,5800000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M29.00S,2022-03-17T01:49:01.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,5.075558475689881,44.6078431372549,1610612751,102,102,2022-03-17T01:49:08Z,5810000,27.0,-5.0,1,left,MISS K. Durant driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
588,PT03M28.00S,2022-03-17T01:49:03.4Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,102,102,2022-03-17T01:49:03Z,5820000,,,0,,M. Kleber REBOUND (Off:1 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,587.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
589,PT03M28.00S,2022-03-17T01:49:13.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,102,102,2022-03-17T01:49:13Z,5830000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M28.00S,2022-03-17T01:50:21.3Z,4,REGULAR,substitution,out,[],203939,,,1610612742,102,102,2022-03-17T01:50:36Z,5840000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M28.00S,2022-03-17T01:50:21.3Z,4,REGULAR,substitution,in,[],1628973,,,1610612742,102,102,2022-03-17T01:50:36Z,5850000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M08.00S,2022-03-17T01:53:52.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612742,102,102,2022-03-17T01:54:04Z,5860000,,,0,,B. Brown personal FOUL (3 PF) (Kleber 2 FT),"[1628971, 1628467]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,1627961.0,,,,,,3.0,0.0,Kleber,1628467.0,,,,,
594,PT03M08.00S,2022-03-17T01:54:22.3Z,4,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,102,103,2022-03-17T01:54:22Z,5880000,,,0,,M. Kleber Free Throw 1 of 2 (3 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
595,PT03M08.00S,2022-03-17T01:54:36.9Z,4,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,102,104,2022-03-17T01:54:36Z,5890000,,,0,,M. Kleber Free Throw 2 of 2 (4 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
596,PT02M57.00S,2022-03-17T01:54:51.3Z,4,REGULAR,foul,personal,[],1627827,,,1610612751,102,104,2022-03-17T01:55:09Z,5900000,,,0,,D. Finney-Smith personal FOUL (5 PF),"[1627827, 201142]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,203591.0,,,,,,5.0,0.0,Durant,201142.0,,,,,
598,PT02M53.00S,2022-03-17T01:55:18.2Z,4,REGULAR,3pt,Jump Shot,[],201609,32.802233902759525,37.254901960784316,1610612751,102,104,2022-03-17T01:55:23Z,5920000,64.0,256.0,1,left,MISS G. Dragic 26' bank 3PT,[201609],1610612751.0,BKN,bank,,,Dragic,G. Dragic,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
599,PT02M49.00S,2022-03-17T01:55:22.2Z,4,REGULAR,rebound,offensive,[],1628971,,,1610612751,102,104,2022-03-17T01:55:23Z,5930000,,,0,,B. Brown REBOUND (Off:4 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,598.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
600,PT02M42.00S,2022-03-17T01:55:29.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201609,7.5722733245729295,48.529411764705884,1610612751,104,104,2022-03-17T01:55:32Z,5940000,7.0,19.0,1,left,G. Dragic turnaround Hook (21 PTS),[201609],1610612751.0,BKN,turnaround,,,Dragic,G. Dragic,,,,,2.01,Made,,,,,,,21.0,,,,,,,,,,,,
601,PT02M22.00S,2022-03-17T01:55:49.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,83.26215505913272,61.76470588235294,1610612742,104,106,2022-03-17T01:55:52Z,5950000,59.0,105.0,1,right,L. Doncic 12' turnaround fadeaway Jump Shot (35 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,12.02,Made,,,,,,,35.0,,,,,,,,,,,,
602,PT02M08.00S,2022-03-17T01:56:02.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.469776609724048,50.245098039215684,1610612751,106,106,2022-03-17T01:56:05Z,5960000,-1.0,-1.0,1,left,N. Claxton cutting DUNK (11 PTS) (B. Brown 5 AST),"[1629651, 1628971]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,0.16,Made,,,,,,,11.0,B. Brown,1628971.0,5.0,,,,,,,,,
604,PT01M46.00S,2022-03-17T01:56:29.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612742,106,106,2022-03-17T01:56:36Z,5980000,,,0,,G. Dragic personal FOUL (3 PF) (Finney-Smith 2 FT),"[201609, 1627827]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,203591.0,,,,,,3.0,0.0,Finney-Smith,1627827.0,,,,,
606,PT01M46.00S,2022-03-17T01:57:03.4Z,4,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,106,107,2022-03-17T01:57:03Z,6000000,,,0,,D. Finney-Smith Free Throw 1 of 2 (8 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
607,PT01M46.00S,2022-03-17T01:57:19.8Z,4,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,106,108,2022-03-17T01:57:19Z,6010000,,,0,,D. Finney-Smith Free Throw 2 of 2 (9 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
608,PT01M28.00S,2022-03-17T01:57:40.1Z,4,REGULAR,2pt,Jump Shot,[],201142,21.50131406044678,48.77450980392157,1610612751,106,108,2022-03-17T01:57:44Z,6020000,6.0,150.0,1,left,MISS K. Durant 14' turnaround fadeaway Shot,[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,14.97,Missed,,,,,,,,,,,,,,,,,,,
609,PT01M23.00S,2022-03-17T01:57:45.1Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,106,108,2022-03-17T01:57:44Z,6030000,,,0,,L. Doncic REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,608.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
610,PT01M03.00S,2022-03-17T01:58:03.8Z,4,REGULAR,2pt,Jump Shot,[],1629029,86.28449408672799,83.33333333333334,1610612742,106,108,2022-03-17T01:58:09Z,6040000,167.0,76.0,1,right,MISS L. Doncic 18' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,18.34,Missed,,,,,,,,,,,,,,,,,,,
611,PT00M59.20S,2022-03-17T01:58:07.6Z,4,REGULAR,rebound,defensive,[],201609,,,1610612751,106,108,2022-03-17T01:58:09Z,6050000,,,0,,G. Dragic REBOUND (Off:0 Def:3),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,610.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
612,PT00M48.40S,2022-03-17T01:58:19.8Z,4,REGULAR,2pt,Jump Shot,[],201142,13.485545335085414,30.637254901960787,1610612751,106,108,2022-03-17T01:58:24Z,6060000,97.0,74.0,1,left,MISS K. Durant 12' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.2,Missed,,,,,,,,,,,,,,,,,,,
613,PT00M46.50S,2022-03-17T01:58:21.7Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,106,108,2022-03-17T01:58:24Z,6070000,,,0,,N. Claxton REBOUND (Off:3 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,612.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
614,PT00M46.50S,2022-03-17T01:58:23.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,106,108,2022-03-17T01:58:25Z,6080000,0.0,0.0,1,left,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
615,PT00M46.50S,2022-03-17T01:58:23.5Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,106,108,2022-03-17T01:58:25Z,6090000,,,0,,N. Claxton REBOUND (Off:4 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,614.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
616,PT00M46.50S,2022-03-17T01:58:24.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,108,108,2022-03-17T01:58:24Z,6100000,0.0,0.0,1,left,N. Claxton tip Layup (13 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Made,,,,,,,13.0,,,,,,,,,,,,
617,PT00M22.70S,2022-03-17T01:58:49.5Z,4,REGULAR,2pt,Jump Shot,[],1629029,79.05716162943496,33.82352941176471,1610612742,108,110,2022-03-17T01:58:52Z,6110000,-81.0,144.0,1,right,L. Doncic 16' turnaround fadeaway Jump Shot (37 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,16.55,Made,,,,,,,37.0,,,,,,,,,,,,
618,PT00M10.60S,2022-03-17T01:59:04.9Z,4,REGULAR,3pt,Jump Shot,[],201142,30.17411300919842,78.18627450980392,1610612751,111,110,2022-03-17T01:59:09Z,6120000,-141.0,231.0,1,left,K. Durant 27' 3PT pullup (23 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,27.07,Made,,,,,,,23.0,,,,,,,,,,,,
619,PT00M10.00S,2022-03-17T01:59:17.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,111,110,2022-03-17T01:59:17Z,6130000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M10.00S,2022-03-17T01:59:30.9Z,4,REGULAR,substitution,out,[],201988,,,1610612742,111,110,2022-03-17T02:00:57Z,6140000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M10.00S,2022-03-17T01:59:30.9Z,4,REGULAR,substitution,in,[],201949,,,1610612742,111,110,2022-03-17T02:00:57Z,6150000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M01.00S,2022-03-17T02:01:28.8Z,4,REGULAR,3pt,Jump Shot,[],203915,81.68528252299606,96.07843137254902,1610612742,111,113,2022-03-17T02:03:17Z,6160000,230.0,120.0,1,right,S. Dinwiddie 25' 3PT  (22 PTS) (L. Doncic 9 AST),"[203915, 1629029]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,25.96,Made,,,,,,,22.0,L. Doncic,1629029.0,9.0,,,,,,,,,
624,PT00M00.00S,2022-03-17T02:01:39.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612751,111,113,2022-03-17T02:02:09Z,6180000,,,0,,,[],,,support,,,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,,End Period - Good Basket
625,PT00M00.00S,2022-03-17T02:02:13.1Z,4,REGULAR,period,end,[],0,,,1610612751,111,113,2022-03-17T02:02:13Z,6190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M00.00S,2022-03-17T02:02:20.1Z,4,REGULAR,game,end,[],0,,,0,111,113,2022-03-17T02:02:20Z,6200000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
