actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
346,PT00M00.80S,2025-12-09T02:04:42.2Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,57,77,2025-12-09T02:04:42Z,3460000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,345.0,2.0,2.0,0.0,,,,,
347,PT00M00.40S,2025-12-09T02:04:44.9Z,2,REGULAR,heave,,[],0,,,1610612740,57,77,2025-12-09T02:06:55Z,3470000,False,,,0,,NOP Heave,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,42.37,,,,,,,,,,,,,,,,
348,PT00M00.10S,2025-12-09T02:04:45.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,57,77,2025-12-09T02:04:59Z,3480000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,347.0,,,,,,,,
349,PT00M00.00S,2025-12-09T02:04:49.9Z,2,REGULAR,period,end,[],0,,,1610612740,57,77,2025-12-09T02:04:49Z,3490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2025-12-09T02:19:48.3Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,57,77,2025-12-09T02:20:04Z,3500000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-12-09T02:19:48.3Z,3,REGULAR,substitution,out,['startperiod'],1631121,,,1610612740,57,77,2025-12-09T02:20:04Z,3510000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-12-09T02:19:48.3Z,3,REGULAR,substitution,out,['startperiod'],1642844,,,1610612740,57,77,2025-12-09T02:20:04Z,3520000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-12-09T02:19:48.3Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,57,77,2025-12-09T02:20:04Z,3530000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-12-09T02:19:48.3Z,3,REGULAR,substitution,in,['startperiod'],1642847,,,1610612740,57,77,2025-12-09T02:20:04Z,3540000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-12-09T02:19:48.3Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612740,57,77,2025-12-09T02:20:04Z,3550000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-12-09T02:20:09.7Z,3,REGULAR,period,start,[],0,,,1610612740,57,77,2025-12-09T02:20:09Z,3560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M37.00S,2025-12-09T02:20:32.3Z,3,REGULAR,3pt,Jump Shot,[],1630529,6.389618922470433,2.941176470588235,1610612740,57,77,2025-12-09T02:20:37Z,3570000,False,235.0,8.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,23.54,Missed,,,,,,,,,,,,,,,
358,PT11M33.00S,2025-12-09T02:20:36.3Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,57,77,2025-12-09T02:20:37Z,3580000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,357.0,2.0,2.0,0.0,,,,,
359,PT11M25.00S,2025-12-09T02:20:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.77463863337714,46.81372549019608,1610612759,57,77,2025-12-09T02:20:49Z,3590000,False,-16.0,6.0,1,right,MISS D. Fox driving Layup,[1628368],1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,1.7,Missed,,,,,,,,,,,,,,,
360,PT11M22.00S,2025-12-09T02:20:47.1Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,57,77,2025-12-09T02:20:49Z,3600000,False,,,0,,J. Fears REBOUND (Off:1 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,359.0,3.0,2.0,1.0,,,,,
361,PT11M16.00S,2025-12-09T02:20:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.30946123521682,47.30392156862745,1610612740,59,77,2025-12-09T02:21:01Z,3610000,False,13.0,16.0,1,left,H. Jones driving Layup (6 PTS) (T. Murphy III 3 AST),"[1630529, 1630530]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,2.11,Made,6.0,,,,,,,,,,,,T. Murphy III,1630530.0,3.0
363,PT11M16.00S,2025-12-09T02:20:58.2Z,3,REGULAR,foul,personal,['1freethrow'],1642264,,,1610612740,59,77,2025-12-09T02:21:11Z,3630000,False,,,0,,S. Castle shooting personal FOUL (3 PF) (Jones 1 FT),"[1642264, 1630529]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,1629183.0,3.0,0.0,Jones,1630529.0,,,,,,,,,
365,PT11M16.00S,2025-12-09T02:21:16.2Z,3,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,60,77,2025-12-09T02:21:16Z,3650000,False,,,0,,H. Jones Free Throw 1 of 1 (7 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
366,PT11M04.00S,2025-12-09T02:21:32.0Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612759,60,77,2025-12-09T02:21:35Z,3660000,False,,,0,,H. Barnes bad pass TURNOVER (2 TO),"[203084, 1630530]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,2.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,,
367,PT11M04.00S,2025-12-09T02:21:32.0Z,3,REGULAR,steal,,[],1630530,,,1610612740,60,77,2025-12-09T02:21:34Z,3670000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
368,PT11M00.00S,2025-12-09T02:21:37.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630530,5.075558475689881,50.0,1610612740,62,77,2025-12-09T02:22:21Z,3680000,False,0.0,-5.0,1,left,T. Murphy III running DUNK (11 PTS) (H. Jones 2 AST),"[1630530, 1630529]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,0.48,Made,11.0,,,,,,,,,,,,H. Jones,1630529.0,2.0
370,PT11M00.00S,2025-12-09T02:21:44.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,62,77,2025-12-09T02:21:44Z,3700000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M44.00S,2025-12-09T02:24:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.24901445466492,46.81372549019608,1610612759,62,77,2025-12-09T02:24:49Z,3710000,False,-16.0,11.0,1,right,MISS D. Fox driving Layup,[1628368],1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,1.93,Missed,,,,,,,,,,,,,,,
372,PT10M42.00S,2025-12-09T02:24:46.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,62,77,2025-12-09T02:24:49Z,3720000,False,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,371.0,3.0,2.0,1.0,,,,,
373,PT10M33.00S,2025-12-09T02:24:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,4.944152431011826,54.90196078431373,1610612740,64,77,2025-12-09T02:25:00Z,3730000,False,-25.0,-6.0,1,left,D. Queen Layup (6 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,2.52,Made,6.0,,,,,,,,,,,,,,
374,PT10M23.00S,2025-12-09T02:25:08.4Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612759,64,77,2025-12-09T02:25:17Z,3740000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (4 TO),[1628368],1610612759.0,SAS,bad pass,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,4.0,,,,,,1162.0,,,,,,,,,,,,,
375,PT10M02.00S,2025-12-09T02:25:40.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642852,7.046649145860711,52.450980392156865,1610612740,66,77,2025-12-09T02:25:46Z,3750000,False,-12.0,14.0,1,left,D. Queen reverse Layup (8 PTS) (T. Murphy III 4 AST),"[1642852, 1630530]",1610612740.0,NOP,reverse,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,1.84,Made,8.0,,,,,,,,,,,,T. Murphy III,1630530.0,4.0
377,PT09M46.00S,2025-12-09T02:25:55.7Z,3,REGULAR,3pt,Jump Shot,[],1630170,65.52233902759527,36.51960784313725,1610612759,66,77,2025-12-09T02:26:00Z,3770000,False,-67.0,272.0,1,right,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,27.98,Missed,,,,,,,,,,,,,,,
378,PT09M42.00S,2025-12-09T02:25:59.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,66,77,2025-12-09T02:26:00Z,3780000,False,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,377.0,4.0,3.0,1.0,,,,,
379,PT09M35.00S,2025-12-09T02:26:11.9Z,3,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612740,66,77,2025-12-09T02:26:34Z,3790000,False,,,0,,L. Kornet shooting personal FOUL (3 PF) (Queen 2 FT),"[1628436, 1642852]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,3.0,0.0,Queen,1642852.0,,,,,,,,,
381,PT09M35.00S,2025-12-09T02:26:44.4Z,3,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,67,77,2025-12-09T02:26:44Z,3810000,False,,,0,,D. Queen Free Throw 1 of 2 (9 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
382,PT09M35.00S,2025-12-09T02:26:58.6Z,3,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,68,77,2025-12-09T02:26:58Z,3820000,False,,,0,,D. Queen Free Throw 2 of 2 (10 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
383,PT09M22.00S,2025-12-09T02:27:18.7Z,3,REGULAR,foul,personal,[],1642847,,,1610612759,68,77,2025-12-09T02:27:35Z,3830000,False,,,0,,J. Fears personal FOUL (3 PF),"[1642847, 203084]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,16-24 Right Center,,,,,,,1151.0,3.0,0.0,Barnes,203084.0,,,,,,,,,
385,PT09M17.00S,2025-12-09T02:27:37.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.38042049934296,46.81372549019608,1610612759,68,79,2025-12-09T02:27:42Z,3850000,False,-16.0,10.0,1,right,H. Barnes cutting Layup (16 PTS) (D. Vassell 2 AST),"[203084, 1630170]",1610612759.0,SAS,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,1.86,Made,16.0,,,,,,,,,,,,D. Vassell,1630170.0,2.0
387,PT09M10.00S,2025-12-09T02:27:43.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,6.1268068331143235,49.754901960784316,1610612740,70,79,2025-12-09T02:27:48Z,3870000,False,1.0,5.0,1,left,T. Murphy III alley-oop DUNK (13 PTS) (H. Jones 3 AST),"[1630530, 1630529]",1610612740.0,NOP,alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,0.52,Made,13.0,,,,,,,,,,,,H. Jones,1630529.0,3.0
389,PT08M54.00S,2025-12-09T02:28:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.51182654402102,47.549019607843135,1610612759,70,81,2025-12-09T02:28:03Z,3890000,False,-12.0,8.0,1,right,H. Barnes Layup (18 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,1.5,Made,18.0,,,,,,,,,,,,,,
391,PT08M37.00S,2025-12-09T02:28:17.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642852,5.338370565045992,50.0,1610612740,72,81,2025-12-09T02:28:21Z,3910000,False,0.0,-2.0,1,left,D. Queen cutting DUNK (12 PTS) (H. Jones 4 AST),"[1642852, 1630529]",1610612740.0,NOP,cutting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,0.23,Made,12.0,,,,,,,,,,,,H. Jones,1630529.0,4.0
445,PT08M36.00S,2025-12-09T02:28:28.8Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,72,81,2025-12-09T02:37:44Z,3925000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,
393,PT08M22.00S,2025-12-09T02:28:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,84.31340341655716,49.26470588235294,1610612759,72,83,2025-12-09T02:28:45Z,3930000,False,-4.0,95.0,1,right,H. Barnes 9' turnaround fadeaway Jump Shot (20 PTS),[203084],1610612759.0,SAS,turnaround fadeaway,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,9.51,Made,20.0,,,,,,,,,,,,,,
394,PT08M05.00S,2025-12-09T02:28:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,7.30946123521682,47.05882352941176,1610612740,74,83,2025-12-09T02:29:24Z,3940000,False,15.0,16.0,1,left,T. Murphy III finger roll Layup (15 PTS) (D. Queen 4 AST),"[1630530, 1642852]",1610612740.0,NOP,finger roll,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,2.19,Made,15.0,,,,,,,,,,,,D. Queen,1642852.0,4.0
395,PT07M53.00S,2025-12-09T02:29:09.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,90.88370565045992,50.0,1610612759,74,83,2025-12-09T02:30:32Z,3950000,False,0.0,33.0,1,right,MISS S. Castle floating Shot,[1642264],1610612759.0,SAS,floating,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,3.32,Missed,,,,,,,,,,,,,,,
396,PT07M53.00S,2025-12-09T02:29:09.1Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612759,74,83,2025-12-09T02:36:39Z,3960000,False,,,0,,L. Kornet REBOUND (Off:4 Def:4),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,395.0,8.0,4.0,4.0,,,,,
398,PT07M45.00S,2025-12-09T02:29:22.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612759,74,83,2025-12-09T02:29:34Z,3980000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M45.00S,2025-12-09T02:29:22.7Z,3,REGULAR,substitution,out,[],1642264,,,1610612759,74,83,2025-12-09T02:29:34Z,3990000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M45.00S,2025-12-09T02:29:22.7Z,3,REGULAR,substitution,in,[],1642844,,,1610612759,74,83,2025-12-09T02:29:34Z,4000000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M45.00S,2025-12-09T02:29:22.7Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,74,83,2025-12-09T02:29:34Z,4010000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M39.00S,2025-12-09T02:29:52.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612759,74,83,2025-12-09T02:30:00Z,4020000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,,,,,,,,
404,PT07M28.00S,2025-12-09T02:30:13.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,24.917871222076215,14.215686274509803,1610612740,74,83,2025-12-09T02:30:18Z,4030000,False,179.0,182.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,25.5,Missed,,,,,,,,,,,,,,,
405,PT07M24.00S,2025-12-09T02:30:17.0Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,74,83,2025-12-09T02:30:18Z,4040000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,404.0,3.0,3.0,0.0,,,,,
406,PT07M14.00S,2025-12-09T02:30:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,92.85479632063075,52.94117647058824,1610612759,74,83,2025-12-09T02:30:30Z,4050000,False,15.0,15.0,1,right,MISS D. Harper driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,2.08,Missed,,,,,,,,,,,,,,,
407,PT07M10.00S,2025-12-09T02:30:29.9Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,74,83,2025-12-09T02:30:30Z,4060000,False,,,0,,D. Queen REBOUND (Off:0 Def:7),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,406.0,7.0,7.0,0.0,,,,,
408,PT07M09.00S,2025-12-09T02:30:34.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642852,7.440867279894875,49.50980392156863,1610612740,76,83,2025-12-09T02:32:18Z,4070000,False,2.0,17.0,1,left,D. Queen running finger roll Layup (14 PTS),[1642852],1610612740.0,NOP,running finger roll,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,1.76,Made,14.0,,,,,,,,,,,,,,
409,PT07M09.00S,2025-12-09T02:30:42.0Z,3,REGULAR,foul,personal,['1freethrow'],203084,,,1610612740,76,83,2025-12-09T02:30:54Z,4080000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Queen 1 FT),"[203084, 1642852]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,1.0,0.0,Queen,1642852.0,,,,,,,,,
411,PT07M09.00S,2025-12-09T02:30:59.1Z,3,REGULAR,substitution,out,[],1628436,,,1610612740,76,83,2025-12-09T02:31:31Z,4100000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M09.00S,2025-12-09T02:30:59.1Z,3,REGULAR,substitution,in,[],1629640,,,1610612740,76,83,2025-12-09T02:31:31Z,4110000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M09.00S,2025-12-09T02:31:20.6Z,3,REGULAR,freethrow,1 of 1,[],1642852,,,1610612740,77,83,2025-12-09T02:31:20Z,4120000,False,,,0,,D. Queen Free Throw 1 of 1 (15 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
414,PT07M02.00S,2025-12-09T02:31:28.4Z,3,REGULAR,turnover,bad pass,[],1642844,,,1610612759,77,83,2025-12-09T02:31:35Z,4130000,False,,,0,,D. Harper bad pass TURNOVER (1 TO),"[1642844, 1630529]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,1.0,Jones,1630529.0,,,,,,,,,,,,,,,,,
415,PT07M02.00S,2025-12-09T02:31:28.4Z,3,REGULAR,steal,,[],1630529,,,1610612740,77,83,2025-12-09T02:31:31Z,4140000,False,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
416,PT06M58.00S,2025-12-09T02:31:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,4.944152431011826,54.65686274509803,1610612740,77,83,2025-12-09T02:31:42Z,4150000,False,-23.0,-6.0,1,left,MISS J. Fears running Layup,[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,2.41,Missed,,,,,,,,,,,,,,,
417,PT06M58.00S,2025-12-09T02:31:33.3Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,77,83,2025-12-09T02:31:42Z,4160000,False,,,0,,H. Jones REBOUND (Off:2 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,416.0,4.0,2.0,2.0,,,,,
418,PT06M58.00S,2025-12-09T02:31:40.9Z,3,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612740,77,83,2025-12-09T02:31:47Z,4170000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Jones 2 FT),"[1629640, 1630529]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,1629183.0,1.0,0.0,Jones,1630529.0,,,,,,,,,
420,PT06M58.00S,2025-12-09T02:32:02.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630529,,,1610612740,78,83,2025-12-09T02:32:02Z,4190000,False,,,0,,H. Jones Free Throw 1 of 2 (8 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
421,PT06M58.00S,2025-12-09T02:32:17.2Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630529,,,1610612740,79,83,2025-12-09T02:32:17Z,4200000,False,,,0,,H. Jones Free Throw 2 of 2 (9 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
422,PT06M41.00S,2025-12-09T02:32:35.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,88.25558475689881,46.568627450980394,1610612759,79,85,2025-12-09T02:32:41Z,4210000,False,-17.0,58.0,1,right,H. Barnes 6' driving floating Jump Shot (22 PTS),[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,6.04,Made,22.0,,,,,,,,,,,,,,
423,PT06M29.00S,2025-12-09T02:32:47.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,5.338370565045992,49.50980392156863,1610612740,81,85,2025-12-09T02:32:54Z,4220000,False,2.0,-2.0,1,left,H. Jones cutting DUNK (11 PTS) (D. Queen 5 AST),"[1630529, 1642852]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,0.34,Made,11.0,,,,,,,,,,,,D. Queen,1642852.0,5.0
425,PT06M18.00S,2025-12-09T02:32:59.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,93.64323258869908,53.431372549019606,1610612759,81,85,2025-12-09T02:33:21Z,4240000,False,17.0,7.0,1,right,MISS D. Harper driving reverse Layup,[1642844],1610612759.0,SAS,driving reverse,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,1.87,Missed,,,,,,,,,,,,,,,
426,PT06M15.00S,2025-12-09T02:33:02.2Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,81,85,2025-12-09T02:33:21Z,4250000,False,,,0,,D. Queen REBOUND (Off:0 Def:8),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,425.0,8.0,8.0,0.0,,,,,
427,PT06M14.00S,2025-12-09T02:33:14.7Z,3,REGULAR,foul,offensive,[],1642847,,,1610612740,81,85,2025-12-09T02:36:29Z,4260000,False,,,0,,J. Fears charge offensive FOUL (4 PF),"[1642847, 203084]",1610612740.0,NOP,charge,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,4.0,0.0,Barnes,203084.0,,,,,,,,,
429,PT06M14.00S,2025-12-09T02:33:14.7Z,3,REGULAR,turnover,offensive foul,[],1642847,,,1610612740,81,85,2025-12-09T02:36:29Z,4280000,False,,,0,,J. Fears offensive foul TURNOVER (1 TO),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.0,,,,,,1151.0,,,,,,,,,,,,,
430,PT06M14.00S,2025-12-09T02:33:32.3Z,3,REGULAR,substitution,out,[],1642847,,,1610612759,81,85,2025-12-09T02:33:36Z,4290000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M14.00S,2025-12-09T02:33:32.3Z,3,REGULAR,substitution,in,[],1630631,,,1610612759,81,85,2025-12-09T02:33:36Z,4300000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
