actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
600,PT09M30.00S,2025-10-28T02:06:53.5Z,4,REGULAR,3pt,Jump Shot,[],1628401,70.77858081471747,20.833333333333336,1610612738,83,89,2025-10-28T02:07:35Z,5970000,False,-146.0,222.0,1,right,MISS D. White 26' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
601,PT09M26.00S,2025-10-28T02:06:57.5Z,4,REGULAR,rebound,offensive,[],1629014,,,1610612738,83,89,2025-10-28T02:07:00Z,5980000,False,,,0,,A. Simons REBOUND (Off:2 Def:4),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,600.0,,,6.0,4.0,2.0,,,,,,,,
602,PT09M24.00S,2025-10-28T02:06:59.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629014,86.5473061760841,50.0,1610612738,83,91,2025-10-28T02:10:02Z,5990000,False,0.0,74.0,1,right,A. Simons 7' putback Layup (15 PTS),[1629014],1610612738.0,BOS,putback,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,15.0,,,,,,,,,,,,,,,,,
603,PT09M14.00S,2025-10-28T02:07:10.5Z,4,REGULAR,3pt,Jump Shot,[],1629673,25.969119579500656,83.82352941176471,1610612740,86,91,2025-10-28T02:07:15Z,6000000,False,-169.0,192.0,1,left,J. Poole 25' 3PT step back (20 PTS),[1629673],1610612740.0,NOP,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.55,Made,20.0,,,,,,,,,,,,,,,,,
604,PT08M57.00S,2025-10-28T02:07:26.4Z,4,REGULAR,3pt,Jump Shot,[],1630573,78.0059132720105,91.17647058823529,1610612738,86,94,2025-10-28T02:07:30Z,6010000,False,206.0,154.0,1,right,S. Hauser 25' 3PT  (6 PTS) (A. Simons 1 AST),"[1630573, 1629014]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.72,Made,6.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
606,PT08M42.00S,2025-10-28T02:07:41.4Z,4,REGULAR,3pt,Jump Shot,[],1642852,13.87976346911958,3.9215686274509802,1610612740,86,94,2025-10-28T02:07:46Z,6030000,False,230.0,78.0,1,left,MISS D. Queen 24' 3PT,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,24.32,Missed,,,,,,,,,,,,,,,,,,
607,PT08M39.00S,2025-10-28T02:07:44.4Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,86,94,2025-10-28T02:07:46Z,6040000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,,606.0,,,1.0,1.0,0.0,,,,,,,,
608,PT08M26.00S,2025-10-28T02:07:58.6Z,4,REGULAR,3pt,Jump Shot,[],1628401,68.15045992115637,29.411764705882355,1610612738,86,94,2025-10-28T02:08:29Z,6050000,False,-103.0,247.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
609,PT08M21.00S,2025-10-28T02:08:03.6Z,4,REGULAR,rebound,defensive,[],201599,,,1610612740,86,94,2025-10-28T02:08:03Z,6060000,False,,,0,,D. Jordan REBOUND (Off:1 Def:4),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,,,608.0,,,5.0,4.0,1.0,,,,,,,,
610,PT08M04.00S,2025-10-28T02:08:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201599,10.5946123521682,44.85294117647059,1610612740,86,94,2025-10-28T02:08:25Z,6070000,False,26.0,47.0,1,left,MISS D. Jordan driving Layup - blocked,"[201599, 1628401]",1610612740.0,NOP,driving,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,,,,,White,1628401.0,,,,,,,,,,,
611,PT08M04.00S,2025-10-28T02:08:20.1Z,4,REGULAR,block,,[],1628401,,,1610612740,86,94,2025-10-28T02:08:22Z,6080000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
612,PT08M01.00S,2025-10-28T02:08:23.1Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,86,94,2025-10-28T02:08:25Z,6090000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,610.0,,,2.0,2.0,0.0,,,,,,,,
613,PT08M00.00S,2025-10-28T02:08:24.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,72.61826544021025,16.666666666666664,1610612738,86,97,2025-10-28T02:08:30Z,6100000,False,-167.0,205.0,1,right,A. Simons 26' 3PT running (18 PTS) (D. White 6 AST),"[1629014, 1628401]",1610612738.0,BOS,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.41,Made,18.0,D. White,1628401.0,6.0,,,,,,,,,,,,,,
615,PT07M57.00S,2025-10-28T02:08:35.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,86,97,2025-10-28T02:08:35Z,6120000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M57.00S,2025-10-28T02:11:00.3Z,4,REGULAR,substitution,out,[],201599,,,1610612740,86,97,2025-10-28T02:11:26Z,6130000,False,,,0,,SUB out: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M57.00S,2025-10-28T02:11:00.3Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,86,97,2025-10-28T02:11:26Z,6140000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M57.00S,2025-10-28T02:11:00.3Z,4,REGULAR,substitution,out,[],1629674,,,1610612740,86,97,2025-10-28T02:11:26Z,6150000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M57.00S,2025-10-28T02:11:00.3Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,86,97,2025-10-28T02:11:26Z,6160000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT07M57.00S,2025-10-28T02:11:00.3Z,4,REGULAR,substitution,in,[],1642847,,,1610612740,86,97,2025-10-28T02:11:26Z,6170000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT07M57.00S,2025-10-28T02:11:00.3Z,4,REGULAR,substitution,in,[],1630568,,,1610612740,86,97,2025-10-28T02:11:26Z,6180000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT07M40.00S,2025-10-28T02:11:53.1Z,4,REGULAR,3pt,Jump Shot,[],1629673,21.76412614980289,7.8431372549019605,1610612740,86,97,2025-10-28T02:11:58Z,6190000,False,211.0,152.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
623,PT07M37.00S,2025-10-28T02:11:56.1Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,86,97,2025-10-28T02:11:58Z,6200000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,622.0,,,3.0,3.0,0.0,,,,,,,,
624,PT07M24.00S,2025-10-28T02:12:10.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,93.9060446780552,51.9607843137255,1610612738,86,99,2025-10-28T02:12:39Z,6210000,False,10.0,5.0,1,right,D. White driving finger roll Layup (11 PTS),[1628401],1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,Restricted Area,0-8 Center,1.09,Made,11.0,,,,,,,,,,,,,,,,,
625,PT06M56.00S,2025-10-28T02:12:37.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630529,5.732588699080158,56.372549019607845,1610612740,86,99,2025-10-28T02:13:58Z,6220000,False,-32.0,1.0,1,left,MISS H. Jones turnaround Hook,[1630529],1610612740.0,NOP,turnaround,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
626,PT06M53.00S,2025-10-28T02:12:40.6Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,86,99,2025-10-28T02:13:56Z,6230000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,625.0,,,2.0,2.0,0.0,,,,,,,,
627,PT06M40.00S,2025-10-28T02:12:53.7Z,4,REGULAR,3pt,Jump Shot,[],1629014,72.22404730617609,81.12745098039215,1610612738,86,102,2025-10-28T02:13:01Z,6240000,False,156.0,209.0,1,right,A. Simons 26' 3PT step back (21 PTS),[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.02,Made,21.0,,,,,,,,,,,,,,,,,
628,PT06M23.00S,2025-10-28T02:13:10.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,5.732588699080158,53.431372549019606,1610612740,88,102,2025-10-28T02:14:21Z,6250000,False,-17.0,1.0,1,left,J. Poole driving finger roll Layup (22 PTS),[1629673],1610612740.0,NOP,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.73,Made,22.0,,,,,,,,,,,,,,,,,
629,PT06M13.00S,2025-10-28T02:13:19.9Z,4,REGULAR,turnover,lost ball,[],1630573,,,1610612738,88,102,2025-10-28T02:24:19Z,6260000,False,,,0,,S. Hauser lost ball TURNOVER (1 TO),"[1630573, 1629673]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,1.0,,,,,Poole,1629673.0
630,PT06M13.00S,2025-10-28T02:13:19.9Z,4,REGULAR,steal,,[],1629673,,,1610612740,88,102,2025-10-28T02:13:21Z,6270000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
631,PT06M10.00S,2025-10-28T02:13:24.0Z,4,REGULAR,turnover,bad pass,[],1630529,,,1610612740,88,102,2025-10-28T02:13:44Z,6280000,False,,,0,,H. Jones bad pass TURNOVER (2 TO),"[1630529, 1629014]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,,,,,Simons,1629014.0
632,PT06M10.00S,2025-10-28T02:13:24.0Z,4,REGULAR,steal,,[],1629014,,,1610612738,88,102,2025-10-28T02:13:26Z,6290000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
633,PT06M06.00S,2025-10-28T02:13:27.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630573,76.42904073587385,87.5,1610612738,88,102,2025-10-28T02:15:12Z,6300000,False,188.0,169.0,1,right,MISS S. Hauser 25' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
634,PT06M03.00S,2025-10-28T02:13:30.1Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,88,102,2025-10-28T02:13:30Z,6310000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,633.0,,,5.0,5.0,0.0,,,,,,,,
635,PT05M54.00S,2025-10-28T02:13:39.3Z,4,REGULAR,3pt,Jump Shot,[],1642847,6.1268068331143235,97.79411764705883,1610612740,88,102,2025-10-28T02:13:48Z,6320000,False,-239.0,5.0,1,left,MISS J. Fears 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
636,PT05M50.00S,2025-10-28T02:13:43.3Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,88,102,2025-10-28T02:13:48Z,6330000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,,635.0,,,3.0,3.0,0.0,,,,,,,,
637,PT05M37.00S,2025-10-28T02:13:56.4Z,4,REGULAR,3pt,Jump Shot,[],1629014,95.6143232588699,4.6568627450980395,1610612738,88,105,2025-10-28T02:14:00Z,6340000,False,-227.0,-11.0,1,right,A. Simons 3PT  (24 PTS) (S. Hauser 2 AST),"[1629014, 1630573]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,22.7,Made,24.0,S. Hauser,1630573.0,2.0,,,,,,,,,,,,,,
639,PT05M08.00S,2025-10-28T02:14:31.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,16.507884362680684,50.0,1610612740,88,105,2025-10-28T02:15:52Z,6360000,False,0.0,103.0,1,left,MISS D. Queen 10' step back Shot,[1642852],1610612740.0,NOP,step back,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,10.27,Missed,,,,,,,,,,,,,,,,,,
640,PT05M05.00S,2025-10-28T02:14:34.6Z,4,REGULAR,rebound,defensive,[],1630568,,,1610612738,88,105,2025-10-28T02:14:35Z,6370000,False,,,0,,L. Garza REBOUND (Off:2 Def:3),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,639.0,,,5.0,3.0,2.0,,,,,,,,
641,PT04M49.00S,2025-10-28T02:14:50.4Z,4,REGULAR,3pt,Jump Shot,[],1630573,95.3515111695138,95.34313725490196,1610612738,88,108,2025-10-28T02:14:55Z,6380000,False,227.0,-9.0,1,right,S. Hauser 3PT  (9 PTS) (D. White 7 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,22.69,Made,9.0,D. White,1628401.0,7.0,,,,,,,,,,,,,,
643,PT04M32.00S,2025-10-28T02:15:14.0Z,4,REGULAR,foul,offensive,[],1642847,,,1610612740,88,108,2025-10-28T02:15:26Z,6400000,False,,,0,,J. Fears charge offensive FOUL (2 PF),"[1642847, 1630568]",1610612740.0,NOP,charge,,,Fears,J. Fears,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628485.0,,2.0,0.0,Garza,1630568.0,,
645,PT04M32.00S,2025-10-28T02:15:14.0Z,4,REGULAR,turnover,offensive foul,[],1642847,,,1610612740,88,108,2025-10-28T02:15:14Z,6420000,False,,,0,,J. Fears offensive foul TURNOVER (2 TO),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628485.0,2.0,,,,,,
646,PT04M32.00S,2025-10-28T02:15:30.6Z,4,REGULAR,substitution,out,[],1642852,,,1610612738,88,108,2025-10-28T02:15:38Z,6430000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M32.00S,2025-10-28T02:15:30.6Z,4,REGULAR,substitution,out,[],1630573,,,1610612738,88,108,2025-10-28T02:15:38Z,6440000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M32.00S,2025-10-28T02:15:30.6Z,4,REGULAR,substitution,in,[],1630180,,,1610612738,88,108,2025-10-28T02:15:38Z,6450000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M32.00S,2025-10-28T02:15:30.6Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,88,108,2025-10-28T02:15:38Z,6460000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT04M15.00S,2025-10-28T02:15:56.1Z,4,REGULAR,foul,personal,[],1630529,,,1610612738,88,108,2025-10-28T02:16:18Z,6470000,False,,,0,,H. Jones personal FOUL (5 PF),"[1630529, 1628401]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201245.0,,5.0,0.0,White,1628401.0,,
652,PT04M15.00S,2025-10-28T02:16:12.1Z,4,REGULAR,foul,technical,['1freethrow'],1629673,,,1610612738,88,108,2025-10-28T02:16:25Z,6490000,False,,,0,,J. Poole technical FOUL (1 Tech),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,204058.0,,2.0,1.0,,,,
653,PT04M15.00S,2025-10-28T02:16:23.4Z,4,REGULAR,freethrow,1 of 1,[],1629014,,,1610612738,88,109,2025-10-28T02:16:23Z,6500000,False,,,0,,A. Simons technical Free Throw 1 of 1 (25 PTS),[1629014],1610612738.0,BOS,technical,,,Simons,A. Simons,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
654,PT04M04.00S,2025-10-28T02:16:45.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,72.22404730617609,18.627450980392158,1610612738,88,109,2025-10-28T02:16:51Z,6510000,False,-157.0,209.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
655,PT03M58.00S,2025-10-28T02:16:51.5Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,88,109,2025-10-28T02:16:51Z,6520000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,654.0,,,2.0,2.0,0.0,,,,,,,,
656,PT03M43.00S,2025-10-28T02:17:13.5Z,4,REGULAR,turnover,offensive goaltending,[],1642847,,,1610612740,88,109,2025-10-28T02:17:30Z,6530000,False,,,0,,J. Fears offensive goaltending TURNOVER (3 TO),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628485.0,3.0,,,,,,
657,PT03M30.00S,2025-10-28T02:17:37.4Z,4,REGULAR,foul,personal,[],1629673,,,1610612738,88,109,2025-10-28T02:18:01Z,6540000,False,,,0,,J. Poole personal FOUL (3 PF),"[1629673, 1630202]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628485.0,,3.0,1.0,Pritchard,1630202.0,,
659,PT03M17.00S,2025-10-28T02:18:11.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630568,92.72339027595268,45.83333333333333,1610612738,88,109,2025-10-28T02:19:04Z,6560000,False,-21.0,16.0,1,right,MISS L. Garza reverse Layup,[1630568],1610612738.0,BOS,reverse,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
660,PT03M16.00S,2025-10-28T02:18:12.4Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612738,88,109,2025-10-28T02:18:19Z,6570000,False,,,0,,L. Garza REBOUND (Off:3 Def:3),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,659.0,,,6.0,3.0,3.0,,,,,,,,
661,PT03M16.00S,2025-10-28T02:18:16.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630568,94.40999984741211,50.0,1610612738,88,111,2025-10-28T02:18:46Z,6580000,False,0.0,0.0,1,right,L. Garza tip Layup (11 PTS),[1630568],1610612738.0,BOS,tip,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
662,PT03M16.00S,2025-10-28T02:18:26.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,88,111,2025-10-28T02:18:26Z,6590000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,88,111,2025-10-28T02:20:52Z,6600000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,out,[],1629673,,,1610612740,88,111,2025-10-28T02:20:52Z,6610000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,88,111,2025-10-28T02:20:52Z,6620000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,out,[],1630180,,,1610612740,88,111,2025-10-28T02:20:52Z,6630000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612740,88,111,2025-10-28T02:20:52Z,6640000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,in,[],1642877,,,1610612740,88,111,2025-10-28T02:20:52Z,6650000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,in,[],1631255,,,1610612740,88,111,2025-10-28T02:20:52Z,6660000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,in,[],1641722,,,1610612740,88,111,2025-10-28T02:20:52Z,6670000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,in,[],1631121,,,1610612740,88,111,2025-10-28T02:20:52Z,6680000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT03M16.00S,2025-10-28T02:20:33.0Z,4,REGULAR,substitution,in,[],1631248,,,1610612740,88,111,2025-10-28T02:20:52Z,6690000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT03M01.00S,2025-10-28T02:21:25.3Z,4,REGULAR,3pt,Jump Shot,[],1641722,28.728646517739815,22.54901960784314,1610612740,88,111,2025-10-28T02:21:49Z,6700000,False,137.0,218.0,1,left,MISS J. Hawkins 25' pullup 3PT,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
674,PT03M00.00S,2025-10-28T02:21:26.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,88,111,2025-10-28T02:21:31Z,6710000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,673.0,,,,,,,,,,,,,
676,PT02M33.00S,2025-10-28T02:21:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,93.51182654402102,46.568627450980394,1610612738,88,113,2025-10-28T02:22:20Z,6730000,False,-17.0,8.0,1,right,L. Garza alley-oop Layup (13 PTS) (P. Pritchard 7 AST),"[1630568, 1630202]",1610612738.0,BOS,alley-oop,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,1.92,Made,13.0,P. Pritchard,1630202.0,7.0,,,,,,,,,,,,,,
678,PT02M14.00S,2025-10-28T02:22:17.5Z,4,REGULAR,3pt,Jump Shot,[],1631121,28.728646517739815,19.852941176470587,1610612740,88,113,2025-10-28T02:22:21Z,6750000,False,151.0,218.0,1,left,MISS B. McGowens 26' 3PT,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
679,PT02M11.00S,2025-10-28T02:22:20.5Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,88,113,2025-10-28T02:22:21Z,6760000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:5),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,,,,,678.0,,,5.0,5.0,0.0,,,,,,,,
680,PT02M00.00S,2025-10-28T02:22:32.4Z,4,REGULAR,3pt,Jump Shot,[],1630568,66.17936925098554,46.81372549019608,1610612738,88,116,2025-10-28T02:22:36Z,6770000,False,-16.0,265.0,1,right,L. Garza 26' 3PT  (16 PTS) (P. Pritchard 8 AST),"[1630568, 1630202]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,26.59,Made,16.0,P. Pritchard,1630202.0,8.0,,,,,,,,,,,,,,
