actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
434,PT06M47.00S,2025-11-18T02:39:41.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642847,9.674770039421814,47.794117647058826,1610612740,67,86,2025-11-18T03:15:34Z,4310000,False,11.0,38.0,1,left,MISS J. Fears running Layup - blocked,"[1642847, 1629652]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,Dort,1629652.0
435,PT06M47.00S,2025-11-18T02:39:41.0Z,3,REGULAR,block,,[],1629652,,,1610612740,67,86,2025-11-18T02:39:44Z,4320000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
436,PT06M47.00S,2025-11-18T02:39:41.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,67,86,2025-11-18T02:42:33Z,4330000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,434.0,,,,,,,,,,,,,,,,,
438,PT06M47.00S,2025-11-18T02:40:31.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,67,86,2025-11-18T02:42:33Z,4350000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M47.00S,2025-11-18T02:42:50.0Z,3,REGULAR,substitution,out,[],1631255,,,1610612760,67,86,2025-11-18T02:43:08Z,4370000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M47.00S,2025-11-18T02:42:50.0Z,3,REGULAR,substitution,out,[],1642852,,,1610612760,67,86,2025-11-18T02:43:08Z,4380000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M47.00S,2025-11-18T02:42:50.0Z,3,REGULAR,substitution,in,[],1642274,,,1610612760,67,86,2025-11-18T02:43:08Z,4390000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M47.00S,2025-11-18T02:42:50.0Z,3,REGULAR,substitution,in,[],1642877,,,1610612760,67,86,2025-11-18T02:43:08Z,4400000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M39.00S,2025-11-18T02:43:27.4Z,3,REGULAR,violation,kicked ball,[],1642847,,,1610612760,67,86,2025-11-18T02:43:43Z,4410000,False,,,0,,J. Fears kicked ball VIOLATION,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,
445,PT06M35.00S,2025-11-18T02:43:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,94.03745072273325,52.94117647058824,1610612760,67,88,2025-11-18T02:43:52Z,4420000,False,15.0,4.0,1,right,C. Wallace cutting Layup (7 PTS) (I. Hartenstein 5 AST),"[1641717, 1628392]",1610612760.0,OKC,cutting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.51,Made,,7.0,I. Hartenstein,1628392.0,5.0,,,,,,,,,,,,,
447,PT06M17.00S,2025-11-18T02:44:03.7Z,3,REGULAR,turnover,bad pass,[],1642847,,,1610612740,67,88,2025-11-18T02:44:07Z,4440000,False,,,0,,J. Fears bad pass TURNOVER (3 TO),"[1642847, 1641717]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,16-24 Right Center,,,,,,,,3.0,Wallace,1641717.0,,,,,,,,,,
448,PT06M17.00S,2025-11-18T02:44:03.7Z,3,REGULAR,steal,,[],1641717,,,1610612760,67,88,2025-11-18T02:44:05Z,4450000,False,,,0,,C. Wallace STEAL (2 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
449,PT06M06.00S,2025-11-18T02:44:14.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631096,66.96780551905388,65.93137254901961,1610612760,67,91,2025-11-18T02:44:20Z,4460000,False,80.0,258.0,1,right,C. Holmgren 27' 3PT  (19 PTS) (S. Gilgeous-Alexander 8 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,27.0,Made,,19.0,S. Gilgeous-Alexander,1628983.0,8.0,,,,,,,,,,,,,
451,PT06M03.00S,2025-11-18T02:44:28.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,67,91,2025-11-18T02:44:28Z,4480000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M03.00S,2025-11-18T02:45:23.3Z,3,REGULAR,substitution,out,[],1642847,,,1610612740,67,91,2025-11-18T02:45:38Z,4490000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M03.00S,2025-11-18T02:45:23.3Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,67,91,2025-11-18T02:45:38Z,4500000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M36.00S,2025-11-18T02:46:14.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,14.273981603153747,38.48039215686275,1610612740,67,91,2025-11-18T02:46:21Z,4510000,False,58.0,82.0,1,left,MISS J. Alvarado 10' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Right,10.0,Missed,,,,,,,,,,,,,,,,,,
455,PT05M34.00S,2025-11-18T02:46:16.0Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,67,91,2025-11-18T02:46:21Z,4520000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Right,,,454.0,,,,,,,,,,,,,6.0,6.0,0.0,,
456,PT05M13.00S,2025-11-18T02:46:37.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,92.59198423127464,51.470588235294116,1610612760,67,93,2025-11-18T02:46:42Z,4530000,False,7.0,17.0,1,right,C. Holmgren cutting DUNK (21 PTS) (I. Hartenstein 6 AST),"[1631096, 1628392]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.86,Made,,21.0,I. Hartenstein,1628392.0,6.0,,,,,,,,,,,,,
458,PT05M01.00S,2025-11-18T02:46:49.4Z,3,REGULAR,turnover,bad pass,[],1630530,,,1610612740,67,93,2025-11-18T02:46:55Z,4550000,False,,,0,,T. Murphy III bad pass TURNOVER (3 TO),"[1630530, 1628392]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,3.0,Hartenstein,1628392.0,,,,,,,,,,
459,PT05M01.00S,2025-11-18T02:46:49.4Z,3,REGULAR,steal,,[],1628392,,,1610612760,67,93,2025-11-18T02:46:52Z,4560000,False,,,0,,I. Hartenstein STEAL (3 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
460,PT04M46.00S,2025-11-18T02:47:04.1Z,3,REGULAR,turnover,lost ball,[],1631096,,,1610612760,67,93,2025-11-18T02:47:11Z,4570000,False,,,0,,C. Holmgren lost ball TURNOVER (2 TO),"[1631096, 1630530]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,Murphy III,1630530.0,,,,,,,,,,
461,PT04M46.00S,2025-11-18T02:47:04.1Z,3,REGULAR,steal,,[],1630530,,,1610612740,67,93,2025-11-18T02:47:06Z,4580000,False,,,0,,T. Murphy III STEAL (3 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
462,PT04M41.00S,2025-11-18T02:47:09.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642274,7.835085413929041,52.20588235294118,1610612740,69,93,2025-11-18T02:47:15Z,4590000,False,-11.0,21.0,1,left,Y. Missi running DUNK (4 PTS) (H. Jones 1 AST),"[1642274, 1630529]",1610612740.0,NOP,running,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.38,Made,,4.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,
464,PT04M18.00S,2025-11-18T02:47:34.5Z,3,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612760,69,93,2025-11-18T02:47:45Z,4610000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1642274, 1628392]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627541.0,1.0,0.0,Hartenstein,1628392.0,,,,,
466,PT04M18.00S,2025-11-18T02:48:04.0Z,3,REGULAR,freethrow,1 of 2,[],1628392,,,1610612760,69,94,2025-11-18T02:48:04Z,4630000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (11 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
467,PT04M18.00S,2025-11-18T02:48:05.4Z,3,REGULAR,substitution,out,[],1630530,,,1610612760,69,94,2025-11-18T02:48:14Z,4640000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M18.00S,2025-11-18T02:48:05.4Z,3,REGULAR,substitution,out,[],1641717,,,1610612760,69,94,2025-11-18T02:48:14Z,4650000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M18.00S,2025-11-18T02:48:05.4Z,3,REGULAR,substitution,in,[],1641722,,,1610612760,69,94,2025-11-18T02:48:14Z,4660000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M18.00S,2025-11-18T02:48:05.4Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,69,94,2025-11-18T02:48:14Z,4670000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M18.00S,2025-11-18T02:48:29.4Z,3,REGULAR,freethrow,2 of 2,[],1628392,,,1610612760,69,95,2025-11-18T02:48:29Z,4680000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (12 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
472,PT04M04.00S,2025-11-18T02:48:44.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,10.85742444152431,42.40196078431372,1610612740,69,95,2025-11-18T02:48:50Z,4690000,False,38.0,50.0,1,left,MISS H. Jones 6' driving floating Shot,[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
473,PT04M01.00S,2025-11-18T02:48:47.7Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,69,95,2025-11-18T02:48:50Z,4700000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,472.0,,,,,,,,,,,,,1.0,1.0,0.0,,
474,PT03M50.00S,2025-11-18T02:48:57.9Z,3,REGULAR,2pt,Jump Shot,[],1628983,95.3515111695138,75.98039215686273,1610612760,69,95,2025-11-18T02:49:04Z,4710000,False,130.0,-9.0,1,right,MISS S. Gilgeous-Alexander 13' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,13.02,Missed,,,,,,,,,,,,,,,,,,
475,PT03M45.00S,2025-11-18T02:49:02.9Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612760,69,95,2025-11-18T02:49:04Z,4720000,False,,,0,,I. Hartenstein REBOUND (Off:3 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,474.0,,,,,,,,,,,,,4.0,1.0,3.0,,
476,PT03M45.00S,2025-11-18T02:49:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,94.40999984741211,50.0,1610612760,69,97,2025-11-18T02:49:03Z,4730000,False,0.0,0.0,1,right,I. Hartenstein tip Layup (14 PTS),[1628392],1610612760.0,OKC,tip,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,0.0,Made,,14.0,,,,,,,,,,,,,,,,
477,PT03M33.00S,2025-11-18T02:49:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642274,17.427726675427067,48.28431372549019,1610612740,69,97,2025-11-18T02:49:42Z,4740000,False,9.0,111.0,1,left,MISS Y. Missi 11' floating Shot,[1642274],1610612740.0,NOP,floating,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,11.16,Missed,,,,,,,,,,,,,,,,,,
478,PT03M33.00S,2025-11-18T02:49:17.3Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,69,97,2025-11-18T02:49:17Z,4750000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,477.0,,,,,,,,,,,,,1.0,0.0,1.0,,
479,PT03M33.00S,2025-11-18T02:49:19.8Z,3,REGULAR,foul,personal,[],1629652,,,1610612740,69,97,2025-11-18T02:49:33Z,4760000,False,,,0,,L. Dort personal FOUL (3 PF),"[1629652, 1642274]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202037.0,3.0,0.0,Missi,1642274.0,,,,,
481,PT03M33.00S,2025-11-18T02:49:31.3Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,69,97,2025-11-18T02:49:42Z,4780000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M33.00S,2025-11-18T02:49:31.3Z,3,REGULAR,substitution,out,[],1628392,,,1610612740,69,97,2025-11-18T02:49:42Z,4790000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M33.00S,2025-11-18T02:49:31.3Z,3,REGULAR,substitution,in,[],1631121,,,1610612740,69,97,2025-11-18T02:49:42Z,4800000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M33.00S,2025-11-18T02:49:31.3Z,3,REGULAR,substitution,in,[],1631119,,,1610612740,69,97,2025-11-18T02:49:42Z,4810000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M23.00S,2025-11-18T02:50:07.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630631,17.16491458607096,56.127450980392155,1610612740,71,97,2025-11-18T02:50:13Z,4830000,False,-31.0,109.0,1,left,J. Alvarado 11' driving floating Jump Shot (4 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,11.31,Made,,4.0,,,,,,,,,,,,,,,,
487,PT03M07.00S,2025-11-18T02:50:22.7Z,3,REGULAR,3pt,Jump Shot,[],1630198,93.51182654402102,3.431372549019608,1610612760,71,97,2025-11-18T02:50:30Z,4840000,False,-233.0,8.0,1,right,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
488,PT03M01.00S,2025-11-18T02:50:28.7Z,3,REGULAR,rebound,defensive,[],1631121,,,1610612740,71,97,2025-11-18T02:50:30Z,4850000,False,,,0,,B. McGowens REBOUND (Off:0 Def:3),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,,,487.0,,,,,,,,,,,,,3.0,3.0,0.0,,
489,PT02M52.00S,2025-11-18T02:50:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,8.754927726675426,46.81372549019608,1610612740,71,97,2025-11-18T02:50:45Z,4860000,False,16.0,30.0,1,left,MISS B. McGowens driving Layup,[1631121],1610612740.0,NOP,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
490,PT02M47.00S,2025-11-18T02:50:43.5Z,3,REGULAR,rebound,offensive,[],1642877,,,1610612740,71,97,2025-11-18T02:50:43Z,4870000,False,,,0,,M. Peavy REBOUND (Off:1 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,489.0,,,,,,,,,,,,,2.0,1.0,1.0,,
491,PT02M47.00S,2025-11-18T02:50:43.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642877,5.590000152587891,50.0,1610612740,71,97,2025-11-18T02:50:48Z,4880000,False,0.0,0.0,1,left,MISS M. Peavy tip Layup,[1642877],1610612740.0,NOP,tip,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
492,PT02M47.00S,2025-11-18T02:50:43.5Z,3,REGULAR,rebound,offensive,[],1642877,,,1610612740,71,97,2025-11-18T02:50:48Z,4890000,False,,,0,,M. Peavy REBOUND (Off:2 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,491.0,,,,,,,,,,,,,3.0,1.0,2.0,,
493,PT02M44.00S,2025-11-18T02:50:46.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642877,5.590000152587891,50.0,1610612740,73,97,2025-11-18T02:50:46Z,4900000,False,0.0,0.0,1,left,M. Peavy tip Layup (11 PTS),[1642877],1610612740.0,NOP,tip,,,Peavy,M. Peavy,,,,,Mid-Range,8-16 Left,0.0,Made,,11.0,,,,,,,,,,,,,,,,
494,PT02M40.00S,2025-11-18T02:50:51.1Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,73,97,2025-11-18T02:50:57Z,4910000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 1630631]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Alvarado,1630631.0,,,,,,,,,,
495,PT02M40.00S,2025-11-18T02:50:51.1Z,3,REGULAR,steal,,[],1630631,,,1610612740,73,97,2025-11-18T02:50:53Z,4920000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT02M35.00S,2025-11-18T02:50:55.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642877,8.886333771353483,49.754901960784316,1610612740,75,97,2025-11-18T02:51:01Z,4930000,False,1.0,31.0,1,left,M. Peavy running alley-oop DUNK (13 PTS) (J. Hawkins 4 AST),"[1642877, 1641722]",1610612740.0,NOP,running alley-oop,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,3.1,Made,,13.0,J. Hawkins,1641722.0,4.0,,,,,,,,,,,,,
498,PT02M14.00S,2025-11-18T02:51:16.3Z,3,REGULAR,3pt,Jump Shot,[],1628983,73.53810775295663,18.137254901960784,1610612760,75,100,2025-11-18T02:51:23Z,4950000,False,-159.0,196.0,1,right,S. Gilgeous-Alexander 25' 3PT step back (18 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.27,Made,,18.0,,,,,,,,,,,,,,,,
499,PT02M02.00S,2025-11-18T02:51:28.0Z,3,REGULAR,3pt,Jump Shot,[],1630631,20.844283837056505,8.57843137254902,1610612740,75,100,2025-11-18T02:51:35Z,4960000,False,207.0,143.0,1,left,MISS J. Alvarado 25' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
500,PT02M00.00S,2025-11-18T02:51:31.5Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,75,100,2025-11-18T02:51:31Z,4970000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,499.0,,,,,,,,,,,,,1.0,0.0,1.0,,
501,PT01M57.00S,2025-11-18T02:51:33.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641722,30.699737187910642,62.99019607843137,1610612740,75,100,2025-11-18T02:51:38Z,4980000,False,-65.0,236.0,1,left,MISS J. Hawkins 24' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,24.49,Missed,,,,,,,,,,,,,,,,,,
502,PT01M54.00S,2025-11-18T02:51:36.8Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,75,100,2025-11-18T02:51:38Z,4990000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,501.0,,,,,,,,,,,,,2.0,1.0,1.0,,
503,PT01M52.00S,2025-11-18T02:51:40.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612760,75,100,2025-11-18T02:51:51Z,5000000,False,,,0,,J. Alvarado shooting personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[1630631, 1628983]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
505,PT01M52.00S,2025-11-18T02:52:16.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628983,,,1610612760,75,101,2025-11-18T02:52:16Z,5020000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
506,PT01M52.00S,2025-11-18T02:52:17.3Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,75,101,2025-11-18T02:52:24Z,5030000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M52.00S,2025-11-18T02:52:17.3Z,3,REGULAR,substitution,out,[],1631096,,,1610612760,75,101,2025-11-18T02:52:24Z,5040000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M52.00S,2025-11-18T02:52:17.3Z,3,REGULAR,substitution,in,[],1642349,,,1610612760,75,101,2025-11-18T02:52:24Z,5050000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M52.00S,2025-11-18T02:52:17.3Z,3,REGULAR,substitution,in,[],1642382,,,1610612760,75,101,2025-11-18T02:52:24Z,5060000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M52.00S,2025-11-18T02:52:39.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628983,,,1610612760,75,102,2025-11-18T02:52:39Z,5070000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (20 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,20.0,,,,,,,,,,,,,,,,
511,PT01M41.00S,2025-11-18T02:52:51.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,7.440867279894875,46.568627450980394,1610612740,75,102,2025-11-18T02:52:59Z,5080000,False,17.0,17.0,1,left,MISS Y. Missi driving DUNK - blocked,"[1642274, 1642382]",1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,Carlson,1642382.0
512,PT01M41.00S,2025-11-18T02:52:51.8Z,3,REGULAR,block,,[],1642382,,,1610612740,75,102,2025-11-18T02:52:54Z,5090000,False,,,0,,B. Carlson BLOCK (1 BLK),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT01M38.00S,2025-11-18T02:52:54.8Z,3,REGULAR,rebound,defensive,[],1642382,,,1610612760,75,102,2025-11-18T02:52:59Z,5100000,False,,,0,,B. Carlson REBOUND (Off:2 Def:1),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,,,511.0,,,,,,,,,,,,,3.0,1.0,2.0,,
514,PT01M28.00S,2025-11-18T02:53:05.7Z,3,REGULAR,3pt,Jump Shot,[],1642349,70.38436268068331,76.22549019607843,1610612760,75,102,2025-11-18T02:53:12Z,5110000,False,131.0,226.0,1,right,MISS A. Mitchell 26' 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
