actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT12M00.00S,2026-02-12T01:37:16.0Z,2,REGULAR,period,start,[],0,,,1610612740,25,31,2026-02-12T01:37:16Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M48.00S,2026-02-12T01:37:29.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.24901445466492,53.431372549019606,1610612740,25,31,2026-02-12T01:43:23Z,1680000,False,17.0,11.0,1,right,MISS S. Bey driving Layup - blocked,"[1630180, 1631170]",1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,Jaquez Jr.,1631170.0,,,,
171,PT11M48.00S,2026-02-12T01:37:29.9Z,2,REGULAR,block,,[],1631170,,,1610612740,25,31,2026-02-12T01:39:09Z,1690000,False,,,0,,J. Jaquez Jr. BLOCK (2 BLK),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
172,PT11M48.00S,2026-02-12T01:37:29.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,25,31,2026-02-12T01:37:35Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,170.0,,,,,,,,,,,
174,PT11M46.00S,2026-02-12T01:37:45.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642847,92.46057818659659,77.69607843137256,1610612740,25,31,2026-02-12T01:43:37Z,1720000,False,138.0,18.0,1,right,MISS J. Fears 13' Jump Shot,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Right,13.97,Missed,,,,,,,,,,,,,,,,,,
175,PT11M43.00S,2026-02-12T01:37:48.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,25,31,2026-02-12T01:37:50Z,1730000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,
176,PT11M33.00S,2026-02-12T01:37:58.4Z,2,REGULAR,3pt,Jump Shot,[],1628389,26.10052562417871,17.15686274509804,1610612748,25,31,2026-02-12T01:38:03Z,1740000,False,164.0,193.0,1,left,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
177,PT11M30.00S,2026-02-12T01:38:01.4Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,25,31,2026-02-12T01:38:03Z,1750000,False,,,0,,J. Fears REBOUND (Off:0 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,
178,PT11M17.00S,2026-02-12T01:38:18.2Z,2,REGULAR,foul,personal,[],1631107,,,1610612740,25,31,2026-02-12T01:38:23Z,1760000,False,,,0,,N. Jović personal FOUL (1 PF),"[1631107, 1642847]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,,,,,,,,,,1.0,0.0,Fears,1642847.0
180,PT11M06.00S,2026-02-12T01:38:42.7Z,2,REGULAR,3pt,Jump Shot,[],1642847,76.16622864651774,10.294117647058822,1610612740,25,31,2026-02-12T01:38:47Z,1780000,False,-199.0,172.0,1,right,MISS J. Fears 26' 3PT - blocked,"[1642847, 1628389]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,Adebayo,1628389.0,,,,
181,PT11M06.00S,2026-02-12T01:38:42.7Z,2,REGULAR,block,,[],1628389,,,1610612740,25,31,2026-02-12T01:38:46Z,1790000,False,,,0,,B. Adebayo BLOCK (2 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
182,PT11M01.00S,2026-02-12T01:38:47.7Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,25,31,2026-02-12T01:38:47Z,1800000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,180.0,3.0,3.0,0.0,,,,,,,,
183,PT10M58.00S,2026-02-12T01:38:52.8Z,2,REGULAR,foul,personal,[],1630529,,,1610612748,25,31,2026-02-12T01:39:00Z,1810000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1628389]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,,,,,,1.0,0.0,Adebayo,1628389.0
185,PT10M51.00S,2026-02-12T01:39:15.8Z,2,REGULAR,turnover,bad pass,[],1642857,,,1610612748,25,31,2026-02-12T01:39:25Z,1830000,False,,,0,,K. Jakučionis bad pass TURNOVER (1 TO),"[1642857, 1642847]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,Fears,1642847.0,,,,,,
186,PT10M51.00S,2026-02-12T01:39:15.8Z,2,REGULAR,steal,,[],1642847,,,1610612740,25,31,2026-02-12T01:39:19Z,1840000,False,,,0,,J. Fears STEAL (1 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
187,PT10M45.00S,2026-02-12T01:39:21.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,93.77463863337714,49.754901960784316,1610612740,27,31,2026-02-12T04:42:21Z,1850000,False,-1.0,6.0,1,right,Z. Williamson running DUNK (6 PTS) (J. Fears 2 AST),"[1629627, 1642847]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.61,Made,6.0,J. Fears,1642847.0,2.0,,,,,,,,,,,,,,
189,PT10M26.00S,2026-02-12T01:39:40.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,20.05584756898817,47.794117647058826,1610612748,27,31,2026-02-12T02:13:47Z,1870000,False,11.0,136.0,1,left,MISS B. Adebayo 13' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.64,Missed,,,,,,,,,,,,,,,,,,
190,PT10M22.00S,2026-02-12T01:39:44.3Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,27,31,2026-02-12T01:39:45Z,1880000,False,,,0,,J. Fears REBOUND (Off:0 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,
191,PT10M18.00S,2026-02-12T01:39:47.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,92.59198423127464,4.6568627450980395,1610612740,27,31,2026-02-12T01:39:53Z,1890000,False,-227.0,17.0,1,right,MISS S. Bey running 3PT,[1630180],1610612740.0,NOP,running,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
192,PT10M15.00S,2026-02-12T01:39:50.8Z,2,REGULAR,rebound,defensive,[],1642857,,,1610612748,27,31,2026-02-12T01:39:53Z,1900000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:1),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Left Corner 3,24+ Left,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,
193,PT10M08.00S,2026-02-12T01:39:58.7Z,2,REGULAR,3pt,Jump Shot,[],1628389,32.933639947437584,49.50980392156863,1610612748,27,31,2026-02-12T01:40:03Z,1910000,False,2.0,257.0,1,left,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
194,PT10M04.00S,2026-02-12T01:40:02.7Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612740,27,31,2026-02-12T01:40:03Z,1920000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,
195,PT09M50.00S,2026-02-12T01:40:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,83.13074901445466,42.15686274509804,1610612740,29,31,2026-02-12T01:40:21Z,1930000,False,-39.0,106.0,1,right,Z. Williamson 11' pullup Jump Shot (8 PTS) (S. Bey 2 AST),"[1629627, 1630180]",1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,11.31,Made,8.0,S. Bey,1630180.0,2.0,,,,,,,,,,,,,,
197,PT09M31.00S,2026-02-12T01:40:35.4Z,2,REGULAR,3pt,Jump Shot,[],1631107,19.004599211563733,5.392156862745098,1610612748,29,34,2026-02-12T01:40:39Z,1950000,False,223.0,126.0,1,left,N. Jović 25' 3PT  (4 PTS) (K. Jakučionis 1 AST),"[1631107, 1642857]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,25.62,Made,4.0,K. Jakučionis,1642857.0,1.0,,,,,,,,,,,,,,
199,PT09M17.00S,2026-02-12T01:40:49.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,87.86136662286465,49.26470588235294,1610612740,29,34,2026-02-12T02:15:36Z,1970000,False,-4.0,62.0,1,right,MISS Z. Williamson 6' driving floating Shot,[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
200,PT09M15.00S,2026-02-12T01:40:51.5Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,29,34,2026-02-12T01:40:52Z,1980000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,
201,PT09M04.00S,2026-02-12T01:41:02.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,11.645860709592641,43.13725490196079,1610612748,29,34,2026-02-12T01:47:54Z,1990000,False,34.0,57.0,1,left,MISS J. Jaquez Jr. 6' driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
202,PT09M02.00S,2026-02-12T01:41:04.3Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612740,29,34,2026-02-12T01:41:07Z,2000000,False,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,201.0,5.0,3.0,2.0,,,,,,,,
203,PT08M51.00S,2026-02-12T01:41:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.77463863337714,53.67647058823529,1610612740,29,34,2026-02-12T01:41:20Z,2010000,False,18.0,6.0,1,right,MISS S. Bey driving reverse Layup,[1630180],1610612740.0,NOP,driving reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
204,PT08M49.00S,2026-02-12T01:41:17.7Z,2,REGULAR,rebound,defensive,[],1630696,,,1610612748,29,34,2026-02-12T01:41:20Z,2020000,False,,,0,,D. Smith REBOUND (Off:1 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,203.0,2.0,1.0,1.0,,,,,,,,
205,PT08M45.00S,2026-02-12T01:41:21.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628389,25.706307490144546,84.80392156862744,1610612748,29,34,2026-02-12T01:48:41Z,2030000,False,-174.0,189.0,1,left,MISS B. Adebayo 25' running 3PT,[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
206,PT08M41.00S,2026-02-12T01:41:25.6Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612740,29,34,2026-02-12T01:41:26Z,2040000,False,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,205.0,3.0,3.0,0.0,,,,,,,,
207,PT08M28.00S,2026-02-12T01:41:38.4Z,2,REGULAR,2pt,Hook,[],1629627,93.38042049934296,30.88235294117647,1610612740,31,34,2026-02-12T01:49:53Z,2050000,False,-96.0,10.0,1,right,Z. Williamson 9' driving Hook (10 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,9.61,Made,10.0,,,,,,,,,,,,,,,,,
208,PT08M21.00S,2026-02-12T01:41:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630696,12.959921156373195,47.549019607843135,1610612748,31,36,2026-02-12T01:41:55Z,2060000,False,12.0,69.0,1,left,D. Smith 7' driving floating Jump Shot (2 PTS),[1630696],1610612748.0,MIA,driving floating,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,2.0,,,,,,,,,,,,,,,,,
209,PT08M21.00S,2026-02-12T01:41:56.3Z,2,REGULAR,foul,personal,['1freethrow'],1642847,,,1610612748,31,36,2026-02-12T01:42:09Z,2070000,False,,,0,,J. Fears shooting personal FOUL (2 PF) (Smith 1 FT),"[1642847, 1630696]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,,,,,,,,,,2.0,0.0,Smith,1630696.0
211,PT08M21.00S,2026-02-12T01:42:03.4Z,2,REGULAR,substitution,out,[],1630180,,,1610612748,31,36,2026-02-12T01:42:07Z,2090000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M21.00S,2026-02-12T01:42:03.4Z,2,REGULAR,substitution,in,[],1631121,,,1610612748,31,36,2026-02-12T01:42:07Z,2100000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M21.00S,2026-02-12T01:42:18.4Z,2,REGULAR,freethrow,1 of 1,[],1630696,,,1610612748,31,36,2026-02-12T01:42:21Z,2110000,False,,,0,,MISS D. Smith Free Throw 1 of 1,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
214,PT08M19.00S,2026-02-12T01:42:20.4Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612740,31,36,2026-02-12T01:42:21Z,2120000,False,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,213.0,6.0,4.0,2.0,,,,,,,,
215,PT08M10.00S,2026-02-12T01:42:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.77463863337714,47.30392156862745,1610612740,33,36,2026-02-12T01:50:48Z,2130000,False,-13.0,6.0,1,right,Z. Williamson driving Layup (12 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.48,Made,12.0,,,,,,,,,,,,,,,,,
216,PT08M00.00S,2026-02-12T01:42:37.1Z,2,REGULAR,3pt,Jump Shot,[],1628389,20.05584756898817,89.70588235294117,1610612748,33,39,2026-02-12T01:42:41Z,2140000,False,-199.0,136.0,1,left,B. Adebayo 24' 3PT  (10 PTS) (J. Jaquez Jr. 2 AST),"[1628389, 1631170]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,24.06,Made,10.0,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,,,,,,
218,PT07M45.00S,2026-02-12T01:42:52.5Z,2,REGULAR,3pt,Jump Shot,[],1630529,95.0886990801577,95.58823529411765,1610612740,36,39,2026-02-12T01:42:57Z,2160000,False,228.0,-6.0,1,right,H. Jones 3PT  (5 PTS) (Z. Williamson 2 AST),"[1630529, 1629627]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,22.8,Made,5.0,Z. Williamson,1629627.0,2.0,,,,,,,,,,,,,,
220,PT07M34.00S,2026-02-12T01:43:06.6Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612748,36,39,2026-02-12T01:43:14Z,2180000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1626172, 1628389]",1610612740.0,NOP,shooting,,,Looney,K. Looney,,,,,Mid-Range,8-16 Center,,,,,,,1628485.0,,,,,,,,,,2.0,0.0,Adebayo,1628389.0
222,PT07M34.00S,2026-02-12T01:43:37.1Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,36,40,2026-02-12T01:44:10Z,2200000,False,,,0,,B. Adebayo Free Throw 1 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
223,PT07M34.00S,2026-02-12T01:43:37.9Z,2,REGULAR,substitution,out,[],1626172,,,1610612748,36,40,2026-02-12T01:43:54Z,2210000,False,,,0,,SUB out: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M34.00S,2026-02-12T01:43:37.9Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,36,40,2026-02-12T01:43:54Z,2220000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M34.00S,2026-02-12T01:43:37.9Z,2,REGULAR,substitution,out,[],1642857,,,1610612748,36,40,2026-02-12T01:43:54Z,2230000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M34.00S,2026-02-12T01:43:37.9Z,2,REGULAR,substitution,in,[],1642852,,,1610612748,36,40,2026-02-12T01:43:54Z,2240000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M34.00S,2026-02-12T01:43:37.9Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,36,40,2026-02-12T01:43:54Z,2250000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M34.00S,2026-02-12T01:43:37.9Z,2,REGULAR,substitution,in,[],1642066,,,1610612748,36,40,2026-02-12T01:43:54Z,2260000,False,,,0,,SUB in: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M34.00S,2026-02-12T01:43:37.1Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,36,40,2026-02-12T01:44:10Z,2270000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
230,PT07M30.00S,2026-02-12T01:43:41.1Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,36,40,2026-02-12T02:49:29Z,2280000,False,,,0,,D. Queen REBOUND (Off:0 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,229.0,4.0,4.0,0.0,,,,,,,,
231,PT07M15.00S,2026-02-12T01:44:24.5Z,2,REGULAR,3pt,Jump Shot,[],1631121,65.25952693823915,34.31372549019608,1610612740,36,40,2026-02-12T01:44:29Z,2290000,False,-78.0,274.0,1,right,MISS B. McGowens 28' 3PT,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,28.51,Missed,,,,,,,,,,,,,,,,,,
232,PT07M12.00S,2026-02-12T01:44:27.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,36,40,2026-02-12T01:44:29Z,2300000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,231.0,3.0,3.0,0.0,,,,,,,,
233,PT06M59.00S,2026-02-12T01:44:41.3Z,2,REGULAR,turnover,lost ball,[],1628389,,,1610612748,36,40,2026-02-12T01:44:45Z,2310000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1642847]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,Fears,1642847.0,,,,,,
234,PT06M59.00S,2026-02-12T01:44:41.3Z,2,REGULAR,steal,,[],1642847,,,1610612740,36,40,2026-02-12T01:44:43Z,2320000,False,,,0,,J. Fears STEAL (2 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
235,PT06M54.00S,2026-02-12T01:44:46.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,92.9862023653088,46.07843137254902,1610612740,38,40,2026-02-12T01:44:52Z,2330000,False,-20.0,13.0,1,right,J. Fears running Layup (9 PTS),[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.37,Made,9.0,,,,,,,,,,,,,,,,,
237,PT06M54.00S,2026-02-12T01:44:57.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,38,40,2026-02-12T01:44:57Z,2350000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M54.00S,2026-02-12T01:47:19.4Z,2,REGULAR,substitution,out,[],1629627,,,1610612748,38,40,2026-02-12T01:47:38Z,2360000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M54.00S,2026-02-12T01:47:19.4Z,2,REGULAR,substitution,out,[],1630529,,,1610612748,38,40,2026-02-12T01:47:38Z,2370000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M54.00S,2026-02-12T01:47:19.4Z,2,REGULAR,substitution,out,[],1630696,,,1610612748,38,40,2026-02-12T01:47:38Z,2380000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M54.00S,2026-02-12T01:47:19.4Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,38,40,2026-02-12T01:47:38Z,2390000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M54.00S,2026-02-12T01:47:19.4Z,2,REGULAR,substitution,in,[],1631255,,,1610612748,38,40,2026-02-12T01:47:38Z,2400000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M54.00S,2026-02-12T01:47:19.4Z,2,REGULAR,substitution,in,[],1630530,,,1610612748,38,40,2026-02-12T01:47:38Z,2410000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M54.00S,2026-02-12T01:47:19.4Z,2,REGULAR,substitution,in,[],1631323,,,1610612748,38,40,2026-02-12T01:47:38Z,2420000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M54.00S,2026-02-12T01:47:19.4Z,2,REGULAR,substitution,in,[],1642276,,,1610612748,38,40,2026-02-12T01:47:38Z,2430000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M40.00S,2026-02-12T01:47:55.4Z,2,REGULAR,3pt,Jump Shot,[],1631323,24.917871222076215,86.27450980392157,1610612748,38,40,2026-02-12T01:48:02Z,2440000,False,-181.0,182.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
247,PT06M37.00S,2026-02-12T01:47:58.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,38,40,2026-02-12T01:48:02Z,2450000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,246.0,,,,,,,,,,,
249,PT06M27.00S,2026-02-12T01:48:24.2Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612740,38,40,2026-02-12T01:48:33Z,2470000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (McGowens 2 FT),"[1630558, 1631121]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2530.0,,,,,,,,,,1.0,0.0,McGowens,1631121.0
251,PT06M27.00S,2026-02-12T01:48:48.9Z,2,REGULAR,freethrow,1 of 2,[],1631121,,,1610612740,39,40,2026-02-12T01:48:48Z,2490000,False,,,0,,B. McGowens Free Throw 1 of 2 (1 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
252,PT06M27.00S,2026-02-12T01:49:02.1Z,2,REGULAR,freethrow,2 of 2,[],1631121,,,1610612740,40,40,2026-02-12T01:49:02Z,2500000,False,,,0,,B. McGowens Free Throw 2 of 2 (2 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
