actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
343,PT01M48.00S,2026-01-22T02:03:51.2Z,2,REGULAR,3pt,Jump Shot,[],1630180,92.72339027595268,4.166666666666666,1610612740,56,65,2026-01-22T02:37:08Z,3360000,False,-229.0,16.0,1,right,MISS S. Bey pullup 3PT,[1630180],1610612740.0,NOP,pullup,,,,,,,Bey,S. Bey,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,
344,PT01M44.00S,2026-01-22T02:03:55.2Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,56,65,2026-01-22T02:03:56Z,3370000,False,,,0,,J. Duren REBOUND (Off:3 Def:6),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,Left Corner 3,24+ Left,,,,,,,,,,343.0,9.0,6.0,3.0,,,,,,
345,PT01M35.00S,2026-01-22T02:04:05.3Z,2,REGULAR,turnover,bad pass,[],1629130,,,1610612765,56,65,2026-01-22T02:38:02Z,3380000,False,,,0,,D. Robinson bad pass TURNOVER (2 TO),"[1629130, 1630180]",1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Mid-Range,16-24 Left,,,,,,,2.0,Bey,1630180.0,,,,,,,,,,
346,PT01M35.00S,2026-01-22T02:04:05.3Z,2,REGULAR,steal,,[],1630180,,,1610612740,56,65,2026-01-22T02:04:07Z,3390000,False,,,0,,S. Bey STEAL (2 STL),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
347,PT01M29.00S,2026-01-22T02:04:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,93.64323258869908,52.20588235294118,1610612740,58,65,2026-01-22T02:04:18Z,3400000,False,11.0,7.0,1,right,J. Fears running Layup (8 PTS) (T. Murphy III 1 AST),"[1642847, 1630530]",1610612740.0,NOP,running,,,,,,,Fears,J. Fears,Restricted Area,0-8 Center,1.32,Made,8.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,
349,PT01M19.00S,2026-01-22T02:04:28.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642852,,,1610612765,58,65,2026-01-22T02:04:41Z,3420000,False,,,0,,D. Queen personal FOUL (2 PF) (Robinson 2 FT),"[1642852, 1629130]",1610612740.0,NOP,,,,,,,1628171.0,Queen,D. Queen,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,0.0,Robinson,1629130.0
351,PT01M19.00S,2026-01-22T02:05:05.0Z,2,REGULAR,freethrow,1 of 2,[],1629130,,,1610612765,58,65,2026-01-22T02:05:05Z,3440000,False,,,0,,MISS D. Robinson Free Throw 1 of 2,[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,,,,Missed,,,,,,,,,,,,,,,,,
352,PT01M19.00S,2026-01-22T02:05:05.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,58,65,2026-01-22T02:05:05Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,351.0,,,,,,,,,
353,PT01M19.00S,2026-01-22T02:05:06.2Z,2,REGULAR,substitution,out,[],1642852,,,1610612765,58,65,2026-01-22T02:05:12Z,3460000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,
354,PT01M19.00S,2026-01-22T02:05:06.2Z,2,REGULAR,substitution,in,[],1629627,,,1610612765,58,65,2026-01-22T02:05:12Z,3470000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,
355,PT01M19.00S,2026-01-22T02:05:28.0Z,2,REGULAR,freethrow,2 of 2,[],1629130,,,1610612765,58,66,2026-01-22T02:05:28Z,3480000,False,,,0,,D. Robinson Free Throw 2 of 2 (9 PTS),[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,,,,Made,9.0,,,,,,,,,,,,,,,,
356,PT01M12.00S,2026-01-22T02:05:42.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612740,58,66,2026-01-22T02:05:55Z,3490000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1631105, 1630530]",1610612765.0,DET,shooting,,,,,,1628171.0,Duren,J. Duren,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,1.0,Murphy III,1630530.0
358,PT01M12.00S,2026-01-22T02:06:00.6Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,59,66,2026-01-22T02:06:00Z,3510000,False,,,0,,T. Murphy III Free Throw 1 of 2 (5 PTS),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,Made,5.0,,,,,,,,,,,,,,,,
359,PT01M12.00S,2026-01-22T02:06:13.9Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,60,66,2026-01-22T02:06:13Z,3520000,False,,,0,,T. Murphy III Free Throw 2 of 2 (6 PTS),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,Made,6.0,,,,,,,,,,,,,,,,
360,PT00M57.60S,2026-01-22T02:06:32.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,29.25427069645204,75.24509803921569,1610612765,60,66,2026-01-22T02:06:36Z,3530000,False,-126.0,222.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,
361,PT00M55.00S,2026-01-22T02:06:35.2Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,60,66,2026-01-22T02:06:36Z,3540000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,,,,,Williamson,Z. Williamson,Above the Break 3,24+ Left Center,,,,,,,,,,360.0,4.0,3.0,1.0,,,,,,
362,PT00M52.70S,2026-01-22T02:06:37.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,73.66951379763469,84.55882352941177,1610612740,60,66,2026-01-22T02:06:45Z,3550000,False,173.0,195.0,1,right,MISS S. Bey 26' running 3PT,[1630180],1610612740.0,NOP,running,,,,,,,Bey,S. Bey,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,
363,PT00M49.00S,2026-01-22T02:06:41.2Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612765,60,66,2026-01-22T02:06:45Z,3560000,False,,,0,,D. Robinson REBOUND (Off:1 Def:3),[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Above the Break 3,24+ Right Center,,,,,,,,,,362.0,4.0,3.0,1.0,,,,,,
364,PT00M33.60S,2026-01-22T02:06:59.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,13.87976346911958,63.970588235294116,1610612765,60,66,2026-01-22T02:40:46Z,3570000,False,-70.0,78.0,1,left,MISS M. Sasser 10' fadeaway Shot,[1631204],1610612765.0,DET,fadeaway,,,,,,,Sasser,M. Sasser,In The Paint (Non-RA),8-16 Left,10.47,Missed,,,,,,,,,,,,,,,,,
365,PT00M31.40S,2026-01-22T02:07:01.5Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,60,66,2026-01-22T02:40:46Z,3580000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,In The Paint (Non-RA),8-16 Left,,,,,,,,,,364.0,6.0,4.0,2.0,,,,,,
366,PT00M30.40S,2026-01-22T02:07:05.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,5.590000152587891,50.0,1610612765,60,68,2026-01-22T02:07:05Z,3590000,False,0.0,0.0,1,left,A. Thompson tip Layup (10 PTS),[1641709],1610612765.0,DET,tip,,,,,,,Thompson,A. Thompson,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,
367,PT00M07.40S,2026-01-22T02:07:31.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642274,89.83245729303549,49.754901960784316,1610612740,62,68,2026-01-22T02:07:37Z,3600000,False,-1.0,43.0,1,right,Y. Missi driving Hook (2 PTS) (T. Murphy III 2 AST),"[1642274, 1630530]",1610612740.0,NOP,driving,,,,,,,Missi,Y. Missi,Restricted Area,0-8 Center,4.31,Made,2.0,T. Murphy III,1630530.0,2.0,,,,,,,,,,,,,
369,PT00M00.00S,2026-01-22T02:07:43.9Z,2,REGULAR,2pt,Jump Shot,[],1641709,7.30946123521682,28.921568627450984,1610612765,62,68,2026-01-22T02:08:04Z,3620000,False,105.0,16.0,1,left,MISS A. Thompson 10' turnaround Shot,[1641709],1610612765.0,DET,turnaround,,,,,,,Thompson,A. Thompson,Mid-Range,8-16 Right,10.66,Missed,,,,,,,,,,,,,,,,,
370,PT00M00.00S,2026-01-22T02:07:47.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,62,68,2026-01-22T02:07:47Z,3630000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,369.0,,,,,,,,,
371,PT00M00.00S,2026-01-22T02:07:49.0Z,2,REGULAR,period,end,[],0,,,1610612765,62,68,2026-01-22T02:07:49Z,3640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-01-22T02:22:47.3Z,3,REGULAR,substitution,out,['startperiod'],1642274,,,1610612765,62,68,2026-01-22T02:23:10Z,3650000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2026-01-22T02:22:47.3Z,3,REGULAR,substitution,out,['startperiod'],1631204,,,1610612765,62,68,2026-01-22T02:23:10Z,3660000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2026-01-22T02:22:47.3Z,3,REGULAR,substitution,in,['startperiod'],1642852,,,1610612765,62,68,2026-01-22T02:23:10Z,3670000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2026-01-22T02:22:47.3Z,3,REGULAR,substitution,in,['startperiod'],1642450,,,1610612765,62,68,2026-01-22T02:23:10Z,3680000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2026-01-22T02:23:17.8Z,3,REGULAR,period,start,[],0,,,1610612740,62,68,2026-01-22T02:23:17Z,3690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT11M49.00S,2026-01-22T02:23:29.7Z,3,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612740,62,68,2026-01-22T02:23:37Z,3700000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Williamson 2 FT),"[1631105, 1629627]",1610612765.0,DET,shooting,,,,,,1628171.0,Duren,J. Duren,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,1.0,Williamson,1629627.0
379,PT11M49.00S,2026-01-22T02:23:52.6Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,62,68,2026-01-22T02:24:12Z,3720000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,,,,,Williamson,Z. Williamson,,,,Missed,,,,,,,,,,,,,,,,,
380,PT11M49.00S,2026-01-22T02:23:52.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,62,68,2026-01-22T02:24:12Z,3730000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,379.0,,,,,,,,,
381,PT11M49.00S,2026-01-22T02:23:52.6Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,62,68,2026-01-22T02:24:12Z,3740000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,,,,,Williamson,Z. Williamson,,,,Missed,,,,,,,,,,,,,,,,,
382,PT11M46.00S,2026-01-22T02:23:55.6Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,62,68,2026-01-22T02:24:12Z,3750000,False,,,0,,J. Duren REBOUND (Off:3 Def:7),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,,,,,,,,,,,,381.0,10.0,7.0,3.0,,,,,,
383,PT11M39.00S,2026-01-22T02:24:23.2Z,3,REGULAR,foul,personal,[],1642847,,,1610612765,62,68,2026-01-22T02:24:30Z,3760000,False,,,0,,J. Fears personal FOUL (1 PF),"[1642847, 1642450]",1610612740.0,NOP,,,,,,,101283.0,Fears,J. Fears,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,0.0,Jenkins,1642450.0
385,PT11M36.00S,2026-01-22T02:24:38.8Z,3,REGULAR,3pt,Jump Shot,[],1629130,89.43823915900131,95.09803921568627,1610612765,62,68,2026-01-22T02:24:44Z,3780000,False,225.0,47.0,1,right,MISS D. Robinson 3PT,[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Right Corner 3,24+ Right,23.03,Missed,,,,,,,,,,,,,,,,,
386,PT11M33.00S,2026-01-22T02:24:41.8Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,62,68,2026-01-22T02:24:44Z,3790000,False,,,0,,A. Thompson REBOUND (Off:3 Def:4),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,Right Corner 3,24+ Right,,,,,,,,,,385.0,7.0,4.0,3.0,,,,,,
387,PT11M31.00S,2026-01-22T02:24:44.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642450,69.85873850197109,78.67647058823529,1610612765,62,71,2026-01-22T02:24:50Z,3800000,False,143.0,231.0,1,right,D. Jenkins 27' 3PT  (10 PTS) (T. Harris 2 AST),"[1642450, 202699]",1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,Above the Break 3,24+ Right Center,27.17,Made,10.0,T. Harris,202699.0,2.0,,,,,,,,,,,,,
389,PT11M12.00S,2026-01-22T02:25:02.8Z,3,REGULAR,3pt,Jump Shot,[],1642847,27.020367936925098,87.74509803921569,1610612740,62,71,2026-01-22T02:25:08Z,3820000,False,-189.0,201.0,1,left,MISS J. Fears 27' 3PT,[1642847],1610612740.0,NOP,,,,,,,,Fears,J. Fears,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,
390,PT11M09.00S,2026-01-22T02:25:05.8Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,62,71,2026-01-22T02:25:08Z,3830000,False,,,0,,J. Duren REBOUND (Off:3 Def:8),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,Above the Break 3,24+ Left Center,,,,,,,,,,389.0,11.0,8.0,3.0,,,,,,
391,PT10M58.00S,2026-01-22T02:25:20.3Z,3,REGULAR,turnover,out-of-bounds,[],202699,,,1610612765,62,71,2026-01-22T02:25:28Z,3840000,False,,,0,,T. Harris step out-of-bounds TURNOVER (2 TO),[202699],1610612765.0,DET,step,,,,,,1628171.0,Harris,T. Harris,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,,,,,,,,,
392,PT10M50.00S,2026-01-22T02:25:40.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,20.318659658344284,4.6568627450980395,1610612740,62,71,2026-01-22T02:25:45Z,3850000,False,227.0,138.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,
393,PT10M46.00S,2026-01-22T02:25:44.0Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,62,71,2026-01-22T02:25:45Z,3860000,False,,,0,,J. Duren REBOUND (Off:3 Def:9),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,Above the Break 3,24+ Right Center,,,,,,,,,,392.0,12.0,9.0,3.0,,,,,,
394,PT10M41.00S,2026-01-22T02:25:48.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642450,75.77201051248358,13.23529411764706,1610612765,62,71,2026-01-22T02:25:56Z,3870000,False,-184.0,175.0,1,right,MISS D. Jenkins 25' running 3PT,[1642450],1610612765.0,DET,running,,,,,,,Jenkins,D. Jenkins,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,
395,PT10M38.00S,2026-01-22T02:25:51.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,62,71,2026-01-22T02:25:56Z,3880000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,394.0,,,,,,,,,
397,PT10M34.00S,2026-01-22T02:26:02.7Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612740,62,71,2026-01-22T02:26:19Z,3900000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Bey 2 FT),"[1629130, 1630180]",1610612765.0,DET,shooting,,,,,,101283.0,Robinson,D. Robinson,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Bey,1630180.0
399,PT10M34.00S,2026-01-22T02:26:23.0Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,63,71,2026-01-22T02:26:50Z,3920000,False,,,0,,S. Bey Free Throw 1 of 2 (8 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,8.0,,,,,,,,,,,,,,,,
400,PT10M34.00S,2026-01-22T02:26:23.0Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,64,71,2026-01-22T02:26:50Z,3930000,False,,,0,,S. Bey Free Throw 2 of 2 (9 PTS),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,Made,9.0,,,,,,,,,,,,,,,,
401,PT10M15.00S,2026-01-22T02:26:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.9862023653088,47.05882352941176,1610612765,64,73,2026-01-22T02:27:05Z,3940000,False,-15.0,13.0,1,right,J. Duren driving reverse Layup (12 PTS) (T. Harris 3 AST),"[1631105, 202699]",1610612765.0,DET,driving reverse,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,1.99,Made,12.0,T. Harris,202699.0,3.0,,,,,,,,,,,,,
403,PT10M09.00S,2026-01-22T02:27:03.6Z,3,REGULAR,3pt,Jump Shot,[],1630180,9.543363994743759,96.81372549019608,1610612740,64,73,2026-01-22T02:27:09Z,3960000,False,-234.0,37.0,1,left,MISS S. Bey 3PT,[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,
404,PT10M06.00S,2026-01-22T02:27:06.4Z,3,REGULAR,rebound,offensive,[],1642852,,,1610612740,64,73,2026-01-22T02:27:06Z,3970000,False,,,0,,D. Queen REBOUND (Off:1 Def:1),[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,Left Corner 3,24+ Left,,,,,,,,,,403.0,2.0,1.0,1.0,,,,,,
405,PT10M02.00S,2026-01-22T02:27:10.9Z,3,REGULAR,turnover,bad pass,[],1642852,,,1610612740,64,73,2026-01-22T02:27:16Z,3980000,False,,,0,,D. Queen bad pass TURNOVER (2 TO),"[1642852, 1629130]",1610612740.0,NOP,,,,,,,,Queen,D. Queen,Restricted Area,0-8 Center,,,,,,,2.0,Robinson,1629130.0,,,,,,,,,,
406,PT10M02.00S,2026-01-22T02:27:10.9Z,3,REGULAR,steal,,[],1629130,,,1610612765,64,73,2026-01-22T02:27:13Z,3990000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
407,PT10M00.00S,2026-01-22T02:27:16.1Z,3,REGULAR,foul,personal,['2freethrow'],1642847,,,1610612765,64,73,2026-01-22T02:27:33Z,4000000,False,,,0,,J. Fears shooting personal FOUL (2 PF) (Jenkins 2 FT),"[1642847, 1642450]",1610612740.0,NOP,shooting,,,,,,1628171.0,Fears,J. Fears,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Jenkins,1642450.0
409,PT10M00.00S,2026-01-22T02:27:47.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642450,,,1610612765,64,74,2026-01-22T02:27:47Z,4020000,False,,,0,,D. Jenkins Free Throw 1 of 2 (11 PTS),[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,Made,11.0,,,,,,,,,,,,,,,,
410,PT10M00.00S,2026-01-22T02:28:06.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642450,,,1610612765,64,75,2026-01-22T02:28:06Z,4030000,False,,,0,,D. Jenkins Free Throw 2 of 2 (12 PTS),[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,Made,12.0,,,,,,,,,,,,,,,,
411,PT09M44.00S,2026-01-22T02:28:23.8Z,3,REGULAR,2pt,Jump Shot,[],1630530,27.677398160315374,68.62745098039215,1610612740,66,75,2026-01-22T02:28:33Z,4040000,False,-93.0,208.0,1,left,T. Murphy III 22' step back Jump Shot (8 PTS) (D. Queen 5 AST),"[1630530, 1642852]",1610612740.0,NOP,step back,,,,,,,Murphy III,T. Murphy III,Mid-Range,16-24 Left Center,22.76,Made,8.0,D. Queen,1642852.0,5.0,,,,,,,,,,,,,
413,PT09M29.00S,2026-01-22T02:28:38.2Z,3,REGULAR,3pt,Jump Shot,[],202699,94.1688567674113,94.11764705882352,1610612765,66,75,2026-01-22T02:28:44Z,4060000,False,221.0,2.0,1,right,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,Right Corner 3,24+ Right,22.06,Missed,,,,,,,,,,,,,,,,,
414,PT09M24.00S,2026-01-22T02:28:43.2Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,66,75,2026-01-22T02:28:44Z,4070000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,Right Corner 3,24+ Right,,,,,,,,,,413.0,2.0,2.0,0.0,,,,,,
415,PT09M11.00S,2026-01-22T02:28:55.9Z,3,REGULAR,2pt,Jump Shot,[],1630530,6.258212877792378,26.225490196078432,1610612740,68,75,2026-01-22T02:29:01Z,4080000,False,119.0,6.0,1,left,T. Murphy III 11' driving floating bank Jump Shot (10 PTS) (D. Queen 6 AST),"[1630530, 1642852]",1610612740.0,NOP,driving floating bank,,,,,,,Murphy III,T. Murphy III,Mid-Range,8-16 Right,11.91,Made,10.0,D. Queen,1642852.0,6.0,,,,,,,,,,,,,
417,PT08M59.00S,2026-01-22T02:29:07.9Z,3,REGULAR,3pt,Jump Shot,[],202699,71.56701708278581,19.852941176470587,1610612765,68,78,2026-01-22T02:29:13Z,4100000,False,-151.0,215.0,1,right,T. Harris 26' 3PT  (10 PTS) (D. Jenkins 3 AST),"[202699, 1642450]",1610612765.0,DET,,,,,,,,Harris,T. Harris,Above the Break 3,24+ Left Center,26.24,Made,10.0,D. Jenkins,1642450.0,3.0,,,,,,,,,,,,,
419,PT08M48.00S,2026-01-22T02:29:19.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,9.280551905387648,49.26470588235294,1610612740,68,78,2026-01-22T02:29:27Z,4120000,False,4.0,35.0,1,left,MISS T. Murphy III driving Layup - blocked,"[1630530, 1629130]",1610612740.0,NOP,driving,,,,,,,Murphy III,T. Murphy III,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,Robinson,1629130.0,,,,
420,PT08M48.00S,2026-01-22T02:29:19.3Z,3,REGULAR,block,,[],1629130,,,1610612740,68,78,2026-01-22T02:29:22Z,4130000,False,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
421,PT08M44.00S,2026-01-22T02:29:23.3Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,68,78,2026-01-22T02:29:27Z,4140000,False,,,0,,T. Harris REBOUND (Off:1 Def:4),[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,Restricted Area,0-8 Center,,,,,,,,,,419.0,5.0,4.0,1.0,,,,,,
422,PT08M41.00S,2026-01-22T02:29:26.5Z,3,REGULAR,3pt,Jump Shot,[],1642450,95.74572930354796,97.30392156862744,1610612765,68,78,2026-01-22T02:29:32Z,4150000,False,237.0,-13.0,1,right,MISS D. Jenkins 3PT,[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,
423,PT08M36.00S,2026-01-22T02:29:31.5Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,68,78,2026-01-22T02:29:32Z,4160000,False,,,0,,D. Queen REBOUND (Off:1 Def:2),[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,Right Corner 3,24+ Right,,,,,,,,,,422.0,3.0,2.0,1.0,,,,,,
424,PT08M35.00S,2026-01-22T02:29:35.2Z,3,REGULAR,turnover,out-of-bounds,[],1642852,,,1610612740,68,78,2026-01-22T02:29:41Z,4170000,False,,,0,,D. Queen bad pass out-of-bounds TURNOVER (3 TO),[1642852],1610612740.0,NOP,bad pass,,,,,,1628171.0,Queen,D. Queen,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,,,,,,,,,
426,PT08M17.00S,2026-01-22T02:30:07.1Z,3,REGULAR,substitution,out,[],1629627,,,1610612765,68,78,2026-01-22T02:30:12Z,4190000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,
427,PT08M17.00S,2026-01-22T02:30:07.1Z,3,REGULAR,substitution,in,[],1631255,,,1610612765,68,78,2026-01-22T02:30:12Z,4200000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,
428,PT08M13.00S,2026-01-22T02:30:26.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641709,85.23324572930355,48.529411764705884,1610612765,68,78,2026-01-22T02:34:07Z,4210000,False,-7.0,86.0,1,right,MISS A. Thompson 8' fadeaway Shot - blocked,"[1641709, 1631255]",1610612765.0,DET,fadeaway,,,,,,,Thompson,A. Thompson,In The Paint (Non-RA),8-16 Center,8.66,Missed,,,,,,,,,,,,Matković,1631255.0,,,,
