actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
473,PT05M44.00S,2025-11-25T02:39:21.2Z,3,REGULAR,substitution,out,[],1630581,,,1610612740,91,78,2025-11-25T02:39:27Z,4690000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M44.00S,2025-11-25T02:39:21.2Z,3,REGULAR,substitution,in,[],1629632,,,1610612740,91,78,2025-11-25T02:39:27Z,4700000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT05M34.00S,2025-11-25T02:39:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,94.43166885676742,47.05882352941176,1610612740,93,78,2025-11-25T02:39:50Z,4710000,False,-15.0,0.0,1,right,Y. Missi driving Layup (12 PTS) (T. Murphy III 3 AST),"[1642274, 1630530]",1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,1.47,,,,,T. Murphy III,1630530.0,3.0,,,,
477,PT05M26.00S,2025-11-25T02:39:53.7Z,3,REGULAR,turnover,bad pass,[],1641824,,,1610612741,93,78,2025-11-25T02:39:57Z,4730000,False,,,0,,M. Buzelis bad pass TURNOVER (2 TO),"[1641824, 1630180]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,,,,Bey,1630180.0,,
478,PT05M26.00S,2025-11-25T02:39:53.7Z,3,REGULAR,steal,,[],1630180,,,1610612740,93,78,2025-11-25T02:39:55Z,4740000,False,,,0,,S. Bey STEAL (2 STL),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
479,PT05M20.00S,2025-11-25T02:39:58.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642877,92.85479632063075,95.58823529411765,1610612740,93,78,2025-11-25T02:40:54Z,4750000,False,228.0,15.0,1,right,MISS M. Peavy running pullup 3PT,[1642877],1610612740.0,NOP,running pullup,,,Peavy,M. Peavy,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.84,,,,,,,,,,,
480,PT05M16.00S,2025-11-25T02:40:02.1Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612740,93,78,2025-11-25T02:40:02Z,4760000,False,,,0,,S. Bey REBOUND (Off:2 Def:6),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,,,,,,,479.0,,,8.0,6.0,2.0,,,,,,,,
481,PT05M14.00S,2025-11-25T02:40:04.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642847,73.27529566360053,14.460784313725492,1610612740,96,78,2025-11-25T02:40:08Z,4770000,False,-178.0,199.0,1,right,J. Fears 26' 3PT  (10 PTS) (S. Bey 3 AST),"[1642847, 1630180]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,10.0,26.66,,,,,S. Bey,1630180.0,3.0,,,,
483,PT05M00.00S,2025-11-25T02:40:22.3Z,3,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612741,96,78,2025-11-25T02:40:33Z,4790000,False,,,0,,Y. Missi shooting personal FOUL (3 PF) (Jones 2 FT),"[1642274, 1630200]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,201246.0,3.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
485,PT05M00.00S,2025-11-25T02:40:47.1Z,3,REGULAR,freethrow,1 of 2,[],1630200,,,1610612741,96,79,2025-11-25T02:41:20Z,4810000,False,,,0,,T. Jones Free Throw 1 of 2 (4 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
486,PT05M00.00S,2025-11-25T02:40:48.0Z,3,REGULAR,substitution,out,[],1642274,,,1610612741,96,79,2025-11-25T02:40:54Z,4820000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT05M00.00S,2025-11-25T02:40:48.0Z,3,REGULAR,substitution,out,[],1630180,,,1610612741,96,79,2025-11-25T02:40:54Z,4830000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M00.00S,2025-11-25T02:40:48.0Z,3,REGULAR,substitution,in,[],1642852,,,1610612741,96,79,2025-11-25T02:40:54Z,4840000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT05M00.00S,2025-11-25T02:40:48.0Z,3,REGULAR,substitution,in,[],1631121,,,1610612741,96,79,2025-11-25T02:40:54Z,4850000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT05M00.00S,2025-11-25T02:40:58.8Z,3,REGULAR,substitution,out,[],1630188,,,1610612741,96,79,2025-11-25T02:41:03Z,4860000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT05M00.00S,2025-11-25T02:40:58.8Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,96,79,2025-11-25T02:41:03Z,4870000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT05M00.00S,2025-11-25T02:40:47.1Z,3,REGULAR,freethrow,2 of 2,[],1630200,,,1610612741,96,79,2025-11-25T02:41:20Z,4880000,False,,,0,,MISS T. Jones Free Throw 2 of 2,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
493,PT04M58.00S,2025-11-25T02:40:49.1Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,96,79,2025-11-25T02:41:20Z,4890000,False,,,0,,J. Fears REBOUND (Off:0 Def:4),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,492.0,,,4.0,4.0,0.0,,,,,,,,
494,PT04M45.00S,2025-11-25T02:41:34.4Z,3,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612740,96,79,2025-11-25T02:41:42Z,4900000,False,,,0,,M. Buzelis shooting personal FOUL (3 PF) (Peavy 2 FT),"[1641824, 1642877]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Peavy,1642877.0,,,,,,,,,,,,,,,
496,PT04M45.00S,2025-11-25T02:42:00.2Z,3,REGULAR,freethrow,1 of 2,[],1642877,,,1610612740,96,79,2025-11-25T02:42:26Z,4920000,False,,,0,,MISS M. Peavy Free Throw 1 of 2,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
497,PT04M45.00S,2025-11-25T02:42:00.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,96,79,2025-11-25T02:42:26Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,
498,PT04M45.00S,2025-11-25T02:42:00.2Z,3,REGULAR,freethrow,2 of 2,[],1642877,,,1610612740,96,79,2025-11-25T02:42:26Z,4940000,False,,,0,,MISS M. Peavy Free Throw 2 of 2,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
499,PT04M41.00S,2025-11-25T02:42:04.2Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,96,79,2025-11-25T02:42:26Z,4950000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,498.0,,,3.0,3.0,0.0,,,,,,,,
500,PT04M36.00S,2025-11-25T02:42:29.8Z,3,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,96,79,2025-11-25T02:42:36Z,4960000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (3 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,Above the Break 3,24+ Right Center,2003.0,,,,,,,,,,,,3.0,,,,,,,
501,PT04M28.00S,2025-11-25T02:42:40.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,65.39093298291722,58.333333333333336,1610612740,96,79,2025-11-25T02:42:46Z,4970000,False,42.0,273.0,1,right,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.6,,,,,,,,,,,
502,PT04M24.00S,2025-11-25T02:42:44.9Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,96,79,2025-11-25T02:42:46Z,4980000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,,,,,,,501.0,,,4.0,4.0,0.0,,,,,,,,
503,PT04M17.00S,2025-11-25T02:42:50.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629632,7.835085413929041,47.30392156862745,1610612741,96,81,2025-11-25T02:42:55Z,4990000,False,13.0,21.0,1,left,C. White running Layup (17 PTS),[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,Made,,17.0,2.5,,,,,,,,,,,
504,PT03M56.00S,2025-11-25T02:43:12.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,93.64323258869908,44.85294117647059,1610612740,96,81,2025-11-25T02:43:17Z,5000000,False,-26.0,7.0,1,right,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.67,,,,,,,,,,,
505,PT03M54.00S,2025-11-25T02:43:14.6Z,3,REGULAR,rebound,offensive,[],1642852,,,1610612740,96,81,2025-11-25T02:43:17Z,5010000,False,,,0,,D. Queen REBOUND (Off:2 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,504.0,,,4.0,2.0,2.0,,,,,,,,
506,PT03M52.00S,2025-11-25T02:43:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,92.72339027595268,47.05882352941176,1610612740,98,81,2025-11-25T02:44:25Z,5020000,False,-15.0,16.0,1,right,D. Queen putback Layup (4 PTS),[1642852],1610612740.0,NOP,putback,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,2.17,,,,,,,,,,,
507,PT03M41.00S,2025-11-25T02:43:27.4Z,3,REGULAR,3pt,Jump Shot,[],1629632,31.488173455978973,59.55882352941176,1610612741,98,81,2025-11-25T02:43:35Z,5030000,False,-48.0,243.0,1,left,MISS C. White 24' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,24.81,,,,,,,,,,,
508,PT03M38.00S,2025-11-25T02:43:30.4Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,98,81,2025-11-25T02:43:35Z,5040000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,507.0,,,3.0,3.0,0.0,,,,,,,,
509,PT03M31.00S,2025-11-25T02:43:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,94.56307490144546,52.69607843137255,1610612740,100,81,2025-11-25T02:43:43Z,5050000,False,13.0,-1.0,1,right,D. Queen cutting Layup (6 PTS) (J. Fears 3 AST),"[1642852, 1642847]",1610612740.0,NOP,cutting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.36,,,,,J. Fears,1642847.0,3.0,,,,
511,PT03M23.00S,2025-11-25T02:43:49.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642852,,,1610612741,100,81,2025-11-25T02:43:57Z,5070000,False,,,0,,D. Queen shooting personal FOUL (2 PF) (White 2 FT),"[1642852, 1629632]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Left,2003.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
513,PT03M23.00S,2025-11-25T02:44:19.9Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,100,82,2025-11-25T02:44:43Z,5090000,False,,,0,,C. White Free Throw 1 of 2 (18 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
514,PT03M23.00S,2025-11-25T02:44:21.9Z,3,REGULAR,substitution,out,[],1630530,,,1610612741,100,82,2025-11-25T02:44:32Z,5100000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT03M23.00S,2025-11-25T02:44:21.9Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,100,82,2025-11-25T02:44:32Z,5110000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT03M23.00S,2025-11-25T02:44:21.9Z,3,REGULAR,substitution,in,[],1630631,,,1610612741,100,82,2025-11-25T02:44:32Z,5120000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT03M23.00S,2025-11-25T02:44:21.9Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,100,82,2025-11-25T02:44:32Z,5130000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT03M23.00S,2025-11-25T02:44:19.9Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,100,82,2025-11-25T02:44:43Z,5140000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
519,PT03M21.00S,2025-11-25T02:44:21.9Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,100,82,2025-11-25T02:44:43Z,5150000,False,,,0,,D. Queen REBOUND (Off:2 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,518.0,,,5.0,3.0,2.0,,,,,,,,
520,PT02M57.00S,2025-11-25T02:45:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,93.64323258869908,46.07843137254902,1610612740,102,82,2025-11-25T02:45:09Z,5160000,False,-20.0,7.0,1,right,D. Queen Layup (8 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,2.09,,,,,,,,,,,
522,PT02M35.00S,2025-11-25T02:45:24.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,12.171484888304862,49.50980392156863,1610612741,102,82,2025-11-25T02:45:29Z,5180000,False,2.0,62.0,1,left,MISS P. Williams 6' turnaround Shot,[1630172],1610612741.0,CHI,turnaround,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.2,,,,,,,,,,,
523,PT02M33.00S,2025-11-25T02:45:26.4Z,3,REGULAR,rebound,defensive,[],1631121,,,1610612740,102,82,2025-11-25T02:45:29Z,5190000,False,,,0,,B. McGowens REBOUND (Off:0 Def:2),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,522.0,,,2.0,2.0,0.0,,,,,,,,
524,PT02M15.00S,2025-11-25T02:45:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,93.24901445466492,44.11764705882353,1610612740,102,82,2025-11-25T02:45:51Z,5200000,False,-29.0,11.0,1,right,MISS D. Queen driving Layup,[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.14,,,,,,,,,,,
525,PT02M15.00S,2025-11-25T02:45:44.3Z,3,REGULAR,rebound,offensive,[],1642877,,,1610612740,102,82,2025-11-25T02:45:51Z,5210000,False,,,0,,M. Peavy REBOUND (Off:1 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,,,,524.0,,,2.0,1.0,1.0,,,,,,,,
526,PT02M15.00S,2025-11-25T02:45:49.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642877,94.40999984741211,50.0,1610612740,104,82,2025-11-25T02:47:28Z,5220000,False,0.0,0.0,1,right,M. Peavy tip DUNK (8 PTS),[1642877],1610612740.0,NOP,tip,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,0.0,,,,,,,,,,,
527,PT02M15.00S,2025-11-25T02:45:54.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612741,104,82,2025-11-25T02:45:59Z,5230000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,
528,PT02M05.00S,2025-11-25T02:46:05.5Z,3,REGULAR,3pt,Jump Shot,[],1630172,32.013797634691194,52.94117647058824,1610612741,104,85,2025-11-25T02:46:10Z,5240000,False,-15.0,248.0,1,left,P. Williams 24' 3PT  (6 PTS) (T. Jones 9 AST),"[1630172, 1630200]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,Made,,6.0,24.88,,,,,T. Jones,1630200.0,9.0,,,,
530,PT01M53.00S,2025-11-25T02:46:16.2Z,3,REGULAR,3pt,Jump Shot,[],1642877,90.48948751642575,95.83333333333334,1610612740,104,85,2025-11-25T02:46:21Z,5260000,False,229.0,37.0,1,right,MISS M. Peavy 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.22,,,,,,,,,,,
531,PT01M49.00S,2025-11-25T02:46:20.2Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,104,85,2025-11-25T02:46:21Z,5270000,False,,,0,,C. White REBOUND (Off:0 Def:5),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,,,,530.0,,,5.0,5.0,0.0,,,,,,,,
532,PT01M45.00S,2025-11-25T02:46:24.1Z,3,REGULAR,turnover,lost ball,[],1629632,,,1610612741,104,85,2025-11-25T02:46:28Z,5280000,False,,,0,,C. White lost ball TURNOVER (4 TO),"[1629632, 1642877]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,4.0,,,,Peavy,1642877.0,,
533,PT01M45.00S,2025-11-25T02:46:24.1Z,3,REGULAR,steal,,[],1642877,,,1610612740,104,85,2025-11-25T02:46:26Z,5290000,False,,,0,,M. Peavy STEAL (4 STL),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
534,PT01M41.00S,2025-11-25T02:46:28.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642877,92.19776609724047,50.98039215686274,1610612740,106,85,2025-11-25T02:46:35Z,5300000,False,5.0,21.0,1,right,M. Peavy running finger roll Layup (10 PTS),[1642877],1610612740.0,NOP,running finger roll,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,2.14,,,,,,,,,,,
535,PT01M15.00S,2025-11-25T02:46:54.6Z,3,REGULAR,3pt,Jump Shot,[],1628975,4.28712220762155,95.58823529411765,1610612741,106,85,2025-11-25T02:47:01Z,5310000,False,-228.0,-12.0,1,left,MISS J. Carter 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,22.82,,,,,,,,,,,
536,PT01M09.00S,2025-11-25T02:47:00.6Z,3,REGULAR,rebound,offensive,[],1641763,,,1610612741,106,85,2025-11-25T02:47:01Z,5320000,False,,,0,,J. Phillips REBOUND (Off:1 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,,,,,,,535.0,,,2.0,1.0,1.0,,,,,,,,
537,PT01M07.00S,2025-11-25T02:47:02.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630200,6.258212877792378,48.03921568627451,1610612741,106,87,2025-11-25T02:47:10Z,5330000,False,10.0,6.0,1,left,T. Jones driving Layup (6 PTS) (J. Phillips 1 AST),"[1630200, 1641763]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.17,,,,,J. Phillips,1641763.0,1.0,,,,
539,PT00M55.00S,2025-11-25T02:47:17.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612740,106,87,2025-11-25T02:47:29Z,5350000,False,,,0,,T. Jones personal FOUL (2 PF) (Fears 2 FT),"[1630200, 1642847]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,201246.0,2.0,0.0,Fears,1642847.0,,,,,,,,,,,,,,,
541,PT00M55.00S,2025-11-25T02:47:45.5Z,3,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,107,87,2025-11-25T02:47:45Z,5370000,False,,,0,,J. Fears Free Throw 1 of 2 (11 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
542,PT00M55.00S,2025-11-25T02:47:46.3Z,3,REGULAR,substitution,out,[],1642877,,,1610612740,107,87,2025-11-25T02:47:56Z,5380000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT00M55.00S,2025-11-25T02:47:46.3Z,3,REGULAR,substitution,out,[],1629632,,,1610612740,107,87,2025-11-25T02:47:56Z,5390000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT00M55.00S,2025-11-25T02:47:46.3Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,107,87,2025-11-25T02:47:56Z,5400000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT00M55.00S,2025-11-25T02:47:46.3Z,3,REGULAR,substitution,in,[],1630245,,,1610612740,107,87,2025-11-25T02:47:56Z,5410000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT00M55.00S,2025-11-25T02:48:06.8Z,3,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,108,87,2025-11-25T02:48:06Z,5420000,False,,,0,,J. Fears Free Throw 2 of 2 (12 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
547,PT00M43.50S,2025-11-25T02:48:20.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,5.995400788436268,47.05882352941176,1610612741,108,89,2025-11-25T02:50:22Z,5430000,False,15.0,4.0,1,left,A. Dosunmu driving finger roll Layup (17 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,Made,,17.0,1.52,,,,,,,,,,,
548,PT00M33.00S,2025-11-25T02:48:31.2Z,3,REGULAR,3pt,Jump Shot,[],1630631,67.49342969776609,23.284313725490197,1610612740,108,89,2025-11-25T02:48:36Z,5440000,False,-134.0,253.0,1,right,MISS J. Alvarado 28' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,28.62,,,,,,,,,,,
549,PT00M29.60S,2025-11-25T02:48:34.6Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,108,89,2025-11-25T02:48:36Z,5450000,False,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,548.0,,,3.0,3.0,0.0,,,,,,,,
550,PT00M25.90S,2025-11-25T02:48:44.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642852,,,1610612741,108,89,2025-11-25T02:49:01Z,5460000,False,,,0,,D. Queen shooting personal FOUL (3 PF) (Dosunmu 2 FT),"[1642852, 1630245]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,
552,PT00M25.90S,2025-11-25T02:49:09.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630245,,,1610612741,108,89,2025-11-25T02:49:09Z,5480000,False,,,0,,MISS A. Dosunmu Free Throw 1 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
553,PT00M25.90S,2025-11-25T02:49:09.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,108,89,2025-11-25T02:49:09Z,5490000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,552.0,,,,,,,,,,,,,
554,PT00M25.90S,2025-11-25T02:49:09.4Z,3,REGULAR,substitution,out,[],1631121,,,1610612741,108,89,2025-11-25T02:49:23Z,5500000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT00M25.90S,2025-11-25T02:49:09.4Z,3,REGULAR,substitution,in,[],1630530,,,1610612741,108,89,2025-11-25T02:49:23Z,5510000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
