actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
344,PT03M24.00S,2026-01-03T02:06:30.6Z,2,REGULAR,3pt,Jump Shot,[],1631101,33.196452036793694,58.82352941176471,1610612757,51,53,2026-01-03T02:13:12Z,3420000,False,-44.0,260.0,1,left,MISS S. Sharpe 26' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
345,PT03M24.00S,2026-01-03T02:06:30.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,51,53,2026-01-03T02:06:41Z,3430000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,344.0,,,,,,,,,,,,,,,
347,PT03M10.00S,2026-01-03T02:07:06.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,80.76544021024968,57.59803921568627,1610612740,51,53,2026-01-03T02:13:33Z,3450000,False,38.0,128.0,1,right,MISS J. Poole 13' driving floating Shot,[1629673],1610612740.0,NOP,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,13.38,Missed,,,,,,,,,,,,,,,,,,
348,PT03M08.00S,2026-01-03T02:07:08.9Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612740,51,53,2026-01-03T02:13:33Z,3460000,False,,,0,,K. Looney REBOUND (Off:3 Def:1),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,347.0,4.0,1.0,3.0,,,,,,,,,,,,
349,PT03M06.00S,2026-01-03T02:07:10.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,95.74572930354796,96.07843137254902,1610612740,51,53,2026-01-03T02:07:25Z,3470000,False,230.0,-13.0,1,right,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
350,PT02M57.00S,2026-01-03T02:07:19.8Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,51,53,2026-01-03T02:07:25Z,3480000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,349.0,1.0,1.0,0.0,,,,,,,,,,,,
351,PT02M51.00S,2026-01-03T02:07:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,14.14257555847569,49.754901960784316,1610612757,51,53,2026-01-03T02:07:30Z,3490000,False,1.0,80.0,1,left,MISS D. Avdija 8' driving Layup - blocked,"[1630166, 1631255]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,Matković,1631255.0,,,,,,,,,,,,,,,,
352,PT02M51.00S,2026-01-03T02:07:25.9Z,2,REGULAR,block,,[],1631255,,,1610612757,51,53,2026-01-03T02:07:28Z,3500000,False,,,0,,K. Matković BLOCK (2 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
353,PT02M48.00S,2026-01-03T02:07:28.9Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612757,51,53,2026-01-03T02:07:30Z,3510000,False,,,0,,D. Avdija REBOUND (Off:2 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,351.0,3.0,1.0,2.0,,,,,,,,,,,,
354,PT02M46.00S,2026-01-03T02:07:31.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,24.26084099868594,13.23529411764706,1610612757,51,56,2026-01-03T02:07:35Z,3520000,False,184.0,176.0,1,left,T. Camara 25' 3PT  (8 PTS) (S. Sharpe 1 AST),"[1641739, 1631101]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,,,8.0,,,,,,,,,S. Sharpe,1631101.0,1.0
356,PT02M34.00S,2026-01-03T02:07:46.2Z,2,REGULAR,foul,personal,[],1631101,,,1610612740,51,56,2026-01-03T02:08:14Z,3540000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1630631]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627539.0,1.0,0.0,Alvarado,1630631.0,,,
358,PT02M34.00S,2026-01-03T02:07:52.1Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,51,56,2026-01-03T02:07:56Z,3560000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT02M34.00S,2026-01-03T02:07:52.1Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,51,56,2026-01-03T02:07:56Z,3570000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT02M34.00S,2026-01-03T02:08:10.4Z,2,REGULAR,substitution,out,[],1629057,,,1610612740,51,56,2026-01-03T02:08:15Z,3580000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT02M34.00S,2026-01-03T02:08:10.4Z,2,REGULAR,substitution,in,[],1642270,,,1610612740,51,56,2026-01-03T02:08:15Z,3590000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT02M24.00S,2026-01-03T02:08:31.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,92.19776609724047,52.20588235294118,1610612740,53,56,2026-01-03T02:08:40Z,3600000,False,11.0,21.0,1,right,Z. Williamson cutting DUNK (18 PTS) (J. Poole 3 AST),"[1629627, 1629673]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,,,18.0,,,,,,,,,J. Poole,1629673.0,3.0
365,PT02M13.00S,2026-01-03T02:08:41.9Z,2,REGULAR,3pt,Jump Shot,[],1631101,23.209592641261498,12.254901960784313,1610612757,53,56,2026-01-03T02:08:48Z,3620000,False,189.0,166.0,1,left,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
366,PT02M11.00S,2026-01-03T02:08:44.9Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,53,56,2026-01-03T02:08:44Z,3630000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,365.0,2.0,1.0,1.0,,,,,,,,,,,,
367,PT02M09.00S,2026-01-03T02:08:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,8.09789750328515,52.450980392156865,1610612757,53,56,2026-01-03T02:08:52Z,3640000,False,-12.0,24.0,1,left,MISS K. Murray putback Layup - blocked,"[1631200, 1626172]",1610612757.0,POR,putback,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.66,Missed,Looney,1626172.0,,,,,,,,,,,,,,,,
368,PT02M09.00S,2026-01-03T02:08:46.8Z,2,REGULAR,block,,[],1626172,,,1610612757,53,56,2026-01-03T02:08:49Z,3650000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT02M09.00S,2026-01-03T02:08:46.8Z,2,REGULAR,rebound,offensive,[],1631200,,,1610612757,53,56,2026-01-03T02:08:52Z,3660000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,367.0,3.0,1.0,2.0,,,,,,,,,,,,
370,PT02M02.00S,2026-01-03T02:08:53.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,8.492115637319317,55.14705882352941,1610612757,53,56,2026-01-03T02:15:13Z,3670000,False,-26.0,27.0,1,left,MISS K. Murray driving Layup,[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,,
372,PT02M01.00S,2026-01-03T02:08:54.0Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,53,56,2026-01-03T02:08:57Z,3690000,False,,,0,,D. Clingan REBOUND (Off:4 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,370.0,5.0,1.0,4.0,,,,,,,,,,,,
379,PT01M58.00S,2026-01-03T02:09:33.8Z,2,REGULAR,jumpball,recovered,[],1630166,,,1610612757,53,56,2026-01-03T02:09:33Z,3700000,False,,,0,,Jump Ball D. Clingan vs. K. Looney: Tip to D. Avdija,"[1630166, 1642270, 1626172]",1610612757.0,POR,heldball,D. Avdija,1630166.0,Avdija,D. Avdija,Clingan,1642270.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
382,PT01M58.00S,2026-01-03T02:09:46.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612757,53,56,2026-01-03T02:09:53Z,3730000,False,,,0,,J. Poole personal FOUL (2 PF) (Avdija 2 FT),"[1629673, 1630166]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2004.0,2.0,0.0,Avdija,1630166.0,,,
384,PT01M58.00S,2026-01-03T02:10:01.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630166,,,1610612757,53,56,2026-01-03T02:10:01Z,3750000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
385,PT01M58.00S,2026-01-03T02:10:01.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,53,56,2026-01-03T02:10:01Z,3760000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,,,
386,PT01M58.00S,2026-01-03T02:10:01.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630166,,,1610612757,53,56,2026-01-03T02:10:21Z,3770000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
387,PT01M56.00S,2026-01-03T02:10:03.6Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,53,56,2026-01-03T02:10:21Z,3780000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,386.0,4.0,2.0,2.0,,,,,,,,,,,,
390,PT01M40.00S,2026-01-03T02:11:04.5Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612740,53,56,2026-01-03T02:19:27Z,3787500,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT01M40.00S,2026-01-03T02:11:06.9Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,53,56,2026-01-03T02:20:25Z,3791250,False,,,0,,J. Alvarado bad pass TURNOVER (2 TO),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,2.0,,,,,,,,,,
392,PT01M40.00S,2026-01-03T02:13:36.0Z,2,REGULAR,substitution,out,[],1629673,,,1610612757,53,56,2026-01-03T02:20:25Z,3830000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT01M40.00S,2026-01-03T02:13:36.0Z,2,REGULAR,substitution,in,[],1642847,,,1610612757,53,56,2026-01-03T02:20:25Z,3840000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT01M21.00S,2026-01-03T02:14:28.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,22.946780551905388,10.784313725490197,1610612757,53,56,2026-01-03T02:20:25Z,3850000,False,196.0,163.0,1,left,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
395,PT01M17.00S,2026-01-03T02:14:32.7Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,53,56,2026-01-03T02:14:36Z,3860000,False,,,0,,D. Clingan REBOUND (Off:5 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,,,394.0,6.0,1.0,5.0,,,,,,,,,,,,
396,PT01M16.00S,2026-01-03T02:14:33.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance', 'fromturnover']",1642270,8.09789750328515,49.50980392156863,1610612757,53,58,2026-01-03T02:20:25Z,3870000,False,2.0,24.0,1,left,D. Clingan putback DUNK (5 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,5.0,,,,,,,,,,,
397,PT00M51.90S,2026-01-03T02:14:58.8Z,2,REGULAR,3pt,Jump Shot,[],1642847,65.65374507227332,44.6078431372549,1610612740,53,58,2026-01-03T02:23:06Z,3880000,False,-27.0,270.0,1,right,MISS J. Fears 27' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,27.17,Missed,,,,,,,,,,,,,,,,,,
398,PT00M48.90S,2026-01-03T02:15:01.8Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,53,58,2026-01-03T02:15:17Z,3890000,False,,,0,,D. Clingan REBOUND (Off:5 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,397.0,7.0,2.0,5.0,,,,,,,,,,,,
399,PT00M36.00S,2026-01-03T02:15:14.7Z,2,REGULAR,3pt,Jump Shot,[],1630166,32.276609724047304,40.44117647058824,1610612757,53,61,2026-01-03T02:23:33Z,3900000,False,48.0,251.0,1,left,D. Avdija 25' 3PT step back (23 PTS),[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.54,Made,,,,,,,23.0,,,,,,,,,,,
400,PT00M14.60S,2026-01-03T02:15:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,82.86793692509855,47.549019607843135,1610612740,55,61,2026-01-03T02:15:45Z,3910000,False,-12.0,109.0,1,right,Z. Williamson 10' pullup Jump Shot (20 PTS),[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,10.92,Made,,,,,,,20.0,,,,,,,,,,,
402,PT00M04.40S,2026-01-03T02:16:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,10.068988173455978,47.794117647058826,1610612757,55,63,2026-01-03T02:16:51Z,3930000,False,11.0,42.0,1,left,S. Sharpe driving Layup (13 PTS) (T. Camara 3 AST),"[1631101, 1641739]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,4.35,Made,,,,,,,13.0,,,,,,,,,T. Camara,1641739.0,3.0
403,PT00M02.00S,2026-01-03T02:16:45.4Z,2,REGULAR,3pt,Jump Shot,[],1642847,65.65374507227332,41.911764705882355,1610612740,55,63,2026-01-03T02:27:51Z,3940000,False,-40.0,270.0,1,right,MISS J. Fears 27' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
404,PT00M01.00S,2026-01-03T02:16:46.4Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,55,63,2026-01-03T02:25:05Z,3950000,False,,,0,,D. Clingan REBOUND (Off:5 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,403.0,8.0,3.0,5.0,,,,,,,,,,,,
405,PT00M00.00S,2026-01-03T02:17:14.4Z,2,REGULAR,period,end,[],0,,,1610612757,55,63,2026-01-03T02:17:14Z,3960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT12M00.00S,2026-01-03T02:31:08.1Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612757,55,63,2026-01-03T02:31:37Z,3970000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT12M00.00S,2026-01-03T02:31:08.1Z,3,REGULAR,substitution,out,['startperiod'],1626172,,,1610612757,55,63,2026-01-03T02:31:37Z,3980000,False,,,0,,SUB out: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT12M00.00S,2026-01-03T02:31:08.1Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612757,55,63,2026-01-03T02:31:37Z,3990000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT12M00.00S,2026-01-03T02:31:08.1Z,3,REGULAR,substitution,in,['startperiod'],1642274,,,1610612757,55,63,2026-01-03T02:31:37Z,4000000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT12M00.00S,2026-01-03T02:31:58.3Z,3,REGULAR,period,start,[],0,,,1610612740,55,63,2026-01-03T02:31:58Z,4010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT11M46.00S,2026-01-03T02:32:15.0Z,3,REGULAR,foul,personal,[],1641739,,,1610612740,55,63,2026-01-03T02:32:23Z,4020000,False,,,0,,T. Camara personal FOUL (2 PF),"[1641739, 1629627]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627539.0,2.0,0.0,Williamson,1629627.0,,,
415,PT11M38.00S,2026-01-03T02:32:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,13.091327201051248,48.28431372549019,1610612740,55,63,2026-01-03T02:32:45Z,4040000,False,9.0,71.0,1,left,MISS Z. Williamson 7' fadeaway Shot,[1629627],1610612740.0,NOP,fadeaway,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
416,PT11M35.00S,2026-01-03T02:32:41.8Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,55,63,2026-01-03T02:32:45Z,4050000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,415.0,4.0,3.0,1.0,,,,,,,,,,,,
417,PT11M27.00S,2026-01-03T02:32:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,93.64323258869908,46.81372549019608,1610612757,55,65,2026-01-03T02:32:57Z,4060000,False,-16.0,7.0,1,right,S. Sharpe driving Layup (15 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,15.0,,,,,,,,,,,
418,PT11M21.00S,2026-01-03T02:32:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,6.652431011826544,49.754901960784316,1610612740,55,65,2026-01-03T02:33:03Z,4070000,False,1.0,10.0,1,left,MISS J. Fears driving Layup - blocked,"[1642847, 1631200]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.01,Missed,Murray,1631200.0,,,,,,,,,,,,,,,,
419,PT11M21.00S,2026-01-03T02:32:56.7Z,3,REGULAR,block,,[],1631200,,,1610612740,55,65,2026-01-03T02:33:00Z,4080000,False,,,0,,K. Murray BLOCK (1 BLK),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT11M16.00S,2026-01-03T02:33:01.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,55,65,2026-01-03T02:33:03Z,4090000,False,,,0,,D. Avdija REBOUND (Off:2 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,418.0,4.0,2.0,2.0,,,,,,,,,,,,
421,PT11M12.00S,2026-01-03T02:33:05.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631200,92.72339027595268,50.73529411764706,1610612757,55,67,2026-01-03T02:33:14Z,4100000,False,4.0,16.0,1,right,K. Murray cutting DUNK (2 PTS) (D. Avdija 5 AST),"[1631200, 1630166]",1610612757.0,POR,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,2.0,,,,,,,,,D. Avdija,1630166.0,5.0
423,PT10M57.00S,2026-01-03T02:33:20.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.915243101182654,51.225490196078425,1610612740,57,67,2026-01-03T02:33:28Z,4120000,False,-6.0,13.0,1,left,Z. Williamson driving Layup (22 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,22.0,,,,,,,,,,,
424,PT10M35.00S,2026-01-03T02:33:41.5Z,3,REGULAR,3pt,Jump Shot,[],1642270,66.96780551905388,48.77450980392157,1610612757,57,67,2026-01-03T02:33:48Z,4130000,False,-6.0,258.0,1,right,MISS D. Clingan 25' step back 3PT,[1642270],1610612757.0,POR,step back,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
425,PT10M32.00S,2026-01-03T02:33:44.5Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,57,67,2026-01-03T02:33:48Z,4140000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,424.0,5.0,3.0,2.0,,,,,,,,,,,,
426,PT10M22.00S,2026-01-03T02:33:56.6Z,3,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612740,57,67,2026-01-03T02:34:03Z,4150000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612740.0,NOP,bad pass,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,,,2004.0,,,,,,,
427,PT10M10.00S,2026-01-03T02:34:16.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,80.23981603153744,4.166666666666666,1610612757,57,70,2026-01-03T02:34:20Z,4160000,False,-229.0,133.0,1,right,T. Camara 26' 3PT  (11 PTS) (D. Avdija 6 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,26.51,Made,,,,,,,11.0,,,,,,,,,D. Avdija,1630166.0,6.0
429,PT09M55.00S,2026-01-03T02:34:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,9.806176084099869,41.42156862745098,1610612740,57,70,2026-01-03T02:34:39Z,4180000,False,43.0,40.0,1,left,MISS B. McGowens driving Layup,[1631121],1610612740.0,NOP,driving,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
430,PT09M55.00S,2026-01-03T02:34:35.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,57,70,2026-01-03T02:34:35Z,4190000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,429.0,,,,,,,,,,,,,,,
432,PT09M53.00S,2026-01-03T02:34:57.9Z,3,REGULAR,foul,offensive,[],1629673,,,1610612740,57,70,2026-01-03T02:35:09Z,4210000,False,,,0,,J. Poole offensive FOUL (3 PF),"[1629673, 1641739]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2004.0,3.0,0.0,Camara,1641739.0,,,
434,PT09M53.00S,2026-01-03T02:34:57.9Z,3,REGULAR,turnover,offensive foul,[],1629673,,,1610612740,57,70,2026-01-03T02:34:57Z,4230000,False,,,0,,J. Poole offensive foul TURNOVER (2 TO),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,,,,,,,,,,2.0,,,2004.0,,,,,,,
435,PT09M44.00S,2026-01-03T02:35:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631101,92.19776609724047,47.794117647058826,1610612757,57,72,2026-01-03T02:35:22Z,4240000,False,-11.0,21.0,1,right,S. Sharpe driving Layup (17 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,,,17.0,,,,,,,,,,,
436,PT09M44.00S,2026-01-03T02:35:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,57,72,2026-01-03T02:35:28Z,4250000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT09M26.00S,2026-01-03T02:38:32.0Z,3,REGULAR,2pt,Jump Shot,[],1629673,23.866622864651774,49.26470588235294,1610612740,57,72,2026-01-03T02:38:46Z,4260000,False,4.0,172.0,1,left,MISS J. Poole 17' pullup Shot,[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,17.18,Missed,,,,,,,,,,,,,,,,,,
438,PT09M22.00S,2026-01-03T02:38:36.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,57,72,2026-01-03T02:38:46Z,4270000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Center,,,,,437.0,,,,,,,,,,,,,,,
