actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
710,PT00M31.50S,2025-10-25T02:27:10.2Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,106,104,2025-10-25T02:27:38Z,6960000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M21.00S,2025-10-25T02:28:02.5Z,4,REGULAR,3pt,Jump Shot,[],1642264,70.64717477003943,20.098039215686274,1610612759,106,107,2025-10-25T02:28:07Z,6970000,False,-150.0,223.0,1,right,S. Castle 26' 3PT  (13 PTS) (L. Kornet 3 AST),"[1642264, 1628436]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,26.88,Made,13.0,,,,,,,,,,L. Kornet,1628436.0,3.0,,,,,
713,PT00M19.80S,2025-10-25T02:28:12.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,106,107,2025-10-25T02:28:12Z,6990000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT00M19.80S,2025-10-25T02:29:19.7Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,106,107,2025-10-25T02:29:32Z,7000000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT00M19.80S,2025-10-25T02:29:19.7Z,4,REGULAR,substitution,in,[],1629673,,,1610612740,106,107,2025-10-25T02:29:32Z,7010000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT00M12.20S,2025-10-25T02:30:03.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641705,,,1610612740,106,107,2025-10-25T02:30:15Z,7020000,False,,,0,,V. Wembanyama shooting personal FOUL (5 PF) (Williamson 2 FT),"[1641705, 1629627]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,5.0,0.0,Williamson,1629627.0,,,,,,,,,,,,
718,PT00M12.20S,2025-10-25T02:30:13.5Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,107,107,2025-10-25T03:05:30Z,7062500,False,,,0,,Z. Williamson Free Throw 1 of 2 (23 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
819,PT00M12.20S,2025-10-25T02:30:14.6Z,4,REGULAR,substitution,out,[],1629673,,,1610612740,107,107,2025-10-25T03:02:21Z,7063125,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
820,PT00M12.20S,2025-10-25T02:30:14.6Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,107,107,2025-10-25T03:02:21Z,7063437,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M12.20S,2025-10-25T02:30:13.5Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,107,107,2025-10-25T03:05:30Z,7063750,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
722,PT00M11.90S,2025-10-25T02:30:13.8Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,107,107,2025-10-25T03:05:30Z,7064375,False,,,0,,J. Champagnie REBOUND (Off:1 Def:6),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,721.0,7.0,6.0,1.0,,,,,,,,
723,PT00M11.90S,2025-10-25T02:30:52.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,107,107,2025-10-25T03:00:09Z,7065000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT00M11.90S,2025-10-25T02:31:58.6Z,4,REGULAR,substitution,out,[],1642847,,,1610612759,107,107,2025-10-25T02:32:11Z,7100000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT00M11.90S,2025-10-25T02:31:58.6Z,4,REGULAR,substitution,out,[],1628436,,,1610612759,107,107,2025-10-25T02:32:11Z,7110000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT00M11.90S,2025-10-25T02:31:58.6Z,4,REGULAR,substitution,in,[],1630180,,,1610612759,107,107,2025-10-25T02:32:11Z,7120000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT00M11.90S,2025-10-25T02:31:58.6Z,4,REGULAR,substitution,in,[],203084,,,1610612759,107,107,2025-10-25T02:32:11Z,7130000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT00M00.40S,2025-10-25T02:32:43.7Z,4,REGULAR,2pt,Jump Shot,[],1641705,87.93117608409987,78.69944852941177,1610612759,107,107,2025-10-25T02:33:01Z,7140000,False,143.0,61.0,1,right,MISS V. Wembanyama 15' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,15.59,Missed,,,,,,,,,,,,,,,,,,
729,PT00M00.10S,2025-10-25T02:32:44.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,107,107,2025-10-25T02:33:01Z,7150000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,728.0,,,,,,,,,,,
730,PT00M00.00S,2025-10-25T02:33:01.0Z,4,REGULAR,period,end,[],0,,,1610612759,107,107,2025-10-25T02:33:01Z,7160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT05M00.00S,2025-10-25T02:34:45.6Z,5,OVERTIME,substitution,out,['startperiod'],1630529,,,1610612759,107,107,2025-10-25T02:35:19Z,7170000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
732,PT05M00.00S,2025-10-25T02:34:45.6Z,5,OVERTIME,substitution,out,['startperiod'],1630180,,,1610612759,107,107,2025-10-25T02:35:19Z,7180000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT05M00.00S,2025-10-25T02:34:45.6Z,5,OVERTIME,substitution,out,['startperiod'],1630577,,,1610612759,107,107,2025-10-25T02:35:19Z,7190000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT05M00.00S,2025-10-25T02:34:45.6Z,5,OVERTIME,substitution,in,['startperiod'],1629673,,,1610612759,107,107,2025-10-25T02:35:19Z,7200000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT05M00.00S,2025-10-25T02:34:45.6Z,5,OVERTIME,substitution,in,['startperiod'],1642847,,,1610612759,107,107,2025-10-25T02:35:19Z,7210000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT05M00.00S,2025-10-25T02:34:45.6Z,5,OVERTIME,substitution,in,['startperiod'],1628436,,,1610612759,107,107,2025-10-25T02:35:19Z,7220000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT05M00.00S,2025-10-25T02:36:07.0Z,5,OVERTIME,period,start,[],0,,,0,107,107,2025-10-25T02:36:07Z,7230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT04M56.00S,2025-10-25T02:36:09.9Z,5,OVERTIME,jumpball,recovered,[],1628436,,,1610612759,107,107,2025-10-25T02:36:09Z,7250000,False,,,0,,Jump Ball V. Wembanyama vs. T. Murphy III: Tip to L. Kornet,"[1628436, 1641705, 1630530]",1610612759.0,SAS,startperiod,L. Kornet,1628436.0,Kornet,L. Kornet,Wembanyama,1641705.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,,,,,,,
742,PT04M42.00S,2025-10-25T02:36:24.9Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1641705,92.9862023653088,50.245098039215684,1610612759,107,109,2025-10-25T02:36:30Z,7280000,False,1.0,13.0,1,right,V. Wembanyama driving DUNK (29 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.35,Made,29.0,,,,,,,,,,,,,,,,,
743,PT04M23.00S,2025-10-25T02:36:44.1Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630530,17.0335085413929,49.01960784313725,1610612740,107,109,2025-10-25T02:36:50Z,7290000,False,5.0,108.0,1,left,MISS T. Murphy III 10' floating Shot - blocked,"[1630530, 1641705]",1610612740.0,NOP,floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,10.77,Missed,,,,,,,,,,,,,,Wembanyama,1641705.0,,,
744,PT04M23.00S,2025-10-25T02:36:44.1Z,5,OVERTIME,block,,[],1641705,,,1610612740,107,109,2025-10-25T02:36:47Z,7300000,False,,,0,,V. Wembanyama BLOCK (9 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
745,PT04M23.00S,2025-10-25T02:36:44.1Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612740,107,109,2025-10-25T02:36:50Z,7310000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,743.0,,,,,,,,,,,
747,PT04M17.00S,2025-10-25T02:37:06.2Z,5,OVERTIME,foul,personal,['2freethrow'],1641705,,,1610612740,107,109,2025-10-25T02:37:19Z,7330000,False,,,0,,V. Wembanyama shooting personal FOUL (6 PF) (Queen 2 FT),"[1641705, 1642852]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,2003.0,6.0,0.0,Queen,1642852.0,,,,,,,,,,,,
749,PT04M17.00S,2025-10-25T02:37:32.9Z,5,OVERTIME,substitution,out,[],1641705,,,1610612740,107,109,2025-10-25T02:37:37Z,7350000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
750,PT04M17.00S,2025-10-25T02:37:32.9Z,5,OVERTIME,substitution,in,[],1630577,,,1610612740,107,109,2025-10-25T02:37:37Z,7360000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT04M17.00S,2025-10-25T02:37:52.3Z,5,OVERTIME,freethrow,1 of 2,['2ndchance'],1642852,,,1610612740,107,109,2025-10-25T02:37:52Z,7370000,False,,,0,,MISS D. Queen Free Throw 1 of 2,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
752,PT04M17.00S,2025-10-25T02:37:52.3Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612740,107,109,2025-10-25T02:37:52Z,7380000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,751.0,,,,,,,,,,,
753,PT04M17.00S,2025-10-25T02:38:05.3Z,5,OVERTIME,freethrow,2 of 2,['2ndchance'],1642852,,,1610612740,108,109,2025-10-25T02:38:05Z,7390000,False,,,0,,D. Queen Free Throw 2 of 2 (15 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
754,PT04M05.00S,2025-10-25T02:38:18.4Z,5,OVERTIME,3pt,Jump Shot,[],1630170,71.96123521681997,80.88235294117648,1610612759,108,112,2025-10-25T03:09:02Z,7400000,False,154.0,211.0,1,right,D. Vassell 26' 3PT pullup (23 PTS) (L. Kornet 4 AST),"[1630170, 1628436]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.15,Made,23.0,,,,,,,,,,L. Kornet,1628436.0,4.0,,,,,
756,PT03M45.00S,2025-10-25T02:38:37.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629627,7.30946123521682,53.18627450980392,1610612740,108,112,2025-10-25T02:38:44Z,7420000,False,-16.0,16.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 203084]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,Barnes,203084.0,,,
757,PT03M45.00S,2025-10-25T02:38:37.7Z,5,OVERTIME,block,,[],203084,,,1610612740,108,112,2025-10-25T02:38:40Z,7430000,False,,,0,,H. Barnes BLOCK (2 BLK),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
758,PT03M41.00S,2025-10-25T02:38:41.7Z,5,OVERTIME,rebound,defensive,[],1642264,,,1610612759,108,112,2025-10-25T02:38:44Z,7440000,False,,,0,,S. Castle REBOUND (Off:0 Def:5),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,756.0,5.0,5.0,0.0,,,,,,,,
759,PT03M41.00S,2025-10-25T02:38:47.6Z,5,OVERTIME,foul,personal,['2freethrow'],1642852,,,1610612759,108,112,2025-10-25T02:39:29Z,7450000,False,,,0,,D. Queen shooting personal FOUL (5 PF) (Castle 2 FT),"[1642852, 1642264]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,1629177.0,5.0,0.0,Castle,1642264.0,,,,,,,,,,,,
761,PT03M41.00S,2025-10-25T02:39:24.8Z,5,OVERTIME,timeout,full,"['team', 'mandatory']",0,,,1610612759,108,112,2025-10-25T02:39:24Z,7470000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,PT03M41.00S,2025-10-25T02:42:04.0Z,5,OVERTIME,freethrow,1 of 2,['fastbreak'],1642264,,,1610612759,108,113,2025-10-25T02:42:33Z,7490000,False,,,0,,S. Castle Free Throw 1 of 2 (14 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
764,PT03M41.00S,2025-10-25T02:42:04.0Z,5,OVERTIME,freethrow,2 of 2,['fastbreak'],1642264,,,1610612759,108,113,2025-10-25T02:42:33Z,7500000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
765,PT03M36.00S,2025-10-25T02:42:09.0Z,5,OVERTIME,rebound,defensive,[],1629673,,,1610612740,108,113,2025-10-25T02:42:33Z,7510000,False,,,0,,J. Poole REBOUND (Off:1 Def:3),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,764.0,4.0,3.0,1.0,,,,,,,,
766,PT03M14.00S,2025-10-25T02:42:44.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629627,4.944152431011826,52.450980392156865,1610612740,110,113,2025-10-25T02:42:47Z,7520000,False,-12.0,-6.0,1,left,Z. Williamson cutting Layup (25 PTS) (J. Poole 4 AST),"[1629627, 1629673]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.37,Made,25.0,,,,,,,,,,J. Poole,1629673.0,4.0,,,,,
768,PT02M55.00S,2025-10-25T02:43:02.9Z,5,OVERTIME,3pt,Jump Shot,[],1630577,93.51182654402102,3.1862745098039214,1610612759,110,116,2025-10-25T02:43:07Z,7540000,False,-234.0,8.0,1,right,J. Champagnie 3PT  (7 PTS) (S. Castle 6 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.43,Made,7.0,,,,,,,,,,S. Castle,1642264.0,6.0,,,,,
770,PT02M37.00S,2025-10-25T02:43:23.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629627,10.988830486202366,48.28431372549019,1610612740,110,116,2025-10-25T02:43:27Z,7560000,False,9.0,51.0,1,left,MISS Z. Williamson Layup - blocked,"[1629627, 1642264]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,Castle,1642264.0,,,
771,PT02M37.00S,2025-10-25T02:43:23.3Z,5,OVERTIME,block,,[],1642264,,,1610612740,110,116,2025-10-25T02:43:26Z,7570000,False,,,0,,S. Castle BLOCK (1 BLK),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
772,PT02M37.00S,2025-10-25T02:43:23.3Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612740,110,116,2025-10-25T02:43:27Z,7580000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,770.0,,,,,,,,,,,
774,PT02M35.00S,2025-10-25T02:43:38.4Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1629673,5.469776609724048,95.58823529411765,1610612740,110,116,2025-10-25T02:43:42Z,7600000,False,-228.0,-1.0,1,left,MISS J. Poole 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
775,PT02M32.00S,2025-10-25T02:43:41.4Z,5,OVERTIME,rebound,defensive,[],1630170,,,1610612759,110,116,2025-10-25T02:43:42Z,7610000,False,,,0,,D. Vassell REBOUND (Off:1 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,,,,,,774.0,5.0,4.0,1.0,,,,,,,,
776,PT02M15.00S,2025-10-25T02:44:01.9Z,5,OVERTIME,foul,offensive,[],1642264,,,1610612759,110,116,2025-10-25T02:44:09Z,7620000,False,,,0,,S. Castle charge offensive FOUL (3 PF),"[1642264, 1629673]",1610612759.0,SAS,charge,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,202007.0,3.0,0.0,Poole,1629673.0,,,,,,,,,,,,
778,PT02M15.00S,2025-10-25T02:44:01.9Z,5,OVERTIME,turnover,offensive foul,[],1642264,,,1610612759,110,116,2025-10-25T02:44:01Z,7640000,False,,,0,,S. Castle offensive foul TURNOVER (7 TO),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,202007.0,,,,,,,,,,,,,,7.0,,
779,PT02M04.00S,2025-10-25T02:44:29.4Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629627,18.873193166885677,55.392156862745104,1610612740,110,116,2025-10-25T03:11:35Z,7650000,False,-27.0,125.0,1,left,MISS Z. Williamson 12' pullup bank Shot,[1629627],1610612740.0,NOP,pullup bank,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,,,,,,,,,,,,,,,,,,
780,PT01M59.00S,2025-10-25T02:44:34.4Z,5,OVERTIME,rebound,defensive,[],1630577,,,1610612759,110,116,2025-10-25T02:44:53Z,7660000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:7),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,779.0,8.0,7.0,1.0,,,,,,,,
785,PT01M59.00S,2025-10-25T02:44:32.2Z,5,OVERTIME,turnover,bad pass,[],1630577,,,1610612759,110,116,2025-10-25T02:45:09Z,7665000,False,,,0,,J. Champagnie bad pass TURNOVER (2 TO),"[1630577, 1630530]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Murphy III,1630530.0
786,PT01M59.00S,2025-10-25T02:44:32.2Z,5,OVERTIME,steal,,[],1630530,,,1610612740,110,116,2025-10-25T02:45:09Z,7667500,False,,,0,,T. Murphy III STEAL (3 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
781,PT01M58.00S,2025-10-25T02:44:35.0Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1629673,24.26084099868594,12.990196078431374,1610612740,110,116,2025-10-25T02:45:09Z,7670000,False,185.0,176.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
782,PT01M52.00S,2025-10-25T02:44:41.0Z,5,OVERTIME,rebound,defensive,[],1630577,,,1610612759,110,116,2025-10-25T02:44:46Z,7680000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:8),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,781.0,9.0,8.0,1.0,,,,,,,,
783,PT01M38.00S,2025-10-25T02:44:59.9Z,5,OVERTIME,foul,personal,['2freethrow'],1642852,,,1610612759,110,116,2025-10-25T02:45:11Z,7690000,False,,,0,,D. Queen shooting personal FOUL (6 PF) (Castle 2 FT),"[1642852, 1642264]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,1629177.0,6.0,0.0,Castle,1642264.0,,,,,,,,,,,,
787,PT01M38.00S,2025-10-25T02:45:19.5Z,5,OVERTIME,substitution,out,[],1642852,,,1610612759,110,116,2025-10-25T02:45:22Z,7710000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
788,PT01M38.00S,2025-10-25T02:45:19.5Z,5,OVERTIME,substitution,in,[],1630529,,,1610612759,110,116,2025-10-25T02:45:22Z,7720000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
789,PT01M38.00S,2025-10-25T02:45:49.3Z,5,OVERTIME,freethrow,1 of 2,[],1642264,,,1610612759,110,117,2025-10-25T02:45:49Z,7730000,False,,,0,,S. Castle Free Throw 1 of 2 (15 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
790,PT01M38.00S,2025-10-25T02:46:10.2Z,5,OVERTIME,freethrow,2 of 2,[],1642264,,,1610612759,110,118,2025-10-25T02:46:10Z,7740000,False,,,0,,S. Castle Free Throw 2 of 2 (16 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
791,PT01M15.00S,2025-10-25T02:46:35.4Z,5,OVERTIME,3pt,Jump Shot,[],1630529,24.26084099868594,84.06862745098039,1610612740,110,118,2025-10-25T02:46:43Z,7750000,False,-170.0,176.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
792,PT01M12.00S,2025-10-25T02:46:38.4Z,5,OVERTIME,rebound,offensive,[],1630530,,,1610612740,110,118,2025-10-25T02:46:43Z,7760000,False,,,0,,T. Murphy III REBOUND (Off:3 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,791.0,9.0,6.0,3.0,,,,,,,,
793,PT01M11.00S,2025-10-25T02:46:42.8Z,5,OVERTIME,foul,personal,[],203084,,,1610612740,110,118,2025-10-25T02:46:49Z,7770000,False,,,0,,H. Barnes personal FOUL (2 PF),"[203084, 1642847]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,202007.0,2.0,0.0,Fears,1642847.0,,,,,,,,,,,,
795,PT01M04.00S,2025-10-25T02:47:09.8Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,5.338370565045992,51.9607843137255,1610612740,112,118,2025-10-25T02:47:13Z,7790000,False,-10.0,-2.0,1,left,Z. Williamson driving Layup (27 PTS) (J. Poole 5 AST),"[1629627, 1629673]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.01,Made,27.0,,,,,,,,,,J. Poole,1629673.0,5.0,,,,,
797,PT00M42.00S,2025-10-25T02:47:41.8Z,5,OVERTIME,turnover,out-of-bounds,[],1642264,,,1610612759,112,118,2025-10-25T02:47:47Z,7810000,False,,,0,,S. Castle bad pass out-of-bounds TURNOVER (8 TO),[1642264],1610612759.0,SAS,bad pass,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,202007.0,,,,,,,,,,,,,,8.0,,
798,PT00M32.50S,2025-10-25T02:47:58.9Z,5,OVERTIME,turnover,bad pass,[],1629627,,,1610612740,112,118,2025-10-25T02:48:03Z,7820000,False,,,0,,Z. Williamson bad pass TURNOVER (4 TO),"[1629627, 1630170]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,4.0,Vassell,1630170.0
799,PT00M32.50S,2025-10-25T02:47:58.9Z,5,OVERTIME,steal,,[],1630170,,,1610612759,112,118,2025-10-25T02:48:01Z,7830000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
