actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
264,PT03M49.00S,2026-03-20T00:54:03.0Z,2,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,46,43,2026-03-20T00:54:03Z,2620000,False,,,0,,Y. Missi Free Throw 2 of 2 (7 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
268,PT03M30.00S,2026-03-20T00:54:37.0Z,2,REGULAR,turnover,traveling,[],201572,,,1610612746,46,43,2026-03-20T00:54:45Z,2660000,False,,,0,,B. Lopez traveling TURNOVER (1 TO),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1146.0,,,,,,,,1.0,,,,
269,PT03M18.00S,2026-03-20T00:54:56.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629627,6.1268068331143235,51.225490196078425,1610612740,46,43,2026-03-20T00:55:04Z,2670000,False,-6.0,5.0,1,left,MISS Z. Williamson DUNK,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
270,PT03M15.00S,2026-03-20T00:54:59.4Z,2,REGULAR,rebound,defensive,[],201572,,,1610612746,46,43,2026-03-20T01:05:20Z,2680000,False,,,0,,B. Lopez REBOUND (Off:2 Def:1),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,269.0,,,,,,3.0,1.0,2.0,,,,,
271,PT03M12.00S,2026-03-20T00:55:02.2Z,2,REGULAR,turnover,bad pass,[],1628381,,,1610612746,46,43,2026-03-20T00:55:10Z,2690000,False,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1630180]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Bey,1630180.0,,
272,PT03M12.00S,2026-03-20T00:55:02.2Z,2,REGULAR,steal,,[],1630180,,,1610612740,46,43,2026-03-20T00:55:04Z,2700000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
273,PT03M08.00S,2026-03-20T00:55:07.1Z,2,REGULAR,turnover,lost ball,[],1630530,,,1610612740,46,43,2026-03-20T00:55:13Z,2710000,False,,,0,,T. Murphy III lost ball TURNOVER (2 TO),"[1630530, 1628381]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Collins,1628381.0,,
274,PT03M08.00S,2026-03-20T00:55:07.1Z,2,REGULAR,steal,,[],1628381,,,1610612746,46,43,2026-03-20T01:05:59Z,2720000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
275,PT03M04.00S,2026-03-20T00:55:12.8Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612746,46,43,2026-03-20T00:55:25Z,2730000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Miller 2 FT),"[1630529, 1641757]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1630886.0,2.0,0.0,Miller,1641757.0,,,,,,,,
277,PT03M04.00S,2026-03-20T00:55:38.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641757,,,1610612746,46,43,2026-03-20T00:55:38Z,2750000,False,,,0,,MISS J. Miller Free Throw 1 of 2,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
278,PT03M04.00S,2026-03-20T00:55:38.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,46,43,2026-03-20T00:55:38Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,,,
279,PT03M04.00S,2026-03-20T00:55:53.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641757,,,1610612746,46,44,2026-03-20T00:55:53Z,2770000,False,,,0,,J. Miller Free Throw 2 of 2 (5 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
280,PT02M54.00S,2026-03-20T00:56:06.4Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612740,46,44,2026-03-20T00:56:14Z,2780000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Williamson 2 FT),"[201572, 1629627]",1610612746.0,LAC,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,1630886.0,1.0,0.0,Williamson,1629627.0,,,,,,,,
282,PT02M54.00S,2026-03-20T00:56:19.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,46,44,2026-03-20T00:56:19Z,2800000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M54.00S,2026-03-20T00:58:30.2Z,2,REGULAR,substitution,out,[],1642274,,,1610612740,46,44,2026-03-20T00:58:44Z,2810000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M54.00S,2026-03-20T00:58:30.2Z,2,REGULAR,substitution,in,[],1631255,,,1610612740,46,44,2026-03-20T00:58:44Z,2820000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M54.00S,2026-03-20T00:59:32.2Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,47,44,2026-03-20T00:59:32Z,2830000,False,,,0,,Z. Williamson Free Throw 1 of 2 (2 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
286,PT02M54.00S,2026-03-20T00:59:52.5Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,48,44,2026-03-20T00:59:52Z,2840000,False,,,0,,Z. Williamson Free Throw 2 of 2 (3 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
287,PT02M38.00S,2026-03-20T01:00:13.0Z,2,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612746,48,44,2026-03-20T01:00:20Z,2850000,False,,,0,,J. Collins lost ball out-of-bounds TURNOVER (2 TO),[1628381],1610612746.0,LAC,lost ball,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,,,,,,1630886.0,,,,,,,,2.0,,,,
288,PT02M25.00S,2026-03-20T01:00:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,5.863994743758213,53.431372549019606,1610612740,50,44,2026-03-20T01:00:36Z,2860000,False,-17.0,3.0,1,left,Z. Williamson driving Layup (5 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.74,Made,5.0,,,,,,,,,,,,,,,,,
289,PT02M13.00S,2026-03-20T01:00:43.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,92.9862023653088,49.26470588235294,1610612746,50,46,2026-03-20T01:00:51Z,2870000,False,-4.0,13.0,1,right,J. Collins alley-oop DUNK (7 PTS) (D. Jones Jr. 2 AST),"[1628381, 1627884]",1610612746.0,LAC,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.39,Made,7.0,D. Jones Jr.,1627884.0,2.0,,,,,,,,,,,,,,
291,PT01M58.00S,2026-03-20T01:00:58.6Z,2,REGULAR,3pt,Jump Shot,[],1631255,9.411957950065702,3.6764705882352944,1610612740,50,46,2026-03-20T01:01:03Z,2890000,False,232.0,36.0,1,left,MISS K. Matković 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
292,PT01M56.00S,2026-03-20T01:01:00.6Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612746,50,46,2026-03-20T01:01:03Z,2900000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,,291.0,,,,,,2.0,2.0,0.0,,,,,
293,PT01M48.00S,2026-03-20T01:01:08.5Z,2,REGULAR,3pt,Jump Shot,[],1628381,70.12155059132719,22.058823529411764,1610612746,50,49,2026-03-20T01:01:13Z,2910000,False,-140.0,228.0,1,right,J. Collins 26' 3PT  (10 PTS) (J. Miller 2 AST),"[1628381, 1641757]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.77,Made,10.0,J. Miller,1641757.0,2.0,,,,,,,,,,,,,,
295,PT01M29.00S,2026-03-20T01:01:28.2Z,2,REGULAR,3pt,Jump Shot,[],1630529,8.623521681997373,95.58823529411765,1610612740,53,49,2026-03-20T01:01:32Z,2930000,False,-228.0,29.0,1,left,H. Jones 3PT  (9 PTS) (T. Murphy III 1 AST),"[1630529, 1630530]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,22.97,Made,9.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,,
297,PT01M09.00S,2026-03-20T01:01:47.6Z,2,REGULAR,3pt,Jump Shot,[],1641757,66.96780551905388,29.166666666666668,1610612746,53,49,2026-03-20T01:01:55Z,2950000,False,-104.0,258.0,1,right,MISS J. Miller 27' 3PT - blocked,"[1641757, 1631255]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Left Center,27.82,Missed,,,,,,,,,,,,,,,,,Matković,1631255.0
298,PT01M09.00S,2026-03-20T01:01:47.6Z,2,REGULAR,block,,[],1631255,,,1610612746,53,49,2026-03-20T01:01:50Z,2960000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
299,PT01M06.00S,2026-03-20T01:01:50.6Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,53,49,2026-03-20T01:01:55Z,2970000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,297.0,,,,,,2.0,2.0,0.0,,,,,
300,PT01M05.00S,2026-03-20T01:01:52.9Z,2,REGULAR,3pt,Jump Shot,[],1630529,17.559132720105126,6.61764705882353,1610612740,53,49,2026-03-20T01:09:13Z,2980000,False,217.0,113.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,24.44,Missed,,,,,,,,,,,,,,,,,,
301,PT00M58.30S,2026-03-20T01:01:59.6Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612746,53,49,2026-03-20T01:02:03Z,2990000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,300.0,,,,,,3.0,3.0,0.0,,,,,
302,PT00M52.80S,2026-03-20T01:02:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,93.9060446780552,43.872549019607845,1610612746,53,51,2026-03-20T01:02:09Z,3000000,False,-31.0,5.0,1,right,J. Collins Layup (12 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.1,Made,12.0,,,,,,,,,,,,,,,,,
303,PT00M30.40S,2026-03-20T01:02:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,10.068988173455978,50.98039215686274,1610612740,55,51,2026-03-20T01:02:35Z,3010000,False,-5.0,42.0,1,left,T. Murphy III driving floating Jump Shot (19 PTS),[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,4.24,Made,19.0,,,,,,,,,,,,,,,,,
304,PT00M17.00S,2026-03-20T01:02:49.3Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612746,55,51,2026-03-20T01:02:56Z,3020000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Bogdanović 2 FT),"[1630529, 203992]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1630886.0,3.0,0.0,Bogdanović,203992.0,,,,,,,,
306,PT00M17.00S,2026-03-20T01:03:22.5Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612746,55,52,2026-03-20T01:03:22Z,3040000,False,,,0,,B. Bogdanović Free Throw 1 of 2 (9 PTS),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
307,PT00M17.00S,2026-03-20T01:03:27.8Z,2,REGULAR,substitution,out,[],1630529,,,1610612746,55,52,2026-03-20T01:03:32Z,3050000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M17.00S,2026-03-20T01:03:27.8Z,2,REGULAR,substitution,out,[],1627884,,,1610612746,55,52,2026-03-20T01:03:32Z,3060000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M17.00S,2026-03-20T01:03:27.8Z,2,REGULAR,substitution,in,[],1629673,,,1610612746,55,52,2026-03-20T01:03:32Z,3070000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M17.00S,2026-03-20T01:03:27.8Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,55,52,2026-03-20T01:03:32Z,3080000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M17.00S,2026-03-20T01:03:22.5Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612746,55,52,2026-03-20T01:03:46Z,3090000,False,,,0,,MISS B. Bogdanović Free Throw 2 of 2,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT00M14.90S,2026-03-20T01:03:24.6Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612740,55,52,2026-03-20T01:03:46Z,3100000,False,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,311.0,,,,,,3.0,3.0,0.0,,,,,
313,PT00M01.00S,2026-03-20T01:03:58.4Z,2,REGULAR,3pt,Jump Shot,[],1630530,37.00722733245729,69.36274509803921,1610612740,55,52,2026-03-20T01:10:24Z,3110000,False,-97.0,295.0,1,left,MISS T. Murphy III 31' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,31.09,Missed,,,,,,,,,,,,,,,,,,
314,PT00M01.00S,2026-03-20T01:03:58.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,55,52,2026-03-20T01:04:03Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,313.0,,,,,,,,,,,,,
315,PT00M00.00S,2026-03-20T01:04:02.7Z,2,REGULAR,period,end,[],0,,,1610612740,55,52,2026-03-20T01:04:02Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2026-03-20T01:19:13.7Z,3,REGULAR,substitution,out,['startperiod'],1631255,,,1610612740,55,52,2026-03-20T01:19:26Z,3140000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2026-03-20T01:19:13.7Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612740,55,52,2026-03-20T01:19:26Z,3150000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-03-20T01:19:13.7Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612740,55,52,2026-03-20T01:19:26Z,3160000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-03-20T01:19:13.7Z,3,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,55,52,2026-03-20T01:19:26Z,3170000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2026-03-20T01:19:13.7Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,55,52,2026-03-20T01:19:26Z,3180000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2026-03-20T01:19:13.7Z,3,REGULAR,substitution,in,['startperiod'],1627884,,,1610612740,55,52,2026-03-20T01:19:26Z,3190000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2026-03-20T01:19:31.1Z,3,REGULAR,period,start,[],0,,,1610612746,55,52,2026-03-20T01:19:31Z,3200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M48.00S,2026-03-20T01:19:42.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,5.601182654402102,46.568627450980394,1610612746,55,54,2026-03-20T01:19:46Z,3210000,False,17.0,0.0,1,left,B. Lopez Layup (5 PTS) (D. Jones Jr. 3 AST),"[201572, 1627884]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.72,Made,5.0,D. Jones Jr.,1627884.0,3.0,,,,,,,,,,,,,,
325,PT11M32.00S,2026-03-20T01:19:58.2Z,3,REGULAR,3pt,Jump Shot,[],1630180,89.83245729303549,4.166666666666666,1610612740,58,54,2026-03-20T01:20:02Z,3230000,False,-229.0,43.0,1,right,S. Bey 3PT  (6 PTS) (Z. Williamson 2 AST),"[1630180, 1629627]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.32,Made,6.0,Z. Williamson,1629627.0,2.0,,,,,,,,,,,,,,
327,PT11M19.00S,2026-03-20T01:20:11.0Z,3,REGULAR,turnover,bad pass,[],1627884,,,1610612746,58,54,2026-03-20T01:20:15Z,3250000,False,,,0,,D. Jones Jr. bad pass TURNOVER (1 TO),"[1627884, 1630529]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,
328,PT11M19.00S,2026-03-20T01:20:11.0Z,3,REGULAR,steal,,[],1630529,,,1610612740,58,54,2026-03-20T01:20:12Z,3260000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
329,PT11M11.00S,2026-03-20T01:20:18.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,79.84559789750328,93.87254901960785,1610612740,61,54,2026-03-20T01:20:24Z,3270000,False,219.0,137.0,1,right,S. Bey 25' 3PT  (9 PTS) (T. Murphy III 2 AST),"[1630180, 1630530]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,25.87,Made,9.0,T. Murphy III,1630530.0,2.0,,,,,,,,,,,,,,
331,PT10M50.00S,2026-03-20T01:20:39.4Z,3,REGULAR,3pt,Jump Shot,[],1627739,25.57490144546649,80.14705882352942,1610612746,61,57,2026-03-20T01:20:43Z,3290000,False,-151.0,188.0,1,left,K. Dunn 24' 3PT  (8 PTS) (B. Lopez 1 AST),"[1627739, 201572]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,24.09,Made,8.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
333,PT10M29.00S,2026-03-20T01:21:04.9Z,3,REGULAR,foul,personal,['2freethrow'],201572,,,1610612740,61,57,2026-03-20T01:21:10Z,3310000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Bey 2 FT),"[201572, 1630180]",1610612746.0,LAC,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,1628953.0,2.0,0.0,Bey,1630180.0,,,,,,,,
335,PT10M29.00S,2026-03-20T01:21:24.7Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,62,57,2026-03-20T01:21:24Z,3330000,False,,,0,,S. Bey Free Throw 1 of 2 (10 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
336,PT10M29.00S,2026-03-20T01:21:38.5Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,63,57,2026-03-20T01:21:38Z,3340000,False,,,0,,S. Bey Free Throw 2 of 2 (11 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
337,PT10M14.00S,2026-03-20T01:21:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,8.754927726675426,43.627450980392155,1610612746,63,59,2026-03-20T01:21:56Z,3350000,False,32.0,30.0,1,left,D. Jones Jr. turnaround Jump Shot (14 PTS),[1627884],1610612746.0,LAC,turnaround,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,4.37,Made,14.0,,,,,,,,,,,,,,,,,
338,PT10M01.00S,2026-03-20T01:22:04.5Z,3,REGULAR,3pt,Jump Shot,[],1630529,91.40932982917214,2.450980392156863,1610612740,63,59,2026-03-20T01:22:09Z,3360000,False,-238.0,28.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
339,PT09M59.00S,2026-03-20T01:22:06.5Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612746,63,59,2026-03-20T01:22:09Z,3370000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,,,,338.0,,,,,,3.0,3.0,0.0,,,,,
340,PT09M51.00S,2026-03-20T01:22:15.1Z,3,REGULAR,3pt,Jump Shot,[],1628381,6.652431011826544,4.166666666666666,1610612746,63,59,2026-03-20T01:22:19Z,3380000,False,229.0,10.0,1,left,MISS J. Collins 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
341,PT09M49.00S,2026-03-20T01:22:17.1Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,63,59,2026-03-20T01:22:19Z,3390000,False,,,0,,Y. Missi REBOUND (Off:0 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Right Corner 3,24+ Right,,,,,,,340.0,,,,,,6.0,6.0,0.0,,,,,
342,PT09M31.00S,2026-03-20T01:22:35.4Z,3,REGULAR,2pt,Jump Shot,[],1630180,77.21747700394218,35.049019607843135,1610612740,63,59,2026-03-20T01:22:39Z,3400000,False,-75.0,162.0,1,right,MISS S. Bey 17' pullup Shot,[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,17.82,Missed,,,,,,,,,,,,,,,,,,
343,PT09M28.00S,2026-03-20T01:22:38.4Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612746,63,59,2026-03-20T01:22:39Z,3410000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,,,,,342.0,,,,,,4.0,4.0,0.0,,,,,
344,PT09M15.00S,2026-03-20T01:22:53.5Z,3,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612746,63,59,2026-03-20T01:22:59Z,3420000,False,,,0,,Y. Missi shooting personal FOUL (2 PF) (Jones Jr. 2 FT),"[1642274, 1627884]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,1628953.0,2.0,0.0,Jones Jr.,1627884.0,,,,,,,,
346,PT09M15.00S,2026-03-20T01:23:26.4Z,3,REGULAR,freethrow,1 of 2,[],1627884,,,1610612746,63,60,2026-03-20T01:23:26Z,3440000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (15 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
347,PT09M15.00S,2026-03-20T01:23:43.7Z,3,REGULAR,freethrow,2 of 2,[],1627884,,,1610612746,63,61,2026-03-20T01:23:43Z,3450000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (16 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
348,PT09M05.00S,2026-03-20T01:23:55.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,94.69448094612353,46.32352941176471,1610612740,65,61,2026-03-20T01:24:02Z,3460000,False,-18.0,-3.0,1,right,H. Jones driving Layup (11 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1.86,Made,11.0,,,,,,,,,,,,,,,,,
349,PT08M48.00S,2026-03-20T01:24:13.2Z,3,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612746,65,61,2026-03-20T01:24:26Z,3470000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Collins 2 FT),"[1629627, 1628381]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,1630886.0,2.0,0.0,Collins,1628381.0,,,,,,,,
