actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
419,PT04M47.00S,2026-03-12T01:38:23.1Z,3,REGULAR,substitution,out,[],1631218,,,1610612761,82,67,2026-03-12T01:38:47Z,4080000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612761.0,TOR,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M47.00S,2026-03-12T01:38:23.1Z,3,REGULAR,substitution,out,[],1642266,,,1610612761,82,67,2026-03-12T01:38:47Z,4090000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M47.00S,2026-03-12T01:38:23.1Z,3,REGULAR,substitution,in,[],1642852,,,1610612761,82,67,2026-03-12T01:38:47Z,4100000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M47.00S,2026-03-12T01:38:23.1Z,3,REGULAR,substitution,in,[],1642419,,,1610612761,82,67,2026-03-12T01:38:47Z,4110000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M47.00S,2026-03-12T01:38:23.1Z,3,REGULAR,substitution,in,[],1642347,,,1610612761,82,67,2026-03-12T01:38:47Z,4120000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M47.00S,2026-03-12T01:38:23.1Z,3,REGULAR,substitution,in,[],1627751,,,1610612761,82,67,2026-03-12T01:38:47Z,4130000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M47.00S,2026-03-12T01:38:53.8Z,3,REGULAR,freethrow,1 of 1,[],1630530,,,1610612761,83,67,2026-03-12T01:38:53Z,4140000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (19 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
426,PT04M34.00S,2026-03-12T01:39:23.9Z,3,REGULAR,3pt,Jump Shot,[],1630572,6.783837056504599,5.392156862745098,1610612761,83,70,2026-03-12T01:40:05Z,4150000,False,223.0,11.0,1,left,S. Mamukelashvili 3PT  (8 PTS) (B. Ingram 4 AST),"[1630572, 1627742]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,22.33,Made,8.0,,,,,,,,,,,B. Ingram,1627742.0,4.0,,
428,PT04M18.00S,2026-03-12T01:39:42.7Z,3,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612740,83,70,2026-03-12T01:40:36Z,4170000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1627742, 1630530]",1610612761.0,TOR,shooting,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,1627539.0,,,,,,,,,,,1.0,1.0,Murphy III,1630530.0,,,,,
430,PT04M18.00S,2026-03-12T01:40:37.0Z,3,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,84,70,2026-03-12T01:40:37Z,4190000,False,,,0,,T. Murphy III Free Throw 1 of 2 (20 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
431,PT04M18.00S,2026-03-12T01:40:39.8Z,3,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,85,70,2026-03-12T01:40:39Z,4200000,False,,,0,,T. Murphy III Free Throw 2 of 2 (21 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
432,PT04M10.00S,2026-03-12T01:40:52.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,16.90210249671485,48.28431372549019,1610612761,85,70,2026-03-12T01:41:42Z,4210000,False,9.0,106.0,1,left,MISS J. Shead 10' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,10.67,Missed,,,,,,,,,,,,,,,,
433,PT04M06.00S,2026-03-12T01:40:56.4Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,85,70,2026-03-12T01:41:42Z,4220000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,432.0,6.0,6.0,0.0,,,,,,,,,,,
434,PT03M54.00S,2026-03-12T01:41:05.0Z,3,REGULAR,3pt,Jump Shot,[],1630529,91.40932982917214,3.9215686274509802,1610612740,88,70,2026-03-12T01:41:10Z,4230000,False,-230.0,28.0,1,right,H. Jones 3PT  (16 PTS) (T. Murphy III 2 AST),"[1630529, 1630530]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,23.21,Made,16.0,,,,,,,,,,,T. Murphy III,1630530.0,2.0,,
436,PT03M37.00S,2026-03-12T01:41:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,18.347568988173457,46.07843137254902,1610612761,88,72,2026-03-12T01:41:25Z,4250000,False,20.0,120.0,1,left,B. Ingram 12' pullup Jump Shot (19 PTS),[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,12.16,Made,19.0,,,,,,,,,,,,,,,
437,PT03M26.00S,2026-03-12T01:41:34.2Z,3,REGULAR,turnover,bad pass,[],1630530,,,1610612740,88,72,2026-03-12T01:41:39Z,4260000,False,,,0,,T. Murphy III bad pass TURNOVER (2 TO),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,Ingram,1627742.0,,,,,,,,,
438,PT03M26.00S,2026-03-12T01:41:34.2Z,3,REGULAR,steal,,[],1627742,,,1610612761,88,72,2026-03-12T01:41:36Z,4270000,False,,,0,,B. Ingram STEAL (4 STL),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
439,PT03M17.00S,2026-03-12T01:41:42.2Z,3,REGULAR,turnover,bad pass,[],1630572,,,1610612761,88,72,2026-03-12T01:41:49Z,4280000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (1 TO),"[1630572, 1630530]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,Murphy III,1630530.0,,,,,,,,,
440,PT03M17.00S,2026-03-12T01:41:42.2Z,3,REGULAR,steal,,[],1630530,,,1610612740,88,72,2026-03-12T01:41:44Z,4290000,False,,,0,,T. Murphy III STEAL (3 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
441,PT03M14.00S,2026-03-12T01:41:49.1Z,3,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612740,88,72,2026-03-12T01:42:17Z,4300000,False,,,0,,D. Murray bad pass out-of-bounds TURNOVER (4 TO),[1627749],1610612740.0,NOP,bad pass,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1626301.0,4.0,,,,,,,,,,,,,,,,,,
442,PT03M14.00S,2026-03-12T01:41:53.9Z,3,REGULAR,substitution,out,[],1627749,,,1610612761,88,72,2026-03-12T01:42:01Z,4310000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M14.00S,2026-03-12T01:41:53.9Z,3,REGULAR,substitution,in,[],1642847,,,1610612761,88,72,2026-03-12T01:42:01Z,4320000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M59.00S,2026-03-12T01:42:18.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642347,31.225361366622867,32.84313725490196,1610612761,88,75,2026-03-12T01:43:23Z,4330000,False,86.0,241.0,1,left,J. Shead 25' 3PT pullup (3 PTS),[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,25.58,Made,3.0,,,,,,,,,,,,,,,
445,PT02M46.00S,2026-03-12T01:42:44.2Z,3,REGULAR,violation,kicked ball,[],1642347,,,1610612740,88,75,2026-03-12T01:42:59Z,4340000,False,,,0,,J. Shead kicked ball VIOLATION,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
446,PT02M46.00S,2026-03-12T01:42:55.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,88,75,2026-03-12T01:42:55Z,4350000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M46.00S,2026-03-12T01:43:55.3Z,3,REGULAR,substitution,out,[],1630572,,,1610612740,88,75,2026-03-12T01:44:10Z,4360000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M46.00S,2026-03-12T01:43:55.3Z,3,REGULAR,substitution,in,[],1630567,,,1610612740,88,75,2026-03-12T01:44:10Z,4370000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M42.00S,2026-03-12T01:44:29.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612740,88,75,2026-03-12T01:44:44Z,4380000,False,,,0,,B. Ingram personal FOUL (2 PF) (Murphy III 2 FT),"[1627742, 1630530]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,201638.0,,,,,,,,,,,2.0,1.0,Murphy III,1630530.0,,,,,
451,PT02M42.00S,2026-03-12T01:44:50.9Z,3,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,88,75,2026-03-12T01:44:50Z,4400000,False,,,0,,MISS T. Murphy III Free Throw 1 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
452,PT02M42.00S,2026-03-12T01:44:50.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,88,75,2026-03-12T01:44:50Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,451.0,,,,,,,,,,,,,,
453,PT02M42.00S,2026-03-12T01:45:04.5Z,3,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,89,75,2026-03-12T01:45:04Z,4420000,False,,,0,,T. Murphy III Free Throw 2 of 2 (22 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
454,PT02M32.00S,2026-03-12T01:45:16.6Z,3,REGULAR,3pt,Jump Shot,[],1630567,27.020367936925098,77.94117647058823,1610612761,89,75,2026-03-12T01:45:21Z,4430000,False,-140.0,201.0,1,left,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,24.52,Missed,,,,,,,,,,,,,,,,
455,PT02M29.00S,2026-03-12T01:45:19.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,89,75,2026-03-12T01:45:21Z,4440000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,454.0,,,,,,,,,,,,,,
457,PT02M07.00S,2026-03-12T01:45:48.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,93.11760840998686,48.77450980392157,1610612740,91,75,2026-03-12T01:45:53Z,4460000,False,-6.0,12.0,1,right,D. Jordan cutting DUNK (3 PTS) (D. Queen 3 AST),"[201599, 1642852]",1610612740.0,NOP,cutting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,1.36,Made,3.0,,,,,,,,,,,D. Queen,1642852.0,3.0,,
459,PT01M57.00S,2026-03-12T01:45:57.9Z,3,REGULAR,2pt,Jump Shot,[],1630567,20.318659658344284,29.411764705882355,1610612761,91,75,2026-03-12T01:46:07Z,4480000,False,103.0,138.0,1,left,MISS S. Barnes 17' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,17.25,Missed,,,,,,,,,,,,,,,,
460,PT01M56.00S,2026-03-12T01:45:58.9Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,91,75,2026-03-12T01:46:30Z,4490000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,,,,,,459.0,2.0,0.0,2.0,,,,,,,,,,,
461,PT01M55.00S,2026-03-12T01:46:03.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612761,91,77,2026-03-12T01:46:34Z,4500000,False,0.0,0.0,1,left,J. Poeltl tip Layup (6 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,0.0,Made,6.0,,,,,,,,,,,,,,,
462,PT01M35.00S,2026-03-12T01:46:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,94.1688567674113,46.81372549019608,1610612740,91,77,2026-03-12T01:47:10Z,4510000,False,-16.0,2.0,1,right,MISS T. Murphy III driving reverse Layup,[1630530],1610612740.0,NOP,driving reverse,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,1.61,Missed,,,,,,,,,,,,,,,,
463,PT01M33.00S,2026-03-12T01:46:24.6Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,91,77,2026-03-12T01:47:10Z,4520000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,462.0,3.0,1.0,2.0,,,,,,,,,,,
464,PT01M27.00S,2026-03-12T01:46:27.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,18.610381077529567,93.13725490196079,1610612761,91,80,2026-03-12T01:46:33Z,4530000,False,-216.0,122.0,1,left,B. Ingram 24' 3PT running (22 PTS) (J. Shead 3 AST),"[1627742, 1642347]",1610612761.0,TOR,running,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,24.8,Made,22.0,,,,,,,,,,,J. Shead,1642347.0,3.0,,
466,PT01M09.00S,2026-03-12T01:46:48.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642347,,,1610612740,91,80,2026-03-12T01:46:56Z,4550000,False,,,0,,J. Shead shooting personal FOUL (1 PF) (Fears 2 FT),"[1642347, 1642847]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,,,,,,,,,,,1.0,0.0,Fears,1642847.0,,,,,
468,PT01M09.00S,2026-03-12T01:47:18.8Z,3,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,92,80,2026-03-12T01:47:18Z,4570000,False,,,0,,J. Fears Free Throw 1 of 2 (6 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
469,PT01M09.00S,2026-03-12T01:47:19.8Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,92,80,2026-03-12T01:47:28Z,4580000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M09.00S,2026-03-12T01:47:19.8Z,3,REGULAR,substitution,in,[],1630180,,,1610612740,92,80,2026-03-12T01:47:28Z,4590000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M09.00S,2026-03-12T01:47:37.2Z,3,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,93,80,2026-03-12T01:47:37Z,4600000,False,,,0,,J. Fears Free Throw 2 of 2 (7 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
472,PT00M52.90S,2026-03-12T01:47:55.9Z,3,REGULAR,3pt,Jump Shot,[],1642347,29.77989487516426,21.813725490196077,1610612761,93,83,2026-03-12T01:48:00Z,4610000,False,141.0,227.0,1,left,J. Shead 26' 3PT  (6 PTS) (B. Ingram 5 AST),"[1642347, 1627742]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,26.75,Made,6.0,,,,,,,,,,,B. Ingram,1627742.0,5.0,,
474,PT00M38.20S,2026-03-12T01:48:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,93.11760840998686,47.30392156862745,1610612740,93,83,2026-03-12T01:48:23Z,4630000,False,-13.0,12.0,1,right,MISS J. Fears driving Layup - blocked,"[1642847, 1627751]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,1.82,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0
475,PT00M38.20S,2026-03-12T01:48:17.4Z,3,REGULAR,block,,[],1627751,,,1610612740,93,83,2026-03-12T01:48:20Z,4640000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT00M38.20S,2026-03-12T01:48:17.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,93,83,2026-03-12T01:48:23Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,474.0,,,,,,,,,,,,,,
478,PT00M33.40S,2026-03-12T01:48:39.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,91.27792378449409,48.529411764705884,1610612740,93,83,2026-03-12T01:48:45Z,4670000,False,-7.0,29.0,1,right,MISS S. Bey driving Layup,[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,3.04,Missed,,,,,,,,,,,,,,,,
479,PT00M28.30S,2026-03-12T01:48:44.4Z,3,REGULAR,rebound,offensive,[],201599,,,1610612740,93,83,2026-03-12T01:48:44Z,4680000,False,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,478.0,3.0,2.0,1.0,,,,,,,,,,,
480,PT00M28.30S,2026-03-12T01:48:44.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,94.40999984741211,50.0,1610612740,93,83,2026-03-12T01:48:46Z,4690000,False,0.0,0.0,1,right,MISS D. Jordan putback Layup,[201599],1610612740.0,NOP,putback,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
481,PT00M28.30S,2026-03-12T01:48:44.4Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,93,83,2026-03-12T01:48:46Z,4700000,False,,,0,,B. Ingram REBOUND (Off:1 Def:3),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,480.0,4.0,3.0,1.0,,,,,,,,,,,
482,PT00M22.90S,2026-03-12T01:48:55.2Z,3,REGULAR,foul,personal,[],1630529,,,1610612761,93,83,2026-03-12T01:49:06Z,4710000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1627742]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,1627539.0,,,,,,,,,,,1.0,0.0,Ingram,1627742.0,,,,,
484,PT00M14.60S,2026-03-12T01:49:17.9Z,3,REGULAR,3pt,Jump Shot,[],1642347,21.895532194480946,91.42156862745098,1610612761,93,83,2026-03-12T01:49:49Z,4730000,False,-207.0,153.0,1,left,MISS J. Shead 25' pullup 3PT,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,25.77,Missed,,,,,,,,,,,,,,,,
485,PT00M12.80S,2026-03-12T01:49:19.7Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,93,83,2026-03-12T01:49:49Z,4740000,False,,,0,,D. Queen REBOUND (Off:0 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,484.0,4.0,4.0,0.0,,,,,,,,,,,
486,PT00M03.20S,2026-03-12T01:49:32.2Z,3,REGULAR,2pt,Jump Shot,[],1642852,78.13731931668858,63.725490196078425,1610612740,93,83,2026-03-12T01:50:15Z,4750000,False,69.0,153.0,1,right,MISS D. Queen 16' turnaround Shot,[1642852],1610612740.0,NOP,turnaround,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,,,16.77,Missed,,,,,,,,,,,,,,,,
487,PT00M02.20S,2026-03-12T01:49:33.2Z,3,REGULAR,rebound,offensive,[],201599,,,1610612740,93,83,2026-03-12T01:50:15Z,4760000,False,,,0,,D. Jordan REBOUND (Off:2 Def:2),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Right Center,,,,,,486.0,4.0,2.0,2.0,,,,,,,,,,,
488,PT00M00.00S,2026-03-12T01:49:36.8Z,3,REGULAR,2pt,Layup,['2ndchance'],201599,85.3646517739816,27.450980392156865,1610612740,93,83,2026-03-12T01:50:24Z,4770000,False,-113.0,85.0,1,right,MISS D. Jordan 14' putback Layup - blocked,"[201599, 1627751]",1610612740.0,NOP,putback,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Left,,,14.12,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0
489,PT00M00.00S,2026-03-12T01:49:36.8Z,3,REGULAR,block,,[],1627751,,,1610612740,93,83,2026-03-12T01:49:39Z,4780000,False,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
490,PT00M00.00S,2026-03-12T01:49:36.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,93,83,2026-03-12T01:49:40Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,,,,,,488.0,,,,,,,,,,,,,,
491,PT00M00.00S,2026-03-12T01:49:40.4Z,3,REGULAR,period,end,[],0,,,1610612740,93,83,2026-03-12T01:49:40Z,4800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,93,83,2026-03-12T01:52:17Z,4810000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,out,['startperiod'],201599,,,1610612740,93,83,2026-03-12T01:52:17Z,4820000,False,,,0,,SUB out: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612740,93,83,2026-03-12T01:52:17Z,4830000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,out,['startperiod'],1627751,,,1610612740,93,83,2026-03-12T01:52:17Z,4840000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,out,['startperiod'],1642347,,,1610612740,93,83,2026-03-12T01:52:17Z,4850000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,93,83,2026-03-12T01:52:17Z,4860000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612740,93,83,2026-03-12T01:52:17Z,4870000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,in,['startperiod'],1630193,,,1610612740,93,83,2026-03-12T01:52:17Z,4880000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,in,['startperiod'],1630572,,,1610612740,93,83,2026-03-12T01:52:17Z,4890000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2026-03-12T01:51:57.5Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612740,93,83,2026-03-12T01:52:17Z,4900000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2026-03-12T01:52:21.1Z,4,REGULAR,period,start,[],0,,,1610612761,93,83,2026-03-12T01:52:21Z,4910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
