actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
429,PT06M59.00S,2025-11-20T02:32:55.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642877,10.988830486202366,4.411764705882353,1610612740,64,76,2025-11-20T02:37:03Z,4220000,False,228.0,51.0,1,left,MISS M. Peavy running 3PT,[1642877],1610612740.0,NOP,running,,,,,,Right Corner 3,24+ Right,,,,Peavy,M. Peavy,,,,,,23.35,Missed,,,,,,,,,,
430,PT06M58.00S,2025-11-20T02:32:56.9Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,64,76,2025-11-20T02:32:57Z,4230000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:3),[1629627],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Williamson,Z. Williamson,,,,,,,,429.0,6.0,3.0,3.0,,,,,,
431,PT06M56.00S,2025-11-20T02:32:58.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630530,25.443495400788436,13.725490196078432,1610612740,67,76,2025-11-20T02:33:03Z,4240000,False,181.0,187.0,1,left,T. Murphy III 26' 3PT  (20 PTS) (Z. Williamson 2 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Murphy III,T. Murphy III,,,,,,26.03,Made,,,,,20.0,Z. Williamson,1629627.0,2.0,,
433,PT06M31.00S,2025-11-20T02:33:23.2Z,3,REGULAR,2pt,Jump Shot,[],203999,77.08607095926413,53.18627450980392,1610612743,67,78,2025-11-20T02:37:41Z,4260000,False,16.0,163.0,1,right,N. Jokić 16' Jump Shot (21 PTS),[203999],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,,,Jokić,N. Jokić,,,,,,16.37,Made,,,,,21.0,,,,,
434,PT06M19.00S,2025-11-20T02:33:35.0Z,3,REGULAR,3pt,Jump Shot,[],1630530,28.203022339027594,78.67647058823529,1610612740,70,78,2025-11-20T02:33:40Z,4270000,False,-143.0,213.0,1,left,T. Murphy III 25' 3PT  (23 PTS) (Z. Williamson 3 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,,,,25.64,Made,,,,,23.0,Z. Williamson,1629627.0,3.0,,
436,PT05M57.00S,2025-11-20T02:33:56.4Z,3,REGULAR,3pt,Jump Shot,[],1631212,95.0886990801577,94.36274509803921,1610612743,70,81,2025-11-20T02:34:01Z,4290000,False,222.0,-6.0,1,right,P. Watson 3PT  (28 PTS) (C. Johnson 3 AST),"[1631212, 1629661]",1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,,Watson,P. Watson,,,,,,22.19,Made,,,,,28.0,C. Johnson,1629661.0,3.0,,
438,PT05M48.00S,2025-11-20T02:34:05.4Z,3,REGULAR,3pt,Jump Shot,[],1642877,9.149145860709593,4.901960784313726,1610612740,70,81,2025-11-20T02:34:10Z,4310000,False,225.0,34.0,1,left,MISS M. Peavy 3PT,[1642877],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Peavy,M. Peavy,,,,,,22.8,Missed,,,,,,,,,,
439,PT05M45.00S,2025-11-20T02:34:08.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,70,81,2025-11-20T02:34:10Z,4320000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,,Johnson,C. Johnson,,,,,,,,438.0,3.0,3.0,0.0,,,,,,
440,PT05M41.00S,2025-11-20T02:34:20.4Z,3,REGULAR,foul,personal,[],1642852,,,1610612743,70,81,2025-11-20T02:34:36Z,4330000,False,,,0,,D. Queen personal FOUL (2 PF),"[1642852, 1627750]",1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,1148.0,2.0,0.0,Queen,D. Queen,Murray,1627750.0,,,,,,,,,,,,,,,
442,PT05M41.00S,2025-11-20T02:34:30.5Z,3,REGULAR,substitution,out,[],1629627,,,1610612743,70,81,2025-11-20T02:34:34Z,4350000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,
443,PT05M41.00S,2025-11-20T02:34:30.5Z,3,REGULAR,substitution,in,[],1630180,,,1610612743,70,81,2025-11-20T02:34:34Z,4360000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,
444,PT05M39.00S,2025-11-20T02:34:48.3Z,3,REGULAR,foul,offensive,[],1629661,,,1610612743,70,81,2025-11-20T02:39:12Z,4370000,False,,,0,,C. Johnson off-the-ball offensive FOUL (2 PF),"[1629661, 1630631]",1610612743.0,DEN,off-the-ball,,,,,,Mid-Range,16-24 Right Center,1626300.0,2.0,0.0,Johnson,C. Johnson,Alvarado,1630631.0,,,,,,,,,,,,,,,
446,PT05M39.00S,2025-11-20T02:34:48.3Z,3,REGULAR,turnover,offensive foul,[],1629661,,,1610612743,70,81,2025-11-20T02:34:48Z,4390000,False,,,0,,C. Johnson offensive foul TURNOVER (1 TO),[1629661],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Right Center,1626300.0,,,Johnson,C. Johnson,,,1.0,,,,,,,,,,,,,,
447,PT05M29.00S,2025-11-20T02:35:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642852,6.389618922470433,44.11764705882353,1610612740,72,81,2025-11-20T02:40:12Z,4400000,False,29.0,8.0,1,left,D. Queen driving finger roll Layup (13 PTS),[1642852],1610612740.0,NOP,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Queen,D. Queen,,,,,,3.04,Made,,,,,13.0,,,,,
448,PT05M13.00S,2025-11-20T02:35:22.6Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,72,81,2025-11-20T02:35:27Z,4410000,False,,,0,,N. Jokić bad pass TURNOVER (8 TO),"[203999, 1630180]",1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,,,Jokić,N. Jokić,,,8.0,Bey,1630180.0,,,,,,,,,,,,
449,PT05M13.00S,2025-11-20T02:35:22.6Z,3,REGULAR,steal,,[],1630180,,,1610612740,72,81,2025-11-20T02:42:08Z,4420000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Center,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,
450,PT05M05.00S,2025-11-20T02:35:30.4Z,3,REGULAR,turnover,lost ball,[],1630530,,,1610612740,72,81,2025-11-20T02:35:38Z,4430000,False,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 1630192]",1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left,,,,Murphy III,T. Murphy III,,,1.0,Nnaji,1630192.0,,,,,,,,,,,,
451,PT05M05.00S,2025-11-20T02:35:30.4Z,3,REGULAR,steal,,[],1630192,,,1610612743,72,81,2025-11-20T02:35:35Z,4440000,False,,,0,,Z. Nnaji STEAL (2 STL),[1630192],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Left,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,
452,PT04M55.00S,2025-11-20T02:35:40.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,71.82982917214193,18.872549019607842,1610612743,72,84,2025-11-20T02:35:46Z,4450000,False,-156.0,212.0,1,right,J. Murray 26' 3PT step back (12 PTS),[1627750],1610612743.0,DEN,step back,,,,,,Above the Break 3,24+ Left Center,,,,Murray,J. Murray,,,,,,26.32,Made,,,,,12.0,,,,,
453,PT04M34.00S,2025-11-20T02:36:00.3Z,3,REGULAR,3pt,Jump Shot,[],1630631,6.389618922470433,2.2058823529411766,1610612740,72,84,2025-11-20T02:36:05Z,4460000,False,239.0,8.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Alvarado,J. Alvarado,,,,,,23.91,Missed,,,,,,,,,,
454,PT04M30.00S,2025-11-20T02:36:04.3Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,72,84,2025-11-20T02:36:05Z,4470000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:3),[1630192],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,,Nnaji,Z. Nnaji,,,,,,,,453.0,3.0,3.0,0.0,,,,,,
459,PT04M29.00S,2025-11-20T02:36:15.7Z,3,REGULAR,substitution,out,[],1642877,,,1610612743,72,84,2025-11-20T02:36:30Z,4520000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,,,,,,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,
460,PT04M29.00S,2025-11-20T02:36:15.7Z,3,REGULAR,substitution,out,[],1630192,,,1610612743,72,84,2025-11-20T02:36:30Z,4530000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,
461,PT04M29.00S,2025-11-20T02:36:15.7Z,3,REGULAR,substitution,out,[],1629661,,,1610612743,72,84,2025-11-20T02:36:30Z,4540000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,
462,PT04M29.00S,2025-11-20T02:36:15.7Z,3,REGULAR,substitution,in,[],1641722,,,1610612743,72,84,2025-11-20T02:36:30Z,4550000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,,,,,,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,
463,PT04M29.00S,2025-11-20T02:36:15.7Z,3,REGULAR,substitution,in,[],203501,,,1610612743,72,84,2025-11-20T02:36:30Z,4560000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,
464,PT04M29.00S,2025-11-20T02:36:15.7Z,3,REGULAR,substitution,in,[],1628971,,,1610612743,72,84,2025-11-20T02:36:30Z,4570000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,
465,PT04M24.00S,2025-11-20T02:36:38.0Z,3,REGULAR,3pt,Jump Shot,[],1627750,67.36202365308804,52.94117647058824,1610612743,72,84,2025-11-20T02:51:30Z,4580000,False,15.0,254.0,1,right,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,Murray,J. Murray,,,,,,25.47,Missed,,,,,,,,,,
466,PT04M15.00S,2025-11-20T02:36:47.0Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,72,84,2025-11-20T02:36:47Z,4590000,False,,,0,,N. Jokić REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,Jokić,N. Jokić,,,,,,,,465.0,8.0,6.0,2.0,,,,,,
467,PT04M15.00S,2025-11-20T02:36:46.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,72,84,2025-11-20T02:36:46Z,4600000,False,0.0,0.0,1,right,MISS N. Jokić putback Layup,[203999],1610612743.0,DEN,putback,,,,,,Mid-Range,8-16 Left,,,,Jokić,N. Jokić,,,,,,0.0,Missed,,,,,,,,,,
468,PT04M14.00S,2025-11-20T02:36:47.0Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,72,84,2025-11-20T02:36:47Z,4610000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,,Bey,S. Bey,,,,,,,,467.0,2.0,2.0,0.0,,,,,,
469,PT04M10.00S,2025-11-20T02:36:52.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,5.995400788436268,45.09803921568628,1610612740,74,84,2025-11-20T02:36:58Z,4620000,False,25.0,4.0,1,left,J. Alvarado driving Layup (2 PTS) (S. Bey 2 AST),"[1630631, 1630180]",1610612740.0,NOP,driving,,,,,,Restricted Area,0-8 Center,,,,Alvarado,J. Alvarado,,,,,,2.48,Made,,,,,2.0,S. Bey,1630180.0,2.0,,
471,PT03M46.00S,2025-11-20T02:37:15.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,94.1688567674113,54.166666666666664,1610612743,74,84,2025-11-20T02:47:08Z,4640000,False,21.0,2.0,1,right,MISS N. Jokić driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,,,,Restricted Area,0-8 Center,,,,Jokić,N. Jokić,,,,,,2.09,Missed,,,,,,,,,,
472,PT03M43.00S,2025-11-20T02:37:18.8Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,74,84,2025-11-20T02:37:18Z,4650000,False,,,0,,N. Jokić REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jokić,N. Jokić,,,,,,,,471.0,9.0,6.0,3.0,,,,,,
473,PT03M43.00S,2025-11-20T02:37:18.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,74,84,2025-11-20T02:37:23Z,4660000,False,0.0,0.0,1,right,MISS N. Jokić tip Layup,[203999],1610612743.0,DEN,tip,,,,,,Restricted Area,0-8 Center,,,,Jokić,N. Jokić,,,,,,0.0,Missed,,,,,,,,,,
474,PT03M43.00S,2025-11-20T02:37:18.8Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,74,84,2025-11-20T02:37:23Z,4670000,False,,,0,,N. Jokić REBOUND (Off:4 Def:6),[203999],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,Jokić,N. Jokić,,,,,,,,473.0,10.0,6.0,4.0,,,,,,
475,PT03M39.00S,2025-11-20T02:37:21.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,74,86,2025-11-20T02:37:21Z,4680000,False,0.0,0.0,1,right,N. Jokić putback Layup (23 PTS),[203999],1610612743.0,DEN,putback,,,,,,Mid-Range,8-16 Left,,,,Jokić,N. Jokić,,,,,,0.0,Made,,,,,23.0,,,,,
476,PT03M30.00S,2025-11-20T02:37:34.1Z,3,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,74,86,2025-11-20T02:37:42Z,4690000,False,,,0,,T. Murphy III bad pass out-of-bounds TURNOVER (2 TO),[1630530],1610612740.0,NOP,bad pass,,,,,,Mid-Range,8-16 Right,1626300.0,,,Murphy III,T. Murphy III,,,2.0,,,,,,,,,,,,,,
477,PT03M30.00S,2025-11-20T02:37:40.0Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,74,86,2025-11-20T02:37:45Z,4700000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,
478,PT03M30.00S,2025-11-20T02:37:40.0Z,3,REGULAR,substitution,in,[],1642461,,,1610612743,74,86,2025-11-20T02:37:45Z,4710000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,
480,PT03M19.00S,2025-11-20T02:38:02.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203999,86.94152431011827,48.03921568627451,1610612743,74,88,2025-11-20T02:48:29Z,4730000,False,-10.0,70.0,1,right,N. Jokić 7' driving floating Jump Shot (25 PTS),[203999],1610612743.0,DEN,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jokić,N. Jokić,,,,,,7.09,Made,,,,,25.0,,,,,
481,PT03M19.00S,2025-11-20T02:38:07.1Z,3,REGULAR,violation,defensive goaltending,[],1642852,,,1610612743,74,88,2025-11-20T02:38:17Z,4740000,False,,,0,,D. Queen defensive goaltending VIOLATION,[1642852],1610612740.0,NOP,,,,,,,,,1626300.0,,,Queen,D. Queen,,,,,,,,,,,,,,,,,
482,PT03M07.00S,2025-11-20T02:38:29.3Z,3,REGULAR,2pt,Jump Shot,[],1642852,24.129434954007884,45.34313725490196,1610612740,76,88,2025-11-20T02:38:34Z,4750000,False,23.0,174.0,1,left,D. Queen 17' step back Jump Shot (15 PTS),[1642852],1610612740.0,NOP,step back,,,,,,Mid-Range,16-24 Center,,,,Queen,D. Queen,,,,,,17.59,Made,,,,,15.0,,,,,
483,PT02M53.00S,2025-11-20T02:38:43.8Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612743,76,88,2025-11-20T02:38:48Z,4760000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1642852]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,Brown,B. Brown,,,1.0,Queen,1642852.0,,,,,,,,,,,,
484,PT02M53.00S,2025-11-20T02:38:43.8Z,3,REGULAR,steal,,[],1642852,,,1610612740,76,88,2025-11-20T02:38:46Z,4770000,False,,,0,,D. Queen STEAL (1 STL),[1642852],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,
485,PT02M49.00S,2025-11-20T02:38:52.8Z,3,REGULAR,turnover,out-of-bounds,[],1642852,,,1610612740,76,88,2025-11-20T02:38:57Z,4780000,False,,,0,,D. Queen bad pass out-of-bounds TURNOVER (4 TO),[1642852],1610612740.0,NOP,bad pass,,,,,,Mid-Range,16-24 Right Center,1629183.0,,,Queen,D. Queen,,,4.0,,,,,,,,,,,,,,
486,PT02M49.00S,2025-11-20T02:39:02.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,76,88,2025-11-20T02:39:02Z,4790000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M49.00S,2025-11-20T02:41:26.7Z,3,REGULAR,substitution,out,[],1630530,,,1610612743,76,88,2025-11-20T02:41:45Z,4800000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
488,PT02M49.00S,2025-11-20T02:41:26.7Z,3,REGULAR,substitution,in,[],1642877,,,1610612743,76,88,2025-11-20T02:41:45Z,4810000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,,,,,,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,
489,PT02M33.00S,2025-11-20T02:42:02.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203501,93.38042049934296,46.568627450980394,1610612743,76,90,2025-11-20T02:49:51Z,4820000,False,-17.0,10.0,1,right,T. Hardaway Jr. cutting Layup (2 PTS) (P. Watson 2 AST),"[203501, 1631212]",1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,1.97,Made,,,,,2.0,P. Watson,1631212.0,2.0,,
491,PT02M20.00S,2025-11-20T02:42:15.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,5.338370565045992,96.07843137254902,1610612740,76,90,2025-11-20T02:42:31Z,4840000,False,-230.0,-2.0,1,left,MISS S. Bey 3PT,[1630180],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Bey,S. Bey,,,,,,23.04,Missed,,,,,,,,,,
492,PT02M17.00S,2025-11-20T02:42:18.7Z,3,REGULAR,rebound,offensive,[],1642877,,,1610612740,76,90,2025-11-20T02:42:31Z,4850000,False,,,0,,M. Peavy REBOUND (Off:1 Def:1),[1642877],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,Peavy,M. Peavy,,,,,,,,491.0,2.0,1.0,1.0,,,,,,
493,PT02M17.00S,2025-11-20T02:42:26.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642877,5.590000152587891,50.0,1610612740,76,90,2025-11-20T02:42:54Z,4860000,False,0.0,0.0,1,left,MISS M. Peavy tip Layup,[1642877],1610612740.0,NOP,tip,,,,,,Restricted Area,0-8 Center,,,,Peavy,M. Peavy,,,,,,0.0,Missed,,,,,,,,,,
494,PT02M17.00S,2025-11-20T02:42:26.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,76,90,2025-11-20T02:42:54Z,4870000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,493.0,,,,,,,,,
495,PT02M17.00S,2025-11-20T02:42:28.8Z,3,REGULAR,foul,personal,[],1642877,,,1610612743,76,90,2025-11-20T02:42:56Z,4880000,False,,,0,,M. Peavy loose ball personal FOUL (2 PF),"[1642877, 1631212]",1610612740.0,NOP,loose ball,,,,,,Restricted Area,0-8 Center,1626300.0,2.0,0.0,Peavy,M. Peavy,Watson,1631212.0,,,,,,,,,,,,,,,
497,PT02M17.00S,2025-11-20T02:42:42.6Z,3,REGULAR,substitution,out,[],1642852,,,1610612743,76,90,2025-11-20T02:42:47Z,4900000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,,,,,,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,
498,PT02M17.00S,2025-11-20T02:42:42.6Z,3,REGULAR,substitution,in,[],1642274,,,1610612743,76,90,2025-11-20T02:42:47Z,4910000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,
499,PT02M04.00S,2025-11-20T02:43:03.7Z,3,REGULAR,3pt,Jump Shot,[],203999,71.04139290407359,76.47058823529412,1610612743,76,93,2025-11-20T02:43:09Z,4920000,False,132.0,220.0,1,right,N. Jokić 25' 3PT  (28 PTS) (P. Watson 3 AST),"[203999, 1631212]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,Jokić,N. Jokić,,,,,,25.65,Made,,,,,28.0,P. Watson,1631212.0,3.0,,
501,PT01M51.00S,2025-11-20T02:43:16.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642877,5.601182654402102,50.73529411764706,1610612740,78,93,2025-11-20T02:43:21Z,4940000,False,-4.0,0.0,1,left,M. Peavy alley-oop DUNK (2 PTS) (J. Alvarado 2 AST),"[1642877, 1630631]",1610612740.0,NOP,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Peavy,M. Peavy,,,,,,0.37,Made,,,,,2.0,J. Alvarado,1630631.0,2.0,,
503,PT01M27.00S,2025-11-20T02:43:40.6Z,3,REGULAR,3pt,Jump Shot,[],1628971,90.62089356110381,3.6764705882352944,1610612743,78,93,2025-11-20T02:43:47Z,4960000,False,-232.0,36.0,1,right,MISS B. Brown pullup 3PT,[1628971],1610612743.0,DEN,pullup,,,,,,Left Corner 3,24+ Left,,,,Brown,B. Brown,,,,,,23.43,Missed,,,,,,,,,,
504,PT01M24.00S,2025-11-20T02:43:43.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,78,93,2025-11-20T02:43:47Z,4970000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,503.0,,,,,,,,,
506,PT01M24.00S,2025-11-20T02:43:47.7Z,3,REGULAR,substitution,out,[],1630180,,,1610612740,78,93,2025-11-20T02:43:51Z,4990000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,
507,PT01M24.00S,2025-11-20T02:43:47.7Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,78,93,2025-11-20T02:43:51Z,5000000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,
508,PT01M24.00S,2025-11-20T02:43:58.9Z,3,REGULAR,substitution,out,[],1631212,,,1610612740,78,93,2025-11-20T02:44:04Z,5010000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,,,,,,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,
509,PT01M24.00S,2025-11-20T02:43:58.9Z,3,REGULAR,substitution,in,[],1630192,,,1610612740,78,93,2025-11-20T02:44:04Z,5020000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,
510,PT01M14.00S,2025-11-20T02:44:22.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,5.075558475689881,54.41176470588235,1610612740,80,93,2025-11-20T02:44:34Z,5030000,False,-22.0,-5.0,1,left,M. Peavy cutting Layup (4 PTS) (Z. Williamson 4 AST),"[1642877, 1629627]",1610612740.0,NOP,cutting,,,,,,Restricted Area,0-8 Center,,,,Peavy,M. Peavy,,,,,,2.26,Made,,,,,4.0,Z. Williamson,1629627.0,4.0,,
512,PT01M14.00S,2025-11-20T02:44:24.9Z,3,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612740,80,93,2025-11-20T02:44:33Z,5050000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Peavy 1 FT),"[1628971, 1642877]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,1626300.0,2.0,0.0,Brown,B. Brown,Peavy,1642877.0,,,,,,,,,,,,,,,
516,PT01M14.00S,2025-11-20T02:46:28.2Z,3,REGULAR,freethrow,1 of 1,[],1642877,,,1610612740,81,93,2025-11-20T02:46:28Z,5090000,False,,,0,,M. Peavy Free Throw 1 of 1 (5 PTS),[1642877],1610612740.0,NOP,,,,,,,,,,,,Peavy,M. Peavy,,,,,,,Made,,,,,5.0,,,,,
517,PT00M54.20S,2025-11-20T02:46:50.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,89.96386333771353,62.745098039215684,1610612743,81,95,2025-11-20T02:54:34Z,5100000,False,64.0,42.0,1,right,B. Brown 7' driving floating bank Jump Shot (8 PTS) (S. Jones 2 AST),"[1628971, 1642461]",1610612743.0,DEN,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,Brown,B. Brown,,,,,,7.62,Made,,,,,8.0,S. Jones,1642461.0,2.0,,
519,PT00M42.40S,2025-11-20T02:47:03.6Z,3,REGULAR,turnover,lost ball,[],1629627,,,1610612740,81,95,2025-11-20T02:47:09Z,5120000,False,,,0,,Z. Williamson lost ball TURNOVER (3 TO),"[1629627, 1628971]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Center,,,,Williamson,Z. Williamson,,,3.0,Brown,1628971.0,,,,,,,,,,,,
