actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
358,PT01M50.00S,2025-11-17T01:10:50.8Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,49,55,2025-11-17T01:10:50Z,3400000,False,,,0,,J. Butler III Free Throw 2 of 2 (10 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
359,PT01M35.00S,2025-11-17T01:11:09.7Z,2,REGULAR,3pt,Jump Shot,[],1630530,31.35676741130092,74.50980392156863,1610612740,49,55,2025-11-17T01:11:15Z,3410000,False,-123.0,242.0,1,left,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
360,PT01M33.00S,2025-11-17T01:11:11.7Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,49,55,2025-11-17T01:11:15Z,3420000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,359.0,2.0,2.0,0.0,,,,,,,,,,,
361,PT01M16.00S,2025-11-17T01:11:29.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,80.89684625492772,52.450980392156865,1610612744,49,57,2025-11-17T01:11:34Z,3430000,False,12.0,127.0,1,right,B. Podziemski 12' turnaround fadeaway Jump Shot (9 PTS),[1641764],1610612744.0,GSW,turnaround fadeaway,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,12.77,Made,9.0,,,,,,,,,,,,,,,,,
362,PT00M52.60S,2025-11-17T01:11:53.5Z,2,REGULAR,2pt,Jump Shot,[],1642847,21.369908015768726,66.66666666666666,1610612740,49,57,2025-11-17T01:27:26Z,3440000,False,-83.0,148.0,1,left,MISS J. Fears 17' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,16-24 Left Center,17.02,Missed,,,,,,,,,,,,,,,,,,
363,PT00M52.20S,2025-11-17T01:11:53.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,49,57,2025-11-17T01:11:58Z,3450000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,362.0,,,,,,,,,,,,,,
365,PT00M38.20S,2025-11-17T01:12:14.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,93.11760840998686,53.18627450980392,1610612744,49,59,2025-11-17T01:12:18Z,3470000,False,16.0,12.0,1,right,B. Podziemski Layup (11 PTS) (J. Butler III 5 AST),"[1641764, 202710]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.0,Made,11.0,,,,,,,J. Butler III,202710.0,5.0,,,,,,,,
367,PT00M30.00S,2025-11-17T01:12:25.4Z,2,REGULAR,turnover,lost ball,[],1642847,,,1610612740,49,59,2025-11-17T01:12:29Z,3490000,False,,,0,,J. Fears lost ball TURNOVER (1 TO),"[1642847, 1630541]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Moody,1630541.0,,,,,
368,PT00M30.00S,2025-11-17T01:12:25.4Z,2,REGULAR,steal,,[],1630541,,,1610612744,49,59,2025-11-17T01:12:27Z,3500000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
369,PT00M26.40S,2025-11-17T01:12:28.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641764,82.21090670170827,5.392156862745098,1610612744,49,59,2025-11-17T01:29:13Z,3510000,False,-223.0,115.0,1,right,MISS B. Podziemski 25' running pullup 3PT,[1641764],1610612744.0,GSW,running pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
370,PT00M22.60S,2025-11-17T01:12:32.7Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,49,59,2025-11-17T01:12:34Z,3520000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,369.0,1.0,1.0,0.0,,,,,,,,,,,
371,PT00M02.20S,2025-11-17T01:12:53.1Z,2,REGULAR,turnover,bad pass,[],1642847,,,1610612740,49,59,2025-11-17T01:12:58Z,3530000,False,,,0,,J. Fears bad pass TURNOVER (2 TO),"[1642847, 202710]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Butler III,202710.0,,,,,
372,PT00M02.20S,2025-11-17T01:12:53.1Z,2,REGULAR,steal,,[],202710,,,1610612744,49,59,2025-11-17T01:12:55Z,3540000,False,,,0,,J. Butler III STEAL (1 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
373,PT00M00.30S,2025-11-17T01:12:56.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202710,91.80354796320631,51.470588235294116,1610612744,49,61,2025-11-17T01:29:56Z,3550000,False,7.0,25.0,1,right,J. Butler III running DUNK (12 PTS),[202710],1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.56,Made,12.0,,,,,,,,,,,,,,,,,
377,PT00M00.00S,2025-11-17T01:13:22.9Z,2,REGULAR,period,end,[],0,,,1610612740,49,61,2025-11-17T01:13:22Z,3590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2025-11-17T01:27:47.6Z,3,REGULAR,substitution,out,['startperiod'],1642274,,,1610612740,49,61,2025-11-17T01:28:31Z,3600000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2025-11-17T01:27:47.6Z,3,REGULAR,substitution,out,['startperiod'],1641764,,,1610612740,49,61,2025-11-17T01:28:31Z,3610000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2025-11-17T01:27:47.6Z,3,REGULAR,substitution,in,['startperiod'],1642852,,,1610612740,49,61,2025-11-17T01:28:31Z,3620000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2025-11-17T01:27:47.6Z,3,REGULAR,substitution,in,['startperiod'],1642954,,,1610612740,49,61,2025-11-17T01:28:31Z,3630000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2025-11-17T01:28:34.6Z,3,REGULAR,period,start,[],0,,,1610612744,49,61,2025-11-17T01:28:34Z,3640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT11M39.00S,2025-11-17T01:29:10.6Z,3,REGULAR,turnover,out-of-bounds,[],202710,,,1610612744,49,61,2025-11-17T01:29:19Z,3650000,False,,,0,,J. Butler III lost ball out-of-bounds TURNOVER (3 TO),[202710],1610612744.0,GSW,lost ball,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,200833.0,,,,
384,PT11M16.00S,2025-11-17T01:29:37.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,66.3107752956636,65.44117647058823,1610612740,49,61,2025-11-17T01:29:42Z,3660000,False,77.0,264.0,1,right,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,27.52,Missed,,,,,,,,,,,,,,,,,,
385,PT11M13.00S,2025-11-17T01:29:40.1Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612740,49,61,2025-11-17T01:29:42Z,3670000,False,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,384.0,3.0,1.0,2.0,,,,,,,,,,,
386,PT11M11.00S,2025-11-17T01:29:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630180,93.38042049934296,48.03921568627451,1610612740,51,61,2025-11-17T01:29:46Z,3680000,False,-10.0,10.0,1,right,S. Bey putback Layup (7 PTS),[1630180],1610612740.0,NOP,putback,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.38,Made,7.0,,,,,,,,,,,,,,,,,
387,PT11M00.00S,2025-11-17T01:29:52.8Z,3,REGULAR,3pt,Jump Shot,[],203110,33.196452036793694,49.754901960784316,1610612744,51,64,2025-11-17T01:29:57Z,3690000,False,1.0,260.0,1,left,D. Green 25' 3PT  (3 PTS) (J. Butler III 6 AST),"[203110, 202710]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,25.95,Made,3.0,,,,,,,J. Butler III,202710.0,6.0,,,,,,,,
389,PT10M48.00S,2025-11-17T01:30:05.6Z,3,REGULAR,3pt,Jump Shot,[],1630529,74.98357424441524,85.04901960784314,1610612740,51,64,2025-11-17T01:30:10Z,3710000,False,175.0,183.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
390,PT10M44.00S,2025-11-17T01:30:09.6Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,51,64,2025-11-17T01:30:10Z,3720000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,389.0,2.0,2.0,0.0,,,,,,,,,,,
391,PT10M38.00S,2025-11-17T01:30:15.9Z,3,REGULAR,3pt,Jump Shot,[],1630541,33.590670170827856,56.372549019607845,1610612744,51,64,2025-11-17T01:30:20Z,3730000,False,-32.0,263.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
392,PT10M34.00S,2025-11-17T01:30:19.9Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,51,64,2025-11-17T01:30:20Z,3740000,False,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,391.0,4.0,2.0,2.0,,,,,,,,,,,
393,PT10M25.00S,2025-11-17T01:30:28.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,89.43823915900131,53.18627450980392,1610612740,53,64,2025-11-17T01:30:34Z,3750000,False,16.0,47.0,1,right,J. Fears fadeaway Jump Shot (11 PTS),[1642847],1610612740.0,NOP,fadeaway,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,11.0,,,,,,,,,,,,,,,,,
394,PT10M03.00S,2025-11-17T01:30:49.9Z,3,REGULAR,3pt,Jump Shot,[],1630541,25.18068331143233,11.76470588235294,1610612744,53,67,2025-11-17T01:30:53Z,3760000,False,191.0,184.0,1,left,M. Moody 26' 3PT  (24 PTS) (D. Green 4 AST),"[1630541, 203110]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.55,Made,24.0,,,,,,,D. Green,203110.0,4.0,,,,,,,,
396,PT09M52.00S,2025-11-17T01:31:04.3Z,3,REGULAR,foul,personal,[],201939,,,1610612740,53,67,2025-11-17T01:33:06Z,3780000,False,,,0,,S. Curry personal FOUL (3 PF),"[201939, 1642852]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Queen,1642852.0
399,PT09M52.00S,2025-11-17T01:31:25.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,53,67,2025-11-17T01:33:06Z,3810000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT09M44.00S,2025-11-17T01:34:34.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,87.33574244415243,3.9215686274509802,1610612740,53,67,2025-11-17T01:34:40Z,3830000,False,-230.0,67.0,1,right,MISS S. Bey step back 3PT,[1630180],1610612740.0,NOP,step back,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.98,Missed,,,,,,,,,,,,,,,,,,
402,PT09M40.00S,2025-11-17T01:34:38.3Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,53,67,2025-11-17T01:34:40Z,3840000,False,,,0,,M. Moody REBOUND (Off:1 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,,,,401.0,4.0,3.0,1.0,,,,,,,,,,,
403,PT09M35.00S,2025-11-17T01:34:45.5Z,3,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,53,67,2025-11-17T01:34:51Z,3850000,False,,,0,,S. Curry step out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,step,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,3.0,,,200833.0,,,,
404,PT09M20.00S,2025-11-17T01:35:09.0Z,3,REGULAR,turnover,bad pass,[],1642852,,,1610612740,53,67,2025-11-17T01:35:13Z,3860000,False,,,0,,D. Queen bad pass TURNOVER (1 TO),"[1642852, 202710]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Butler III,202710.0,,,,,
405,PT09M20.00S,2025-11-17T01:35:09.0Z,3,REGULAR,steal,,[],202710,,,1610612744,53,67,2025-11-17T01:35:11Z,3870000,False,,,0,,J. Butler III STEAL (2 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
406,PT09M08.00S,2025-11-17T01:35:21.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,7.5722733245729295,51.9607843137255,1610612744,53,69,2025-11-17T01:35:26Z,3880000,False,-10.0,19.0,1,left,D. Green cutting Layup (5 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.11,Made,5.0,,,,,,,S. Curry,201939.0,3.0,,,,,,,,
408,PT09M00.00S,2025-11-17T01:35:28.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642852,90.48948751642575,48.529411764705884,1610612740,53,69,2025-11-17T01:36:29Z,3900000,False,-7.0,37.0,1,right,MISS D. Queen driving Hook,[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
409,PT08M59.00S,2025-11-17T01:35:29.6Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,53,69,2025-11-17T01:35:32Z,3910000,False,,,0,,J. Butler III REBOUND (Off:1 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,408.0,2.0,1.0,1.0,,,,,,,,,,,
410,PT08M53.00S,2025-11-17T01:35:37.7Z,3,REGULAR,foul,offensive,[],203110,,,1610612744,53,69,2025-11-17T01:35:52Z,3920000,False,,,0,,D. Green offensive FOUL (3 PF),"[203110, 1630529]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Jones,1630529.0
412,PT08M53.00S,2025-11-17T01:35:37.7Z,3,REGULAR,turnover,offensive foul,[],203110,,,1610612744,53,69,2025-11-17T01:35:37Z,3940000,False,,,0,,D. Green offensive foul TURNOVER (4 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,4.0,,,1628172.0,,,,
414,PT08M53.00S,2025-11-17T01:35:52.0Z,3,REGULAR,substitution,in,[],1642274,,,1610612740,53,69,2025-11-17T01:35:56Z,3960000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT08M53.00S,2025-11-17T01:35:52.0Z,3,REGULAR,substitution,out,[],1642852,,,1610612740,53,69,2025-11-17T01:36:05Z,3970000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT08M44.00S,2025-11-17T01:36:10.8Z,3,REGULAR,turnover,bad pass,[],1642274,,,1610612740,53,69,2025-11-17T01:36:16Z,3980000,False,,,0,,Y. Missi bad pass TURNOVER (1 TO),"[1642274, 203110]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Green,203110.0,,,,,
417,PT08M44.00S,2025-11-17T01:36:10.8Z,3,REGULAR,steal,,[],203110,,,1610612744,53,69,2025-11-17T01:36:12Z,3990000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT08M41.00S,2025-11-17T01:36:14.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,7.046649145860711,50.245098039215684,1610612744,53,71,2025-11-17T01:36:19Z,4000000,False,-1.0,14.0,1,left,J. Butler III running DUNK (14 PTS) (D. Green 5 AST),"[202710, 203110]",1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.38,Made,14.0,,,,,,,D. Green,203110.0,5.0,,,,,,,,
420,PT08M29.00S,2025-11-17T01:36:27.2Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612740,53,71,2025-11-17T01:36:43Z,4020000,False,,,0,,D. Green shooting personal FOUL (4 PF) (Missi 2 FT),"[203110, 1642274]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628172.0,4.0,0.0,Missi,1642274.0
422,PT08M29.00S,2025-11-17T01:36:56.8Z,3,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,53,71,2025-11-17T01:37:22Z,4040000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
423,PT08M29.00S,2025-11-17T01:36:56.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,53,71,2025-11-17T01:37:22Z,4050000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,
424,PT08M29.00S,2025-11-17T01:36:56.8Z,3,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,53,71,2025-11-17T01:37:22Z,4060000,False,,,0,,MISS Y. Missi Free Throw 2 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
425,PT08M27.00S,2025-11-17T01:36:58.8Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,53,71,2025-11-17T01:37:22Z,4070000,False,,,0,,D. Green REBOUND (Off:4 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,424.0,9.0,5.0,4.0,,,,,,,,,,,
426,PT08M21.00S,2025-11-17T01:37:27.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203110,7.835085413929041,51.225490196078425,1610612744,53,71,2025-11-17T01:38:36Z,4080000,False,-6.0,21.0,1,left,MISS D. Green running reverse Layup,[203110],1610612744.0,GSW,running reverse,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
428,PT08M17.00S,2025-11-17T01:37:31.2Z,3,REGULAR,rebound,offensive,[],1642954,,,1610612744,53,71,2025-11-17T01:37:33Z,4100000,False,,,0,,W. Richard REBOUND (Off:3 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,426.0,4.0,1.0,3.0,,,,,,,,,,,
429,PT08M14.00S,2025-11-17T01:37:34.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203110,12.434296977660972,2.450980392156863,1610612744,53,71,2025-11-17T01:37:37Z,4110000,False,238.0,64.0,1,left,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,24.63,Missed,,,,,,,,,,,,,,,,,,
430,PT08M12.00S,2025-11-17T01:37:36.1Z,3,REGULAR,rebound,offensive,[],1642954,,,1610612744,53,71,2025-11-17T01:37:37Z,4120000,False,,,0,,W. Richard REBOUND (Off:4 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Right Corner 3,24+ Right,,,,,,429.0,5.0,1.0,4.0,,,,,,,,,,,
431,PT08M11.00S,2025-11-17T01:37:38.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642954,5.519053876478318,52.083333333333336,1610612744,53,73,2025-11-17T01:37:44Z,4130000,False,-10.0,-1.0,1,left,W. Richard putback Layup (4 PTS),[1642954],1610612744.0,GSW,putback,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,,,,,,,,,,,,,,,,,
432,PT08M00.00S,2025-11-17T01:37:48.5Z,3,REGULAR,3pt,Jump Shot,[],1630180,69.72733245729303,69.6078431372549,1610612740,53,73,2025-11-17T01:37:53Z,4140000,False,98.0,232.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
433,PT07M57.00S,2025-11-17T01:37:51.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,53,73,2025-11-17T01:37:53Z,4150000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,432.0,3.0,3.0,0.0,,,,,,,,,,,
434,PT07M54.00S,2025-11-17T01:37:54.2Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,53,73,2025-11-17T01:38:00Z,4160000,False,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1630180]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,4.0,Bey,1630180.0,,,,,
435,PT07M54.00S,2025-11-17T01:37:54.2Z,3,REGULAR,steal,,[],1630180,,,1610612740,53,73,2025-11-17T03:17:56Z,4170000,False,,,0,,S. Bey STEAL (2 STL),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
436,PT07M49.00S,2025-11-17T01:37:59.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,93.77463863337714,53.92156862745098,1610612740,53,73,2025-11-17T01:38:07Z,4180000,False,20.0,6.0,1,right,MISS J. Fears running Layup - blocked,"[1642847, 203110]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.05,Missed,,Green,203110.0,,,,,,,,,,,,,,,
437,PT07M49.00S,2025-11-17T01:37:59.4Z,3,REGULAR,block,,[],203110,,,1610612740,53,73,2025-11-17T01:38:01Z,4190000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT07M47.00S,2025-11-17T01:38:01.4Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,53,73,2025-11-17T01:38:07Z,4200000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,436.0,4.0,4.0,0.0,,,,,,,,,,,
439,PT07M39.00S,2025-11-17T01:38:10.6Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,53,73,2025-11-17T01:38:20Z,4210000,False,,,0,,D. Green bad pass TURNOVER (5 TO),"[203110, 1630530]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,5.0,Murphy III,1630530.0,,,,,
440,PT07M39.00S,2025-11-17T01:38:10.6Z,3,REGULAR,steal,,[],1630530,,,1610612740,53,73,2025-11-17T01:38:16Z,4220000,False,,,0,,T. Murphy III STEAL (3 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
441,PT07M32.00S,2025-11-17T01:38:21.8Z,3,REGULAR,foul,offensive,[],1630530,,,1610612740,53,73,2025-11-17T01:38:31Z,4230000,False,,,0,,T. Murphy III charge offensive FOUL (3 PF),"[1630530, 1630541]",1610612740.0,NOP,charge,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Moody,1630541.0
443,PT07M32.00S,2025-11-17T01:38:21.8Z,3,REGULAR,turnover,offensive foul,[],1630530,,,1610612740,53,73,2025-11-17T01:38:21Z,4250000,False,,,0,,T. Murphy III offensive foul TURNOVER (5 TO),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,5.0,,,1628172.0,,,,
444,PT07M32.00S,2025-11-17T01:38:40.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,53,73,2025-11-17T01:38:40Z,4260000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT07M32.00S,2025-11-17T01:40:26.9Z,3,REGULAR,substitution,out,[],1642847,,,1610612744,53,73,2025-11-17T01:41:24Z,4270000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
