actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
432,PT08M42.00S,2026-02-22T01:42:04.1Z,3,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,67,76,2026-02-22T01:42:04Z,4190000,False,,,0,,D. Queen Free Throw 1 of 2 (9 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
433,PT08M42.00S,2026-02-22T01:42:25.0Z,3,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,68,76,2026-02-22T01:42:25Z,4200000,False,,,0,,D. Queen Free Throw 2 of 2 (10 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
434,PT08M32.00S,2026-02-22T01:42:45.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631230,91.93495400788436,48.03921568627451,1610612755,68,76,2026-02-22T01:44:50Z,4210000,False,-10.0,23.0,1,right,MISS D. Barlow driving Hook,[1631230],1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.53,,,,,,,,
435,PT08M31.00S,2026-02-22T01:42:46.7Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,68,76,2026-02-22T01:44:50Z,4220000,False,,,0,,A. Drummond REBOUND (Off:4 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,434.0,,,,,,8.0,4.0,4.0,,,,,
441,PT08M31.00S,2026-02-22T01:42:48.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,93.29829172141919,54.14368872549019,1610612755,68,76,2026-02-22T01:45:40Z,4225000,False,21.0,10.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.32,,,,,,,,
442,PT08M29.00S,2026-02-22T01:42:50.9Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,68,76,2026-02-22T01:45:40Z,4227500,False,,,0,,D. Queen REBOUND (Off:1 Def:7),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,441.0,,,,,,8.0,7.0,1.0,,,,,
436,PT08M22.00S,2026-02-22T01:42:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,5.995400788436268,44.85294117647059,1610612740,70,76,2026-02-22T01:43:06Z,4230000,False,26.0,4.0,1,left,S. Bey driving Layup (14 PTS),[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,,,,2.6,,,,,,,,
437,PT08M02.00S,2026-02-22T01:43:10.3Z,3,REGULAR,3pt,Jump Shot,[],1630178,92.85479632063075,95.83333333333334,1610612755,70,76,2026-02-22T01:47:54Z,4240000,False,229.0,15.0,1,right,MISS T. Maxey pullup 3PT - blocked,"[1630178, 1629627]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.97,,,,Williamson,1629627.0,,,
576,PT08M02.00S,2026-02-22T01:43:10.3Z,3,REGULAR,block,,[],1629627,,,1610612755,70,76,2026-02-22T02:08:49Z,4245000,False,,,0,,Z. Williamson BLOCK (1 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
438,PT08M01.00S,2026-02-22T01:43:11.3Z,3,REGULAR,rebound,defensive,[],201599,,,1610612740,70,76,2026-02-22T02:08:49Z,4250000,False,,,0,,D. Jordan REBOUND (Off:5 Def:8),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Right Corner 3,24+ Right,,,,,,,437.0,,,,,,13.0,8.0,5.0,,,,,
439,PT07M43.00S,2026-02-22T01:43:30.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,23.209592641261498,85.7843137254902,1610612740,73,76,2026-02-22T01:49:42Z,4260000,False,-179.0,166.0,1,left,S. Bey 24' 3PT pullup (17 PTS),[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,17.0,,,,24.38,,,,,,,,
440,PT07M30.00S,2026-02-22T01:43:46.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,73,76,2026-02-22T01:43:46Z,4270000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT07M30.00S,2026-02-22T01:45:42.4Z,3,REGULAR,substitution,out,[],1629627,,,1610612755,73,76,2026-02-22T01:46:30Z,4280000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT07M30.00S,2026-02-22T01:45:42.4Z,3,REGULAR,substitution,in,[],1631121,,,1610612755,73,76,2026-02-22T01:46:30Z,4290000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT07M15.00S,2026-02-22T01:47:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.72339027595268,48.03921568627451,1610612755,73,76,2026-02-22T01:52:24Z,4300000,False,-10.0,16.0,1,right,MISS A. Drummond cutting Layup - blocked,"[203083, 201599]",1610612755.0,PHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.87,,,,Jordan,201599.0,,,
446,PT07M15.00S,2026-02-22T01:47:02.8Z,3,REGULAR,block,,[],201599,,,1610612755,73,76,2026-02-22T01:47:10Z,4310000,False,,,0,,D. Jordan BLOCK (2 BLK),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
447,PT07M13.00S,2026-02-22T01:47:04.8Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,73,76,2026-02-22T01:47:35Z,4320000,False,,,0,,D. Queen REBOUND (Off:1 Def:8),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,445.0,,,,,,9.0,8.0,1.0,,,,,
448,PT06M59.00S,2026-02-22T01:47:18.9Z,3,REGULAR,3pt,Jump Shot,[],1630180,31.882391590013142,54.90196078431373,1610612740,76,76,2026-02-22T01:53:11Z,4330000,False,-25.0,247.0,1,left,S. Bey 24' 3PT step back (20 PTS) (H. Jones 3 AST),"[1630180, 1630529]",1610612740.0,NOP,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,Made,,20.0,,,,24.84,,,,,,H. Jones,1630529.0,3.0
450,PT06M41.00S,2026-02-22T01:47:37.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,83.26215505913272,61.51960784313726,1610612755,76,76,2026-02-22T01:47:42Z,4350000,False,58.0,105.0,1,right,MISS V. Edgecombe 11' pullup Shot,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,11.96,,,,,,,,
451,PT06M38.00S,2026-02-22T01:47:40.1Z,3,REGULAR,rebound,defensive,[],201599,,,1610612740,76,76,2026-02-22T01:47:42Z,4360000,False,,,0,,D. Jordan REBOUND (Off:5 Def:9),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,450.0,,,,,,14.0,9.0,5.0,,,,,
452,PT06M31.00S,2026-02-22T01:47:47.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,30.831143232588698,66.42156862745098,1610612740,76,76,2026-02-22T01:53:56Z,4370000,False,-82.0,237.0,1,left,MISS S. Bey 25' step back 3PT,[1630180],1610612740.0,NOP,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.11,,,,,,,,
453,PT06M29.00S,2026-02-22T01:47:49.3Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,76,76,2026-02-22T01:47:52Z,4380000,False,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,452.0,,,,,,3.0,2.0,1.0,,,,,
454,PT06M24.00S,2026-02-22T01:47:54.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,67.23061760840999,26.96078431372549,1610612755,76,76,2026-02-22T01:54:27Z,4390000,False,-115.0,256.0,1,right,MISS T. Maxey 28' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,28.03,,,,,,,,
455,PT06M19.00S,2026-02-22T01:47:59.8Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,76,76,2026-02-22T01:48:02Z,4400000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,454.0,,,,,,2.0,2.0,0.0,,,,,
456,PT06M06.00S,2026-02-22T01:48:12.6Z,3,REGULAR,turnover,lost ball,[],1630180,,,1610612740,76,76,2026-02-22T01:48:18Z,4410000,False,,,0,,S. Bey lost ball TURNOVER (3 TO),"[1630180, 1626162]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,Oubre Jr.,1626162.0,,,,,,,,,
457,PT06M06.00S,2026-02-22T01:48:12.6Z,3,REGULAR,steal,,[],1626162,,,1610612755,76,76,2026-02-22T01:49:15Z,4420000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT06M01.00S,2026-02-22T01:48:17.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630178,67.23061760840999,53.92156862745098,1610612755,76,79,2026-02-22T01:55:31Z,4430000,False,20.0,256.0,1,right,T. Maxey 25' 3PT running pullup (18 PTS) (A. Drummond 1 AST),"[1630178, 203083]",1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,Made,,18.0,,,,25.63,,,,,,A. Drummond,203083.0,1.0
613,PT05M44.00S,2026-02-22T01:48:28.8Z,3,REGULAR,turnover,lost ball,[],1630529,,,1610612740,76,79,2026-02-22T02:14:05Z,4452500,False,,,0,,H. Jones lost ball TURNOVER (2 TO),"[1630529, 1630178]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Center,,,,,,,,,2.0,Maxey,1630178.0,,,,,,,,,
614,PT05M44.00S,2026-02-22T01:48:28.8Z,3,REGULAR,steal,,[],1630178,,,1610612755,76,79,2026-02-22T02:14:05Z,4461250,False,,,0,,T. Maxey STEAL (4 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
466,PT05M39.00S,2026-02-22T01:48:59.4Z,3,REGULAR,substitution,out,[],201599,,,1610612755,76,79,2026-02-22T01:49:17Z,4510000,False,,,0,,SUB out: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M39.00S,2026-02-22T01:48:59.4Z,3,REGULAR,substitution,out,[],1642852,,,1610612755,76,79,2026-02-22T01:49:17Z,4520000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M39.00S,2026-02-22T01:48:59.4Z,3,REGULAR,substitution,out,[],203083,,,1610612755,76,79,2026-02-22T01:49:17Z,4530000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M39.00S,2026-02-22T01:48:59.4Z,3,REGULAR,substitution,out,[],1631230,,,1610612755,76,79,2026-02-22T01:49:17Z,4540000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M39.00S,2026-02-22T01:48:59.4Z,3,REGULAR,substitution,in,[],1642847,,,1610612755,76,79,2026-02-22T01:49:17Z,4550000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M39.00S,2026-02-22T01:48:59.4Z,3,REGULAR,substitution,in,[],1631255,,,1610612755,76,79,2026-02-22T01:49:17Z,4560000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M39.00S,2026-02-22T01:48:59.4Z,3,REGULAR,substitution,in,[],1629656,,,1610612755,76,79,2026-02-22T01:49:17Z,4570000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M39.00S,2026-02-22T01:48:59.4Z,3,REGULAR,substitution,in,[],1641737,,,1610612755,76,79,2026-02-22T01:49:17Z,4580000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M33.00S,2026-02-22T01:49:25.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629656,93.38042049934296,44.11764705882353,1610612755,76,81,2026-02-22T02:14:45Z,4590000,False,-29.0,10.0,1,right,Q. Grimes driving Layup (11 PTS),[1629656],1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,,,,3.1,,,,,,,,
475,PT05M23.00S,2026-02-22T01:49:38.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,76,81,2026-02-22T01:49:38Z,4600000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT05M16.00S,2026-02-22T01:52:50.4Z,3,REGULAR,3pt,Jump Shot,[],1630529,7.966491458607096,3.431372549019608,1610612740,79,81,2026-02-22T01:52:55Z,4610000,False,233.0,22.0,1,left,H. Jones 3PT  (10 PTS) (J. Fears 3 AST),"[1630529, 1642847]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,,,Made,,10.0,,,,23.39,,,,,,J. Fears,1642847.0,3.0
479,PT05M00.00S,2026-02-22T01:53:09.2Z,3,REGULAR,foul,personal,['2freethrow'],1642847,,,1610612755,79,81,2026-02-22T01:53:18Z,4640000,False,,,0,,J. Fears shooting personal FOUL (1 PF) (Maxey 2 FT),"[1642847, 1630178]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
481,PT05M00.00S,2026-02-22T01:53:38.7Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,79,81,2026-02-22T01:53:38Z,4660000,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
482,PT05M00.00S,2026-02-22T01:53:38.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,79,81,2026-02-22T01:53:38Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,481.0,,,,,,,,,,,,,
483,PT05M00.00S,2026-02-22T01:53:56.9Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,79,82,2026-02-22T01:53:56Z,4680000,False,,,0,,T. Maxey Free Throw 2 of 2 (19 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
484,PT04M37.00S,2026-02-22T01:54:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,6.915243101182654,47.05882352941176,1610612740,81,82,2026-02-22T01:54:26Z,4690000,False,15.0,13.0,1,left,J. Fears driving Layup (5 PTS) (B. McGowens 1 AST),"[1642847, 1631121]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,,,,1.93,,,,,,B. McGowens,1631121.0,1.0
485,PT04M11.00S,2026-02-22T01:54:47.6Z,3,REGULAR,3pt,Jump Shot,[],1629656,70.51576872536137,22.794117647058822,1610612755,81,82,2026-02-22T01:58:01Z,4700000,False,-136.0,225.0,1,right,MISS Q. Grimes 26' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.27,,,,,,,,
486,PT04M09.00S,2026-02-22T01:54:49.5Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,81,82,2026-02-22T01:54:49Z,4710000,False,,,0,,J. Fears REBOUND (Off:1 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,,485.0,,,,,,3.0,2.0,1.0,,,,,
487,PT04M02.00S,2026-02-22T01:54:57.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630529,10.988830486202366,48.529411764705884,1610612740,81,82,2026-02-22T01:58:51Z,4720000,False,7.0,51.0,1,left,MISS H. Jones turnaround Hook,[1630529],1610612740.0,NOP,turnaround,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.13,,,,,,,,
488,PT03M59.00S,2026-02-22T01:55:00.9Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,81,82,2026-02-22T01:58:51Z,4730000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,487.0,,,,,,3.0,3.0,0.0,,,,,
489,PT03M54.00S,2026-02-22T01:55:08.8Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612755,81,82,2026-02-22T01:55:15Z,4740000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1630529, 1626162]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1629183.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
491,PT03M54.00S,2026-02-22T01:55:31.3Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,81,83,2026-02-22T01:55:31Z,4760000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (18 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
492,PT03M54.00S,2026-02-22T01:55:31.9Z,3,REGULAR,substitution,out,[],1630529,,,1610612755,81,83,2026-02-22T01:56:05Z,4770000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M54.00S,2026-02-22T01:55:31.9Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,81,83,2026-02-22T01:56:05Z,4780000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M54.00S,2026-02-22T01:55:31.9Z,3,REGULAR,substitution,in,[],1629673,,,1610612755,81,83,2026-02-22T01:56:05Z,4790000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M54.00S,2026-02-22T01:55:31.9Z,3,REGULAR,substitution,in,[],1642348,,,1610612755,81,83,2026-02-22T01:56:05Z,4800000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M54.00S,2026-02-22T01:56:06.4Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,81,84,2026-02-22T01:56:06Z,4810000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (19 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
497,PT03M41.00S,2026-02-22T01:56:15.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,6.652431011826544,48.28431372549019,1610612740,83,84,2026-02-22T01:56:20Z,4820000,False,9.0,10.0,1,left,K. Matković cutting DUNK (2 PTS) (J. Poole 2 AST),"[1631255, 1629673]",1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,,,,1.32,,,,,,J. Poole,1629673.0,2.0
499,PT03M41.00S,2026-02-22T01:56:18.0Z,3,REGULAR,foul,personal,['1freethrow'],1642845,,,1610612740,83,84,2026-02-22T01:56:31Z,4840000,False,,,0,,V. Edgecombe shooting personal FOUL (2 PF) (Matković 1 FT),"[1642845, 1631255]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,1629183.0,2.0,0.0,Matković,1631255.0,,,,,,,,,,,,,,,
501,PT03M41.00S,2026-02-22T01:56:41.5Z,3,REGULAR,freethrow,1 of 1,[],1631255,,,1610612740,84,84,2026-02-22T01:56:41Z,4860000,False,,,0,,K. Matković Free Throw 1 of 1 (3 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
502,PT03M27.00S,2026-02-22T01:56:57.3Z,3,REGULAR,3pt,Jump Shot,[],1626162,79.84559789750328,91.42156862745098,1610612755,84,84,2026-02-22T01:57:02Z,4870000,False,207.0,137.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.83,,,,,,,,
503,PT03M23.00S,2026-02-22T01:57:01.3Z,3,REGULAR,rebound,offensive,[],1641737,,,1610612755,84,84,2026-02-22T01:57:02Z,4880000,False,,,0,,A. Bona REBOUND (Off:1 Def:5),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Right Center,,,,,,,502.0,,,,,,6.0,5.0,1.0,,,,,
504,PT03M22.00S,2026-02-22T01:57:01.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641737,94.69448094612353,49.01960784313725,1610612755,84,86,2026-02-22T01:57:11Z,4890000,False,-5.0,-3.0,1,right,A. Bona putback DUNK (4 PTS),[1641737],1610612755.0,PHI,putback,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,,,,0.55,,,,,,,,
505,PT03M09.00S,2026-02-22T01:57:17.8Z,3,REGULAR,foul,offensive,[],1631255,,,1610612740,84,86,2026-02-22T01:57:23Z,4900000,False,,,0,,K. Matković offensive FOUL (3 PF),"[1631255, 1642845]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,1162.0,3.0,0.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,
507,PT03M09.00S,2026-02-22T01:57:17.8Z,3,REGULAR,turnover,offensive foul,[],1631255,,,1610612740,84,86,2026-02-22T01:57:17Z,4920000,False,,,0,,K. Matković offensive foul TURNOVER (1 TO),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,1162.0,,,,,,,,1.0,,,,,,,,,,,
508,PT03M09.00S,2026-02-22T01:57:31.2Z,3,REGULAR,substitution,out,[],1630180,,,1610612755,84,86,2026-02-22T01:57:39Z,4930000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT03M09.00S,2026-02-22T01:57:31.2Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,84,86,2026-02-22T01:57:39Z,4940000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT03M09.00S,2026-02-22T01:57:31.2Z,3,REGULAR,substitution,in,[],1629627,,,1610612755,84,86,2026-02-22T01:57:39Z,4950000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT03M09.00S,2026-02-22T01:57:31.2Z,3,REGULAR,substitution,in,[],1631133,,,1610612755,84,86,2026-02-22T01:57:39Z,4960000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M56.00S,2026-02-22T01:58:00.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642845,77.87450722733246,87.99019607843137,1610612755,84,86,2026-02-22T01:58:05Z,4970000,False,190.0,155.0,1,right,MISS V. Edgecombe 24' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.55,,,,,,,,
513,PT02M53.00S,2026-02-22T01:58:03.0Z,3,REGULAR,rebound,offensive,[],1641737,,,1610612755,84,86,2026-02-22T01:58:05Z,4980000,False,,,0,,A. Bona REBOUND (Off:2 Def:5),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Right Center,,,,,,,512.0,,,,,,7.0,5.0,2.0,,,,,
514,PT02M45.00S,2026-02-22T01:58:11.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631133,93.11760840998686,2.941176470588235,1610612755,84,89,2026-02-22T01:58:15Z,4990000,False,-235.0,12.0,1,right,J. Walker 3PT  (9 PTS) (Q. Grimes 2 AST),"[1631133, 1629656]",1610612755.0,PHI,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,,,,Made,,9.0,,,,23.56,,,,,,Q. Grimes,1629656.0,2.0
