actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
537,PT08M32.00S,2022-04-04T03:03:22.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,11.645860709592641,51.470588235294116,1610612744,71,92,2022-04-04T03:03:26Z,5290000,-7.0,57.0,1,left,J. Kuminga pullup Jump Shot (14 PTS),[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,,,,,,5.75,Made,,14.0,,,,,,,,,,,,
538,PT08M33.00S,2022-04-04T03:03:29.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,71,92,2022-04-04T03:03:29Z,5300000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M33.00S,2022-04-04T03:03:58.3Z,4,REGULAR,substitution,out,[],203087,,,1610612758,71,92,2022-04-04T03:06:11Z,5310000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M33.00S,2022-04-04T03:03:58.3Z,4,REGULAR,substitution,out,[],1628367,,,1610612758,71,92,2022-04-04T03:06:11Z,5320000,,,0,,SUB out: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M33.00S,2022-04-04T03:03:58.3Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,71,92,2022-04-04T03:06:11Z,5330000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M33.00S,2022-04-04T03:03:58.3Z,4,REGULAR,substitution,in,[],1627745,,,1610612758,71,92,2022-04-04T03:06:11Z,5340000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M33.00S,2022-04-04T03:03:58.3Z,4,REGULAR,substitution,in,[],203200,,,1610612758,71,92,2022-04-04T03:06:11Z,5350000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M33.00S,2022-04-04T03:03:58.3Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,71,92,2022-04-04T03:06:11Z,5360000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M20.00S,2022-04-04T03:06:30.7Z,4,REGULAR,3pt,Jump Shot,[],1629002,84.05059132720105,96.56862745098039,1610612758,74,92,2022-04-04T03:06:38Z,5370000,233.0,97.0,1,right,C. Metu 25' 3PT  (9 PTS) (D. Mitchell 6 AST),"[1629002, 1630558]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,25.24,Made,,9.0,D. Mitchell,1630558.0,6.0,,,,,,,,,
547,PT08M03.00S,2022-04-04T03:06:54.8Z,4,REGULAR,foul,personal,['2freethrow'],203200,,,1610612744,74,92,2022-04-04T03:07:08Z,5390000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Kuminga 2 FT),"[203200, 1630228]",1610612758.0,SAC,shooting,,,Holiday,J. Holiday,,,,,2003.0,1.0,0.0,Kuminga,1630228.0,,,,,,,,,,,,,,,,
549,PT08M03.00S,2022-04-04T03:07:13.8Z,4,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,74,93,2022-04-04T03:07:13Z,5410000,,,0,,J. Kuminga Free Throw 1 of 2 (15 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
550,PT08M03.00S,2022-04-04T03:07:13.8Z,4,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,74,93,2022-04-04T03:07:31Z,5420000,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,Missed,,,,,,,,,,,,,,
551,PT08M00.00S,2022-04-04T03:07:16.8Z,4,REGULAR,rebound,defensive,[],203200,,,1610612758,74,93,2022-04-04T03:07:31Z,5430000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,550.0,,,,,3.0,3.0,0.0,,,,,,
552,PT07M48.00S,2022-04-04T03:07:45.4Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612758,74,93,2022-04-04T03:07:55Z,5440000,,,0,,D. Green shooting personal FOUL (5 PF) (Jones 2 FT),"[203110, 1627745]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,2003.0,5.0,1.0,Jones,1627745.0,,,,,,,,,,,,,,,,
554,PT07M48.00S,2022-04-04T03:08:10.8Z,4,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,75,93,2022-04-04T03:08:10Z,5460000,,,0,,D. Jones Free Throw 1 of 2 (10 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
555,PT07M48.00S,2022-04-04T03:08:14.5Z,4,REGULAR,substitution,out,[],203110,,,1610612758,75,93,2022-04-04T03:08:27Z,5470000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M48.00S,2022-04-04T03:08:14.5Z,4,REGULAR,substitution,in,[],203952,,,1610612758,75,93,2022-04-04T03:08:27Z,5480000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M48.00S,2022-04-04T03:08:33.0Z,4,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,76,93,2022-04-04T03:08:33Z,5490000,,,0,,D. Jones Free Throw 2 of 2 (11 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
558,PT07M30.00S,2022-04-04T03:08:55.5Z,4,REGULAR,turnover,backcourt,[],1627814,,,1610612744,76,93,2022-04-04T03:09:02Z,5500000,,,0,,D. Lee backcourt TURNOVER (1 TO),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,1628172.0,,,,,,,,,,,,,,,1.0,,,,,
559,PT07M14.00S,2022-04-04T03:09:27.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627745,92.85479632063075,53.67647058823529,1610612758,78,93,2022-04-04T03:09:33Z,5510000,18.0,15.0,1,right,D. Jones reverse Layup (13 PTS) (D. DiVincenzo 3 AST),"[1627745, 1628978]",1610612758.0,SAC,reverse,,,Jones,D. Jones,,,,,,,,,,2.36,Made,,13.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,
561,PT06M52.00S,2022-04-04T03:09:50.2Z,4,REGULAR,turnover,lost ball,[],202357,,,1610612744,78,93,2022-04-04T03:09:54Z,5530000,,,0,,N. Bjelica lost ball TURNOVER (2 TO),"[202357, 1630558]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,2.0,Mitchell,1630558.0,,,
562,PT06M52.00S,2022-04-04T03:09:50.2Z,4,REGULAR,steal,,[],1630558,,,1610612758,78,93,2022-04-04T03:09:52Z,5540000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M48.00S,2022-04-04T03:09:54.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628978,72.35545335085413,82.35294117647058,1610612758,81,93,2022-04-04T03:10:06Z,5550000,162.0,207.0,1,right,D. DiVincenzo 26' 3PT running (11 PTS) (D. Mitchell 7 AST),"[1628978, 1630558]",1610612758.0,SAC,running,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,26.3,Made,,11.0,D. Mitchell,1630558.0,7.0,,,,,,,,,
565,PT06M47.00S,2022-04-04T03:10:03.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,81,93,2022-04-04T03:10:03Z,5570000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M47.00S,2022-04-04T03:12:33.1Z,4,REGULAR,substitution,out,[],1627814,,,1610612744,81,93,2022-04-04T03:13:04Z,5580000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M47.00S,2022-04-04T03:12:33.1Z,4,REGULAR,substitution,out,[],202357,,,1610612744,81,93,2022-04-04T03:13:04Z,5590000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M47.00S,2022-04-04T03:12:33.1Z,4,REGULAR,substitution,in,[],203110,,,1610612744,81,93,2022-04-04T03:13:04Z,5600000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M47.00S,2022-04-04T03:12:33.1Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,81,93,2022-04-04T03:13:04Z,5610000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M31.00S,2022-04-04T03:13:06.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,10.33180026281209,63.970588235294116,1610612744,81,93,2022-04-04T03:13:10Z,5620000,-70.0,45.0,1,left,MISS D. Green 8' driving floating Shot,[203110],1610612744.0,GSW,driving floating,,,Green,D. Green,,,,,,,,,,8.29,Missed,,,,,,,,,,,,,,
571,PT06M29.00S,2022-04-04T03:13:08.9Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,81,93,2022-04-04T03:13:08Z,5630000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,570.0,,,,,3.0,3.0,0.0,,,,,,
572,PT06M21.00S,2022-04-04T03:13:17.1Z,4,REGULAR,3pt,Jump Shot,[],1628978,70.90998685939553,77.69607843137256,1610612758,84,93,2022-04-04T03:13:21Z,5640000,138.0,221.0,1,right,D. DiVincenzo 26' 3PT  (14 PTS) (D. Mitchell 8 AST),"[1628978, 1630558]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,26.07,Made,,14.0,D. Mitchell,1630558.0,8.0,,,,,,,,,
574,PT06M00.00S,2022-04-04T03:13:38.2Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612744,84,93,2022-04-04T03:13:42Z,5660000,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 1628978]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,4.0,DiVincenzo,1628978.0,,,
575,PT06M00.00S,2022-04-04T03:13:38.2Z,4,REGULAR,steal,,[],1628978,,,1610612758,84,93,2022-04-04T03:13:40Z,5670000,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M41.00S,2022-04-04T03:13:57.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627745,82.34231274638634,40.68627450980392,1610612758,86,93,2022-04-04T03:14:04Z,5680000,-47.0,113.0,1,right,D. Jones 12' turnaround fadeaway Jump Shot (15 PTS) (D. Mitchell 9 AST),"[1627745, 1630558]",1610612758.0,SAC,turnaround fadeaway,,,Jones,D. Jones,,,,,,,,,,12.27,Made,,15.0,D. Mitchell,1630558.0,9.0,,,,,,,,,
578,PT05M15.00S,2022-04-04T03:14:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,4.944152431011826,53.431372549019606,1610612744,86,95,2022-04-04T03:14:27Z,5700000,-17.0,-6.0,1,left,G. Payton II cutting Layup (2 PTS) (D. Green 3 AST),"[1627780, 203110]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,,,,,,1.82,Made,,2.0,D. Green,203110.0,3.0,,,,,,,,,
580,PT04M57.00S,2022-04-04T03:14:40.4Z,4,REGULAR,turnover,bad pass,[],1627745,,,1610612758,86,95,2022-04-04T03:14:45Z,5720000,,,0,,D. Jones bad pass TURNOVER (1 TO),"[1627745, 203952]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,1.0,Wiggins,203952.0,,,
581,PT04M57.00S,2022-04-04T03:14:40.4Z,4,REGULAR,steal,,[],203952,,,1610612744,86,95,2022-04-04T03:14:43Z,5730000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M41.00S,2022-04-04T03:14:57.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203952,21.50131406044678,90.19607843137256,1610612744,86,98,2022-04-04T03:15:01Z,5740000,-201.0,150.0,1,left,A. Wiggins 25' 3PT  (23 PTS) (D. Green 4 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,25.06,Made,,23.0,D. Green,203110.0,4.0,,,,,,,,,
584,PT04M26.00S,2022-04-04T03:15:12.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,92.72339027595268,50.49019607843137,1610612758,88,98,2022-04-04T03:15:16Z,5760000,2.0,16.0,1,right,D. Jones cutting DUNK (17 PTS) (D. DiVincenzo 4 AST),"[1627745, 1628978]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,,,,,,1.61,Made,,17.0,D. DiVincenzo,1628978.0,4.0,,,,,,,,,
586,PT03M59.00S,2022-04-04T03:15:38.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.1268068331143235,52.20588235294118,1610612744,88,100,2022-04-04T03:15:43Z,5780000,-11.0,5.0,1,left,J. Kuminga cutting DUNK (17 PTS) (D. Green 5 AST),"[1630228, 203110]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,,,,,,1.21,Made,,17.0,D. Green,203110.0,5.0,,,,,,,,,
588,PT03M39.00S,2022-04-04T03:16:03.2Z,4,REGULAR,foul,personal,[],1629673,,,1610612758,88,100,2022-04-04T03:16:16Z,5800000,,,0,,J. Poole personal FOUL (4 PF),"[1629673, 1628978]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,1628172.0,4.0,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,
590,PT03M28.00S,2022-04-04T03:16:38.7Z,4,REGULAR,3pt,Jump Shot,[],1628978,87.86136662286465,96.32352941176471,1610612758,88,100,2022-04-04T03:16:46Z,5820000,232.0,62.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,23.97,Missed,,,,,,,,,,,,,,
591,PT03M28.00S,2022-04-04T03:16:38.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,88,100,2022-04-04T03:16:46Z,5830000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,
592,PT03M28.00S,2022-04-04T03:16:45.8Z,4,REGULAR,foul,personal,[],1627745,,,1610612744,88,100,2022-04-04T03:17:38Z,5840000,,,0,,D. Jones loose ball personal FOUL (2 PF),"[1627745, 203110]",1610612758.0,SAC,loose ball,,,Jones,D. Jones,,,,,2003.0,2.0,1.0,Green,203110.0,,,,,,,,,,,,,,,,
594,PT03M17.00S,2022-04-04T03:17:07.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,7.5722733245729295,53.431372549019606,1610612744,88,102,2022-04-04T03:17:14Z,5860000,-17.0,19.0,1,left,A. Wiggins driving DUNK (25 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,,,,,,2.54,Made,,25.0,,,,,,,,,,,,
595,PT03M17.00S,2022-04-04T03:17:14.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,88,102,2022-04-04T03:17:14Z,5870000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M17.00S,2022-04-04T03:18:23.3Z,4,REGULAR,substitution,out,[],1629002,,,1610612758,88,102,2022-04-04T03:18:43Z,5880000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M17.00S,2022-04-04T03:18:23.3Z,4,REGULAR,substitution,in,[],203084,,,1610612758,88,102,2022-04-04T03:18:43Z,5890000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M07.00S,2022-04-04T03:18:48.1Z,4,REGULAR,turnover,lost ball,[],1630558,,,1610612758,88,102,2022-04-04T03:18:54Z,5900000,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1630558, 1627780]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0,,,
599,PT03M07.00S,2022-04-04T03:18:48.1Z,4,REGULAR,steal,,[],1627780,,,1610612744,88,102,2022-04-04T03:18:50Z,5910000,,,0,,G. Payton II STEAL (3 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M01.00S,2022-04-04T03:18:52.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,6.652431011826544,49.754901960784316,1610612744,88,104,2022-04-04T03:18:58Z,5920000,1.0,10.0,1,left,J. Poole running Layup (20 PTS),[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,,,,,,1.01,Made,,20.0,,,,,,,,,,,,
601,PT02M50.00S,2022-04-04T03:19:10.6Z,4,REGULAR,foul,personal,[],203952,,,1610612758,88,104,2022-04-04T03:19:16Z,5930000,,,0,,A. Wiggins personal FOUL (2 PF),"[203952, 1628978]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,1628172.0,2.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,
603,PT02M44.00S,2022-04-04T03:19:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,89.17542706964521,54.90196078431373,1610612758,88,104,2022-04-04T03:19:45Z,5950000,25.0,49.0,1,right,MISS D. Jones driving Layup - blocked,"[1627745, 203110]",1610612758.0,SAC,driving,,,Jones,D. Jones,,,,,,,,,,5.51,Missed,,,,,,,,,,,,Green,203110.0,
604,PT02M44.00S,2022-04-04T03:19:31.4Z,4,REGULAR,block,,[],203110,,,1610612758,88,104,2022-04-04T03:19:41Z,5960000,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M44.00S,2022-04-04T03:19:31.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,88,104,2022-04-04T03:19:45Z,5970000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,603.0,,,,,,,,,,,,,
606,PT02M44.00S,2022-04-04T03:19:47.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,88,104,2022-04-04T03:19:47Z,5980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M44.00S,2022-04-04T03:20:00.9Z,4,REGULAR,foul,offensive,[],1627745,,,1610612758,88,104,2022-04-04T03:20:20Z,5990000,,,0,,D. Jones offensive FOUL (3 PF),"[1627745, 1629673]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,1628172.0,3.0,1.0,Poole,1629673.0,,,,,,,,,,,,,,,,
609,PT02M44.00S,2022-04-04T03:20:00.9Z,4,REGULAR,turnover,offensive foul,[],1627745,,,1610612758,88,104,2022-04-04T03:20:20Z,6010000,,,0,,D. Jones offensive foul TURNOVER (2 TO),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,2003.0,,,,,,,,,,,,,,,2.0,,,,,
610,PT02M31.00S,2022-04-04T03:20:24.7Z,4,REGULAR,foul,offensive,[],203110,,,1610612744,88,104,2022-04-04T03:23:29Z,6020000,,,0,,D. Green offensive FOUL (6 PF),"[203110, 203200]",1610612744.0,GSW,,,,Green,D. Green,,,,,1628172.0,6.0,1.0,Holiday,203200.0,,,,,,,,,,,,,,,,
612,PT02M31.00S,2022-04-04T03:20:24.7Z,4,REGULAR,turnover,offensive foul,[],203110,,,1610612744,88,104,2022-04-04T03:23:29Z,6040000,,,0,,D. Green offensive foul TURNOVER (3 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,1628172.0,,,,,,,,,,,,,,,3.0,,,,,
613,PT02M31.00S,2022-04-04T03:21:01.2Z,4,REGULAR,substitution,out,[],203110,,,1610612758,88,104,2022-04-04T03:21:15Z,6050000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M31.00S,2022-04-04T03:21:01.2Z,4,REGULAR,substitution,in,[],1626172,,,1610612758,88,104,2022-04-04T03:21:15Z,6060000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M15.00S,2022-04-04T03:21:34.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628978,86.94152431011827,53.431372549019606,1610612758,88,104,2022-04-04T03:21:42Z,6070000,17.0,70.0,1,right,MISS D. DiVincenzo 7' driving floating Shot,[1628978],1610612758.0,SAC,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,7.23,Missed,,,,,,,,,,,,,,
616,PT02M13.00S,2022-04-04T03:21:36.3Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,88,104,2022-04-04T03:21:42Z,6080000,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,615.0,,,,,4.0,4.0,0.0,,,,,,
617,PT02M08.00S,2022-04-04T03:21:45.4Z,4,REGULAR,foul,personal,[],1630558,,,1610612744,88,104,2022-04-04T03:22:03Z,6090000,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 1626172]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,1628172.0,2.0,0.0,Looney,1626172.0,,,,,,,,,,,,,,,,
619,PT02M08.00S,2022-04-04T03:22:03.5Z,4,REGULAR,substitution,out,[],203952,,,1610612744,88,104,2022-04-04T03:22:08Z,6110000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M08.00S,2022-04-04T03:22:03.5Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,88,104,2022-04-04T03:22:08Z,6120000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M55.00S,2022-04-04T03:22:29.4Z,4,REGULAR,3pt,Jump Shot,[],1630541,21.50131406044678,89.70588235294117,1610612744,88,107,2022-04-04T03:22:36Z,6130000,-199.0,150.0,1,left,M. Moody 24' 3PT  (3 PTS) (J. Poole 5 AST),"[1630541, 1629673]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,24.86,Made,,3.0,J. Poole,1629673.0,5.0,,,,,,,,,
623,PT01M35.00S,2022-04-04T03:22:50.1Z,4,REGULAR,3pt,Jump Shot,[],203084,67.49342969776609,34.31372549019608,1610612758,88,107,2022-04-04T03:22:58Z,6150000,-78.0,253.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,26.5,Missed,,,,,,,,,,,,,,
624,PT01M30.00S,2022-04-04T03:22:55.1Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,88,107,2022-04-04T03:22:58Z,6160000,,,0,,J. Poole REBOUND (Off:0 Def:5),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,623.0,,,,,5.0,5.0,0.0,,,,,,
625,PT01M25.00S,2022-04-04T03:23:02.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629673,5.995400788436268,53.18627450980392,1610612744,88,109,2022-04-04T03:23:10Z,6170000,-16.0,4.0,1,left,J. Poole running Layup (22 PTS),[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,,,,,,1.64,Made,,22.0,,,,,,,,,,,,
626,PT01M21.00S,2022-04-04T03:23:12.8Z,4,REGULAR,foul,personal,[],1629673,,,1610612758,88,109,2022-04-04T03:23:44Z,6180000,,,0,,J. Poole take personal FOUL (5 PF),"[1629673, 1630558]",1610612744.0,GSW,take,,,Poole,J. Poole,,,,,2003.0,5.0,1.0,Mitchell,1630558.0,,,,,,,,,,,,,,,,
628,PT01M21.00S,2022-04-04T03:23:20.5Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,88,109,2022-04-04T03:23:46Z,6200000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M21.00S,2022-04-04T03:23:20.5Z,4,REGULAR,substitution,out,[],1627780,,,1610612758,88,109,2022-04-04T03:23:46Z,6210000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M21.00S,2022-04-04T03:23:20.5Z,4,REGULAR,substitution,out,[],1629673,,,1610612758,88,109,2022-04-04T03:23:46Z,6220000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M21.00S,2022-04-04T03:23:20.5Z,4,REGULAR,substitution,in,[],1629002,,,1610612758,88,109,2022-04-04T03:23:46Z,6230000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M21.00S,2022-04-04T03:23:20.5Z,4,REGULAR,substitution,in,[],1629683,,,1610612758,88,109,2022-04-04T03:23:46Z,6240000,,,0,,SUB in: Q. Weatherspoon,[1629683],1610612744.0,GSW,,,,Weatherspoon,Q. Weatherspoon,,,,,,,,,,,,,,,,,,,,,,,,,
