actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
360,PT00M24.70S,2022-01-20T04:10:47.9Z,2,REGULAR,2pt,Jump Shot,[],1628963,6.521024967148489,66.17647058823529,1610612758,71,64,2022-01-20T04:10:52Z,3510000,-81.0,9.0,1,left,M. Bagley III 8' floating Jump Shot (6 PTS) (D. Jones 2 AST),"[1628963, 1627745]",1610612758.0,SAC,floating,,,Bagley III,M. Bagley III,,,,,8.14,Made,,,,,,,,,,,6.0,D. Jones,1627745.0,2.0,,,,,
362,PT00M04.10S,2022-01-20T04:11:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202709,93.64323258869908,53.92156862745098,1610612765,71,66,2022-01-20T04:11:16Z,3530000,20.0,7.0,1,right,C. Joseph driving Layup (7 PTS),[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,2.09,Made,,,,,,,,,,,7.0,,,,,,,,
363,PT00M00.00S,2022-01-20T04:11:17.1Z,2,REGULAR,3pt,Jump Shot,[],1628368,29.25427069645204,77.20588235294117,1610612758,71,66,2022-01-20T04:11:24Z,3540000,-136.0,222.0,1,left,MISS D. Fox 26' pullup 3PT - blocked,"[1628368, 1628367]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,26.08,Missed,,,,,,,,,,,,,,,,,Jackson,1628367.0,
364,PT00M00.00S,2022-01-20T04:11:17.1Z,2,REGULAR,block,,[],1628367,,,1610612758,71,66,2022-01-20T04:11:20Z,3550000,,,0,,J. Jackson BLOCK (2 BLK),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M00.00S,2022-01-20T04:11:17.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,71,66,2022-01-20T04:11:24Z,3560000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,,
366,PT00M00.00S,2022-01-20T04:11:22.2Z,2,REGULAR,period,end,[],0,,,1610612758,71,66,2022-01-20T04:11:22Z,3570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-01-20T04:26:07.1Z,3,REGULAR,substitution,out,['startperiod'],1627745,,,1610612758,71,66,2022-01-20T04:26:40Z,3580000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-01-20T04:26:07.1Z,3,REGULAR,substitution,out,['startperiod'],203585,,,1610612758,71,66,2022-01-20T04:26:40Z,3590000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-01-20T04:26:07.1Z,3,REGULAR,substitution,out,['startperiod'],203482,,,1610612758,71,66,2022-01-20T04:26:40Z,3600000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-01-20T04:26:07.1Z,3,REGULAR,substitution,out,['startperiod'],1628367,,,1610612758,71,66,2022-01-20T04:26:40Z,3610000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-01-20T04:26:07.1Z,3,REGULAR,substitution,in,['startperiod'],1626158,,,1610612758,71,66,2022-01-20T04:26:40Z,3620000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-01-20T04:26:07.1Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612758,71,66,2022-01-20T04:26:40Z,3630000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-01-20T04:26:07.1Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612758,71,66,2022-01-20T04:26:40Z,3640000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-01-20T04:26:07.1Z,3,REGULAR,substitution,in,['startperiod'],1628977,,,1610612758,71,66,2022-01-20T04:26:40Z,3650000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-01-20T04:26:48.1Z,3,REGULAR,period,start,[],0,,,1610612765,71,66,2022-01-20T04:26:48Z,3660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT11M39.00S,2022-01-20T04:27:12.2Z,3,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612765,71,66,2022-01-20T04:27:24Z,3670000,,,0,,D. Fox shooting personal FOUL (3 PF) (Cunningham 2 FT),"[1628368, 1630595]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,101284.0,,3.0,1.0,Cunningham,1630595.0,,,,,,,,,
378,PT11M39.00S,2022-01-20T04:27:38.4Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,71,67,2022-01-20T04:27:38Z,3690000,,,0,,C. Cunningham Free Throw 1 of 2 (8 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
379,PT11M39.00S,2022-01-20T04:27:52.2Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,71,68,2022-01-20T04:27:52Z,3700000,,,0,,C. Cunningham Free Throw 2 of 2 (9 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
380,PT11M19.00S,2022-01-20T04:28:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.32917214191852,46.07843137254902,1610612758,73,68,2022-01-20T04:28:17Z,3710000,-20.0,20.0,1,right,H. Barnes driving Layup (13 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,2.77,Made,,,,,,,,,,,13.0,,,,,,,,
381,PT11M10.00S,2022-01-20T04:28:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,6.652431011826544,53.431372549019606,1610612765,73,68,2022-01-20T04:28:28Z,3720000,-17.0,10.0,1,left,MISS I. Stewart reverse Layup - blocked,"[1630191, 1626158]",1610612765.0,DET,reverse,,,Stewart,I. Stewart,,,,,1.99,Missed,,,,,,,,,,,,,,,,,Holmes,1626158.0,
400,PT11M10.00S,2022-01-20T04:28:23.2Z,3,REGULAR,block,,[],1626158,,,1610612765,73,68,2022-01-20T04:31:21Z,3725000,,,0,,R. Holmes BLOCK (3 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT11M07.00S,2022-01-20T04:28:26.2Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,73,68,2022-01-20T04:28:28Z,3730000,,,0,,M. Bagley III REBOUND (Off:1 Def:4),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,381.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
384,PT10M53.00S,2022-01-20T04:28:40.6Z,3,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612758,73,68,2022-01-20T04:28:54Z,3740000,,,0,,C. Cunningham shooting personal FOUL (4 PF) (Fox 2 FT),"[1630595, 1628368]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,101284.0,,4.0,0.0,Fox,1628368.0,,,,,,,,,
386,PT10M53.00S,2022-01-20T04:29:01.7Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,74,68,2022-01-20T04:29:01Z,3760000,,,0,,D. Fox Free Throw 1 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,18.0,,,,,,,,
387,PT10M53.00S,2022-01-20T04:29:16.6Z,3,REGULAR,substitution,out,[],1630595,,,1610612758,74,68,2022-01-20T04:29:21Z,3770000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT10M53.00S,2022-01-20T04:29:16.6Z,3,REGULAR,substitution,in,[],203585,,,1610612758,74,68,2022-01-20T04:29:21Z,3780000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT10M53.00S,2022-01-20T04:29:32.8Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,75,68,2022-01-20T04:29:32Z,3790000,,,0,,D. Fox Free Throw 2 of 2 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,19.0,,,,,,,,
390,PT10M42.00S,2022-01-20T04:29:45.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,16.113666228646515,63.970588235294116,1610612765,75,68,2022-01-20T04:32:29Z,3800000,-70.0,99.0,1,left,MISS S. Bey 12' fadeaway Shot,[1630180],1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,12.12,Missed,,,,,,,,,,,,,,,,,,,
391,PT10M39.00S,2022-01-20T04:29:48.1Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,75,68,2022-01-20T04:29:51Z,3810000,,,0,,M. Bagley III REBOUND (Off:1 Def:5),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,390.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
392,PT10M36.00S,2022-01-20T04:29:55.4Z,3,REGULAR,foul,personal,[],1630180,,,1610612758,75,68,2022-01-20T04:30:02Z,3820000,,,0,,S. Bey personal FOUL (2 PF),"[1630180, 1626158]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,1198.0,,2.0,0.0,Holmes,1626158.0,,,,,,,,,
394,PT10M23.00S,2022-01-20T04:30:20.9Z,3,REGULAR,2pt,Jump Shot,[],1628368,90.09526938239159,69.6078431372549,1610612758,77,68,2022-01-20T04:30:26Z,3840000,98.0,41.0,1,right,D. Fox 10' fadeaway Jump Shot (21 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,10.61,Made,,,,,,,,,,,21.0,,,,,,,,
395,PT10M12.00S,2022-01-20T04:30:36.5Z,3,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612765,77,68,2022-01-20T04:30:42Z,3850000,,,0,,R. Holmes shooting personal FOUL (2 PF) (Stewart 2 FT),"[1626158, 1630191]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,1198.0,,2.0,0.0,Stewart,1630191.0,,,,,,,,,
397,PT10M12.00S,2022-01-20T04:31:00.6Z,3,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,77,69,2022-01-20T04:31:19Z,3870000,,,0,,I. Stewart Free Throw 1 of 2 (5 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
398,PT10M12.00S,2022-01-20T04:31:00.6Z,3,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,77,69,2022-01-20T04:31:19Z,3880000,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
399,PT10M08.00S,2022-01-20T04:31:04.6Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,77,69,2022-01-20T04:31:19Z,3890000,,,0,,M. Bagley III REBOUND (Off:1 Def:6),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,398.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
401,PT09M55.00S,2022-01-20T04:31:31.8Z,3,REGULAR,3pt,Jump Shot,[],1628963,94.1688567674113,2.941176470588235,1610612758,80,69,2022-01-20T04:31:36Z,3900000,-235.0,2.0,1,right,M. Bagley III 3PT  (9 PTS) (D. Fox 5 AST),"[1628963, 1628368]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,23.53,Made,,,,,,,,,,,9.0,D. Fox,1628368.0,5.0,,,,,
403,PT09M37.00S,2022-01-20T04:31:54.5Z,3,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612765,80,69,2022-01-20T04:32:07Z,3920000,,,0,,T. Davis shooting personal FOUL (2 PF) (Bey 2 FT),"[1629056, 1630180]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,,,,101284.0,,2.0,0.0,Bey,1630180.0,,,,,,,,,
405,PT09M37.00S,2022-01-20T04:32:16.2Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,80,70,2022-01-20T04:32:16Z,3940000,,,0,,S. Bey Free Throw 1 of 2 (18 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,,18.0,,,,,,,,
406,PT09M37.00S,2022-01-20T04:32:29.1Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,80,71,2022-01-20T04:32:29Z,3950000,,,0,,S. Bey Free Throw 2 of 2 (19 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,,19.0,,,,,,,,
407,PT09M20.00S,2022-01-20T04:32:49.6Z,3,REGULAR,foul,personal,['2freethrow'],203585,,,1610612758,80,71,2022-01-20T04:33:14Z,3960000,,,0,,R. McGruder shooting personal FOUL (1 PF) (Barnes 2 FT),"[203585, 203084]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,,,,,,,101284.0,,1.0,0.0,Barnes,203084.0,,,,,,,,,
409,PT09M20.00S,2022-01-20T04:33:15.3Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,81,71,2022-01-20T04:33:15Z,3980000,,,0,,H. Barnes Free Throw 1 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
410,PT09M20.00S,2022-01-20T04:33:27.3Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,82,71,2022-01-20T04:33:27Z,3990000,,,0,,H. Barnes Free Throw 2 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
411,PT09M03.00S,2022-01-20T04:33:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,6.258212877792378,43.38235294117647,1610612765,82,73,2022-01-20T04:34:50Z,4000000,33.0,6.0,1,left,H. Diallo driving Layup (7 PTS) (I. Stewart 3 AST),"[1628977, 1630191]",1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,3.37,Made,,,,,,,,,,,7.0,I. Stewart,1630191.0,3.0,,,,,
413,PT08M49.00S,2022-01-20T04:33:59.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,87.99277266754271,51.9607843137255,1610612758,84,73,2022-01-20T04:34:13Z,4020000,10.0,60.0,1,right,M. Bagley III 6' driving floating Jump Shot (11 PTS),[1628963],1610612758.0,SAC,driving floating,,,Bagley III,M. Bagley III,,,,,6.12,Made,,,,,,,,,,,11.0,,,,,,,,
414,PT08M40.00S,2022-01-20T04:34:08.9Z,3,REGULAR,3pt,Jump Shot,[],1630180,32.670827858081466,39.705882352941174,1610612765,84,76,2022-01-20T04:34:16Z,4030000,51.0,255.0,1,left,S. Bey 25' 3PT  (22 PTS) (C. Joseph 5 AST),"[1630180, 202709]",1610612765.0,DET,,,,Bey,S. Bey,,,,,25.98,Made,,,,,,,,,,,22.0,C. Joseph,202709.0,5.0,,,,,
416,PT08M32.00S,2022-01-20T04:34:18.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628963,93.9060446780552,47.30392156862745,1610612758,86,76,2022-01-20T04:34:24Z,4050000,-13.0,5.0,1,right,M. Bagley III DUNK (13 PTS) (D. Fox 6 AST),"[1628963, 1628368]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,1.43,Made,,,,,,,,,,,13.0,D. Fox,1628368.0,6.0,,,,,
418,PT08M32.00S,2022-01-20T04:34:23.0Z,3,REGULAR,foul,personal,['1freethrow'],1630180,,,1610612758,86,76,2022-01-20T04:34:32Z,4070000,,,0,,S. Bey shooting personal FOUL (3 PF) (Bagley III 1 FT),"[1630180, 1628963]",1610612765.0,DET,shooting,,,Bey,S. Bey,,,,,,,,,,,1198.0,,3.0,0.0,Bagley III,1628963.0,,,,,,,,,
420,PT08M32.00S,2022-01-20T04:34:35.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,86,76,2022-01-20T04:34:50Z,4090000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT08M32.00S,2022-01-20T04:37:39.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628963,,,1610612758,86,76,2022-01-20T04:37:41Z,4100000,,,0,,MISS M. Bagley III Free Throw 1 of 1,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
422,PT08M28.00S,2022-01-20T04:37:43.0Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,86,76,2022-01-20T04:37:41Z,4110000,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,421.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
423,PT08M18.00S,2022-01-20T04:37:50.9Z,3,REGULAR,3pt,Jump Shot,[],1630180,26.62614980289093,79.90196078431373,1610612765,86,76,2022-01-20T04:37:57Z,4120000,-150.0,198.0,1,left,MISS S. Bey 24' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,,
424,PT08M13.00S,2022-01-20T04:37:55.9Z,3,REGULAR,rebound,defensive,[],1629056,,,1610612758,86,76,2022-01-20T04:37:57Z,4130000,,,0,,T. Davis REBOUND (Off:2 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,423.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
432,PT08M03.00S,2022-01-20T04:38:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,92.06636005256242,48.77450980392157,1610612758,86,76,2022-01-20T04:39:03Z,4135000,-6.0,22.0,1,right,MISS T. Davis driving Layup - blocked,"[1629056, 1630191]",1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,2.29,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0,
433,PT08M03.00S,2022-01-20T04:38:04.9Z,3,REGULAR,block,,[],1630191,,,1610612758,86,76,2022-01-20T04:39:03Z,4137500,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT08M03.00S,2022-01-20T04:38:04.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,86,76,2022-01-20T04:39:03Z,4138750,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,,,
426,PT08M01.00S,2022-01-20T04:38:23.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612758,86,76,2022-01-20T04:38:42Z,4150000,,,0,,H. Diallo shooting personal FOUL (4 PF) (Barnes 2 FT),"[1628977, 203084]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,,,1198.0,,4.0,1.0,Barnes,203084.0,,,,,,,,,
428,PT08M01.00S,2022-01-20T04:38:45.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203084,,,1610612758,87,76,2022-01-20T04:39:03Z,4170000,,,0,,H. Barnes Free Throw 1 of 2 (16 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,,16.0,,,,,,,,
429,PT08M01.00S,2022-01-20T04:38:49.1Z,3,REGULAR,substitution,out,[],1628977,,,1610612758,87,76,2022-01-20T04:38:57Z,4180000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT08M01.00S,2022-01-20T04:38:49.1Z,3,REGULAR,substitution,in,[],1628367,,,1610612758,87,76,2022-01-20T04:38:57Z,4190000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT08M01.00S,2022-01-20T04:39:00.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203084,,,1610612758,88,76,2022-01-20T04:39:03Z,4200000,,,0,,H. Barnes Free Throw 2 of 2 (17 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,,17.0,,,,,,,,
435,PT07M51.00S,2022-01-20T04:39:12.0Z,3,REGULAR,3pt,Jump Shot,[],203585,21.369908015768726,89.4607843137255,1610612765,88,76,2022-01-20T04:39:17Z,4210000,-197.0,148.0,1,left,MISS R. McGruder 24' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
436,PT07M48.00S,2022-01-20T04:39:15.0Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,88,76,2022-01-20T04:39:17Z,4220000,,,0,,M. Bagley III REBOUND (Off:1 Def:7),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,435.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
437,PT07M38.00S,2022-01-20T04:39:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629056,91.14651773981603,61.76470588235294,1610612758,88,76,2022-01-20T04:39:36Z,4230000,59.0,31.0,1,right,MISS T. Davis 6' Jump Shot,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,6.63,Missed,,,,,,,,,,,,,,,,,,,
438,PT07M38.00S,2022-01-20T04:39:25.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,88,76,2022-01-20T04:39:36Z,4240000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,437.0,,,,,,,,,,,,,,,,,,
439,PT07M38.00S,2022-01-20T04:39:32.0Z,3,REGULAR,foul,personal,[],1626158,,,1610612765,88,76,2022-01-20T04:39:47Z,4250000,,,0,,R. Holmes loose ball personal FOUL (3 PF),"[1626158, 1630180]",1610612758.0,SAC,loose ball,,,Holmes,R. Holmes,,,,,,,,,,,101284.0,,3.0,0.0,Bey,1630180.0,,,,,,,,,
441,PT07M26.00S,2022-01-20T04:39:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,8.754927726675426,44.85294117647059,1610612765,88,76,2022-01-20T04:39:58Z,4270000,26.0,30.0,1,left,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,3.94,Missed,,,,,,,,,,,,,,,,,,,
442,PT07M23.00S,2022-01-20T04:39:56.0Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,88,76,2022-01-20T04:39:58Z,4280000,,,0,,I. Stewart REBOUND (Off:3 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,441.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
443,PT07M23.00S,2022-01-20T04:39:55.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,7.966491458607096,47.05882352941176,1610612765,88,78,2022-01-20T04:41:33Z,4290000,15.0,22.0,1,left,I. Stewart putback Layup (7 PTS),[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,2.68,Made,,,,,,,,,,,7.0,,,,,,,,
444,PT07M11.00S,2022-01-20T04:40:11.9Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,88,78,2022-01-20T04:40:19Z,4300000,,,0,,D. Fox step out-of-bounds TURNOVER (2 TO),[1628368],1610612758.0,SAC,step,,,Fox,D. Fox,,,,,,,,,,,1193.0,2.0,,,,,,,,,,,,,
445,PT07M05.00S,2022-01-20T04:40:28.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612765,88,78,2022-01-20T04:43:45Z,4310000,,,0,,T. Davis personal FOUL (3 PF) (Joseph 2 FT),"[1629056, 202709]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,1193.0,,3.0,0.0,Joseph,202709.0,,,,,,,,,
447,PT07M05.00S,2022-01-20T04:40:42.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,88,78,2022-01-20T04:40:42Z,4330000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT07M05.00S,2022-01-20T04:43:24.8Z,3,REGULAR,substitution,out,[],1629056,,,1610612765,88,78,2022-01-20T04:43:44Z,4340000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT07M05.00S,2022-01-20T04:43:24.8Z,3,REGULAR,substitution,out,[],1626158,,,1610612765,88,78,2022-01-20T04:43:44Z,4350000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT07M05.00S,2022-01-20T04:43:24.8Z,3,REGULAR,substitution,in,[],1627741,,,1610612765,88,78,2022-01-20T04:43:44Z,4360000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT07M05.00S,2022-01-20T04:43:24.8Z,3,REGULAR,substitution,in,[],1627745,,,1610612765,88,78,2022-01-20T04:43:44Z,4370000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT07M05.00S,2022-01-20T04:43:46.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202709,,,1610612765,88,79,2022-01-20T04:43:46Z,4380000,,,0,,C. Joseph Free Throw 1 of 2 (8 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
