actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
463,PT04M00.00S,2022-02-09T04:41:08.7Z,3,REGULAR,substitution,out,[],1626156,,,1610612758,79,88,2022-02-09T04:41:21Z,4550000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M00.00S,2022-02-09T04:41:08.7Z,3,REGULAR,substitution,in,[],1629663,,,1610612758,79,88,2022-02-09T04:41:21Z,4560000,,,0,,SUB in: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M00.00S,2022-02-09T04:41:08.7Z,3,REGULAR,substitution,in,[],1629162,,,1610612758,79,88,2022-02-09T04:41:21Z,4570000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M00.00S,2022-02-09T04:41:32.0Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,80,88,2022-02-09T04:41:32Z,4580000,,,0,,H. Barnes Free Throw 2 of 2 (21 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
467,PT03M48.00S,2022-02-09T04:41:45.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,6.1268068331143235,96.32352941176471,1610612750,80,91,2022-02-09T04:41:49Z,4590000,-232.0,5.0,1,left,M. Beasley 3PT  (12 PTS) (J. McDaniels 1 AST),"[1627736, 1630183]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.17,Made,,,,,12.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,
469,PT03M35.00S,2022-02-09T04:41:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630186,93.38042049934296,53.18627450980392,1610612758,82,91,2022-02-09T04:42:02Z,4610000,16.0,10.0,1,right,J. Ramsey driving Layup (3 PTS),[1630186],1610612758.0,SAC,driving,,,Ramsey,J. Ramsey,,,,,1.86,Made,,,,,3.0,,,,,,,,,,,,,
470,PT03M25.00S,2022-02-09T04:42:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,7.046649145860711,43.38235294117647,1610612750,82,91,2022-02-09T04:43:01Z,4620000,33.0,14.0,1,left,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,
471,PT03M25.00S,2022-02-09T04:42:09.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,82,91,2022-02-09T04:43:01Z,4630000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,
472,PT03M25.00S,2022-02-09T04:42:20.4Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,82,91,2022-02-09T04:42:26Z,4640000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M25.00S,2022-02-09T04:42:20.4Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,82,91,2022-02-09T04:42:26Z,4650000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M25.00S,2022-02-09T04:42:30.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,82,91,2022-02-09T04:42:30Z,4660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M23.00S,2022-02-09T04:42:38.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,8.886333771353483,2.450980392156863,1610612750,82,94,2022-02-09T04:43:59Z,4670000,238.0,31.0,1,left,M. Beasley 3PT  (15 PTS) (J. McLaughlin 6 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.97,Made,,,,,15.0,J. McLaughlin,1629162.0,6.0,,,,,,,,,,
477,PT03M04.00S,2022-02-09T04:42:54.0Z,3,REGULAR,turnover,lost ball,[],1630186,,,1610612758,82,94,2022-02-09T04:43:05Z,4690000,,,0,,J. Ramsey lost ball TURNOVER (1 TO),"[1630186, 1627752]",1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,1.0,,,,,,,Prince,1627752.0
478,PT03M04.00S,2022-02-09T04:42:54.0Z,3,REGULAR,steal,,[],1627752,,,1610612750,82,94,2022-02-09T04:42:56Z,4700000,,,0,,T. Prince STEAL (3 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M59.00S,2022-02-09T04:42:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,5.995400788436268,53.92156862745098,1610612750,82,94,2022-02-09T04:43:10Z,4710000,-20.0,4.0,1,left,MISS J. McDaniels running Layup,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,
480,PT02M57.00S,2022-02-09T04:43:00.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,82,94,2022-02-09T04:43:00Z,4720000,,,0,,H. Barnes REBOUND (Off:1 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,479.0,6.0,5.0,1.0,,,,,,,,,,,,,,
481,PT02M51.00S,2022-02-09T04:43:06.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,92.9862023653088,46.81372549019608,1610612758,84,94,2022-02-09T04:43:14Z,4730000,-16.0,13.0,1,right,D. Fox running Layup (25 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,2.08,Made,,,,,25.0,,,,,,,,,,,,,
482,PT02M39.00S,2022-02-09T04:43:17.3Z,3,REGULAR,3pt,Jump Shot,[],1627736,24.655059132720105,12.990196078431374,1610612750,84,97,2022-02-09T04:43:28Z,4740000,185.0,179.0,1,left,M. Beasley 25' 3PT  (18 PTS) (J. McLaughlin 7 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.76,Made,,,,,18.0,J. McLaughlin,1629162.0,7.0,,,,,,,,,,
484,PT02M25.00S,2022-02-09T04:43:32.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,85.23324572930355,50.98039215686274,1610612758,84,97,2022-02-09T04:43:41Z,4760000,5.0,86.0,1,right,MISS D. Fox 8' floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,8.64,Missed,,,,,,,,,,,,,,,,,,
485,PT02M22.00S,2022-02-09T04:43:35.9Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,84,97,2022-02-09T04:43:41Z,4770000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,484.0,2.0,2.0,0.0,,,,,,,,,,,,,,
486,PT02M16.00S,2022-02-09T04:43:41.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629162,9.674770039421814,2.696078431372549,1610612750,84,100,2022-02-09T04:43:47Z,4780000,237.0,38.0,1,left,J. McLaughlin 3PT running (7 PTS) (T. Prince 2 AST),"[1629162, 1627752]",1610612750.0,MIN,running,,,McLaughlin,J. McLaughlin,,,,,23.96,Made,,,,,7.0,T. Prince,1627752.0,2.0,,,,,,,,,,
488,PT02M05.00S,2022-02-09T04:43:57.9Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612758,84,100,2022-02-09T04:44:10Z,4800000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Ramsey 2 FT),"[1630183, 1630186]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,202041.0,,4.0,0.0,Ramsey,1630186.0,,,,
490,PT02M05.00S,2022-02-09T04:44:22.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630186,,,1610612758,84,100,2022-02-09T04:44:46Z,4820000,,,0,,MISS J. Ramsey Free Throw 1 of 2,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,Missed,,,,,,,,,,,,,,,,,,
491,PT02M05.00S,2022-02-09T04:44:22.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,84,100,2022-02-09T04:44:46Z,4830000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,,,
492,PT02M05.00S,2022-02-09T04:44:23.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,84,100,2022-02-09T04:44:35Z,4840000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M05.00S,2022-02-09T04:44:23.7Z,3,REGULAR,substitution,out,[],203084,,,1610612758,84,100,2022-02-09T04:44:35Z,4850000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M05.00S,2022-02-09T04:44:23.7Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,84,100,2022-02-09T04:44:35Z,4860000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M05.00S,2022-02-09T04:44:23.7Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,84,100,2022-02-09T04:44:35Z,4870000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M05.00S,2022-02-09T04:44:22.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630186,,,1610612758,85,100,2022-02-09T04:44:46Z,4880000,,,0,,J. Ramsey Free Throw 2 of 2 (4 PTS),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
497,PT01M46.00S,2022-02-09T04:44:59.3Z,3,REGULAR,3pt,Jump Shot,[],1629675,27.283180026281208,77.20588235294117,1610612750,85,100,2022-02-09T04:45:05Z,4890000,-136.0,204.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
498,PT01M43.00S,2022-02-09T04:45:02.3Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,85,100,2022-02-09T04:45:05Z,4900000,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,497.0,3.0,2.0,1.0,,,,,,,,,,,,,,
499,PT01M40.00S,2022-02-09T04:45:09.8Z,3,REGULAR,turnover,double dribble,[],1627752,,,1610612750,85,100,2022-02-09T04:45:16Z,4910000,,,0,,T. Prince double dribble TURNOVER (1 TO),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,202041.0,1.0,,,,,,,,
500,PT01M28.00S,2022-02-09T04:45:32.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629002,84.05059132720105,49.50980392156863,1610612758,87,100,2022-02-09T04:45:38Z,4920000,-2.0,97.0,1,right,C. Metu 9' driving floating Jump Shot (10 PTS) (A. Len 1 AST),"[1629002, 203458]",1610612758.0,SAC,driving floating,,,Metu,C. Metu,,,,,9.74,Made,,,,,10.0,A. Len,203458.0,1.0,,,,,,,,,,
501,PT01M16.00S,2022-02-09T04:45:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,10.85742444152431,44.11764705882353,1610612750,87,100,2022-02-09T04:45:52Z,4930000,29.0,50.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,5.77,Missed,,,,,,,,,,,,,,,,,,
502,PT01M14.00S,2022-02-09T04:45:46.8Z,3,REGULAR,rebound,offensive,[],1629162,,,1610612750,87,100,2022-02-09T04:45:46Z,4940000,,,0,,J. McLaughlin REBOUND (Off:1 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,501.0,2.0,1.0,1.0,,,,,,,,,,,,,,
503,PT01M14.00S,2022-02-09T04:45:47.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629162,7.046649145860711,54.166666666666664,1610612750,87,102,2022-02-09T04:45:54Z,4950000,-21.0,14.0,1,left,J. McLaughlin Layup (9 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,2.49,Made,,,,,9.0,,,,,,,,,,,,,
504,PT00M59.70S,2022-02-09T04:46:02.2Z,3,REGULAR,3pt,Jump Shot,[],1630558,74.19513797634691,82.84313725490196,1610612758,90,102,2022-02-09T04:46:07Z,4960000,164.0,190.0,1,right,D. Mitchell 25' 3PT  (6 PTS) (C. Metu 2 AST),"[1630558, 1629002]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.12,Made,,,,,6.0,C. Metu,1629002.0,2.0,,,,,,,,,,
506,PT00M51.00S,2022-02-09T04:46:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,7.178055190538765,43.13725490196079,1610612750,90,102,2022-02-09T04:46:21Z,4980000,34.0,15.0,1,left,MISS M. Beasley cutting Layup,[1627736],1610612750.0,MIN,cutting,,,Beasley,M. Beasley,,,,,3.74,Missed,,,,,,,,,,,,,,,,,,
507,PT00M48.70S,2022-02-09T04:46:18.5Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,90,102,2022-02-09T04:46:21Z,4990000,,,0,,C. Metu REBOUND (Off:0 Def:6),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,506.0,6.0,6.0,0.0,,,,,,,,,,,,,,
509,PT00M41.70S,2022-02-09T04:46:25.5Z,3,REGULAR,3pt,Jump Shot,[],1629663,76.5604467805519,12.009803921568627,1610612758,90,102,2022-02-09T04:46:30Z,5000000,-190.0,168.0,1,right,MISS L. King 25' 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,
510,PT00M38.10S,2022-02-09T04:46:29.1Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,90,102,2022-02-09T04:46:30Z,5010000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,509.0,1.0,1.0,0.0,,,,,,,,,,,,,,
511,PT00M32.10S,2022-02-09T04:46:35.1Z,3,REGULAR,3pt,Jump Shot,[],1630183,13.61695137976347,3.431372549019608,1610612750,90,102,2022-02-09T04:46:39Z,5020000,233.0,75.0,1,left,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,
512,PT00M28.70S,2022-02-09T04:46:38.5Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,90,102,2022-02-09T04:46:39Z,5030000,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,,
513,PT00M09.30S,2022-02-09T04:46:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.11760840998686,44.85294117647059,1610612758,90,102,2022-02-09T04:47:02Z,5040000,-26.0,12.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,2.84,Missed,,,,,,,,,,,,,,,,,,
514,PT00M07.20S,2022-02-09T04:46:59.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,90,102,2022-02-09T04:46:59Z,5050000,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,513.0,4.0,3.0,1.0,,,,,,,,,,,,,,
515,PT00M05.00S,2022-02-09T04:47:04.5Z,3,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,90,102,2022-02-09T04:47:12Z,5060000,,,0,,N. Reid bad pass out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,,,,,,,,,,,202041.0,1.0,,,,,,,,
516,PT00M00.00S,2022-02-09T04:47:22.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,64.20827858081472,68.87254901960785,1610612758,90,102,2022-02-09T04:47:31Z,5070000,94.0,284.0,1,right,MISS D. Mitchell 29' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,29.92,Missed,,,,,,,,,,,,,,,,,,
517,PT00M00.00S,2022-02-09T04:47:25.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,90,102,2022-02-09T04:47:25Z,5080000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,,,
518,PT00M00.00S,2022-02-09T04:47:26.1Z,3,REGULAR,period,end,[],0,,,1610612758,90,102,2022-02-09T04:47:26Z,5090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-02-09T04:49:42.3Z,4,REGULAR,substitution,out,['startperiod'],1629663,,,1610612758,90,102,2022-02-09T04:50:14Z,5100000,,,0,,SUB out: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-02-09T04:49:42.3Z,4,REGULAR,substitution,out,['startperiod'],1630183,,,1610612758,90,102,2022-02-09T04:50:14Z,5110000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-02-09T04:49:42.3Z,4,REGULAR,substitution,out,['startperiod'],1629675,,,1610612758,90,102,2022-02-09T04:50:14Z,5120000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-02-09T04:49:42.3Z,4,REGULAR,substitution,in,['startperiod'],1630218,,,1610612758,90,102,2022-02-09T04:50:14Z,5130000,,,0,,SUB in: R. Woodard II,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-02-09T04:49:42.3Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612758,90,102,2022-02-09T04:50:14Z,5140000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-02-09T04:49:42.3Z,4,REGULAR,substitution,in,['startperiod'],1629669,,,1610612758,90,102,2022-02-09T04:50:14Z,5150000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-02-09T04:50:17.1Z,4,REGULAR,period,start,[],0,,,1610612750,90,102,2022-02-09T04:50:17Z,5160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M45.00S,2022-02-09T04:50:30.8Z,4,REGULAR,2pt,Jump Shot,[],1626157,27.962795663600527,31.395526960784316,1610612750,90,102,2022-02-09T04:50:40Z,5170000,93.0,210.0,1,left,MISS K. Towns 23' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,
531,PT11M40.00S,2022-02-09T04:50:35.8Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,90,102,2022-02-09T04:50:40Z,5180000,,,0,,C. Metu REBOUND (Off:0 Def:7),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,530.0,7.0,7.0,0.0,,,,,,,,,,,,,,
532,PT11M23.00S,2022-02-09T04:50:52.6Z,4,REGULAR,2pt,Jump Shot,[],1629002,79.05716162943496,77.20588235294117,1610612758,90,102,2022-02-09T04:50:57Z,5190000,136.0,144.0,1,right,MISS C. Metu 19' pullup Shot,[1629002],1610612758.0,SAC,pullup,,,Metu,C. Metu,,,,,19.84,Missed,,,,,,,,,,,,,,,,,,
533,PT11M20.00S,2022-02-09T04:50:55.6Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,90,102,2022-02-09T04:50:57Z,5200000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,532.0,2.0,2.0,0.0,,,,,,,,,,,,,,
534,PT11M10.00S,2022-02-09T04:51:06.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,10.200394218134035,48.03921568627451,1610612750,90,102,2022-02-09T04:51:16Z,5210000,10.0,43.0,1,left,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,4.45,Missed,,,,,,,,,,,,,,,,,,
535,PT11M10.00S,2022-02-09T04:51:06.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,90,102,2022-02-09T04:51:16Z,5220000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,534.0,,,,,,,,,,,,,,,,,
536,PT11M10.00S,2022-02-09T04:51:14.4Z,4,REGULAR,foul,personal,[],1629669,,,1610612758,90,102,2022-02-09T04:56:19Z,5230000,,,0,,J. Nowell loose ball personal FOUL (1 PF),"[1629669, 1630218]",1610612750.0,MIN,loose ball,,,Nowell,J. Nowell,,,,,,,,,,,,,,,202035.0,,1.0,0.0,Woodard II,1630218.0,,,,
539,PT10M51.00S,2022-02-09T04:51:40.9Z,4,REGULAR,3pt,Jump Shot,[],1630218,90.75229960578186,95.83333333333334,1610612758,90,102,2022-02-09T04:51:45Z,5250000,229.0,34.0,1,right,MISS R. Woodard II 3PT,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
540,PT10M47.00S,2022-02-09T04:51:44.1Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,90,102,2022-02-09T04:51:44Z,5260000,,,0,,J. McLaughlin REBOUND (Off:1 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,539.0,3.0,2.0,1.0,,,,,,,,,,,,,,
541,PT10M39.00S,2022-02-09T04:51:52.4Z,4,REGULAR,3pt,Jump Shot,[],1627752,32.013797634691194,55.88235294117647,1610612750,90,102,2022-02-09T04:51:58Z,5270000,-29.0,248.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
542,PT10M34.00S,2022-02-09T04:51:57.4Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,90,102,2022-02-09T04:51:58Z,5280000,,,0,,C. Metu REBOUND (Off:0 Def:8),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,541.0,8.0,8.0,0.0,,,,,,,,,,,,,,
543,PT10M28.00S,2022-02-09T04:52:03.1Z,4,REGULAR,2pt,Jump Shot,[],1630558,74.32654402102497,49.50980392156863,1610612758,90,102,2022-02-09T04:52:07Z,5290000,-2.0,189.0,1,right,MISS D. Mitchell 18' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,18.88,Missed,,,,,,,,,,,,,,,,,,
544,PT10M26.00S,2022-02-09T04:52:05.1Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,90,102,2022-02-09T04:52:07Z,5300000,,,0,,J. McLaughlin REBOUND (Off:1 Def:3),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,543.0,4.0,3.0,1.0,,,,,,,,,,,,,,
545,PT10M22.00S,2022-02-09T04:52:10.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,6.258212877792378,53.18627450980392,1610612750,90,104,2022-02-09T04:52:15Z,5310000,-16.0,6.0,1,left,J. Nowell running Layup (2 PTS) (J. McLaughlin 8 AST),"[1629669, 1629162]",1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,1.71,Made,,,,,2.0,J. McLaughlin,1629162.0,8.0,,,,,,,,,,
547,PT10M06.00S,2022-02-09T04:52:26.2Z,4,REGULAR,turnover,bad pass,[],203458,,,1610612758,90,104,2022-02-09T04:52:30Z,5330000,,,0,,A. Len bad pass TURNOVER (3 TO),"[203458, 1627752]",1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,3.0,,,,,,,Prince,1627752.0
548,PT10M06.00S,2022-02-09T04:52:26.2Z,4,REGULAR,steal,,[],1627752,,,1610612750,90,104,2022-02-09T04:52:28Z,5340000,,,0,,T. Prince STEAL (4 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M02.00S,2022-02-09T04:52:29.9Z,4,REGULAR,turnover,bad pass,[],1627752,,,1610612750,90,104,2022-02-09T04:52:38Z,5350000,,,0,,T. Prince bad pass TURNOVER (2 TO),"[1627752, 203458]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,2.0,,,,,,,Len,203458.0
550,PT10M02.00S,2022-02-09T04:52:29.9Z,4,REGULAR,steal,,[],203458,,,1610612758,90,104,2022-02-09T04:52:38Z,5360000,,,0,,A. Len STEAL (1 STL),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M57.00S,2022-02-09T04:52:35.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630186,92.72339027595268,44.11764705882353,1610612758,90,104,2022-02-09T04:53:06Z,5370000,-29.0,16.0,1,right,MISS J. Ramsey Layup,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,
552,PT09M55.00S,2022-02-09T04:52:37.3Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,90,104,2022-02-09T04:52:37Z,5380000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,551.0,2.0,2.0,0.0,,,,,,,,,,,,,,
