actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
541,PT08M43.00S,2021-11-09T04:54:46.9Z,4,REGULAR,substitution,in,[],1630558,,,1610612756,80,98,2021-11-09T04:54:53Z,5370000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M28.00S,2021-11-09T04:55:11.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,95.0886990801577,96.32352941176471,1610612756,80,101,2021-11-09T04:55:17Z,5380000,232.0,-6.0,1,right,C. Payne 3PT  (22 PTS) (A. Nader 2 AST),"[1626166, 1627846]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,23.17,Made,22.0,,,,,,,,,,,A. Nader,1627846.0,2.0,,,,,
544,PT08M12.00S,2021-11-09T04:55:26.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,7.703679369250986,63.23529411764706,1610612758,82,101,2021-11-09T04:55:33Z,5400000,-66.0,20.0,1,left,C. Metu 6' bank Jump Shot (2 PTS) (D. Mitchell 2 AST),"[1629002, 1630558]",1610612758.0,SAC,bank,,,Metu,C. Metu,,,,,6.91,Made,2.0,,,,,,,,,,,D. Mitchell,1630558.0,2.0,,,,,
546,PT07M50.00S,2021-11-09T04:55:47.5Z,4,REGULAR,3pt,Jump Shot,[],1627846,71.96123521681997,77.20588235294117,1610612756,82,101,2021-11-09T04:55:54Z,5420000,136.0,211.0,1,right,MISS A. Nader 25' 3PT,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
547,PT07M47.00S,2021-11-09T04:55:50.5Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,82,101,2021-11-09T04:55:54Z,5430000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,546.0,1.0,1.0,0.0,,,,,,,,,,,,,,
548,PT07M41.00S,2021-11-09T04:55:58.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.091327201051248,62.5,1610612758,84,101,2021-11-09T04:56:10Z,5440000,-62.0,71.0,1,left,D. Fox 9' pullup Jump Shot (16 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,9.43,Made,16.0,,,,,,,,,,,,,,,,,,
549,PT07M17.00S,2021-11-09T04:56:21.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626163,88.51839684625493,49.50980392156863,1610612756,84,103,2021-11-09T04:56:28Z,5450000,-2.0,55.0,1,right,F. Kaminsky turnaround Hook (10 PTS),[1626163],1610612756.0,PHX,turnaround,,,Kaminsky,F. Kaminsky,,,,,5.55,Made,10.0,,,,,,,,,,,,,,,,,,
550,PT07M09.00S,2021-11-09T04:56:30.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.69053876478318,50.0,1610612758,84,103,2021-11-09T04:56:41Z,5460000,0.0,114.0,1,left,MISS D. Fox 11' pullup Shot - blocked,"[1628368, 1628969]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,11.38,Missed,,,,,,,,,,,,,,,Bridges,1628969.0,,,
551,PT07M09.00S,2021-11-09T04:56:30.2Z,4,REGULAR,block,,[],1628969,,,1610612758,84,103,2021-11-09T04:56:33Z,5470000,,,0,,M. Bridges BLOCK (2 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M09.00S,2021-11-09T04:56:30.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,84,103,2021-11-09T04:56:41Z,5480000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,
553,PT07M09.00S,2021-11-09T04:56:38.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,84,103,2021-11-09T04:56:38Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M09.00S,2021-11-09T04:56:41.4Z,4,REGULAR,substitution,out,[],1630186,,,1610612758,84,103,2021-11-09T04:56:46Z,5500000,,,0,,SUB out: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M09.00S,2021-11-09T04:56:41.4Z,4,REGULAR,substitution,in,[],203084,,,1610612758,84,103,2021-11-09T04:56:46Z,5510000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M01.00S,2021-11-09T04:56:56.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628368,16.770696452036795,59.80392156862745,1610612758,84,103,2021-11-09T04:57:04Z,5520000,-49.0,105.0,1,left,MISS D. Fox 11' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,11.6,Missed,,,,,,,,,,,,,,,,,,,
557,PT06M56.00S,2021-11-09T04:57:01.0Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,84,103,2021-11-09T04:57:04Z,5530000,,,0,,C. Payne REBOUND (Off:0 Def:4),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,556.0,4.0,4.0,0.0,,,,,,,,,,,,,,
558,PT06M47.00S,2021-11-09T04:57:10.5Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612756,84,103,2021-11-09T04:57:16Z,5540000,,,0,,C. Payne bad pass TURNOVER (4 TO),"[1626166, 1629002]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,4.0,,,,,,Metu,1629002.0,
559,PT06M47.00S,2021-11-09T04:57:10.5Z,4,REGULAR,steal,,[],1629002,,,1610612758,84,103,2021-11-09T04:57:12Z,5550000,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M41.00S,2021-11-09T04:57:16.5Z,4,REGULAR,turnover,bad pass,[],1630558,,,1610612758,84,103,2021-11-09T04:57:25Z,5560000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1630558, 1627846]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,2.0,,,,,,Nader,1627846.0,
561,PT06M41.00S,2021-11-09T04:57:16.5Z,4,REGULAR,steal,,[],1627846,,,1610612756,84,103,2021-11-09T04:57:23Z,5570000,,,0,,A. Nader STEAL (1 STL),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M41.00S,2021-11-09T04:57:25.2Z,4,REGULAR,foul,personal,[],1628368,,,1610612756,84,103,2021-11-09T05:01:54Z,5580000,,,0,,D. Fox take personal FOUL (2 PF),"[1628368, 1627846]",1610612758.0,SAC,take,,,Fox,D. Fox,,,,,,,,,,,,1628172.0,2.0,0.0,Nader,1627846.0,,,,,,,,,
564,PT06M41.00S,2021-11-09T04:57:42.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,84,103,2021-11-09T04:57:42Z,5600000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M26.00S,2021-11-09T05:00:36.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628969,78.53153745072274,51.9607843137255,1610612756,84,103,2021-11-09T05:00:43Z,5610000,10.0,149.0,1,right,MISS M. Bridges 14' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,14.96,Missed,,,,,,,,,,,,,,,,,,,
566,PT06M22.00S,2021-11-09T05:00:40.2Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,84,103,2021-11-09T05:00:43Z,5620000,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,565.0,2.0,2.0,0.0,,,,,,,,,,,,,,
567,PT06M13.00S,2021-11-09T05:00:51.9Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612758,84,103,2021-11-09T05:01:03Z,5630000,,,0,,C. Johnson shooting personal FOUL (2 PF) (Fox 2 FT),"[1629661, 1628368]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,1628172.0,2.0,0.0,Fox,1628368.0,,,,,,,,,
569,PT06M13.00S,2021-11-09T05:01:14.7Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,85,103,2021-11-09T05:01:14Z,5650000,,,0,,D. Fox Free Throw 1 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
570,PT06M13.00S,2021-11-09T05:01:29.5Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,86,103,2021-11-09T05:01:29Z,5660000,,,0,,D. Fox Free Throw 2 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
571,PT06M02.00S,2021-11-09T05:01:41.2Z,4,REGULAR,turnover,bad pass,[],1629661,,,1610612756,86,103,2021-11-09T05:01:49Z,5670000,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 1629002]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,1.0,,,,,,Metu,1629002.0,
572,PT06M02.00S,2021-11-09T05:01:41.2Z,4,REGULAR,steal,,[],1629002,,,1610612758,86,103,2021-11-09T05:01:55Z,5680000,,,0,,C. Metu STEAL (2 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M58.00S,2021-11-09T05:01:45.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,7.966491458607096,51.470588235294116,1610612758,88,103,2021-11-09T05:02:56Z,5690000,-7.0,22.0,1,left,D. Fox driving Layup (20 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.36,Made,20.0,,,,,,,,,,,,,,,,,,
574,PT05M39.00S,2021-11-09T05:02:04.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626166,84.05059132720105,50.0,1610612756,88,105,2021-11-09T05:02:10Z,5700000,0.0,97.0,1,right,C. Payne 9' turnaround Hook (24 PTS),[1626166],1610612756.0,PHX,turnaround,,,Payne,C. Payne,,,,,9.74,Made,24.0,,,,,,,,,,,,,,,,,,
575,PT05M29.00S,2021-11-09T05:02:13.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,7.30946123521682,49.50980392156863,1610612758,90,105,2021-11-09T05:02:20Z,5710000,2.0,16.0,1,left,D. Jones cutting DUNK (2 PTS) (C. Metu 3 AST),"[1627745, 1629002]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,1.64,Made,2.0,,,,,,,,,,,C. Metu,1629002.0,3.0,,,,,
577,PT05M00.00S,2021-11-09T05:02:43.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626163,89.17542706964521,49.01960784313725,1610612756,90,105,2021-11-09T05:02:49Z,5730000,-5.0,49.0,1,right,MISS F. Kaminsky Hook,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,4.95,Missed,,,,,,,,,,,,,,,,,,,
578,PT05M00.00S,2021-11-09T05:02:43.6Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,90,105,2021-11-09T05:02:49Z,5740000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,577.0,3.0,3.0,0.0,,,,,,,,,,,,,,
579,PT04M51.00S,2021-11-09T05:02:54.5Z,4,REGULAR,foul,personal,['2freethrow'],1626163,,,1610612758,90,105,2021-11-09T05:03:10Z,5750000,,,0,,F. Kaminsky shooting personal FOUL (5 PF) (Barnes 2 FT),"[1626163, 203084]",1610612756.0,PHX,shooting,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,201639.0,5.0,0.0,Barnes,203084.0,,,,,,,,,
581,PT04M51.00S,2021-11-09T05:03:21.8Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,91,105,2021-11-09T05:03:21Z,5770000,,,0,,H. Barnes Free Throw 1 of 2 (19 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
582,PT04M51.00S,2021-11-09T05:03:24.8Z,4,REGULAR,substitution,out,[],1626163,,,1610612758,91,105,2021-11-09T05:03:44Z,5780000,,,0,,SUB out: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M51.00S,2021-11-09T05:03:24.8Z,4,REGULAR,substitution,out,[],1627846,,,1610612758,91,105,2021-11-09T05:03:44Z,5790000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M51.00S,2021-11-09T05:03:24.8Z,4,REGULAR,substitution,out,[],1626166,,,1610612758,91,105,2021-11-09T05:03:44Z,5800000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M51.00S,2021-11-09T05:03:24.8Z,4,REGULAR,substitution,out,[],1629661,,,1610612758,91,105,2021-11-09T05:03:44Z,5810000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M51.00S,2021-11-09T05:03:24.8Z,4,REGULAR,substitution,in,[],203109,,,1610612758,91,105,2021-11-09T05:03:44Z,5820000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M51.00S,2021-11-09T05:03:24.8Z,4,REGULAR,substitution,in,[],1626164,,,1610612758,91,105,2021-11-09T05:03:44Z,5830000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M51.00S,2021-11-09T05:03:24.8Z,4,REGULAR,substitution,in,[],101108,,,1610612758,91,105,2021-11-09T05:03:44Z,5840000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M51.00S,2021-11-09T05:03:24.8Z,4,REGULAR,substitution,in,[],201580,,,1610612758,91,105,2021-11-09T05:03:44Z,5850000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M51.00S,2021-11-09T05:03:49.8Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,92,105,2021-11-09T05:03:49Z,5860000,,,0,,H. Barnes Free Throw 2 of 2 (20 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
591,PT04M46.00S,2021-11-09T05:03:59.1Z,4,REGULAR,foul,offensive,[],1626164,,,1610612756,92,105,2021-11-09T05:04:07Z,5870000,,,0,,D. Booker offensive FOUL (2 PF),"[1626164, 1628368]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,1627962.0,2.0,0.0,Fox,1628368.0,,,,,,,,,
593,PT04M46.00S,2021-11-09T05:03:59.1Z,4,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,92,105,2021-11-09T05:03:59Z,5890000,,,0,,D. Booker offensive foul TURNOVER (5 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,1627962.0,,,,,5.0,,,,,,,,
594,PT04M35.00S,2021-11-09T05:04:24.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612758,92,105,2021-11-09T05:04:32Z,5900000,,,0,,D. Booker shooting personal FOUL (3 PF) (Barnes 2 FT),"[1626164, 203084]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,1627962.0,3.0,0.0,Barnes,203084.0,,,,,,,,,
596,PT04M35.00S,2021-11-09T05:04:52.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,93,105,2021-11-09T05:04:52Z,5920000,,,0,,H. Barnes Free Throw 1 of 2 (21 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
597,PT04M35.00S,2021-11-09T05:05:07.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,94,105,2021-11-09T05:05:07Z,5930000,,,0,,H. Barnes Free Throw 2 of 2 (22 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
598,PT04M13.00S,2021-11-09T05:05:31.8Z,4,REGULAR,3pt,Jump Shot,[],203109,67.36202365308804,51.470588235294116,1610612756,94,105,2021-11-09T05:05:43Z,5940000,7.0,254.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
599,PT04M04.00S,2021-11-09T05:05:40.8Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,94,105,2021-11-09T05:05:43Z,5950000,,,0,,C. Metu REBOUND (Off:1 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,598.0,5.0,4.0,1.0,,,,,,,,,,,,,,
600,PT04M02.00S,2021-11-09T05:05:42.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628368,6.521024967148489,52.94117647058824,1610612758,96,105,2021-11-09T05:06:23Z,5960000,-15.0,9.0,1,left,D. Fox driving floating bank Jump Shot (22 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,1.71,Made,22.0,,,,,,,,,,,,,,,,,,
601,PT04M00.00S,2021-11-09T05:05:53.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,96,105,2021-11-09T05:05:53Z,5970000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M57.00S,2021-11-09T05:08:44.7Z,4,REGULAR,foul,personal,[],203084,,,1610612756,96,105,2021-11-09T05:08:54Z,5980000,,,0,,H. Barnes personal FOUL (2 PF),"[203084, 1626164]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,1628172.0,2.0,0.0,Booker,1626164.0,,,,,,,,,
605,PT03M49.00S,2021-11-09T05:09:11.3Z,4,REGULAR,2pt,Jump Shot,[],1626164,92.59198423127464,71.07843137254902,1610612756,96,105,2021-11-09T05:09:20Z,6000000,105.0,17.0,1,right,MISS D. Booker 10' pullup Shot - blocked,"[1626164, 1628368]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,10.68,Missed,,,,,,,,,,,,,,,Fox,1628368.0,,,
606,PT03M49.00S,2021-11-09T05:09:11.3Z,4,REGULAR,block,,[],1628368,,,1610612756,96,105,2021-11-09T05:09:16Z,6010000,,,0,,D. Fox BLOCK (3 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M48.00S,2021-11-09T05:09:12.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,96,105,2021-11-09T05:09:20Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,,,,
608,PT03M48.00S,2021-11-09T05:09:20.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,96,105,2021-11-09T05:09:20Z,6030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M35.00S,2021-11-09T05:09:40.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201580,71.56701708278581,52.94117647058824,1610612756,96,105,2021-11-09T05:09:47Z,6040000,15.0,215.0,1,right,MISS J. McGee 21' Jump Shot,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,21.53,Missed,,,,,,,,,,,,,,,,,,,
610,PT03M31.00S,2021-11-09T05:09:44.5Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,96,105,2021-11-09T05:09:44Z,6050000,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,609.0,5.0,4.0,1.0,,,,,,,,,,,,,,
611,PT03M23.00S,2021-11-09T05:09:57.9Z,4,REGULAR,turnover,traveling,[],203084,,,1610612758,96,105,2021-11-09T05:10:12Z,6060000,,,0,,H. Barnes traveling TURNOVER (5 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,201639.0,,,,,5.0,,,,,,,,
612,PT03M11.00S,2021-11-09T05:10:31.6Z,4,REGULAR,foul,offensive,['inpenalty'],201580,,,1610612756,96,105,2021-11-09T05:10:42Z,6070000,,,0,,J. McGee offensive FOUL (2 PF),"[201580, 1629002]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,201639.0,2.0,1.0,Metu,1629002.0,,,,,,,,,
614,PT03M11.00S,2021-11-09T05:10:31.6Z,4,REGULAR,turnover,offensive foul,[],201580,,,1610612756,96,105,2021-11-09T05:10:31Z,6090000,,,0,,J. McGee offensive foul TURNOVER (1 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,201639.0,,,,,1.0,,,,,,,,
615,PT03M03.00S,2021-11-09T05:10:54.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203084,6.652431011826544,44.11764705882353,1610612758,98,105,2021-11-09T05:11:12Z,6100000,29.0,10.0,1,left,H. Barnes reverse Layup (24 PTS) (D. Jones 1 AST),"[203084, 1627745]",1610612758.0,SAC,reverse,,,Barnes,H. Barnes,,,,,3.11,Made,24.0,,,,,,,,,,,D. Jones,1627745.0,1.0,,,,,
617,PT03M03.00S,2021-11-09T05:11:01.7Z,4,REGULAR,violation,defensive goaltending,[],201580,,,1610612758,98,105,2021-11-09T05:11:12Z,6120000,,,0,,J. McGee defensive goaltending VIOLATION,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,1628172.0,,,,,,,,,,,,,
618,PT02M42.00S,2021-11-09T05:11:26.8Z,4,REGULAR,2pt,Jump Shot,[],1626164,95.0886990801577,86.76470588235294,1610612756,98,105,2021-11-09T05:11:34Z,6130000,184.0,-6.0,1,right,MISS D. Booker 18' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,18.39,Missed,,,,,,,,,,,,,,,,,,,
619,PT02M38.00S,2021-11-09T05:11:30.8Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,98,105,2021-11-09T05:11:34Z,6140000,,,0,,C. Metu REBOUND (Off:1 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,618.0,6.0,5.0,1.0,,,,,,,,,,,,,,
620,PT02M36.00S,2021-11-09T05:11:36.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612758,98,105,2021-11-09T05:11:48Z,6150000,,,0,,J. McGee shooting personal FOUL (3 PF) (Fox 2 FT),"[201580, 1628368]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,1628172.0,3.0,1.0,Fox,1628368.0,,,,,,,,,
622,PT02M36.00S,2021-11-09T05:12:04.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612758,99,105,2021-11-09T05:12:04Z,6170000,,,0,,D. Fox Free Throw 1 of 2 (23 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
623,PT02M36.00S,2021-11-09T05:12:19.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612758,100,105,2021-11-09T05:12:19Z,6180000,,,0,,D. Fox Free Throw 2 of 2 (24 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
624,PT02M14.00S,2021-11-09T05:12:43.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,90.48948751642575,51.9607843137255,1610612756,100,107,2021-11-09T05:12:48Z,6190000,10.0,37.0,1,right,J. McGee alley-oop DUNK (6 PTS) (C. Paul 5 AST),"[201580, 101108]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,3.82,Made,6.0,,,,,,,,,,,C. Paul,101108.0,5.0,,,,,
626,PT01M56.00S,2021-11-09T05:13:02.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,8.754927726675426,48.28431372549019,1610612758,100,107,2021-11-09T05:13:11Z,6210000,9.0,30.0,1,left,MISS D. Fox step back bank Shot,[1628368],1610612758.0,SAC,step back bank,,,Fox,D. Fox,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
627,PT01M55.00S,2021-11-09T05:13:03.1Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,100,107,2021-11-09T05:13:11Z,6220000,,,0,,D. Jones REBOUND (Off:1 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,626.0,4.0,3.0,1.0,,,,,,,,,,,,,,
628,PT01M55.00S,2021-11-09T05:13:08.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627745,5.590000152587891,50.0,1610612758,102,107,2021-11-09T05:13:08Z,6230000,0.0,0.0,1,left,D. Jones putback DUNK (4 PTS),[1627745],1610612758.0,SAC,putback,,,Jones,D. Jones,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
629,PT01M32.00S,2021-11-09T05:13:31.6Z,4,REGULAR,3pt,Jump Shot,[],101108,71.56701708278581,79.16666666666666,1610612756,102,107,2021-11-09T05:13:37Z,6240000,146.0,215.0,1,right,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
630,PT01M28.00S,2021-11-09T05:13:35.6Z,4,REGULAR,rebound,offensive,[],203109,,,1610612756,102,107,2021-11-09T05:13:37Z,6250000,,,0,,J. Crowder REBOUND (Off:1 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,629.0,2.0,1.0,1.0,,,,,,,,,,,,,,
