actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
463,PT02M30.00S,2022-01-01T00:41:31.6Z,3,REGULAR,block,,[],204001,,,1610612758,69,91,2022-01-01T00:41:34Z,4590000,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M30.00S,2022-01-01T00:41:31.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,69,91,2022-01-01T00:41:42Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,462.0,,,,,,,,
465,PT02M30.00S,2022-01-01T00:41:39.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,69,91,2022-01-01T00:41:39Z,4610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M21.00S,2022-01-01T00:41:54.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629002,86.94152431011827,65.44117647058823,1610612758,69,91,2022-01-01T00:41:59Z,4620000,77.0,70.0,1,right,MISS C. Metu 10' floating Shot,[1629002],1610612758.0,SAC,floating,,,Metu,C. Metu,,,,,,,,,,Missed,,10.43,,,,,,,,,,,,
467,PT02M19.00S,2022-01-01T00:41:56.8Z,3,REGULAR,rebound,offensive,[],1627745,,,1610612758,69,91,2022-01-01T00:41:59Z,4630000,,,0,,D. Jones REBOUND (Off:1 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,466.0,4.0,3.0,1.0,,,,,
468,PT02M18.00S,2022-01-01T00:41:59.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627745,89.70105124835742,42.40196078431372,1610612758,69,91,2022-01-01T00:42:03Z,4640000,-38.0,44.0,1,right,MISS D. Jones Hook,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,Missed,,5.84,,,,,,,,,,,,
469,PT02M15.00S,2022-01-01T00:42:02.1Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,69,91,2022-01-01T00:42:03Z,4650000,,,0,,K. Porzingis REBOUND (Off:3 Def:4),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,468.0,7.0,4.0,3.0,,,,,
470,PT02M02.00S,2022-01-01T00:42:18.3Z,3,REGULAR,foul,offensive,[],1630182,,,1610612742,69,91,2022-01-01T00:42:28Z,4660000,,,0,,J. Green offensive FOUL (2 PF),"[1630182, 1627745]",1610612742.0,DAL,,,,Green,J. Green,,,,,1629175.0,2.0,0.0,Jones,1627745.0,,,,,,,,,,,,,,,
472,PT02M02.00S,2022-01-01T00:42:18.3Z,3,REGULAR,turnover,offensive foul,[],1630182,,,1610612742,69,91,2022-01-01T00:42:28Z,4680000,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,202007.0,,,,,,,,,,,,,,,1.0,,,,
473,PT02M02.00S,2022-01-01T00:42:29.2Z,3,REGULAR,substitution,out,[],204001,,,1610612758,69,91,2022-01-01T00:42:32Z,4690000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M02.00S,2022-01-01T00:42:29.2Z,3,REGULAR,substitution,in,[],203493,,,1610612758,69,91,2022-01-01T00:42:32Z,4700000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M51.00S,2022-01-01T00:42:45.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627745,94.30026281208936,49.26470588235294,1610612758,71,91,2022-01-01T00:42:49Z,4710000,-4.0,1.0,1,right,D. Jones alley-oop DUNK (4 PTS) (D. Mitchell 2 AST),"[1627745, 1630558]",1610612758.0,SAC,alley-oop,,,Jones,D. Jones,,,,,,,,,,Made,4.0,0.39,D. Mitchell,1630558.0,2.0,,,,,,,,,
477,PT01M27.00S,2022-01-01T00:43:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,6.521024967148489,42.15686274509804,1610612742,71,91,2022-01-01T00:43:15Z,4730000,39.0,9.0,1,left,MISS D. Finney-Smith driving Layup,[1627827],1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Missed,,4.02,,,,,,,,,,,,
478,PT01M24.00S,2022-01-01T00:43:11.3Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,71,91,2022-01-01T00:43:15Z,4740000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,477.0,3.0,3.0,0.0,,,,,
479,PT01M17.00S,2022-01-01T00:43:19.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,93.64323258869908,53.67647058823529,1610612758,73,91,2022-01-01T00:43:23Z,4750000,18.0,7.0,1,right,D. Jones Layup (6 PTS) (T. Haliburton 8 AST),"[1627745, 1630169]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,Made,6.0,1.98,T. Haliburton,1630169.0,8.0,,,,,,,,,
481,PT01M11.00S,2022-01-01T00:43:28.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,73,91,2022-01-01T00:43:28Z,4770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M11.00S,2022-01-01T00:43:30.3Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,73,91,2022-01-01T00:43:42Z,4780000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M11.00S,2022-01-01T00:43:30.3Z,3,REGULAR,substitution,in,[],1628973,,,1610612742,73,91,2022-01-01T00:43:42Z,4790000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M58.50S,2022-01-01T00:43:58.8Z,3,REGULAR,3pt,Jump Shot,[],1628425,22.946780551905388,88.48039215686273,1610612742,73,94,2022-01-01T00:44:03Z,4800000,-192.0,163.0,1,left,S. Brown 25' 3PT  (8 PTS) (J. Brunson 6 AST),"[1628425, 1628973]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,Made,8.0,25.23,J. Brunson,1628973.0,6.0,,,,,,,,,
486,PT00M42.70S,2022-01-01T00:44:20.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,91.80354796320631,62.254901960784316,1610612758,73,94,2022-01-01T00:44:25Z,4820000,61.0,25.0,1,right,MISS T. Haliburton 6' driving Layup - blocked,"[1630169, 1628425]",1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,6.6,,,,,,,,,,,Brown,1628425.0
487,PT00M42.70S,2022-01-01T00:44:20.0Z,3,REGULAR,block,,[],1628425,,,1610612758,73,94,2022-01-01T00:44:23Z,4830000,,,0,,S. Brown BLOCK (1 BLK),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M39.00S,2022-01-01T00:44:23.7Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,73,94,2022-01-01T00:44:25Z,4840000,,,0,,R. Bullock REBOUND (Off:0 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,486.0,5.0,5.0,0.0,,,,,
489,PT00M36.00S,2022-01-01T00:44:26.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203493,30.831143232588698,21.568627450980394,1610612742,73,94,2022-01-01T00:44:36Z,4850000,142.0,237.0,1,left,MISS R. Bullock 27' running pullup 3PT,[203493],1610612742.0,DAL,running pullup,,,Bullock,R. Bullock,,,,,,,,,,Missed,,27.66,,,,,,,,,,,,
490,PT00M33.50S,2022-01-01T00:44:29.1Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,73,94,2022-01-01T00:44:29Z,4860000,,,0,,T. Haliburton REBOUND (Off:0 Def:4),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,489.0,4.0,4.0,0.0,,,,,
491,PT00M15.30S,2022-01-01T00:44:47.5Z,3,REGULAR,3pt,Jump Shot,[],1629002,72.61826544021025,17.401960784313726,1610612758,76,94,2022-01-01T00:44:52Z,4870000,-163.0,205.0,1,right,C. Metu 26' 3PT  (10 PTS) (T. Haliburton 9 AST),"[1629002, 1630169]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,Made,10.0,26.18,T. Haliburton,1630169.0,9.0,,,,,,,,,
493,PT00M00.80S,2022-01-01T00:45:08.0Z,3,REGULAR,3pt,Jump Shot,[],1628973,30.56833114323259,28.676470588235293,1610612742,76,94,2022-01-01T00:45:14Z,4890000,107.0,235.0,1,left,MISS J. Brunson 25' pullup 3PT,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,Missed,,25.79,,,,,,,,,,,,
494,PT00M00.80S,2022-01-01T00:45:08.0Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,76,94,2022-01-01T00:45:14Z,4900000,,,0,,D. Jones REBOUND (Off:1 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,493.0,5.0,4.0,1.0,,,,,
495,PT00M00.00S,2022-01-01T00:45:15.6Z,3,REGULAR,period,end,[],0,,,1610612758,76,94,2022-01-01T00:45:15Z,4910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M00.00S,2022-01-01T00:47:27.2Z,3,REGULAR,substitution,out,[],1627737,,,1610612758,76,94,2022-01-01T00:47:50Z,4920000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M00.00S,2022-01-01T00:47:27.2Z,3,REGULAR,substitution,in,[],203939,,,1610612758,76,94,2022-01-01T00:47:50Z,4930000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-01-01T00:48:59.2Z,4,REGULAR,period,start,[],0,,,1610612758,76,94,2022-01-01T00:48:59Z,4940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M44.00S,2022-01-01T00:49:08.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627745,91.01511169513797,48.28431372549019,1610612758,78,94,2022-01-01T00:51:54Z,4945000,-9.0,32.0,1,right,D. Jones Jump Shot (8 PTS) (D. Mitchell 3 AST),"[1627745, 1630558]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,Made,8.0,3.31,D. Mitchell,1630558.0,3.0,,,,,,,,,
521,PT11M44.00S,2022-01-01T00:49:12.5Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612742,78,94,2022-01-01T00:52:20Z,4948750,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 1627741]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,3.0,Hield,1627741.0,,
522,PT11M44.00S,2022-01-01T00:49:12.5Z,4,REGULAR,steal,,[],1627741,,,1610612758,78,94,2022-01-01T00:52:20Z,4949375,,,0,,B. Hield STEAL (1 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M24.00S,2022-01-01T00:49:14.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627741,93.64323258869908,42.15686274509804,1610612758,80,94,2022-01-01T00:53:34Z,4949687,-39.0,7.0,1,right,B. Hield Layup (7 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,Made,7.0,3.99,,,,,,,,,,,,
542,PT11M24.00S,2022-01-01T00:49:15.8Z,4,REGULAR,foul,personal,['1freethrow'],203939,,,1610612758,80,94,2022-01-01T00:55:05Z,4949843,,,0,,D. Powell shooting personal FOUL (3 PF) (Hield 1 FT),"[203939, 1627741]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,2714.0,3.0,0.0,Hield,1627741.0,,,,,,,,,,,,,,,
550,PT11M24.00S,2022-01-01T00:49:16.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1627741,,,1610612758,81,94,2022-01-01T00:55:09Z,4949960,,,0,,B. Hield Free Throw 1 of 1 (8 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
499,PT11M06.00S,2022-01-01T00:49:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,12.040078843626807,65.68627450980392,1610612742,81,96,2022-01-01T00:49:38Z,4950000,-78.0,61.0,1,left,J. Brunson 9' driving Layup (19 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,,,,,,Made,19.0,9.92,,,,,,,,,,,,
500,PT10M53.00S,2022-01-01T00:49:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,89.43823915900131,53.18627450980392,1610612758,83,96,2022-01-01T00:49:50Z,4960000,16.0,47.0,1,right,D. Mitchell driving Layup (2 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,,,,,,Made,2.0,4.94,,,,,,,,,,,,
502,PT10M48.00S,2022-01-01T00:50:00.0Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612742,83,96,2022-01-01T00:57:31Z,4980000,,,0,,TEAM foul technical,[],1610612758.0,SAC,delay,,,,,,,,,1629175.0,,,,,,,,,,,,,,,,,,,
503,PT10M48.00S,2022-01-01T00:50:10.1Z,4,REGULAR,freethrow,1 of 1,[],203493,,,1610612742,83,97,2022-01-01T00:57:41Z,4990000,,,0,,R. Bullock technical Free Throw 1 of 1 (16 PTS),[203493],1610612742.0,DAL,technical,,,Bullock,R. Bullock,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
504,PT10M33.00S,2022-01-01T00:50:38.5Z,4,REGULAR,turnover,bad pass,[],1630182,,,1610612742,83,97,2022-01-01T00:50:52Z,5000000,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630182, 1629002]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,2.0,Metu,1629002.0,,
505,PT10M33.00S,2022-01-01T00:50:38.5Z,4,REGULAR,steal,,[],1629002,,,1610612758,83,97,2022-01-01T00:59:40Z,5010000,,,0,,C. Metu STEAL (2 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M30.00S,2022-01-01T00:50:46.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,83,97,2022-01-01T00:50:46Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M30.00S,2022-01-01T00:50:54.5Z,4,REGULAR,substitution,out,[],1628425,,,1610612758,83,97,2022-01-01T00:51:07Z,5030000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M30.00S,2022-01-01T00:50:54.5Z,4,REGULAR,substitution,out,[],203493,,,1610612758,83,97,2022-01-01T00:51:07Z,5040000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M30.00S,2022-01-01T00:50:54.5Z,4,REGULAR,substitution,in,[],204001,,,1610612758,83,97,2022-01-01T00:51:07Z,5050000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M30.00S,2022-01-01T00:50:54.5Z,4,REGULAR,substitution,in,[],1627827,,,1610612758,83,97,2022-01-01T00:51:07Z,5060000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M28.00S,2022-01-01T00:51:10.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,71.30420499342969,23.03921568627451,1610612758,83,97,2022-01-01T00:51:16Z,5070000,-135.0,217.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,Missed,,25.56,,,,,,,,,,,,
514,PT10M23.00S,2022-01-01T00:51:15.4Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,83,97,2022-01-01T00:51:16Z,5080000,,,0,,D. Powell REBOUND (Off:3 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,513.0,6.0,3.0,3.0,,,,,
515,PT10M04.00S,2022-01-01T00:51:33.0Z,4,REGULAR,2pt,Jump Shot,[],1628973,22.552562417871222,39.46078431372549,1610612742,83,99,2022-01-01T00:51:40Z,5090000,53.0,159.0,1,left,J. Brunson 16' pullup Jump Shot (21 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,Made,21.0,16.8,,,,,,,,,,,,
516,PT09M51.00S,2022-01-01T00:51:46.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,88.51839684625493,42.40196078431372,1610612758,83,99,2022-01-01T00:52:25Z,5100000,-38.0,55.0,1,right,MISS T. Haliburton 6' Jump Shot,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,6.72,,,,,,,,,,,,
517,PT09M48.00S,2022-01-01T00:51:49.3Z,4,REGULAR,rebound,defensive,[],204001,,,1610612742,83,99,2022-01-01T00:51:49Z,5110000,,,0,,K. Porzingis REBOUND (Off:3 Def:5),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,516.0,8.0,5.0,3.0,,,,,
518,PT09M36.00S,2022-01-01T00:52:00.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,5.601182654402102,39.46078431372549,1610612742,83,99,2022-01-01T00:52:28Z,5120000,53.0,0.0,1,left,MISS J. Brunson Layup,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,Missed,,5.27,,,,,,,,,,,,
519,PT09M34.00S,2022-01-01T00:52:02.6Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,83,99,2022-01-01T00:52:28Z,5130000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,518.0,4.0,4.0,0.0,,,,,
520,PT09M23.00S,2022-01-01T00:52:15.5Z,4,REGULAR,2pt,Jump Shot,[],1627745,83.39356110381078,21.07843137254902,1610612758,83,99,2022-01-01T00:52:31Z,5140000,-145.0,104.0,1,right,MISS D. Jones 17' Jump Shot,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,Missed,,17.79,,,,,,,,,,,,
523,PT09M16.00S,2022-01-01T00:52:22.5Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,83,99,2022-01-01T00:52:31Z,5150000,,,0,,J. Brunson REBOUND (Off:1 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,520.0,5.0,4.0,1.0,,,,,
524,PT09M00.00S,2022-01-01T00:52:39.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,7.703679369250986,60.29411764705882,1610612742,83,101,2022-01-01T00:52:44Z,5160000,-51.0,20.0,1,left,K. Porzingis Jump Shot (21 PTS) (J. Brunson 7 AST),"[204001, 1628973]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,21.0,5.52,J. Brunson,1628973.0,7.0,,,,,,,,,
526,PT09M00.00S,2022-01-01T00:52:43.2Z,4,REGULAR,foul,personal,['1freethrow'],1627745,,,1610612742,83,101,2022-01-01T00:53:35Z,5180000,,,0,,D. Jones shooting personal FOUL (5 PF) (Porzingis 1 FT),"[1627745, 204001]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,202007.0,5.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
528,PT09M00.00S,2022-01-01T00:52:52.0Z,4,REGULAR,substitution,out,[],1627745,,,1610612742,83,101,2022-01-01T00:53:34Z,5200000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M00.00S,2022-01-01T00:52:52.0Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,83,101,2022-01-01T00:53:34Z,5210000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M00.00S,2022-01-01T00:52:52.0Z,4,REGULAR,substitution,in,[],1626158,,,1610612742,83,101,2022-01-01T00:53:34Z,5220000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M00.00S,2022-01-01T00:52:52.0Z,4,REGULAR,substitution,in,[],1628425,,,1610612742,83,101,2022-01-01T00:53:34Z,5230000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M00.00S,2022-01-01T00:53:07.3Z,4,REGULAR,substitution,out,[],1630169,,,1610612742,83,101,2022-01-01T00:53:34Z,5240000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M00.00S,2022-01-01T00:53:07.3Z,4,REGULAR,substitution,in,[],1628368,,,1610612742,83,101,2022-01-01T00:53:34Z,5250000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M00.00S,2022-01-01T00:53:27.8Z,4,REGULAR,freethrow,1 of 1,[],204001,,,1610612742,83,102,2022-01-01T00:53:27Z,5260000,,,0,,K. Porzingis Free Throw 1 of 1 (22 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
536,PT08M51.00S,2022-01-01T00:53:37.8Z,4,REGULAR,3pt,Jump Shot,[],1630558,70.90998685939553,25.735294117647058,1610612758,83,102,2022-01-01T00:53:43Z,5270000,-121.0,221.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,25.2,,,,,,,,,,,,
537,PT08M49.00S,2022-01-01T00:53:40.4Z,4,REGULAR,rebound,defensive,[],204001,,,1610612742,83,102,2022-01-01T00:53:40Z,5280000,,,0,,K. Porzingis REBOUND (Off:3 Def:6),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,536.0,9.0,6.0,3.0,,,,,
538,PT08M35.00S,2022-01-01T00:53:54.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.507884362680684,60.049019607843135,1610612742,83,102,2022-01-01T00:54:17Z,5290000,-50.0,103.0,1,left,MISS J. Brunson 11' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,Missed,,11.43,,,,,,,,,,,,
539,PT08M31.00S,2022-01-01T00:53:58.4Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,83,102,2022-01-01T00:53:58Z,5300000,,,0,,C. Metu REBOUND (Off:0 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,538.0,5.0,5.0,0.0,,,,,
540,PT08M28.00S,2022-01-01T00:54:01.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626158,92.72339027595268,48.529411764705884,1610612758,85,102,2022-01-01T00:54:24Z,5310000,-7.0,16.0,1,right,R. Holmes running Layup (11 PTS) (D. Fox 7 AST),"[1626158, 1628368]",1610612758.0,SAC,running,,,Holmes,R. Holmes,,,,,,,,,,Made,11.0,1.75,D. Fox,1628368.0,7.0,,,,,,,,,
544,PT08M02.00S,2022-01-01T00:54:27.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,5.995400788436268,55.88235294117647,1610612742,85,104,2022-01-01T00:54:33Z,5330000,-29.0,4.0,1,left,J. Brunson driving Layup (23 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,,,,,,Made,23.0,2.97,,,,,,,,,,,,
545,PT07M46.00S,2022-01-01T00:54:43.3Z,4,REGULAR,3pt,Jump Shot,[],1629002,76.5604467805519,87.25490196078431,1610612758,85,104,2022-01-01T00:54:50Z,5340000,186.0,168.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,Missed,,25.07,,,,,,,,,,,,
546,PT07M41.00S,2022-01-01T00:54:48.3Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,85,104,2022-01-01T00:54:50Z,5350000,,,0,,S. Brown REBOUND (Off:0 Def:4),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,545.0,4.0,4.0,0.0,,,,,
547,PT07M25.00S,2022-01-01T00:55:04.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,5.338370565045992,52.69607843137255,1610612742,85,104,2022-01-01T01:02:46Z,5360000,-13.0,-2.0,1,left,MISS K. Porzingis DUNK - blocked,"[204001, 1628368]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,1.37,,,,,,,,,,,Fox,1628368.0
548,PT07M25.00S,2022-01-01T00:55:04.8Z,4,REGULAR,block,,[],1628368,,,1610612742,85,104,2022-01-01T00:55:07Z,5370000,,,0,,D. Fox BLOCK (2 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M21.00S,2022-01-01T00:55:08.8Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,85,104,2022-01-01T00:55:16Z,5380000,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,547.0,1.0,1.0,0.0,,,,,
