actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
548,PT04M03.00S,2021-12-30T05:37:44.2Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,88,88,2021-12-30T05:38:12Z,5370000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M03.00S,2021-12-30T05:37:44.2Z,4,REGULAR,substitution,in,[],1628973,,,1610612742,88,88,2021-12-30T05:38:12Z,5380000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT03M41.00S,2021-12-30T05:38:40.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612742,88,88,2021-12-30T05:38:51Z,5390000,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Porzingis 2 FT),"[1628963, 204001]",1610612758.0,SAC,shooting,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,1628484.0,3.0,0.0,Porzingis,204001.0,,,,,,,
552,PT03M41.00S,2021-12-30T05:39:05.2Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,88,89,2021-12-30T05:39:05Z,5410000,,,0,,K. Porzingis Free Throw 1 of 2 (21 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
553,PT03M41.00S,2021-12-30T05:39:07.1Z,4,REGULAR,substitution,out,[],203939,,,1610612742,88,89,2021-12-30T05:39:13Z,5420000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT03M41.00S,2021-12-30T05:39:07.1Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,88,89,2021-12-30T05:39:13Z,5430000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT03M41.00S,2021-12-30T05:39:22.3Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,88,90,2021-12-30T05:39:22Z,5440000,,,0,,K. Porzingis Free Throw 2 of 2 (22 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
556,PT03M19.00S,2021-12-30T05:39:46.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,84.83902759526939,58.57843137254902,1610612758,88,90,2021-12-30T05:39:52Z,5450000,43.0,90.0,1,right,MISS H. Barnes 9' fadeaway Shot,[203084],1610612758.0,SAC,fadeaway,,,Barnes,H. Barnes,,,,,9.97,Missed,,,,,,,,,,,,,,,,,,,
557,PT03M15.00S,2021-12-30T05:39:49.4Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,88,90,2021-12-30T05:39:49Z,5460000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,556.0,5.0,3.0,2.0,,,,,,,,,,,,,
558,PT02M59.00S,2021-12-30T05:40:05.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,16.63929040735874,62.254901960784316,1610612742,88,90,2021-12-30T05:40:11Z,5470000,-61.0,104.0,1,left,MISS K. Porzingis 12' turnaround fadeaway Shot,[204001],1610612742.0,DAL,turnaround fadeaway,,,Porzingis,K. Porzingis,,,,,12.06,Missed,,,,,,,,,,,,,,,,,,,
559,PT02M56.00S,2021-12-30T05:40:08.5Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,88,90,2021-12-30T05:40:11Z,5480000,,,0,,M. Bagley III REBOUND (Off:1 Def:6),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,558.0,7.0,6.0,1.0,,,,,,,,,,,,,
560,PT02M35.00S,2021-12-30T05:40:29.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,94.03745072273325,34.31372549019608,1610612758,88,90,2021-12-30T05:40:36Z,5490000,-78.0,4.0,1,right,MISS D. Fox 7' floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,7.85,Missed,,,,,,,,,,,,,,,,,,,
561,PT02M32.00S,2021-12-30T05:40:34.0Z,4,REGULAR,rebound,offensive,[],1626158,,,1610612758,88,90,2021-12-30T05:40:34Z,5500000,,,0,,R. Holmes REBOUND (Off:2 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,560.0,6.0,4.0,2.0,,,,,,,,,,,,,
562,PT02M32.00S,2021-12-30T05:40:37.5Z,4,REGULAR,foul,personal,['2freethrow'],204001,,,1610612758,88,90,2021-12-30T05:40:48Z,5510000,,,0,,K. Porzingis shooting personal FOUL (2 PF) (Holmes 2 FT),"[204001, 1626158]",1610612742.0,DAL,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,1628484.0,2.0,0.0,Holmes,1626158.0,,,,,,,
564,PT02M32.00S,2021-12-30T05:41:03.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626158,,,1610612758,89,90,2021-12-30T05:41:03Z,5530000,,,0,,R. Holmes Free Throw 1 of 2 (7 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
565,PT02M32.00S,2021-12-30T05:41:25.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626158,,,1610612758,90,90,2021-12-30T05:41:25Z,5540000,,,0,,R. Holmes Free Throw 2 of 2 (8 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
566,PT02M08.00S,2021-12-30T05:41:52.3Z,4,REGULAR,turnover,lost ball,[],1627827,,,1610612742,90,90,2021-12-30T05:41:58Z,5550000,,,0,,D. Finney-Smith lost ball TURNOVER (1 TO),"[1627827, 1628963]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,1.0,Bagley III,1628963.0,
567,PT02M08.00S,2021-12-30T05:41:52.3Z,4,REGULAR,steal,,[],1628963,,,1610612758,90,90,2021-12-30T05:41:54Z,5560000,,,0,,M. Bagley III STEAL (2 STL),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M05.00S,2021-12-30T05:41:57.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,92.19776609724047,56.61764705882353,1610612758,90,90,2021-12-30T05:42:06Z,5570000,33.0,21.0,1,right,MISS T. Haliburton running Layup - blocked,"[1630169, 1630182]",1610612758.0,SAC,running,,,Haliburton,T. Haliburton,,,,,3.91,Missed,Green,1630182.0,,,,,,,,,,,,,,,,,
569,PT02M05.00S,2021-12-30T05:41:57.5Z,4,REGULAR,block,,[],1630182,,,1610612758,90,90,2021-12-30T05:42:01Z,5580000,,,0,,J. Green BLOCK (2 BLK),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M05.00S,2021-12-30T05:41:57.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,90,90,2021-12-30T05:42:06Z,5590000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,
571,PT02M05.00S,2021-12-30T05:42:03.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,90,90,2021-12-30T05:42:03Z,5600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT02M05.00S,2021-12-30T05:42:17.6Z,4,REGULAR,substitution,out,[],1630182,,,1610612758,90,90,2021-12-30T05:42:27Z,5610000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT02M05.00S,2021-12-30T05:42:17.6Z,4,REGULAR,substitution,in,[],203939,,,1610612758,90,90,2021-12-30T05:42:27Z,5620000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT01M49.00S,2021-12-30T05:42:49.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630169,68.28186596583443,65.93137254901961,1610612758,90,90,2021-12-30T05:42:55Z,5630000,80.0,246.0,1,right,MISS T. Haliburton 25' step back 3PT,[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
575,PT01M44.00S,2021-12-30T05:42:54.4Z,4,REGULAR,rebound,defensive,[],204001,,,1610612742,90,90,2021-12-30T05:42:55Z,5640000,,,0,,K. Porzingis REBOUND (Off:2 Def:5),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,574.0,7.0,5.0,2.0,,,,,,,,,,,,,
576,PT01M28.00S,2021-12-30T05:43:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.652431011826544,53.431372549019606,1610612742,90,90,2021-12-30T05:43:15Z,5650000,-17.0,10.0,1,left,MISS J. Brunson driving reverse Layup,[1628973],1610612742.0,DAL,driving reverse,,,Brunson,J. Brunson,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
577,PT01M26.00S,2021-12-30T05:43:11.6Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,90,90,2021-12-30T05:43:15Z,5660000,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,576.0,1.0,1.0,0.0,,,,,,,,,,,,,
578,PT01M22.00S,2021-12-30T05:43:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.9862023653088,50.0,1610612758,92,90,2021-12-30T05:43:32Z,5670000,0.0,13.0,1,right,D. Fox driving Layup (16 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,1.34,Made,,,,,,,16.0,,,,,,,,,,,,
579,PT01M22.00S,2021-12-30T05:43:25.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,92,90,2021-12-30T05:43:25Z,5680000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT01M10.00S,2021-12-30T05:45:10.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.383048620236531,59.068627450980394,1610612742,92,92,2021-12-30T05:45:18Z,5690000,-45.0,55.0,1,left,J. Brunson 7' pullup Jump Shot (25 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,7.09,Made,,,,,,,25.0,,,,,,,,,,,,
581,PT00M45.00S,2021-12-30T05:45:37.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,91.67214191852825,43.872549019607845,1610612758,92,92,2021-12-30T05:45:40Z,5700000,-31.0,26.0,1,right,MISS R. Holmes Layup - blocked,"[1626158, 204001]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,4.0,Missed,Porzingis,204001.0,,,,,,,,,,,,,,,,,
582,PT00M45.00S,2021-12-30T05:45:37.4Z,4,REGULAR,block,,[],204001,,,1610612758,92,92,2021-12-30T05:48:41Z,5710000,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT00M43.00S,2021-12-30T05:45:39.4Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,92,92,2021-12-30T05:45:40Z,5720000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,581.0,6.0,4.0,2.0,,,,,,,,,,,,,
584,PT00M33.20S,2021-12-30T05:45:50.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612742,92,92,2021-12-30T05:46:08Z,5730000,,,0,,D. Fox shooting personal FOUL (5 PF) (Porzingis 2 FT),"[1628368, 204001]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,2002.0,5.0,0.0,Porzingis,204001.0,,,,,,,
586,PT00M33.20S,2021-12-30T05:46:20.3Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,92,93,2021-12-30T05:46:20Z,5750000,,,0,,K. Porzingis Free Throw 1 of 2 (23 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
588,PT00M33.20S,2021-12-30T05:46:23.6Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,92,93,2021-12-30T05:46:32Z,5760000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT00M33.20S,2021-12-30T05:46:23.6Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,92,93,2021-12-30T05:46:32Z,5770000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M33.20S,2021-12-30T05:46:41.6Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,92,94,2021-12-30T05:46:41Z,5780000,,,0,,K. Porzingis Free Throw 2 of 2 (24 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,24.0,,,,,,,,,,,,
591,PT00M33.20S,2021-12-30T05:46:45.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,92,94,2021-12-30T05:46:45Z,5790000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M33.20S,2021-12-30T05:47:49.5Z,4,REGULAR,substitution,out,[],1628963,,,1610612758,92,94,2021-12-30T05:48:18Z,5800000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M33.20S,2021-12-30T05:47:49.5Z,4,REGULAR,substitution,in,[],1627741,,,1610612758,92,94,2021-12-30T05:48:18Z,5820000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M33.20S,2021-12-30T05:47:49.5Z,4,REGULAR,substitution,in,[],1628973,,,1610612758,92,94,2021-12-30T05:48:18Z,5830000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M33.20S,2021-12-30T05:47:49.5Z,4,REGULAR,substitution,out,[],204001,,,1610612758,92,94,2021-12-30T05:49:45Z,5835000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M28.50S,2021-12-30T05:48:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.06636005256242,46.07843137254902,1610612758,92,94,2021-12-30T05:49:05Z,5840000,-20.0,22.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,,
597,PT00M27.70S,2021-12-30T05:48:41.5Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,92,94,2021-12-30T05:48:41Z,5850000,,,0,,F. Ntilikina REBOUND (Off:0 Def:3),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,596.0,3.0,3.0,0.0,,,,,,,,,,,,,
609,PT00M27.70S,2021-12-30T05:48:56.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,92,94,2021-12-30T05:51:53Z,5855000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M27.70S,2021-12-30T05:49:24.5Z,4,REGULAR,substitution,out,[],1630169,,,1610612742,92,94,2021-12-30T05:50:12Z,5860000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M27.70S,2021-12-30T05:49:24.5Z,4,REGULAR,substitution,out,[],1627741,,,1610612742,92,94,2021-12-30T05:50:12Z,5870000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M27.70S,2021-12-30T05:49:24.5Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,92,94,2021-12-30T05:50:12Z,5880000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M27.70S,2021-12-30T05:49:24.5Z,4,REGULAR,substitution,in,[],1630558,,,1610612742,92,94,2021-12-30T05:50:12Z,5890000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M27.70S,2021-12-30T05:49:24.5Z,4,REGULAR,substitution,in,[],1628963,,,1610612742,92,94,2021-12-30T05:50:12Z,5900000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M27.70S,2021-12-30T05:49:24.5Z,4,REGULAR,substitution,in,[],204001,,,1610612742,92,94,2021-12-30T05:50:12Z,5910000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M04.80S,2021-12-30T05:50:40.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,17.0335085413929,61.029411764705884,1610612742,92,94,2021-12-30T05:51:36Z,5920000,-55.0,108.0,1,left,MISS K. Porzingis 12' turnaround Shot,[204001],1610612742.0,DAL,turnaround,,,Porzingis,K. Porzingis,,,,,12.09,Missed,,,,,,,,,,,,,,,,,,,
606,PT00M04.30S,2021-12-30T05:50:40.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,92,94,2021-12-30T05:51:36Z,5930000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,,,
607,PT00M04.30S,2021-12-30T05:50:45.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,92,94,2021-12-30T05:50:56Z,5940000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,,,
608,PT00M04.30S,2021-12-30T05:50:55.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,92,94,2021-12-30T05:50:55Z,5950000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M04.30S,2021-12-30T05:51:43.8Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,92,94,2021-12-30T05:52:12Z,5960000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M04.30S,2021-12-30T05:51:43.8Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,92,94,2021-12-30T05:52:12Z,5970000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M04.30S,2021-12-30T05:51:43.8Z,4,REGULAR,substitution,out,[],1628963,,,1610612758,92,94,2021-12-30T05:52:12Z,5980000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M04.30S,2021-12-30T05:51:43.8Z,4,REGULAR,substitution,out,[],204001,,,1610612758,92,94,2021-12-30T05:52:12Z,5990000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M04.30S,2021-12-30T05:51:43.8Z,4,REGULAR,substitution,in,[],1630169,,,1610612758,92,94,2021-12-30T05:52:12Z,6000000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M04.30S,2021-12-30T05:51:43.8Z,4,REGULAR,substitution,in,[],1629002,,,1610612758,92,94,2021-12-30T05:52:12Z,6010000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M04.30S,2021-12-30T05:51:43.8Z,4,REGULAR,substitution,in,[],1627741,,,1610612758,92,94,2021-12-30T05:52:12Z,6020000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M04.30S,2021-12-30T05:51:43.8Z,4,REGULAR,substitution,in,[],1630182,,,1610612758,92,94,2021-12-30T05:52:12Z,6030000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M03.80S,2021-12-30T05:52:32.3Z,4,REGULAR,foul,personal,[],1627827,,,1610612758,92,94,2021-12-30T05:52:50Z,6040000,,,0,,D. Finney-Smith personal FOUL (6 PF),"[1627827, 1630169]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,1627964.0,6.0,0.0,Haliburton,1630169.0,,,,,,,
620,PT00M03.80S,2021-12-30T05:52:52.2Z,4,REGULAR,substitution,out,[],1627827,,,1610612758,92,94,2021-12-30T05:52:59Z,6060000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M03.80S,2021-12-30T05:52:52.2Z,4,REGULAR,substitution,in,[],1628425,,,1610612758,92,94,2021-12-30T05:52:59Z,6070000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M00.10S,2021-12-30T05:53:16.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,91.67214191852825,95.58823529411765,1610612758,95,94,2021-12-30T05:53:24Z,6080000,228.0,26.0,1,right,C. Metu 3PT  (11 PTS) (D. Fox 3 AST),"[1629002, 1628368]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,22.94,Made,,,,,,,11.0,,,,,,D. Fox,1628368.0,3.0,,,,
624,PT00M00.00S,2021-12-30T05:53:24.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612742,95,94,2021-12-30T05:54:35Z,6100000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,End Period - Good Basket
625,PT00M00.00S,2021-12-30T05:54:48.4Z,4,REGULAR,period,end,[],0,,,1610612742,95,94,2021-12-30T05:54:48Z,6110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M00.00S,2021-12-30T05:55:29.6Z,4,REGULAR,game,end,[],0,,,0,95,94,2021-12-30T05:55:29Z,6120000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
