actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
531,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,out,[],1628963,,,1610612758,86,81,2021-11-23T04:59:09Z,5260000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,out,[],1630198,,,1610612758,86,81,2021-11-23T04:59:09Z,5270000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,out,[],1627788,,,1610612758,86,81,2021-11-23T04:59:09Z,5280000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,in,[],203090,,,1610612758,86,81,2021-11-23T04:59:09Z,5290000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,86,81,2021-11-23T04:59:09Z,5300000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,in,[],1626158,,,1610612758,86,81,2021-11-23T04:59:09Z,5310000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,in,[],203084,,,1610612758,86,81,2021-11-23T04:59:09Z,5320000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,in,[],1629680,,,1610612758,86,81,2021-11-23T04:59:09Z,5330000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,in,[],1630178,,,1610612758,86,81,2021-11-23T04:59:09Z,5340000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M40.00S,2021-11-23T04:59:35.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203090,91.67214191852825,41.66666666666667,1610612758,86,81,2021-11-23T04:59:47Z,5350000,-42.0,26.0,1,right,MISS M. Harkless driving DUNK,[203090],1610612758.0,SAC,driving,,,Harkless,M. Harkless,,,,,4.9,Missed,,,,,,,,,,,,,,,,,,,
541,PT07M37.00S,2021-11-23T04:59:38.7Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,86,81,2021-11-23T04:59:47Z,5360000,,,0,,A. Drummond REBOUND (Off:3 Def:13),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,540.0,16.0,13.0,3.0,,,
542,PT07M24.00S,2021-11-23T04:59:54.2Z,4,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612755,86,81,2021-11-23T05:00:16Z,5370000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Niang 2 FT),"[1630558, 1627777]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,1155.0,2.0,0.0,Niang,1627777.0,,,,,,,,,,,,,
544,PT07M24.00S,2021-11-23T05:00:18.8Z,4,REGULAR,freethrow,1 of 2,[],1627777,,,1610612755,86,82,2021-11-23T05:00:18Z,5390000,,,0,,G. Niang Free Throw 1 of 2 (9 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
545,PT07M24.00S,2021-11-23T05:00:34.1Z,4,REGULAR,freethrow,2 of 2,[],1627777,,,1610612755,86,83,2021-11-23T05:00:34Z,5400000,,,0,,G. Niang Free Throw 2 of 2 (10 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
546,PT07M11.00S,2021-11-23T05:00:53.0Z,4,REGULAR,foul,offensive,[],203084,,,1610612758,86,83,2021-11-23T05:01:12Z,5410000,,,0,,H. Barnes charge offensive FOUL (2 PF),"[203084, 1627777]",1610612758.0,SAC,charge,,,Barnes,H. Barnes,,,,,,,,1628951.0,2.0,0.0,Niang,1627777.0,,,,,,,,,,,,,
548,PT07M11.00S,2021-11-23T05:00:53.0Z,4,REGULAR,turnover,offensive foul,[],203084,,,1610612758,86,83,2021-11-23T05:00:53Z,5430000,,,0,,H. Barnes offensive foul TURNOVER (4 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,1628951.0,,,,,,,,4.0,,,,,,,,,
549,PT06M57.00S,2021-11-23T05:01:18.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203083,6.783837056504599,56.372549019607845,1610612755,86,83,2021-11-23T05:01:24Z,5440000,-32.0,11.0,1,left,MISS A. Drummond alley-oop DUNK,[203083],1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
550,PT06M54.00S,2021-11-23T05:01:21.4Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,86,83,2021-11-23T05:01:24Z,5450000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,549.0,4.0,4.0,0.0,,,
551,PT06M52.00S,2021-11-23T05:01:25.0Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612758,86,83,2021-11-23T05:01:41Z,5460000,,,0,,T. Maxey shooting personal FOUL (3 PF) (Fox 2 FT),"[1630178, 1628368]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,1155.0,3.0,0.0,Fox,1628368.0,,,,,,,,,,,,,
553,PT06M52.00S,2021-11-23T05:01:51.9Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,87,83,2021-11-23T05:01:51Z,5480000,,,0,,D. Fox Free Throw 1 of 2 (20 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
554,PT06M52.00S,2021-11-23T05:02:09.1Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,88,83,2021-11-23T05:02:09Z,5490000,,,0,,D. Fox Free Throw 2 of 2 (21 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
555,PT06M40.00S,2021-11-23T05:02:21.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.652431011826544,43.38235294117647,1610612755,88,83,2021-11-23T05:02:28Z,5500000,33.0,10.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,,
556,PT06M38.00S,2021-11-23T05:02:24.3Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,88,83,2021-11-23T05:02:24Z,5510000,,,0,,A. Drummond REBOUND (Off:4 Def:13),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,555.0,17.0,13.0,4.0,,,
557,PT06M25.00S,2021-11-23T05:02:36.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627777,14.011169513797633,50.0,1610612755,88,85,2021-11-23T05:02:42Z,5520000,0.0,79.0,1,left,G. Niang 7' floating Jump Shot (12 PTS),[1627777],1610612755.0,PHI,floating,,,Niang,G. Niang,,,,,7.92,Made,12.0,,,,,,,,,,,,,,,,,,
558,PT06M10.00S,2021-11-23T05:02:56.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,88,85,2021-11-23T05:02:57Z,5530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M04.00S,2021-11-23T05:03:14.4Z,4,REGULAR,2pt,Jump Shot,[],1630558,78.13731931668858,50.245098039215684,1610612758,90,85,2021-11-23T05:03:19Z,5540000,1.0,153.0,1,right,D. Mitchell 15' pullup Jump Shot (4 PTS) (D. Fox 2 AST),"[1630558, 1628368]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,15.3,Made,4.0,,,,,,D. Fox,1628368.0,2.0,,,,,,,,,,
561,PT05M38.00S,2021-11-23T05:03:40.5Z,4,REGULAR,2pt,Jump Shot,[],1630178,10.5946123521682,21.323529411764707,1610612755,90,87,2021-11-23T05:03:45Z,5560000,143.0,47.0,1,left,T. Maxey 15' Jump Shot (20 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,15.09,Made,20.0,,,,,,,,,,,,,,,,,,
562,PT05M21.00S,2021-11-23T05:03:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.32917214191852,55.14705882352941,1610612758,90,87,2021-11-23T05:04:06Z,5570000,26.0,20.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.23,Missed,,,,,,,,,,,,,,,,,,,
563,PT05M18.00S,2021-11-23T05:04:01.5Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,90,87,2021-11-23T05:04:06Z,5580000,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,562.0,4.0,4.0,0.0,,,
564,PT05M15.00S,2021-11-23T05:04:03.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629680,6.1268068331143235,53.18627450980392,1610612755,90,89,2021-11-23T05:04:09Z,5590000,-16.0,5.0,1,left,M. Thybulle running Layup (15 PTS) (G. Niang 2 AST),"[1629680, 1627777]",1610612755.0,PHI,running,,,Thybulle,M. Thybulle,,,,,1.67,Made,15.0,,,,,,G. Niang,1627777.0,2.0,,,,,,,,,,
566,PT04M48.00S,2021-11-23T05:04:36.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,90,89,2021-11-23T05:04:43Z,5610000,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,,,,,
567,PT04M48.00S,2021-11-23T05:04:50.1Z,4,REGULAR,substitution,out,[],1630558,,,1610612755,90,89,2021-11-23T05:05:02Z,5620000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M48.00S,2021-11-23T05:04:50.1Z,4,REGULAR,substitution,out,[],203090,,,1610612755,90,89,2021-11-23T05:05:02Z,5630000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M48.00S,2021-11-23T05:04:50.1Z,4,REGULAR,substitution,in,[],1627741,,,1610612755,90,89,2021-11-23T05:05:02Z,5640000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M48.00S,2021-11-23T05:04:50.1Z,4,REGULAR,substitution,in,[],1630169,,,1610612755,90,89,2021-11-23T05:05:02Z,5650000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M34.00S,2021-11-23T05:05:20.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629003,13.354139290407357,62.745098039215684,1610612755,90,91,2021-11-23T05:05:24Z,5660000,-64.0,73.0,1,left,S. Milton 9' pullup Jump Shot (12 PTS),[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,9.69,Made,12.0,,,,,,,,,,,,,,,,,,
572,PT04M21.00S,2021-11-23T05:05:33.8Z,4,REGULAR,3pt,Jump Shot,[],203084,71.82982917214193,79.65686274509804,1610612758,90,91,2021-11-23T05:05:42Z,5670000,148.0,212.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
573,PT04M20.00S,2021-11-23T05:05:34.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,90,91,2021-11-23T05:05:42Z,5680000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,572.0,,,,,,
574,PT04M20.00S,2021-11-23T05:05:42.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,90,91,2021-11-23T05:05:42Z,5690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M07.00S,2021-11-23T05:06:05.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,76.5604467805519,88.48039215686273,1610612758,90,91,2021-11-23T05:06:09Z,5700000,192.0,168.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
576,PT04M05.00S,2021-11-23T05:06:07.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,90,91,2021-11-23T05:06:09Z,5710000,,,0,,A. Drummond REBOUND (Off:4 Def:14),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,575.0,18.0,14.0,4.0,,,
577,PT04M04.00S,2021-11-23T05:06:17.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,90,91,2021-11-23T05:06:17Z,5720000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M04.00S,2021-11-23T05:08:41.5Z,4,REGULAR,substitution,out,[],1627741,,,1610612755,90,91,2021-11-23T05:09:02Z,5730000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M04.00S,2021-11-23T05:08:41.5Z,4,REGULAR,substitution,out,[],1630169,,,1610612755,90,91,2021-11-23T05:09:02Z,5740000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M04.00S,2021-11-23T05:08:41.5Z,4,REGULAR,substitution,in,[],1630558,,,1610612755,90,91,2021-11-23T05:09:02Z,5750000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M04.00S,2021-11-23T05:08:41.5Z,4,REGULAR,substitution,in,[],203090,,,1610612755,90,91,2021-11-23T05:09:02Z,5760000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M42.00S,2021-11-23T05:09:32.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,19.004599211563733,49.754901960784316,1610612755,90,93,2021-11-23T05:09:39Z,5770000,1.0,126.0,1,left,S. Milton 12' fadeaway Jump Shot (14 PTS),[1629003],1610612755.0,PHI,fadeaway,,,Milton,S. Milton,,,,,12.61,Made,14.0,,,,,,,,,,,,,,,,,,
583,PT03M36.00S,2021-11-23T05:09:45.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,90,93,2021-11-23T05:09:45Z,5780000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M36.00S,2021-11-23T05:10:38.5Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,90,93,2021-11-23T05:11:05Z,5790000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M36.00S,2021-11-23T05:10:38.5Z,4,REGULAR,substitution,out,[],203090,,,1610612758,90,93,2021-11-23T05:11:05Z,5800000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M36.00S,2021-11-23T05:10:38.5Z,4,REGULAR,substitution,in,[],1630169,,,1610612758,90,93,2021-11-23T05:11:05Z,5810000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M36.00S,2021-11-23T05:10:38.5Z,4,REGULAR,substitution,in,[],1627741,,,1610612758,90,93,2021-11-23T05:11:05Z,5820000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M17.00S,2021-11-23T05:11:38.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.19776609724047,56.127450980392155,1610612758,92,93,2021-11-23T05:11:43Z,5830000,31.0,21.0,1,right,D. Fox driving Layup (23 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.7,Made,23.0,,,,,,,,,,,,,,,,,,
589,PT02M54.00S,2021-11-23T05:12:05.7Z,4,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612755,92,93,2021-11-23T05:12:26Z,5840000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Drummond 2 FT),"[1626158, 203083]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,201246.0,1.0,0.0,Drummond,203083.0,,,,,,,,,,,,,
591,PT02M54.00S,2021-11-23T05:12:28.0Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,92,94,2021-11-23T05:12:51Z,5860000,,,0,,A. Drummond Free Throw 1 of 2 (7 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
592,PT02M54.00S,2021-11-23T05:12:28.0Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,92,94,2021-11-23T05:12:51Z,5870000,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
593,PT02M51.00S,2021-11-23T05:12:31.0Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,92,94,2021-11-23T05:12:51Z,5880000,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,592.0,4.0,4.0,0.0,,,
594,PT02M41.00S,2021-11-23T05:13:00.3Z,4,REGULAR,3pt,Jump Shot,[],1627741,66.83639947437582,43.13725490196079,1610612758,92,94,2021-11-23T05:13:17Z,5890000,-34.0,259.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
595,PT02M37.00S,2021-11-23T05:13:04.3Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,92,94,2021-11-23T05:13:17Z,5900000,,,0,,G. Niang REBOUND (Off:0 Def:5),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,594.0,5.0,5.0,0.0,,,
596,PT02M26.00S,2021-11-23T05:13:15.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.046649145860711,38.970588235294116,1610612755,92,94,2021-11-23T05:13:21Z,5910000,55.0,14.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,,
597,PT02M23.00S,2021-11-23T05:13:17.6Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,92,94,2021-11-23T05:13:17Z,5920000,,,0,,A. Drummond REBOUND (Off:5 Def:14),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,596.0,19.0,14.0,5.0,,,
598,PT02M21.00S,2021-11-23T05:13:20.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,32.53942181340342,50.49019607843137,1610612755,92,94,2021-11-23T05:13:28Z,5930000,-2.0,253.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
599,PT02M16.00S,2021-11-23T05:13:25.3Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,92,94,2021-11-23T05:13:28Z,5940000,,,0,,A. Drummond REBOUND (Off:6 Def:14),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,598.0,20.0,14.0,6.0,,,
600,PT02M14.00S,2021-11-23T05:13:26.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629003,16.90210249671485,94.6078431372549,1610612755,92,94,2021-11-23T05:13:32Z,5950000,-223.0,106.0,1,left,MISS S. Milton 24' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
601,PT02M10.00S,2021-11-23T05:13:30.8Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,92,94,2021-11-23T05:13:32Z,5960000,,,0,,B. Hield REBOUND (Off:1 Def:8),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,600.0,9.0,8.0,1.0,,,
602,PT01M53.00S,2021-11-23T05:13:48.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.05059132720105,56.127450980392155,1610612758,92,94,2021-11-23T05:15:24Z,5970000,31.0,97.0,1,right,MISS D. Fox 10' turnaround fadeaway Shot,[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,10.21,Missed,,,,,,,,,,,,,,,,,,,
603,PT01M51.00S,2021-11-23T05:13:50.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,92,94,2021-11-23T05:13:53Z,5980000,,,0,,A. Drummond REBOUND (Off:6 Def:15),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,602.0,21.0,15.0,6.0,,,
604,PT01M35.00S,2021-11-23T05:14:07.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,6.389618922470433,50.49019607843137,1610612755,92,96,2021-11-23T05:14:11Z,5990000,-2.0,8.0,1,left,A. Drummond DUNK (9 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,0.8,Made,9.0,,,,,,,,,,,,,,,,,,
606,PT01M35.00S,2021-11-23T05:14:13.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,92,96,2021-11-23T05:14:13Z,6010000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M24.00S,2021-11-23T05:16:08.1Z,4,REGULAR,3pt,Jump Shot,[],1627741,67.23061760840999,44.11764705882353,1610612758,92,96,2021-11-23T05:16:17Z,6020000,-29.0,256.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
608,PT01M20.00S,2021-11-23T05:16:12.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,92,96,2021-11-23T05:16:17Z,6030000,,,0,,A. Drummond REBOUND (Off:6 Def:16),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,607.0,22.0,16.0,6.0,,,
609,PT01M00.00S,2021-11-23T05:16:32.5Z,4,REGULAR,2pt,Jump Shot,[],1630178,16.770696452036795,16.176470588235293,1610612755,92,96,2021-11-23T05:17:17Z,6040000,169.0,105.0,1,left,MISS T. Maxey 19' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,19.91,Missed,,,,,,,,,,,,,,,,,,,
610,PT00M57.90S,2021-11-23T05:16:34.6Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,92,96,2021-11-23T05:16:43Z,6050000,,,0,,A. Drummond REBOUND (Off:7 Def:16),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,609.0,23.0,16.0,7.0,,,
611,PT00M46.10S,2021-11-23T05:16:49.7Z,4,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612755,92,96,2021-11-23T05:17:09Z,6060000,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Milton 2 FT),"[1630169, 1629003]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,,,,1628951.0,2.0,0.0,Milton,1629003.0,,,,,,,,,,,,,
613,PT00M46.10S,2021-11-23T05:17:18.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629003,,,1610612755,92,97,2021-11-23T05:17:18Z,6080000,,,0,,S. Milton Free Throw 1 of 2 (15 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
614,PT00M46.10S,2021-11-23T05:17:36.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629003,,,1610612755,92,98,2021-11-23T05:17:36Z,6090000,,,0,,S. Milton Free Throw 2 of 2 (16 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
615,PT00M38.40S,2021-11-23T05:17:45.7Z,4,REGULAR,3pt,Jump Shot,[],1628368,90.3580814717477,3.9215686274509802,1610612758,92,98,2021-11-23T05:17:55Z,6100000,-230.0,38.0,1,right,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
616,PT00M34.70S,2021-11-23T05:17:49.4Z,4,REGULAR,rebound,offensive,[],1628368,,,1610612758,92,98,2021-11-23T05:17:49Z,6110000,,,0,,D. Fox REBOUND (Off:1 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,615.0,5.0,4.0,1.0,,,
