actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
447,PT04M15.00S,2021-11-25T04:42:07.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203469,5.590000152587891,50.0,1610612757,80,85,2021-11-25T04:51:05Z,4340000,0.0,0.0,1,left,C. Zeller tip DUNK (2 PTS),[203469],1610612757.0,POR,tip,,,Zeller,C. Zeller,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
448,PT04M03.00S,2021-11-25T04:42:13.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,78.26872536136662,8.57843137254902,1610612758,80,85,2021-11-25T04:51:28Z,4350000,-207.0,152.0,1,right,MISS B. Hield 25' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
449,PT03M59.00S,2021-11-25T04:42:17.2Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,80,85,2021-11-25T04:42:22Z,4360000,,,0,,D. Lillard REBOUND (Off:1 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,448.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
450,PT03M47.00S,2021-11-25T04:42:29.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,11.383048620236531,48.77450980392157,1610612757,80,85,2021-11-25T04:43:07Z,4370000,6.0,55.0,1,left,MISS N. Little pullup Shot,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,5.48,Missed,,,,,,,,,,,,,,,,,,,
451,PT03M47.00S,2021-11-25T04:42:29.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,80,85,2021-11-25T04:43:07Z,4380000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,,
452,PT03M47.00S,2021-11-25T04:42:38.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203469,,,1610612758,80,85,2021-11-25T04:42:55Z,4390000,,,0,,C. Zeller loose ball personal FOUL (2 PF) (Barnes 2 FT),"[203469, 203084]",1610612757.0,POR,loose ball,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Barnes,203084.0,,,
454,PT03M47.00S,2021-11-25T04:43:07.6Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,81,85,2021-11-25T04:43:07Z,4410000,,,0,,H. Barnes Free Throw 1 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
455,PT03M47.00S,2021-11-25T04:43:24.6Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,82,85,2021-11-25T04:43:24Z,4420000,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
456,PT03M34.00S,2021-11-25T04:43:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203469,5.995400788436268,53.67647058823529,1610612757,82,85,2021-11-25T04:53:32Z,4430000,-18.0,4.0,1,left,MISS C. Zeller cutting Layup,[203469],1610612757.0,POR,cutting,,,Zeller,C. Zeller,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
457,PT03M31.00S,2021-11-25T04:43:41.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,82,85,2021-11-25T04:43:42Z,4440000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
458,PT03M25.00S,2021-11-25T04:43:47.6Z,3,REGULAR,3pt,Jump Shot,[],203084,91.14651773981603,96.07843137254902,1610612758,85,85,2021-11-25T04:43:52Z,4450000,230.0,31.0,1,right,H. Barnes 3PT  (11 PTS) (D. Jones 1 AST),"[203084, 1627745]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.24,Made,,,,,11.0,,,,D. Jones,1627745.0,1.0,,,,,,,,
460,PT03M23.00S,2021-11-25T04:43:56.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,85,85,2021-11-25T04:43:56Z,4470000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M23.00S,2021-11-25T04:45:57.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612757,85,85,2021-11-25T04:46:44Z,4480000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M23.00S,2021-11-25T04:45:57.7Z,3,REGULAR,substitution,in,[],1630169,,,1610612757,85,85,2021-11-25T04:46:44Z,4490000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M12.00S,2021-11-25T04:46:56.1Z,3,REGULAR,3pt,Jump Shot,[],203081,18.873193166885677,91.66666666666666,1610612757,85,85,2021-11-25T04:47:24Z,4500000,-208.0,125.0,1,left,MISS D. Lillard 24' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,24.29,Missed,,,,,,,,,,,,,,,,,,,
465,PT03M08.00S,2021-11-25T04:47:00.1Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,85,85,2021-11-25T04:47:01Z,4510000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,464.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
466,PT02M59.00S,2021-11-25T04:47:09.0Z,3,REGULAR,3pt,Jump Shot,[],203084,67.09921156373193,38.23529411764706,1610612758,85,85,2021-11-25T04:47:14Z,4520000,-59.0,257.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
467,PT02M57.00S,2021-11-25T04:47:11.0Z,3,REGULAR,rebound,defensive,[],203469,,,1610612757,85,85,2021-11-25T04:47:14Z,4530000,,,0,,C. Zeller REBOUND (Off:1 Def:2),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,466.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
468,PT02M51.00S,2021-11-25T04:47:20.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612757,85,85,2021-11-25T04:47:34Z,4540000,,,0,,D. Mitchell personal FOUL (3 PF) (Lillard 2 FT),"[1630558, 203081]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,2002.0,3.0,0.0,Lillard,203081.0,,,
470,PT02M51.00S,2021-11-25T04:47:42.4Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,85,86,2021-11-25T04:47:42Z,4560000,,,0,,D. Lillard Free Throw 1 of 2 (22 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
471,PT02M51.00S,2021-11-25T04:47:56.7Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,85,87,2021-11-25T04:47:56Z,4570000,,,0,,D. Lillard Free Throw 2 of 2 (23 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
472,PT02M29.00S,2021-11-25T04:48:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,92.72339027595268,55.14705882352941,1610612758,87,87,2021-11-25T04:55:07Z,4580000,26.0,16.0,1,right,D. Jones cutting Layup (2 PTS) (D. Mitchell 2 AST),"[1627745, 1630558]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,3.02,Made,,,,,2.0,,,,D. Mitchell,1630558.0,2.0,,,,,,,,
474,PT02M13.00S,2021-11-25T04:48:35.8Z,3,REGULAR,3pt,Jump Shot,[],1629642,27.414586070959263,21.07843137254902,1610612757,87,90,2021-11-25T04:48:40Z,4600000,145.0,205.0,1,left,N. Little 25' 3PT  (11 PTS) (D. Smith Jr. 4 AST),"[1629642, 1628372]",1610612757.0,POR,,,,Little,N. Little,,,,,25.1,Made,,,,,11.0,,,,D. Smith Jr.,1628372.0,4.0,,,,,,,,
476,PT01M52.00S,2021-11-25T04:48:55.9Z,3,REGULAR,3pt,Jump Shot,[],1630169,75.64060446780552,12.254901960784313,1610612758,87,90,2021-11-25T04:49:01Z,4620000,-189.0,176.0,1,right,MISS T. Haliburton 25' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
477,PT01M49.00S,2021-11-25T04:48:58.9Z,3,REGULAR,rebound,defensive,[],203469,,,1610612757,87,90,2021-11-25T04:49:01Z,4630000,,,0,,C. Zeller REBOUND (Off:1 Def:3),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,476.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
478,PT01M43.00S,2021-11-25T04:49:06.4Z,3,REGULAR,2pt,Jump Shot,[],203081,9.280551905387648,14.705882352941178,1610612757,87,92,2021-11-25T04:49:14Z,4640000,176.0,35.0,1,left,D. Lillard 17' fadeaway Jump Shot (25 PTS),[203081],1610612757.0,POR,fadeaway,,,Lillard,D. Lillard,,,,,17.99,Made,,,,,25.0,,,,,,,,,,,,,,
479,PT01M22.00S,2021-11-25T04:49:29.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203469,,,1610612758,87,92,2021-11-25T04:49:38Z,4650000,,,0,,C. Zeller personal FOUL (3 PF) (Mitchell 2 FT),"[203469, 1630558]",1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Mitchell,1630558.0,,,
481,PT01M22.00S,2021-11-25T04:50:02.2Z,3,REGULAR,freethrow,1 of 2,[],1630558,,,1610612758,88,92,2021-11-25T04:50:02Z,4670000,,,0,,D. Mitchell Free Throw 1 of 2 (10 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
482,PT01M22.00S,2021-11-25T04:50:15.8Z,3,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,89,92,2021-11-25T04:50:15Z,4680000,,,0,,D. Mitchell Free Throw 2 of 2 (11 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
483,PT01M08.00S,2021-11-25T04:50:33.0Z,3,REGULAR,3pt,Jump Shot,[],203081,25.18068331143233,83.33333333333334,1610612757,89,92,2021-11-25T04:56:48Z,4690000,-167.0,184.0,1,left,MISS D. Lillard 24' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
484,PT01M04.00S,2021-11-25T04:50:37.0Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612758,89,92,2021-11-25T04:50:38Z,4700000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,483.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
485,PT00M51.70S,2021-11-25T04:50:51.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,90.3580814717477,55.392156862745104,1610612758,91,92,2021-11-25T04:57:40Z,4710000,27.0,38.0,1,right,H. Barnes driving floating Jump Shot (13 PTS) (D. Jones 2 AST),"[203084, 1627745]",1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,4.67,Made,,,,,13.0,,,,D. Jones,1627745.0,2.0,,,,,,,,
486,PT00M40.80S,2021-11-25T04:51:11.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,9.543363994743759,52.20588235294118,1610612757,91,92,2021-11-25T04:51:41Z,4720000,-11.0,37.0,1,left,MISS D. Smith Jr. driving Layup - blocked,"[1628372, 1630169]",1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,3.88,Missed,,,,,,,,,,,,,,,,,,Haliburton,1630169.0
487,PT00M40.80S,2021-11-25T04:51:11.4Z,3,REGULAR,block,,[],1630169,,,1610612757,91,92,2021-11-25T04:51:41Z,4730000,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M40.80S,2021-11-25T04:51:11.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,91,92,2021-11-25T04:53:12Z,4740000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,,
489,PT00M40.80S,2021-11-25T04:51:19.7Z,3,REGULAR,substitution,out,[],203081,,,1610612758,91,92,2021-11-25T04:53:12Z,4750000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M40.80S,2021-11-25T04:51:19.7Z,3,REGULAR,substitution,in,[],203468,,,1610612758,91,92,2021-11-25T04:53:12Z,4760000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M38.30S,2021-11-25T04:52:04.7Z,3,REGULAR,jumpball,recovered,[],203084,,,1610612758,91,92,2021-11-25T04:53:12Z,4770000,,,0,,Jump Ball T. Haliburton vs. D. Smith Jr.: Tip to H. Barnes,"[203084, 1630169, 1628372]",1610612758.0,SAC,heldball,H. Barnes,203084.0,Barnes,H. Barnes,Haliburton,1630169.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,,,,,,
496,PT00M24.00S,2021-11-25T04:52:19.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.64323258869908,54.41176470588235,1610612758,91,92,2021-11-25T04:59:09Z,4820000,22.0,7.0,1,right,MISS H. Barnes driving reverse Layup,[203084],1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,,
497,PT00M22.80S,2021-11-25T04:52:20.3Z,3,REGULAR,rebound,offensive,[],1627745,,,1610612758,91,92,2021-11-25T04:59:09Z,4830000,,,0,,D. Jones REBOUND (Off:1 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,496.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
498,PT00M22.80S,2021-11-25T04:52:26.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627745,94.40999984741211,50.0,1610612758,91,92,2021-11-25T05:00:01Z,4840000,0.0,0.0,1,right,MISS D. Jones tip Layup,[1627745],1610612758.0,SAC,tip,,,Jones,D. Jones,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
499,PT00M22.80S,2021-11-25T04:52:26.0Z,3,REGULAR,rebound,offensive,[],1627745,,,1610612758,91,92,2021-11-25T05:00:01Z,4850000,,,0,,D. Jones REBOUND (Off:2 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,498.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
500,PT00M22.80S,2021-11-25T04:52:28.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203469,,,1610612758,91,92,2021-11-25T04:52:45Z,4860000,,,0,,C. Zeller shooting personal FOUL (4 PF) (Jones 2 FT),"[203469, 1627745]",1610612757.0,POR,shooting,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,202058.0,4.0,0.0,Jones,1627745.0,,,
502,PT00M22.80S,2021-11-25T04:52:56.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627745,,,1610612758,92,92,2021-11-25T04:52:56Z,4880000,,,0,,D. Jones Free Throw 1 of 2 (3 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
503,PT00M22.80S,2021-11-25T04:53:10.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627745,,,1610612758,93,92,2021-11-25T04:53:10Z,4890000,,,0,,D. Jones Free Throw 2 of 2 (4 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
504,PT00M01.10S,2021-11-25T04:53:36.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,7.5722733245729295,62.99019607843137,1610612757,93,92,2021-11-25T04:53:53Z,4900000,-65.0,19.0,1,left,MISS C. McCollum 6' pullup Shot - blocked,"[203468, 1627741]",1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,6.76,Missed,,,,,,,,,,,,,,,,,,Hield,1627741.0
505,PT00M01.10S,2021-11-25T04:53:36.3Z,3,REGULAR,block,,[],1627741,,,1610612757,93,92,2021-11-25T04:53:41Z,4910000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M01.10S,2021-11-25T04:53:36.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,93,92,2021-11-25T04:53:53Z,4920000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,,
507,PT00M01.10S,2021-11-25T04:53:44.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,93,92,2021-11-25T04:53:44Z,4930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M00.00S,2021-11-25T04:54:12.2Z,3,REGULAR,turnover,bad pass,[],1628372,,,1610612757,93,92,2021-11-25T04:54:24Z,4940000,,,0,,D. Smith Jr. bad pass TURNOVER (2 TO),"[1628372, 1630169]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,2.0,Haliburton,1630169.0,,,,,,,,,,,
509,PT00M00.00S,2021-11-25T04:54:12.2Z,3,REGULAR,steal,,[],1630169,,,1610612758,93,92,2021-11-25T04:54:15Z,4950000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M00.00S,2021-11-25T04:54:29.7Z,3,REGULAR,period,end,[],0,,,1610612758,93,92,2021-11-25T04:54:29Z,4960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-11-25T04:56:20.5Z,4,REGULAR,substitution,out,['startperiod'],203084,,,1610612758,93,92,2021-11-25T04:56:52Z,4970000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-11-25T04:56:20.5Z,4,REGULAR,substitution,out,['startperiod'],203503,,,1610612758,93,92,2021-11-25T04:56:52Z,4980000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-11-25T04:56:20.5Z,4,REGULAR,substitution,out,['startperiod'],203469,,,1610612758,93,92,2021-11-25T04:56:52Z,4990000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-11-25T04:56:20.5Z,4,REGULAR,substitution,in,['startperiod'],1628963,,,1610612758,93,92,2021-11-25T04:56:52Z,5000000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-11-25T04:56:20.5Z,4,REGULAR,substitution,in,['startperiod'],1626181,,,1610612758,93,92,2021-11-25T04:56:52Z,5010000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-11-25T04:56:20.5Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612758,93,92,2021-11-25T04:56:52Z,5020000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-11-25T04:56:59.4Z,4,REGULAR,period,start,[],0,,,1610612757,93,92,2021-11-25T04:56:59Z,5030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M45.00S,2021-11-25T04:57:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,12.565703022339028,53.431372549019606,1610612757,93,94,2021-11-25T04:57:19Z,5040000,-17.0,66.0,1,left,N. Little 6' floating Jump Shot (13 PTS) (J. Nurkic 4 AST),"[1629642, 203994]",1610612757.0,POR,floating,,,Little,N. Little,,,,,6.78,Made,,,,,13.0,,,,J. Nurkic,203994.0,4.0,,,,,,,,
519,PT11M30.00S,2021-11-25T04:57:28.3Z,4,REGULAR,3pt,Jump Shot,[],1630169,74.85216819973719,84.80392156862744,1610612758,93,94,2021-11-25T04:57:36Z,5050000,174.0,184.0,1,right,MISS T. Haliburton 25' step back 3PT,[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
520,PT11M26.00S,2021-11-25T04:57:32.3Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,93,94,2021-11-25T04:57:36Z,5060000,,,0,,J. Nurkic REBOUND (Off:3 Def:14),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,519.0,17.0,14.0,3.0,,,,,,,,,,,,,,,
522,PT11M10.00S,2021-11-25T04:57:53.7Z,4,REGULAR,foul,personal,[],1627745,,,1610612757,93,94,2021-11-25T04:58:00Z,5070000,,,0,,D. Jones personal FOUL (2 PF),"[1627745, 203994]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Nurkic,203994.0,,,
524,PT10M57.00S,2021-11-25T04:58:23.5Z,4,REGULAR,2pt,Jump Shot,[],203468,5.863994743758213,75.73529411764706,1610612757,93,94,2021-11-25T05:02:15Z,5090000,-129.0,3.0,1,left,MISS C. McCollum 12' step back Shot,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,12.87,Missed,,,,,,,,,,,,,,,,,,,
525,PT10M57.00S,2021-11-25T04:58:23.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,93,94,2021-11-25T04:58:45Z,5100000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,,
526,PT10M57.00S,2021-11-25T04:58:30.8Z,4,REGULAR,foul,personal,[],1628963,,,1610612757,93,94,2021-11-25T04:58:50Z,5110000,,,0,,M. Bagley III loose ball personal FOUL (1 PF),"[1628963, 203994]",1610612758.0,SAC,loose ball,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Nurkic,203994.0,,,
528,PT10M48.00S,2021-11-25T04:58:58.6Z,4,REGULAR,turnover,backcourt,[],203994,,,1610612757,93,94,2021-11-25T04:59:14Z,5130000,,,0,,J. Nurkic backcourt TURNOVER (2 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,2.0,,,,,,202058.0,,,,,,,
529,PT10M29.00S,2021-11-25T04:59:28.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,93.51182654402102,48.77450980392157,1610612758,95,94,2021-11-25T05:03:44Z,5140000,-6.0,8.0,1,right,B. Hield driving Layup (12 PTS),[1627741],1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,1.05,Made,,,,,12.0,,,,,,,,,,,,,,
530,PT10M11.00S,2021-11-25T04:59:47.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,7.046649145860711,38.970588235294116,1610612757,95,96,2021-11-25T05:04:27Z,5150000,55.0,14.0,1,left,C. McCollum driving floating bank Jump Shot (8 PTS),[203468],1610612757.0,POR,driving floating bank,,,McCollum,C. McCollum,,,,,5.68,Made,,,,,8.0,,,,,,,,,,,,,,
531,PT10M01.00S,2021-11-25T04:59:56.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,69.33311432325887,12.5,1610612758,95,96,2021-11-25T05:00:02Z,5160000,-188.0,236.0,1,right,MISS B. Hield 30' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,30.13,Missed,,,,,,,,,,,,,,,,,,,
532,PT09M57.00S,2021-11-25T05:00:00.7Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612757,95,96,2021-11-25T05:00:02Z,5170000,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,531.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
533,PT09M51.00S,2021-11-25T05:00:10.1Z,4,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612757,95,96,2021-11-25T05:00:19Z,5180000,,,0,,D. Mitchell shooting personal FOUL (4 PF) (Powell 2 FT),"[1630558, 1626181]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,1627964.0,4.0,0.0,Powell,1626181.0,,,
535,PT09M51.00S,2021-11-25T05:00:37.2Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,95,96,2021-11-25T05:00:37Z,5200000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
536,PT09M51.00S,2021-11-25T05:00:37.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,95,96,2021-11-25T05:00:37Z,5210000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,,,,
537,PT09M51.00S,2021-11-25T05:00:55.5Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,95,97,2021-11-25T05:00:55Z,5220000,,,0,,N. Powell Free Throw 2 of 2 (16 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
538,PT09M45.00S,2021-11-25T05:01:06.7Z,4,REGULAR,foul,personal,[],203468,,,1610612758,95,97,2021-11-25T05:01:15Z,5230000,,,0,,C. McCollum personal FOUL (4 PF),"[203468, 1630169]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,1627964.0,4.0,0.0,Haliburton,1630169.0,,,
