actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
539,PT09M42.00S,2022-02-03T04:53:54.0Z,4,REGULAR,foul,personal,['1freethrow'],201935,,,1610612758,94,88,2022-02-03T04:54:04Z,5210000,,,0,,J. Harden shooting personal FOUL (1 PF) (Jones 1 FT),"[201935, 1627745]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,1662.0,1.0,1.0,Jones,1627745.0
541,PT09M42.00S,2022-02-03T04:54:14.9Z,4,REGULAR,freethrow,1 of 1,[],1627745,,,1610612758,95,88,2022-02-03T04:54:14Z,5230000,,,0,,D. Jones Free Throw 1 of 1 (6 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
542,PT09M30.00S,2022-02-03T04:54:32.0Z,4,REGULAR,foul,personal,[],203090,,,1610612751,95,88,2022-02-03T04:54:44Z,5240000,,,0,,M. Harkless personal FOUL (3 PF),"[203090, 201935]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,1662.0,3.0,0.0,Harden,201935.0
544,PT09M23.00S,2022-02-03T04:54:56.6Z,4,REGULAR,3pt,Jump Shot,[],201988,5.469776609724048,95.58823529411765,1610612751,95,91,2022-02-03T04:55:37Z,5260000,-228.0,-1.0,1,left,P. Mills 3PT  (14 PTS) (J. Harden 10 AST),"[201988, 201935]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,22.79,Made,14.0,J. Harden,201935.0,10.0,,,,,,,,,,,,,,
546,PT09M07.00S,2022-02-03T04:55:16.2Z,4,REGULAR,foul,offensive,[],203090,,,1610612758,95,91,2022-02-03T04:55:23Z,5280000,,,0,,M. Harkless offensive FOUL (4 PF),"[203090, 201933]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,1662.0,4.0,0.0,Griffin,201933.0
548,PT09M07.00S,2022-02-03T04:55:16.2Z,4,REGULAR,turnover,offensive foul,[],203090,,,1610612758,95,91,2022-02-03T04:55:16Z,5300000,,,0,,M. Harkless offensive foul TURNOVER (2 TO),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,2.0,,,1662.0,,,,
551,PT08M46.00S,2022-02-03T04:55:49.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630556,7.178055190538765,44.85294117647059,1610612751,95,91,2022-02-03T04:56:02Z,5310000,26.0,15.0,1,left,MISS K. Edwards reverse Layup - blocked,"[1630556, 203090]",1610612751.0,BKN,reverse,,,Edwards,K. Edwards,,,,,2.98,Missed,,,,,Harkless,203090.0,,,,,,,,,,,,
552,PT08M46.00S,2022-02-03T04:55:49.2Z,4,REGULAR,block,,[],203090,,,1610612751,95,91,2022-02-03T04:55:52Z,5320000,,,0,,M. Harkless BLOCK (2 BLK),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M43.00S,2022-02-03T04:55:52.2Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,95,91,2022-02-03T04:56:02Z,5330000,,,0,,C. Metu REBOUND (Off:1 Def:6),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,551.0,7.0,6.0,1.0,,,,,,,,
554,PT08M28.00S,2022-02-03T04:56:07.5Z,4,REGULAR,2pt,Jump Shot,[],1630169,78.0059132720105,67.64705882352942,1610612758,97,91,2022-02-03T04:56:13Z,5340000,88.0,154.0,1,right,T. Haliburton 17' pullup Jump Shot (10 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,17.76,Made,10.0,,,,,,,,,,,,,,,,,
555,PT08M11.00S,2022-02-03T04:56:24.1Z,4,REGULAR,2pt,Jump Shot,[],202681,23.47240473061761,39.950980392156865,1610612751,97,93,2022-02-03T04:56:31Z,5350000,50.0,168.0,1,left,K. Irving 17' pullup Jump Shot (14 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,17.54,Made,14.0,,,,,,,,,,,,,,,,,
556,PT07M52.00S,2022-02-03T04:56:43.3Z,4,REGULAR,3pt,Jump Shot,[],1627741,74.72076215505913,13.725490196078432,1610612758,97,93,2022-02-03T04:56:49Z,5360000,-181.0,185.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
557,PT07M48.00S,2022-02-03T04:56:47.3Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,97,93,2022-02-03T04:56:49Z,5370000,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,556.0,3.0,3.0,0.0,,,,,,,,
558,PT07M45.00S,2022-02-03T04:56:50.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202681,32.40801576872536,50.73529411764706,1610612751,97,93,2022-02-03T04:57:00Z,5380000,-4.0,252.0,1,left,MISS K. Irving 25' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
559,PT07M42.00S,2022-02-03T04:56:53.3Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,97,93,2022-02-03T04:57:00Z,5390000,,,0,,C. Metu REBOUND (Off:1 Def:7),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,558.0,8.0,7.0,1.0,,,,,,,,
560,PT07M27.00S,2022-02-03T04:57:09.0Z,4,REGULAR,2pt,Jump Shot,[],1627745,78.26872536136662,82.35294117647058,1610612758,99,93,2022-02-03T04:57:17Z,5400000,162.0,152.0,1,right,D. Jones 22' Jump Shot (8 PTS) (T. Haliburton 11 AST),"[1627745, 1630169]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,22.19,Made,8.0,T. Haliburton,1630169.0,11.0,,,,,,,,,,,,,,
562,PT07M04.00S,2022-02-03T04:57:31.9Z,4,REGULAR,3pt,Jump Shot,[],201935,31.750985545335087,38.23529411764706,1610612751,99,93,2022-02-03T04:57:39Z,5420000,59.0,246.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
563,PT07M00.00S,2022-02-03T04:57:35.9Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,99,93,2022-02-03T04:57:39Z,5430000,,,0,,C. Metu REBOUND (Off:1 Def:8),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,562.0,9.0,8.0,1.0,,,,,,,,
564,PT06M43.00S,2022-02-03T04:57:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.11760840998686,53.431372549019606,1610612758,101,93,2022-02-03T05:08:51Z,5440000,17.0,12.0,1,right,T. Haliburton driving finger roll Layup (12 PTS),[1630169],1610612758.0,SAC,driving finger roll,,,Haliburton,T. Haliburton,,,,,2.11,Made,12.0,,,,,,,,,,,,,,,,,
565,PT06M34.00S,2022-02-03T04:58:05.7Z,4,REGULAR,foul,personal,[],203090,,,1610612751,101,93,2022-02-03T04:58:18Z,5450000,,,0,,M. Harkless personal FOUL (5 PF),"[203090, 201935]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,1662.0,5.0,0.0,Harden,201935.0
567,PT06M34.00S,2022-02-03T04:58:16.9Z,4,REGULAR,substitution,out,[],201933,,,1610612751,101,93,2022-02-03T04:58:39Z,5470000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M34.00S,2022-02-03T04:58:16.9Z,4,REGULAR,substitution,out,[],1630556,,,1610612751,101,93,2022-02-03T04:58:39Z,5480000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M34.00S,2022-02-03T04:58:16.9Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,101,93,2022-02-03T04:58:39Z,5490000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M34.00S,2022-02-03T04:58:16.9Z,4,REGULAR,substitution,in,[],201949,,,1610612751,101,93,2022-02-03T04:58:39Z,5500000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M33.00S,2022-02-03T04:58:44.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,101,93,2022-02-03T04:58:44Z,5510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M27.00S,2022-02-03T04:59:05.3Z,4,REGULAR,3pt,Jump Shot,[],202681,29.517082785808146,70.34313725490196,1610612751,101,93,2022-02-03T05:09:47Z,5520000,-102.0,225.0,1,left,MISS K. Irving 24' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,
573,PT06M27.00S,2022-02-03T04:59:05.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,101,93,2022-02-03T04:59:19Z,5530000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,
574,PT06M27.00S,2022-02-03T04:59:11.7Z,4,REGULAR,foul,personal,[],1629651,,,1610612758,101,93,2022-02-03T04:59:25Z,5540000,,,0,,N. Claxton loose ball personal FOUL (2 PF),"[1629651, 1627745]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Jones,1627745.0
576,PT06M16.00S,2022-02-03T04:59:30.0Z,4,REGULAR,3pt,Jump Shot,[],1629002,72.48685939553219,20.34313725490196,1610612758,101,93,2022-02-03T04:59:49Z,5560000,-148.0,206.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
577,PT06M11.00S,2022-02-03T04:59:35.0Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,101,93,2022-02-03T04:59:49Z,5570000,,,0,,N. Claxton REBOUND (Off:5 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,576.0,9.0,4.0,5.0,,,,,,,,
578,PT06M05.00S,2022-02-03T04:59:40.3Z,4,REGULAR,3pt,Jump Shot,[],201988,31.09395532194481,31.372549019607842,1610612751,101,93,2022-02-03T05:10:32Z,5580000,93.0,240.0,1,left,MISS P. Mills 25' step back 3PT,[201988],1610612751.0,BKN,step back,,,Mills,P. Mills,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
579,PT06M00.00S,2022-02-03T04:59:45.3Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,101,93,2022-02-03T05:00:23Z,5590000,,,0,,C. Metu REBOUND (Off:1 Def:9),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,578.0,10.0,9.0,1.0,,,,,,,,
580,PT05M45.00S,2022-02-03T04:59:59.8Z,4,REGULAR,3pt,Jump Shot,[],1630169,68.9388961892247,24.019607843137255,1610612758,101,93,2022-02-03T05:11:00Z,5600000,-130.0,239.0,1,right,MISS T. Haliburton 27' step back 3PT,[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,27.25,Missed,,,,,,,,,,,,,,,,,,
581,PT05M41.00S,2022-02-03T05:00:03.8Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,101,93,2022-02-03T05:17:42Z,5610000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,580.0,2.0,2.0,0.0,,,,,,,,
582,PT05M34.00S,2022-02-03T05:00:11.1Z,4,REGULAR,3pt,Jump Shot,[],202681,30.962549277266753,65.68627450980392,1610612751,101,93,2022-02-03T05:00:19Z,5620000,-78.0,239.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
583,PT05M31.00S,2022-02-03T05:00:14.1Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,101,93,2022-02-03T05:00:19Z,5630000,,,0,,C. Metu REBOUND (Off:1 Def:10),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,582.0,11.0,10.0,1.0,,,,,,,,
584,PT05M08.00S,2022-02-03T05:00:37.0Z,4,REGULAR,3pt,Jump Shot,[],203090,84.05059132720105,3.1862745098039214,1610612758,101,93,2022-02-03T05:11:39Z,5640000,-234.0,97.0,1,right,MISS M. Harkless 25' pullup 3PT,[203090],1610612758.0,SAC,pullup,,,Harkless,M. Harkless,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
585,PT05M05.00S,2022-02-03T05:00:40.1Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,101,93,2022-02-03T05:00:40Z,5650000,,,0,,P. Mills REBOUND (Off:0 Def:3),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,584.0,3.0,3.0,0.0,,,,,,,,
586,PT04M59.00S,2022-02-03T05:00:46.3Z,4,REGULAR,2pt,Jump Shot,[],201988,14.4053876478318,68.38235294117648,1610612751,101,93,2022-02-03T05:00:53Z,5660000,-92.0,83.0,1,left,MISS P. Mills 12' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,12.38,Missed,,,,,,,,,,,,,,,,,,
587,PT04M56.00S,2022-02-03T05:00:49.3Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,101,93,2022-02-03T05:00:53Z,5670000,,,0,,M. Harkless REBOUND (Off:3 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,586.0,4.0,1.0,3.0,,,,,,,,
588,PT04M53.00S,2022-02-03T05:00:56.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,101,93,2022-02-03T05:00:56Z,5680000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M53.00S,2022-02-03T05:01:22.5Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,101,93,2022-02-03T05:03:49Z,5690000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M53.00S,2022-02-03T05:01:22.5Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,101,93,2022-02-03T05:03:49Z,5700000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M34.00S,2022-02-03T05:04:18.4Z,4,REGULAR,2pt,Jump Shot,[],1630558,77.08607095926413,59.068627450980394,1610612758,103,93,2022-02-03T05:04:26Z,5710000,45.0,163.0,1,right,D. Mitchell 16' pullup Jump Shot (18 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,16.91,Made,18.0,,,,,,,,,,,,,,,,,
592,PT04M17.00S,2022-02-03T05:04:35.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,6.389618922470433,53.67647058823529,1610612751,103,95,2022-02-03T05:04:42Z,5720000,-18.0,8.0,1,left,J. Harden driving Layup (4 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,1.99,Made,4.0,,,,,,,,,,,,,,,,,
593,PT04M04.00S,2022-02-03T05:04:54.2Z,4,REGULAR,foul,personal,['2freethrow'],201935,,,1610612758,103,95,2022-02-03T05:05:03Z,5730000,,,0,,J. Harden shooting personal FOUL (2 PF) (Jones 2 FT),"[201935, 1627745]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,1628951.0,2.0,1.0,Jones,1627745.0
595,PT04M04.00S,2022-02-03T05:05:16.9Z,4,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,104,95,2022-02-03T05:05:16Z,5750000,,,0,,D. Jones Free Throw 1 of 2 (9 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
596,PT04M04.00S,2022-02-03T05:05:30.7Z,4,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,105,95,2022-02-03T05:05:30Z,5760000,,,0,,D. Jones Free Throw 2 of 2 (10 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
597,PT03M53.00S,2022-02-03T05:05:46.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.040078843626807,55.392156862745104,1610612751,105,95,2022-02-03T05:13:13Z,5770000,-27.0,61.0,1,left,MISS J. Harden 6' driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,6.64,Missed,,,,,,,,,,,,,,,,,,
598,PT03M48.00S,2022-02-03T05:05:51.2Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,105,95,2022-02-03T05:13:13Z,5780000,,,0,,N. Claxton REBOUND (Off:6 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,597.0,10.0,4.0,6.0,,,,,,,,
599,PT03M48.00S,2022-02-03T05:05:50.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,105,97,2022-02-03T05:05:50Z,5790000,0.0,0.0,1,left,N. Claxton tip Layup (23 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Made,23.0,,,,,,,,,,,,,,,,,
600,PT03M33.00S,2022-02-03T05:06:06.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.46057818659659,54.90196078431373,1610612758,105,97,2022-02-03T05:14:02Z,5800000,25.0,18.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612758.0,SAC,driving finger roll,,,Haliburton,T. Haliburton,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,
601,PT03M27.00S,2022-02-03T05:06:12.4Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,105,97,2022-02-03T05:06:13Z,5810000,,,0,,D. Jones REBOUND (Off:4 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,600.0,7.0,3.0,4.0,,,,,,,,
602,PT03M27.00S,2022-02-03T05:06:11.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627745,94.40999984741211,50.0,1610612758,107,97,2022-02-03T05:06:11Z,5820000,0.0,0.0,1,right,D. Jones tip DUNK (12 PTS),[1627745],1610612758.0,SAC,tip,,,Jones,D. Jones,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,
603,PT03M10.00S,2022-02-03T05:06:28.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,8.229303547963205,45.34313725490196,1610612751,107,99,2022-02-03T05:06:35Z,5830000,23.0,25.0,1,left,J. Johnson driving Layup (16 PTS) (J. Harden 11 AST),"[201949, 201935]",1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,3.41,Made,16.0,J. Harden,201935.0,11.0,,,,,,,,,,,,,,
605,PT02M51.00S,2022-02-03T05:06:47.9Z,4,REGULAR,3pt,Jump Shot,[],1629002,75.50919842312747,13.23529411764706,1610612758,107,99,2022-02-03T05:06:56Z,5850000,-184.0,178.0,1,right,MISS C. Metu 25' fadeaway 3PT,[1629002],1610612758.0,SAC,fadeaway,,,Metu,C. Metu,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
606,PT02M48.00S,2022-02-03T05:06:50.9Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,107,99,2022-02-03T05:06:56Z,5860000,,,0,,N. Claxton REBOUND (Off:6 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,605.0,11.0,5.0,6.0,,,,,,,,
607,PT02M34.00S,2022-02-03T05:07:05.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201949,6.652431011826544,50.49019607843137,1610612751,107,101,2022-02-03T05:07:25Z,5870000,-2.0,10.0,1,left,J. Johnson driving DUNK (18 PTS) (J. Harden 12 AST),"[201949, 201935]",1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,1.03,Made,18.0,J. Harden,201935.0,12.0,,,,,,,,,,,,,,
609,PT02M11.00S,2022-02-03T05:07:29.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,89.96386333771353,36.76470588235294,1610612758,109,101,2022-02-03T05:15:09Z,5890000,-66.0,42.0,1,right,C. Metu 7' turnaround Hook (8 PTS),[1629002],1610612758.0,SAC,turnaround,,,Metu,C. Metu,,,,,7.83,Made,8.0,,,,,,,,,,,,,,,,,
610,PT02M11.00S,2022-02-03T05:07:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629651,,,1610612758,109,101,2022-02-03T05:07:45Z,5900000,,,0,,N. Claxton shooting personal FOUL (3 PF) (Metu 1 FT),"[1629651, 1629002]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,1662.0,3.0,0.0,Metu,1629002.0
612,PT02M11.00S,2022-02-03T05:08:00.7Z,4,REGULAR,freethrow,1 of 1,[],1629002,,,1610612758,110,101,2022-02-03T05:08:00Z,5920000,,,0,,C. Metu Free Throw 1 of 1 (9 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
613,PT01M56.00S,2022-02-03T05:08:19.2Z,4,REGULAR,turnover,bad pass,[],202681,,,1610612751,110,101,2022-02-03T05:08:24Z,5930000,,,0,,K. Irving bad pass TURNOVER (4 TO),"[202681, 1629002]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,4.0,Metu,1629002.0,,,,,
614,PT01M56.00S,2022-02-03T05:08:19.2Z,4,REGULAR,steal,,[],1629002,,,1610612758,110,101,2022-02-03T05:08:21Z,5940000,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M48.00S,2022-02-03T05:08:32.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612758,110,101,2022-02-03T05:08:59Z,5950000,,,0,,J. Harden shooting personal FOUL (3 PF) (Metu 2 FT),"[201935, 1629002]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,1627962.0,3.0,1.0,Metu,1629002.0
617,PT01M48.00S,2022-02-03T05:09:01.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629002,,,1610612758,111,101,2022-02-03T05:09:01Z,5970000,,,0,,C. Metu Free Throw 1 of 2 (10 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
618,PT01M48.00S,2022-02-03T05:09:15.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629002,,,1610612758,112,101,2022-02-03T05:09:15Z,5980000,,,0,,C. Metu Free Throw 2 of 2 (11 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
619,PT01M30.00S,2022-02-03T05:09:36.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201949,14.273981603153747,60.29411764705882,1610612751,112,101,2022-02-03T05:15:50Z,5990000,-51.0,82.0,1,left,MISS J. Johnson 9' fadeaway Shot,[201949],1610612751.0,BKN,fadeaway,,,Johnson,J. Johnson,,,,,9.66,Missed,,,,,,,,,,,,,,,,,,
620,PT01M27.00S,2022-02-03T05:09:39.1Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,112,101,2022-02-03T05:09:45Z,6000000,,,0,,D. Jones REBOUND (Off:4 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,619.0,8.0,4.0,4.0,,,,,,,,
621,PT01M13.00S,2022-02-03T05:09:53.1Z,4,REGULAR,3pt,Jump Shot,[],1630558,78.79434954007884,8.333333333333332,1610612758,112,101,2022-02-03T05:10:03Z,6010000,-208.0,147.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,
622,PT01M09.00S,2022-02-03T05:09:57.1Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,112,101,2022-02-03T05:10:03Z,6020000,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,621.0,6.0,6.0,0.0,,,,,,,,
623,PT01M07.00S,2022-02-03T05:09:59.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201988,5.863994743758213,53.431372549019606,1610612751,112,101,2022-02-03T05:16:37Z,6030000,-17.0,3.0,1,left,MISS P. Mills running reverse Layup - blocked,"[201988, 1629002]",1610612751.0,BKN,running reverse,,,Mills,P. Mills,,,,,1.74,Missed,,,,,Metu,1629002.0,,,,,,,,,,,,
624,PT01M07.00S,2022-02-03T05:09:59.2Z,4,REGULAR,block,,[],1629002,,,1610612751,112,101,2022-02-03T05:10:03Z,6040000,,,0,,C. Metu BLOCK (2 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M07.00S,2022-02-03T05:09:59.2Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,112,101,2022-02-03T05:10:12Z,6050000,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,623.0,5.0,4.0,1.0,,,,,,,,
626,PT00M44.40S,2022-02-03T05:10:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,92.9862023653088,40.931372549019606,1610612758,112,101,2022-02-03T05:10:29Z,6060000,-45.0,13.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1630558, 1629651]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,4.72,Missed,,,,,Claxton,1629651.0,,,,,,,,,,,,
627,PT00M44.40S,2022-02-03T05:10:23.1Z,4,REGULAR,block,,[],1629651,,,1610612758,112,101,2022-02-03T05:10:25Z,6070000,,,0,,N. Claxton BLOCK (5 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
