actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
182,PT12M00.00S,2022-03-08T04:10:31.6Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,33,17,2022-03-08T04:11:13Z,1810000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-03-08T04:10:31.6Z,2,REGULAR,substitution,in,['startperiod'],203200,,,1610612752,33,17,2022-03-08T04:11:13Z,1820000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-03-08T04:10:31.6Z,2,REGULAR,substitution,in,['startperiod'],1628367,,,1610612752,33,17,2022-03-08T04:11:13Z,1830000,,,0,,SUB in: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-03-08T04:10:31.6Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,33,17,2022-03-08T04:11:13Z,1840000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-03-08T04:11:16.4Z,2,REGULAR,period,start,[],0,,,1610612752,33,17,2022-03-08T04:11:16Z,1850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M41.00S,2022-03-08T04:11:33.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,86.28449408672799,52.20588235294118,1610612752,33,19,2022-03-08T04:11:41Z,1860000,11.0,76.0,1,right,R. Barrett 7' turnaround Hook (6 PTS),[1629628],1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,,,,,,Made,6.0,7.72,,,,,,,,,,,,,
188,PT11M25.00S,2022-03-08T04:11:49.9Z,2,REGULAR,3pt,Jump Shot,[],1628978,26.10052562417871,80.3921568627451,1610612758,36,19,2022-03-08T04:11:56Z,1870000,-152.0,193.0,1,left,D. DiVincenzo 24' 3PT  (3 PTS) (D. Sabonis 2 AST),"[1628978, 1627734]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,Made,3.0,24.55,,,,,D. Sabonis,1627734.0,2.0,,,,,,
190,PT11M12.00S,2022-03-08T04:12:02.6Z,2,REGULAR,2pt,Jump Shot,[],1629629,82.60512483574244,17.647058823529413,1610612752,36,21,2022-03-08T04:12:08Z,1890000,-162.0,111.0,1,right,C. Reddish 19' pullup Jump Shot (2 PTS),[1629629],1610612752.0,NYK,pullup,,,Reddish,C. Reddish,,,,,,,,,,Made,2.0,19.62,,,,,,,,,,,,,
191,PT11M01.00S,2022-03-08T04:12:16.0Z,2,REGULAR,foul,personal,['2freethrow'],201959,,,1610612758,36,21,2022-03-08T04:12:38Z,1900000,,,0,,T. Gibson shooting personal FOUL (1 PF) (Jackson 2 FT),"[201959, 1628367]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,201639.0,1.0,0.0,Jackson,1628367.0,,,,,,,,,,,,,,,,
193,PT11M01.00S,2022-03-08T04:12:41.9Z,2,REGULAR,freethrow,1 of 2,[],1628367,,,1610612758,37,21,2022-03-08T04:12:42Z,1920000,,,0,,J. Jackson Free Throw 1 of 2 (1 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
194,PT11M01.00S,2022-03-08T04:12:52.0Z,2,REGULAR,freethrow,2 of 2,[],1628367,,,1610612758,38,21,2022-03-08T04:12:52Z,1930000,,,0,,J. Jackson Free Throw 2 of 2 (2 PTS),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
195,PT10M47.00S,2022-03-08T04:13:07.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,86.94152431011827,61.76470588235294,1610612752,38,23,2022-03-08T04:13:13Z,1940000,59.0,70.0,1,right,I. Quickley 9' floating Jump Shot (2 PTS) (R. Barrett 2 AST),"[1630193, 1629628]",1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,,,,,,Made,2.0,9.16,,,,,R. Barrett,1629628.0,2.0,,,,,,
197,PT10M35.00S,2022-03-08T04:13:19.1Z,2,REGULAR,3pt,Jump Shot,[],1627734,31.750985545335087,37.254901960784316,1610612758,38,23,2022-03-08T04:13:27Z,1960000,64.0,246.0,1,left,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Missed,,25.41,,,,,,,,,,,,,
198,PT10M29.00S,2022-03-08T04:13:25.1Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612752,38,23,2022-03-08T04:13:27Z,1970000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,
199,PT10M18.00S,2022-03-08T04:13:36.2Z,2,REGULAR,3pt,Jump Shot,[],1630193,71.96123521681997,20.34313725490196,1610612752,38,26,2022-03-08T04:13:41Z,1980000,-148.0,211.0,1,right,I. Quickley 25' 3PT pullup (5 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,,,,,,Made,5.0,25.8,,,,,,,,,,,,,
200,PT10M09.00S,2022-03-08T04:13:46.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628367,6.783837056504599,44.11764705882353,1610612758,40,26,2022-03-08T04:13:53Z,1990000,29.0,11.0,1,left,J. Jackson turnaround bank Jump Shot (4 PTS),[1628367],1610612758.0,SAC,turnaround bank,,,Jackson,J. Jackson,,,,,,,,,,Made,4.0,3.15,,,,,,,,,,,,,
202,PT09M45.00S,2022-03-08T04:14:09.7Z,2,REGULAR,3pt,Jump Shot,[],1629628,72.7496714848883,80.14705882352942,1610612752,40,26,2022-03-08T04:14:14Z,2010000,151.0,204.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,Missed,,25.34,,,,,,,,,,,,,
203,PT09M42.00S,2022-03-08T04:14:12.7Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612758,40,26,2022-03-08T04:14:14Z,2020000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,
204,PT09M39.00S,2022-03-08T04:14:18.3Z,2,REGULAR,foul,personal,[],1630540,,,1610612758,40,26,2022-03-08T04:14:35Z,2030000,,,0,,M. McBride personal FOUL (2 PF),"[1630540, 203200]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,1626300.0,2.0,0.0,Holiday,203200.0,,,,,,,,,,,,,,,,
206,PT09M27.00S,2022-03-08T04:14:44.2Z,2,REGULAR,3pt,Jump Shot,[],1628367,14.931011826544022,3.1862745098039214,1610612758,40,26,2022-03-08T04:14:51Z,2050000,234.0,88.0,1,left,MISS J. Jackson 25' 3PT,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,Missed,,25.01,,,,,,,,,,,,,
207,PT09M25.00S,2022-03-08T04:14:46.2Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,40,26,2022-03-08T04:14:51Z,2060000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,,
208,PT09M18.00S,2022-03-08T04:14:54.2Z,2,REGULAR,3pt,Jump Shot,[],1630540,73.40670170827858,15.931372549019606,1610612752,40,26,2022-03-08T04:15:02Z,2070000,-170.0,197.0,1,right,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,Missed,,26.08,,,,,,,,,,,,,
209,PT09M12.00S,2022-03-08T04:15:00.2Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612758,40,26,2022-03-08T04:15:02Z,2080000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,
210,PT09M05.00S,2022-03-08T04:15:09.3Z,2,REGULAR,foul,personal,['2freethrow'],201959,,,1610612758,40,26,2022-03-08T04:15:27Z,2090000,,,0,,T. Gibson shooting personal FOUL (2 PF) (Sabonis 2 FT),"[201959, 1627734]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,201639.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,
212,PT09M05.00S,2022-03-08T04:15:37.6Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,41,26,2022-03-08T04:15:58Z,2110000,,,0,,D. Sabonis Free Throw 1 of 2 (12 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
213,PT09M05.00S,2022-03-08T04:15:37.6Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,41,26,2022-03-08T04:15:58Z,2120000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Missed,,,,,,,,,,,,,,,
214,PT09M02.00S,2022-03-08T04:15:40.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,41,26,2022-03-08T04:15:58Z,2130000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,
215,PT08M52.00S,2022-03-08T04:16:08.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,90.3580814717477,65.44117647058823,1610612752,41,26,2022-03-08T04:16:12Z,2140000,77.0,38.0,1,right,MISS R. Barrett 8' turnaround Hook,[1629628],1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,,,,,,Missed,,8.61,,,,,,,,,,,,,
216,PT08M49.00S,2022-03-08T04:16:11.1Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,41,26,2022-03-08T04:16:12Z,2150000,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,215.0,4.0,4.0,0.0,,,,,,,,,
217,PT08M48.00S,2022-03-08T04:16:13.8Z,2,REGULAR,turnover,out-of-bounds,[],1628367,,,1610612758,41,26,2022-03-08T04:16:24Z,2160000,,,0,,J. Jackson lost ball out-of-bounds TURNOVER (1 TO),[1628367],1610612758.0,SAC,lost ball,,,Jackson,J. Jackson,,,,,201639.0,,,,,,,,,,,,,,,1.0,,,,,
218,PT08M35.00S,2022-03-08T04:16:36.8Z,2,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612752,41,26,2022-03-08T04:16:59Z,2170000,,,0,,J. Jackson shooting personal FOUL (1 PF) (Quickley 2 FT),"[1628367, 1630193]",1610612758.0,SAC,shooting,,,Jackson,J. Jackson,,,,,1626300.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,,,,
220,PT08M35.00S,2022-03-08T04:17:06.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630193,,,1610612752,41,27,2022-03-08T04:17:31Z,2190000,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
221,PT08M35.00S,2022-03-08T04:17:06.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630193,,,1610612752,41,27,2022-03-08T04:17:31Z,2200000,,,0,,MISS I. Quickley Free Throw 2 of 2,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Missed,,,,,,,,,,,,,,,
222,PT08M32.00S,2022-03-08T04:17:09.2Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,41,27,2022-03-08T04:17:31Z,2210000,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,221.0,5.0,5.0,0.0,,,,,,,,,
223,PT08M10.00S,2022-03-08T04:17:52.1Z,2,REGULAR,3pt,Jump Shot,[],203200,20.97568988173456,7.8431372549019605,1610612758,44,27,2022-03-08T04:17:57Z,2220000,211.0,145.0,1,left,J. Holiday 25' 3PT  (3 PTS) (J. Jackson 1 AST),"[203200, 1628367]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,Made,3.0,25.57,,,,,J. Jackson,1628367.0,1.0,,,,,,
225,PT07M58.00S,2022-03-08T04:18:03.5Z,2,REGULAR,turnover,lost ball,[],1629628,,,1610612752,44,27,2022-03-08T04:18:12Z,2240000,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1628367]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,1.0,Jackson,1628367.0,,,
226,PT07M58.00S,2022-03-08T04:18:03.5Z,2,REGULAR,steal,,[],1628367,,,1610612758,44,27,2022-03-08T04:18:06Z,2250000,,,0,,J. Jackson STEAL (1 STL),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M53.00S,2022-03-08T04:18:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628367,7.178055190538765,51.71568627450981,1610612758,44,27,2022-03-08T04:18:15Z,2260000,-9.0,15.0,1,left,MISS J. Jackson running Layup,[1628367],1610612758.0,SAC,running,,,Jackson,J. Jackson,,,,,,,,,,Missed,,1.73,,,,,,,,,,,,,
228,PT07M51.00S,2022-03-08T04:18:10.4Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,44,27,2022-03-08T04:18:10Z,2270000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,
229,PT07M47.00S,2022-03-08T04:18:14.5Z,2,REGULAR,3pt,Jump Shot,[],1630193,72.7496714848883,81.37254901960785,1610612752,44,27,2022-03-08T04:18:44Z,2280000,157.0,204.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Missed,,25.71,,,,,,,,,,,,,
230,PT07M44.00S,2022-03-08T04:18:17.5Z,2,REGULAR,rebound,offensive,[],1629629,,,1610612752,44,27,2022-03-08T04:18:44Z,2290000,,,0,,C. Reddish REBOUND (Off:1 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,229.0,2.0,1.0,1.0,,,,,,,,,
231,PT07M44.00S,2022-03-08T04:18:25.1Z,2,REGULAR,foul,personal,[],1627734,,,1610612752,44,27,2022-03-08T04:18:32Z,2300000,,,0,,D. Sabonis personal FOUL (1 PF),"[1627734, 1630193]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,201639.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,,,,
233,PT07M44.00S,2022-03-08T04:18:37.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,44,27,2022-03-08T04:18:37Z,2320000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M44.00S,2022-03-08T04:20:50.7Z,2,REGULAR,substitution,out,[],1630558,,,1610612752,44,27,2022-03-08T04:21:15Z,2330000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M44.00S,2022-03-08T04:20:50.7Z,2,REGULAR,substitution,out,[],1628367,,,1610612752,44,27,2022-03-08T04:21:15Z,2340000,,,0,,SUB out: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M44.00S,2022-03-08T04:20:50.7Z,2,REGULAR,substitution,in,[],1628368,,,1610612752,44,27,2022-03-08T04:21:15Z,2350000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M44.00S,2022-03-08T04:20:50.7Z,2,REGULAR,substitution,in,[],203084,,,1610612752,44,27,2022-03-08T04:21:15Z,2360000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M34.00S,2022-03-08T04:21:43.6Z,2,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,44,27,2022-03-08T04:21:48Z,2370000,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (1 TO),[1630193],1610612752.0,NYK,bad pass,,,Quickley,I. Quickley,,,,,1626300.0,,,,,,,,,,,,,,,1.0,,,,,
239,PT07M13.00S,2022-03-08T04:22:11.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,44,27,2022-03-08T04:22:11Z,2380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M13.00S,2022-03-08T04:22:14.1Z,2,REGULAR,substitution,out,[],1630540,,,1610612758,44,27,2022-03-08T04:22:21Z,2390000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M13.00S,2022-03-08T04:22:14.1Z,2,REGULAR,substitution,out,[],1630193,,,1610612758,44,27,2022-03-08T04:22:21Z,2400000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M13.00S,2022-03-08T04:22:14.1Z,2,REGULAR,substitution,in,[],203095,,,1610612758,44,27,2022-03-08T04:22:21Z,2410000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M13.00S,2022-03-08T04:22:14.1Z,2,REGULAR,substitution,in,[],202692,,,1610612758,44,27,2022-03-08T04:22:21Z,2420000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M13.00S,2022-03-08T04:22:35.5Z,2,REGULAR,substitution,out,[],201959,,,1610612758,44,27,2022-03-08T04:22:40Z,2430000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M13.00S,2022-03-08T04:22:35.5Z,2,REGULAR,substitution,in,[],203944,,,1610612758,44,27,2022-03-08T04:22:40Z,2440000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M11.00S,2022-03-08T04:22:52.4Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612758,44,27,2022-03-08T04:23:02Z,2450000,,,0,,C. Reddish shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629629, 203084]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,1626300.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,,
248,PT07M11.00S,2022-03-08T04:23:17.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,45,27,2022-03-08T04:23:17Z,2470000,,,0,,H. Barnes Free Throw 1 of 2 (10 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
249,PT07M11.00S,2022-03-08T04:23:33.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,46,27,2022-03-08T04:23:33Z,2480000,,,0,,H. Barnes Free Throw 2 of 2 (11 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
250,PT07M00.00S,2022-03-08T04:23:47.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,46,27,2022-03-08T04:23:47Z,2490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M56.00S,2022-03-08T04:24:08.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,46,27,2022-03-08T04:24:08Z,2500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M47.00S,2022-03-08T04:24:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203095,92.32917214191852,46.81372549019608,1610612752,46,29,2022-03-08T04:24:34Z,2510000,-16.0,20.0,1,right,E. Fournier driving Layup (2 PTS),[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,,,,,,Made,2.0,2.52,,,,,,,,,,,,,
253,PT06M37.00S,2022-03-08T04:24:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.389618922470433,52.69607843137255,1610612758,48,29,2022-03-08T04:24:44Z,2520000,-13.0,8.0,1,left,D. Fox driving Layup (5 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,,,,Made,5.0,1.55,,,,,,,,,,,,,
254,PT06M28.00S,2022-03-08T04:24:50.7Z,2,REGULAR,foul,personal,[],1628368,,,1610612752,48,29,2022-03-08T04:25:00Z,2530000,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 202692]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,200834.0,2.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,,
256,PT06M16.00S,2022-03-08T04:25:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,93.64323258869908,59.31372549019608,1610612752,48,29,2022-03-08T04:25:33Z,2550000,47.0,7.0,1,right,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,,,,,,Missed,,4.72,,,,,,,,,,,,,
257,PT06M16.00S,2022-03-08T04:25:23.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,48,29,2022-03-08T04:25:33Z,2560000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,
258,PT06M16.00S,2022-03-08T04:25:30.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612758,48,29,2022-03-08T04:25:46Z,2570000,,,0,,J. Randle loose ball personal FOUL (3 PF) (Sabonis 2 FT),"[203944, 1627734]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,200834.0,3.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,
260,PT06M16.00S,2022-03-08T04:25:58.3Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,49,29,2022-03-08T04:25:58Z,2590000,,,0,,D. Sabonis Free Throw 1 of 2 (13 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
261,PT06M16.00S,2022-03-08T04:26:00.5Z,2,REGULAR,substitution,out,[],203944,,,1610612758,49,29,2022-03-08T04:26:06Z,2600000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M16.00S,2022-03-08T04:26:00.5Z,2,REGULAR,substitution,in,[],201959,,,1610612758,49,29,2022-03-08T04:26:06Z,2610000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M16.00S,2022-03-08T04:25:58.3Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,49,29,2022-03-08T04:26:27Z,2620000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Missed,,,,,,,,,,,,,,,
264,PT06M13.00S,2022-03-08T04:26:01.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,49,29,2022-03-08T04:26:27Z,2630000,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,263.0,4.0,4.0,0.0,,,,,,,,,
265,PT06M01.00S,2022-03-08T04:26:36.3Z,2,REGULAR,3pt,Jump Shot,[],203095,92.59198423127464,4.411764705882353,1610612752,49,32,2022-03-08T04:26:41Z,2640000,-228.0,17.0,1,right,E. Fournier 3PT  (5 PTS) (R. Barrett 3 AST),"[203095, 1629628]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Made,5.0,22.85,,,,,R. Barrett,1629628.0,3.0,,,,,,
267,PT05M56.00S,2022-03-08T04:26:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203200,6.1268068331143235,46.81372549019608,1610612758,51,32,2022-03-08T04:26:47Z,2660000,16.0,5.0,1,left,J. Holiday running Layup (5 PTS) (D. Fox 5 AST),"[203200, 1628368]",1610612758.0,SAC,running,,,Holiday,J. Holiday,,,,,,,,,,Made,5.0,1.67,,,,,D. Fox,1628368.0,5.0,,,,,,
269,PT05M43.00S,2022-03-08T04:26:54.1Z,2,REGULAR,3pt,Jump Shot,[],1629628,74.32654402102497,84.31372549019608,1610612752,51,35,2022-03-08T04:29:05Z,2680000,172.0,189.0,1,right,R. Barrett 25' 3PT pullup (9 PTS),[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,,,,,,Made,9.0,25.51,,,,,,,,,,,,,
270,PT05M31.00S,2022-03-08T04:27:06.0Z,2,REGULAR,3pt,Jump Shot,[],203200,31.882391590013142,47.30392156862745,1610612758,51,35,2022-03-08T04:27:11Z,2690000,13.0,247.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,Missed,,24.76,,,,,,,,,,,,,
271,PT05M28.00S,2022-03-08T04:27:09.0Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,51,35,2022-03-08T04:27:11Z,2700000,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,270.0,5.0,5.0,0.0,,,,,,,,,
