actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
365,PT07M33.00S,2022-03-10T04:29:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,7.30946123521682,58.333333333333336,1610612743,61,72,2022-03-10T04:29:26Z,3620000,-42.0,16.0,1,left,N. Jokic floating Jump Shot (26 PTS) (D. Reed 2 AST),"[203999, 1628432]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,4.47,Made,26.0,,,,,,,D. Reed,1628432.0,2.0,,,,,,,,,
367,PT07M23.00S,2022-03-10T04:29:30.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.1819973718791,47.30392156862745,1610612758,63,72,2022-03-10T04:29:40Z,3640000,-13.0,96.0,1,right,D. Fox 9' fadeaway Jump Shot (20 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,9.71,Made,20.0,,,,,,,,,,,,,,,,,,
368,PT07M03.00S,2022-03-10T04:29:51.0Z,3,REGULAR,turnover,bad pass,[],1628420,,,1610612743,63,72,2022-03-10T04:29:56Z,3650000,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 1627745]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,1.0,,,,,,,,,,Jones,1627745.0,
369,PT07M03.00S,2022-03-10T04:29:51.0Z,3,REGULAR,steal,,[],1627745,,,1610612758,63,72,2022-03-10T04:29:53Z,3660000,,,0,,D. Jones STEAL (3 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M47.00S,2022-03-10T04:30:06.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626168,92.32917214191852,60.29411764705882,1610612758,63,72,2022-03-10T04:30:17Z,3670000,51.0,20.0,1,right,MISS T. Lyles turnaround bank Shot,[1626168],1610612758.0,SAC,turnaround bank,,,Lyles,T. Lyles,,,,,5.51,Missed,,,,,,,,,,,,,,,,,,,
371,PT06M44.00S,2022-03-10T04:30:09.9Z,3,REGULAR,rebound,defensive,[],1628432,,,1610612743,63,72,2022-03-10T04:30:17Z,3680000,,,0,,D. Reed REBOUND (Off:0 Def:2),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,370.0,2.0,2.0,0.0,,,,,,,,,,,,,,
372,PT06M31.00S,2022-03-10T04:30:22.8Z,3,REGULAR,3pt,Jump Shot,[],1628420,31.61957950065703,50.0,1610612743,63,72,2022-03-10T04:30:29Z,3690000,0.0,245.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
373,PT06M28.00S,2022-03-10T04:30:25.8Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,63,72,2022-03-10T04:30:29Z,3700000,,,0,,D. Jones REBOUND (Off:1 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,372.0,4.0,3.0,1.0,,,,,,,,,,,,,,
374,PT06M15.00S,2022-03-10T04:30:39.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,92.32917214191852,48.28431372549019,1610612758,65,72,2022-03-10T04:30:47Z,3710000,-9.0,20.0,1,right,D. Jones driving DUNK (7 PTS) (J. Holiday 2 AST),"[1627745, 203200]",1610612758.0,SAC,driving,,,Jones,D. Jones,,,,,2.14,Made,7.0,,,,,,,J. Holiday,203200.0,2.0,,,,,,,,,
376,PT06M15.00S,2022-03-10T04:30:50.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,65,72,2022-03-10T04:30:50Z,3730000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M15.00S,2022-03-10T04:33:08.2Z,3,REGULAR,substitution,out,[],1626168,,,1610612743,65,72,2022-03-10T04:33:36Z,3740000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M15.00S,2022-03-10T04:33:08.2Z,3,REGULAR,substitution,out,[],1628432,,,1610612743,65,72,2022-03-10T04:33:36Z,3750000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M15.00S,2022-03-10T04:33:08.2Z,3,REGULAR,substitution,in,[],1629002,,,1610612743,65,72,2022-03-10T04:33:36Z,3760000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M15.00S,2022-03-10T04:33:08.2Z,3,REGULAR,substitution,in,[],203210,,,1610612743,65,72,2022-03-10T04:33:36Z,3770000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M57.00S,2022-03-10T04:33:59.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.521024967148489,54.65686274509803,1610612743,65,74,2022-03-10T04:34:05Z,3780000,-23.0,9.0,1,left,N. Jokic driving Layup (28 PTS) (M. Morris 3 AST),"[203999, 1628420]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,2.49,Made,28.0,,,,,,,M. Morris,1628420.0,3.0,,,,,,,,,
384,PT05M44.00S,2022-03-10T04:34:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.85479632063075,44.85294117647059,1610612758,65,74,2022-03-10T04:34:21Z,3800000,-26.0,15.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
385,PT05M40.00S,2022-03-10T04:34:17.6Z,3,REGULAR,rebound,defensive,[],203210,,,1610612743,65,74,2022-03-10T04:35:31Z,3810000,,,0,,J. Green REBOUND (Off:0 Def:4),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,384.0,4.0,4.0,0.0,,,,,,,,,,,,,,
386,PT05M36.00S,2022-03-10T04:34:21.2Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,65,74,2022-03-10T04:34:26Z,3820000,,,0,,A. Gordon bad pass TURNOVER (2 TO),"[203932, 203200]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,2.0,,,,,,,,,,Holiday,203200.0,
387,PT05M36.00S,2022-03-10T04:34:21.2Z,3,REGULAR,steal,,[],203200,,,1610612758,65,74,2022-03-10T04:34:23Z,3830000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M34.00S,2022-03-10T04:34:30.8Z,3,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612758,65,74,2022-03-10T04:34:38Z,3840000,,,0,,M. Morris shooting personal FOUL (1 PF) (Barnes 2 FT),"[1628420, 203084]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,202058.0,,,,,1.0,0.0,Barnes,203084.0,,,,,
390,PT05M34.00S,2022-03-10T04:35:02.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203084,,,1610612758,66,74,2022-03-10T04:35:02Z,3860000,,,0,,H. Barnes Free Throw 1 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
391,PT05M34.00S,2022-03-10T04:35:10.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203084,,,1610612758,67,74,2022-03-10T04:35:10Z,3870000,,,0,,H. Barnes Free Throw 2 of 2 (9 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
392,PT05M22.00S,2022-03-10T04:35:25.8Z,3,REGULAR,turnover,bad pass,[],1628420,,,1610612743,67,74,2022-03-10T04:35:38Z,3880000,,,0,,M. Morris bad pass TURNOVER (2 TO),"[1628420, 1628368]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,2.0,,,,,,,,,,Fox,1628368.0,
393,PT05M22.00S,2022-03-10T04:35:25.8Z,3,REGULAR,steal,,[],1628368,,,1610612758,67,74,2022-03-10T04:35:27Z,3890000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M18.00S,2022-03-10T04:35:28.8Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,67,74,2022-03-10T04:35:42Z,3900000,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1628420]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,2.0,,,,,,,,,,Morris,1628420.0,
395,PT05M18.00S,2022-03-10T04:35:28.8Z,3,REGULAR,steal,,[],1628420,,,1610612743,67,74,2022-03-10T04:35:30Z,3910000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M14.00S,2022-03-10T04:35:33.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203932,6.915243101182654,2.941176470588235,1610612743,67,74,2022-03-10T04:35:47Z,3920000,235.0,13.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
398,PT05M11.00S,2022-03-10T04:35:36.1Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,67,74,2022-03-10T04:35:36Z,3930000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,397.0,3.0,3.0,0.0,,,,,,,,,,,,,,
399,PT05M04.00S,2022-03-10T04:35:43.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,92.85479632063075,50.49019607843137,1610612758,69,74,2022-03-10T04:35:56Z,3940000,2.0,15.0,1,right,H. Barnes DUNK (11 PTS) (D. Fox 5 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,1.49,Made,11.0,,,,,,,D. Fox,1628368.0,5.0,,,,,,,,,
401,PT04M52.00S,2022-03-10T04:35:55.7Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,69,74,2022-03-10T04:35:59Z,3960000,,,0,,A. Gordon lost ball TURNOVER (3 TO),"[203932, 1627745]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,3.0,,,,,,,,,,Jones,1627745.0,
402,PT04M52.00S,2022-03-10T04:35:55.7Z,3,REGULAR,steal,,[],1627745,,,1610612758,69,74,2022-03-10T04:35:57Z,3970000,,,0,,D. Jones STEAL (4 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M47.00S,2022-03-10T04:36:00.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1628368,76.16622864651774,20.34313725490196,1610612758,71,74,2022-03-10T04:38:58Z,3980000,-148.0,172.0,1,right,D. Fox 22' Jump Shot (22 PTS) (H. Barnes 5 AST),"[1628368, 203084]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,22.67,Made,22.0,,,,,,,H. Barnes,203084.0,5.0,,,,,,,,,
405,PT04M45.00S,2022-03-10T04:36:13.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,71,74,2022-03-10T04:36:13Z,4000000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M45.00S,2022-03-10T04:37:55.0Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,71,74,2022-03-10T04:39:02Z,4010000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M45.00S,2022-03-10T04:37:55.0Z,3,REGULAR,substitution,in,[],1630267,,,1610612743,71,74,2022-03-10T04:39:02Z,4020000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M27.00S,2022-03-10T04:39:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630267,9.411957950065702,53.92156862745098,1610612743,71,74,2022-03-10T04:39:22Z,4030000,-20.0,36.0,1,left,MISS F. Campazzo cutting Layup,[1630267],1610612743.0,DEN,cutting,,,Campazzo,F. Campazzo,,,,,4.1,Missed,,,,,,,,,,,,,,,,,,,
409,PT04M25.00S,2022-03-10T04:39:18.8Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,71,74,2022-03-10T04:39:18Z,4040000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,408.0,4.0,4.0,0.0,,,,,,,,,,,,,,
410,PT04M09.00S,2022-03-10T04:39:35.3Z,3,REGULAR,2pt,Jump Shot,[],1628368,79.97700394218134,14.215686274509803,1610612758,71,74,2022-03-10T04:39:41Z,4050000,-179.0,136.0,1,right,MISS D. Fox 22' Jump Shot,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,,
411,PT04M06.00S,2022-03-10T04:39:39.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,71,74,2022-03-10T04:39:39Z,4060000,,,0,,N. Jokic REBOUND (Off:2 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,410.0,14.0,12.0,2.0,,,,,,,,,,,,,,
412,PT03M59.00S,2022-03-10T04:39:44.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.748357424441524,51.225490196078425,1610612743,71,76,2022-03-10T04:39:51Z,4070000,-6.0,77.0,1,left,N. Jokic 7' floating Jump Shot (30 PTS) (F. Campazzo 3 AST),"[203999, 1630267]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,7.69,Made,30.0,,,,,,,F. Campazzo,1630267.0,3.0,,,,,,,,,
414,PT03M46.00S,2022-03-10T04:39:57.9Z,3,REGULAR,3pt,Jump Shot,[],203200,67.36202365308804,39.46078431372549,1610612758,71,76,2022-03-10T04:40:04Z,4090000,-53.0,254.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
415,PT03M42.00S,2022-03-10T04:40:01.9Z,3,REGULAR,rebound,defensive,[],203210,,,1610612743,71,76,2022-03-10T04:40:04Z,4100000,,,0,,J. Green REBOUND (Off:0 Def:5),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,414.0,5.0,5.0,0.0,,,,,,,,,,,,,,
416,PT03M35.00S,2022-03-10T04:40:08.6Z,3,REGULAR,3pt,Jump Shot,[],203210,28.86005256241787,74.50980392156863,1610612743,71,76,2022-03-10T04:40:14Z,4110000,-123.0,219.0,1,left,MISS J. Green 25' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
417,PT03M32.00S,2022-03-10T04:40:11.6Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,71,76,2022-03-10T04:40:14Z,4120000,,,0,,C. Metu REBOUND (Off:0 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,416.0,5.0,5.0,0.0,,,,,,,,,,,,,,
418,PT03M25.00S,2022-03-10T04:40:19.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,88.78120893561103,50.0,1610612758,73,76,2022-03-10T04:40:29Z,4130000,0.0,53.0,1,right,C. Metu Hook (4 PTS) (D. Fox 6 AST),"[1629002, 1628368]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,5.3,Made,4.0,,,,,,,D. Fox,1628368.0,6.0,,,,,,,,,
420,PT02M57.00S,2022-03-10T04:40:49.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,6.258212877792378,49.26470588235294,1610612743,73,76,2022-03-10T04:47:35Z,4150000,4.0,6.0,1,left,MISS J. Green DUNK,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,0.73,Missed,,,,,,,,,,,,,,,,,,,
421,PT02M56.00S,2022-03-10T04:40:50.9Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,73,76,2022-03-10T04:47:35Z,4160000,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,420.0,4.0,2.0,2.0,,,,,,,,,,,,,,
422,PT02M49.00S,2022-03-10T04:40:54.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203932,13.354139290407357,2.941176470588235,1610612743,73,76,2022-03-10T04:40:59Z,4170000,235.0,73.0,1,left,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
423,PT02M47.00S,2022-03-10T04:40:56.8Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,73,76,2022-03-10T04:40:59Z,4180000,,,0,,C. Metu REBOUND (Off:0 Def:6),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,422.0,6.0,6.0,0.0,,,,,,,,,,,,,,
424,PT02M44.00S,2022-03-10T04:41:27.2Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612758,73,76,2022-03-10T04:41:27Z,4190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M32.00S,2022-03-10T04:41:39.7Z,3,REGULAR,turnover,lost ball,[],1629002,,,1610612758,73,76,2022-03-10T04:41:45Z,4200000,,,0,,C. Metu lost ball TURNOVER (2 TO),"[1629002, 203999]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,2.0,,,,,,,,,,Jokic,203999.0,
426,PT02M32.00S,2022-03-10T04:41:39.7Z,3,REGULAR,steal,,[],203999,,,1610612743,73,76,2022-03-10T04:41:42Z,4210000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M27.00S,2022-03-10T04:41:47.7Z,3,REGULAR,foul,personal,[],1628368,,,1610612743,73,76,2022-03-10T04:42:06Z,4220000,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 203085]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,202058.0,,,,,3.0,0.0,Rivers,203085.0,,,,,
429,PT02M27.00S,2022-03-10T04:42:06.9Z,3,REGULAR,foul,technical,['1freethrow'],1629002,,,1610612743,73,76,2022-03-10T04:52:16Z,4240000,,,0,,C. Metu technical FOUL (1 Tech),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,202058.0,,,,,1.0,1.0,,,,,,,
430,PT02M27.00S,2022-03-10T04:42:18.9Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,73,77,2022-03-10T04:42:18Z,4250000,,,0,,N. Jokic technical Free Throw 1 of 1 (31 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
431,PT02M27.00S,2022-03-10T04:42:22.7Z,3,REGULAR,substitution,out,[],203085,,,1610612743,73,77,2022-03-10T04:42:38Z,4260000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M27.00S,2022-03-10T04:42:22.7Z,3,REGULAR,substitution,out,[],203932,,,1610612743,73,77,2022-03-10T04:42:38Z,4270000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M27.00S,2022-03-10T04:42:22.7Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,73,77,2022-03-10T04:42:38Z,4280000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M27.00S,2022-03-10T04:42:22.7Z,3,REGULAR,substitution,in,[],1627854,,,1610612743,73,77,2022-03-10T04:42:38Z,4290000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M27.00S,2022-03-10T04:43:07.4Z,3,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612743,73,77,2022-03-10T05:31:15Z,4300000,,,0,,D. Fox away-from-play personal FOUL (4 PF) (Campazzo 1 FT),"[1628368, 1630267]",1610612758.0,SAC,away-from-play,,,Fox,D. Fox,,,,,,,,,,,,202058.0,,,,,4.0,0.0,Campazzo,1630267.0,,,,,
437,PT02M27.00S,2022-03-10T04:43:49.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612743,73,77,2022-03-10T04:44:18Z,4320000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,Off-Ball - Foul Occurred Before Inbounds
460,PT02M27.00S,2022-03-10T04:45:07.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203999,,,1610612743,73,77,2022-03-10T05:31:27Z,4325000,,,0,,MISS N. Jokic away-from-play Free Throw 1 of 1,[203999],1610612743.0,DEN,away-from-play,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
461,PT02M27.00S,2022-03-10T04:45:07.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,73,77,2022-03-10T05:31:27Z,4327500,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,
439,PT02M14.00S,2022-03-10T04:45:09.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,9.806176084099869,48.77450980392157,1610612743,73,77,2022-03-10T05:31:27Z,4330000,6.0,40.0,1,left,MISS N. Jokic Jump Shot - blocked,"[203999, 1629002]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,4.02,Missed,,,,,,,,,,,,,,,Metu,1629002.0,,,
440,PT02M14.00S,2022-03-10T04:45:09.2Z,3,REGULAR,block,,[],1629002,,,1610612743,73,77,2022-03-10T04:45:14Z,4340000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M11.00S,2022-03-10T04:45:12.2Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,73,77,2022-03-10T04:45:24Z,4350000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,439.0,3.0,3.0,0.0,,,,,,,,,,,,,,
442,PT02M11.00S,2022-03-10T04:45:17.9Z,3,REGULAR,foul,personal,[],1630267,,,1610612758,73,77,2022-03-10T04:50:32Z,4360000,,,0,,F. Campazzo personal FOUL (1 PF),"[1630267, 1628368]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,202058.0,,,,,1.0,0.0,Fox,1628368.0,,,,,
444,PT02M11.00S,2022-03-10T04:45:33.3Z,3,REGULAR,substitution,out,[],203999,,,1610612758,73,77,2022-03-10T04:48:58Z,4380000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M11.00S,2022-03-10T04:45:33.3Z,3,REGULAR,substitution,in,[],202326,,,1610612758,73,77,2022-03-10T04:48:58Z,4390000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M58.00S,2022-03-10T04:46:31.2Z,3,REGULAR,turnover,lost ball,[],203084,,,1610612758,73,77,2022-03-10T04:46:49Z,4400000,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1630192]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,1.0,,,,,,,,,,Nnaji,1630192.0,
447,PT01M58.00S,2022-03-10T04:46:31.2Z,3,REGULAR,steal,,[],1630192,,,1610612743,73,77,2022-03-10T04:46:36Z,4410000,,,0,,Z. Nnaji STEAL (2 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M49.00S,2022-03-10T04:46:40.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202326,32.670827858081466,50.0,1610612743,73,80,2022-03-10T04:46:52Z,4420000,0.0,255.0,1,left,D. Cousins 25' 3PT  (5 PTS) (F. Campazzo 4 AST),"[202326, 1630267]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,25.46,Made,5.0,,,,,,,F. Campazzo,1630267.0,4.0,,,,,,,,,
450,PT01M41.00S,2022-03-10T04:46:47.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,88.12417871222075,34.55882352941176,1610612758,75,80,2022-03-10T04:46:56Z,4440000,-77.0,59.0,1,right,C. Metu 9' floating Jump Shot (6 PTS) (D. Fox 7 AST),"[1629002, 1628368]",1610612758.0,SAC,floating,,,Metu,C. Metu,,,,,9.72,Made,6.0,,,,,,,D. Fox,1628368.0,7.0,,,,,,,,,
452,PT01M28.00S,2022-03-10T04:47:05.0Z,3,REGULAR,foul,offensive,[],203210,,,1610612743,75,80,2022-03-10T04:47:22Z,4460000,,,0,,J. Green offensive FOUL (2 PF),"[203210, 203200]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,1628172.0,,,,,2.0,0.0,Holiday,203200.0,,,,,
454,PT01M28.00S,2022-03-10T04:47:05.0Z,3,REGULAR,turnover,offensive foul,[],203210,,,1610612743,75,80,2022-03-10T04:47:05Z,4480000,,,0,,J. Green offensive foul TURNOVER (2 TO),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,1628172.0,2.0,,,,,,,,,,,,
455,PT01M28.00S,2022-03-10T04:47:31.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,75,80,2022-03-10T04:47:31Z,4490000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M28.00S,2022-03-10T04:48:40.3Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,75,80,2022-03-10T04:48:52Z,4500000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
