actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
259,PT07M39.00S,2025-12-31T20:53:27.5Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612754,45,41,2025-12-31T20:53:37Z,2550000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630217, 1627783]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
261,PT07M39.00S,2025-12-31T20:53:59.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627783,,,1610612754,45,41,2025-12-31T20:53:59Z,2570000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
262,PT07M39.00S,2025-12-31T20:53:59.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,45,41,2025-12-31T20:53:59Z,2580000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,,,,,
263,PT07M39.00S,2025-12-31T20:54:00.6Z,2,REGULAR,substitution,out,[],204456,,,1610612754,45,41,2025-12-31T20:54:03Z,2590000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M39.00S,2025-12-31T20:54:00.6Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,45,41,2025-12-31T20:54:03Z,2600000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M39.00S,2025-12-31T20:54:19.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627783,,,1610612754,46,41,2025-12-31T20:54:19Z,2610000,False,,,0,,P. Siakam Free Throw 2 of 2 (6 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,
266,PT07M18.00S,2025-12-31T20:54:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642869,10.988830486202366,52.20588235294118,1610612753,46,41,2025-12-31T20:54:45Z,2620000,False,-11.0,51.0,1,left,MISS N. Penda driving Layup,[1642869],1610612753.0,ORL,driving,,,Penda,N. Penda,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.2,Missed,,,,,,,,,,
267,PT07M16.00S,2025-12-31T20:54:43.9Z,2,REGULAR,rebound,defensive,[],1642277,,,1610612754,46,41,2025-12-31T20:54:45Z,2630000,False,,,0,,J. Furphy REBOUND (Off:0 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,266.0,2.0,2.0,0.0,,
268,PT07M10.00S,2025-12-31T20:54:49.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,91.5407358738502,46.568627450980394,1610612754,48,41,2025-12-31T20:54:54Z,2640000,False,-17.0,27.0,1,right,P. Siakam running Layup (8 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,3.2,Made,8.0,A. Nembhard,1629614.0,2.0,,,,,,
270,PT07M09.00S,2025-12-31T20:54:54.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,48,41,2025-12-31T20:54:54Z,2660000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT07M09.00S,2025-12-31T20:57:19.0Z,2,REGULAR,substitution,out,[],1630174,,,1610612753,48,41,2025-12-31T20:57:50Z,2670000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT07M09.00S,2025-12-31T20:57:19.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,48,41,2025-12-31T20:57:50Z,2680000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT07M09.00S,2025-12-31T20:57:19.0Z,2,REGULAR,substitution,out,[],1642869,,,1610612753,48,41,2025-12-31T20:57:50Z,2690000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT07M09.00S,2025-12-31T20:57:19.0Z,2,REGULAR,substitution,in,[],1631097,,,1610612753,48,41,2025-12-31T20:57:50Z,2700000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT07M09.00S,2025-12-31T20:57:19.0Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,48,41,2025-12-31T20:57:50Z,2710000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT07M09.00S,2025-12-31T20:57:19.0Z,2,REGULAR,substitution,in,[],1631288,,,1610612753,48,41,2025-12-31T20:57:50Z,2720000,False,,,0,,SUB in: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M52.00S,2025-12-31T20:58:14.3Z,2,REGULAR,2pt,Jump Shot,[],1641710,21.76412614980289,35.78431372549019,1610612753,48,43,2025-12-31T20:58:18Z,2730000,False,71.0,152.0,1,left,A. Black 16' pullup Jump Shot (4 PTS),[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,,,,,,,16.79,Made,4.0,,,,,,,,,
279,PT06M32.00S,2025-12-31T20:58:33.6Z,2,REGULAR,turnover,lost ball,[],1629614,,,1610612754,48,43,2025-12-31T20:58:35Z,2740000,False,,,0,,A. Nembhard lost ball TURNOVER (2 TO),"[1629614, 1642859]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,2.0,Richardson,1642859.0,,,,,,,,,,,,,,,,,
280,PT06M32.00S,2025-12-31T20:58:33.6Z,2,REGULAR,steal,,[],1642859,,,1610612753,48,43,2025-12-31T20:58:34Z,2750000,False,,,0,,J. Richardson STEAL (1 STL),[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
285,PT06M20.00S,2025-12-31T20:59:00.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,5.995400788436268,51.9607843137255,1610612753,48,45,2025-12-31T21:08:19Z,2800000,False,-10.0,4.0,1,left,P. Banchero Layup (10 PTS) (A. Black 3 AST),"[1631094, 1641710]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,1.05,Made,10.0,A. Black,1641710.0,3.0,,,,,,
287,PT06M06.00S,2025-12-31T20:59:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.93495400788436,52.94117647058824,1610612754,50,45,2025-12-31T20:59:16Z,2820000,False,15.0,23.0,1,right,P. Siakam driving Layup (10 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,2.75,Made,10.0,,,,,,,,,
288,PT05M53.00S,2025-12-31T20:59:27.0Z,2,REGULAR,3pt,Jump Shot,[],1628976,31.09395532194481,61.029411764705884,1610612753,50,45,2025-12-31T20:59:31Z,2830000,False,-55.0,240.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,24.6,Missed,,,,,,,,,,
289,PT05M50.00S,2025-12-31T20:59:30.0Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,50,45,2025-12-31T20:59:31Z,2840000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,288.0,3.0,3.0,0.0,,
290,PT05M48.00S,2025-12-31T20:59:32.2Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,50,45,2025-12-31T21:00:02Z,2850000,False,,,0,,A. Nembhard bad pass TURNOVER (3 TO),"[1629614, 1641710]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,3.0,Black,1641710.0,,,,,,,,,,,,,,,,,
291,PT05M48.00S,2025-12-31T20:59:32.2Z,2,REGULAR,steal,,[],1641710,,,1610612753,50,45,2025-12-31T20:59:34Z,2860000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
292,PT05M45.00S,2025-12-31T20:59:35.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631288,5.469776609724048,52.69607843137255,1610612753,50,47,2025-12-31T20:59:41Z,2870000,False,-13.0,-1.0,1,left,J. Cain alley-oop DUNK (2 PTS) (A. Black 4 AST),"[1631288, 1641710]",1610612753.0,ORL,alley-oop,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,1.35,Made,2.0,A. Black,1641710.0,4.0,,,,,,
294,PT05M32.00S,2025-12-31T20:59:47.6Z,2,REGULAR,3pt,Jump Shot,[],1627783,66.96780551905388,40.68627450980392,1610612754,53,47,2025-12-31T20:59:51Z,2890000,False,-47.0,258.0,1,right,P. Siakam 26' 3PT  (13 PTS) (A. Nembhard 3 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,26.22,Made,13.0,A. Nembhard,1629614.0,3.0,,,,,,
296,PT05M21.00S,2025-12-31T21:00:01.5Z,2,REGULAR,foul,offensive,[],1642859,,,1610612753,53,47,2025-12-31T21:00:08Z,2910000,False,,,0,,J. Richardson offensive FOUL (1 PF),"[1642859, 1629614]",1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,1179.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,,,,,
298,PT05M21.00S,2025-12-31T21:00:01.5Z,2,REGULAR,turnover,offensive foul,[],1642859,,,1610612753,53,47,2025-12-31T21:00:01Z,2930000,False,,,0,,J. Richardson offensive foul TURNOVER (2 TO),[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,2.0,,,1179.0,,,,,,,,,,,,,,,,
299,PT05M03.00S,2025-12-31T21:00:37.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631097,94.61235216819975,9.091605392156863,1610612754,53,47,2025-12-31T21:01:21Z,2940000,False,-205.0,-2.0,1,right,MISS B. Mathurin 20' Jump Shot,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left,,,,,,,,,20.45,Missed,,,,,,,,,,
300,PT04M59.00S,2025-12-31T21:00:41.6Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,53,47,2025-12-31T21:00:41Z,2950000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,299.0,6.0,5.0,1.0,,
302,PT04M53.00S,2025-12-31T21:00:50.7Z,2,REGULAR,foul,personal,['2freethrow'],1630695,,,1610612753,53,47,2025-12-31T21:00:57Z,2970000,False,,,0,,M. Potter shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630695, 1631094]",1610612754.0,IND,shooting,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,202037.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
304,PT04M53.00S,2025-12-31T21:01:22.8Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,53,47,2025-12-31T21:01:22Z,2990000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
305,PT04M53.00S,2025-12-31T21:01:22.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,53,47,2025-12-31T21:01:22Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,,,,,
306,PT04M53.00S,2025-12-31T21:01:23.5Z,2,REGULAR,substitution,out,[],1630695,,,1610612753,53,47,2025-12-31T21:01:25Z,3010000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M53.00S,2025-12-31T21:01:23.5Z,2,REGULAR,substitution,in,[],1630643,,,1610612753,53,47,2025-12-31T21:01:25Z,3020000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M53.00S,2025-12-31T21:01:44.8Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,53,48,2025-12-31T21:01:44Z,3030000,False,,,0,,P. Banchero Free Throw 2 of 2 (11 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,
309,PT04M43.00S,2025-12-31T21:01:55.3Z,2,REGULAR,3pt,Jump Shot,[],1627783,73.14388961892247,81.86274509803921,1610612754,53,48,2025-12-31T21:01:59Z,3040000,False,159.0,200.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.56,Missed,,,,,,,,,,
310,PT04M40.00S,2025-12-31T21:01:58.3Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,53,48,2025-12-31T21:01:59Z,3050000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,309.0,7.0,6.0,1.0,,
311,PT04M32.00S,2025-12-31T21:02:08.9Z,2,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,53,48,2025-12-31T21:02:12Z,3060000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (2 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,202037.0,,,,,,,,,,,,,,,,
312,PT04M16.00S,2025-12-31T21:02:43.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,67.23061760840999,66.91176470588235,1610612754,53,48,2025-12-31T21:02:48Z,3070000,False,85.0,256.0,1,right,MISS A. Nembhard 26' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.91,Missed,,,,,,,,,,
313,PT04M10.00S,2025-12-31T21:02:49.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,53,48,2025-12-31T21:02:48Z,3080000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,312.0,8.0,7.0,1.0,,
314,PT04M10.00S,2025-12-31T21:02:50.3Z,2,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612753,53,48,2025-12-31T21:02:59Z,3090000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Cain 2 FT),"[1627783, 1631288]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,1.0,0.0,Cain,1631288.0,,,,,,,,,,,,
316,PT04M10.00S,2025-12-31T21:03:02.5Z,2,REGULAR,foul,technical,['1freethrow'],1627783,,,1610612753,53,48,2025-12-31T21:03:10Z,3110000,False,,,0,,P. Siakam technical FOUL (1 Tech),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,101283.0,1.0,1.0,,,,,,,,,,,,,,
317,PT04M10.00S,2025-12-31T21:03:22.0Z,2,REGULAR,freethrow,1 of 1,[],1641710,,,1610612753,53,49,2025-12-31T21:03:22Z,3120000,False,,,0,,A. Black technical Free Throw 1 of 1 (5 PTS),[1641710],1610612753.0,ORL,technical,,,Black,A. Black,,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,
318,PT04M10.00S,2025-12-31T21:03:51.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631288,,,1610612753,53,50,2025-12-31T21:03:51Z,3130000,False,,,0,,J. Cain Free Throw 1 of 2 (3 PTS),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
319,PT04M10.00S,2025-12-31T21:03:52.3Z,2,REGULAR,substitution,out,[],1642277,,,1610612753,53,50,2025-12-31T21:04:03Z,3140000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT04M10.00S,2025-12-31T21:03:52.3Z,2,REGULAR,substitution,out,[],1642859,,,1610612753,53,50,2025-12-31T21:04:03Z,3150000,False,,,0,,SUB out: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT04M10.00S,2025-12-31T21:03:52.3Z,2,REGULAR,substitution,in,[],1641716,,,1610612753,53,50,2025-12-31T21:04:03Z,3160000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT04M10.00S,2025-12-31T21:03:52.3Z,2,REGULAR,substitution,in,[],1630217,,,1610612753,53,50,2025-12-31T21:04:03Z,3170000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT04M10.00S,2025-12-31T21:04:12.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631288,,,1610612753,53,51,2025-12-31T21:04:12Z,3180000,False,,,0,,J. Cain Free Throw 2 of 2 (4 PTS),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
324,PT03M59.00S,2025-12-31T21:04:26.5Z,2,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,53,51,2025-12-31T21:04:30Z,3190000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (2 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left,2.0,,,101283.0,,,,,,,,,,,,,,,,
325,PT03M55.00S,2025-12-31T21:04:37.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612753,53,51,2025-12-31T21:04:42Z,3200000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Black 2 FT),"[1631097, 1641710]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,1179.0,1.0,0.0,Black,1641710.0,,,,,,,,,,,,
327,PT03M55.00S,2025-12-31T21:05:03.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641710,,,1610612753,53,52,2025-12-31T21:05:03Z,3220000,False,,,0,,A. Black Free Throw 1 of 2 (6 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,
328,PT03M55.00S,2025-12-31T21:05:07.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,53,52,2025-12-31T21:05:07Z,3230000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT03M55.00S,2025-12-31T21:08:14.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641710,,,1610612753,53,53,2025-12-31T21:08:14Z,3240000,False,,,0,,A. Black Free Throw 2 of 2 (7 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,
330,PT03M44.00S,2025-12-31T21:08:27.2Z,2,REGULAR,3pt,Jump Shot,[],1630643,65.25952693823915,48.28431372549019,1610612754,53,53,2025-12-31T21:08:31Z,3250000,False,-9.0,274.0,1,right,MISS J. Huff 27' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,,,,,,27.42,Missed,,,,,,,,,,
331,PT03M42.00S,2025-12-31T21:08:29.2Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,53,53,2025-12-31T21:08:31Z,3260000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,330.0,2.0,2.0,0.0,,
332,PT03M30.00S,2025-12-31T21:08:40.5Z,2,REGULAR,turnover,bad pass,[],1641710,,,1610612753,53,53,2025-12-31T21:08:43Z,3270000,False,,,0,,A. Black bad pass TURNOVER (3 TO),"[1641710, 1629614]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,3.0,Nembhard,1629614.0,,,,,,,,,,,,,,,,,
333,PT03M30.00S,2025-12-31T21:08:40.5Z,2,REGULAR,steal,,[],1629614,,,1610612754,53,53,2025-12-31T21:08:41Z,3280000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
334,PT03M26.00S,2025-12-31T21:08:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641716,92.46057818659659,45.09803921568628,1610612754,53,53,2025-12-31T21:08:48Z,3290000,False,-25.0,18.0,1,right,MISS J. Walker running finger roll Layup,[1641716],1610612754.0,IND,running finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,3.06,Missed,,,,,,,,,,
335,PT03M25.00S,2025-12-31T21:08:45.8Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,53,53,2025-12-31T21:08:48Z,3300000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,334.0,9.0,8.0,1.0,,
336,PT03M17.00S,2025-12-31T21:08:56.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612753,53,53,2025-12-31T21:09:05Z,3310000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Banchero 2 FT),"[1629614, 1631094]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,1179.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
338,PT03M17.00S,2025-12-31T21:09:20.9Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,53,54,2025-12-31T21:09:20Z,3330000,False,,,0,,P. Banchero Free Throw 1 of 2 (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,Made,12.0,,,,,,,,,
339,PT03M17.00S,2025-12-31T21:09:21.6Z,2,REGULAR,substitution,out,[],1641716,,,1610612753,53,54,2025-12-31T21:09:25Z,3340000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT03M17.00S,2025-12-31T21:09:21.6Z,2,REGULAR,substitution,in,[],1630174,,,1610612753,53,54,2025-12-31T21:09:25Z,3350000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT03M17.00S,2025-12-31T21:09:42.5Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,53,55,2025-12-31T21:09:42Z,3360000,False,,,0,,P. Banchero Free Throw 2 of 2 (13 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,
342,PT03M06.00S,2025-12-31T21:09:54.6Z,2,REGULAR,2pt,Jump Shot,[],1629614,78.40013140604468,71.07843137254902,1610612754,53,55,2025-12-31T21:09:58Z,3370000,False,105.0,151.0,1,right,MISS A. Nembhard 18' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,18.37,Missed,,,,,,,,,,
343,PT03M02.00S,2025-12-31T21:09:58.6Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,53,55,2025-12-31T21:09:58Z,3380000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,342.0,6.0,6.0,0.0,,
344,PT02M50.00S,2025-12-31T21:10:10.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631288,7.440867279894875,46.07843137254902,1610612753,53,57,2025-12-31T21:10:13Z,3390000,False,20.0,17.0,1,left,J. Cain Layup (6 PTS),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,2.62,Made,6.0,,,,,,,,,
345,PT02M33.00S,2025-12-31T21:10:27.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.97043363994744,44.36274509803921,1610612754,53,57,2025-12-31T21:10:33Z,3400000,False,-28.0,89.0,1,right,MISS P. Siakam 9' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,9.32,Missed,,,,,,,,,,
346,PT02M30.00S,2025-12-31T21:10:30.6Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,53,57,2025-12-31T21:10:33Z,3410000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,345.0,2.0,1.0,1.0,,
