actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
291,PT04M33.00S,2025-10-24T00:34:11.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630598,91.93495400788436,44.85294117647059,1610612760,39,39,2025-10-24T00:34:17Z,2900000,False,-26.0,23.0,1,right,MISS A. Wiggins running Layup - blocked,"[1630598, 1628396]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,Bradley,1628396.0
292,PT04M33.00S,2025-10-24T00:34:11.2Z,2,REGULAR,block,,[],1628396,,,1610612760,39,39,2025-10-24T00:34:13Z,2910000,False,,,0,,T. Bradley BLOCK (1 BLK),[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT04M30.00S,2025-10-24T00:34:14.2Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,39,39,2025-10-24T00:34:17Z,2920000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:5),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,291.0,,,,,,,,5.0,5.0,0.0,,,,,,,
294,PT04M11.00S,2025-10-24T00:34:31.7Z,2,REGULAR,2pt,Jump Shot,[],1630174,26.363337713534822,33.33333333333333,1610612754,39,39,2025-10-24T00:34:36Z,2930000,False,83.0,195.0,1,left,MISS A. Nesmith 21' Jump Shot,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Right Center,21.23,Missed,,,,,,,,,,,,,,,,,,
295,PT04M10.00S,2025-10-24T00:34:32.7Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,39,39,2025-10-24T00:34:36Z,2940000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,294.0,,,,,,,,6.0,5.0,1.0,,,,,,,
296,PT04M02.00S,2025-10-24T00:34:42.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,29.25427069645204,72.79411764705883,1610612754,39,39,2025-10-24T00:34:48Z,2950000,False,-114.0,222.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
297,PT03M56.00S,2025-10-24T00:34:48.5Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,39,39,2025-10-24T00:34:48Z,2960000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,296.0,,,,,,,,3.0,3.0,0.0,,,,,,,
299,PT03M50.00S,2025-10-24T00:35:03.5Z,2,REGULAR,substitution,out,[],1628396,,,1610612760,39,39,2025-10-24T00:35:15Z,2980000,False,,,0,,SUB out: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M50.00S,2025-10-24T00:35:03.5Z,2,REGULAR,substitution,in,[],1630167,,,1610612760,39,39,2025-10-24T00:35:15Z,2990000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M49.00S,2025-10-24T00:35:28.7Z,2,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612760,39,39,2025-10-24T00:35:32Z,3000000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1631097, 1631096]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,1628171.0,1.0,0.0,Holmgren,1631096.0,,,,,,,,,,,,
303,PT03M49.00S,2025-10-24T00:35:55.9Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,39,40,2025-10-24T00:35:55Z,3020000,False,,,0,,C. Holmgren Free Throw 1 of 2 (3 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
304,PT03M49.00S,2025-10-24T00:36:12.1Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,39,41,2025-10-24T00:36:12Z,3030000,False,,,0,,C. Holmgren Free Throw 2 of 2 (4 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
305,PT03M37.00S,2025-10-24T00:36:28.0Z,2,REGULAR,foul,offensive,[],1631097,,,1610612754,39,41,2025-10-24T00:36:35Z,3040000,False,,,0,,B. Mathurin offensive FOUL (2 PF),"[1631097, 1629652]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,1155.0,2.0,0.0,Dort,1629652.0,,,,,,,,,,,,
307,PT03M37.00S,2025-10-24T00:36:28.0Z,2,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,39,41,2025-10-24T00:36:28Z,3060000,False,,,0,,B. Mathurin offensive foul TURNOVER (3 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,1155.0,,,,,3.0,,,,,,,,,,,
308,PT03M23.00S,2025-10-24T00:36:56.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630598,81.94809461235218,93.87254901960785,1610612760,39,44,2025-10-24T00:37:01Z,3070000,False,219.0,117.0,1,right,A. Wiggins 24' 3PT  (5 PTS) (C. Holmgren 1 AST),"[1630598, 1631096]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,24.87,Made,,,,,,,,5.0,,,,,,C. Holmgren,1631096.0,1.0,,
310,PT03M21.00S,2025-10-24T00:37:01.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,39,44,2025-10-24T00:37:07Z,3090000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M21.00S,2025-10-24T00:39:54.0Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,39,44,2025-10-24T00:40:20Z,3100000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M21.00S,2025-10-24T00:39:54.0Z,2,REGULAR,substitution,out,[],1629652,,,1610612754,39,44,2025-10-24T00:40:20Z,3110000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M21.00S,2025-10-24T00:39:54.0Z,2,REGULAR,substitution,in,[],1641716,,,1610612754,39,44,2025-10-24T00:40:20Z,3120000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M21.00S,2025-10-24T00:39:54.0Z,2,REGULAR,substitution,in,[],1628983,,,1610612754,39,44,2025-10-24T00:40:20Z,3130000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M09.00S,2025-10-24T00:40:39.3Z,2,REGULAR,3pt,Jump Shot,[],1630167,32.40801576872536,42.15686274509804,1610612754,39,44,2025-10-24T00:40:45Z,3140000,False,39.0,252.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
316,PT03M06.00S,2025-10-24T00:40:42.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,39,44,2025-10-24T00:40:45Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,315.0,,,,,,,,,,,,,,,,,
318,PT02M53.00S,2025-10-24T00:41:17.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631096,,,1610612754,39,44,2025-10-24T00:41:22Z,3170000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Toppin 2 FT),"[1631096, 1630167]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Left,,,,201639.0,2.0,0.0,Toppin,1630167.0,,,,,,,,,,,,
320,PT02M53.00S,2025-10-24T00:41:46.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630167,,,1610612754,40,44,2025-10-24T00:41:46Z,3190000,False,,,0,,O. Toppin Free Throw 1 of 2 (7 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
321,PT02M53.00S,2025-10-24T00:42:02.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630167,,,1610612754,41,44,2025-10-24T00:42:02Z,3200000,False,,,0,,O. Toppin Free Throw 2 of 2 (8 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
322,PT02M31.00S,2025-10-24T00:42:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.93495400788436,42.8921568627451,1610612760,41,44,2025-10-24T00:42:30Z,3210000,False,-36.0,23.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
323,PT02M29.00S,2025-10-24T00:42:28.2Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,41,44,2025-10-24T00:42:30Z,3220000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,322.0,,,,,,,,5.0,3.0,2.0,,,,,,,
324,PT02M24.00S,2025-10-24T00:42:34.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,6.258212877792378,95.58823529411765,1610612754,41,44,2025-10-24T00:42:39Z,3230000,False,-228.0,6.0,1,left,MISS A. Nesmith running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
325,PT02M23.00S,2025-10-24T00:42:35.0Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,41,44,2025-10-24T00:42:50Z,3240000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,324.0,,,,,,,,3.0,3.0,0.0,,,,,,,
326,PT02M16.00S,2025-10-24T00:42:42.8Z,2,REGULAR,2pt,Jump Shot,[],1628983,76.5604467805519,36.51960784313725,1610612760,41,46,2025-10-24T00:42:55Z,3250000,False,-67.0,168.0,1,right,S. Gilgeous-Alexander 18' pullup Jump Shot (18 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,18.08,Made,,,,,,,,18.0,,,,,,,,,,
327,PT01M58.00S,2025-10-24T00:43:00.3Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,41,46,2025-10-24T00:43:03Z,3260000,False,,,0,,A. Nembhard bad pass TURNOVER (2 TO),"[1629614, 1628983]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,,Gilgeous-Alexander,1628983.0,,,,,
328,PT01M58.00S,2025-10-24T00:43:00.3Z,2,REGULAR,steal,,[],1628983,,,1610612760,41,46,2025-10-24T00:43:01Z,3270000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT01M38.00S,2025-10-24T00:43:22.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641716,,,1610612760,41,46,2025-10-24T00:43:26Z,3280000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1641716, 1631096]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,201639.0,1.0,0.0,Holmgren,1631096.0,,,,,,,,,,,,
331,PT01M38.00S,2025-10-24T00:43:52.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631096,,,1610612760,41,47,2025-10-24T00:43:52Z,3300000,False,,,0,,C. Holmgren Free Throw 1 of 2 (5 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
332,PT01M38.00S,2025-10-24T00:43:52.9Z,2,REGULAR,substitution,out,[],1641716,,,1610612760,41,47,2025-10-24T00:43:57Z,3310000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M38.00S,2025-10-24T00:43:52.9Z,2,REGULAR,substitution,out,[],1628392,,,1610612760,41,47,2025-10-24T00:43:57Z,3320000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M38.00S,2025-10-24T00:43:52.9Z,2,REGULAR,substitution,in,[],1627783,,,1610612760,41,47,2025-10-24T00:43:57Z,3330000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M38.00S,2025-10-24T00:43:52.9Z,2,REGULAR,substitution,in,[],1631172,,,1610612760,41,47,2025-10-24T00:43:57Z,3340000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M38.00S,2025-10-24T00:43:52.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631096,,,1610612760,41,47,2025-10-24T00:44:16Z,3350000,False,,,0,,MISS C. Holmgren Free Throw 2 of 2,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
337,PT01M38.00S,2025-10-24T00:43:52.4Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,41,47,2025-10-24T00:44:16Z,3360000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,336.0,,,,,,,,3.0,3.0,0.0,,,,,,,
338,PT01M24.00S,2025-10-24T00:44:26.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,6.258212877792378,54.166666666666664,1610612754,43,47,2025-10-24T00:44:32Z,3370000,False,-21.0,6.0,1,left,O. Toppin reverse DUNK (10 PTS) (P. Siakam 1 AST),"[1630167, 1627783]",1610612754.0,IND,reverse,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,10.0,,,,,,P. Siakam,1627783.0,1.0,,
340,PT01M06.00S,2025-10-24T00:44:47.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612760,43,47,2025-10-24T00:44:54Z,3390000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1630174, 1642349]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,1628171.0,2.0,0.0,Mitchell,1642349.0,,,,,,,,,,,,
342,PT01M06.00S,2025-10-24T00:45:13.1Z,2,REGULAR,freethrow,1 of 2,[],1642349,,,1610612760,43,48,2025-10-24T00:45:13Z,3410000,False,,,0,,A. Mitchell Free Throw 1 of 2 (7 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
343,PT01M06.00S,2025-10-24T00:45:13.8Z,2,REGULAR,substitution,out,[],1631096,,,1610612760,43,48,2025-10-24T00:45:17Z,3420000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M06.00S,2025-10-24T00:45:13.8Z,2,REGULAR,substitution,in,[],1642382,,,1610612760,43,48,2025-10-24T00:45:17Z,3430000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M06.00S,2025-10-24T00:45:30.9Z,2,REGULAR,freethrow,2 of 2,[],1642349,,,1610612760,43,49,2025-10-24T00:45:30Z,3440000,False,,,0,,A. Mitchell Free Throw 2 of 2 (8 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
346,PT00M58.00S,2025-10-24T00:45:40.6Z,2,REGULAR,3pt,Jump Shot,[],1627783,31.61957950065703,37.5,1610612754,43,49,2025-10-24T00:45:46Z,3450000,False,62.0,245.0,1,left,MISS P. Siakam 25' step back 3PT,[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,
347,PT00M54.60S,2025-10-24T00:45:44.0Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,43,49,2025-10-24T00:45:46Z,3460000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,346.0,,,,,,,,4.0,4.0,0.0,,,,,,,
348,PT00M34.80S,2025-10-24T00:46:04.3Z,2,REGULAR,2pt,Jump Shot,[],1628983,87.46714848883047,72.05882352941177,1610612760,43,49,2025-10-24T00:46:10Z,3470000,False,110.0,65.0,1,right,MISS S. Gilgeous-Alexander 12' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,12.82,Missed,,,,,,,,,,,,,,,,,,
349,PT00M31.60S,2025-10-24T00:46:07.5Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,43,49,2025-10-24T00:46:10Z,3480000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,348.0,,,,,,,,6.0,4.0,2.0,,,,,,,
350,PT00M29.30S,2025-10-24T00:46:10.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631097,6.783837056504599,49.754901960784316,1610612754,45,49,2025-10-24T00:46:17Z,3490000,False,1.0,11.0,1,left,B. Mathurin running DUNK (7 PTS),[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,,,,7.0,,,,,,,,,,
352,PT00M22.80S,2025-10-24T00:46:37.5Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1320,,,1610612760,45,49,2025-10-24T00:47:12Z,3510000,False,,,0,,TEAM foul technical,[1320],1610612754.0,IND,,,,,,,,,,,,,,,1628171.0,,,,,,,,,,,,,,,,
354,PT00M22.80S,2025-10-24T00:47:13.2Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,45,50,2025-10-24T00:47:13Z,3530000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (19 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
356,PT00M18.30S,2025-10-24T00:47:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,92.19776609724047,44.6078431372549,1610612760,45,52,2025-10-24T00:47:49Z,3550000,False,-27.0,21.0,1,right,A. Mitchell driving Layup (10 PTS),[1642349],1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,,10.0,,,,,,,,,,
357,PT00M14.50S,2025-10-24T00:47:51.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631172,,,1610612754,45,52,2025-10-24T00:47:58Z,3560000,False,,,0,,O. Dieng shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1631172, 1631097]",1610612760.0,OKC,shooting,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,1628171.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,
359,PT00M14.50S,2025-10-24T00:48:22.4Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,46,52,2025-10-24T00:48:22Z,3580000,False,,,0,,B. Mathurin Free Throw 1 of 2 (8 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
360,PT00M14.50S,2025-10-24T00:48:22.9Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,46,52,2025-10-24T00:48:30Z,3590000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M14.50S,2025-10-24T00:48:22.9Z,2,REGULAR,substitution,out,[],1631172,,,1610612754,46,52,2025-10-24T00:48:30Z,3600000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M14.50S,2025-10-24T00:48:22.9Z,2,REGULAR,substitution,in,[],1641767,,,1610612754,46,52,2025-10-24T00:48:30Z,3610000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M14.50S,2025-10-24T00:48:22.9Z,2,REGULAR,substitution,in,[],1642959,,,1610612754,46,52,2025-10-24T00:48:30Z,3620000,False,,,0,,SUB in: C. Youngblood,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M14.50S,2025-10-24T00:48:47.9Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,47,52,2025-10-24T00:48:47Z,3630000,False,,,0,,B. Mathurin Free Throw 2 of 2 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
365,PT00M03.10S,2025-10-24T00:49:06.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612760,47,52,2025-10-24T00:49:12Z,3640000,False,,,0,,B. Mathurin personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1631097, 1628983]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,,,,201639.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,
367,PT00M03.10S,2025-10-24T00:49:31.1Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,47,53,2025-10-24T00:49:31Z,3660000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (20 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,20.0,,,,,,,,,,
368,PT00M03.10S,2025-10-24T00:49:31.7Z,2,REGULAR,substitution,out,[],1641767,,,1610612760,47,53,2025-10-24T00:49:37Z,3670000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M03.10S,2025-10-24T00:49:31.7Z,2,REGULAR,substitution,out,[],1642959,,,1610612760,47,53,2025-10-24T00:49:37Z,3680000,False,,,0,,SUB out: C. Youngblood,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M03.10S,2025-10-24T00:49:31.7Z,2,REGULAR,substitution,in,[],1629614,,,1610612760,47,53,2025-10-24T00:49:37Z,3690000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT00M03.10S,2025-10-24T00:49:31.7Z,2,REGULAR,substitution,in,[],1631172,,,1610612760,47,53,2025-10-24T00:49:37Z,3700000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT00M03.10S,2025-10-24T00:49:58.6Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,47,54,2025-10-24T00:49:58Z,3710000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (21 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
373,PT00M00.00S,2025-10-24T00:50:05.0Z,2,REGULAR,heave,,[],0,,,1610612754,47,54,2025-10-24T00:50:12Z,3720000,False,,,0,,IND Heave,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,44.38,,,,,,,,,,,,,,,,,,,
374,PT00M00.00S,2025-10-24T00:50:07.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,47,54,2025-10-24T00:50:07Z,3730000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,373.0,,,,,,,,,,,,,,,,,
375,PT00M00.00S,2025-10-24T00:50:09.3Z,2,REGULAR,period,end,[],0,,,1610612754,47,54,2025-10-24T00:50:09Z,3740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2025-10-24T01:06:16.2Z,3,REGULAR,substitution,out,['startperiod'],1630167,,,1610612754,47,54,2025-10-24T01:06:44Z,3750000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2025-10-24T01:06:16.2Z,3,REGULAR,substitution,out,['startperiod'],1629614,,,1610612754,47,54,2025-10-24T01:06:44Z,3760000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
