actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
352,PT00M55.20S,2026-03-26T00:10:24.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612754,55,69,2026-03-26T00:10:30Z,3450000,False,,,0,,L. James personal FOUL (1 PF) (Siakam 2 FT),"[2544, 1627783]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202049.0,1.0,0.0,,,,,Siakam,1627783.0,,
354,PT00M55.20S,2026-03-26T00:11:03.4Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,56,69,2026-03-26T00:11:03Z,3470000,False,,,0,,P. Siakam Free Throw 1 of 2 (10 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
355,PT00M55.20S,2026-03-26T00:11:30.8Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,57,69,2026-03-26T00:11:30Z,3480000,False,,,0,,P. Siakam Free Throw 2 of 2 (11 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
356,PT00M43.60S,2026-03-26T00:11:47.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612747,57,69,2026-03-26T00:11:52Z,3490000,False,,,0,,P. Siakam personal FOUL (1 PF) (James 2 FT),"[1627783, 2544]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,1.0,0.0,,,,,James,2544.0,,
358,PT00M43.60S,2026-03-26T00:12:12.7Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,57,70,2026-03-26T00:12:12Z,3510000,False,,,0,,L. James Free Throw 1 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
359,PT00M43.60S,2026-03-26T00:12:27.3Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,57,71,2026-03-26T00:12:27Z,3520000,False,,,0,,L. James Free Throw 2 of 2 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
360,PT00M35.10S,2026-03-26T00:12:39.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,93.64323258869908,49.26470588235294,1610612754,59,71,2026-03-26T00:13:06Z,3530000,False,-4.0,7.0,1,right,J. Huff driving DUNK (10 PTS) (A. Nembhard 11 AST),"[1630643, 1629614]",1610612754.0,IND,driving,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,0.82,Made,10.0,A. Nembhard,1629614.0,11.0,,,,,,,,,,,
362,PT00M29.20S,2026-03-26T00:12:49.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641716,,,1610612747,59,71,2026-03-26T00:13:05Z,3550000,False,,,0,,J. Walker personal FOUL (3 PF) (Dončić 2 FT),"[1641716, 1629029]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628172.0,3.0,0.0,,,,,Dončić,1629029.0,,
364,PT00M29.20S,2026-03-26T00:13:20.4Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,59,72,2026-03-26T00:13:20Z,3570000,False,,,0,,L. Dončić Free Throw 1 of 2 (27 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
365,PT00M29.20S,2026-03-26T00:13:23.8Z,2,REGULAR,substitution,out,[],1641716,,,1610612747,59,72,2026-03-26T00:13:32Z,3580000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M29.20S,2026-03-26T00:13:23.8Z,2,REGULAR,substitution,in,[],1641767,,,1610612747,59,72,2026-03-26T00:13:32Z,3590000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M29.20S,2026-03-26T00:13:54.1Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,59,73,2026-03-26T00:13:54Z,3600000,False,,,0,,L. Dončić Free Throw 2 of 2 (28 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
368,PT00M13.70S,2026-03-26T00:14:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.19776609724047,50.98039215686274,1610612754,59,73,2026-03-26T00:14:19Z,3610000,False,5.0,21.0,1,right,MISS P. Siakam driving Layup - blocked,"[1627783, 1629637]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,2.14,Missed,,,,,,,,,,,,,,Hayes,1629637.0
369,PT00M13.70S,2026-03-26T00:14:16.0Z,2,REGULAR,block,,[],1629637,,,1610612754,59,73,2026-03-26T00:14:18Z,3620000,False,,,0,,J. Hayes BLOCK (2 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
370,PT00M10.50S,2026-03-26T00:14:19.2Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,59,73,2026-03-26T00:14:19Z,3630000,False,,,0,,L. Dončić REBOUND (Off:1 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,368.0,3.0,2.0,1.0,,,,
371,PT00M08.30S,2026-03-26T00:14:21.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,4.944152431011826,50.0,1610612747,59,75,2026-03-26T00:14:27Z,3640000,False,0.0,-6.0,1,left,L. James running Layup (15 PTS) (L. Dončić 4 AST),"[2544, 1629029]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,0.6,Made,15.0,L. Dončić,1629029.0,4.0,,,,,,,,,,,
373,PT00M03.40S,2026-03-26T00:14:29.4Z,2,REGULAR,turnover,lost ball,[],1629614,,,1610612754,59,75,2026-03-26T00:14:35Z,3660000,False,,,0,,A. Nembhard lost ball TURNOVER (2 TO),"[1629614, 1629637]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,2.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,
374,PT00M03.40S,2026-03-26T00:14:29.4Z,2,REGULAR,steal,,[],1629637,,,1610612747,59,75,2026-03-26T00:36:15Z,3670000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
375,PT00M00.60S,2026-03-26T00:14:32.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,36.08738501971091,12.5,1610612747,59,75,2026-03-26T00:14:39Z,3680000,False,188.0,287.0,1,left,MISS A. Reaves 34' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,34.26,Missed,,,,,,,,,,,,,,,
376,PT00M00.60S,2026-03-26T00:14:32.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,59,75,2026-03-26T00:14:39Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,375.0,,,,,,,
377,PT00M00.00S,2026-03-26T00:14:35.9Z,2,REGULAR,period,end,[],0,,,1610612747,59,75,2026-03-26T00:14:35Z,3700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2026-03-26T00:29:02.9Z,3,REGULAR,substitution,out,['startperiod'],1641767,,,1610612747,59,75,2026-03-26T00:29:54Z,3710000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2026-03-26T00:29:02.9Z,3,REGULAR,substitution,in,['startperiod'],1641716,,,1610612747,59,75,2026-03-26T00:29:54Z,3720000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2026-03-26T00:30:06.3Z,3,REGULAR,period,start,[],0,,,1610612747,59,75,2026-03-26T00:30:06Z,3730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT11M46.00S,2026-03-26T00:30:20.3Z,3,REGULAR,3pt,Jump Shot,[],1630559,71.04139290407359,78.18627450980392,1610612747,59,78,2026-03-26T00:30:25Z,3740000,False,141.0,220.0,1,right,A. Reaves 26' 3PT  (10 PTS) (L. Dončić 5 AST),"[1630559, 1629029]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,26.1,Made,10.0,L. Dončić,1629029.0,5.0,,,,,,,,,,,
383,PT11M21.00S,2026-03-26T00:30:44.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,5.075558475689881,52.450980392156865,1610612754,61,78,2026-03-26T00:30:48Z,3760000,False,-12.0,-5.0,1,left,J. Huff alley-oop DUNK (12 PTS) (J. Walker 2 AST),"[1630643, 1641716]",1610612754.0,IND,alley-oop,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,1.32,Made,12.0,J. Walker,1641716.0,2.0,,,,,,,,,,,
385,PT11M04.00S,2026-03-26T00:31:00.9Z,3,REGULAR,3pt,Jump Shot,[],1629029,69.20170827858082,11.519607843137255,1610612747,61,78,2026-03-26T00:31:05Z,3780000,False,-192.0,237.0,1,right,MISS L. Dončić 30' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,30.53,Missed,,,,,,,,,,,,,,,
386,PT11M03.00S,2026-03-26T00:31:01.9Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,61,78,2026-03-26T00:31:16Z,3790000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,385.0,1.0,1.0,0.0,,,,
387,PT10M56.00S,2026-03-26T00:31:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,19.92444152431012,36.029411764705884,1610612754,61,78,2026-03-26T00:31:15Z,3800000,False,70.0,135.0,1,left,MISS A. Nembhard 15' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,15.18,Missed,,,,,,,,,,,,,,,
388,PT10M52.00S,2026-03-26T00:31:14.1Z,3,REGULAR,rebound,defensive,[],1631222,,,1610612747,61,78,2026-03-26T00:31:15Z,3810000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:2),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,387.0,3.0,2.0,1.0,,,,
389,PT10M41.00S,2026-03-26T00:31:28.2Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612747,61,78,2026-03-26T00:31:41Z,3820000,False,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Hayes 2 FT),"[1630174, 1629637]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,3.0,0.0,,,,,Hayes,1629637.0,,
391,PT10M41.00S,2026-03-26T00:32:01.7Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,61,78,2026-03-26T00:32:01Z,3840000,False,,,0,,MISS J. Hayes Free Throw 1 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
392,PT10M41.00S,2026-03-26T00:32:01.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,61,78,2026-03-26T00:32:01Z,3850000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,391.0,,,,,,,
393,PT10M41.00S,2026-03-26T00:32:17.1Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,61,79,2026-03-26T00:32:17Z,3860000,False,,,0,,J. Hayes Free Throw 2 of 2 (9 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
394,PT10M21.00S,2026-03-26T00:32:37.5Z,3,REGULAR,3pt,Jump Shot,[],1627783,9.280551905387648,1.2254901960784315,1610612754,61,79,2026-03-26T00:32:41Z,3870000,False,244.0,35.0,1,left,MISS P. Siakam 24' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,24.64,Missed,,,,,,,,,,,,,,,
395,PT10M19.00S,2026-03-26T00:32:39.5Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,61,79,2026-03-26T00:32:41Z,3880000,False,,,0,,J. Hayes REBOUND (Off:2 Def:6),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,394.0,8.0,6.0,2.0,,,,
396,PT10M12.00S,2026-03-26T00:32:48.2Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612747,61,79,2026-03-26T00:32:55Z,3890000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Hayes 2 FT),"[1627783, 1629637]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,2.0,0.0,,,,,Hayes,1629637.0,,
398,PT10M12.00S,2026-03-26T00:33:11.2Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,61,80,2026-03-26T00:33:28Z,3910000,False,,,0,,J. Hayes Free Throw 1 of 2 (10 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
399,PT10M12.00S,2026-03-26T00:33:11.2Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,61,80,2026-03-26T00:33:28Z,3920000,False,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
400,PT10M10.00S,2026-03-26T00:33:13.2Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,61,80,2026-03-26T00:33:28Z,3930000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,399.0,3.0,3.0,0.0,,,,
401,PT09M58.00S,2026-03-26T00:33:40.0Z,3,REGULAR,3pt,Jump Shot,[],1641716,28.465834428383708,82.1078431372549,1610612754,61,80,2026-03-26T00:33:44Z,3940000,False,-161.0,215.0,1,left,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,26.84,Missed,,,,,,,,,,,,,,,
402,PT09M56.00S,2026-03-26T00:33:42.0Z,3,REGULAR,rebound,defensive,[],1631222,,,1610612747,61,80,2026-03-26T00:33:54Z,3950000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:3),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,401.0,4.0,3.0,1.0,,,,
403,PT09M49.00S,2026-03-26T00:33:49.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,93.24901445466492,49.50980392156863,1610612747,61,82,2026-03-26T00:33:51Z,3960000,False,-2.0,11.0,1,right,J. Hayes alley-oop DUNK (12 PTS) (L. Dončić 6 AST),"[1629637, 1629029]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1.13,Made,12.0,L. Dončić,1629029.0,6.0,,,,,,,,,,,
405,PT09M33.00S,2026-03-26T00:34:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.863994743758213,48.529411764705884,1610612754,61,82,2026-03-26T00:35:29Z,3980000,False,7.0,3.0,1,left,MISS P. Siakam driving reverse Layup,[1627783],1610612754.0,IND,driving reverse,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,0.78,Missed,,,,,,,,,,,,,,,
406,PT09M32.00S,2026-03-26T00:34:05.8Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,61,82,2026-03-26T00:34:08Z,3990000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,405.0,4.0,3.0,1.0,,,,
407,PT09M31.00S,2026-03-26T00:34:06.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,2.7102496714848883,51.225490196078425,1610612754,63,82,2026-03-26T00:34:10Z,4000000,False,-6.0,-27.0,1,left,P. Siakam putback Layup (13 PTS),[1627783],1610612754.0,IND,putback,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,2.77,Made,13.0,,,,,,,,,,,,,,
408,PT09M22.00S,2026-03-26T00:34:16.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,88.51839684625493,54.41176470588235,1610612747,63,82,2026-03-26T00:34:19Z,4010000,False,22.0,55.0,1,right,MISS A. Reaves fadeaway Shot,[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,5.96,Missed,,,,,,,,,,,,,,,
409,PT09M20.00S,2026-03-26T00:34:18.1Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,63,82,2026-03-26T00:34:19Z,4020000,False,,,0,,J. Walker REBOUND (Off:0 Def:4),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,408.0,4.0,4.0,0.0,,,,
410,PT09M08.00S,2026-03-26T00:34:29.6Z,3,REGULAR,3pt,Jump Shot,[],1630643,30.17411300919842,15.441176470588236,1610612754,63,82,2026-03-26T00:34:33Z,4030000,False,173.0,231.0,1,left,MISS J. Huff 28' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,28.86,Missed,,,,,,,,,,,,,,,
411,PT09M06.00S,2026-03-26T00:34:31.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,63,82,2026-03-26T00:34:33Z,4040000,False,,,0,,L. Dončić REBOUND (Off:1 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,410.0,4.0,3.0,1.0,,,,
412,PT08M56.00S,2026-03-26T00:34:42.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,86.67871222076215,63.48039215686274,1610612747,63,84,2026-03-26T00:34:45Z,4050000,False,67.0,73.0,1,right,L. Dončić 9' turnaround fadeaway Jump Shot (30 PTS),[1629029],1610612747.0,LAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Right,,,,9.91,Made,30.0,,,,,,,,,,,,,,
413,PT08M48.00S,2026-03-26T00:34:49.9Z,3,REGULAR,turnover,lost ball,[],1630174,,,1610612754,63,84,2026-03-26T00:34:53Z,4060000,False,,,0,,A. Nesmith lost ball TURNOVER (2 TO),"[1630174, 1629029]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Left,2.0,Dončić,1629029.0,,,,,,,,,,,,,,,,,
414,PT08M48.00S,2026-03-26T00:34:49.9Z,3,REGULAR,steal,,[],1629029,,,1610612747,63,84,2026-03-26T00:34:51Z,4070000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
415,PT08M32.00S,2026-03-26T00:35:05.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,93.38042049934296,47.794117647058826,1610612747,63,84,2026-03-26T00:35:09Z,4080000,False,-11.0,10.0,1,right,MISS L. James driving reverse Layup,[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.47,Missed,,,,,,,,,,,,,,,
416,PT08M30.00S,2026-03-26T00:35:07.6Z,3,REGULAR,rebound,defensive,[],1630643,,,1610612754,63,84,2026-03-26T00:35:09Z,4090000,False,,,0,,J. Huff REBOUND (Off:0 Def:3),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,415.0,3.0,3.0,0.0,,,,
417,PT08M24.00S,2026-03-26T00:35:14.0Z,3,REGULAR,3pt,Jump Shot,[],1641716,30.699737187910642,74.75490196078431,1610612754,63,84,2026-03-26T00:35:19Z,4100000,False,-124.0,236.0,1,left,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,26.66,Missed,,,,,,,,,,,,,,,
418,PT08M20.00S,2026-03-26T00:35:18.0Z,3,REGULAR,rebound,defensive,[],1631222,,,1610612747,63,84,2026-03-26T00:35:19Z,4110000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:4),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,417.0,5.0,4.0,1.0,,,,
419,PT08M16.00S,2026-03-26T00:35:21.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629637,95.22010512483574,48.03921568627451,1610612747,63,86,2026-03-26T00:35:33Z,4120000,False,-10.0,-8.0,1,right,J. Hayes running alley-oop Layup (14 PTS) (L. James 7 AST),"[1629637, 2544]",1610612747.0,LAL,running alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1.24,Made,14.0,L. James,2544.0,7.0,,,,,,,,,,,
421,PT08M16.00S,2026-03-26T00:35:28.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,63,86,2026-03-26T00:35:28Z,4140000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT08M04.00S,2026-03-26T00:38:35.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.783837056504599,48.03921568627451,1610612754,63,86,2026-03-26T00:38:38Z,4150000,False,10.0,11.0,1,left,MISS P. Siakam driving finger roll Layup,[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,1.5,Missed,,,,,,,,,,,,,,,
423,PT08M02.00S,2026-03-26T00:38:37.2Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,63,86,2026-03-26T00:38:38Z,4160000,False,,,0,,P. Siakam REBOUND (Off:2 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,422.0,5.0,3.0,2.0,,,,
424,PT08M02.00S,2026-03-26T00:38:37.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,5.590000152587891,50.0,1610612754,65,86,2026-03-26T00:38:37Z,4170000,False,0.0,0.0,1,left,P. Siakam tip Layup (15 PTS),[1627783],1610612754.0,IND,tip,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,0.0,Made,15.0,,,,,,,,,,,,,,
425,PT07M43.00S,2026-03-26T00:38:56.2Z,3,REGULAR,3pt,Jump Shot,[],1630559,62.89421813403416,39.950980392156865,1610612747,65,86,2026-03-26T00:39:03Z,4180000,False,-50.0,296.0,1,right,MISS A. Reaves 30' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,30.05,Missed,,,,,,,,,,,,,,,
426,PT07M42.00S,2026-03-26T00:38:57.2Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,65,86,2026-03-26T00:39:03Z,4190000,False,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,425.0,6.0,4.0,2.0,,,,
427,PT07M33.00S,2026-03-26T00:39:07.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,6.389618922470433,53.431372549019606,1610612754,65,86,2026-03-26T00:39:10Z,4200000,False,-17.0,8.0,1,left,MISS A. Nesmith driving Layup,[1630174],1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,1.88,Missed,,,,,,,,,,,,,,,
428,PT07M31.00S,2026-03-26T00:39:09.1Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,65,86,2026-03-26T00:39:10Z,4210000,False,,,0,,J. Hayes REBOUND (Off:2 Def:7),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,427.0,9.0,7.0,2.0,,,,
429,PT07M21.00S,2026-03-26T00:39:19.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,66.96780551905388,69.85294117647058,1610612747,65,86,2026-03-26T00:39:23Z,4220000,False,99.0,258.0,1,right,MISS L. Dončić 27' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,27.64,Missed,,,,,,,,,,,,,,,
430,PT07M18.00S,2026-03-26T00:39:22.1Z,3,REGULAR,rebound,defensive,[],1630643,,,1610612754,65,86,2026-03-26T00:39:23Z,4230000,False,,,0,,J. Huff REBOUND (Off:0 Def:4),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,429.0,4.0,4.0,0.0,,,,
431,PT06M57.00S,2026-03-26T00:39:42.3Z,3,REGULAR,turnover,lost ball,[],1641716,,,1610612754,65,86,2026-03-26T00:39:44Z,4240000,False,,,0,,J. Walker lost ball TURNOVER (3 TO),"[1641716, 1631222]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,3.0,LaRavia,1631222.0,,,,,,,,,,,,,,,,,
