actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
259,PT06M13.00S,2026-02-27T00:53:01.1Z,2,REGULAR,substitution,in,[],1641738,,,1610612754,40,47,2026-02-27T00:53:05Z,2560000,False,,,0,,SUB in: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M53.00S,2026-02-27T00:53:35.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641738,30.56833114323259,31.127450980392158,1610612754,40,47,2026-02-27T00:53:38Z,2570000,False,94.0,235.0,1,left,MISS K. Brown 25' 3PT,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
261,PT05M51.00S,2026-02-27T00:53:37.1Z,2,REGULAR,rebound,offensive,[],1641767,,,1610612754,40,47,2026-02-27T00:53:38Z,2580000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:0),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,260.0,1.0,0.0,1.0,,,,,,,,,,,,,,
262,PT05M49.00S,2026-02-27T00:53:39.5Z,2,REGULAR,turnover,bad pass,[],1641767,,,1610612754,40,47,2026-02-27T00:53:42Z,2590000,False,,,0,,B. Sheppard bad pass TURNOVER (1 TO),"[1641767, 1628970]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1.0,Bridges,1628970.0,,,,
263,PT05M49.00S,2026-02-27T00:53:39.5Z,2,REGULAR,steal,,[],1628970,,,1610612766,40,47,2026-02-27T00:53:40Z,2600000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
264,PT05M44.00S,2026-02-27T00:53:46.6Z,2,REGULAR,foul,personal,['2freethrow'],1630695,,,1610612766,40,47,2026-02-27T00:53:56Z,2610000,False,,,0,,M. Potter shooting personal FOUL (1 PF) (Miller 2 FT),"[1630695, 1641706]",1610612754.0,IND,shooting,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,,,,1.0,0.0,Miller,1641706.0
266,PT05M44.00S,2026-02-27T00:54:13.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641706,,,1610612766,40,48,2026-02-27T00:54:13Z,2630000,False,,,0,,B. Miller Free Throw 1 of 2 (7 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
267,PT05M44.00S,2026-02-27T00:54:15.1Z,2,REGULAR,substitution,out,[],1641750,,,1610612766,40,48,2026-02-27T00:54:17Z,2640000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M44.00S,2026-02-27T00:54:15.1Z,2,REGULAR,substitution,in,[],1631217,,,1610612766,40,48,2026-02-27T00:54:17Z,2650000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M44.00S,2026-02-27T00:54:31.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641706,,,1610612766,40,49,2026-02-27T00:54:31Z,2660000,False,,,0,,B. Miller Free Throw 2 of 2 (8 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
270,PT05M28.00S,2026-02-27T00:54:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630695,12.302890932982917,43.38235294117647,1610612754,40,49,2026-02-27T00:54:53Z,2670000,False,33.0,63.0,1,left,MISS M. Potter 7' Layup,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
271,PT05M25.00S,2026-02-27T00:54:51.7Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,40,49,2026-02-27T00:54:56Z,2680000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,270.0,2.0,2.0,0.0,,,,,,,,,,,,,,
272,PT05M17.00S,2026-02-27T00:54:58.6Z,2,REGULAR,3pt,Jump Shot,[],1641706,64.73390275952694,49.01960784313725,1610612766,40,49,2026-02-27T00:55:02Z,2690000,False,-5.0,279.0,1,right,MISS B. Miller 27' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,27.9,Missed,,,,,,,,,,,,,,,,,,
273,PT05M15.00S,2026-02-27T00:55:01.5Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,40,49,2026-02-27T00:55:01Z,2700000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,272.0,4.0,2.0,2.0,,,,,,,,,,,,,,
274,PT05M09.00S,2026-02-27T00:55:07.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,68.54467805519053,69.36274509803921,1610612766,40,49,2026-02-27T00:55:10Z,2710000,False,97.0,243.0,1,right,MISS C. White 26' 3PT,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
275,PT05M06.00S,2026-02-27T00:55:10.1Z,2,REGULAR,rebound,offensive,[],1641706,,,1610612766,40,49,2026-02-27T00:55:10Z,2720000,False,,,0,,B. Miller REBOUND (Off:1 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,274.0,3.0,2.0,1.0,,,,,,,,,,,,,,
276,PT05M06.00S,2026-02-27T00:55:11.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641706,93.38042049934296,55.63725490196079,1610612766,40,49,2026-02-27T01:01:40Z,2730000,False,28.0,10.0,1,right,MISS B. Miller putback Layup,[1641706],1610612766.0,CHA,putback,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
277,PT05M05.00S,2026-02-27T00:55:12.4Z,2,REGULAR,rebound,offensive,[],1641706,,,1610612766,40,49,2026-02-27T01:02:34Z,2740000,False,,,0,,B. Miller REBOUND (Off:2 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,276.0,4.0,2.0,2.0,,,,,,,,,,,,,,
314,PT05M05.00S,2026-02-27T00:55:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641706,90.88370565045992,38.970588235294116,1610612766,40,49,2026-02-27T01:01:28Z,2745000,False,-55.0,33.0,1,right,MISS B. Miller 6' tip Layup,[1641706],1610612766.0,CHA,tip,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
315,PT05M05.00S,2026-02-27T00:55:13.1Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,40,49,2026-02-27T01:01:28Z,2747500,False,,,0,,M. Diabaté REBOUND (Off:3 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,314.0,5.0,2.0,3.0,,,,,,,,,,,,,,
278,PT05M01.00S,2026-02-27T00:55:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,93.11760840998686,44.6078431372549,1610612766,40,51,2026-02-27T01:01:28Z,2750000,False,-27.0,12.0,1,right,M. Diabaté putback Layup (6 PTS),[1631217],1610612766.0,CHA,putback,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,6.0,,,,,,,,,,,,,
279,PT04M48.00S,2026-02-27T00:55:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,18.2161629434954,40.931372549019606,1610612754,40,51,2026-02-27T00:55:33Z,2760000,False,45.0,119.0,1,left,MISS A. Nembhard 12' fadeaway Shot,[1629614],1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,12.71,Missed,,,,,,,,,,,,,,,,,,
280,PT04M44.00S,2026-02-27T00:55:31.9Z,2,REGULAR,rebound,offensive,[],1641738,,,1610612754,40,51,2026-02-27T00:55:33Z,2770000,False,,,0,,K. Brown REBOUND (Off:1 Def:0),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,279.0,1.0,0.0,1.0,,,,,,,,,,,,,,
281,PT04M44.00S,2026-02-27T00:55:43.4Z,2,REGULAR,substitution,out,[],1630695,,,1610612754,40,51,2026-02-27T00:55:45Z,2780000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M44.00S,2026-02-27T00:55:43.4Z,2,REGULAR,substitution,in,[],1630643,,,1610612754,40,51,2026-02-27T00:55:45Z,2790000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M44.00S,2026-02-27T00:56:09.8Z,2,REGULAR,jumpball,recovered,[],1631217,,,1610612754,40,51,2026-02-27T01:06:50Z,2800000,False,,,0,,Jump Ball M. Bridges vs. K. Brown: Tip to M. Diabaté,"[1631217, 1628970, 1641738]",1610612766.0,CHA,heldball,M. Diabaté,1631217.0,Diabaté,M. Diabaté,Bridges,1628970.0,Brown,1641738.0,,,,,,,,,,,,,,,,,,,,,,
286,PT04M42.00S,2026-02-27T00:56:09.8Z,2,REGULAR,turnover,lost ball,[],1641738,,,1610612754,40,51,2026-02-27T00:56:09Z,2830000,False,,,0,,K. Brown lost ball TURNOVER (1 TO),"[1641738, 1628970]",1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,1.0,Bridges,1628970.0,,,,
287,PT04M42.00S,2026-02-27T00:56:09.8Z,2,REGULAR,steal,,[],1628970,,,1610612766,40,51,2026-02-27T00:56:09Z,2840000,False,,,0,,M. Bridges STEAL (2 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M23.00S,2026-02-27T00:56:28.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641706,83.65637319316689,43.38235294117647,1610612766,40,53,2026-02-27T00:56:33Z,2850000,False,-33.0,101.0,1,right,B. Miller 10' pullup Jump Shot (10 PTS) (C. White 3 AST),"[1641706, 1629632]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,10.64,Made,,,,,10.0,C. White,1629632.0,3.0,,,,,,,,,,
290,PT03M57.00S,2026-02-27T00:56:56.4Z,2,REGULAR,foul,personal,[],1630182,,,1610612754,40,53,2026-02-27T00:57:04Z,2870000,False,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1629614]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202027.0,,,,1.0,0.0,Nembhard,1629614.0
292,PT03M52.00S,2026-02-27T00:57:24.6Z,2,REGULAR,3pt,Jump Shot,[],1629614,31.488173455978973,64.4607843137255,1610612754,40,53,2026-02-27T01:08:23Z,2890000,False,-72.0,243.0,1,left,MISS A. Nembhard 25' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,25.4,Missed,,,,,,,,,,,,,,,,,,
293,PT03M50.00S,2026-02-27T00:57:26.6Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,40,53,2026-02-27T00:57:28Z,2900000,False,,,0,,B. Miller REBOUND (Off:2 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,292.0,5.0,3.0,2.0,,,,,,,,,,,,,,
294,PT03M30.00S,2026-02-27T00:57:50.1Z,2,REGULAR,foul,personal,['3freethrow'],1641767,,,1610612766,40,53,2026-02-27T00:57:56Z,2910000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (Miller 3 FT),"[1641767, 1641706]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201246.0,,,,2.0,0.0,Miller,1641706.0
296,PT03M30.00S,2026-02-27T00:58:21.5Z,2,REGULAR,freethrow,1 of 3,[],1641706,,,1610612766,40,54,2026-02-27T00:58:21Z,2930000,False,,,0,,B. Miller Free Throw 1 of 3 (11 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
297,PT03M30.00S,2026-02-27T00:58:34.8Z,2,REGULAR,freethrow,2 of 3,[],1641706,,,1610612766,40,54,2026-02-27T00:58:34Z,2940000,False,,,0,,MISS B. Miller Free Throw 2 of 3,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
298,PT03M30.00S,2026-02-27T00:58:34.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,40,54,2026-02-27T00:58:34Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,,
299,PT03M30.00S,2026-02-27T00:58:35.5Z,2,REGULAR,substitution,out,[],1641767,,,1610612766,40,54,2026-02-27T00:58:39Z,2960000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M30.00S,2026-02-27T00:58:35.5Z,2,REGULAR,substitution,in,[],1631245,,,1610612766,40,54,2026-02-27T00:58:39Z,2970000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M30.00S,2026-02-27T00:58:55.6Z,2,REGULAR,freethrow,3 of 3,[],1641706,,,1610612766,40,55,2026-02-27T00:58:55Z,2980000,False,,,0,,B. Miller Free Throw 3 of 3 (12 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
302,PT03M06.00S,2026-02-27T00:59:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641738,8.09789750328515,48.03921568627451,1610612754,42,55,2026-02-27T00:59:26Z,2990000,False,10.0,24.0,1,left,K. Brown driving Layup (4 PTS) (J. Huff 1 AST),"[1641738, 1630643]",1610612754.0,IND,driving,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,4.0,J. Huff,1630643.0,1.0,,,,,,,,,,
303,PT02M46.00S,2026-02-27T00:59:42.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,83.919185282523,57.35294117647059,1610612766,42,57,2026-02-27T00:59:45Z,3000000,False,37.0,99.0,1,right,B. Miller 10' driving floating Jump Shot (14 PTS) (J. Green 1 AST),"[1641706, 1630182]",1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,10.53,Made,,,,,14.0,J. Green,1630182.0,1.0,,,,,,,,,,
304,PT02M34.00S,2026-02-27T00:59:56.6Z,2,REGULAR,foul,personal,[],1630182,,,1610612754,42,57,2026-02-27T01:00:02Z,3010000,False,,,0,,J. Green personal FOUL (2 PF),"[1630182, 1630643]",1610612766.0,CHA,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201246.0,,,,2.0,0.0,Huff,1630643.0
306,PT02M34.00S,2026-02-27T01:00:03.4Z,2,REGULAR,substitution,out,[],1630182,,,1610612754,42,57,2026-02-27T01:00:10Z,3030000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M34.00S,2026-02-27T01:00:03.4Z,2,REGULAR,substitution,in,[],1642851,,,1610612754,42,57,2026-02-27T01:00:10Z,3040000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M33.00S,2026-02-27T01:00:29.0Z,2,REGULAR,turnover,bad pass,[],1641738,,,1610612754,42,57,2026-02-27T01:00:33Z,3050000,False,,,0,,K. Brown bad pass TURNOVER (2 TO),"[1641738, 1631217]",1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,Diabaté,1631217.0,,,,
309,PT02M33.00S,2026-02-27T01:00:29.0Z,2,REGULAR,steal,,[],1631217,,,1610612766,42,57,2026-02-27T01:00:30Z,3060000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
310,PT02M22.00S,2026-02-27T01:00:40.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,91.80354796320631,52.20588235294118,1610612766,42,57,2026-02-27T01:00:43Z,3070000,False,11.0,25.0,1,right,MISS C. White driving Layup,[1629632],1610612766.0,CHA,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
311,PT02M20.00S,2026-02-27T01:00:42.7Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,42,57,2026-02-27T01:00:43Z,3080000,False,,,0,,M. Diabaté REBOUND (Off:4 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,310.0,6.0,2.0,4.0,,,,,,,,,,,,,,
312,PT02M20.00S,2026-02-27T01:00:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631217,94.40999984741211,50.0,1610612766,42,59,2026-02-27T01:00:43Z,3090000,False,0.0,0.0,1,right,M. Diabaté tip Layup (8 PTS),[1631217],1610612766.0,CHA,tip,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,8.0,,,,,,,,,,,,,
313,PT02M20.00S,2026-02-27T01:00:46.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,42,59,2026-02-27T01:00:46Z,3100000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M20.00S,2026-02-27T01:02:15.1Z,2,REGULAR,substitution,out,[],1641738,,,1610612754,42,59,2026-02-27T01:02:24Z,3110000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M20.00S,2026-02-27T01:02:15.1Z,2,REGULAR,substitution,out,[],1629632,,,1610612754,42,59,2026-02-27T01:02:24Z,3120000,False,,,0,,SUB out: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M20.00S,2026-02-27T01:02:15.1Z,2,REGULAR,substitution,in,[],1630695,,,1610612754,42,59,2026-02-27T01:02:24Z,3130000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M20.00S,2026-02-27T01:02:15.1Z,2,REGULAR,substitution,in,[],1630163,,,1610612754,42,59,2026-02-27T01:02:24Z,3140000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M00.00S,2026-02-27T01:02:54.1Z,2,REGULAR,2pt,Jump Shot,[],1641716,20.844283837056505,68.87254901960785,1610612754,42,59,2026-02-27T01:02:57Z,3150000,False,-94.0,143.0,1,left,MISS J. Walker 17' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,17.17,Missed,,,,,,,,,,,,,,,,,,
321,PT01M57.00S,2026-02-27T01:02:57.1Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,42,59,2026-02-27T01:02:57Z,3160000,False,,,0,,M. Diabaté REBOUND (Off:4 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Left Center,,,320.0,7.0,3.0,4.0,,,,,,,,,,,,,,
322,PT01M47.00S,2026-02-27T01:03:06.7Z,2,REGULAR,3pt,Jump Shot,[],1642851,94.03745072273325,94.36274509803921,1610612766,42,59,2026-02-27T01:03:10Z,3170000,False,222.0,4.0,1,right,MISS K. Knueppel 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,22.18,Missed,,,,,,,,,,,,,,,,,,
323,PT01M45.00S,2026-02-27T01:03:08.7Z,2,REGULAR,rebound,defensive,[],1631245,,,1610612754,42,59,2026-02-27T01:03:13Z,3180000,False,,,0,,Q. Jackson REBOUND (Off:0 Def:3),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Right Corner 3,24+ Right,,,322.0,3.0,3.0,0.0,,,,,,,,,,,,,,
325,PT01M41.00S,2026-02-27T01:03:16.5Z,2,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612754,42,59,2026-02-27T01:05:21Z,3200000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1641706, 1629614]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,,,,1.0,0.0,Nembhard,1629614.0
328,PT01M41.00S,2026-02-27T01:03:32.5Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612754,42,59,2026-02-27T01:06:03Z,3230000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M41.00S,2026-02-27T01:05:57.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629614,,,1610612754,43,59,2026-02-27T01:14:21Z,3250000,False,,,0,,A. Nembhard Free Throw 1 of 2 (4 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
331,PT01M41.00S,2026-02-27T01:05:57.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629614,,,1610612754,44,59,2026-02-27T01:14:21Z,3260000,False,,,0,,A. Nembhard Free Throw 2 of 2 (5 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
332,PT01M24.00S,2026-02-27T01:06:34.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,86.81011826544021,48.77450980392157,1610612766,44,61,2026-02-27T01:06:39Z,3270000,False,-6.0,71.0,1,right,M. Bridges 7' floating Jump Shot (5 PTS) (L. Ball 5 AST),"[1628970, 1630163]",1610612766.0,CHA,floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,5.0,L. Ball,1630163.0,5.0,,,,,,,,,,
334,PT01M10.00S,2026-02-27T01:06:50.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642851,,,1610612754,44,61,2026-02-27T01:06:58Z,3290000,False,,,0,,K. Knueppel shooting personal FOUL (2 PF) (Nembhard 2 FT),"[1642851, 1629614]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202056.0,,,,2.0,0.0,Nembhard,1629614.0
336,PT01M10.00S,2026-02-27T01:07:15.2Z,2,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,45,61,2026-02-27T01:07:15Z,3310000,False,,,0,,A. Nembhard Free Throw 1 of 2 (6 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
337,PT01M10.00S,2026-02-27T01:07:32.1Z,2,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,46,61,2026-02-27T01:07:32Z,3320000,False,,,0,,A. Nembhard Free Throw 2 of 2 (7 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
338,PT01M00.00S,2026-02-27T01:07:47.1Z,2,REGULAR,3pt,Jump Shot,[],1630163,64.20827858081472,50.49019607843137,1610612766,46,64,2026-02-27T01:07:52Z,3330000,False,2.0,284.0,1,right,L. Ball 28' 3PT pullup (14 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,28.39,Made,,,,,14.0,,,,,,,,,,,,,
339,PT00M50.50S,2026-02-27T01:08:00.8Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,46,64,2026-02-27T01:08:04Z,3340000,False,,,0,,A. Nembhard bad pass TURNOVER (3 TO),"[1629614, 1631217]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,Diabaté,1631217.0,,,,
340,PT00M50.50S,2026-02-27T01:08:00.8Z,2,REGULAR,steal,,[],1631217,,,1610612766,46,64,2026-02-27T01:08:04Z,3350000,False,,,0,,M. Diabaté STEAL (2 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT00M46.20S,2026-02-27T01:08:05.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642851,66.44218134034165,69.11764705882352,1610612766,46,67,2026-02-27T01:08:09Z,3360000,False,96.0,263.0,1,right,K. Knueppel 27' 3PT running (15 PTS) (L. Ball 6 AST),"[1642851, 1630163]",1610612766.0,CHA,running,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,27.97,Made,,,,,15.0,L. Ball,1630163.0,6.0,,,,,,,,,,
344,PT00M27.70S,2026-02-27T01:08:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630695,4.944152431011826,47.794117647058826,1610612754,46,67,2026-02-27T01:08:46Z,3390000,False,11.0,-6.0,1,left,MISS M. Potter cutting Layup,[1630695],1610612754.0,IND,cutting,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
