actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
345,PT00M45.30S,2025-12-24T01:41:30.1Z,2,REGULAR,freethrow,1 of 1,[],1631157,,,1610612749,41,59,2025-12-24T01:41:30Z,3390000,False,,,0,,MISS R. Rollins Free Throw 1 of 1,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
346,PT00M44.20S,2025-12-24T01:41:31.2Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,41,59,2025-12-24T01:41:32Z,3400000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,345.0,,,,,,,,,,,4.0,4.0,0.0,,,,
347,PT00M29.20S,2025-12-24T01:41:46.3Z,2,REGULAR,3pt,Jump Shot,[],1630643,67.49342969776609,25.49019607843137,1610612754,44,59,2025-12-24T01:41:49Z,3410000,False,-123.0,253.0,1,right,J. Huff 28' 3PT  (3 PTS) (A. Nembhard 3 AST),"[1630643, 1629614]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,28.12,Made,,3.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,
349,PT00M08.60S,2025-12-24T01:42:14.6Z,2,REGULAR,3pt,Jump Shot,[],1626167,33.459264126149804,49.50980392156863,1610612749,44,59,2025-12-24T01:42:53Z,3430000,False,2.0,262.0,1,left,MISS M. Turner 26' step back 3PT,[1626167],1610612749.0,MIL,step back,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
350,PT00M06.30S,2025-12-24T01:42:16.9Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,44,59,2025-12-24T01:42:16Z,3440000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,349.0,,,,,,,,,,,4.0,3.0,1.0,,,,
351,PT00M01.90S,2025-12-24T01:42:21.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629614,91.27792378449409,47.05882352941176,1610612754,44,59,2025-12-24T01:42:25Z,3450000,False,-15.0,29.0,1,right,MISS A. Nembhard running Layup - blocked,"[1629614, 1626167]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
352,PT00M01.90S,2025-12-24T01:42:21.4Z,2,REGULAR,block,,[],1626167,,,1610612754,44,59,2025-12-24T01:42:23Z,3460000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
353,PT00M01.90S,2025-12-24T01:42:21.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,44,59,2025-12-24T01:42:25Z,3470000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,351.0,,,,,,,,,,,3.0,3.0,0.0,,,,
356,PT00M00.00S,2025-12-24T01:42:27.0Z,2,REGULAR,period,end,[],0,,,1610612749,44,59,2025-12-24T01:42:27Z,3500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-12-24T01:57:00.5Z,3,REGULAR,substitution,out,['startperiod'],1631157,,,1610612749,44,59,2025-12-24T01:57:22Z,3510000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-12-24T01:57:00.5Z,3,REGULAR,substitution,out,['startperiod'],203914,,,1610612749,44,59,2025-12-24T01:57:22Z,3520000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-12-24T01:57:00.5Z,3,REGULAR,substitution,in,['startperiod'],1629645,,,1610612749,44,59,2025-12-24T01:57:22Z,3530000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-12-24T01:57:00.5Z,3,REGULAR,substitution,in,['startperiod'],1631260,,,1610612749,44,59,2025-12-24T01:57:22Z,3540000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-12-24T01:57:39.8Z,3,REGULAR,period,start,[],0,,,1610612754,44,59,2025-12-24T01:57:39Z,3550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M43.00S,2025-12-24T01:57:56.6Z,3,REGULAR,3pt,Jump Shot,[],1629614,34.510512483574246,55.392156862745104,1610612754,44,59,2025-12-24T01:58:01Z,3560000,False,-27.0,272.0,1,left,MISS A. Nembhard 27' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,27.32,Missed,,,,,,,,,,,,,,,,,,
363,PT11M39.00S,2025-12-24T01:58:00.6Z,3,REGULAR,rebound,offensive,[],1630643,,,1610612754,44,59,2025-12-24T01:58:01Z,3570000,False,,,0,,J. Huff REBOUND (Off:2 Def:4),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,362.0,,,,,,,,,,,6.0,4.0,2.0,,,,
364,PT11M31.00S,2025-12-24T01:58:08.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,17.69053876478318,56.127450980392155,1610612754,44,59,2025-12-24T01:58:11Z,3580000,False,-31.0,114.0,1,left,MISS P. Siakam 11' step back Shot - blocked,"[1627783, 1628398]",1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,11.78,Missed,,,,,,,,,,,,,,,Kuzma,1628398.0,,
365,PT11M31.00S,2025-12-24T01:58:08.0Z,3,REGULAR,block,,[],1628398,,,1610612754,44,59,2025-12-24T01:58:10Z,3590000,False,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
366,PT11M28.00S,2025-12-24T01:58:11.0Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,44,59,2025-12-24T01:58:11Z,3600000,False,,,0,,P. Siakam REBOUND (Off:2 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,364.0,,,,,,,,,,,5.0,3.0,2.0,,,,
367,PT11M27.00S,2025-12-24T01:58:11.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,20.581471747700395,70.83333333333334,1610612754,44,59,2025-12-24T01:59:11Z,3610000,False,-104.0,141.0,1,left,MISS P. Siakam 17' turnaround Shot,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,17.53,Missed,,,,,,,,,,,,,,,,,,
368,PT11M25.00S,2025-12-24T01:58:13.6Z,3,REGULAR,rebound,offensive,[],1630679,,,1610612754,44,59,2025-12-24T01:58:15Z,3620000,False,,,0,,E. Thompson REBOUND (Off:1 Def:2),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Mid-Range,16-24 Left Center,,,367.0,,,,,,,,,,,3.0,2.0,1.0,,,,
369,PT11M24.00S,2025-12-24T01:58:14.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629614,34.773324572930356,44.36274509803921,1610612754,44,59,2025-12-24T01:59:44Z,3630000,False,28.0,274.0,1,left,MISS A. Nembhard 27' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,27.58,Missed,,,,,,,,,,,,,,,,,,
370,PT11M20.00S,2025-12-24T01:58:18.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,44,59,2025-12-24T01:58:22Z,3640000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,369.0,,,,,,,,,,,,,,,,,
372,PT11M09.00S,2025-12-24T01:58:49.6Z,3,REGULAR,foul,personal,[],1630679,,,1610612749,44,59,2025-12-24T01:58:56Z,3660000,False,,,0,,E. Thompson personal FOUL (2 PF),"[1630679, 1626171]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628487.0,2.0,0.0,Portis,1626171.0,,,,,,,,
374,PT11M06.00S,2025-12-24T01:59:12.1Z,3,REGULAR,foul,personal,[],1629614,,,1610612749,44,59,2025-12-24T01:59:16Z,3680000,False,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 1629645]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,,,
376,PT10M55.00S,2025-12-24T01:59:37.2Z,3,REGULAR,3pt,Jump Shot,[],1628398,93.51182654402102,96.32352941176471,1610612749,44,62,2025-12-24T01:59:40Z,3700000,False,232.0,8.0,1,right,K. Kuzma 3PT step back (7 PTS),[1628398],1610612749.0,MIL,step back,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,23.18,Made,,7.0,,,,,,,,,,,,,,,,
377,PT10M36.00S,2025-12-24T01:59:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630643,7.835085413929041,46.568627450980394,1610612754,46,62,2025-12-24T02:00:01Z,3710000,False,17.0,21.0,1,left,J. Huff driving finger roll Layup (5 PTS) (A. Nembhard 4 AST),"[1630643, 1629614]",1610612754.0,IND,driving finger roll,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,2.72,Made,,5.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,,,,
379,PT10M14.00S,2025-12-24T02:00:19.2Z,3,REGULAR,3pt,Jump Shot,[],1631260,82.07950065703022,2.941176470588235,1610612749,46,62,2025-12-24T02:00:23Z,3730000,False,-235.0,116.0,1,right,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
380,PT10M11.00S,2025-12-24T02:00:22.2Z,3,REGULAR,rebound,defensive,[],1630643,,,1610612754,46,62,2025-12-24T02:00:23Z,3740000,False,,,0,,J. Huff REBOUND (Off:2 Def:5),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,379.0,,,,,,,,,,,7.0,5.0,2.0,,,,
381,PT10M00.00S,2025-12-24T02:00:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.732588699080158,43.627450980392155,1610612754,48,62,2025-12-24T02:00:36Z,3750000,False,32.0,1.0,1,left,P. Siakam driving finger roll Layup (9 PTS) (J. Huff 3 AST),"[1627783, 1630643]",1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.19,Made,,9.0,J. Huff,1630643.0,3.0,,,,,,,,,,,,,
383,PT09M34.00S,2025-12-24T02:00:58.9Z,3,REGULAR,3pt,Jump Shot,[],1626167,94.56307490144546,97.05882352941177,1610612749,48,65,2025-12-24T02:01:02Z,3770000,False,235.0,-1.0,1,right,M. Turner 3PT  (8 PTS) (A. Green 3 AST),"[1626167, 1631260]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,23.53,Made,,8.0,A. Green,1631260.0,3.0,,,,,,,,,,,,,
385,PT09M17.00S,2025-12-24T02:01:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630679,7.966491458607096,48.03921568627451,1610612754,48,65,2025-12-24T02:01:18Z,3790000,False,10.0,22.0,1,left,MISS E. Thompson cutting Layup - blocked,"[1630679, 1628398]",1610612754.0,IND,cutting,,,Thompson,E. Thompson,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,Kuzma,1628398.0,,
386,PT09M17.00S,2025-12-24T02:01:15.6Z,3,REGULAR,block,,[],1628398,,,1610612754,48,65,2025-12-24T02:01:17Z,3800000,False,,,0,,K. Kuzma BLOCK (2 BLK),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT09M14.00S,2025-12-24T02:01:18.6Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,48,65,2025-12-24T02:02:15Z,3810000,False,,,0,,P. Siakam REBOUND (Off:3 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,385.0,,,,,,,,,,,6.0,3.0,3.0,,,,
388,PT09M13.00S,2025-12-24T02:01:19.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,33.459264126149804,37.99019607843137,1610612754,48,65,2025-12-24T02:01:23Z,3820000,False,60.0,262.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,26.88,Missed,,,,,,,,,,,,,,,,,,
389,PT09M10.00S,2025-12-24T02:01:22.3Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,48,65,2025-12-24T02:01:23Z,3830000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,388.0,,,,,,,,,,,3.0,3.0,0.0,,,,
390,PT09M02.00S,2025-12-24T02:01:31.1Z,3,REGULAR,2pt,Jump Shot,[],1626171,90.22667542706965,22.30392156862745,1610612749,48,65,2025-12-24T02:01:44Z,3840000,False,-138.0,39.0,1,right,MISS B. Portis 14' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,14.4,Missed,,,,,,,,,,,,,,,,,,
391,PT08M58.00S,2025-12-24T02:01:35.1Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,48,65,2025-12-24T02:01:35Z,3850000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,390.0,,,,,,,,,,,1.0,1.0,0.0,,,,
392,PT08M54.00S,2025-12-24T02:01:40.3Z,3,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612754,48,65,2025-12-24T02:01:47Z,3860000,False,,,0,,A. Green shooting personal FOUL (3 PF) (Huff 2 FT),"[1631260, 1630643]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,3.0,0.0,Huff,1630643.0,,,,,,,,
394,PT08M54.00S,2025-12-24T02:02:04.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630643,,,1610612754,49,65,2025-12-24T02:02:04Z,3880000,False,,,0,,J. Huff Free Throw 1 of 2 (6 PTS),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
395,PT08M54.00S,2025-12-24T02:02:23.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630643,,,1610612754,50,65,2025-12-24T02:02:23Z,3890000,False,,,0,,J. Huff Free Throw 2 of 2 (7 PTS),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
396,PT08M40.00S,2025-12-24T02:02:41.0Z,3,REGULAR,foul,offensive,[],1631260,,,1610612749,50,65,2025-12-24T02:02:46Z,3900000,False,,,0,,A. Green offensive FOUL (4 PF),"[1631260, 1629614]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,201245.0,4.0,0.0,Nembhard,1629614.0,,,,,,,,
398,PT08M40.00S,2025-12-24T02:02:41.0Z,3,REGULAR,turnover,offensive foul,[],1631260,,,1610612749,50,65,2025-12-24T02:02:41Z,3920000,False,,,0,,A. Green offensive foul TURNOVER (2 TO),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,201245.0,,,,,2.0,,,,,,,
399,PT08M21.00S,2025-12-24T02:03:12.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630643,9.017739816031538,47.30392156862745,1610612754,52,65,2025-12-24T02:03:15Z,3930000,False,13.0,32.0,1,left,J. Huff turnaround Jump Shot (9 PTS) (A. Nembhard 5 AST),"[1630643, 1629614]",1610612754.0,IND,turnaround,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,3.5,Made,,9.0,A. Nembhard,1629614.0,5.0,,,,,,,,,,,,,
401,PT08M09.00S,2025-12-24T02:03:24.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,93.24901445466492,97.54901960784314,1610612749,52,65,2025-12-24T02:03:28Z,3950000,False,238.0,11.0,1,right,MISS M. Turner 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
402,PT08M07.00S,2025-12-24T02:03:26.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,52,65,2025-12-24T02:03:28Z,3960000,False,,,0,,P. Siakam REBOUND (Off:3 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,401.0,,,,,,,,,,,7.0,4.0,3.0,,,,
404,PT07M59.00S,2025-12-24T02:03:37.9Z,3,REGULAR,substitution,out,[],1631260,,,1610612754,52,65,2025-12-24T02:03:40Z,3980000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M59.00S,2025-12-24T02:03:37.9Z,3,REGULAR,substitution,in,[],203914,,,1610612754,52,65,2025-12-24T02:03:40Z,3990000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M58.00S,2025-12-24T02:04:15.4Z,3,REGULAR,turnover,backcourt,[],1629614,,,1610612754,52,65,2025-12-24T02:04:28Z,4000000,False,,,0,,A. Nembhard backcourt TURNOVER (1 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627962.0,,,,,1.0,,,,,,,
407,PT07M46.00S,2025-12-24T02:05:10.8Z,3,REGULAR,turnover,lost ball,[],203914,,,1610612749,52,65,2025-12-24T02:05:13Z,4010000,False,,,0,,G. Harris lost ball TURNOVER (1 TO),"[203914, 1630679]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1.0,,,,,,Thompson,1630679.0
408,PT07M46.00S,2025-12-24T02:05:10.8Z,3,REGULAR,steal,,[],1630679,,,1610612754,52,65,2025-12-24T02:05:12Z,4020000,False,,,0,,E. Thompson STEAL (2 STL),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
409,PT07M35.00S,2025-12-24T02:05:23.6Z,3,REGULAR,foul,personal,['2freethrow'],203914,,,1610612754,52,65,2025-12-24T02:05:31Z,4030000,False,,,0,,G. Harris shooting personal FOUL (3 PF) (Siakam 2 FT),"[203914, 1627783]",1610612749.0,MIL,shooting,,,Harris,G. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,1627962.0,3.0,0.0,Siakam,1627783.0,,,,,,,,
411,PT07M35.00S,2025-12-24T02:05:52.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627783,,,1610612754,52,65,2025-12-24T02:05:52Z,4050000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
412,PT07M35.00S,2025-12-24T02:05:52.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,52,65,2025-12-24T02:05:52Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,,,
413,PT07M35.00S,2025-12-24T02:06:12.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627783,,,1610612754,53,65,2025-12-24T02:06:12Z,4070000,False,,,0,,P. Siakam Free Throw 2 of 2 (10 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
414,PT07M23.00S,2025-12-24T02:06:26.0Z,3,REGULAR,3pt,Jump Shot,[],203914,87.99277266754271,4.6568627450980395,1610612749,53,65,2025-12-24T02:06:30Z,4080000,False,-227.0,60.0,1,right,MISS G. Harris 3PT,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
415,PT07M19.00S,2025-12-24T02:06:30.0Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612749,53,65,2025-12-24T02:06:30Z,4090000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,414.0,,,,,,,,,,,4.0,3.0,1.0,,,,
416,PT07M19.00S,2025-12-24T02:06:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,90.3580814717477,47.549019607843135,1610612749,53,67,2025-12-24T02:06:32Z,4100000,False,-12.0,38.0,1,right,M. Turner putback Layup (10 PTS),[1626167],1610612749.0,MIL,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,4.0,Made,,10.0,,,,,,,,,,,,,,,,
417,PT07M08.00S,2025-12-24T02:06:40.7Z,3,REGULAR,2pt,Jump Shot,[],1627783,11.251642575558476,29.65686274509804,1610612754,53,67,2025-12-24T02:06:45Z,4110000,False,102.0,53.0,1,left,MISS P. Siakam 11' turnaround bank Shot,[1627783],1610612754.0,IND,turnaround bank,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,11.48,Missed,,,,,,,,,,,,,,,,,,
418,PT07M07.00S,2025-12-24T02:06:41.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,53,67,2025-12-24T02:07:05Z,4120000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,417.0,,,,,,,,,,,5.0,4.0,1.0,,,,
419,PT07M00.00S,2025-12-24T02:06:51.3Z,3,REGULAR,foul,personal,['2freethrow'],1630679,,,1610612749,53,67,2025-12-24T02:06:59Z,4130000,False,,,0,,E. Thompson shooting personal FOUL (3 PF) (Kuzma 2 FT),"[1630679, 1628398]",1610612754.0,IND,shooting,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1628487.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,
421,PT07M00.00S,2025-12-24T02:07:29.2Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,53,68,2025-12-24T02:07:29Z,4150000,False,,,0,,K. Kuzma Free Throw 1 of 2 (8 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
422,PT07M00.00S,2025-12-24T02:07:36.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,53,68,2025-12-24T02:07:36Z,4160000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M00.00S,2025-12-24T02:10:53.4Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,53,69,2025-12-24T02:10:53Z,4170000,False,,,0,,K. Kuzma Free Throw 2 of 2 (9 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
424,PT06M55.00S,2025-12-24T02:11:01.8Z,3,REGULAR,foul,personal,[],1629645,,,1610612754,53,69,2025-12-24T02:11:05Z,4180000,False,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 1629614]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,201245.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,
426,PT06M43.00S,2025-12-24T02:11:28.8Z,3,REGULAR,2pt,Jump Shot,[],1631097,22.28975032851511,51.470588235294116,1610612754,53,69,2025-12-24T02:11:31Z,4200000,False,-7.0,157.0,1,left,MISS B. Mathurin 15' pullup Shot,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Center,15.72,Missed,,,,,,,,,,,,,,,,,,
427,PT06M42.00S,2025-12-24T02:11:29.8Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,53,69,2025-12-24T02:11:31Z,4210000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Center,,,426.0,,,,,,,,,,,4.0,4.0,0.0,,,,
428,PT06M36.00S,2025-12-24T02:11:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.06636005256242,63.970588235294116,1610612749,53,69,2025-12-24T02:11:40Z,4220000,False,70.0,22.0,1,right,MISS K. Kuzma 7' driving Layup - blocked,"[1628398, 1630679]",1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,Thompson,1630679.0,,
429,PT06M36.00S,2025-12-24T02:11:37.3Z,3,REGULAR,block,,[],1630679,,,1610612749,53,69,2025-12-24T02:11:39Z,4230000,False,,,0,,E. Thompson BLOCK (2 BLK),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
430,PT06M36.00S,2025-12-24T02:11:37.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,53,69,2025-12-24T02:11:40Z,4240000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,428.0,,,,,,,,,,,,,,,,,
