actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
340,PT01M05.00S,2026-04-11T00:32:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,9.411957950065702,40.44117647058824,1610612755,49,56,2026-04-11T00:32:29Z,3340000,False,48.0,36.0,1,left,K. Oubre Jr. pullup Jump Shot (8 PTS) (P. George 2 AST),"[1626162, 202331]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.98,Made,,,,,8.0,P. George,202331.0,2.0,,,,
341,PT00M50.00S,2026-04-11T00:32:42.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,92.32917214191852,48.529411764705884,1610612754,51,56,2026-04-11T00:32:45Z,3350000,False,-7.0,20.0,1,right,O. Toppin cutting DUNK (2 PTS) (T. Peter 1 AST),"[1630167, 1643007]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,2.1,Made,,,,,2.0,T. Peter,1643007.0,1.0,,,,
343,PT00M40.50S,2026-04-11T00:32:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.652431011826544,58.333333333333336,1610612755,51,56,2026-04-11T00:33:45Z,3370000,False,-42.0,10.0,1,left,MISS K. Oubre Jr. finger roll Layup,[1626162],1610612755.0,PHI,finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,4.29,Missed,,,,,,,,,,,,
347,PT00M38.00S,2026-04-11T00:33:01.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,51,56,2026-04-11T00:40:57Z,3380000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,343.0,,,,,,,,,,,
344,PT00M38.00S,2026-04-11T00:33:43.5Z,2,REGULAR,jumpball,recovered,[],1641716,,,1610612754,51,56,2026-04-11T00:41:09Z,3390000,False,,,0,,Jump Ball M. Potter vs. A. Drummond: Tip to J. Walker,"[1641716, 1630695, 203083]",1610612754.0,IND,lodgedball,J. Walker,1641716.0,Walker,J. Walker,Potter,1630695.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,,
348,PT00M31.90S,2026-04-11T00:33:48.2Z,2,REGULAR,3pt,Jump Shot,[],1630695,68.28186596583443,73.77450980392157,1610612754,51,56,2026-04-11T00:33:52Z,3420000,False,119.0,246.0,1,right,MISS M. Potter 27' 3PT,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Right Center,,,,,,,27.3,Missed,,,,,,,,,,,,
349,PT00M29.00S,2026-04-11T00:33:51.1Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,51,56,2026-04-11T00:33:52Z,3430000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,348.0,3.0,3.0,0.0,,,,,,,,
350,PT00M10.80S,2026-04-11T00:34:09.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,15.588042049934298,41.66666666666667,1610612755,51,56,2026-04-11T00:34:14Z,3440000,False,42.0,94.0,1,left,MISS K. Oubre Jr. 10' turnaround Shot,[1626162],1610612755.0,PHI,turnaround,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.28,Missed,,,,,,,,,,,,
351,PT00M05.90S,2026-04-11T00:34:14.2Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,51,56,2026-04-11T00:34:14Z,3450000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,350.0,4.0,3.0,1.0,,,,,,,,
352,PT00M04.50S,2026-04-11T00:34:15.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202331,4.812746386333772,55.63725490196079,1610612755,51,58,2026-04-11T00:34:18Z,3460000,False,-28.0,-7.0,1,left,P. George DUNK (10 PTS) (K. Oubre Jr. 1 AST),"[202331, 1626162]",1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,2.91,Made,,,,,10.0,K. Oubre Jr.,1626162.0,1.0,,,,
354,PT00M00.20S,2026-04-11T00:34:22.8Z,2,REGULAR,turnover,lost ball,[],1630167,,,1610612754,51,58,2026-04-11T00:34:26Z,3480000,False,,,0,,O. Toppin lost ball TURNOVER (2 TO),"[1630167, 1626162]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,2.0,,,,,,,,,,,Oubre Jr.,1626162.0,,
355,PT00M00.20S,2026-04-11T00:34:22.8Z,2,REGULAR,steal,,[],1626162,,,1610612755,51,58,2026-04-11T00:43:02Z,3490000,False,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
356,PT00M00.00S,2026-04-11T00:34:25.1Z,2,REGULAR,period,end,[],0,,,1610612755,51,58,2026-04-11T00:34:25Z,3500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-04-11T00:49:05.1Z,3,REGULAR,substitution,out,['startperiod'],1630167,,,1610612755,51,58,2026-04-11T00:50:01Z,3510000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2026-04-11T00:49:05.1Z,3,REGULAR,substitution,out,['startperiod'],1643007,,,1610612755,51,58,2026-04-11T00:50:01Z,3520000,False,,,0,,SUB out: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2026-04-11T00:49:05.1Z,3,REGULAR,substitution,out,['startperiod'],1642348,,,1610612755,51,58,2026-04-11T00:50:01Z,3530000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2026-04-11T00:49:05.1Z,3,REGULAR,substitution,out,['startperiod'],203083,,,1610612755,51,58,2026-04-11T00:50:01Z,3540000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2026-04-11T00:49:05.1Z,3,REGULAR,substitution,in,['startperiod'],1630679,,,1610612755,51,58,2026-04-11T00:50:01Z,3550000,False,,,0,,SUB in: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2026-04-11T00:49:05.1Z,3,REGULAR,substitution,in,['startperiod'],1641738,,,1610612755,51,58,2026-04-11T00:50:01Z,3560000,False,,,0,,SUB in: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2026-04-11T00:49:05.1Z,3,REGULAR,substitution,in,['startperiod'],1641737,,,1610612755,51,58,2026-04-11T00:50:01Z,3570000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2026-04-11T00:49:05.1Z,3,REGULAR,substitution,in,['startperiod'],1642845,,,1610612755,51,58,2026-04-11T00:50:01Z,3580000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2026-04-11T00:50:14.1Z,3,REGULAR,period,start,[],0,,,1610612755,51,58,2026-04-11T00:50:14Z,3590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M42.00S,2026-04-11T00:50:31.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641737,90.75229960578186,65.68627450980392,1610612755,51,60,2026-04-11T00:50:35Z,3600000,False,78.0,34.0,1,right,A. Bona 8' turnaround Jump Shot (3 PTS),[1641737],1610612755.0,PHI,turnaround,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,8.56,Made,,,,,3.0,,,,,,,
369,PT11M26.00S,2026-04-11T00:50:46.7Z,3,REGULAR,3pt,Jump Shot,[],1630679,29.517082785808146,16.42156862745098,1610612754,54,60,2026-04-11T00:50:50Z,3610000,False,168.0,225.0,1,left,E. Thompson 28' 3PT  (3 PTS) (Q. Jackson 5 AST),"[1630679, 1631245]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,28.07,Made,,,,,3.0,Q. Jackson,1631245.0,5.0,,,,
371,PT11M09.00S,2026-04-11T00:51:04.1Z,3,REGULAR,3pt,Jump Shot,[],1626162,71.82982917214193,18.137254901960784,1610612755,54,60,2026-04-11T00:51:09Z,3630000,False,-159.0,212.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,26.54,Missed,,,,,,,,,,,,
372,PT11M04.00S,2026-04-11T00:51:09.1Z,3,REGULAR,rebound,defensive,[],1630679,,,1610612754,54,60,2026-04-11T00:51:09Z,3640000,False,,,0,,E. Thompson REBOUND (Off:0 Def:1),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,371.0,1.0,1.0,0.0,,,,,,,,
373,PT10M57.00S,2026-04-11T00:51:16.3Z,3,REGULAR,3pt,Jump Shot,[],1630679,29.6484888304862,23.774509803921568,1610612754,54,60,2026-04-11T00:51:20Z,3650000,False,131.0,226.0,1,left,MISS E. Thompson 26' 3PT,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,26.14,Missed,,,,,,,,,,,,
374,PT10M54.00S,2026-04-11T00:51:19.3Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,54,60,2026-04-11T00:51:20Z,3660000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,373.0,5.0,4.0,1.0,,,,,,,,
375,PT10M48.00S,2026-04-11T00:51:24.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,66.83639947437582,50.0,1610612755,54,60,2026-04-11T00:51:29Z,3670000,False,0.0,259.0,1,right,MISS T. Maxey 25' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,25.92,Missed,,,,,,,,,,,,
376,PT10M45.00S,2026-04-11T00:51:27.9Z,3,REGULAR,rebound,defensive,[],1630695,,,1610612754,54,60,2026-04-11T00:51:29Z,3680000,False,,,0,,M. Potter REBOUND (Off:0 Def:8),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,,,,,,,,,375.0,8.0,8.0,0.0,,,,,,,,
377,PT10M43.00S,2026-04-11T00:51:30.0Z,3,REGULAR,turnover,lost ball,[],1630695,,,1610612754,54,60,2026-04-11T00:51:32Z,3690000,False,,,0,,M. Potter lost ball TURNOVER (2 TO),"[1630695, 1626162]",1610612754.0,IND,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,2.0,,,,,,,,,,,Oubre Jr.,1626162.0,,
378,PT10M43.00S,2026-04-11T00:51:30.0Z,3,REGULAR,steal,,[],1626162,,,1610612755,54,60,2026-04-11T00:51:31Z,3700000,False,,,0,,K. Oubre Jr. STEAL (4 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
379,PT10M40.00S,2026-04-11T00:51:33.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,93.11760840998686,96.81372549019608,1610612755,54,60,2026-04-11T00:51:37Z,3710000,False,234.0,12.0,1,right,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,,,,23.44,Missed,,,,,,,,,,,,
380,PT10M37.00S,2026-04-11T00:51:36.1Z,3,REGULAR,rebound,defensive,[],1630695,,,1610612754,54,60,2026-04-11T00:51:37Z,3720000,False,,,0,,M. Potter REBOUND (Off:0 Def:9),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,,,,,,,,,379.0,9.0,9.0,0.0,,,,,,,,
381,PT10M29.00S,2026-04-11T00:51:44.1Z,3,REGULAR,3pt,Jump Shot,[],1641716,27.020367936925098,83.08823529411765,1610612754,57,60,2026-04-11T00:51:51Z,3730000,False,-165.0,201.0,1,left,J. Walker 26' 3PT pullup (14 PTS) (K. Brown 1 AST),"[1641716, 1641738]",1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,26.07,Made,,,,,14.0,K. Brown,1641738.0,1.0,,,,
383,PT10M05.00S,2026-04-11T00:52:07.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,87.72996057818659,40.931372549019606,1610612755,57,62,2026-04-11T00:52:11Z,3750000,False,-45.0,63.0,1,right,K. Oubre Jr. 7' pullup Jump Shot (10 PTS),[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.74,Made,,,,,10.0,,,,,,,
384,PT09M51.00S,2026-04-11T00:52:21.8Z,3,REGULAR,3pt,Jump Shot,[],1641716,15.193823915900131,4.6568627450980395,1610612754,60,62,2026-04-11T00:52:25Z,3760000,False,227.0,90.0,1,left,J. Walker 24' 3PT  (17 PTS) (K. Brown 2 AST),"[1641716, 1641738]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right,,,,,,,24.4,Made,,,,,17.0,K. Brown,1641738.0,2.0,,,,
386,PT09M40.00S,2026-04-11T00:52:33.7Z,3,REGULAR,turnover,out-of-bounds,[],1642845,,,1610612755,60,62,2026-04-11T00:52:38Z,3780000,False,,,0,,V. Edgecombe bad pass out-of-bounds TURNOVER (2 TO),[1642845],1610612755.0,PHI,bad pass,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,1626300.0,,,,,2.0,,,,,,,,,,,,,,
387,PT09M31.00S,2026-04-11T00:52:52.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631245,29.517082785808146,28.921568627450984,1610612754,60,62,2026-04-11T00:52:56Z,3790000,False,105.0,225.0,1,left,MISS Q. Jackson 24' pullup 3PT,[1631245],1610612754.0,IND,pullup,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,24.85,Missed,,,,,,,,,,,,
388,PT09M27.00S,2026-04-11T00:52:56.3Z,3,REGULAR,rebound,offensive,[],1630695,,,1610612754,60,62,2026-04-11T00:52:56Z,3800000,False,,,0,,M. Potter REBOUND (Off:1 Def:9),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,387.0,10.0,9.0,1.0,,,,,,,,
389,PT09M27.00S,2026-04-11T00:52:56.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630695,5.590000152587891,50.0,1610612754,62,62,2026-04-11T00:52:56Z,3810000,False,0.0,0.0,1,left,M. Potter tip DUNK (13 PTS),[1630695],1610612754.0,IND,tip,,,Potter,M. Potter,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,13.0,,,,,,,
390,PT09M12.00S,2026-04-11T00:53:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,88.51839684625493,50.73529411764706,1610612755,62,62,2026-04-11T00:53:18Z,3820000,False,4.0,55.0,1,right,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.55,Missed,,,,,,,,,,,,
391,PT09M07.00S,2026-04-11T00:53:16.3Z,3,REGULAR,rebound,offensive,[],1630178,,,1610612755,62,62,2026-04-11T00:53:18Z,3830000,False,,,0,,T. Maxey REBOUND (Off:2 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,390.0,3.0,1.0,2.0,,,,,,,,
392,PT09M07.00S,2026-04-11T00:53:16.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,94.40999984741211,50.0,1610612755,62,64,2026-04-11T00:53:16Z,3840000,False,0.0,0.0,1,right,T. Maxey tip Layup (17 PTS),[1630178],1610612755.0,PHI,tip,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,17.0,,,,,,,
393,PT08M58.00S,2026-04-11T00:53:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630679,9.411957950065702,57.59803921568627,1610612754,64,64,2026-04-11T00:55:21Z,3850000,False,-38.0,36.0,1,left,E. Thompson driving floating Jump Shot (5 PTS) (K. Brown 3 AST),"[1630679, 1641738]",1610612754.0,IND,driving floating,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.23,Made,,,,,5.0,K. Brown,1641738.0,3.0,,,,
395,PT08M46.00S,2026-04-11T00:53:41.6Z,3,REGULAR,foul,personal,['2freethrow'],1631245,,,1610612755,64,64,2026-04-11T00:53:48Z,3870000,False,,,0,,Q. Jackson shooting personal FOUL (1 PF) (Maxey 2 FT),"[1631245, 1630178]",1610612754.0,IND,shooting,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
397,PT08M46.00S,2026-04-11T00:54:19.4Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,64,65,2026-04-11T00:54:19Z,3890000,False,,,0,,T. Maxey Free Throw 1 of 2 (18 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,Made,,,,,18.0,,,,,,,
398,PT08M46.00S,2026-04-11T00:54:36.5Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,64,66,2026-04-11T00:54:36Z,3900000,False,,,0,,T. Maxey Free Throw 2 of 2 (19 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,Made,,,,,19.0,,,,,,,
399,PT08M28.00S,2026-04-11T00:54:56.4Z,3,REGULAR,turnover,bad pass,[],1631245,,,1610612754,64,66,2026-04-11T00:55:01Z,3910000,False,,,0,,Q. Jackson bad pass TURNOVER (2 TO),"[1631245, 1641737]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,2.0,,,,,,,,,,,Bona,1641737.0,,
400,PT08M28.00S,2026-04-11T00:54:56.4Z,3,REGULAR,steal,,[],1641737,,,1610612755,64,66,2026-04-11T00:55:00Z,3920000,False,,,0,,A. Bona STEAL (1 STL),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
401,PT08M19.00S,2026-04-11T00:55:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641737,92.19776609724047,50.49019607843137,1610612755,64,66,2026-04-11T00:55:10Z,3930000,False,2.0,21.0,1,right,MISS A. Bona running Layup,[1641737],1610612755.0,PHI,running,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,2.09,Missed,,,,,,,,,,,,
402,PT08M17.00S,2026-04-11T00:55:06.6Z,3,REGULAR,rebound,defensive,[],1631245,,,1610612754,64,66,2026-04-11T00:55:20Z,3940000,False,,,0,,Q. Jackson REBOUND (Off:0 Def:1),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,401.0,1.0,1.0,0.0,,,,,,,,
403,PT08M10.00S,2026-04-11T00:55:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630679,9.806176084099869,46.568627450980394,1610612754,64,66,2026-04-11T00:55:19Z,3950000,False,17.0,40.0,1,left,MISS E. Thompson driving finger roll Layup,[1630679],1610612754.0,IND,driving finger roll,,,Thompson,E. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,4.33,Missed,,,,,,,,,,,,
404,PT08M08.00S,2026-04-11T00:55:15.8Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,64,66,2026-04-11T00:55:19Z,3960000,False,,,0,,A. Bona REBOUND (Off:1 Def:4),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,403.0,5.0,4.0,1.0,,,,,,,,
405,PT08M03.00S,2026-04-11T00:55:23.3Z,3,REGULAR,foul,personal,['2freethrow'],1641738,,,1610612755,64,66,2026-04-11T00:55:31Z,3970000,False,,,0,,K. Brown shooting personal FOUL (1 PF) (Maxey 2 FT),"[1641738, 1630178]",1610612754.0,IND,shooting,,,Brown,K. Brown,,,,,Mid-Range,8-16 Right,1627524.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
407,PT08M03.00S,2026-04-11T00:55:47.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,64,67,2026-04-11T00:55:47Z,3990000,False,,,0,,T. Maxey Free Throw 1 of 2 (20 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,Made,,,,,20.0,,,,,,,
408,PT08M03.00S,2026-04-11T00:55:48.2Z,3,REGULAR,substitution,out,[],1641737,,,1610612755,64,67,2026-04-11T00:55:57Z,4000000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M03.00S,2026-04-11T00:55:48.2Z,3,REGULAR,substitution,in,[],203083,,,1610612755,64,67,2026-04-11T00:55:57Z,4010000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M03.00S,2026-04-11T00:56:12.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,64,68,2026-04-11T00:56:12Z,4020000,False,,,0,,T. Maxey Free Throw 2 of 2 (21 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,Made,,,,,21.0,,,,,,,
411,PT07M50.00S,2026-04-11T00:56:26.3Z,3,REGULAR,turnover,lost ball,[],1630695,,,1610612754,64,68,2026-04-11T00:56:28Z,4030000,False,,,0,,M. Potter lost ball TURNOVER (3 TO),"[1630695, 203083]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,,,,,,3.0,,,,,,,,,,,Drummond,203083.0,,
412,PT07M50.00S,2026-04-11T00:56:26.3Z,3,REGULAR,steal,,[],203083,,,1610612755,64,68,2026-04-11T00:56:27Z,4040000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
413,PT07M47.00S,2026-04-11T00:56:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642845,91.01511169513797,44.6078431372549,1610612755,64,70,2026-04-11T00:56:35Z,4050000,False,-27.0,32.0,1,right,V. Edgecombe driving Layup (12 PTS),[1642845],1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,4.19,Made,,,,,12.0,,,,,,,
414,PT07M32.00S,2026-04-11T00:56:43.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,11.908672798948752,43.627450980392155,1610612754,64,70,2026-04-11T00:56:47Z,4060000,False,32.0,59.0,1,left,MISS J. Walker 6' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.74,Missed,,,,,,,,,,,,
415,PT07M31.00S,2026-04-11T00:56:44.8Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,64,70,2026-04-11T00:56:47Z,4070000,False,,,0,,T. Maxey REBOUND (Off:2 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,414.0,4.0,2.0,2.0,,,,,,,,
416,PT07M18.00S,2026-04-11T00:56:59.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,90.3580814717477,39.950980392156865,1610612755,64,72,2026-04-11T01:01:37Z,4080000,False,-50.0,38.0,1,right,K. Oubre Jr. 6' driving Layup (12 PTS) (V. Edgecombe 4 AST),"[1626162, 1642845]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.3,Made,,,,,12.0,V. Edgecombe,1642845.0,4.0,,,,
418,PT07M16.00S,2026-04-11T00:57:04.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,64,72,2026-04-11T00:57:04Z,4100000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M16.00S,2026-04-11T00:59:27.4Z,3,REGULAR,substitution,out,[],1630695,,,1610612754,64,72,2026-04-11T00:59:41Z,4110000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M16.00S,2026-04-11T00:59:27.4Z,3,REGULAR,substitution,out,[],1641738,,,1610612754,64,72,2026-04-11T00:59:41Z,4120000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M16.00S,2026-04-11T00:59:27.4Z,3,REGULAR,substitution,out,[],1631245,,,1610612754,64,72,2026-04-11T00:59:41Z,4130000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
