actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
344,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,out,['startperiod'],1629611,,,1610612737,57,50,2026-03-13T00:52:27Z,3420000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,out,['startperiod'],1630592,,,1610612737,57,50,2026-03-13T00:52:27Z,3430000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,out,['startperiod'],1643052,,,1610612737,57,50,2026-03-13T00:52:27Z,3440000,False,,,0,,SUB out: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,out,['startperiod'],1630604,,,1610612737,57,50,2026-03-13T00:52:27Z,3450000,False,,,0,,SUB out: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612737,57,50,2026-03-13T00:52:27Z,3460000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,in,['startperiod'],1642874,,,1610612737,57,50,2026-03-13T00:52:27Z,3470000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612737,57,50,2026-03-13T00:52:27Z,3480000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,in,['startperiod'],1642962,,,1610612737,57,50,2026-03-13T00:52:27Z,3490000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,in,['startperiod'],1641730,,,1610612737,57,50,2026-03-13T00:52:27Z,3500000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,in,['startperiod'],1642879,,,1610612737,57,50,2026-03-13T00:52:27Z,3510000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-03-13T00:52:33.8Z,3,REGULAR,period,start,[],0,,,1610612737,57,50,2026-03-13T00:52:33Z,3520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M44.00S,2026-03-13T00:52:49.6Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612737,57,50,2026-03-13T00:53:21Z,3530000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1629651, 1629638]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
357,PT11M44.00S,2026-03-13T00:53:22.2Z,3,REGULAR,freethrow,1 of 2,[],1629638,,,1610612737,58,50,2026-03-13T00:53:22Z,3550000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (9 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
358,PT11M44.00S,2026-03-13T00:53:37.1Z,3,REGULAR,freethrow,2 of 2,[],1629638,,,1610612737,59,50,2026-03-13T00:53:37Z,3560000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (10 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
359,PT11M28.00S,2026-03-13T00:54:02.9Z,3,REGULAR,foul,personal,[],1629638,,,1610612751,59,50,2026-03-13T00:54:11Z,3570000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1642879]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,1627961.0,1.0,0.0,Saraf,1642879.0,,,,,,,,,,,,,,,
361,PT11M22.00S,2026-03-13T00:54:25.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,92.9862023653088,50.0,1610612751,59,52,2026-03-13T00:55:14Z,3590000,False,0.0,13.0,1,right,D. Powell cutting Layup (9 PTS) (D. Wolf 1 AST),"[1642962, 1642874]",1610612751.0,BKN,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.34,D. Wolf,1642874.0,1.0,,,,,,,,,
363,PT11M10.00S,2026-03-13T00:54:40.4Z,3,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612737,59,52,2026-03-13T00:54:45Z,3610000,False,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (1 TO),[1629638],1610612737.0,ATL,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,,,,,,,,,,,,,,1.0,,,,
364,PT10M49.00S,2026-03-13T00:55:27.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642879,91.5407358738502,52.20588235294118,1610612751,59,54,2026-03-13T00:55:34Z,3620000,False,11.0,27.0,1,right,B. Saraf driving finger roll Layup (8 PTS) (D. Powell 1 AST),"[1642879, 1642962]",1610612751.0,BKN,driving finger roll,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.92,D. Powell,1642962.0,1.0,,,,,,,,,
366,PT10M36.00S,2026-03-13T00:55:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,4.28712220762155,50.98039215686274,1610612737,61,54,2026-03-13T00:55:44Z,3640000,False,-5.0,-12.0,1,left,N. Alexander-Walker cutting Layup (12 PTS) (J. Johnson 7 AST),"[1629638, 1630552]",1610612737.0,ATL,cutting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,1.31,J. Johnson,1630552.0,7.0,,,,,,,,,
368,PT10M13.00S,2026-03-13T00:56:02.7Z,3,REGULAR,3pt,Jump Shot,[],1641730,89.30683311432325,3.1862745098039214,1610612751,61,57,2026-03-13T00:56:07Z,3660000,False,-234.0,48.0,1,right,N. Clowney 3PT  (5 PTS) (D. Powell 2 AST),"[1641730, 1642962]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,23.9,D. Powell,1642962.0,2.0,,,,,,,,,
370,PT10M03.00S,2026-03-13T00:56:14.8Z,3,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612737,61,57,2026-03-13T00:56:20Z,3680000,False,,,0,,C. Kispert bad pass out-of-bounds TURNOVER (1 TO),[1630557],1610612737.0,ATL,bad pass,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,1629178.0,,,,,,,,,,,,,,,1.0,,,,
371,PT09M52.00S,2026-03-13T00:56:41.8Z,3,REGULAR,turnover,out-of-bounds,[],1642874,,,1610612751,61,57,2026-03-13T00:56:46Z,3690000,False,,,0,,D. Wolf bad pass out-of-bounds TURNOVER (3 TO),[1642874],1610612751.0,BKN,bad pass,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,1629178.0,,,,,,,,,,,,,,,3.0,,,,
372,PT09M38.00S,2026-03-13T00:57:04.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630168,10.988830486202366,3.9215686274509802,1610612737,61,57,2026-03-13T00:57:09Z,3700000,False,230.0,51.0,1,left,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.59,,,,,,,,,,,,
373,PT09M34.00S,2026-03-13T00:57:08.1Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,61,57,2026-03-13T00:57:09Z,3710000,False,,,0,,D. Wolf REBOUND (Off:0 Def:6),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,372.0,6.0,6.0,0.0,,,,,
374,PT09M18.00S,2026-03-13T00:57:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,92.85479632063075,47.794117647058826,1610612751,61,57,2026-03-13T00:57:28Z,3720000,False,-11.0,15.0,1,right,MISS D. Powell driving Layup,[1642962],1610612751.0,BKN,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.84,,,,,,,,,,,,
375,PT09M13.00S,2026-03-13T00:57:28.0Z,3,REGULAR,rebound,defensive,[],203468,,,1610612737,61,57,2026-03-13T01:01:30Z,3730000,False,,,0,,C. McCollum REBOUND (Off:2 Def:2),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,374.0,4.0,2.0,2.0,,,,,
378,PT09M12.00S,2026-03-13T00:57:35.8Z,3,REGULAR,foul,personal,['2freethrow'],1642879,,,1610612737,61,57,2026-03-13T00:58:01Z,3760000,False,,,0,,B. Saraf shooting personal FOUL (1 PF) (Johnson 2 FT),"[1642879, 1630552]",1610612751.0,BKN,shooting,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,202026.0,1.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
380,PT09M12.00S,2026-03-13T00:58:05.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630552,,,1610612737,62,57,2026-03-13T00:58:06Z,3780000,False,,,0,,J. Johnson Free Throw 1 of 2 (8 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
381,PT09M12.00S,2026-03-13T00:58:22.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630552,,,1610612737,63,57,2026-03-13T00:58:22Z,3790000,False,,,0,,J. Johnson Free Throw 2 of 2 (9 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
382,PT08M51.00S,2026-03-13T00:58:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,92.19776609724047,50.98039215686274,1610612751,63,57,2026-03-13T00:58:50Z,3800000,False,5.0,21.0,1,right,MISS N. Clowney driving Layup,[1641730],1610612751.0,BKN,driving,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.14,,,,,,,,,,,,
383,PT08M50.00S,2026-03-13T00:58:44.9Z,3,REGULAR,rebound,offensive,[],1641730,,,1610612751,63,57,2026-03-13T00:59:28Z,3810000,False,,,0,,N. Clowney REBOUND (Off:1 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,382.0,4.0,3.0,1.0,,,,,
384,PT08M50.00S,2026-03-13T00:58:49.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641730,94.40999984741211,50.0,1610612751,63,57,2026-03-13T00:59:40Z,3820000,False,0.0,0.0,1,right,MISS N. Clowney tip Layup,[1641730],1610612751.0,BKN,tip,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
385,PT08M49.00S,2026-03-13T00:58:50.4Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,63,57,2026-03-13T00:59:40Z,3830000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,384.0,3.0,2.0,1.0,,,,,
386,PT08M48.00S,2026-03-13T00:58:52.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,63,59,2026-03-13T00:59:51Z,3840000,False,0.0,0.0,1,right,N. Claxton tip Layup (6 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.0,,,,,,,,,,,,
387,PT08M36.00S,2026-03-13T00:58:58.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,31.09395532194481,35.53921568627451,1610612737,63,59,2026-03-13T00:59:03Z,3850000,False,72.0,240.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.05,,,,,,,,,,,,
388,PT08M33.00S,2026-03-13T00:59:01.4Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,63,59,2026-03-13T00:59:03Z,3860000,False,,,0,,N. Clowney REBOUND (Off:1 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,387.0,5.0,4.0,1.0,,,,,
389,PT08M27.00S,2026-03-13T00:59:08.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641730,66.44218134034165,55.14705882352941,1610612751,63,62,2026-03-13T00:59:24Z,3870000,False,26.0,263.0,1,right,N. Clowney 26' 3PT running (8 PTS) (D. Powell 3 AST),"[1641730, 1642962]",1610612751.0,BKN,running,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,Made,8.0,26.42,D. Powell,1642962.0,3.0,,,,,,,,,
391,PT08M27.00S,2026-03-13T00:59:13.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,63,62,2026-03-13T00:59:13Z,3890000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M10.00S,2026-03-13T01:02:22.4Z,3,REGULAR,foul,personal,[],1642962,,,1610612737,63,62,2026-03-13T01:02:27Z,3900000,False,,,0,,D. Powell personal FOUL (2 PF),"[1642962, 1630552]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right Center,202026.0,2.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
394,PT08M08.00S,2026-03-13T01:02:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.389618922470433,47.549019607843135,1610612737,65,62,2026-03-13T01:02:46Z,3920000,False,12.0,8.0,1,left,C. Kispert cutting Layup (5 PTS) (N. Alexander-Walker 2 AST),"[1630557, 1629638]",1610612737.0,ATL,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.45,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,
396,PT07M52.00S,2026-03-13T01:02:57.3Z,3,REGULAR,3pt,Jump Shot,[],1641730,67.09921156373193,43.38235294117647,1610612751,65,62,2026-03-13T01:03:03Z,3940000,False,-33.0,257.0,1,right,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.89,,,,,,,,,,,,
397,PT07M49.00S,2026-03-13T01:03:00.3Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,65,62,2026-03-13T01:03:03Z,3950000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,396.0,4.0,4.0,0.0,,,,,
398,PT07M41.00S,2026-03-13T01:03:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,8.360709592641262,41.17647058823529,1610612737,65,62,2026-03-13T01:03:14Z,3960000,False,44.0,26.0,1,left,MISS J. Johnson driving floating bank Shot,[1630552],1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.12,,,,,,,,,,,,
399,PT07M38.00S,2026-03-13T01:03:11.6Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,65,62,2026-03-13T01:03:14Z,3970000,False,,,0,,N. Clowney REBOUND (Off:1 Def:5),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,398.0,6.0,5.0,1.0,,,,,
400,PT07M29.00S,2026-03-13T01:03:20.6Z,3,REGULAR,3pt,Jump Shot,[],1642874,85.23324572930355,4.166666666666666,1610612751,65,62,2026-03-13T01:03:27Z,3980000,False,-229.0,86.0,1,right,MISS D. Wolf 24' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.49,,,,,,,,,,,,
401,PT07M25.00S,2026-03-13T01:03:24.6Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,65,62,2026-03-13T01:03:27Z,3990000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,400.0,1.0,1.0,0.0,,,,,
402,PT07M24.00S,2026-03-13T01:03:26.3Z,3,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612737,65,62,2026-03-13T01:03:56Z,4000000,False,,,0,,N. Clowney shooting personal FOUL (2 PF) (Kispert 2 FT),"[1641730, 1630557]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,1627961.0,2.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
404,PT07M24.00S,2026-03-13T01:03:58.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630557,,,1610612737,66,62,2026-03-13T01:03:58Z,4020000,False,,,0,,C. Kispert Free Throw 1 of 2 (6 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
405,PT07M24.00S,2026-03-13T01:04:16.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630557,,,1610612737,67,62,2026-03-13T01:04:16Z,4030000,False,,,0,,C. Kispert Free Throw 2 of 2 (7 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
406,PT07M10.00S,2026-03-13T01:04:32.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,82.34231274638634,50.0,1610612751,67,62,2026-03-13T01:04:37Z,4040000,False,0.0,113.0,1,right,MISS N. Claxton 11' turnaround fadeaway Shot,[1629651],1610612751.0,BKN,turnaround fadeaway,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.35,,,,,,,,,,,,
407,PT07M08.00S,2026-03-13T01:04:34.0Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,67,62,2026-03-13T01:04:37Z,4050000,False,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,406.0,5.0,5.0,0.0,,,,,
408,PT07M03.00S,2026-03-13T01:04:44.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642962,,,1610612737,67,62,2026-03-13T01:05:14Z,4060000,False,,,0,,D. Powell personal FOUL (3 PF) (Okongwu 2 FT),"[1642962, 1630168]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1629178.0,3.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
410,PT07M03.00S,2026-03-13T01:05:15.0Z,3,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,68,62,2026-03-13T01:05:15Z,4080000,False,,,0,,O. Okongwu Free Throw 1 of 2 (9 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
411,PT07M03.00S,2026-03-13T01:05:15.9Z,3,REGULAR,substitution,out,[],203468,,,1610612737,68,62,2026-03-13T01:05:21Z,4090000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M03.00S,2026-03-13T01:05:15.9Z,3,REGULAR,substitution,out,[],1629638,,,1610612737,68,62,2026-03-13T01:05:21Z,4100000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M03.00S,2026-03-13T01:05:15.9Z,3,REGULAR,substitution,in,[],1629216,,,1610612737,68,62,2026-03-13T01:05:21Z,4110000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M03.00S,2026-03-13T01:05:15.9Z,3,REGULAR,substitution,in,[],1642258,,,1610612737,68,62,2026-03-13T01:05:21Z,4120000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M03.00S,2026-03-13T01:05:37.4Z,3,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,69,62,2026-03-13T01:05:37Z,4130000,False,,,0,,O. Okongwu Free Throw 2 of 2 (10 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
416,PT06M51.00S,2026-03-13T01:05:53.8Z,3,REGULAR,turnover,out-of-bounds,[],1642879,,,1610612751,69,62,2026-03-13T01:05:59Z,4140000,False,,,0,,B. Saraf lost ball out-of-bounds TURNOVER (3 TO),[1642879],1610612751.0,BKN,lost ball,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Right Center,202026.0,,,,,,,,,,,,,,,3.0,,,,
417,PT06M41.00S,2026-03-13T01:06:06.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,13.354139290407357,4.411764705882353,1610612737,69,62,2026-03-13T01:06:11Z,4150000,False,228.0,73.0,1,left,MISS G. Vincent step back 3PT,[1629216],1610612737.0,ATL,step back,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.93,,,,,,,,,,,,
418,PT06M37.00S,2026-03-13T01:06:10.3Z,3,REGULAR,rebound,offensive,[],1630552,,,1610612737,69,62,2026-03-13T01:06:10Z,4160000,False,,,0,,J. Johnson REBOUND (Off:1 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,417.0,6.0,5.0,1.0,,,,,
419,PT06M36.00S,2026-03-13T01:06:11.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630552,30.962549277266753,60.049019607843135,1610612737,72,62,2026-03-13T01:06:16Z,4170000,False,-50.0,239.0,1,left,J. Johnson 24' 3PT  (12 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,24.37,,,,,,,,,,,,
420,PT06M15.00S,2026-03-13T01:06:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.11760840998686,52.20588235294118,1610612751,72,64,2026-03-13T01:06:45Z,4180000,False,11.0,12.0,1,right,N. Claxton driving Layup (8 PTS) (D. Wolf 2 AST),"[1629651, 1642874]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.64,D. Wolf,1642874.0,2.0,,,,,,,,,
422,PT05M57.00S,2026-03-13T01:06:59.5Z,3,REGULAR,3pt,Jump Shot,[],1630552,28.991458607095925,74.75490196078431,1610612737,72,64,2026-03-13T01:07:04Z,4200000,False,-124.0,220.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.24,,,,,,,,,,,,
423,PT05M54.00S,2026-03-13T01:07:02.5Z,3,REGULAR,rebound,defensive,[],1642879,,,1610612751,72,64,2026-03-13T01:07:04Z,4210000,False,,,0,,B. Saraf REBOUND (Off:0 Def:1),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,422.0,1.0,1.0,0.0,,,,,
424,PT05M51.00S,2026-03-13T01:07:06.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641730,93.9060446780552,50.245098039215684,1610612751,72,66,2026-03-13T01:07:11Z,4220000,False,1.0,5.0,1,right,N. Clowney running DUNK (10 PTS) (B. Saraf 3 AST),"[1641730, 1642879]",1610612751.0,BKN,running,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.49,B. Saraf,1642879.0,3.0,,,,,,,,,
426,PT05M41.00S,2026-03-13T01:07:15.1Z,3,REGULAR,3pt,Jump Shot,[],1629216,30.436925098554536,24.754901960784316,1610612737,72,66,2026-03-13T01:07:23Z,4240000,False,126.0,234.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.55,,,,,,,,,,,,
427,PT05M37.00S,2026-03-13T01:07:19.9Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612737,72,66,2026-03-13T01:07:19Z,4250000,False,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,426.0,3.0,2.0,1.0,,,,,
428,PT05M35.00S,2026-03-13T01:07:21.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630552,28.203022339027594,75.0,1610612737,72,66,2026-03-13T01:07:25Z,4260000,False,-125.0,213.0,1,left,MISS J. Johnson 24' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.66,,,,,,,,,,,,
