actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
493,PT01M03.00S,2025-12-20T02:09:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642854,4.155716162943495,51.9607843137255,1610612737,69,97,2025-12-20T02:09:25Z,4850000,False,-10.0,-13.0,1,left,A. Newell driving reverse Layup (4 PTS) (O. Okongwu 3 AST),"[1642854, 1630168]",1610612737.0,ATL,driving reverse,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,,,,,,,,,O. Okongwu,1630168.0,3.0,,,,,,
495,PT00M40.20S,2025-12-20T02:09:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.9862023653088,51.470588235294116,1610612759,69,99,2025-12-20T02:09:57Z,4870000,False,7.0,13.0,1,right,K. Johnson reverse Layup (10 PTS) (V. Wembanyama 2 AST),"[1629640, 1641705]",1610612759.0,SAS,reverse,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.53,Made,10.0,,,,,,,,,V. Wembanyama,1641705.0,2.0,,,,,,
497,PT00M24.30S,2025-12-20T02:10:04.4Z,3,REGULAR,3pt,Jump Shot,[],1642854,20.05584756898817,90.93137254901961,1610612737,72,99,2025-12-20T02:10:09Z,4890000,False,-205.0,136.0,1,left,A. Newell 24' 3PT  (7 PTS) (O. Okongwu 4 AST),"[1642854, 1630168]",1610612737.0,ATL,,,,Newell,A. Newell,,,,,Above the Break 3,24+ Left Center,24.58,Made,7.0,,,,,,,,,O. Okongwu,1630168.0,4.0,,,,,,
499,PT00M01.80S,2025-12-20T02:10:31.6Z,3,REGULAR,3pt,Jump Shot,[],1630577,91.67214191852825,2.2058823529411766,1610612759,72,102,2025-12-20T02:10:36Z,4910000,False,-239.0,26.0,1,right,J. Champagnie 24' 3PT  (6 PTS) (D. Harper 4 AST),"[1630577, 1642844]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,24.04,Made,6.0,,,,,,,,,D. Harper,1642844.0,4.0,,,,,,
501,PT00M01.20S,2025-12-20T02:10:36.6Z,3,REGULAR,heave,,[],0,,,1610612737,72,102,2025-12-20T02:15:46Z,4930000,False,,,0,,ATL Heave,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Center,67.91,,,,,,,,,,,,,,,,,,,
502,PT00M00.10S,2025-12-20T02:10:37.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,72,102,2025-12-20T02:11:23Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,501.0,,,,,,,,,,,,
503,PT00M00.00S,2025-12-20T02:10:41.9Z,3,REGULAR,period,end,[],0,,,1610612737,72,102,2025-12-20T02:10:41Z,4950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2025-12-20T02:11:29.2Z,4,REGULAR,substitution,out,['startperiod'],1642844,,,1610612737,72,102,2025-12-20T02:13:23Z,4960000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2025-12-20T02:11:29.2Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612737,72,102,2025-12-20T02:13:23Z,4970000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-12-20T02:11:29.2Z,4,REGULAR,substitution,out,['startperiod'],1630577,,,1610612737,72,102,2025-12-20T02:13:23Z,4980000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-12-20T02:11:29.2Z,4,REGULAR,substitution,in,['startperiod'],1642264,,,1610612737,72,102,2025-12-20T02:13:23Z,4990000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-12-20T02:11:29.2Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612737,72,102,2025-12-20T02:13:23Z,5000000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-12-20T02:11:29.2Z,4,REGULAR,substitution,in,['startperiod'],1628436,,,1610612737,72,102,2025-12-20T02:13:23Z,5010000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-12-20T02:13:24.4Z,4,REGULAR,period,start,[],0,,,1610612759,72,102,2025-12-20T02:13:24Z,5020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M46.00S,2025-12-20T02:13:38.1Z,4,REGULAR,2pt,Jump Shot,[],1628368,77.4802890932983,53.92156862745098,1610612759,72,104,2025-12-20T02:13:43Z,5030000,False,20.0,159.0,1,right,D. Fox 16' pullup Jump Shot (8 PTS) (V. Wembanyama 3 AST),"[1628368, 1641705]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,16.04,Made,8.0,,,,,,,,,V. Wembanyama,1641705.0,3.0,,,,,,
513,PT11M38.00S,2025-12-20T02:13:45.2Z,4,REGULAR,3pt,Jump Shot,[],1630249,28.465834428383708,24.264705882352942,1610612737,72,104,2025-12-20T02:13:51Z,5050000,False,129.0,215.0,1,left,MISS V. Krejčí 25' pullup 3PT,[1630249],1610612737.0,ATL,pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
514,PT11M35.00S,2025-12-20T02:13:48.2Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,72,104,2025-12-20T02:13:51Z,5060000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,513.0,10.0,9.0,1.0,,,,,,,,,
515,PT11M24.00S,2025-12-20T02:14:00.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,82.34231274638634,43.38235294117647,1610612759,72,104,2025-12-20T02:14:27Z,5070000,False,-33.0,113.0,1,right,MISS V. Wembanyama 11' floating Shot,[1641705],1610612759.0,SAS,floating,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,11.82,Missed,,,,,,,,,,,,,,,,,,
516,PT11M23.00S,2025-12-20T02:14:01.6Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,72,104,2025-12-20T02:14:27Z,5080000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,515.0,11.0,9.0,2.0,,,,,,,,,
517,PT11M23.00S,2025-12-20T02:14:09.3Z,4,REGULAR,foul,personal,['2freethrow'],1642854,,,1610612759,72,104,2025-12-20T02:14:21Z,5090000,False,,,0,,A. Newell shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[1642854, 1641705]",1610612737.0,ATL,shooting,,,Newell,A. Newell,,,,,In The Paint (Non-RA),8-16 Center,,,,202041.0,,,,,,,,,,,2.0,0.0,Wembanyama,1641705.0,,
519,PT11M23.00S,2025-12-20T02:14:30.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641705,,,1610612759,72,105,2025-12-20T02:14:30Z,5110000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (24 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
520,PT11M23.00S,2025-12-20T02:14:30.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641705,,,1610612759,72,105,2025-12-20T02:14:51Z,5120000,False,,,0,,MISS V. Wembanyama Free Throw 2 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
521,PT11M21.00S,2025-12-20T02:14:32.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,72,105,2025-12-20T02:14:51Z,5130000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,520.0,8.0,6.0,2.0,,,,,,,,,
522,PT11M10.00S,2025-12-20T02:15:00.5Z,4,REGULAR,turnover,bad pass,[],1629638,,,1610612737,72,105,2025-12-20T02:15:06Z,5140000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (3 TO),"[1629638, 1630170]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,3.0,Vassell,1630170.0,,,,,,,,,,,,,
523,PT11M10.00S,2025-12-20T02:15:00.5Z,4,REGULAR,steal,,[],1630170,,,1610612759,72,105,2025-12-20T02:15:02Z,5150000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
524,PT11M07.00S,2025-12-20T02:15:04.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,92.46057818659659,49.754901960784316,1610612759,72,105,2025-12-20T02:15:11Z,5160000,False,-1.0,18.0,1,right,MISS D. Vassell running alley-oop DUNK,[1630170],1610612759.0,SAS,running alley-oop,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
525,PT11M00.00S,2025-12-20T02:15:10.5Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,72,105,2025-12-20T02:15:10Z,5170000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,524.0,12.0,9.0,3.0,,,,,,,,,
526,PT11M00.00S,2025-12-20T02:15:10.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1641705,94.40999984741211,50.0,1610612759,72,107,2025-12-20T02:20:05Z,5180000,False,0.0,0.0,1,right,V. Wembanyama putback DUNK (26 PTS),[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Made,26.0,,,,,,,,,,,,,,,,,
527,PT10M53.00S,2025-12-20T02:15:22.0Z,4,REGULAR,violation,kicked ball,[],1641705,,,1610612737,72,107,2025-12-20T02:15:26Z,5190000,False,,,0,,V. Wembanyama kicked ball VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,
528,PT10M53.00S,2025-12-20T02:15:27.2Z,4,REGULAR,substitution,out,[],1642854,,,1610612737,72,107,2025-12-20T02:15:49Z,5200000,False,,,0,,SUB out: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M53.00S,2025-12-20T02:15:27.2Z,4,REGULAR,substitution,out,[],1641705,,,1610612737,72,107,2025-12-20T02:15:49Z,5210000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M53.00S,2025-12-20T02:15:27.2Z,4,REGULAR,substitution,out,[],1628368,,,1610612737,72,107,2025-12-20T02:15:49Z,5220000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M53.00S,2025-12-20T02:15:27.2Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,72,107,2025-12-20T02:15:49Z,5230000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M53.00S,2025-12-20T02:15:27.2Z,4,REGULAR,substitution,in,[],1630577,,,1610612737,72,107,2025-12-20T02:15:49Z,5240000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M53.00S,2025-12-20T02:15:27.2Z,4,REGULAR,substitution,in,[],1629640,,,1610612737,72,107,2025-12-20T02:15:49Z,5250000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M44.00S,2025-12-20T02:16:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,4.28712220762155,51.225490196078425,1610612737,74,107,2025-12-20T02:16:15Z,5260000,False,-6.0,-12.0,1,left,N. Alexander-Walker driving Layup (23 PTS),[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.36,Made,23.0,,,,,,,,,,,,,,,,,
535,PT10M24.00S,2025-12-20T02:16:30.6Z,4,REGULAR,3pt,Jump Shot,[],1629640,87.59855453350855,96.07843137254902,1610612759,74,110,2025-12-20T02:16:35Z,5270000,False,230.0,64.0,1,right,K. Johnson 3PT  (13 PTS) (S. Castle 7 AST),"[1629640, 1642264]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.92,Made,13.0,,,,,,,,,S. Castle,1642264.0,7.0,,,,,,
537,PT10M14.00S,2025-12-20T02:16:39.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,24.129434954007884,84.80392156862744,1610612737,74,110,2025-12-20T02:16:45Z,5290000,False,-174.0,174.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
538,PT10M10.00S,2025-12-20T02:16:43.2Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,74,110,2025-12-20T02:16:45Z,5300000,False,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,537.0,3.0,1.0,2.0,,,,,,,,,
539,PT10M03.00S,2025-12-20T02:16:50.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,83.26215505913272,49.01960784313725,1610612759,74,112,2025-12-20T02:16:55Z,5310000,False,-5.0,105.0,1,right,S. Castle 10' driving floating Jump Shot (17 PTS),[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,10.49,Made,17.0,,,,,,,,,,,,,,,,,
540,PT10M02.00S,2025-12-20T02:16:54.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,74,112,2025-12-20T02:16:54Z,5320000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M02.00S,2025-12-20T02:18:25.7Z,4,REGULAR,substitution,out,[],1630249,,,1610612737,74,112,2025-12-20T02:19:47Z,5330000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M02.00S,2025-12-20T02:18:25.7Z,4,REGULAR,substitution,out,[],1642264,,,1610612737,74,112,2025-12-20T02:19:47Z,5340000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT10M02.00S,2025-12-20T02:18:25.7Z,4,REGULAR,substitution,out,[],1628436,,,1610612737,74,112,2025-12-20T02:19:47Z,5350000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M02.00S,2025-12-20T02:18:25.7Z,4,REGULAR,substitution,out,[],1630170,,,1610612737,74,112,2025-12-20T02:19:47Z,5360000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M02.00S,2025-12-20T02:18:25.7Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,74,112,2025-12-20T02:19:47Z,5370000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M02.00S,2025-12-20T02:18:25.7Z,4,REGULAR,substitution,in,[],1631110,,,1610612737,74,112,2025-12-20T02:19:47Z,5380000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M02.00S,2025-12-20T02:18:25.7Z,4,REGULAR,substitution,in,[],1630322,,,1610612737,74,112,2025-12-20T02:19:47Z,5390000,False,,,0,,SUB in: L. Waters III,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M02.00S,2025-12-20T02:18:25.7Z,4,REGULAR,substitution,in,[],1629162,,,1610612737,74,112,2025-12-20T02:19:47Z,5400000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M47.00S,2025-12-20T02:20:21.9Z,4,REGULAR,3pt,Jump Shot,[],1628379,10.988830486202366,95.09803921568627,1610612737,77,112,2025-12-20T02:20:28Z,5420000,False,-225.0,51.0,1,left,L. Kennard 3PT  (6 PTS) (O. Okongwu 5 AST),"[1628379, 1630168]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,23.12,Made,6.0,,,,,,,,,O. Okongwu,1630168.0,5.0,,,,,,
553,PT09M21.00S,2025-12-20T02:20:47.3Z,4,REGULAR,2pt,Jump Shot,[],1630322,88.38699080157687,66.42156862745098,1610612759,77,114,2025-12-20T02:20:52Z,5440000,False,82.0,57.0,1,right,L. Waters III 9' driving floating bank Jump Shot (5 PTS),[1630322],1610612759.0,SAS,driving floating bank,,,Waters III,L. Waters III,,,,,Mid-Range,8-16 Right,9.98,Made,5.0,,,,,,,,,,,,,,,,,
555,PT09M13.00S,2025-12-20T02:20:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,4.944152431011826,52.450980392156865,1610612737,79,114,2025-12-20T02:21:01Z,5460000,False,-12.0,-6.0,1,left,D. Daniels driving Layup (11 PTS),[1630700],1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.37,Made,11.0,,,,,,,,,,,,,,,,,
556,PT09M02.00S,2025-12-20T02:21:05.9Z,4,REGULAR,3pt,Jump Shot,[],1630577,71.82982917214193,17.892156862745097,1610612759,79,114,2025-12-20T02:21:12Z,5470000,False,-161.0,212.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,,
557,PT08M58.00S,2025-12-20T02:21:09.9Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,79,114,2025-12-20T02:21:12Z,5480000,False,,,0,,D. Daniels REBOUND (Off:1 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,556.0,5.0,4.0,1.0,,,,,,,,,
558,PT08M47.00S,2025-12-20T02:21:21.2Z,4,REGULAR,turnover,lost ball,[],1630552,,,1610612737,79,114,2025-12-20T02:21:24Z,5490000,False,,,0,,J. Johnson lost ball TURNOVER (7 TO),"[1630552, 1630322]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,7.0,Waters III,1630322.0,,,,,,,,,,,,,
559,PT08M47.00S,2025-12-20T02:21:21.2Z,4,REGULAR,steal,,[],1630322,,,1610612759,79,114,2025-12-20T02:21:23Z,5500000,False,,,0,,L. Waters III STEAL (2 STL),[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
560,PT08M40.00S,2025-12-20T02:21:29.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631110,73.27529566360053,83.82352941176471,1610612759,79,114,2025-12-20T02:21:34Z,5510000,False,169.0,199.0,1,right,MISS J. Sochan 26' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
561,PT08M36.00S,2025-12-20T02:21:33.3Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,79,114,2025-12-20T02:21:34Z,5520000,False,,,0,,J. Johnson REBOUND (Off:2 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,560.0,11.0,9.0,2.0,,,,,,,,,
562,PT08M26.00S,2025-12-20T02:21:42.7Z,4,REGULAR,3pt,Jump Shot,[],1629638,29.38567674113009,30.637254901960787,1610612737,79,114,2025-12-20T02:21:47Z,5530000,False,97.0,224.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,24.37,Missed,,,,,,,,,,,,,,,,,,
563,PT08M23.00S,2025-12-20T02:21:45.7Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612759,79,114,2025-12-20T02:21:47Z,5540000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,,,,,,,,562.0,1.0,1.0,0.0,,,,,,,,,
564,PT08M09.00S,2025-12-20T02:21:59.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,93.38042049934296,50.49019607843137,1610612759,79,114,2025-12-20T02:22:04Z,5550000,False,2.0,10.0,1,right,MISS J. McLaughlin driving Layup,[1629162],1610612759.0,SAS,driving,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
565,PT08M06.00S,2025-12-20T02:22:02.7Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,79,114,2025-12-20T02:22:04Z,5560000,False,,,0,,D. Daniels REBOUND (Off:1 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,564.0,6.0,5.0,1.0,,,,,,,,,
566,PT08M03.00S,2025-12-20T02:22:05.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630552,5.469776609724048,50.245098039215684,1610612737,81,114,2025-12-20T02:22:13Z,5570000,False,-1.0,-1.0,1,left,J. Johnson running DUNK (17 PTS) (N. Alexander-Walker 4 AST),"[1630552, 1629638]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.16,Made,17.0,,,,,,,,,N. Alexander-Walker,1629638.0,4.0,,,,,,
568,PT08M03.00S,2025-12-20T02:22:10.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,81,114,2025-12-20T02:22:10Z,5590000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,out,[],1630552,,,1610612759,81,114,2025-12-20T02:24:58Z,5600000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,out,[],1629638,,,1610612759,81,114,2025-12-20T02:24:58Z,5610000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,out,[],1630168,,,1610612759,81,114,2025-12-20T02:24:58Z,5620000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,out,[],1630700,,,1610612759,81,114,2025-12-20T02:24:58Z,5630000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,81,114,2025-12-20T02:24:58Z,5640000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,out,[],1630577,,,1610612759,81,114,2025-12-20T02:24:58Z,5650000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,in,[],1630811,,,1610612759,81,114,2025-12-20T02:24:58Z,5660000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,in,[],1642258,,,1610612759,81,114,2025-12-20T02:24:58Z,5670000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M03.00S,2025-12-20T02:24:32.9Z,4,REGULAR,substitution,in,[],1642854,,,1610612759,81,114,2025-12-20T02:24:58Z,5680000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
