actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
426,PT04M58.00S,2026-01-18T02:03:03.3Z,3,REGULAR,substitution,in,[],1629014,,,1610612737,66,106,2026-01-18T02:03:19Z,4210000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M48.00S,2026-01-18T02:03:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631243,6.783837056504599,45.09803921568628,1610612737,66,106,2026-01-18T02:03:43Z,4220000,False,25.0,11.0,1,left,MISS M. Gueye Layup - blocked,"[1631243, 1630568]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,Garza,1630568.0,,,,,,,,,
428,PT04M48.00S,2026-01-18T02:03:33.6Z,3,REGULAR,block,,[],1630568,,,1610612737,66,106,2026-01-18T02:03:36Z,4230000,False,,,0,,L. Garza BLOCK (1 BLK),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT04M47.00S,2026-01-18T02:03:34.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,66,106,2026-01-18T02:03:43Z,4240000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,427.0,,,,,,,,,,,,,,,,,
431,PT04M44.00S,2026-01-18T02:03:59.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,11.383048620236531,3.431372549019608,1610612737,66,106,2026-01-18T02:04:08Z,4260000,False,233.0,55.0,1,left,MISS L. Kennard 3PT,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
432,PT04M40.00S,2026-01-18T02:04:03.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,66,106,2026-01-18T02:04:08Z,4270000,False,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,431.0,5.0,4.0,1.0,,,,,,,,,,,,,,
433,PT04M39.00S,2026-01-18T02:04:05.5Z,3,REGULAR,foul,personal,['2freethrow'],1630811,,,1610612738,66,106,2026-01-18T02:04:18Z,4280000,False,,,0,,K. Wallace shooting personal FOUL (1 PF) (Brown 2 FT),"[1630811, 1627759]",1610612737.0,ATL,shooting,,,Wallace,K. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,,,,,,,1.0,0.0,Brown,1627759.0,,
435,PT04M39.00S,2026-01-18T02:04:34.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,66,107,2026-01-18T02:25:46Z,4307500,False,,,0,,J. Brown Free Throw 1 of 2 (35 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,35.0,,,,,,,,,,,,,
552,PT04M39.00S,2026-01-18T02:04:54.6Z,3,REGULAR,substitution,out,[],203468,,,1610612738,66,107,2026-01-18T02:26:00Z,4311875,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M39.00S,2026-01-18T02:04:54.6Z,3,REGULAR,substitution,in,[],1630557,,,1610612738,66,107,2026-01-18T02:26:00Z,4314062,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M39.00S,2026-01-18T02:04:34.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,66,108,2026-01-18T02:25:46Z,4316250,False,,,0,,J. Brown Free Throw 2 of 2 (36 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,36.0,,,,,,,,,,,,,
439,PT04M26.00S,2026-01-18T02:05:14.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,6.915243101182654,43.627450980392155,1610612737,66,108,2026-01-18T02:05:37Z,4325000,False,32.0,13.0,1,left,MISS J. Johnson driving floating bank Shot,[1630552],1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
440,PT04M25.00S,2026-01-18T02:05:15.7Z,3,REGULAR,rebound,offensive,[],1631243,,,1610612737,66,108,2026-01-18T02:05:37Z,4327500,False,,,0,,M. Gueye REBOUND (Off:1 Def:3),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,439.0,4.0,3.0,1.0,,,,,,,,,,,,,,
441,PT04M25.00S,2026-01-18T02:05:18.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631243,5.590000152587891,50.0,1610612737,66,108,2026-01-18T02:05:42Z,4328750,False,0.0,0.0,1,left,MISS M. Gueye tip Layup,[1631243],1610612737.0,ATL,tip,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
442,PT04M24.00S,2026-01-18T02:05:19.7Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612737,66,108,2026-01-18T02:05:42Z,4329375,False,,,0,,C. Kispert REBOUND (Off:2 Def:0),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,441.0,2.0,0.0,2.0,,,,,,,,,,,,,,
443,PT04M24.00S,2026-01-18T02:05:20.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,5.590000152587891,50.0,1610612737,68,108,2026-01-18T02:05:20Z,4380000,False,0.0,0.0,1,left,C. Kispert putback Layup (10 PTS),[1630557],1610612737.0,ATL,putback,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
444,PT04M24.00S,2026-01-18T02:05:25.5Z,3,REGULAR,foul,personal,['1freethrow'],1630568,,,1610612737,68,108,2026-01-18T02:49:25Z,4390000,False,,,0,,L. Garza shooting personal FOUL (1 PF) (Kispert 1 FT),"[1630568, 1630557]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,,,,,,,1.0,0.0,Kispert,1630557.0,,
446,PT04M24.00S,2026-01-18T02:05:45.3Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630557,,,1610612737,69,108,2026-01-18T02:05:45Z,4410000,False,,,0,,C. Kispert Free Throw 1 of 1 (11 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
447,PT04M11.00S,2026-01-18T02:05:58.4Z,3,REGULAR,3pt,Jump Shot,[],1627759,69.99014454664915,22.30392156862745,1610612738,69,108,2026-01-18T02:13:15Z,4420000,False,-138.0,230.0,1,right,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
448,PT04M08.00S,2026-01-18T02:06:01.4Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612738,69,108,2026-01-18T02:06:04Z,4430000,False,,,0,,L. Garza REBOUND (Off:2 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,447.0,4.0,2.0,2.0,,,,,,,,,,,,,,
449,PT04M03.00S,2026-01-18T02:06:07.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,92.19776609724047,52.20588235294118,1610612738,69,108,2026-01-18T02:06:12Z,4440000,False,11.0,21.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
450,PT04M01.00S,2026-01-18T02:06:09.1Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,69,108,2026-01-18T02:06:12Z,4450000,False,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,449.0,7.0,6.0,1.0,,,,,,,,,,,,,,
451,PT03M56.00S,2026-01-18T02:06:13.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,5.469776609724048,50.73529411764706,1610612737,71,108,2026-01-18T02:06:21Z,4460000,False,-4.0,-1.0,1,left,J. Johnson running Layup (11 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,11.0,,,,,,,,,,,,,
452,PT03M56.00S,2026-01-18T02:06:47.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,71,108,2026-01-18T02:06:47Z,4470000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M43.00S,2026-01-18T02:09:29.6Z,3,REGULAR,turnover,out-of-bounds,[],1642864,,,1610612738,71,108,2026-01-18T02:09:37Z,4480000,False,,,0,,H. González bad pass out-of-bounds TURNOVER (1 TO),[1642864],1610612738.0,BOS,bad pass,,,González,H. González,,,,,Above the Break 3,24+ Center,,,,,,,,1627963.0,1.0,,,,,,,,,,,
454,PT03M43.00S,2026-01-18T02:09:38.2Z,3,REGULAR,substitution,out,[],1630568,,,1610612737,71,108,2026-01-18T02:09:46Z,4490000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M43.00S,2026-01-18T02:09:38.2Z,3,REGULAR,substitution,in,[],1629674,,,1610612737,71,108,2026-01-18T02:09:46Z,4500000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M34.00S,2026-01-18T02:10:02.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630811,32.14520367936925,53.67647058823529,1610612737,71,108,2026-01-18T02:10:08Z,4510000,False,-18.0,250.0,1,left,MISS K. Wallace 25' pullup 3PT,[1630811],1610612737.0,ATL,pullup,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Center,25.04,Missed,,,,,,,,,,,,,,,,,,
457,PT03M31.00S,2026-01-18T02:10:05.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,71,108,2026-01-18T02:10:08Z,4520000,False,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,456.0,6.0,5.0,1.0,,,,,,,,,,,,,,
458,PT03M23.00S,2026-01-18T02:10:14.2Z,3,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612738,71,108,2026-01-18T02:10:44Z,4530000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Queta 2 FT),"[1630552, 1629674]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,,,,,,,1.0,0.0,Queta,1629674.0,,
460,PT03M23.00S,2026-01-18T02:10:45.1Z,3,REGULAR,freethrow,1 of 2,[],1629674,,,1610612738,71,108,2026-01-18T02:10:45Z,4550000,False,,,0,,MISS N. Queta Free Throw 1 of 2,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT03M23.00S,2026-01-18T02:10:45.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,71,108,2026-01-18T02:10:45Z,4560000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,
462,PT03M23.00S,2026-01-18T02:11:00.4Z,3,REGULAR,freethrow,2 of 2,[],1629674,,,1610612738,71,109,2026-01-18T02:11:00Z,4570000,False,,,0,,N. Queta Free Throw 2 of 2 (14 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
463,PT03M08.00S,2026-01-18T02:11:16.9Z,3,REGULAR,3pt,Jump Shot,[],1630557,28.465834428383708,75.73529411764706,1610612737,71,109,2026-01-18T02:11:24Z,4580000,False,-129.0,215.0,1,left,MISS C. Kispert 25' step back 3PT,[1630557],1610612737.0,ATL,step back,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
464,PT03M05.00S,2026-01-18T02:11:19.9Z,3,REGULAR,rebound,defensive,[],1641775,,,1610612738,71,109,2026-01-18T02:11:24Z,4590000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,463.0,1.0,1.0,0.0,,,,,,,,,,,,,,
465,PT02M57.00S,2026-01-18T02:11:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.46057818659659,51.225490196078425,1610612738,71,111,2026-01-18T02:11:50Z,4600000,False,6.0,18.0,1,right,J. Brown driving Layup (38 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,38.0,,,,,,,,,,,,,
466,PT02M57.00S,2026-01-18T02:11:38.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631243,,,1610612738,71,111,2026-01-18T02:12:04Z,4610000,False,,,0,,M. Gueye shooting personal FOUL (3 PF) (Brown 1 FT),"[1631243, 1627759]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,,,3.0,0.0,Brown,1627759.0,,
468,PT02M57.00S,2026-01-18T02:11:51.9Z,3,REGULAR,substitution,out,[],1630552,,,1610612738,71,111,2026-01-18T02:12:53Z,4630000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M57.00S,2026-01-18T02:11:51.9Z,3,REGULAR,substitution,in,[],1630168,,,1610612738,71,111,2026-01-18T02:12:53Z,4640000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M57.00S,2026-01-18T02:12:08.7Z,3,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,71,112,2026-01-18T02:12:08Z,4650000,False,,,0,,J. Brown Free Throw 1 of 1 (39 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,39.0,,,,,,,,,,,,,
471,PT02M42.00S,2026-01-18T02:12:25.6Z,3,REGULAR,3pt,Jump Shot,[],1630168,30.042706964520367,69.36274509803921,1610612737,74,112,2026-01-18T02:12:33Z,4660000,False,-97.0,230.0,1,left,O. Okongwu 24' 3PT  (21 PTS) (L. Kennard 1 AST),"[1630168, 1628379]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,24.94,Made,,,,,21.0,,,,,L. Kennard,1628379.0,1.0,,,,,,
473,PT02M31.00S,2026-01-18T02:12:36.3Z,3,REGULAR,2pt,Jump Shot,[],1627759,90.75229960578186,27.941176470588236,1610612738,74,114,2026-01-18T02:12:44Z,4680000,False,-110.0,34.0,1,right,J. Brown 11' fadeaway Jump Shot (41 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,11.55,Made,,,,,41.0,,,,,,,,,,,,,
474,PT02M16.00S,2026-01-18T02:12:51.8Z,3,REGULAR,turnover,lost ball,[],1630168,,,1610612737,74,114,2026-01-18T02:12:57Z,4690000,False,,,0,,O. Okongwu lost ball TURNOVER (1 TO),"[1630168, 1627759]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Center,,,,,,,,,1.0,,,,,,,,,,Brown,1627759.0
475,PT02M16.00S,2026-01-18T02:12:51.8Z,3,REGULAR,steal,,[],1627759,,,1610612738,74,114,2026-01-18T02:12:53Z,4700000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
476,PT02M13.00S,2026-01-18T02:12:55.1Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612738,74,114,2026-01-18T02:13:00Z,4710000,False,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1630557]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,,,,Kispert,1630557.0
477,PT02M13.00S,2026-01-18T02:12:55.1Z,3,REGULAR,steal,,[],1630557,,,1610612737,74,114,2026-01-18T02:12:57Z,4720000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
478,PT02M07.00S,2026-01-18T02:13:01.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631243,7.966491458607096,3.9215686274509802,1610612737,74,114,2026-01-18T02:13:08Z,4730000,False,230.0,22.0,1,left,MISS M. Gueye running 3PT,[1631243],1610612737.0,ATL,running,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
479,PT02M04.00S,2026-01-18T02:13:04.0Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,74,114,2026-01-18T02:13:08Z,4740000,False,,,0,,N. Queta REBOUND (Off:1 Def:5),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Right Corner 3,24+ Right,,,478.0,6.0,5.0,1.0,,,,,,,,,,,,,,
480,PT01M46.00S,2026-01-18T02:13:22.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,65.91655716162943,53.67647058823529,1610612738,74,114,2026-01-18T02:13:27Z,4750000,False,18.0,268.0,1,right,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
481,PT01M42.00S,2026-01-18T02:13:26.3Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,74,114,2026-01-18T02:13:27Z,4760000,False,,,0,,M. Gueye REBOUND (Off:1 Def:4),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,480.0,5.0,4.0,1.0,,,,,,,,,,,,,,
482,PT01M35.00S,2026-01-18T02:13:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,8.623521681997373,51.470588235294116,1610612737,74,114,2026-01-18T02:13:37Z,4770000,False,-7.0,29.0,1,left,MISS C. Kispert driving Layup - blocked,"[1630557, 1629674]",1610612737.0,ATL,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,Queta,1629674.0,,,,,,,,,
483,PT01M35.00S,2026-01-18T02:13:32.1Z,3,REGULAR,block,,[],1629674,,,1610612737,74,114,2026-01-18T02:13:34Z,4780000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
484,PT01M33.00S,2026-01-18T02:13:34.1Z,3,REGULAR,rebound,defensive,[],1642864,,,1610612738,74,114,2026-01-18T02:13:37Z,4790000,False,,,0,,H. González REBOUND (Off:0 Def:6),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Restricted Area,0-8 Center,,,482.0,6.0,6.0,0.0,,,,,,,,,,,,,,
485,PT01M28.00S,2026-01-18T02:13:40.2Z,3,REGULAR,3pt,Jump Shot,[],1629014,71.82982917214193,19.607843137254903,1610612738,74,114,2026-01-18T02:13:45Z,4800000,False,-152.0,212.0,1,right,MISS A. Simons 26' step back 3PT,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
486,PT01M23.00S,2026-01-18T02:13:45.2Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612737,74,114,2026-01-18T02:13:45Z,4810000,False,,,0,,C. Kispert REBOUND (Off:2 Def:1),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,485.0,3.0,1.0,2.0,,,,,,,,,,,,,,
487,PT01M10.00S,2026-01-18T02:13:57.7Z,3,REGULAR,3pt,Jump Shot,[],1628379,31.35676741130092,62.00980392156863,1610612737,74,114,2026-01-18T02:14:03Z,4820000,False,-60.0,242.0,1,left,MISS L. Kennard 24' 3PT,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
488,PT01M06.00S,2026-01-18T02:14:01.7Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,74,114,2026-01-18T02:14:03Z,4830000,False,,,0,,N. Queta REBOUND (Off:1 Def:6),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,487.0,7.0,6.0,1.0,,,,,,,,,,,,,,
489,PT00M47.10S,2026-01-18T02:14:21.6Z,3,REGULAR,turnover,bad pass,[],1629674,,,1610612738,74,114,2026-01-18T02:14:26Z,4840000,False,,,0,,N. Queta bad pass TURNOVER (1 TO),"[1629674, 1628379]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Center,,,,,,,,,1.0,,,,,,,,,,Kennard,1628379.0
490,PT00M47.10S,2026-01-18T02:14:21.6Z,3,REGULAR,steal,,[],1628379,,,1610612737,74,114,2026-01-18T02:14:23Z,4850000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
491,PT00M29.50S,2026-01-18T02:14:39.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630811,20.581471747700395,40.44117647058824,1610612737,74,114,2026-01-18T02:14:44Z,4860000,False,48.0,141.0,1,left,MISS K. Wallace 14' pullup Shot,[1630811],1610612737.0,ATL,pullup,,,Wallace,K. Wallace,,,,,Mid-Range,8-16 Center,14.89,Missed,,,,,,,,,,,,,,,,,,
492,PT00M26.40S,2026-01-18T02:14:42.4Z,3,REGULAR,rebound,defensive,[],1641775,,,1610612738,74,114,2026-01-18T02:14:44Z,4870000,False,,,0,,J. Walsh REBOUND (Off:0 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Center,,,491.0,2.0,2.0,0.0,,,,,,,,,,,,,,
493,PT00M06.90S,2026-01-18T02:15:01.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,67.62483574244416,37.254901960784316,1610612738,74,117,2026-01-18T02:15:07Z,4880000,False,-64.0,252.0,1,right,A. Simons 25' 3PT pullup (14 PTS),[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.97,Made,,,,,14.0,,,,,,,,,,,,,
494,PT00M03.70S,2026-01-18T02:15:10.6Z,3,REGULAR,foul,personal,[],1629674,,,1610612737,74,117,2026-01-18T02:16:00Z,4890000,False,,,0,,N. Queta take personal FOUL (2 PF),"[1629674, 1628379]",1610612738.0,BOS,take,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,,,,,,200834.0,,,,,,,2.0,0.0,Kennard,1628379.0,,
496,PT00M03.70S,2026-01-18T02:15:24.2Z,3,REGULAR,substitution,out,[],1627759,,,1610612737,74,117,2026-01-18T02:15:30Z,4910000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M03.70S,2026-01-18T02:15:24.2Z,3,REGULAR,substitution,in,[],1631248,,,1610612737,74,117,2026-01-18T02:15:30Z,4920000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M03.70S,2026-01-18T02:15:24.2Z,3,REGULAR,substitution,out,[],1630811,,,1610612737,74,117,2026-01-18T02:15:41Z,4930000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M03.70S,2026-01-18T02:15:24.2Z,3,REGULAR,substitution,in,[],1630552,,,1610612737,74,117,2026-01-18T02:15:41Z,4940000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M00.60S,2026-01-18T02:15:57.7Z,3,REGULAR,3pt,Jump Shot,[],1630168,33.722076215505915,52.450980392156865,1610612737,74,117,2026-01-18T02:18:21Z,4950000,False,-12.0,264.0,1,left,MISS O. Okongwu 26' pullup 3PT,[1630168],1610612737.0,ATL,pullup,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
501,PT00M00.10S,2026-01-18T02:15:58.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,74,117,2026-01-18T02:16:18Z,4960000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,500.0,,,,,,,,,,,,,,,,,
502,PT00M00.00S,2026-01-18T02:16:05.9Z,3,REGULAR,period,end,[],0,,,1610612737,74,117,2026-01-18T02:16:05Z,4970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2026-01-18T02:18:18.6Z,4,REGULAR,substitution,out,['startperiod'],1631243,,,1610612737,74,117,2026-01-18T02:18:35Z,4980000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2026-01-18T02:18:18.6Z,4,REGULAR,substitution,out,['startperiod'],1641775,,,1610612737,74,117,2026-01-18T02:18:35Z,4990000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
