actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
590,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,out,[],1630540,,,1610612737,90,90,2026-04-07T01:15:19Z,5810000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,out,[],1629011,,,1610612737,90,90,2026-04-07T01:15:19Z,5820000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,out,[],1629013,,,1610612737,90,90,2026-04-07T01:15:19Z,5830000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,90,90,2026-04-07T01:15:19Z,5840000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,90,90,2026-04-07T01:15:19Z,5850000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,in,[],1628384,,,1610612737,90,90,2026-04-07T01:15:19Z,5860000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,in,[],1628969,,,1610612737,90,90,2026-04-07T01:15:19Z,5870000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612737,90,90,2026-04-07T01:15:19Z,5880000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M07.00S,2026-04-07T01:15:50.5Z,4,REGULAR,2pt,Jump Shot,[],1629638,25.969119579500656,36.76470588235294,1610612737,92,90,2026-04-07T01:15:55Z,5890000,False,66.0,192.0,1,left,N. Alexander-Walker 20' step back Jump Shot (30 PTS),[1629638],1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,20.27,Made,,,,,,,,30.0,,,,,,,,,,
599,PT04M40.00S,2026-04-07T01:16:17.5Z,4,REGULAR,2pt,Jump Shot,[],1628973,87.86136662286465,71.32352941176471,1610612752,92,90,2026-04-07T01:16:26Z,5900000,False,107.0,62.0,1,right,MISS J. Brunson 12' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,12.31,Missed,,,,,,,,,,,,,,,,,,
600,PT04M35.00S,2026-04-07T01:16:22.5Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,92,90,2026-04-07T01:16:26Z,5910000,False,,,0,,K. Towns REBOUND (Off:1 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,599.0,11.0,10.0,1.0,,,,,,,,,,,,,,
601,PT04M35.00S,2026-04-07T01:16:24.7Z,4,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612752,92,90,2026-04-07T01:16:59Z,5920000,False,,,0,,D. Daniels shooting personal FOUL (4 PF) (Anunoby 2 FT),"[1630700, 1628384]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,4.0,0.0,Anunoby,1628384.0,,
603,PT04M35.00S,2026-04-07T01:17:04.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628384,,,1610612752,92,91,2026-04-07T01:17:04Z,5940000,False,,,0,,O. Anunoby Free Throw 1 of 2 (19 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
604,PT04M35.00S,2026-04-07T01:17:21.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628384,,,1610612752,92,92,2026-04-07T01:17:22Z,5950000,False,,,0,,O. Anunoby Free Throw 2 of 2 (20 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,,20.0,,,,,,,,,,
605,PT04M12.00S,2026-04-07T01:17:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,5.995400788436268,45.83333333333333,1610612737,94,92,2026-04-07T01:17:54Z,5960000,False,21.0,4.0,1,left,D. Daniels Layup (11 PTS) (J. Johnson 4 AST),"[1630700, 1630552]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.12,Made,,,,,,,,11.0,,J. Johnson,1630552.0,4.0,,,,,,
607,PT03M50.00S,2026-04-07T01:18:11.6Z,4,REGULAR,turnover,bad pass,[],1628404,,,1610612752,94,92,2026-04-07T01:18:15Z,5980000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1630552]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,Johnson,1630552.0,,,,,,,,,,,
608,PT03M50.00S,2026-04-07T01:18:11.6Z,4,REGULAR,steal,,[],1630552,,,1610612737,94,92,2026-04-07T01:18:13Z,5990000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
609,PT03M45.00S,2026-04-07T01:18:16.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629638,12.697109067017081,3.9215686274509802,1610612737,97,92,2026-04-07T01:18:22Z,6000000,False,230.0,67.0,1,left,N. Alexander-Walker 3PT running (33 PTS) (J. Johnson 5 AST),"[1629638, 1630552]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.99,Made,,,,,,,,33.0,,J. Johnson,1630552.0,5.0,,,,,,
611,PT03M44.00S,2026-04-07T01:18:23.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,97,92,2026-04-07T01:18:30Z,6020000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M35.00S,2026-04-07T01:20:16.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,90.09526938239159,49.50980392156863,1610612752,97,94,2026-04-07T01:20:22Z,6030000,False,-2.0,41.0,1,right,J. Brunson driving floating Jump Shot (18 PTS) (K. Towns 4 AST),"[1628973, 1626157]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,4.07,Made,,,,,,,,18.0,,K. Towns,1626157.0,4.0,,,,,,
614,PT03M35.00S,2026-04-07T01:20:22.0Z,4,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612752,97,94,2026-04-07T01:20:35Z,6050000,False,,,0,,D. Daniels shooting personal FOUL (5 PF) (Brunson 1 FT),"[1630700, 1628973]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,,,,5.0,0.0,Brunson,1628973.0,,
616,PT03M35.00S,2026-04-07T01:20:44.7Z,4,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,97,95,2026-04-07T01:20:44Z,6070000,False,,,0,,J. Brunson Free Throw 1 of 1 (19 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
618,PT03M15.00S,2026-04-07T01:21:29.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,6.521024967148489,96.32352941176471,1610612737,100,95,2026-04-07T01:21:34Z,6090000,False,-232.0,9.0,1,left,N. Alexander-Walker 3PT  (36 PTS) (C. McCollum 6 AST),"[1629638, 203468]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,,,,36.0,,C. McCollum,203468.0,6.0,,,,,,
620,PT03M00.00S,2026-04-07T01:21:49.5Z,4,REGULAR,foul,personal,[],1629638,,,1610612752,100,95,2026-04-07T01:22:14Z,6110000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1626157]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,2002.0,,,,1.0,0.0,Towns,1626157.0,,
622,PT02M54.00S,2026-04-07T01:22:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.27792378449409,50.73529411764706,1610612752,100,97,2026-04-07T01:22:20Z,6130000,False,4.0,29.0,1,right,J. Brunson driving finger roll Layup (21 PTS) (K. Towns 5 AST),"[1628973, 1626157]",1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,21.0,,K. Towns,1626157.0,5.0,,,,,,
624,PT02M29.00S,2026-04-07T01:22:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,8.623521681997373,64.95098039215686,1610612737,100,97,2026-04-07T01:22:53Z,6150000,False,-75.0,29.0,1,left,MISS N. Alexander-Walker 8' driving Layup,[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,8.01,Missed,,,,,,,,,,,,,,,,,,
625,PT02M28.00S,2026-04-07T01:22:40.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,100,97,2026-04-07T01:22:53Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,624.0,,,,,,,,,,,,,,,,,
626,PT02M28.00S,2026-04-07T01:22:45.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,100,97,2026-04-07T01:22:49Z,6170000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,,,,,,
627,PT02M20.00S,2026-04-07T01:23:05.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,72.7496714848883,16.911764705882355,1610612752,100,100,2026-04-07T01:23:09Z,6180000,False,-165.0,204.0,1,right,J. Brunson 26' 3PT pullup (24 PTS) (K. Towns 6 AST),"[1628973, 1626157]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,26.24,Made,,,,,,,,24.0,,K. Towns,1626157.0,6.0,,,,,,
629,PT02M05.00S,2026-04-07T01:23:22.1Z,4,REGULAR,turnover,lost ball,[],203468,,,1610612737,100,100,2026-04-07T01:23:42Z,6200000,False,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 1628973]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,Brunson,1628973.0,,,,,,,,,,,
630,PT02M05.00S,2026-04-07T01:23:22.1Z,4,REGULAR,steal,,[],1628973,,,1610612752,100,100,2026-04-07T01:23:23Z,6210000,False,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
631,PT02M01.00S,2026-04-07T01:23:26.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,90.88370565045992,58.82352941176471,1610612752,100,102,2026-04-07T01:23:32Z,6220000,False,44.0,33.0,1,right,J. Brunson running Layup (26 PTS),[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,5.52,Made,,,,,,,,26.0,,,,,,,,,,
632,PT02M00.00S,2026-04-07T01:23:31.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,100,102,2026-04-07T01:23:31Z,6230000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M54.00S,2026-04-07T01:25:21.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,11.383048620236531,45.83333333333333,1610612737,102,102,2026-04-07T01:25:28Z,6240000,False,21.0,55.0,1,left,C. McCollum driving floating Jump Shot (14 PTS),[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,,,,,,,,14.0,,,,,,,,,,
634,PT01M38.00S,2026-04-07T01:25:40.4Z,4,REGULAR,2pt,Jump Shot,[],1628973,91.80354796320631,31.127450980392158,1610612752,102,102,2026-04-07T01:25:45Z,6250000,False,-94.0,25.0,1,right,MISS J. Brunson 9' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,9.75,Missed,,,,,,,,,,,,,,,,,,
635,PT01M34.00S,2026-04-07T01:25:44.4Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,102,102,2026-04-07T01:25:45Z,6260000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,634.0,4.0,3.0,1.0,,,,,,,,,,,,,,
636,PT01M30.00S,2026-04-07T01:25:47.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,73.9323258869908,86.27450980392157,1610612752,102,102,2026-04-07T01:25:53Z,6270000,False,181.0,193.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
637,PT01M27.00S,2026-04-07T01:25:50.9Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,102,102,2026-04-07T01:25:53Z,6280000,False,,,0,,J. Hart REBOUND (Off:2 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,636.0,5.0,3.0,2.0,,,,,,,,,,,,,,
638,PT01M14.00S,2026-04-07T01:26:05.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628973,89.70105124835742,65.68627450980392,1610612752,102,102,2026-04-07T01:26:09Z,6290000,False,78.0,44.0,1,right,MISS J. Brunson 9' driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,9.01,Missed,,,,,,,,,,,,,,,,,,
639,PT01M12.00S,2026-04-07T01:26:07.1Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,102,102,2026-04-07T01:26:09Z,6300000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,,,638.0,8.0,4.0,4.0,,,,,,,,,,,,,,
640,PT00M55.10S,2026-04-07T01:26:24.4Z,4,REGULAR,3pt,Jump Shot,[],1629638,26.10052562417871,80.63725490196079,1610612737,102,102,2026-04-07T01:26:29Z,6310000,False,-153.0,193.0,1,left,MISS N. Alexander-Walker 24' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
641,PT00M51.50S,2026-04-07T01:26:28.0Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,102,102,2026-04-07T01:26:29Z,6320000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,640.0,5.0,3.0,2.0,,,,,,,,,,,,,,
643,PT00M29.80S,2026-04-07T01:26:49.5Z,4,REGULAR,2pt,Jump Shot,[],1628973,74.98357424441524,57.35294117647059,1610612752,102,104,2026-04-07T01:27:28Z,6340000,False,37.0,183.0,1,right,J. Brunson 18' step back Jump Shot (28 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,18.64,Made,,,,,,,,28.0,,,,,,,,,,
644,PT00M10.50S,2026-04-07T01:27:11.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,6.783837056504599,61.76470588235294,1610612737,102,104,2026-04-07T01:27:15Z,6350000,False,-59.0,11.0,1,left,MISS J. Johnson driving floating bank Shot,[1630552],1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,,,,,,,,,,,,,,,,,
645,PT00M07.60S,2026-04-07T01:27:14.4Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,102,104,2026-04-07T01:27:14Z,6360000,False,,,0,,K. Towns REBOUND (Off:1 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,644.0,12.0,11.0,1.0,,,,,,,,,,,,,,
646,PT00M05.40S,2026-04-07T01:27:20.4Z,4,REGULAR,foul,personal,['2freethrow'],203468,,,1610612752,102,104,2026-04-07T01:31:21Z,6370000,False,,,0,,C. McCollum shooting personal FOUL (4 PF) (Anunoby 2 FT),"[203468, 1628384]",1610612737.0,ATL,shooting,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1626300.0,,,,4.0,0.0,Anunoby,1628384.0,,
649,PT00M05.40S,2026-04-07T01:30:29.6Z,4,REGULAR,substitution,out,[],203468,,,1610612752,102,104,2026-04-07T01:30:43Z,6400000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M05.40S,2026-04-07T01:30:29.6Z,4,REGULAR,substitution,out,[],1628973,,,1610612752,102,104,2026-04-07T01:30:43Z,6410000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M05.40S,2026-04-07T01:30:29.6Z,4,REGULAR,substitution,out,[],1626157,,,1610612752,102,104,2026-04-07T01:30:43Z,6420000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M05.40S,2026-04-07T01:30:29.6Z,4,REGULAR,substitution,in,[],1631243,,,1610612752,102,104,2026-04-07T01:30:43Z,6430000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M05.40S,2026-04-07T01:30:29.6Z,4,REGULAR,substitution,in,[],1629013,,,1610612752,102,104,2026-04-07T01:30:43Z,6440000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M05.40S,2026-04-07T01:30:29.6Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,102,104,2026-04-07T01:30:43Z,6450000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M05.40S,2026-04-07T01:30:47.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628384,,,1610612752,102,105,2026-04-07T01:31:40Z,6460000,False,,,0,,O. Anunoby Free Throw 1 of 2 (21 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
656,PT00M05.40S,2026-04-07T01:30:47.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628384,,,1610612752,102,106,2026-04-07T01:31:40Z,6470000,False,,,0,,O. Anunoby Free Throw 2 of 2 (22 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,,22.0,,,,,,,,,,
657,PT00M05.40S,2026-04-07T01:31:13.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,102,106,2026-04-07T01:31:13Z,6480000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M05.40S,2026-04-07T01:32:10.3Z,4,REGULAR,substitution,out,[],1631243,,,1610612737,102,106,2026-04-07T01:32:24Z,6490000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M05.40S,2026-04-07T01:32:10.3Z,4,REGULAR,substitution,out,[],1629011,,,1610612737,102,106,2026-04-07T01:32:24Z,6500000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M05.40S,2026-04-07T01:32:10.3Z,4,REGULAR,substitution,in,[],203468,,,1610612737,102,106,2026-04-07T01:32:24Z,6510000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M05.40S,2026-04-07T01:32:10.3Z,4,REGULAR,substitution,in,[],1628973,,,1610612737,102,106,2026-04-07T01:32:24Z,6520000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M02.20S,2026-04-07T01:32:46.7Z,4,REGULAR,3pt,Jump Shot,[],203468,24.392247043363994,86.27450980392157,1610612737,105,106,2026-04-07T01:32:51Z,6530000,False,-181.0,177.0,1,left,C. McCollum 25' 3PT  (17 PTS) (O. Okongwu 1 AST),"[203468, 1630168]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,,,,17.0,,O. Okongwu,1630168.0,1.0,,,,,,
664,PT00M01.50S,2026-04-07T01:32:54.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,105,106,2026-04-07T01:32:54Z,6550000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M01.50S,2026-04-07T01:34:02.6Z,4,REGULAR,substitution,out,[],1630168,,,1610612752,105,106,2026-04-07T01:34:27Z,6560000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M01.50S,2026-04-07T01:34:02.6Z,4,REGULAR,substitution,out,[],1629013,,,1610612752,105,106,2026-04-07T01:34:27Z,6570000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M01.50S,2026-04-07T01:34:02.6Z,4,REGULAR,substitution,in,[],1631243,,,1610612752,105,106,2026-04-07T01:34:27Z,6580000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M01.50S,2026-04-07T01:34:02.6Z,4,REGULAR,substitution,in,[],1626157,,,1610612752,105,106,2026-04-07T01:34:27Z,6590000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M01.20S,2026-04-07T01:34:42.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612752,105,106,2026-04-07T01:35:26Z,6600000,False,,,0,,D. Daniels take personal FOUL (6 PF) (Brunson 2 FT),"[1630700, 1628973]",1610612737.0,ATL,take,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2002.0,,,,6.0,0.0,Brunson,1628973.0,,
671,PT00M01.20S,2026-04-07T01:34:55.7Z,4,REGULAR,substitution,out,[],1630700,,,1610612752,105,106,2026-04-07T01:34:59Z,6620000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M01.20S,2026-04-07T01:34:55.7Z,4,REGULAR,substitution,in,[],1630228,,,1610612752,105,106,2026-04-07T01:34:59Z,6630000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M01.20S,2026-04-07T01:35:35.4Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,105,107,2026-04-07T01:35:35Z,6640000,False,,,0,,J. Brunson Free Throw 1 of 2 (29 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,29.0,,,,,,,,,,
674,PT00M01.20S,2026-04-07T01:35:36.5Z,4,REGULAR,substitution,out,[],1631243,,,1610612752,105,107,2026-04-07T01:35:44Z,6650000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M01.20S,2026-04-07T01:35:36.5Z,4,REGULAR,substitution,out,[],1626157,,,1610612752,105,107,2026-04-07T01:35:44Z,6660000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M01.20S,2026-04-07T01:35:36.5Z,4,REGULAR,substitution,in,[],1630168,,,1610612752,105,107,2026-04-07T01:35:44Z,6670000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M01.20S,2026-04-07T01:35:36.5Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,105,107,2026-04-07T01:35:44Z,6680000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
