actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
251,PT07M15.00S,2026-02-25T01:19:41.9Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,44,28,2026-02-25T01:19:47Z,2500000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,250.0,6.0,4.0,2.0,,,,,,,,,,,,,,
252,PT07M13.00S,2026-02-25T01:19:44.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642258,93.11760840998686,50.98039215686274,1610612737,46,28,2026-02-25T01:19:52Z,2510000,False,5.0,12.0,1,right,Z. Risacher running DUNK (6 PTS) (C. Kispert 1 AST),"[1642258, 1630557]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,,,,,,,,,6.0,C. Kispert,1630557.0,1.0
254,PT06M55.00S,2026-02-25T01:20:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612764,46,28,2026-02-25T01:20:33Z,2530000,False,,,0,,Z. Risacher shooting personal FOUL (3 PF) (George 2 FT),"[1642258, 1642273]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202041.0,3.0,0.0,George,1642273.0,,,,
256,PT06M55.00S,2026-02-25T01:20:37.1Z,2,REGULAR,freethrow,1 of 2,[],1642273,,,1610612764,46,29,2026-02-25T01:20:37Z,2550000,False,,,0,,K. George Free Throw 1 of 2 (7 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
257,PT06M55.00S,2026-02-25T01:20:39.7Z,2,REGULAR,substitution,out,[],203468,,,1610612764,46,29,2026-02-25T01:20:47Z,2560000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M55.00S,2026-02-25T01:20:39.7Z,2,REGULAR,substitution,out,[],1642258,,,1610612764,46,29,2026-02-25T01:20:47Z,2570000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M55.00S,2026-02-25T01:20:39.7Z,2,REGULAR,substitution,in,[],1630700,,,1610612764,46,29,2026-02-25T01:20:47Z,2580000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M55.00S,2026-02-25T01:20:39.7Z,2,REGULAR,substitution,in,[],1629638,,,1610612764,46,29,2026-02-25T01:20:47Z,2590000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M55.00S,2026-02-25T01:20:59.2Z,2,REGULAR,freethrow,2 of 2,[],1642273,,,1610612764,46,30,2026-02-25T01:20:59Z,2600000,False,,,0,,K. George Free Throw 2 of 2 (8 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
262,PT06M41.00S,2026-02-25T01:21:14.3Z,2,REGULAR,3pt,Jump Shot,[],1631243,94.03745072273325,3.6764705882352944,1610612737,46,30,2026-02-25T01:21:20Z,2610000,False,-232.0,4.0,1,right,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
263,PT06M36.00S,2026-02-25T01:21:19.3Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,46,30,2026-02-25T01:21:20Z,2620000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,,,262.0,1.0,1.0,0.0,,,,,,,,,,,,,,
264,PT06M29.00S,2026-02-25T01:21:25.2Z,2,REGULAR,3pt,Jump Shot,[],1641774,31.225361366622867,51.71568627450981,1610612764,46,30,2026-02-25T01:21:29Z,2630000,False,-9.0,241.0,1,left,MISS T. Vukcevic 24' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,24.12,Missed,,,,,,,,,,,,,,,,,,
265,PT06M27.00S,2026-02-25T01:21:27.2Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,46,30,2026-02-25T01:21:29Z,2640000,False,,,0,,M. Gueye REBOUND (Off:0 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,,,
266,PT06M22.00S,2026-02-25T01:21:36.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642364,,,1610612737,46,30,2026-02-25T01:22:08Z,2650000,False,,,0,,J. Watkins shooting personal FOUL (2 PF) (Alexander-Walker 2 FT),"[1642364, 1629638]",1610612764.0,WAS,shooting,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627963.0,2.0,0.0,Alexander-Walker,1629638.0,,,,
268,PT06M22.00S,2026-02-25T01:22:14.4Z,2,REGULAR,freethrow,1 of 2,[],1629638,,,1610612737,47,30,2026-02-25T01:22:14Z,2670000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (6 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
269,PT06M22.00S,2026-02-25T01:22:15.1Z,2,REGULAR,substitution,out,[],1642273,,,1610612737,47,30,2026-02-25T01:22:19Z,2680000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M22.00S,2026-02-25T01:22:15.1Z,2,REGULAR,substitution,in,[],1642267,,,1610612737,47,30,2026-02-25T01:22:19Z,2690000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M22.00S,2026-02-25T01:22:32.1Z,2,REGULAR,freethrow,2 of 2,[],1629638,,,1610612737,48,30,2026-02-25T01:22:32Z,2700000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (7 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
272,PT06M04.00S,2026-02-25T01:22:51.3Z,2,REGULAR,turnover,bad pass,[],1641774,,,1610612764,48,30,2026-02-25T01:23:01Z,2710000,False,,,0,,T. Vukcevic bad pass TURNOVER (3 TO),"[1641774, 1629638]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right Center,,,,,,,3.0,Alexander-Walker,1629638.0,,,,,,,,,,,
273,PT06M04.00S,2026-02-25T01:22:51.3Z,2,REGULAR,steal,,[],1629638,,,1610612737,48,30,2026-02-25T01:22:53Z,2720000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
274,PT06M00.00S,2026-02-25T01:22:55.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,93.51182654402102,2.696078431372549,1610612737,51,30,2026-02-25T01:23:05Z,2730000,False,-237.0,8.0,1,right,C. Kispert 3PT running (5 PTS) (N. Alexander-Walker 4 AST),"[1630557, 1629638]",1610612737.0,ATL,running,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,23.67,Made,,,,,,,,,,,,,,,5.0,N. Alexander-Walker,1629638.0,4.0
276,PT05M48.00S,2026-02-25T01:23:10.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612764,51,30,2026-02-25T01:23:36Z,2750000,False,,,0,,D. Daniels personal FOUL (2 PF) (Johnson 2 FT),"[1630700, 1642848]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1627964.0,2.0,0.0,Johnson,1642848.0,,,,
278,PT05M48.00S,2026-02-25T01:23:38.6Z,2,REGULAR,freethrow,1 of 2,[],1642848,,,1610612764,51,31,2026-02-25T01:23:38Z,2770000,False,,,0,,T. Johnson Free Throw 1 of 2 (1 PTS),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
279,PT05M48.00S,2026-02-25T01:23:39.4Z,2,REGULAR,substitution,out,[],1642364,,,1610612764,51,31,2026-02-25T01:23:42Z,2780000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M48.00S,2026-02-25T01:23:39.4Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,51,31,2026-02-25T01:23:42Z,2790000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M48.00S,2026-02-25T01:23:51.9Z,2,REGULAR,freethrow,2 of 2,[],1642848,,,1610612764,51,32,2026-02-25T01:23:51Z,2800000,False,,,0,,T. Johnson Free Throw 2 of 2 (2 PTS),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
282,PT05M34.00S,2026-02-25T01:24:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.72339027595268,47.549019607843135,1610612737,53,32,2026-02-25T01:24:12Z,2810000,False,-12.0,16.0,1,right,N. Alexander-Walker driving Layup (9 PTS) (O. Okongwu 1 AST),"[1629638, 1630168]",1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,,,,,,,,,,,9.0,O. Okongwu,1630168.0,1.0
284,PT05M16.00S,2026-02-25T01:24:24.6Z,2,REGULAR,3pt,Jump Shot,[],1630551,23.73521681997372,86.27450980392157,1610612764,53,35,2026-02-25T01:24:28Z,2830000,False,-181.0,171.0,1,left,J. Champagnie 24' 3PT  (8 PTS) (T. Johnson 1 AST),"[1630551, 1642848]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.9,Made,,,,,,,,,,,,,,,8.0,T. Johnson,1642848.0,1.0
286,PT05M10.00S,2026-02-25T01:24:33.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641774,,,1610612737,53,35,2026-02-25T01:25:00Z,2850000,False,,,0,,T. Vukcevic shooting personal FOUL (1 PF) (Gueye 2 FT),"[1641774, 1631243]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627963.0,1.0,0.0,Gueye,1631243.0,,,,
288,PT05M10.00S,2026-02-25T01:25:01.7Z,2,REGULAR,freethrow,1 of 2,[],1631243,,,1610612737,54,35,2026-02-25T01:25:01Z,2870000,False,,,0,,M. Gueye Free Throw 1 of 2 (1 PTS),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
289,PT05M10.00S,2026-02-25T01:25:09.4Z,2,REGULAR,substitution,out,[],1641774,,,1610612737,54,35,2026-02-25T01:25:13Z,2880000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M10.00S,2026-02-25T01:25:09.4Z,2,REGULAR,substitution,in,[],1630264,,,1610612737,54,35,2026-02-25T01:25:13Z,2890000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M10.00S,2026-02-25T01:25:26.5Z,2,REGULAR,freethrow,2 of 2,[],1631243,,,1610612737,55,35,2026-02-25T01:25:26Z,2900000,False,,,0,,M. Gueye Free Throw 2 of 2 (2 PTS),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
292,PT04M59.00S,2026-02-25T01:25:40.7Z,2,REGULAR,turnover,lost ball,[],1630264,,,1610612764,55,35,2026-02-25T01:25:47Z,2910000,False,,,0,,A. Gill lost ball TURNOVER (1 TO),"[1630264, 1631243]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Gueye,1631243.0,,,,,,,,,,,
293,PT04M59.00S,2026-02-25T01:25:40.7Z,2,REGULAR,steal,,[],1631243,,,1610612737,55,35,2026-02-25T01:25:43Z,2920000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
294,PT04M56.00S,2026-02-25T01:25:44.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631243,93.64323258869908,49.754901960784316,1610612737,57,35,2026-02-25T01:25:53Z,2930000,False,-1.0,7.0,1,right,M. Gueye running DUNK (4 PTS) (O. Okongwu 2 AST),"[1631243, 1630168]",1610612737.0,ATL,running,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,,,,,,,,,4.0,O. Okongwu,1630168.0,2.0
296,PT04M45.00S,2026-02-25T01:25:55.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,5.206964520367937,49.01960784313725,1610612764,57,35,2026-02-25T01:26:05Z,2950000,False,5.0,-4.0,1,left,MISS T. Johnson driving Layup,[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
297,PT04M44.00S,2026-02-25T01:25:56.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,57,35,2026-02-25T01:26:05Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,296.0,,,,,,,,,,,,,,,,,
300,PT04M34.00S,2026-02-25T01:26:39.9Z,2,REGULAR,turnover,out-of-bounds,[],1642848,,,1610612764,57,35,2026-02-25T01:26:49Z,2990000,False,,,0,,T. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1642848],1610612764.0,WAS,bad pass,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,1627963.0,,,,,,,,
301,PT04M18.00S,2026-02-25T01:27:05.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629638,86.41590013140605,24.509803921568626,1610612737,57,35,2026-02-25T01:27:11Z,3000000,False,-127.0,75.0,1,right,MISS N. Alexander-Walker 14' step back Shot,[1629638],1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,14.8,Missed,,,,,,,,,,,,,,,,,,
302,PT04M15.00S,2026-02-25T01:27:08.3Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,57,35,2026-02-25T01:27:11Z,3010000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,,,301.0,2.0,2.0,0.0,,,,,,,,,,,,,,
308,PT04M11.00S,2026-02-25T01:28:29.4Z,2,REGULAR,substitution,out,[],1630551,,,1610612764,57,35,2026-02-25T01:28:35Z,3070000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M11.00S,2026-02-25T01:28:29.4Z,2,REGULAR,substitution,in,[],1642364,,,1610612764,57,35,2026-02-25T01:28:35Z,3080000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M55.00S,2026-02-25T01:28:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,17.821944809461236,44.36274509803921,1610612764,57,35,2026-02-25T01:28:48Z,3090000,False,28.0,115.0,1,left,MISS B. Carrington 11' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,11.84,Missed,,,,,,,,,,,,,,,,,,
311,PT03M53.00S,2026-02-25T01:28:44.7Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,57,35,2026-02-25T01:28:48Z,3100000,False,,,0,,M. Gueye REBOUND (Off:0 Def:3),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,,,310.0,3.0,3.0,0.0,,,,,,,,,,,,,,
312,PT03M45.00S,2026-02-25T01:28:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,86.28449408672799,52.69607843137255,1610612737,57,35,2026-02-25T01:28:58Z,3110000,False,13.0,76.0,1,right,MISS C. Kispert 7' driving floating Shot - blocked,"[1630557, 1642267]",1610612737.0,ATL,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,7.76,Missed,,,,,,,,Carrington,1642267.0,,,,,,,,,
313,PT03M45.00S,2026-02-25T01:28:53.4Z,2,REGULAR,block,,[],1642267,,,1610612737,57,35,2026-02-25T01:28:56Z,3120000,False,,,0,,B. Carrington BLOCK (1 BLK),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
314,PT03M41.00S,2026-02-25T01:28:57.4Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,57,35,2026-02-25T01:28:58Z,3130000,False,,,0,,B. Carrington REBOUND (Off:0 Def:5),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,312.0,5.0,5.0,0.0,,,,,,,,,,,,,,
315,PT03M39.00S,2026-02-25T01:28:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630264,6.652431011826544,49.26470588235294,1610612764,57,37,2026-02-25T01:29:07Z,3140000,False,4.0,10.0,1,left,A. Gill running finger roll Layup (4 PTS) (B. Carrington 4 AST),"[1630264, 1642267]",1610612764.0,WAS,running finger roll,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,,,,,,4.0,B. Carrington,1642267.0,4.0
317,PT03M27.00S,2026-02-25T01:29:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.72339027595268,50.73529411764706,1610612737,57,37,2026-02-25T01:36:50Z,3160000,False,4.0,16.0,1,right,MISS O. Okongwu driving reverse Layup - blocked,"[1630168, 1641731]",1610612737.0,ATL,driving reverse,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,Coulibaly,1641731.0,,,,,,,,,
318,PT03M27.00S,2026-02-25T01:29:10.7Z,2,REGULAR,block,,[],1641731,,,1610612737,57,37,2026-02-25T01:29:13Z,3170000,False,,,0,,B. Coulibaly BLOCK (2 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT03M24.00S,2026-02-25T01:29:13.7Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,57,37,2026-02-25T01:29:18Z,3180000,False,,,0,,B. Carrington REBOUND (Off:0 Def:6),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,317.0,6.0,6.0,0.0,,,,,,,,,,,,,,
320,PT03M21.00S,2026-02-25T01:29:16.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642848,27.677398160315374,76.22549019607843,1610612764,57,37,2026-02-25T01:29:23Z,3190000,False,-131.0,208.0,1,left,MISS T. Johnson 24' running 3PT,[1642848],1610612764.0,WAS,running,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
321,PT03M20.00S,2026-02-25T01:29:20.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,57,37,2026-02-25T01:29:20Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,320.0,,,,,,,,,,,,,,,,,
323,PT03M20.00S,2026-02-25T01:29:26.1Z,2,REGULAR,substitution,out,[],1631243,,,1610612764,57,37,2026-02-25T01:29:38Z,3220000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M20.00S,2026-02-25T01:29:26.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,57,37,2026-02-25T01:29:38Z,3230000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M20.00S,2026-02-25T01:29:26.1Z,2,REGULAR,substitution,in,[],1630228,,,1610612764,57,37,2026-02-25T01:29:38Z,3240000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M20.00S,2026-02-25T01:29:26.1Z,2,REGULAR,substitution,in,[],203468,,,1610612764,57,37,2026-02-25T01:29:38Z,3250000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M14.00S,2026-02-25T01:29:58.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642364,8.754927726675426,51.225490196078425,1610612764,57,37,2026-02-25T01:30:19Z,3260000,False,-6.0,30.0,1,left,MISS J. Watkins driving Layup - blocked,"[1642364, 203468]",1610612764.0,WAS,driving,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,McCollum,203468.0,,,,,,,,,
330,PT03M14.00S,2026-02-25T01:29:58.9Z,2,REGULAR,block,,[],203468,,,1610612764,57,37,2026-02-25T01:30:08Z,3265000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT03M13.00S,2026-02-25T01:29:59.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,57,37,2026-02-25T01:30:19Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,328.0,,,,,,,,,,,,,,,,,
332,PT03M13.00S,2026-02-25T01:30:11.3Z,2,REGULAR,substitution,out,[],1642848,,,1610612764,57,37,2026-02-25T01:30:15Z,3290000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT03M13.00S,2026-02-25T01:30:11.3Z,2,REGULAR,substitution,in,[],1642860,,,1610612764,57,37,2026-02-25T01:30:15Z,3300000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT03M13.00S,2026-02-25T01:30:29.8Z,2,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,57,37,2026-02-25T01:30:37Z,3310000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (2 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,,,202041.0,,,,,,,,
335,PT02M54.00S,2026-02-25T01:30:54.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629638,77.61169513797634,75.98039215686273,1610612737,57,37,2026-02-25T01:31:00Z,3320000,False,130.0,158.0,1,right,MISS N. Alexander-Walker 20' step back Shot,[1629638],1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,20.45,Missed,,,,,,,,,,,,,,,,,,
336,PT02M51.00S,2026-02-25T01:30:57.2Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,57,37,2026-02-25T01:31:00Z,3330000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right Center,,,335.0,3.0,3.0,0.0,,,,,,,,,,,,,,
337,PT02M48.00S,2026-02-25T01:31:00.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642364,5.863994743758213,51.470588235294116,1610612764,57,39,2026-02-25T01:31:07Z,3340000,False,-7.0,3.0,1,left,J. Watkins running DUNK (4 PTS) (B. Coulibaly 2 AST),"[1642364, 1641731]",1610612764.0,WAS,running,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,,,,,,,,,4.0,B. Coulibaly,1641731.0,2.0
339,PT02M33.00S,2026-02-25T01:31:15.4Z,2,REGULAR,3pt,Jump Shot,[],203468,77.34888304862024,10.784313725490197,1610612737,57,39,2026-02-25T01:31:21Z,3360000,False,-196.0,160.0,1,right,MISS C. McCollum 25' step back 3PT,[203468],1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
340,PT02M31.00S,2026-02-25T01:31:17.4Z,2,REGULAR,rebound,defensive,[],1642860,,,1610612764,57,39,2026-02-25T01:31:21Z,3370000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,339.0,1.0,1.0,0.0,,,,,,,,,,,,,,
341,PT02M27.00S,2026-02-25T01:31:20.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630264,5.863994743758213,50.98039215686274,1610612764,57,39,2026-02-25T01:31:32Z,3380000,False,-5.0,3.0,1,left,MISS A. Gill running Layup,[1630264],1610612764.0,WAS,running,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,0.55,Missed,,,,,,,,,,,,,,,,,,
