actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
511,PT00M31.30S,2025-11-29T02:22:34.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,96,88,2025-11-29T02:22:34Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,510.0,,,,,,
512,PT00M31.30S,2025-11-29T02:22:36.6Z,3,REGULAR,substitution,out,[],1628379,,,1610612737,96,88,2025-11-29T02:22:40Z,5080000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M31.30S,2025-11-29T02:22:36.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612737,96,88,2025-11-29T02:22:40Z,5090000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M31.30S,2025-11-29T02:22:53.1Z,3,REGULAR,freethrow,2 of 2,[],1630249,,,1610612737,97,88,2025-11-29T02:22:53Z,5100000,False,,,0,,V. Krejčí Free Throw 2 of 2 (9 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
515,PT00M11.90S,2025-11-29T02:23:16.4Z,3,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612739,97,88,2025-11-29T02:23:33Z,5110000,False,,,0,,M. Gueye shooting personal FOUL (2 PF) (Wade 2 FT),"[1631243, 1629731]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,202027.0,2.0,1.0,Wade,1629731.0,,,,,,,,,,,,,,,
517,PT00M11.90S,2025-11-29T02:23:38.9Z,3,REGULAR,freethrow,1 of 2,[],1629731,,,1610612739,97,89,2025-11-29T02:23:38Z,5130000,False,,,0,,D. Wade Free Throw 1 of 2 (1 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
518,PT00M11.90S,2025-11-29T02:23:41.2Z,3,REGULAR,substitution,out,[],1631243,,,1610612739,97,89,2025-11-29T02:23:46Z,5140000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M11.90S,2025-11-29T02:23:41.2Z,3,REGULAR,substitution,out,[],1626204,,,1610612739,97,89,2025-11-29T02:23:46Z,5150000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M11.90S,2025-11-29T02:23:41.2Z,3,REGULAR,substitution,in,[],1630168,,,1610612739,97,89,2025-11-29T02:23:46Z,5160000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M11.90S,2025-11-29T02:23:41.2Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,97,89,2025-11-29T02:23:46Z,5170000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M11.90S,2025-11-29T02:24:03.4Z,3,REGULAR,freethrow,2 of 2,[],1629731,,,1610612739,97,90,2025-11-29T02:24:03Z,5180000,False,,,0,,D. Wade Free Throw 2 of 2 (2 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
523,PT00M04.90S,2025-11-29T02:24:13.4Z,3,REGULAR,turnover,bad pass,[],1630552,,,1610612737,97,90,2025-11-29T02:24:19Z,5190000,False,,,0,,J. Johnson bad pass TURNOVER (3 TO),"[1630552, 1642281]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,Tyson,1642281.0,,,,,,,,,,
524,PT00M04.90S,2025-11-29T02:24:13.4Z,3,REGULAR,steal,,[],1642281,,,1610612739,97,90,2025-11-29T02:24:15Z,5200000,False,,,0,,J. Tyson STEAL (2 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
525,PT00M00.70S,2025-11-29T02:24:17.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,42.92049934296978,42.40196078431372,1610612739,97,90,2025-11-29T02:29:37Z,5210000,False,38.0,351.0,1,left,MISS D. Mitchell 35' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,35.31,,,,,,,,,
526,PT00M00.10S,2025-11-29T02:24:18.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,97,90,2025-11-29T02:24:41Z,5220000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,525.0,,,,,,
527,PT00M00.00S,2025-11-29T02:24:45.7Z,3,REGULAR,period,end,[],0,,,1610612739,97,90,2025-11-29T02:24:45Z,5230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2025-11-29T02:26:27.0Z,4,REGULAR,substitution,out,['startperiod'],1630552,,,1610612739,97,90,2025-11-29T02:27:01Z,5240000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-11-29T02:26:27.0Z,4,REGULAR,substitution,out,['startperiod'],1629638,,,1610612739,97,90,2025-11-29T02:27:01Z,5250000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2025-11-29T02:26:27.0Z,4,REGULAR,substitution,out,['startperiod'],1628366,,,1610612739,97,90,2025-11-29T02:27:01Z,5260000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-11-29T02:26:27.0Z,4,REGULAR,substitution,in,['startperiod'],1628379,,,1610612739,97,90,2025-11-29T02:27:01Z,5270000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2025-11-29T02:26:27.0Z,4,REGULAR,substitution,in,['startperiod'],1631243,,,1610612739,97,90,2025-11-29T02:27:01Z,5280000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2025-11-29T02:26:27.0Z,4,REGULAR,substitution,in,['startperiod'],1641772,,,1610612739,97,90,2025-11-29T02:27:01Z,5290000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2025-11-29T02:27:33.1Z,4,REGULAR,period,start,[],0,,,1610612739,97,90,2025-11-29T02:27:33Z,5300000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M48.00S,2025-11-29T02:27:44.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641772,8.09789750328515,47.05882352941176,1610612739,97,90,2025-11-29T02:27:51Z,5310000,False,15.0,24.0,1,left,MISS N. Tomlin driving Layup,[1641772],1610612739.0,CLE,driving,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.78,,,,,,,,,
536,PT11M45.00S,2025-11-29T02:27:47.1Z,4,REGULAR,rebound,offensive,[],1629731,,,1610612739,97,90,2025-11-29T02:27:47Z,5320000,False,,,0,,D. Wade REBOUND (Off:2 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,535.0,3.0,1.0,2.0,,,
538,PT11M37.00S,2025-11-29T02:29:55.7Z,4,REGULAR,turnover,bad pass,[],1630596,,,1610612739,97,90,2025-11-29T02:30:04Z,5340000,False,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1631243]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Gueye,1631243.0,,,,,,,,,,
539,PT11M37.00S,2025-11-29T02:29:55.7Z,4,REGULAR,steal,,[],1631243,,,1610612737,97,90,2025-11-29T02:29:57Z,5350000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
540,PT11M29.00S,2025-11-29T02:30:03.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630168,91.40932982917214,45.34313725490196,1610612737,97,90,2025-11-29T02:30:08Z,5360000,False,-23.0,28.0,1,right,MISS O. Okongwu driving floating Shot,[1630168],1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.67,,,,,,,,,
541,PT11M26.00S,2025-11-29T02:30:06.5Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,97,90,2025-11-29T02:30:06Z,5370000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,540.0,3.0,3.0,0.0,,,
542,PT11M19.00S,2025-11-29T02:30:13.1Z,4,REGULAR,3pt,Jump Shot,[],1629731,13.091327201051248,2.941176470588235,1610612739,97,93,2025-11-29T02:30:18Z,5380000,False,235.0,71.0,1,left,D. Wade 24' 3PT  (5 PTS) (D. Mitchell 3 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,,,,24.57,,,,,,,D. Mitchell,1628378.0,3.0
544,PT11M02.00S,2025-11-29T02:30:30.4Z,4,REGULAR,3pt,Jump Shot,[],1630249,68.54467805519053,34.80392156862745,1610612737,100,93,2025-11-29T02:30:35Z,5400000,False,-76.0,243.0,1,right,V. Krejčí 25' 3PT  (12 PTS) (O. Okongwu 4 AST),"[1630249, 1630168]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,,,,25.48,,,,,,,O. Okongwu,1630168.0,4.0
546,PT10M47.00S,2025-11-29T02:30:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.521024967148489,46.81372549019608,1610612739,100,95,2025-11-29T02:30:55Z,5420000,False,16.0,9.0,1,left,D. Mitchell driving Layup (28 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,28.0,,,,1.82,,,,,,,,,
547,PT10M28.00S,2025-11-29T02:31:09.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,82.60512483574244,43.13725490196079,1610612737,102,95,2025-11-29T02:31:19Z,5430000,False,-34.0,111.0,1,right,O. Okongwu 11' driving floating Jump Shot (14 PTS) (L. Kennard 1 AST),"[1630168, 1628379]",1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,14.0,,,,11.62,,,,,,,L. Kennard,1628379.0,1.0
549,PT10M15.00S,2025-11-29T02:31:23.0Z,4,REGULAR,3pt,Jump Shot,[],1628378,31.61957950065703,63.48039215686274,1610612739,102,98,2025-11-29T02:31:27Z,5450000,False,-67.0,245.0,1,left,D. Mitchell 25' 3PT  (31 PTS) (E. Mobley 4 AST),"[1628378, 1630596]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Made,31.0,,,,25.38,,,,,,,E. Mobley,1630596.0,4.0
551,PT09M56.00S,2025-11-29T02:31:41.4Z,4,REGULAR,3pt,Jump Shot,[],1628379,71.82982917214193,22.058823529411764,1610612737,105,98,2025-11-29T02:31:47Z,5470000,False,-140.0,212.0,1,right,L. Kennard 25' 3PT  (3 PTS) (M. Gueye 2 AST),"[1628379, 1631243]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,25.41,,,,,,,M. Gueye,1631243.0,2.0
553,PT09M41.00S,2025-11-29T02:31:55.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,7.5722733245729295,39.705882352941174,1610612739,105,100,2025-11-29T02:31:59Z,5490000,False,51.0,19.0,1,left,J. Tyson floating Jump Shot (9 PTS) (E. Mobley 5 AST),"[1642281, 1630596]",1610612739.0,CLE,floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,,,,5.48,,,,,,,E. Mobley,1630596.0,5.0
555,PT09M20.00S,2025-11-29T02:32:17.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,82.21090670170827,48.529411764705884,1610612737,107,100,2025-11-29T02:32:23Z,5510000,False,-7.0,115.0,1,right,O. Okongwu 11' driving Hook (16 PTS),[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,16.0,,,,11.49,,,,,,,,,
556,PT09M10.00S,2025-11-29T02:32:27.9Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612739,107,100,2025-11-29T02:32:33Z,5520000,False,,,0,,D. Mitchell bad pass TURNOVER (4 TO),"[1628378, 1630249]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,4.0,Krejčí,1630249.0,,,,,,,,,,
557,PT09M10.00S,2025-11-29T02:32:27.9Z,4,REGULAR,steal,,[],1630249,,,1610612737,107,100,2025-11-29T02:32:30Z,5530000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
558,PT09M05.00S,2025-11-29T02:32:32.9Z,4,REGULAR,turnover,bad pass,[],1630249,,,1610612737,107,100,2025-11-29T02:32:39Z,5540000,False,,,0,,V. Krejčí bad pass TURNOVER (1 TO),"[1630249, 1642281]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Tyson,1642281.0,,,,,,,,,,
559,PT09M05.00S,2025-11-29T02:32:32.9Z,4,REGULAR,steal,,[],1642281,,,1610612739,107,100,2025-11-29T02:32:36Z,5550000,False,,,0,,J. Tyson STEAL (3 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
560,PT09M03.00S,2025-11-29T02:32:38.5Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628378,28.33442838370565,78.92156862745098,1610612739,107,103,2025-11-29T02:37:30Z,5560000,False,-145.0,214.0,1,left,D. Mitchell 25' 3PT running (34 PTS) (J. Tyson 1 AST),"[1628378, 1642281]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,34.0,,,,25.81,,,,,,,J. Tyson,1642281.0,1.0
562,PT09M00.00S,2025-11-29T02:32:43.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,107,103,2025-11-29T02:32:43Z,5580000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M00.00S,2025-11-29T02:35:16.7Z,4,REGULAR,substitution,out,[],1631243,,,1610612737,107,103,2025-11-29T02:35:30Z,5590000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M00.00S,2025-11-29T02:35:16.7Z,4,REGULAR,substitution,out,[],1628378,,,1610612737,107,103,2025-11-29T02:35:30Z,5600000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M00.00S,2025-11-29T02:35:16.7Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,107,103,2025-11-29T02:35:30Z,5610000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M00.00S,2025-11-29T02:35:16.7Z,4,REGULAR,substitution,in,[],1629636,,,1610612737,107,103,2025-11-29T02:35:30Z,5620000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M44.00S,2025-11-29T02:35:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,82.9993429697766,47.794117647058826,1610612737,109,103,2025-11-29T02:36:00Z,5630000,False,-11.0,107.0,1,right,D. Daniels 10' driving floating bank Jump Shot (10 PTS) (L. Kennard 2 AST),"[1630700, 1628379]",1610612737.0,ATL,driving floating bank,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,,,,10.79,,,,,,,L. Kennard,1628379.0,2.0
569,PT08M27.00S,2025-11-29T02:36:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,16.507884362680684,41.911764705882355,1610612739,109,103,2025-11-29T02:36:17Z,5640000,False,40.0,103.0,1,left,MISS D. Garland 11' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.04,,,,,,,,,
570,PT08M26.00S,2025-11-29T02:36:12.2Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,109,103,2025-11-29T02:36:17Z,5650000,False,,,0,,D. Garland REBOUND (Off:1 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,569.0,3.0,2.0,1.0,,,
571,PT08M16.00S,2025-11-29T02:36:23.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630596,27.677398160315374,21.323529411764707,1610612739,109,103,2025-11-29T02:36:29Z,5660000,False,143.0,208.0,1,left,MISS E. Mobley 25' step back 3PT,[1630596],1610612739.0,CLE,step back,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.24,,,,,,,,,
572,PT08M12.00S,2025-11-29T02:36:27.3Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,109,103,2025-11-29T02:36:29Z,5670000,False,,,0,,D. Daniels REBOUND (Off:2 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,571.0,7.0,5.0,2.0,,,
573,PT08M10.00S,2025-11-29T02:36:29.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630249,93.38042049934296,50.0,1610612737,111,103,2025-11-29T02:36:34Z,5680000,False,0.0,10.0,1,right,V. Krejčí running DUNK (14 PTS) (D. Daniels 9 AST),"[1630249, 1630700]",1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,0.97,,,,,,,D. Daniels,1630700.0,9.0
575,PT08M08.00S,2025-11-29T02:36:35.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,111,103,2025-11-29T02:36:35Z,5700000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M08.00S,2025-11-29T02:38:52.6Z,4,REGULAR,substitution,out,[],1630700,,,1610612739,111,103,2025-11-29T02:39:24Z,5710000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M08.00S,2025-11-29T02:38:52.6Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,111,103,2025-11-29T02:39:24Z,5720000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M08.00S,2025-11-29T02:38:52.6Z,4,REGULAR,substitution,in,[],1630811,,,1610612739,111,103,2025-11-29T02:39:24Z,5730000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M08.00S,2025-11-29T02:38:52.6Z,4,REGULAR,substitution,in,[],1629631,,,1610612739,111,103,2025-11-29T02:39:24Z,5740000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M56.00S,2025-11-29T02:39:46.1Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612739,111,103,2025-11-29T02:40:23Z,5750000,False,,,0,,O. Okongwu shooting personal FOUL (5 PF) (Mobley 2 FT),"[1630168, 1630596]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,202901.0,5.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
582,PT07M56.00S,2025-11-29T02:40:22.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,111,103,2025-11-29T02:40:22Z,5770000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M56.00S,2025-11-29T02:41:48.8Z,4,REGULAR,substitution,out,[],1630168,,,1610612739,111,103,2025-11-29T02:42:09Z,5790000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M56.00S,2025-11-29T02:41:48.8Z,4,REGULAR,substitution,in,[],1631243,,,1610612739,111,103,2025-11-29T02:42:09Z,5800000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M56.00S,2025-11-29T02:42:25.4Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,111,104,2025-11-29T02:42:25Z,5810000,False,,,0,,E. Mobley Free Throw 1 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
587,PT07M56.00S,2025-11-29T02:42:40.5Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,111,105,2025-11-29T02:42:40Z,5820000,False,,,0,,E. Mobley Free Throw 2 of 2 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
588,PT07M35.00S,2025-11-29T02:43:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,83.13074901445466,61.274509803921575,1610612737,111,105,2025-11-29T02:43:08Z,5830000,False,56.0,106.0,1,right,MISS V. Krejčí 12' driving floating Shot,[1630249],1610612737.0,ATL,driving floating,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,12.02,,,,,,,,,
589,PT07M32.00S,2025-11-29T02:43:06.5Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,111,105,2025-11-29T02:43:08Z,5840000,False,,,0,,E. Mobley REBOUND (Off:3 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,588.0,11.0,8.0,3.0,,,
590,PT07M26.00S,2025-11-29T02:43:12.2Z,4,REGULAR,3pt,Jump Shot,[],1629631,29.6484888304862,25.0,1610612739,111,105,2025-11-29T02:43:18Z,5850000,False,125.0,226.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.84,,,,,,,,,
591,PT07M25.00S,2025-11-29T02:43:13.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,111,105,2025-11-29T02:43:18Z,5860000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,590.0,,,,,,
592,PT07M25.00S,2025-11-29T02:43:17.6Z,4,REGULAR,foul,personal,[],1641772,,,1610612737,111,105,2025-11-29T02:43:23Z,5870000,False,,,0,,N. Tomlin loose ball personal FOUL (2 PF),"[1641772, 1628379]",1610612739.0,CLE,loose ball,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),0-8 Center,202027.0,2.0,0.0,Kennard,1628379.0,,,,,,,,,,,,,,,
595,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,out,[],1630811,,,1610612737,111,105,2025-11-29T02:43:51Z,5890000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,out,[],1628379,,,1610612737,111,105,2025-11-29T02:43:51Z,5900000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,out,[],1630249,,,1610612737,111,105,2025-11-29T02:43:51Z,5910000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M25.00S,2025-11-29T02:43:31.0Z,4,REGULAR,substitution,out,[],1642281,,,1610612737,111,105,2025-11-29T02:43:51Z,5920000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
