actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
341,PT00M58.80S,2026-03-17T00:15:46.4Z,2,REGULAR,3pt,Jump Shot,[],1629638,69.33311432325887,73.77450980392157,1610612737,65,48,2026-03-17T00:15:51Z,3400000,False,119.0,236.0,1,right,N. Alexander-Walker 26' 3PT  (24 PTS) (J. Johnson 4 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,26.41,Made,,,,,,,,,,,24.0,J. Johnson,1630552.0,4.0,,,,
343,PT00M40.40S,2026-03-17T00:16:08.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,5.206964520367937,52.69607843137255,1610612753,65,48,2026-03-17T00:16:15Z,3420000,False,-13.0,-4.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
344,PT00M38.20S,2026-03-17T00:16:10.7Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,65,48,2026-03-17T00:16:15Z,3430000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,343.0,1.0,0.0,1.0,,,,,,,,,,,,,,
345,PT00M38.20S,2026-03-17T00:16:12.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,5.590000152587891,50.0,1610612753,65,50,2026-03-17T00:16:12Z,3440000,False,0.0,0.0,1,left,W. Carter Jr. tip DUNK (12 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,12.0,,,,,,,
346,PT00M28.10S,2026-03-17T00:16:22.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,87.99277266754271,52.450980392156865,1610612737,67,50,2026-03-17T00:16:28Z,3450000,False,12.0,60.0,1,right,J. Johnson 6' floating Jump Shot (10 PTS) (O. Okongwu 1 AST),"[1630552, 1630168]",1610612737.0,ATL,floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,,,,,,,,,,,10.0,O. Okongwu,1630168.0,1.0,,,,
348,PT00M05.10S,2026-03-17T00:16:52.0Z,2,REGULAR,3pt,Jump Shot,[],1641783,17.16491458607096,93.62745098039215,1610612753,67,50,2026-03-17T00:16:57Z,3470000,False,-218.0,109.0,1,left,MISS T. da Silva 24' step back 3PT,[1641783],1610612753.0,ORL,step back,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,24.38,Missed,,,,,,,,,,,,,,,,,,
349,PT00M04.50S,2026-03-17T00:16:52.6Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,67,50,2026-03-17T00:17:36Z,3480000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,348.0,5.0,4.0,1.0,,,,,,,,,,,,,,
350,PT00M00.40S,2026-03-17T00:16:57.5Z,2,REGULAR,3pt,Jump Shot,[],1629638,59.740473061760845,37.745098039215684,1610612737,67,50,2026-03-17T00:17:47Z,3490000,False,-61.0,326.0,1,right,MISS N. Alexander-Walker 33' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,33.16,Missed,,,,,,,,,,,,,,,,,,
351,PT00M00.10S,2026-03-17T00:16:57.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,67,50,2026-03-17T00:17:47Z,3500000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,350.0,,,,,,,,,,,,,,,,,
352,PT00M00.00S,2026-03-17T00:17:03.2Z,2,REGULAR,period,end,[],0,,,1610612737,67,50,2026-03-17T00:17:03Z,3510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-03-17T00:32:54.7Z,3,REGULAR,period,start,[],0,,,1610612737,67,50,2026-03-17T00:32:54Z,3520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M43.00S,2026-03-17T00:33:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,8.360709592641262,53.431372549019606,1610612737,67,50,2026-03-17T00:33:36Z,3530000,False,-17.0,26.0,1,left,MISS N. Alexander-Walker driving floating Shot,[1629638],1610612737.0,ATL,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
355,PT11M39.00S,2026-03-17T00:33:15.6Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,67,50,2026-03-17T00:33:17Z,3540000,False,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,354.0,3.0,3.0,0.0,,,,,,,,,,,,,,
356,PT11M39.00S,2026-03-17T00:33:16.4Z,3,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,67,50,2026-03-17T00:33:23Z,3550000,False,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,1628481.0,2.0,,,,,,,,,,,,
357,PT11M29.00S,2026-03-17T00:33:33.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630552,31.488173455978973,58.82352941176471,1610612737,70,50,2026-03-17T00:33:37Z,3560000,False,-44.0,243.0,1,left,J. Johnson 24' 3PT  (13 PTS) (O. Okongwu 2 AST),"[1630552, 1630168]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,24.75,Made,,,,,,,,,,,13.0,O. Okongwu,1630168.0,2.0,,,,
359,PT11M23.00S,2026-03-17T00:33:38.5Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,70,50,2026-03-17T00:33:45Z,3580000,False,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 1629638]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,,,,,,,,,Alexander-Walker,1629638.0,,
360,PT11M23.00S,2026-03-17T00:33:38.5Z,3,REGULAR,steal,,[],1629638,,,1610612737,70,50,2026-03-17T00:33:40Z,3590000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
361,PT11M20.00S,2026-03-17T00:33:42.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,5.075558475689881,48.28431372549019,1610612737,72,50,2026-03-17T00:33:51Z,3600000,False,9.0,-5.0,1,left,N. Alexander-Walker driving reverse Layup (26 PTS),[1629638],1610612737.0,ATL,driving reverse,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,,26.0,,,,,,,
362,PT10M54.00S,2026-03-17T00:34:07.9Z,3,REGULAR,3pt,Jump Shot,[],1630217,66.70499342969777,51.71568627450981,1610612753,72,53,2026-03-17T00:34:13Z,3610000,False,9.0,260.0,1,right,D. Bane 26' 3PT  (10 PTS) (T. da Silva 1 AST),"[1630217, 1641783]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.06,Made,,,,,,,,,,,10.0,T. da Silva,1641783.0,1.0,,,,
364,PT10M45.00S,2026-03-17T00:34:18.9Z,3,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612737,72,53,2026-03-17T00:34:40Z,3630000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (McCollum 2 FT),"[1630591, 203468]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,1.0,0.0,McCollum,203468.0,,,,,,,,
366,PT10M45.00S,2026-03-17T00:34:45.9Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612737,73,53,2026-03-17T00:34:45Z,3650000,False,,,0,,C. McCollum Free Throw 1 of 2 (6 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
367,PT10M45.00S,2026-03-17T00:35:02.9Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612737,74,53,2026-03-17T00:35:02Z,3660000,False,,,0,,C. McCollum Free Throw 2 of 2 (7 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
368,PT10M33.00S,2026-03-17T00:35:19.1Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612753,74,53,2026-03-17T00:35:44Z,3670000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630168, 1631094]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,1.0,0.0,Banchero,1631094.0,,,,,,,,
370,PT10M33.00S,2026-03-17T00:35:50.4Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,74,54,2026-03-17T00:36:10Z,3690000,False,,,0,,P. Banchero Free Throw 1 of 2 (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
371,PT10M33.00S,2026-03-17T00:35:50.4Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,74,54,2026-03-17T00:36:10Z,3700000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT10M31.00S,2026-03-17T00:35:52.4Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,74,54,2026-03-17T00:36:10Z,3710000,False,,,0,,D. Daniels REBOUND (Off:3 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,371.0,8.0,5.0,3.0,,,,,,,,,,,,,,
373,PT10M17.00S,2026-03-17T00:36:22.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,7.966491458607096,46.07843137254902,1610612737,74,54,2026-03-17T00:36:29Z,3720000,False,20.0,22.0,1,left,MISS J. Johnson driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
374,PT10M13.00S,2026-03-17T00:36:27.0Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,74,54,2026-03-17T00:36:27Z,3730000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,373.0,6.0,4.0,2.0,,,,,,,,,,,,,,
375,PT10M13.00S,2026-03-17T00:36:27.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,76,54,2026-03-17T00:36:27Z,3740000,False,0.0,0.0,1,left,O. Okongwu tip DUNK (7 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,7.0,,,,,,,
376,PT09M59.00S,2026-03-17T00:36:43.8Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612753,76,54,2026-03-17T00:37:05Z,3750000,False,,,0,,C. McCollum shooting personal FOUL (2 PF) (da Silva 2 FT),"[203468, 1641783]",1610612737.0,ATL,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,,2.0,0.0,da Silva,1641783.0,,,,,,,,
378,PT09M59.00S,2026-03-17T00:37:09.4Z,3,REGULAR,freethrow,1 of 2,[],1641783,,,1610612753,76,55,2026-03-17T00:37:09Z,3770000,False,,,0,,T. da Silva Free Throw 1 of 2 (6 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
379,PT09M59.00S,2026-03-17T00:37:31.2Z,3,REGULAR,freethrow,2 of 2,[],1641783,,,1610612753,76,56,2026-03-17T00:37:31Z,3780000,False,,,0,,T. da Silva Free Throw 2 of 2 (7 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
380,PT09M42.00S,2026-03-17T00:37:49.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,5.469776609724048,50.245098039215684,1610612737,78,56,2026-03-17T00:37:57Z,3790000,False,-1.0,-1.0,1,left,J. Johnson driving DUNK (15 PTS) (O. Okongwu 3 AST),"[1630552, 1630168]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,,,,,15.0,O. Okongwu,1630168.0,3.0,,,,
382,PT09M23.00S,2026-03-17T00:38:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.40932982917214,48.529411764705884,1610612753,78,56,2026-03-17T00:38:14Z,3810000,False,-7.0,28.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.93,Missed,,,,,,,,,,,,,,,,,,
383,PT09M19.00S,2026-03-17T00:38:13.1Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,78,56,2026-03-17T00:38:14Z,3820000,False,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:3),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,382.0,5.0,3.0,2.0,,,,,,,,,,,,,,
384,PT09M14.00S,2026-03-17T00:38:17.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630168,31.225361366622867,38.970588235294116,1610612737,78,56,2026-03-17T00:39:32Z,3830000,False,55.0,241.0,1,left,MISS O. Okongwu 24' running 3PT,[1630168],1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,24.72,Missed,,,,,,,,,,,,,,,,,,
385,PT09M11.00S,2026-03-17T00:38:20.9Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612737,78,56,2026-03-17T00:38:20Z,3840000,False,,,0,,D. Daniels REBOUND (Off:4 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,384.0,9.0,5.0,4.0,,,,,,,,,,,,,,
386,PT09M09.00S,2026-03-17T00:38:23.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630168,6.258212877792378,51.470588235294116,1610612737,80,56,2026-03-17T00:38:52Z,3850000,False,-7.0,6.0,1,left,O. Okongwu driving floating Jump Shot (9 PTS) (D. Daniels 3 AST),"[1630168, 1630700]",1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,,9.0,D. Daniels,1630700.0,3.0,,,,
388,PT09M09.00S,2026-03-17T00:38:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,80,56,2026-03-17T00:38:27Z,3870000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M53.00S,2026-03-17T00:42:07.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,84.83902759526939,49.01960784313725,1610612753,80,56,2026-03-17T00:42:12Z,3880000,False,-5.0,90.0,1,right,MISS W. Carter Jr. 9' turnaround Hook,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.01,Missed,,,,,,,,,,,,,,,,,,
390,PT08M50.00S,2026-03-17T00:42:10.4Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,80,56,2026-03-17T00:42:12Z,3890000,False,,,0,,D. Daniels REBOUND (Off:4 Def:6),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,389.0,10.0,6.0,4.0,,,,,,,,,,,,,,
391,PT08M45.00S,2026-03-17T00:42:17.3Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612737,80,56,2026-03-17T00:42:47Z,3900000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1630217, 1630168]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,2.0,0.0,Okongwu,1630168.0,,,,,,,,
393,PT08M45.00S,2026-03-17T00:42:47.9Z,3,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,81,56,2026-03-17T00:42:47Z,3920000,False,,,0,,O. Okongwu Free Throw 1 of 2 (10 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
394,PT08M45.00S,2026-03-17T00:43:02.8Z,3,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,82,56,2026-03-17T00:43:02Z,3930000,False,,,0,,O. Okongwu Free Throw 2 of 2 (11 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
395,PT08M28.00S,2026-03-17T00:43:21.4Z,3,REGULAR,2pt,Jump Shot,[],1630591,92.85479632063075,89.70588235294117,1610612753,82,56,2026-03-17T00:43:26Z,3940000,False,199.0,15.0,1,right,MISS J. Suggs 19' Jump Shot,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right,19.9,Missed,,,,,,,,,,,,,,,,,,
396,PT08M25.00S,2026-03-17T00:43:24.4Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,82,56,2026-03-17T00:43:26Z,3950000,False,,,0,,J. Johnson REBOUND (Off:0 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right,,,395.0,7.0,7.0,0.0,,,,,,,,,,,,,,
397,PT08M09.00S,2026-03-17T00:43:39.9Z,3,REGULAR,3pt,Jump Shot,[],1629638,5.601182654402102,3.431372549019608,1610612737,85,56,2026-03-17T00:43:45Z,3960000,False,233.0,0.0,1,left,N. Alexander-Walker 3PT  (29 PTS) (J. Johnson 5 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,,,,,,,29.0,J. Johnson,1630552.0,5.0,,,,
399,PT07M58.00S,2026-03-17T00:43:51.1Z,3,REGULAR,3pt,Jump Shot,[],1631094,67.09921156373193,42.15686274509804,1610612753,85,56,2026-03-17T00:44:19Z,3980000,False,-39.0,257.0,1,right,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
400,PT07M55.00S,2026-03-17T00:43:54.1Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,85,56,2026-03-17T00:43:56Z,3990000,False,,,0,,J. Johnson REBOUND (Off:0 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,399.0,8.0,8.0,0.0,,,,,,,,,,,,,,
401,PT07M47.00S,2026-03-17T00:44:02.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,7.966491458607096,61.76470588235294,1610612737,85,56,2026-03-17T00:44:25Z,4000000,False,-59.0,22.0,1,left,MISS N. Alexander-Walker 6' turnaround Shot - blocked,"[1629638, 1630591]",1610612737.0,ATL,turnaround,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,Suggs,1630591.0
402,PT07M47.00S,2026-03-17T00:44:02.3Z,3,REGULAR,block,,[],1630591,,,1610612737,85,56,2026-03-17T00:44:04Z,4010000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
403,PT07M45.00S,2026-03-17T00:44:04.3Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,85,56,2026-03-17T00:44:25Z,4020000,False,,,0,,J. Suggs REBOUND (Off:0 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,401.0,4.0,4.0,0.0,,,,,,,,,,,,,,
404,PT07M45.00S,2026-03-17T00:44:07.6Z,3,REGULAR,foul,personal,[],1630700,,,1610612753,85,56,2026-03-17T00:44:10Z,4030000,False,,,0,,D. Daniels personal FOUL (2 PF),"[1630700, 1630591]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,2534.0,,2.0,0.0,Suggs,1630591.0,,,,,,,,
406,PT07M30.00S,2026-03-17T00:44:39.8Z,3,REGULAR,2pt,Jump Shot,[],1630217,92.59198423127464,25.735294117647058,1610612753,85,58,2026-03-17T00:44:45Z,4050000,False,-121.0,17.0,1,right,D. Bane 12' pullup Jump Shot (12 PTS) (P. Banchero 2 AST),"[1630217, 1631094]",1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,12.25,Made,,,,,,,,,,,12.0,P. Banchero,1631094.0,2.0,,,,
407,PT07M13.00S,2026-03-17T00:44:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,5.206964520367937,50.98039215686274,1610612737,87,58,2026-03-17T00:45:02Z,4060000,False,-5.0,-4.0,1,left,D. Daniels driving Layup (11 PTS) (J. Johnson 6 AST),"[1630700, 1630552]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,,11.0,J. Johnson,1630552.0,6.0,,,,
409,PT07M00.00S,2026-03-17T00:45:09.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,93.77463863337714,3.431372549019608,1610612753,87,61,2026-03-17T00:45:15Z,4080000,False,-233.0,6.0,1,right,W. Carter Jr. 3PT  (15 PTS) (D. Bane 3 AST),"[1628976, 1630217]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,,,,,,,15.0,D. Bane,1630217.0,3.0,,,,
411,PT06M48.00S,2026-03-17T00:45:21.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,32.013797634691194,41.911764705882355,1610612737,90,61,2026-03-17T00:45:27Z,4100000,False,40.0,248.0,1,left,N. Alexander-Walker 25' 3PT  (32 PTS) (O. Okongwu 4 AST),"[1629638, 1630168]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.17,Made,,,,,,,,,,,32.0,O. Okongwu,1630168.0,4.0,,,,
413,PT06M32.00S,2026-03-17T00:45:37.0Z,3,REGULAR,3pt,Jump Shot,[],1630591,79.188567674113,94.11764705882352,1610612753,90,61,2026-03-17T00:45:44Z,4120000,False,221.0,143.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
414,PT06M28.00S,2026-03-17T00:45:41.0Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,90,61,2026-03-17T00:45:44Z,4130000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,413.0,2.0,0.0,2.0,,,,,,,,,,,,,,
415,PT06M28.00S,2026-03-17T00:45:41.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,94.40999984741211,50.0,1610612753,90,63,2026-03-17T00:45:41Z,4140000,False,0.0,0.0,1,right,W. Carter Jr. tip Layup (17 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,17.0,,,,,,,
416,PT06M13.00S,2026-03-17T00:45:56.6Z,3,REGULAR,3pt,Jump Shot,[],1630700,29.6484888304862,27.205882352941174,1610612737,90,63,2026-03-17T00:46:03Z,4150000,False,114.0,226.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
417,PT06M12.00S,2026-03-17T00:45:59.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,90,63,2026-03-17T00:45:59Z,4160000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,416.0,,,,,,,,,,,,,,,,,
419,PT06M12.00S,2026-03-17T00:46:05.0Z,3,REGULAR,substitution,out,[],1629638,,,1610612753,90,63,2026-03-17T00:46:10Z,4180000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M12.00S,2026-03-17T00:46:05.0Z,3,REGULAR,substitution,out,[],203468,,,1610612753,90,63,2026-03-17T00:46:10Z,4190000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M12.00S,2026-03-17T00:46:05.0Z,3,REGULAR,substitution,in,[],1629216,,,1610612753,90,63,2026-03-17T00:46:10Z,4200000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M12.00S,2026-03-17T00:46:05.0Z,3,REGULAR,substitution,in,[],1631243,,,1610612753,90,63,2026-03-17T00:46:10Z,4210000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
