actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
521,PT10M45.00S,2022-11-05T02:30:57.8Z,4,REGULAR,foul,personal,['2freethrow'],203501,,,1610612761,96,83,2022-11-05T02:31:04Z,5170000,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Boucher 2 FT),"[203501, 1628449]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Boucher,1628449.0
523,PT10M45.00S,2022-11-05T02:31:21.9Z,4,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,96,84,2022-11-05T02:31:21Z,5190000,,,0,,C. Boucher Free Throw 1 of 2 (16 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,
524,PT10M45.00S,2022-11-05T02:31:38.9Z,4,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,96,85,2022-11-05T02:31:38Z,5200000,,,0,,C. Boucher Free Throw 2 of 2 (17 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,
526,PT10M31.00S,2022-11-05T02:32:12.4Z,4,REGULAR,foul,offensive,[],203915,,,1610612742,96,85,2022-11-05T02:32:22Z,5220000,,,0,,S. Dinwiddie offensive FOUL (3 PF),"[203915, 1630173]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1628487.0,3.0,1.0,Achiuwa,1630173.0
528,PT10M31.00S,2022-11-05T02:32:12.4Z,4,REGULAR,turnover,offensive foul,[],203915,,,1610612742,96,85,2022-11-05T02:32:12Z,5240000,,,0,,S. Dinwiddie offensive foul TURNOVER (1 TO),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Right,1.0,,,,,,,,,,,,,,,1628487.0,,,,
529,PT10M23.00S,2022-11-05T02:32:28.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,72.88107752956637,39.705882352941174,1610612761,96,87,2022-11-05T02:33:12Z,5250000,-51.0,202.0,1,right,G. Trent Jr. 20' pullup Jump Shot (12 PTS) (S. Barnes 5 AST),"[1629018, 1630567]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Center,,,,20.88,Made,,,,,12.0,S. Barnes,1630567.0,5.0,,,,,,,
531,PT10M14.00S,2022-11-05T02:32:39.8Z,4,REGULAR,foul,offensive,[],203915,,,1610612742,96,87,2022-11-05T02:32:47Z,5270000,,,0,,S. Dinwiddie offensive FOUL (4 PF),"[203915, 203490]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1146.0,4.0,1.0,Porter Jr.,203490.0
533,PT10M14.00S,2022-11-05T02:32:39.8Z,4,REGULAR,turnover,offensive foul,[],203915,,,1610612742,96,87,2022-11-05T02:32:39Z,5290000,,,0,,S. Dinwiddie offensive foul TURNOVER (2 TO),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,1146.0,,,,
534,PT09M58.00S,2022-11-05T02:33:05.7Z,4,REGULAR,turnover,bad pass,[],1629018,,,1610612761,96,87,2022-11-05T02:33:18Z,5300000,,,0,,G. Trent Jr. bad pass TURNOVER (2 TO),"[1629018, 203501]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Left,2.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,,,
535,PT09M58.00S,2022-11-05T02:33:05.7Z,4,REGULAR,steal,,[],203501,,,1610612742,96,87,2022-11-05T02:36:28Z,5310000,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
536,PT09M56.00S,2022-11-05T02:33:11.6Z,4,REGULAR,foul,offensive,[],203501,,,1610612742,96,87,2022-11-05T02:33:15Z,5320000,,,0,,T. Hardaway Jr. charge offensive FOUL (2 PF),"[203501, 1628449]",1610612742.0,DAL,charge,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Boucher,1628449.0
538,PT09M56.00S,2022-11-05T02:33:11.6Z,4,REGULAR,turnover,offensive foul,[],203501,,,1610612742,96,87,2022-11-05T02:33:11Z,5340000,,,0,,T. Hardaway Jr. offensive foul TURNOVER (2 TO),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,,,1628487.0,,,,
539,PT09M56.00S,2022-11-05T02:33:22.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612761,96,87,2022-11-05T02:33:29Z,5350000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M43.00S,2022-11-05T02:36:39.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,75.1149802890933,65.19607843137256,1610612761,96,87,2022-11-05T02:37:02Z,5370000,76.0,181.0,1,right,MISS G. Trent Jr. 19' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,,19.67,Missed,,,,,,,,,,,,,,,
542,PT09M40.00S,2022-11-05T02:36:43.3Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,96,87,2022-11-05T02:36:43Z,5380000,,,0,,C. Boucher REBOUND (Off:3 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right Center,,,,,,541.0,6.0,3.0,3.0,,,,,,,,,,,
543,PT09M40.00S,2022-11-05T02:36:43.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628449,94.40999984741211,50.0,1610612761,96,87,2022-11-05T02:36:46Z,5390000,0.0,0.0,1,right,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
544,PT09M40.00S,2022-11-05T02:36:43.3Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,96,87,2022-11-05T02:36:46Z,5400000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,543.0,2.0,2.0,0.0,,,,,,,,,,,
545,PT09M28.00S,2022-11-05T02:36:55.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,5.469776609724048,48.03921568627451,1610612742,98,87,2022-11-05T02:37:00Z,5410000,10.0,-1.0,1,left,M. Kleber alley-oop Layup (2 PTS) (C. Wood 1 AST),"[1628467, 1626174]",1610612742.0,DAL,alley-oop,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,0.99,Made,,,,,2.0,C. Wood,1626174.0,1.0,,,,,,,
547,PT09M15.00S,2022-11-05T02:37:08.2Z,4,REGULAR,3pt,Jump Shot,[],203490,80.3712220762155,91.66666666666666,1610612761,98,90,2022-11-05T02:37:11Z,5430000,208.0,132.0,1,right,O. Porter Jr. 24' 3PT  (6 PTS) (S. Barnes 6 AST),"[203490, 1630567]",1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,24.66,Made,,,,,6.0,S. Barnes,1630567.0,6.0,,,,,,,
549,PT08M51.00S,2022-11-05T02:37:31.5Z,4,REGULAR,2pt,Jump Shot,[],203501,16.162943495400782,31.594669117647058,1610612742,98,90,2022-11-05T02:41:03Z,5450000,92.0,99.0,1,left,MISS T. Hardaway Jr. 13' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,13.54,Missed,,,,,,,,,,,,,,,
550,PT08M47.00S,2022-11-05T02:37:35.5Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,98,90,2022-11-05T02:37:54Z,5460000,,,0,,C. Boucher REBOUND (Off:3 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Right,,,,,,549.0,7.0,4.0,3.0,,,,,,,,,,,
551,PT08M32.00S,2022-11-05T02:37:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,94.1688567674113,53.431372549019606,1610612761,98,92,2022-11-05T02:37:59Z,5470000,17.0,2.0,1,right,P. Achiuwa Layup (10 PTS) (S. Barnes 7 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,1.74,Made,,,,,10.0,S. Barnes,1630567.0,7.0,,,,,,,
553,PT08M18.00S,2022-11-05T02:38:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.258212877792378,50.73529411764706,1610612742,100,92,2022-11-05T02:38:14Z,5490000,-4.0,6.0,1,left,S. Dinwiddie driving Layup (19 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,0.73,Made,,,,,19.0,,,,,,,,,,
554,PT07M59.00S,2022-11-05T02:38:26.3Z,4,REGULAR,turnover,traveling,[],1630567,,,1610612761,100,92,2022-11-05T02:38:31Z,5500000,,,0,,S. Barnes traveling TURNOVER (5 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,5.0,,,,,,,,,,,,,,,1146.0,,,,
555,PT07M59.00S,2022-11-05T02:38:28.5Z,4,REGULAR,substitution,out,[],203501,,,1610612742,100,92,2022-11-05T02:38:34Z,5510000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M59.00S,2022-11-05T02:38:28.5Z,4,REGULAR,substitution,out,[],1626174,,,1610612742,100,92,2022-11-05T02:38:34Z,5520000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M59.00S,2022-11-05T02:38:28.5Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,100,92,2022-11-05T02:38:34Z,5530000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M59.00S,2022-11-05T02:38:28.5Z,4,REGULAR,substitution,in,[],203939,,,1610612742,100,92,2022-11-05T02:38:34Z,5540000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M42.00S,2022-11-05T02:38:59.3Z,4,REGULAR,foul,personal,[],203490,,,1610612742,100,92,2022-11-05T02:39:05Z,5550000,,,0,,O. Porter Jr. personal FOUL (1 PF),"[203490, 1629029]",1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Doncic,1629029.0
561,PT07M42.00S,2022-11-05T02:39:07.9Z,4,REGULAR,substitution,out,[],203490,,,1610612742,100,92,2022-11-05T02:39:22Z,5570000,,,0,,SUB out: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M42.00S,2022-11-05T02:39:07.9Z,4,REGULAR,substitution,in,[],1628384,,,1610612742,100,92,2022-11-05T02:39:22Z,5580000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M36.00S,2022-11-05T02:39:34.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203915,27.94021024967148,76.7156862745098,1610612742,100,92,2022-11-05T02:42:00Z,5590000,-134.0,210.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,24.9,Missed,,,,,,,,,,,,,,,
564,PT07M33.00S,2022-11-05T02:39:37.4Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,100,92,2022-11-05T02:39:38Z,5600000,,,0,,P. Achiuwa REBOUND (Off:2 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,563.0,6.0,4.0,2.0,,,,,,,,,,,
565,PT07M16.00S,2022-11-05T02:39:56.4Z,4,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612761,100,92,2022-11-05T02:40:02Z,5610000,,,0,,L. Doncic shooting personal FOUL (4 PF) (Barnes 2 FT),"[1629029, 1630567]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628487.0,4.0,1.0,Barnes,1630567.0
567,PT07M16.00S,2022-11-05T02:40:18.8Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,100,93,2022-11-05T02:40:18Z,5630000,,,0,,S. Barnes Free Throw 1 of 2 (4 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
568,PT07M16.00S,2022-11-05T02:40:19.6Z,4,REGULAR,substitution,out,[],1630182,,,1610612761,100,93,2022-11-05T02:40:27Z,5640000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M16.00S,2022-11-05T02:40:19.6Z,4,REGULAR,substitution,in,[],1627827,,,1610612761,100,93,2022-11-05T02:40:27Z,5650000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M16.00S,2022-11-05T02:40:35.7Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,100,94,2022-11-05T02:40:35Z,5660000,,,0,,S. Barnes Free Throw 2 of 2 (5 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
571,PT06M59.00S,2022-11-05T02:40:56.8Z,4,REGULAR,turnover,out-of-bounds,[],1628467,,,1610612742,100,94,2022-11-05T02:41:08Z,5670000,,,0,,M. Kleber step out-of-bounds TURNOVER (3 TO),[1628467],1610612742.0,DAL,step,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,3.0,,,,,,,,,,,,,,,1626302.0,,,,
572,PT06M42.00S,2022-11-05T02:41:19.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630173,86.5473061760841,5.147058823529411,1610612761,100,97,2022-11-05T02:41:23Z,5680000,-224.0,74.0,1,right,P. Achiuwa 3PT  (13 PTS) (S. Barnes 8 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,23.62,Made,,,,,13.0,S. Barnes,1630567.0,8.0,,,,,,,
574,PT06M28.00S,2022-11-05T02:41:36.8Z,4,REGULAR,violation,kicked ball,[],1630173,,,1610612742,100,97,2022-11-05T02:41:43Z,5700000,,,0,,P. Achiuwa kicked ball VIOLATION,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,1626302.0,,,,
575,PT06M28.00S,2022-11-05T02:41:38.6Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,100,97,2022-11-05T02:41:43Z,5710000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M28.00S,2022-11-05T02:41:38.6Z,4,REGULAR,substitution,in,[],203493,,,1610612742,100,97,2022-11-05T02:41:43Z,5720000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M13.00S,2022-11-05T02:42:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,8.492115637319317,48.03921568627451,1610612742,100,97,2022-11-05T02:42:08Z,5730000,10.0,27.0,1,left,MISS D. Powell driving Layup,[203939],1610612742.0,DAL,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,2.9,Missed,,,,,,,,,,,,,,,
578,PT06M11.00S,2022-11-05T02:42:05.1Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,100,97,2022-11-05T02:42:08Z,5740000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,577.0,3.0,2.0,1.0,,,,,,,,,,,
579,PT06M11.00S,2022-11-05T02:42:05.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627827,5.590000152587891,50.0,1610612742,102,97,2022-11-05T02:42:14Z,5750000,0.0,0.0,1,left,D. Finney-Smith tip Layup (9 PTS),[1627827],1610612742.0,DAL,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,9.0,,,,,,,,,,
580,PT06M00.00S,2022-11-05T02:42:17.2Z,4,REGULAR,turnover,lost ball,[],1630173,,,1610612761,102,97,2022-11-05T02:42:21Z,5760000,,,0,,P. Achiuwa lost ball TURNOVER (2 TO),"[1630173, 203493]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,2.0,Bullock,203493.0,,,,,,,,,,,,,,,,,
581,PT06M00.00S,2022-11-05T02:42:17.2Z,4,REGULAR,steal,,[],203493,,,1610612742,102,97,2022-11-05T02:42:19Z,5770000,,,0,,R. Bullock STEAL (2 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
582,PT05M52.00S,2022-11-05T02:42:25.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203493,23.73521681997372,86.51960784313727,1610612742,102,97,2022-11-05T02:42:30Z,5780000,-183.0,171.0,1,left,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,24.99,Missed,,,,,,,,,,,,,,,
583,PT05M49.00S,2022-11-05T02:42:28.8Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,102,97,2022-11-05T02:42:30Z,5790000,,,0,,S. Barnes REBOUND (Off:2 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,582.0,9.0,7.0,2.0,,,,,,,,,,,
584,PT05M49.00S,2022-11-05T02:42:32.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,102,97,2022-11-05T02:42:32Z,5800000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M37.00S,2022-11-05T02:45:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,82.47371879106439,58.08823529411765,1610612761,102,97,2022-11-05T02:45:49Z,5810000,40.0,112.0,1,right,MISS O. Anunoby 11' turnaround Shot,[1628384],1610612761.0,TOR,turnaround,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,11.93,Missed,,,,,,,,,,,,,,,
586,PT05M33.00S,2022-11-05T02:45:47.0Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,102,97,2022-11-05T02:45:49Z,5820000,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,585.0,7.0,6.0,1.0,,,,,,,,,,,
587,PT05M17.00S,2022-11-05T02:46:03.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,5.863994743758213,49.754901960784316,1610612742,104,97,2022-11-05T02:46:08Z,5830000,1.0,3.0,1,left,D. Finney-Smith cutting DUNK (11 PTS) (D. Powell 2 AST),"[1627827, 203939]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,0.29,Made,,,,,11.0,D. Powell,203939.0,2.0,,,,,,,
589,PT04M59.00S,2022-11-05T02:46:21.2Z,4,REGULAR,turnover,bad pass,[],1628384,,,1610612761,104,97,2022-11-05T02:46:29Z,5850000,,,0,,O. Anunoby bad pass TURNOVER (4 TO),"[1628384, 203493]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Center,4.0,Bullock,203493.0,,,,,,,,,,,,,,,,,
590,PT04M59.00S,2022-11-05T02:46:21.2Z,4,REGULAR,steal,,[],203493,,,1610612742,104,97,2022-11-05T02:46:22Z,5860000,,,0,,R. Bullock STEAL (3 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
591,PT04M52.00S,2022-11-05T02:46:28.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203939,8.360709592641262,46.07843137254902,1610612742,104,97,2022-11-05T02:47:12Z,5870000,20.0,26.0,1,left,MISS D. Powell alley-oop Layup,[203939],1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,3.26,Missed,,,,,,,,,,,,,,,
592,PT04M49.00S,2022-11-05T02:46:31.5Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,104,97,2022-11-05T02:46:35Z,5880000,,,0,,O. Anunoby REBOUND (Off:2 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,591.0,5.0,3.0,2.0,,,,,,,,,,,
593,PT04M45.00S,2022-11-05T02:46:38.8Z,4,REGULAR,foul,personal,[],203493,,,1610612761,104,97,2022-11-05T02:46:45Z,5890000,,,0,,R. Bullock personal FOUL (3 PF),"[203493, 1628449]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1146.0,3.0,0.0,Boucher,1628449.0
595,PT04M32.00S,2022-11-05T02:47:12.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,91.27792378449409,61.76470588235294,1610612761,104,99,2022-11-05T02:47:15Z,5910000,59.0,29.0,1,right,S. Barnes 6' driving Hook (7 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,6.58,Made,,,,,7.0,,,,,,,,,,
596,PT04M10.00S,2022-11-05T02:47:35.3Z,4,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612742,104,99,2022-11-05T02:47:46Z,5920000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Powell 2 FT),"[1630173, 203939]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Powell,203939.0
598,PT04M10.00S,2022-11-05T02:48:13.6Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,105,99,2022-11-05T02:48:13Z,5940000,,,0,,D. Powell Free Throw 1 of 2 (9 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
599,PT04M10.00S,2022-11-05T02:48:14.4Z,4,REGULAR,substitution,out,[],1630173,,,1610612742,105,99,2022-11-05T02:48:21Z,5950000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M10.00S,2022-11-05T02:48:14.4Z,4,REGULAR,substitution,in,[],203490,,,1610612742,105,99,2022-11-05T02:48:21Z,5960000,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M10.00S,2022-11-05T02:48:13.6Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,105,99,2022-11-05T02:48:42Z,5970000,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
602,PT04M07.00S,2022-11-05T02:48:16.6Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,105,99,2022-11-05T02:48:42Z,5980000,,,0,,S. Barnes REBOUND (Off:2 Def:8),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,601.0,10.0,8.0,2.0,,,,,,,,,,,
603,PT03M48.00S,2022-11-05T02:48:58.9Z,4,REGULAR,2pt,Jump Shot,[],1628449,93.11760840998686,33.088235294117645,1610612761,105,99,2022-11-05T02:49:10Z,5990000,-85.0,12.0,1,right,MISS C. Boucher 8' driving floating Shot,[1628449],1610612761.0,TOR,driving floating,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,,,,8.55,Missed,,,,,,,,,,,,,,,
604,PT03M44.00S,2022-11-05T02:49:02.9Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,105,99,2022-11-05T02:49:05Z,6000000,,,0,,S. Barnes REBOUND (Off:3 Def:8),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,603.0,11.0,8.0,3.0,,,,,,,,,,,
605,PT03M44.00S,2022-11-05T02:49:02.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,105,101,2022-11-05T02:49:09Z,6010000,0.0,0.0,1,right,S. Barnes tip Layup (9 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,9.0,,,,,,,,,,
606,PT03M29.00S,2022-11-05T02:49:20.8Z,4,REGULAR,foul,personal,[],1628449,,,1610612742,105,101,2022-11-05T02:49:26Z,6020000,,,0,,C. Boucher personal FOUL (4 PF),"[1628449, 1629029]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1146.0,4.0,0.0,Doncic,1629029.0
