actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
348,PT09M50.00S,2022-10-31T01:05:08.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,11.777266754270697,53.92156862745098,1610612742,68,66,2022-10-31T01:07:10Z,3480000,-20.0,58.0,1,left,S. Dinwiddie 6' step back Jump Shot (10 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,10.0,,,,,,,,,,,,,,,,,
349,PT09M30.00S,2022-10-31T01:05:32.8Z,3,REGULAR,foul,personal,['2freethrow'],201580,,,1610612753,68,66,2022-10-31T01:05:40Z,3490000,,,0,,J. McGee shooting personal FOUL (1 PF) (Wagner 2 FT),"[201580, 1630532]",1610612742.0,DAL,shooting,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Wagner,1630532.0,,,,,
351,PT09M30.00S,2022-10-31T01:05:54.0Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,68,67,2022-10-31T01:05:54Z,3510000,,,0,,F. Wagner Free Throw 1 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
352,PT09M30.00S,2022-10-31T01:06:10.5Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,68,68,2022-10-31T01:06:10Z,3520000,,,0,,F. Wagner Free Throw 2 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
353,PT09M07.00S,2022-10-31T01:06:35.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,32.013797634691194,54.65686274509803,1610612742,68,68,2022-10-31T01:06:40Z,3530000,-23.0,248.0,1,left,MISS L. Doncic 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,24.95,Missed,,,,,,,,,,,,,,,,,,
354,PT09M04.00S,2022-10-31T01:06:38.3Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,68,68,2022-10-31T01:06:40Z,3540000,,,0,,B. Bol REBOUND (Off:1 Def:5),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,,,353.0,6.0,5.0,1.0,,,,,,,,,,
355,PT08M53.00S,2022-10-31T01:06:49.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.9862023653088,49.26470588235294,1610612753,68,70,2022-10-31T01:07:09Z,3550000,-4.0,13.0,1,right,P. Banchero driving finger roll Layup (14 PTS),[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.39,Made,14.0,,,,,,,,,,,,,,,,,
356,PT08M33.00S,2022-10-31T01:07:09.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201580,5.206964520367937,43.13725490196079,1610612742,68,70,2022-10-31T01:12:14Z,3560000,34.0,-4.0,1,left,MISS J. McGee turnaround Hook,[201580],1610612742.0,DAL,turnaround,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
357,PT08M30.00S,2022-10-31T01:07:12.2Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,68,70,2022-10-31T01:07:16Z,3570000,,,0,,B. Bol REBOUND (Off:1 Def:6),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,356.0,7.0,6.0,1.0,,,,,,,,,,
358,PT08M27.00S,2022-10-31T01:07:14.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629626,93.64323258869908,50.245098039215684,1610612753,68,70,2022-10-31T01:11:48Z,3580000,1.0,7.0,1,right,MISS B. Bol finger roll Layup,[1629626],1610612753.0,ORL,finger roll,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.74,Missed,,,,,,,,,,,,,,,,,,
359,PT08M27.00S,2022-10-31T01:07:14.7Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,68,70,2022-10-31T01:07:40Z,3590000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,358.0,1.0,1.0,0.0,,,,,,,,,,
360,PT08M06.00S,2022-10-31T01:07:36.4Z,3,REGULAR,2pt,Jump Shot,[],1629029,11.383048620236531,31.127450980392158,1610612742,68,70,2022-10-31T01:07:46Z,3600000,94.0,55.0,1,left,MISS L. Doncic 10' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,10.9,Missed,,,,,,,,,,,,,,,,,,
361,PT08M02.00S,2022-10-31T01:07:40.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,68,70,2022-10-31T01:07:46Z,3610000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,360.0,2.0,2.0,0.0,,,,,,,,,,
362,PT07M57.00S,2022-10-31T01:07:44.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631094,71.30420499342969,25.49019607843137,1610612753,68,70,2022-10-31T01:07:50Z,3620000,-123.0,217.0,1,right,MISS P. Banchero 24' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
363,PT07M57.00S,2022-10-31T01:07:44.3Z,3,REGULAR,rebound,defensive,[],201580,,,1610612742,68,70,2022-10-31T01:07:50Z,3630000,,,0,,J. McGee REBOUND (Off:0 Def:3),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Left Center,,,,,,,362.0,3.0,3.0,0.0,,,,,,,,,,
364,PT07M46.00S,2022-10-31T01:07:58.2Z,3,REGULAR,foul,personal,[],203082,,,1610612742,68,70,2022-10-31T01:08:24Z,3640000,,,0,,T. Ross personal FOUL (2 PF),"[203082, 201580]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,2.0,0.0,McGee,201580.0,,,,,
366,PT07M46.00S,2022-10-31T01:08:20.9Z,3,REGULAR,substitution,out,[],201580,,,1610612742,68,70,2022-10-31T01:08:34Z,3660000,,,0,,SUB out: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M46.00S,2022-10-31T01:08:20.9Z,3,REGULAR,substitution,in,[],203939,,,1610612742,68,70,2022-10-31T01:08:34Z,3670000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M44.00S,2022-10-31T01:08:36.2Z,3,REGULAR,3pt,Jump Shot,[],1627827,27.151773981603156,80.3921568627451,1610612742,68,70,2022-10-31T01:08:40Z,3680000,-152.0,203.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
369,PT07M41.00S,2022-10-31T01:08:39.2Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,68,70,2022-10-31T01:08:40Z,3690000,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,368.0,3.0,3.0,0.0,,,,,,,,,,
370,PT07M32.00S,2022-10-31T01:08:52.3Z,3,REGULAR,foul,personal,[],203493,,,1610612753,68,70,2022-10-31T01:09:09Z,3700000,,,0,,R. Bullock personal FOUL (1 PF),"[203493, 1631094]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201246.0,1.0,0.0,Banchero,1631094.0,,,,,
372,PT07M20.00S,2022-10-31T01:09:23.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,82.47371879106439,51.225490196078425,1610612753,68,70,2022-10-31T01:09:32Z,3720000,6.0,112.0,1,right,MISS P. Banchero 11' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,11.24,Missed,,,,,,,,,,,,,,,,,,
373,PT07M18.00S,2022-10-31T01:09:25.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,68,70,2022-10-31T01:09:32Z,3730000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,372.0,,,,,,,,,,,,,
375,PT07M12.00S,2022-10-31T01:09:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.783837056504599,49.26470588235294,1610612742,70,70,2022-10-31T01:09:40Z,3750000,4.0,11.0,1,left,S. Dinwiddie driving Layup (12 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.19,Made,12.0,,,,,,,,,,,,,,,,,
376,PT07M01.00S,2022-10-31T01:09:49.8Z,3,REGULAR,foul,offensive,[],1630532,,,1610612753,70,70,2022-10-31T01:10:07Z,3760000,,,0,,F. Wagner offensive FOUL (1 PF),"[1630532, 203915]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627963.0,1.0,0.0,Dinwiddie,203915.0,,,,,
378,PT07M01.00S,2022-10-31T01:09:49.8Z,3,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,70,70,2022-10-31T01:09:49Z,3780000,,,0,,F. Wagner offensive foul TURNOVER (3 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627963.0,,,,,3.0,,,,
379,PT06M47.00S,2022-10-31T01:10:14.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,29.6484888304862,71.07843137254902,1610612742,70,70,2022-10-31T01:10:19Z,3790000,-105.0,226.0,1,left,MISS S. Dinwiddie 24' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
380,PT06M45.00S,2022-10-31T01:10:16.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,70,70,2022-10-31T01:10:19Z,3800000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,379.0,3.0,3.0,0.0,,,,,,,,,,
381,PT06M28.00S,2022-10-31T01:10:33.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,87.99277266754271,49.01960784313725,1610612753,70,72,2022-10-31T01:10:38Z,3810000,-5.0,60.0,1,right,W. Carter Jr. 6' driving floating Jump Shot (13 PTS),[1628976],1610612753.0,ORL,driving floating,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,13.0,,,,,,,,,,,,,,,,,
382,PT06M13.00S,2022-10-31T01:10:48.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,29.911300919842315,70.34313725490196,1610612742,70,72,2022-10-31T01:10:54Z,3820000,-102.0,229.0,1,left,MISS L. Doncic 25' pullup 3PT - blocked,"[1629029, 1629626]",1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,Bol,1629626.0
383,PT06M13.00S,2022-10-31T01:10:48.2Z,3,REGULAR,block,,[],1629626,,,1610612742,70,72,2022-10-31T01:10:50Z,3830000,,,0,,B. Bol BLOCK (3 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
384,PT06M11.00S,2022-10-31T01:10:50.2Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,70,72,2022-10-31T01:10:54Z,3840000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,382.0,2.0,2.0,0.0,,,,,,,,,,
385,PT06M08.00S,2022-10-31T01:10:55.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629626,93.51182654402102,49.754901960784316,1610612753,70,74,2022-10-31T01:11:06Z,3850000,-1.0,8.0,1,right,B. Bol Hook (9 PTS) (F. Wagner 4 AST),"[1629626, 1630532]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.86,Made,9.0,F. Wagner,1630532.0,4.0,,,,,,,,,,,,,,
387,PT06M08.00S,2022-10-31T01:10:59.8Z,3,REGULAR,foul,personal,['1freethrow'],203493,,,1610612753,70,74,2022-10-31T01:11:09Z,3870000,,,0,,R. Bullock shooting personal FOUL (2 PF) (Bol 1 FT),"[203493, 1629626]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,2.0,0.0,Bol,1629626.0,,,,,
389,PT06M08.00S,2022-10-31T01:11:11.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,70,74,2022-10-31T01:11:48Z,3890000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M08.00S,2022-10-31T01:11:13.9Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,70,74,2022-10-31T01:13:56Z,3900000,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M08.00S,2022-10-31T01:11:13.9Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,70,74,2022-10-31T01:13:56Z,3910000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M08.00S,2022-10-31T01:14:10.1Z,3,REGULAR,freethrow,1 of 1,[],1629626,,,1610612753,70,75,2022-10-31T01:14:10Z,3920000,,,0,,B. Bol Free Throw 1 of 1 (10 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
393,PT05M58.00S,2022-10-31T01:14:25.0Z,3,REGULAR,violation,kicked ball,[],203082,,,1610612742,70,75,2022-10-31T01:14:37Z,3930000,,,0,,T. Ross kicked ball VIOLATION,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,1627963.0,,,,,,,,,
394,PT05M49.00S,2022-10-31T01:14:39.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,5.732588699080158,48.28431372549019,1610612742,72,75,2022-10-31T01:14:43Z,3940000,9.0,1.0,1,left,D. Finney-Smith cutting Layup (7 PTS) (L. Doncic 4 AST),"[1627827, 1629029]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,0.87,Made,7.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,
396,PT05M25.00S,2022-10-31T01:15:03.2Z,3,REGULAR,3pt,Jump Shot,[],1629643,82.7365308804205,95.34313725490196,1610612753,72,75,2022-10-31T01:15:07Z,3960000,227.0,110.0,1,right,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
397,PT05M23.00S,2022-10-31T01:15:05.2Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,72,75,2022-10-31T01:15:07Z,3970000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,396.0,2.0,2.0,0.0,,,,,,,,,,
398,PT05M16.00S,2022-10-31T01:15:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,8.14717477003942,45.978860294117645,1610612742,72,75,2022-10-31T01:15:19Z,3980000,20.0,24.0,1,left,MISS S. Dinwiddie Layup - blocked,"[203915, 1630532]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,Wagner,1630532.0
399,PT05M16.00S,2022-10-31T01:15:11.7Z,3,REGULAR,block,,[],1630532,,,1610612742,72,75,2022-10-31T01:15:14Z,3990000,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
400,PT05M13.00S,2022-10-31T01:15:14.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,72,75,2022-10-31T01:15:19Z,4000000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,398.0,4.0,4.0,0.0,,,,,,,,,,
401,PT05M08.00S,2022-10-31T01:15:19.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203082,68.01905387647832,60.5392156862745,1610612753,72,75,2022-10-31T01:15:41Z,4010000,53.0,248.0,1,right,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
402,PT05M08.00S,2022-10-31T01:15:31.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,72,75,2022-10-31T01:15:31Z,4020000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,401.0,,,,,,,,,,,,,
403,PT05M08.00S,2022-10-31T01:15:33.8Z,3,REGULAR,foul,personal,[],203493,,,1610612753,72,75,2022-10-31T01:16:05Z,4030000,,,0,,R. Bullock loose ball personal FOUL (3 PF),"[203493, 1629626]",1610612742.0,DAL,loose ball,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,3.0,0.0,Bol,1629626.0,,,,,
405,PT04M59.00S,2022-10-31T01:16:19.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,82.86793692509855,50.73529411764706,1610612753,72,75,2022-10-31T01:16:23Z,4050000,4.0,109.0,1,right,MISS F. Wagner 10' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,10.86,Missed,,,,,,,,,,,,,,,,,,
406,PT04M58.00S,2022-10-31T01:16:21.1Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,72,75,2022-10-31T01:16:21Z,4060000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,405.0,5.0,4.0,1.0,,,,,,,,,,
407,PT04M53.00S,2022-10-31T01:16:25.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628976,94.95729303547962,72.54901960784314,1610612753,72,75,2022-10-31T01:16:30Z,4070000,113.0,-5.0,1,right,MISS W. Carter Jr. 11' turnaround fadeaway Shot,[1628976],1610612753.0,ORL,turnaround fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,11.28,Missed,,,,,,,,,,,,,,,,,,
408,PT04M52.00S,2022-10-31T01:16:26.2Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,72,75,2022-10-31T01:16:30Z,4080000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,,,407.0,6.0,5.0,1.0,,,,,,,,,,
409,PT04M38.00S,2022-10-31T01:16:41.1Z,3,REGULAR,2pt,Jump Shot,[],1629029,16.63929040735874,27.941176470588236,1610612742,74,75,2022-10-31T01:16:45Z,4090000,110.0,104.0,1,left,L. Doncic 15' turnaround fadeaway Jump Shot (32 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,15.15,Made,32.0,,,,,,,,,,,,,,,,,
410,PT04M16.00S,2022-10-31T01:17:02.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629643,94.03745072273325,50.245098039215684,1610612753,74,77,2022-10-31T01:17:06Z,4100000,1.0,4.0,1,right,C. Okeke cutting DUNK (5 PTS) (W. Carter Jr. 3 AST),"[1629643, 1628976]",1610612753.0,ORL,cutting,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,0.37,Made,5.0,W. Carter Jr.,1628976.0,3.0,,,,,,,,,,,,,,
412,PT03M58.00S,2022-10-31T01:17:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.09789750328515,35.53921568627451,1610612742,76,77,2022-10-31T01:17:27Z,4120000,72.0,24.0,1,left,L. Doncic 7' turnaround bank Jump Shot (34 PTS),[1629029],1610612742.0,DAL,turnaround bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.61,Made,34.0,,,,,,,,,,,,,,,,,
413,PT03M41.00S,2022-10-31T01:17:36.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,72.09264126149803,22.54901960784314,1610612753,76,77,2022-10-31T01:17:44Z,4130000,-137.0,210.0,1,right,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
414,PT03M36.00S,2022-10-31T01:17:41.9Z,3,REGULAR,rebound,offensive,[],1629626,,,1610612753,76,77,2022-10-31T01:18:02Z,4140000,,,0,,B. Bol REBOUND (Off:2 Def:6),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,413.0,8.0,6.0,2.0,,,,,,,,,,
417,PT03M33.00S,2022-10-31T01:17:46.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,93.38042049934296,6.127450980392156,1610612753,76,77,2022-10-31T01:18:04Z,4170000,-219.0,10.0,1,right,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,21.96,Missed,,,,,,,,,,,,,,,,,,
418,PT03M30.00S,2022-10-31T01:17:48.4Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,76,77,2022-10-31T01:17:48Z,4180000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,417.0,7.0,6.0,1.0,,,,,,,,,,
419,PT03M26.00S,2022-10-31T01:17:58.6Z,3,REGULAR,foul,offensive,[],203915,,,1610612742,76,77,2022-10-31T01:18:20Z,4190000,,,0,,S. Dinwiddie off-the-ball offensive FOUL (2 PF),"[203915, 1630532]",1610612742.0,DAL,off-the-ball,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,200832.0,2.0,0.0,Wagner,1630532.0,,,,,
421,PT03M26.00S,2022-10-31T01:17:58.6Z,3,REGULAR,turnover,offensive foul,[],203915,,,1610612742,76,77,2022-10-31T01:17:58Z,4210000,,,0,,S. Dinwiddie offensive foul TURNOVER (1 TO),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,200832.0,,,,,1.0,,,,
422,PT03M26.00S,2022-10-31T01:18:20.5Z,3,REGULAR,substitution,out,[],1627827,,,1610612753,76,77,2022-10-31T01:18:33Z,4220000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M26.00S,2022-10-31T01:18:20.5Z,3,REGULAR,substitution,out,[],203915,,,1610612753,76,77,2022-10-31T01:18:33Z,4230000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M26.00S,2022-10-31T01:18:20.5Z,3,REGULAR,substitution,out,[],203082,,,1610612753,76,77,2022-10-31T01:18:33Z,4240000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M26.00S,2022-10-31T01:18:20.5Z,3,REGULAR,substitution,in,[],1626174,,,1610612753,76,77,2022-10-31T01:18:33Z,4250000,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M26.00S,2022-10-31T01:18:20.5Z,3,REGULAR,substitution,in,[],203501,,,1610612753,76,77,2022-10-31T01:18:33Z,4260000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M26.00S,2022-10-31T01:18:20.5Z,3,REGULAR,substitution,in,[],1630284,,,1610612753,76,77,2022-10-31T01:18:33Z,4270000,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M05.00S,2022-10-31T01:18:49.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,92.06636005256242,56.372549019607845,1610612753,76,77,2022-10-31T01:19:00Z,4280000,32.0,22.0,1,right,MISS F. Wagner Layup - blocked,"[1630532, 203939]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,Powell,203939.0
429,PT03M05.00S,2022-10-31T01:18:49.9Z,3,REGULAR,block,,[],203939,,,1610612753,76,77,2022-10-31T01:18:53Z,4290000,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
