actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
333,PT08M24.00S,2022-11-08T03:57:16.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,94.56307490144546,49.26470588235294,1610612751,55,58,2022-11-08T03:57:22Z,3330000,-4.0,-1.0,1,right,K. Durant running DUNK (17 PTS) (R. O'Neale 6 AST),"[201142, 1626220]",1610612751.0,BKN,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,0.4,Made,,,,,17.0,R. O'Neale,1626220.0,6.0,,,,,,,
335,PT07M59.00S,2022-11-08T03:57:41.5Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612742,55,58,2022-11-08T03:57:44Z,3350000,,,0,,S. Dinwiddie bad pass TURNOVER (3 TO),"[203915, 1629651]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,
336,PT07M59.00S,2022-11-08T03:57:41.5Z,3,REGULAR,steal,,[],1629651,,,1610612751,55,58,2022-11-08T03:57:43Z,3360000,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT07M56.00S,2022-11-08T03:57:45.1Z,3,REGULAR,turnover,bad pass,[],1629651,,,1610612751,55,58,2022-11-08T03:57:51Z,3370000,,,0,,N. Claxton bad pass TURNOVER (1 TO),"[1629651, 203493]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,1.0,Bullock,203493.0,,,,,,,,,,,,,,,,,
338,PT07M56.00S,2022-11-08T03:57:45.1Z,3,REGULAR,steal,,[],203493,,,1610612742,55,58,2022-11-08T03:57:47Z,3380000,,,0,,R. Bullock STEAL (2 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
339,PT07M52.00S,2022-11-08T03:57:49.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203493,26.231931668856767,81.37254901960785,1610612742,55,58,2022-11-08T03:57:56Z,3390000,-157.0,194.0,1,left,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,24.96,Missed,,,,,,,,,,,,,,,
340,PT07M49.00S,2022-11-08T03:57:52.3Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,55,58,2022-11-08T03:57:56Z,3400000,,,0,,D. Powell REBOUND (Off:3 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,339.0,7.0,4.0,3.0,,,,,,,,,,,
341,PT07M36.00S,2022-11-08T03:58:04.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203939,6.521024967148489,43.627450980392155,1610612742,57,58,2022-11-08T03:58:08Z,3410000,32.0,9.0,1,left,D. Powell alley-oop Layup (2 PTS) (L. Doncic 3 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,3.31,Made,,,,,2.0,L. Doncic,1629029.0,3.0,,,,,,,
343,PT07M17.00S,2022-11-08T03:58:23.7Z,3,REGULAR,3pt,Jump Shot,[],1628410,92.46057818659659,4.411764705882353,1610612751,57,58,2022-11-08T03:58:44Z,3430000,-228.0,18.0,1,right,MISS E. Sumner 3PT,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Left Corner 3,24+ Left,,,,22.86,Missed,,,,,,,,,,,,,,,
344,PT07M16.00S,2022-11-08T03:58:24.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,57,58,2022-11-08T03:58:44Z,3440000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,343.0,,,,,,,,,,,,,,
346,PT06M57.00S,2022-11-08T03:59:10.3Z,3,REGULAR,foul,personal,['2freethrow'],203925,,,1610612742,57,58,2022-11-08T04:01:57Z,3460000,,,0,,J. Harris shooting personal FOUL (2 PF) (Finney-Smith 2 FT),"[203925, 1627827]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2004.0,2.0,0.0,Finney-Smith,1627827.0,,
348,PT06M57.00S,2022-11-08T03:59:19.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,57,58,2022-11-08T03:59:19Z,3480000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT06M57.00S,2022-11-08T04:02:30.0Z,3,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,58,58,2022-11-08T04:02:30Z,3490000,,,0,,D. Finney-Smith Free Throw 1 of 2 (6 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
350,PT06M57.00S,2022-11-08T04:02:44.0Z,3,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,59,58,2022-11-08T04:02:44Z,3500000,,,0,,D. Finney-Smith Free Throw 2 of 2 (7 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
351,PT06M39.00S,2022-11-08T04:03:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,86.5473061760841,50.245098039215684,1610612751,59,58,2022-11-08T04:03:11Z,3510000,1.0,74.0,1,right,MISS R. O'Neale 7' driving floating Shot - blocked,"[1626220, 1629029]",1610612751.0,BKN,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,7.4,Missed,,,,,,,,,,,,,,Doncic,1629029.0
352,PT06M39.00S,2022-11-08T04:03:04.8Z,3,REGULAR,block,,[],1629029,,,1610612751,59,58,2022-11-08T04:03:07Z,3520000,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
353,PT06M36.00S,2022-11-08T04:03:07.8Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,59,58,2022-11-08T04:03:42Z,3530000,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,351.0,1.0,1.0,0.0,,,,,,,,,,,
354,PT06M24.00S,2022-11-08T04:03:20.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,5.469776609724048,47.794117647058826,1610612742,59,58,2022-11-08T04:03:28Z,3540000,11.0,-1.0,1,left,MISS D. Powell cutting Layup,[203939],1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,1.11,Missed,,,,,,,,,,,,,,,
355,PT06M23.00S,2022-11-08T04:03:21.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,59,58,2022-11-08T04:03:28Z,3550000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,354.0,,,,,,,,,,,,,,
357,PT06M23.00S,2022-11-08T04:03:26.5Z,3,REGULAR,substitution,out,[],1628410,,,1610612751,59,58,2022-11-08T04:03:31Z,3570000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT06M23.00S,2022-11-08T04:03:26.5Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,59,58,2022-11-08T04:03:31Z,3580000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M07.00S,2022-11-08T04:03:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,87.72996057818659,35.78431372549019,1610612751,59,58,2022-11-08T04:04:00Z,3590000,-71.0,63.0,1,right,MISS K. Durant 9' turnaround fadeaway Shot,[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,,9.49,Missed,,,,,,,,,,,,,,,
360,PT06M02.00S,2022-11-08T04:03:57.8Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,59,58,2022-11-08T04:04:00Z,3600000,,,0,,N. Claxton REBOUND (Off:5 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,359.0,10.0,5.0,5.0,,,,,,,,,,,
361,PT06M02.00S,2022-11-08T04:03:56.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,59,60,2022-11-08T04:04:08Z,3610000,0.0,0.0,1,right,N. Claxton tip DUNK (8 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,8.0,,,,,,,,,,
362,PT06M01.00S,2022-11-08T04:03:58.1Z,3,REGULAR,turnover,bad pass,[],203939,,,1610612742,59,60,2022-11-08T04:04:04Z,3620000,,,0,,D. Powell bad pass TURNOVER (1 TO),"[203939, 1629651]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,1.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,
363,PT06M01.00S,2022-11-08T04:03:58.1Z,3,REGULAR,steal,,[],1629651,,,1610612751,59,60,2022-11-08T04:03:59Z,3630000,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
364,PT05M55.00S,2022-11-08T04:04:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630560,94.82588699080158,49.50980392156863,1610612751,59,62,2022-11-08T04:04:12Z,3640000,-2.0,-4.0,1,right,C. Thomas driving finger roll Layup (9 PTS) (J. Harris 1 AST),"[1630560, 203925]",1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,0.46,Made,,,,,9.0,J. Harris,203925.0,1.0,,,,,,,
366,PT05M34.00S,2022-11-08T04:04:24.6Z,3,REGULAR,3pt,Jump Shot,[],203493,7.835085413929041,95.09803921568627,1610612742,59,62,2022-11-08T04:04:35Z,3660000,-225.0,21.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,,,,22.65,Missed,,,,,,,,,,,,,,,
367,PT05M27.00S,2022-11-08T04:04:31.6Z,3,REGULAR,rebound,offensive,[],203915,,,1610612742,59,62,2022-11-08T04:04:35Z,3670000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,366.0,5.0,4.0,1.0,,,,,,,,,,,
368,PT05M25.00S,2022-11-08T04:04:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,5.995400788436268,44.6078431372549,1610612742,61,62,2022-11-08T04:06:45Z,3680000,27.0,4.0,1,left,D. Finney-Smith cutting Layup (9 PTS) (S. Dinwiddie 5 AST),"[1627827, 203915]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,2.73,Made,,,,,9.0,S. Dinwiddie,203915.0,5.0,,,,,,,
370,PT05M25.00S,2022-11-08T04:04:37.2Z,3,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612742,61,62,2022-11-08T04:04:53Z,3700000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Finney-Smith 1 FT),"[1626220, 1627827]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627964.0,2.0,0.0,Finney-Smith,1627827.0,,
372,PT05M25.00S,2022-11-08T04:04:46.3Z,3,REGULAR,substitution,out,[],203939,,,1610612742,61,62,2022-11-08T04:06:22Z,3720000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M25.00S,2022-11-08T04:04:46.3Z,3,REGULAR,substitution,out,[],203493,,,1610612742,61,62,2022-11-08T04:06:22Z,3730000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M25.00S,2022-11-08T04:04:46.3Z,3,REGULAR,substitution,in,[],203501,,,1610612742,61,62,2022-11-08T04:06:22Z,3740000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M25.00S,2022-11-08T04:04:46.3Z,3,REGULAR,substitution,in,[],1626174,,,1610612742,61,62,2022-11-08T04:06:22Z,3750000,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M25.00S,2022-11-08T04:05:16.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627827,,,1610612742,62,62,2022-11-08T04:05:16Z,3760000,,,0,,D. Finney-Smith Free Throw 1 of 1 (10 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
377,PT05M06.00S,2022-11-08T04:05:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,79.84559789750328,50.49019607843137,1610612751,62,64,2022-11-08T04:05:42Z,3770000,2.0,137.0,1,right,C. Thomas 13' driving floating Jump Shot (11 PTS) (J. Harris 2 AST),"[1630560, 203925]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,13.7,Made,,,,,11.0,J. Harris,203925.0,2.0,,,,,,,
379,PT04M44.00S,2022-11-08T04:06:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,17.16491458607096,41.66666666666667,1610612742,64,64,2022-11-08T04:06:07Z,3790000,42.0,109.0,1,left,C. Wood 11' pullup Jump Shot (4 PTS),[1626174],1610612742.0,DAL,pullup,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,11.66,Made,,,,,4.0,,,,,,,,,,
380,PT04M26.00S,2022-11-08T04:06:18.6Z,3,REGULAR,3pt,Jump Shot,[],203925,94.56307490144546,96.81372549019608,1610612751,64,64,2022-11-08T04:06:50Z,3800000,234.0,-1.0,1,right,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,,,,23.41,Missed,,,,,,,,,,,,,,,
381,PT04M23.00S,2022-11-08T04:06:21.6Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612751,64,64,2022-11-08T04:06:50Z,3810000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,,,380.0,3.0,2.0,1.0,,,,,,,,,,,
383,PT04M23.00S,2022-11-08T04:06:25.8Z,3,REGULAR,substitution,out,[],203915,,,1610612751,64,64,2022-11-08T04:06:39Z,3830000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M23.00S,2022-11-08T04:06:25.8Z,3,REGULAR,substitution,in,[],1628467,,,1610612751,64,64,2022-11-08T04:06:39Z,3840000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M23.00S,2022-11-08T04:06:50.7Z,3,REGULAR,foul,offensive,[],201142,,,1610612751,64,64,2022-11-08T04:07:15Z,3850000,,,0,,K. Durant off-the-ball offensive FOUL (3 PF),"[201142, 1627827]",1610612751.0,BKN,off-the-ball,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2004.0,3.0,0.0,Finney-Smith,1627827.0,,
387,PT04M23.00S,2022-11-08T04:06:50.7Z,3,REGULAR,turnover,offensive foul,[],201142,,,1610612751,64,64,2022-11-08T04:06:50Z,3870000,,,0,,K. Durant offensive foul TURNOVER (2 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,2004.0,,,,,,
388,PT04M06.00S,2022-11-08T04:07:15.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,19.004599211563733,90.93137254901961,1610612742,67,64,2022-11-08T04:07:20Z,3880000,-205.0,126.0,1,left,L. Doncic 24' 3PT step back (26 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,24.04,Made,,,,,26.0,,,,,,,,,,
389,PT03M38.00S,2022-11-08T04:07:44.3Z,3,REGULAR,3pt,Jump Shot,[],1630560,74.98357424441524,14.215686274509803,1610612751,67,64,2022-11-08T04:07:52Z,3890000,-179.0,183.0,1,right,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,25.57,Missed,,,,,,,,,,,,,,,
390,PT03M35.00S,2022-11-08T04:07:47.4Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,67,64,2022-11-08T04:07:47Z,3900000,,,0,,N. Claxton REBOUND (Off:6 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,389.0,11.0,5.0,6.0,,,,,,,,,,,
391,PT03M32.00S,2022-11-08T04:07:49.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203925,83.919185282523,93.62745098039215,1610612751,67,64,2022-11-08T04:07:54Z,3910000,218.0,99.0,1,right,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,,23.94,Missed,,,,,,,,,,,,,,,
392,PT03M32.00S,2022-11-08T04:07:49.7Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,67,64,2022-11-08T04:07:54Z,3920000,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,,391.0,3.0,3.0,0.0,,,,,,,,,,,
393,PT03M20.00S,2022-11-08T04:08:15.7Z,3,REGULAR,substitution,out,[],203925,,,1610612742,67,64,2022-11-08T04:08:31Z,3930000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M20.00S,2022-11-08T04:08:15.7Z,3,REGULAR,substitution,in,[],203552,,,1610612742,67,64,2022-11-08T04:08:31Z,3940000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT03M15.00S,2022-11-08T04:09:18.7Z,3,REGULAR,jumpball,recovered,[],1630560,,,1610612742,67,64,2022-11-08T04:09:18Z,3960000,,,0,,Jump Ball C. Thomas vs. D. Finney-Smith: Tip to C. Thomas,"[1630560, 1630560, 1627827]",1610612751.0,BKN,heldball,C. Thomas,1630560.0,Thomas,C. Thomas,Thomas,1630560.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,,,,,,
399,PT03M15.00S,2022-11-08T04:09:18.7Z,3,REGULAR,turnover,lost ball,[],1626174,,,1610612742,67,64,2022-11-08T04:09:18Z,3990000,,,0,,C. Wood lost ball TURNOVER (3 TO),"[1626174, 1630560]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,3.0,Thomas,1630560.0,,,,,,,,,,,,,,,,,
400,PT03M15.00S,2022-11-08T04:09:18.7Z,3,REGULAR,steal,,[],1630560,,,1610612751,67,64,2022-11-08T04:09:18Z,4000000,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M12.00S,2022-11-08T04:09:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630560,94.43166885676742,51.470588235294116,1610612751,67,66,2022-11-08T04:11:05Z,4010000,7.0,0.0,1,right,C. Thomas running reverse Layup (13 PTS) (R. O'Neale 7 AST),"[1630560, 1626220]",1610612751.0,BKN,running reverse,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,13.0,R. O'Neale,1626220.0,7.0,,,,,,,
403,PT02M58.00S,2022-11-08T04:09:48.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,67,66,2022-11-08T04:09:48Z,4030000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT02M58.00S,2022-11-08T04:10:29.8Z,3,REGULAR,substitution,out,[],203501,,,1610612742,67,66,2022-11-08T04:12:35Z,4040000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT02M58.00S,2022-11-08T04:10:29.8Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,67,66,2022-11-08T04:12:35Z,4050000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M51.00S,2022-11-08T04:13:00.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612742,67,66,2022-11-08T04:13:05Z,4060000,,,0,,S. Curry personal FOUL (2 PF) (Green 2 FT),"[203552, 1630182]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Green,1630182.0,,
408,PT02M51.00S,2022-11-08T04:13:27.3Z,3,REGULAR,freethrow,1 of 2,[],1630182,,,1610612742,68,66,2022-11-08T04:13:27Z,4080000,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
409,PT02M51.00S,2022-11-08T04:13:40.4Z,3,REGULAR,freethrow,2 of 2,[],1630182,,,1610612742,69,66,2022-11-08T04:13:40Z,4090000,,,0,,J. Green Free Throw 2 of 2 (9 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
410,PT02M37.00S,2022-11-08T04:13:57.6Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,69,66,2022-11-08T04:14:09Z,4100000,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1626174]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,3.0,Wood,1626174.0,,,,,,,,,,,,,,,,,
411,PT02M37.00S,2022-11-08T04:13:57.6Z,3,REGULAR,steal,,[],1626174,,,1610612742,69,66,2022-11-08T04:13:59Z,4110000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
412,PT02M34.00S,2022-11-08T04:14:03.1Z,3,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612742,69,66,2022-11-08T04:14:37Z,4120000,,,0,,D. Finney-Smith bad pass out-of-bounds TURNOVER (1 TO),[1627827],1610612742.0,DAL,bad pass,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,203593.0,,,,,,
413,PT02M28.00S,2022-11-08T04:14:22.0Z,3,REGULAR,foul,personal,[],1630182,,,1610612751,69,66,2022-11-08T04:14:26Z,4130000,,,0,,J. Green personal FOUL (1 PF),"[1630182, 201142]",1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Durant,201142.0,,
415,PT02M22.00S,2022-11-08T04:14:41.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203552,88.78120893561103,78.92156862745098,1610612751,69,66,2022-11-08T04:14:46Z,4150000,145.0,53.0,1,right,MISS S. Curry 15' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,15.4,Missed,,,,,,,,,,,,,,,
416,PT02M18.00S,2022-11-08T04:14:45.7Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,69,66,2022-11-08T04:14:46Z,4160000,,,0,,J. Green REBOUND (Off:1 Def:3),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,415.0,4.0,3.0,1.0,,,,,,,,,,,
417,PT02M13.00S,2022-11-08T04:14:53.2Z,3,REGULAR,foul,offensive,[],1630182,,,1610612742,69,66,2022-11-08T04:15:04Z,4170000,,,0,,J. Green off-the-ball offensive FOUL (2 PF),"[1630182, 201142]",1610612742.0,DAL,off-the-ball,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2004.0,2.0,0.0,Durant,201142.0,,
419,PT02M13.00S,2022-11-08T04:14:53.2Z,3,REGULAR,turnover,offensive foul,[],1630182,,,1610612742,69,66,2022-11-08T04:14:53Z,4190000,,,0,,J. Green offensive foul TURNOVER (2 TO),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,2004.0,,,,,,
420,PT02M13.00S,2022-11-08T04:14:59.0Z,3,REGULAR,substitution,out,[],1626220,,,1610612751,69,66,2022-11-08T04:15:21Z,4200000,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M13.00S,2022-11-08T04:14:59.0Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,69,66,2022-11-08T04:15:21Z,4210000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
