actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
494,PT01M45.00S,2022-10-30T02:46:54.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,32.14520367936925,45.34313725490196,1610612742,69,68,2022-10-30T02:51:11Z,4830000,23.0,250.0,1,left,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
495,PT01M42.00S,2022-10-30T02:46:57.5Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,69,68,2022-10-30T02:46:59Z,4840000,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,494.0,3.0,3.0,0.0,,,,,,,
496,PT01M28.00S,2022-10-30T02:47:12.0Z,3,REGULAR,2pt,Jump Shot,[],1628983,87.20433639947439,72.05882352941177,1610612760,69,70,2022-10-30T02:47:18Z,4850000,110.0,68.0,1,right,S. Gilgeous-Alexander 12' pullup Jump Shot (20 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,12.95,Made,20.0,,,,,,,,,,,,,,,,,
497,PT01M13.00S,2022-10-30T02:47:27.2Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,69,70,2022-10-30T02:47:34Z,4860000,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 1628983]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0
498,PT01M13.00S,2022-10-30T02:47:27.2Z,3,REGULAR,steal,,[],1628983,,,1610612760,69,70,2022-10-30T02:47:28Z,4870000,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
499,PT01M07.00S,2022-10-30T02:47:32.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,93.24901445466492,52.20588235294118,1610612760,69,72,2022-10-30T02:47:39Z,4880000,11.0,11.0,1,right,S. Gilgeous-Alexander running Layup (22 PTS) (J. Williams 2 AST),"[1628983, 1631114]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.56,Made,22.0,J. Williams,1631114.0,2.0,,,,,,,,,,,,,,
501,PT01M07.00S,2022-10-30T02:47:36.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612742,69,72,2022-10-30T02:47:36Z,4900000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M07.00S,2022-10-30T02:47:56.7Z,3,REGULAR,substitution,out,[],203493,,,1610612742,69,72,2022-10-30T02:49:00Z,4910000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M07.00S,2022-10-30T02:47:56.7Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,69,72,2022-10-30T02:49:00Z,4920000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M51.10S,2022-10-30T02:49:22.1Z,3,REGULAR,2pt,Jump Shot,[],1629029,6.258212877792378,30.14705882352941,1610612742,71,72,2022-10-30T02:49:59Z,4930000,99.0,6.0,1,left,L. Doncic 9' turnaround fadeaway Jump Shot (22 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,9.95,Made,22.0,,,,,,,,,,,,,,,,,
505,PT00M34.80S,2022-10-30T02:49:41.3Z,3,REGULAR,3pt,Jump Shot,[],1629647,93.38042049934296,95.83333333333334,1610612760,71,72,2022-10-30T02:49:45Z,4940000,229.0,10.0,1,right,MISS D. Bazley 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
506,PT00M32.40S,2022-10-30T02:49:43.7Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,71,72,2022-10-30T02:49:45Z,4950000,,,0,,L. Doncic REBOUND (Off:1 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,,,,,,,,505.0,13.0,12.0,1.0,,,,,,,
507,PT00M17.30S,2022-10-30T02:49:58.9Z,3,REGULAR,3pt,Jump Shot,[],1628467,26.363337713534822,81.61764705882352,1610612742,71,72,2022-10-30T02:50:06Z,4960000,-158.0,195.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
508,PT00M14.30S,2022-10-30T02:50:01.9Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,71,72,2022-10-30T02:50:06Z,4970000,,,0,,L. Doncic REBOUND (Off:2 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,507.0,14.0,12.0,2.0,,,,,,,
509,PT00M13.10S,2022-10-30T02:50:03.1Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,71,72,2022-10-30T02:50:08Z,4980000,,,0,,L. Doncic lost ball TURNOVER (3 TO),"[1629029, 1631114]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Williams,1631114.0
510,PT00M13.10S,2022-10-30T02:50:03.1Z,3,REGULAR,steal,,[],1631114,,,1610612760,71,72,2022-10-30T02:50:48Z,4990000,,,0,,J. Williams STEAL (4 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
511,PT00M01.60S,2022-10-30T02:50:14.6Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,71,72,2022-10-30T02:50:18Z,5000000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 1630182]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Green,1630182.0
512,PT00M01.60S,2022-10-30T02:50:14.6Z,3,REGULAR,steal,,[],1630182,,,1610612742,71,72,2022-10-30T02:50:16Z,5010000,,,0,,J. Green STEAL (2 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT00M00.00S,2022-10-30T02:50:20.8Z,3,REGULAR,period,end,[],0,,,1610612742,71,72,2022-10-30T02:50:20Z,5020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,71,72,2022-10-30T02:52:55Z,5030000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612742,71,72,2022-10-30T02:52:55Z,5040000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,out,['startperiod'],1629652,,,1610612742,71,72,2022-10-30T02:52:55Z,5050000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,out,['startperiod'],203488,,,1610612742,71,72,2022-10-30T02:52:55Z,5060000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,out,['startperiod'],1629647,,,1610612742,71,72,2022-10-30T02:52:55Z,5070000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,71,72,2022-10-30T02:52:55Z,5080000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,in,['startperiod'],1630544,,,1610612742,71,72,2022-10-30T02:52:55Z,5090000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612742,71,72,2022-10-30T02:52:55Z,5100000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,in,['startperiod'],1630647,,,1610612742,71,72,2022-10-30T02:52:55Z,5110000,,,0,,SUB in: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-10-30T02:51:34.1Z,4,REGULAR,substitution,in,['startperiod'],1630197,,,1610612742,71,72,2022-10-30T02:52:55Z,5120000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-10-30T02:53:57.6Z,4,REGULAR,period,start,[],0,,,1610612742,71,72,2022-10-30T02:53:57Z,5130000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M49.00S,2022-10-30T02:54:10.0Z,4,REGULAR,foul,personal,['2freethrow'],1630647,,,1610612742,71,72,2022-10-30T02:54:32Z,5140000,,,0,,E. Omoruyi shooting personal FOUL (2 PF) (Wood 2 FT),"[1630647, 1626174]",1610612760.0,OKC,shooting,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,2.0,0.0,,,,,,,Wood,1626174.0,,,
527,PT11M49.00S,2022-10-30T02:54:33.1Z,4,REGULAR,freethrow,1 of 2,[],1626174,,,1610612742,72,72,2022-10-30T02:54:50Z,5160000,,,0,,C. Wood Free Throw 1 of 2 (5 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
528,PT11M49.00S,2022-10-30T02:54:33.1Z,4,REGULAR,freethrow,2 of 2,[],1626174,,,1610612742,72,72,2022-10-30T02:54:50Z,5170000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
529,PT11M46.00S,2022-10-30T02:54:36.1Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,72,72,2022-10-30T02:54:50Z,5180000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,528.0,2.0,2.0,0.0,,,,,,,
531,PT11M37.00S,2022-10-30T02:55:06.0Z,4,REGULAR,turnover,lost ball,[],1629026,,,1610612760,72,72,2022-10-30T02:55:25Z,5200000,,,0,,K. Williams lost ball TURNOVER (2 TO),"[1629026, 1630182]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Green,1630182.0
532,PT11M37.00S,2022-10-30T02:55:06.0Z,4,REGULAR,steal,,[],1630182,,,1610612742,72,72,2022-10-30T02:55:07Z,5210000,,,0,,J. Green STEAL (3 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
533,PT11M33.00S,2022-10-30T02:55:08.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,5.469776609724048,50.98039215686274,1610612742,74,72,2022-10-30T02:55:34Z,5220000,-5.0,-1.0,1,left,J. Green running Layup (2 PTS),[1630182],1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.5,Made,2.0,,,,,,,,,,,,,,,,,
534,PT11M33.00S,2022-10-30T02:55:14.4Z,4,REGULAR,foul,personal,['1freethrow'],1630544,,,1610612742,74,72,2022-10-30T02:55:20Z,5230000,,,0,,T. Mann shooting personal FOUL (3 PF) (Green 1 FT),"[1630544, 1630182]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,3.0,0.0,,,,,,,Green,1630182.0,,,
536,PT11M33.00S,2022-10-30T02:55:29.3Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630182,,,1610612742,75,72,2022-10-30T02:55:29Z,5250000,,,0,,J. Green Free Throw 1 of 1 (3 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
537,PT11M20.00S,2022-10-30T02:55:42.6Z,4,REGULAR,3pt,Jump Shot,[],1630197,67.49342969776609,32.59803921568628,1610612760,75,72,2022-10-30T02:55:51Z,5260000,-87.0,253.0,1,right,MISS A. Pokusevski 26' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
538,PT11M14.00S,2022-10-30T02:55:48.6Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,75,72,2022-10-30T02:55:51Z,5270000,,,0,,K. Williams REBOUND (Off:2 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,537.0,5.0,3.0,2.0,,,,,,,
539,PT11M03.00S,2022-10-30T02:55:59.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630197,78.0059132720105,71.56862745098039,1610612760,75,72,2022-10-30T02:56:04Z,5280000,108.0,154.0,1,right,MISS A. Pokusevski 18' pullup Shot,[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Right Center,18.81,Missed,,,,,,,,,,,,,,,,,,
540,PT10M59.00S,2022-10-30T02:56:03.8Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,75,72,2022-10-30T02:56:04Z,5290000,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,539.0,5.0,5.0,0.0,,,,,,,
541,PT10M39.00S,2022-10-30T02:56:22.5Z,4,REGULAR,3pt,Jump Shot,[],203915,33.196452036793694,43.627450980392155,1610612742,78,72,2022-10-30T02:56:29Z,5300000,32.0,260.0,1,left,S. Dinwiddie 26' 3PT pullup bank (12 PTS),[203915],1610612742.0,DAL,pullup bank,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,26.15,Made,12.0,,,,,,,,,,,,,,,,,
542,PT10M28.00S,2022-10-30T02:56:34.9Z,4,REGULAR,3pt,Jump Shot,[],1629026,92.32917214191852,5.392156862745098,1610612760,78,75,2022-10-30T02:56:39Z,5310000,-223.0,20.0,1,right,K. Williams 3PT  (3 PTS) (J. Williams 3 AST),"[1629026, 1631114]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,22.39,Made,3.0,J. Williams,1631114.0,3.0,,,,,,,,,,,,,,
544,PT10M12.00S,2022-10-30T02:56:52.0Z,4,REGULAR,foul,personal,[],1630647,,,1610612742,78,75,2022-10-30T02:57:06Z,5330000,,,0,,E. Omoruyi personal FOUL (3 PF),"[1630647, 1626174]",1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,8-16 Right,,,,,,,202037.0,3.0,0.0,,,,,,,Wood,1626174.0,,,
547,PT10M03.00S,2022-10-30T02:57:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,7.178055190538765,54.166666666666664,1610612742,80,75,2022-10-30T02:57:31Z,5360000,-21.0,15.0,1,left,C. Wood driving Layup (7 PTS),[1626174],1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,2.56,Made,7.0,,,,,,,,,,,,,,,,,
548,PT09M49.00S,2022-10-30T02:57:37.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,83.13074901445466,36.76470588235294,1610612760,80,75,2022-10-30T02:57:41Z,5370000,-66.0,106.0,1,right,MISS T. Mann 12' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Left,12.51,Missed,,,,,,,,,,,,,,,,,,
549,PT09M46.00S,2022-10-30T02:57:40.0Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,80,75,2022-10-30T02:57:41Z,5380000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,548.0,1.0,1.0,0.0,,,,,,,
550,PT09M41.00S,2022-10-30T02:57:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630182,7.440867279894875,47.794117647058826,1610612742,80,75,2022-10-30T02:57:51Z,5390000,11.0,17.0,1,left,MISS J. Green running Layup,[1630182],1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
551,PT09M39.00S,2022-10-30T02:57:47.7Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,80,75,2022-10-30T02:57:51Z,5400000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,550.0,3.0,3.0,0.0,,,,,,,
552,PT09M36.00S,2022-10-30T02:57:50.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630647,76.95466491458606,90.19607843137256,1610612760,80,75,2022-10-30T03:01:26Z,5410000,201.0,164.0,1,right,MISS E. Omoruyi 25' running pullup 3PT,[1630647],1610612760.0,OKC,running pullup,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
553,PT09M33.00S,2022-10-30T02:57:53.2Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,80,75,2022-10-30T02:57:57Z,5420000,,,0,,C. Wood REBOUND (Off:0 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,552.0,6.0,6.0,0.0,,,,,,,
555,PT09M10.00S,2022-10-30T02:58:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,8.886333771353483,46.568627450980394,1610612742,82,75,2022-10-30T02:58:45Z,5440000,17.0,31.0,1,left,S. Dinwiddie driving Layup (14 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.55,Made,14.0,,,,,,,,,,,,,,,,,
556,PT09M10.00S,2022-10-30T02:58:43.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,82,75,2022-10-30T02:58:43Z,5450000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M10.00S,2022-10-30T02:59:17.5Z,4,REGULAR,substitution,out,[],1628467,,,1610612760,82,75,2022-10-30T03:01:25Z,5460000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M10.00S,2022-10-30T02:59:17.5Z,4,REGULAR,substitution,out,[],1630647,,,1610612760,82,75,2022-10-30T03:01:25Z,5470000,,,0,,SUB out: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M10.00S,2022-10-30T02:59:17.5Z,4,REGULAR,substitution,in,[],1627827,,,1610612760,82,75,2022-10-30T03:01:25Z,5480000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M10.00S,2022-10-30T02:59:17.5Z,4,REGULAR,substitution,in,[],1630526,,,1610612760,82,75,2022-10-30T03:01:25Z,5490000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M58.00S,2022-10-30T03:01:41.7Z,4,REGULAR,3pt,Jump Shot,[],1631114,69.46452036793693,22.30392156862745,1610612760,82,75,2022-10-30T03:01:47Z,5500000,-138.0,235.0,1,right,MISS J. Williams 27' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
562,PT08M54.00S,2022-10-30T03:01:45.7Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,82,75,2022-10-30T03:01:47Z,5510000,,,0,,J. Green REBOUND (Off:1 Def:3),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,561.0,4.0,3.0,1.0,,,,,,,
563,PT08M36.00S,2022-10-30T03:02:04.3Z,4,REGULAR,foul,personal,['3freethrow'],1631114,,,1610612742,82,75,2022-10-30T03:04:14Z,5520000,,,0,,J. Williams flagrant-type-1 personal FOUL (3 PF) (Hardaway Jr. 3 FT),"[1631114, 203501]",1610612760.0,OKC,flagrant-type-1,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,202037.0,3.0,0.0,,,,,,,Hardaway Jr.,203501.0,,,
566,PT08M36.00S,2022-10-30T03:04:21.8Z,4,REGULAR,freethrow,1 of 3,[],203501,,,1610612742,82,75,2022-10-30T03:05:16Z,5550000,,,0,,MISS T. Hardaway Jr. flagrant Free Throw 1 of 3,[203501],1610612742.0,DAL,flagrant,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
567,PT08M36.00S,2022-10-30T03:04:21.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,82,75,2022-10-30T03:04:57Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,566.0,,,,,,,,,,
568,PT08M36.00S,2022-10-30T03:04:21.8Z,4,REGULAR,freethrow,2 of 3,[],203501,,,1610612742,83,75,2022-10-30T03:05:16Z,5570000,,,0,,T. Hardaway Jr. flagrant Free Throw 2 of 3 (4 PTS),[203501],1610612742.0,DAL,flagrant,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
569,PT08M36.00S,2022-10-30T03:04:21.8Z,4,REGULAR,freethrow,3 of 3,[],203501,,,1610612742,84,75,2022-10-30T03:05:16Z,5580000,,,0,,T. Hardaway Jr. flagrant Free Throw 3 of 3 (5 PTS),[203501],1610612742.0,DAL,flagrant,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
570,PT08M18.00S,2022-10-30T03:05:25.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,11.777266754270697,55.63725490196079,1610612742,86,75,2022-10-30T03:05:31Z,5590000,-28.0,58.0,1,left,C. Wood 6' floating Jump Shot (9 PTS),[1626174],1610612742.0,DAL,floating,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,6.47,Made,9.0,,,,,,,,,,,,,,,,,
571,PT08M04.00S,2022-10-30T03:05:39.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.85479632063075,53.18627450980392,1610612760,86,77,2022-10-30T03:05:44Z,5600000,16.0,15.0,1,right,J. Williams driving Layup (13 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.17,Made,13.0,,,,,,,,,,,,,,,,,
572,PT07M46.00S,2022-10-30T03:05:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,9.149145860709593,52.69607843137255,1610612742,86,77,2022-10-30T03:06:04Z,5610000,-13.0,34.0,1,left,MISS C. Wood driving Layup - blocked,"[1626174, 1630197]",1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,Pokusevski,1630197.0,,,,,
573,PT07M46.00S,2022-10-30T03:05:58.3Z,4,REGULAR,block,,[],1630197,,,1610612742,86,77,2022-10-30T03:06:01Z,5620000,,,0,,A. Pokusevski BLOCK (1 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
574,PT07M41.00S,2022-10-30T03:06:03.3Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612742,86,77,2022-10-30T03:06:04Z,5630000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,572.0,7.0,6.0,1.0,,,,,,,
575,PT07M40.00S,2022-10-30T03:06:03.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,7.490144546649145,50.145526960784316,1610612742,86,77,2022-10-30T03:06:11Z,5640000,-1.0,18.0,1,left,MISS C. Wood putback Layup - blocked,"[1626174, 1629026]",1610612742.0,DAL,putback,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,Williams,1629026.0,,,,,
