actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
421,PT02M58.00S,2023-01-21T02:20:52.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,8.754927726675426,49.01960784313725,1610612742,82,61,2023-01-21T02:21:23Z,4190000,False,5.0,30.0,1,left,J. Green driving floating Jump Shot (7 PTS),[1630182],1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,7.0,,,,,,,,,,,,,
422,PT02M58.00S,2023-01-21T02:20:56.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203506,,,1610612742,82,61,2023-01-21T02:21:01Z,4200000,False,,,0,,V. Oladipo shooting personal FOUL (3 PF) (Green 1 FT),"[203506, 1630182]",1610612748.0,MIA,shooting,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,,,,,3.0,0.0,Green,1630182.0,,,,
424,PT02M58.00S,2023-01-21T02:21:03.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,82,61,2023-01-21T02:24:02Z,4220000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M58.00S,2023-01-21T02:24:39.8Z,3,REGULAR,freethrow,1 of 1,[],1630182,,,1610612742,83,61,2023-01-21T02:24:39Z,4230000,False,,,0,,J. Green Free Throw 1 of 1 (8 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
426,PT02M42.00S,2023-01-21T02:24:57.6Z,3,REGULAR,2pt,Jump Shot,[],202710,93.38042049934296,28.921568627450984,1610612748,83,61,2023-01-21T02:25:02Z,4240000,False,-105.0,10.0,1,right,MISS J. Butler 10' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,10.58,Missed,,,,,,,,,,,,,,,,,,
427,PT02M40.00S,2023-01-21T02:24:59.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,83,61,2023-01-21T02:25:02Z,4250000,False,,,0,,L. Doncic REBOUND (Off:1 Def:11),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,426.0,12.0,11.0,1.0,,,,,,,,,,,,,,
428,PT02M24.00S,2023-01-21T02:25:16.1Z,3,REGULAR,2pt,Jump Shot,[],1629029,8.623521681997373,30.392156862745097,1610612742,83,61,2023-01-21T02:25:19Z,4260000,False,98.0,29.0,1,left,MISS L. Doncic 10' driving floating bank Shot,[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,10.21,Missed,,,,,,,,,,,,,,,,,,
429,PT02M23.00S,2023-01-21T02:25:17.1Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,83,61,2023-01-21T02:25:19Z,4270000,False,,,0,,J. Butler REBOUND (Off:2 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,428.0,4.0,2.0,2.0,,,,,,,,,,,,,,
430,PT02M23.00S,2023-01-21T02:25:19.0Z,3,REGULAR,foul,personal,[],1627827,,,1610612748,83,61,2023-01-21T02:25:51Z,4280000,False,,,0,,D. Finney-Smith personal FOUL (5 PF),"[1627827, 202710]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1151.0,,,,,5.0,0.0,Butler,202710.0,,,,
432,PT02M23.00S,2023-01-21T02:25:38.3Z,3,REGULAR,substitution,out,[],1627827,,,1610612748,83,61,2023-01-21T02:25:46Z,4300000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M23.00S,2023-01-21T02:25:38.3Z,3,REGULAR,substitution,in,[],203939,,,1610612748,83,61,2023-01-21T02:25:46Z,4310000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M09.00S,2023-01-21T02:26:05.5Z,3,REGULAR,2pt,Jump Shot,[],203506,78.580814717477,32.00444240196079,1610612748,83,61,2023-01-21T02:26:14Z,4320000,False,-90.0,149.0,1,right,MISS V. Oladipo 17' pullup Shot,[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Left Center,17.39,Missed,,,,,,,,,,,,,,,,,,
435,PT02M06.00S,2023-01-21T02:26:08.5Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,83,61,2023-01-21T02:26:14Z,4330000,False,,,0,,R. Bullock REBOUND (Off:1 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Left Center,,,434.0,3.0,2.0,1.0,,,,,,,,,,,,,,
436,PT01M49.00S,2023-01-21T02:26:28.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612742,83,61,2023-01-21T02:26:34Z,4340000,False,,,0,,J. Butler shooting personal FOUL (3 PF) (Green 2 FT),"[202710, 1630182]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,3.0,0.0,Green,1630182.0,,,,
438,PT01M49.00S,2023-01-21T02:26:51.7Z,3,REGULAR,freethrow,1 of 2,[],1630182,,,1610612742,84,61,2023-01-21T02:26:51Z,4360000,False,,,0,,J. Green Free Throw 1 of 2 (9 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
439,PT01M49.00S,2023-01-21T02:26:52.5Z,3,REGULAR,substitution,out,[],202710,,,1610612742,84,61,2023-01-21T02:27:07Z,4370000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M49.00S,2023-01-21T02:26:52.5Z,3,REGULAR,substitution,in,[],1628389,,,1610612742,84,61,2023-01-21T02:27:07Z,4380000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M49.00S,2023-01-21T02:27:09.8Z,3,REGULAR,freethrow,2 of 2,[],1630182,,,1610612742,85,61,2023-01-21T02:27:09Z,4390000,False,,,0,,J. Green Free Throw 2 of 2 (10 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
442,PT01M38.00S,2023-01-21T02:27:25.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612748,85,61,2023-01-21T02:27:30Z,4400000,False,,,0,,D. Powell personal FOUL (2 PF) (Vincent 2 FT),"[203939, 1629216]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,1626300.0,,,,,2.0,0.0,Vincent,1629216.0,,,,
444,PT01M38.00S,2023-01-21T02:28:00.2Z,3,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,85,62,2023-01-21T02:28:00Z,4420000,False,,,0,,G. Vincent Free Throw 1 of 2 (4 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
445,PT01M38.00S,2023-01-21T02:28:16.6Z,3,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,85,63,2023-01-21T02:28:16Z,4430000,False,,,0,,G. Vincent Free Throw 2 of 2 (5 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
446,PT01M18.00S,2023-01-21T02:28:40.7Z,3,REGULAR,2pt,Jump Shot,[],1629029,20.97568988173456,32.84313725490196,1610612742,87,63,2023-01-21T02:28:44Z,4440000,False,86.0,145.0,1,left,L. Doncic 16' turnaround Jump Shot (27 PTS),[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,16.82,Made,,,,,27.0,,,,,,,,,,,,,
447,PT01M03.00S,2023-01-21T02:28:54.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.76544021024968,61.029411764705884,1610612748,87,65,2023-01-21T02:28:58Z,4450000,False,55.0,128.0,1,right,B. Adebayo 13' Jump Shot (12 PTS) (M. Strus 1 AST),"[1628389, 1629622]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.96,Made,,,,,12.0,,,M. Strus,1629622.0,1.0,,,,,,,,
449,PT00M53.70S,2023-01-21T02:29:11.1Z,3,REGULAR,turnover,palming,[],1629029,,,1610612742,87,65,2023-01-21T02:29:30Z,4470000,False,,,0,,L. Doncic palming TURNOVER (3 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626300.0,3.0,,,,,,,,,,,
450,PT00M47.30S,2023-01-21T02:29:22.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,93.51182654402102,51.71568627450981,1610612748,87,67,2023-01-21T02:29:34Z,4480000,False,9.0,8.0,1,right,B. Adebayo cutting Layup (14 PTS) (V. Oladipo 2 AST),"[1628389, 203506]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,14.0,,,V. Oladipo,203506.0,2.0,,,,,,,,
452,PT00M33.70S,2023-01-21T02:29:41.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,33.722076215505915,58.57843137254902,1610612742,90,67,2023-01-21T02:29:45Z,4500000,False,-43.0,264.0,1,left,L. Doncic 26' 3PT pullup (30 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.8,Made,,,,,30.0,,,,,,,,,,,,,
453,PT00M26.40S,2023-01-21T02:29:57.3Z,3,REGULAR,turnover,traveling,[],203506,,,1610612748,90,67,2023-01-21T02:30:16Z,4510000,False,,,0,,V. Oladipo traveling TURNOVER (1 TO),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,8-16 Left,,,,,,,,201639.0,1.0,,,,,,,,,,,
454,PT00M08.90S,2023-01-21T02:30:32.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203939,6.652431011826544,50.0,1610612742,92,67,2023-01-21T02:30:42Z,4520000,False,0.0,10.0,1,left,D. Powell bank Jump Shot (6 PTS) (L. Doncic 6 AST),"[203939, 1629029]",1610612742.0,DAL,bank,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,6.0,,,L. Doncic,1629029.0,6.0,,,,,,,,
456,PT00M00.30S,2023-01-21T02:30:44.8Z,3,REGULAR,3pt,Jump Shot,[],1629622,70.51576872536137,72.05882352941177,1610612748,92,67,2023-01-21T02:30:53Z,4540000,False,110.0,225.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
457,PT00M00.10S,2023-01-21T02:30:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,92,67,2023-01-21T02:30:53Z,4550000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,456.0,,,,,,,,,,,,,,,,,
458,PT00M00.00S,2023-01-21T02:30:49.1Z,3,REGULAR,period,end,[],0,,,1610612748,92,67,2023-01-21T02:30:49Z,4560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2023-01-21T02:30:53.0Z,4,REGULAR,substitution,out,['startperiod'],203501,,,1610612748,92,67,2023-01-21T02:34:37Z,4570000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2023-01-21T02:30:53.0Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612748,92,67,2023-01-21T02:34:37Z,4580000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2023-01-21T02:30:53.0Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612748,92,67,2023-01-21T02:34:37Z,4590000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2023-01-21T02:30:53.0Z,4,REGULAR,substitution,in,['startperiod'],1629639,,,1610612748,92,67,2023-01-21T02:34:37Z,4600000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2023-01-21T02:34:36.6Z,4,REGULAR,period,start,[],0,,,1610612742,92,67,2023-01-21T02:34:37Z,4610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT11M41.00S,2023-01-21T02:34:55.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.623521681997373,36.029411764705884,1610612742,94,67,2023-01-21T02:35:12Z,4620000,False,70.0,29.0,1,left,L. Doncic 7' driving floating bank Jump Shot (32 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.55,Made,,,,,32.0,,,,,,,,,,,,,
465,PT11M26.00S,2023-01-21T02:35:09.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.9060446780552,49.01960784313725,1610612748,94,69,2023-01-21T02:35:15Z,4630000,False,-5.0,5.0,1,right,B. Adebayo alley-oop DUNK (16 PTS) (G. Vincent 2 AST),"[1628389, 1629216]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,16.0,,,G. Vincent,1629216.0,2.0,,,,,,,,
467,PT11M05.00S,2023-01-21T02:35:34.0Z,4,REGULAR,foul,personal,[],1629216,,,1610612742,94,69,2023-01-21T02:35:57Z,4650000,False,,,0,,G. Vincent personal FOUL (3 PF),"[1629216, 1629029]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,,201639.0,,,,,3.0,0.0,Doncic,1629029.0,,,,
469,PT10M57.00S,2023-01-21T02:35:54.8Z,4,REGULAR,3pt,Jump Shot,[],1629029,26.757555847568987,83.08823529411765,1610612742,94,69,2023-01-21T02:35:59Z,4670000,False,-165.0,199.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
470,PT10M55.00S,2023-01-21T02:35:56.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,94,69,2023-01-21T02:35:59Z,4680000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,469.0,9.0,7.0,2.0,,,,,,,,,,,,,,
471,PT10M47.00S,2023-01-21T02:36:05.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203506,89.56964520367937,60.049019607843135,1610612748,94,71,2023-01-21T02:36:14Z,4690000,False,50.0,46.0,1,right,V. Oladipo 6' running pullup Jump Shot (17 PTS) (B. Adebayo 3 AST),"[203506, 1628389]",1610612748.0,MIA,running pullup,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,,,,,17.0,,,B. Adebayo,1628389.0,3.0,,,,,,,,
473,PT10M21.00S,2023-01-21T02:36:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,9.411957950065702,48.77450980392157,1610612742,94,71,2023-01-21T02:36:38Z,4710000,False,6.0,36.0,1,left,MISS D. Powell driving Layup,[203939],1610612742.0,DAL,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
474,PT10M18.00S,2023-01-21T02:36:34.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,94,71,2023-01-21T02:36:38Z,4720000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,473.0,10.0,8.0,2.0,,,,,,,,,,,,,,
475,PT10M15.00S,2023-01-21T02:36:40.2Z,4,REGULAR,turnover,traveling,[],1629639,,,1610612748,94,71,2023-01-21T02:36:46Z,4730000,False,,,0,,T. Herro traveling TURNOVER (3 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right,,,,,,,,1151.0,3.0,,,,,,,,,,,
476,PT09M54.00S,2023-01-21T02:37:10.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203493,24.392247043363994,85.5392156862745,1610612742,97,71,2023-01-21T02:37:15Z,4740000,False,-178.0,177.0,1,left,R. Bullock 25' 3PT  (12 PTS) (S. Dinwiddie 2 AST),"[203493, 203915]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,12.0,,,S. Dinwiddie,203915.0,2.0,,,,,,,,
478,PT09M38.00S,2023-01-21T02:37:30.1Z,4,REGULAR,foul,offensive,[],1628389,,,1610612748,97,71,2023-01-21T02:37:42Z,4760000,False,,,0,,B. Adebayo offensive FOUL (2 PF),"[1628389, 1630182]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,2.0,0.0,Green,1630182.0,,,,
480,PT09M38.00S,2023-01-21T02:37:30.1Z,4,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,97,71,2023-01-21T02:37:30Z,4780000,False,,,0,,B. Adebayo offensive foul TURNOVER (2 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,2.0,,,,,,,,,,,
481,PT09M18.00S,2023-01-21T02:38:05.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203939,6.1268068331143235,3.1862745098039214,1610612742,97,71,2023-01-21T02:38:12Z,4790000,False,234.0,5.0,1,left,MISS D. Powell 3PT,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
482,PT09M16.00S,2023-01-21T02:38:07.3Z,4,REGULAR,rebound,offensive,[],1630182,,,1610612742,97,71,2023-01-21T02:41:46Z,4800000,False,,,0,,J. Green REBOUND (Off:2 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,481.0,4.0,2.0,2.0,,,,,,,,,,,,,,
483,PT09M16.00S,2023-01-21T02:38:10.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630182,5.590000152587891,50.0,1610612742,97,71,2023-01-21T02:41:37Z,4810000,False,0.0,0.0,1,left,MISS J. Green tip Layup,[1630182],1610612742.0,DAL,tip,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
484,PT09M15.00S,2023-01-21T02:38:11.0Z,4,REGULAR,rebound,offensive,[],1630182,,,1610612742,97,71,2023-01-21T02:41:37Z,4820000,False,,,0,,J. Green REBOUND (Off:3 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,483.0,5.0,2.0,3.0,,,,,,,,,,,,,,
485,PT09M08.00S,2023-01-21T02:38:15.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629029,6.1268068331143235,45.83333333333333,1610612742,99,71,2023-01-21T02:39:27Z,4830000,False,21.0,5.0,1,left,L. Doncic cutting Layup (34 PTS) (D. Powell 1 AST),"[1629029, 203939]",1610612742.0,DAL,cutting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,34.0,,,D. Powell,203939.0,1.0,,,,,,,,
487,PT08M52.00S,2023-01-21T02:38:31.0Z,4,REGULAR,3pt,Jump Shot,[],1629216,96.66557161629436,96.56862745098039,1610612748,99,71,2023-01-21T02:38:52Z,4850000,False,233.0,-21.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
488,PT08M49.00S,2023-01-21T02:38:34.0Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,99,71,2023-01-21T02:38:52Z,4860000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,487.0,2.0,2.0,0.0,,,,,,,,,,,,,,
489,PT08M32.00S,2023-01-21T02:38:50.4Z,4,REGULAR,3pt,Jump Shot,[],203915,29.911300919842315,68.38235294117648,1610612742,99,71,2023-01-21T02:39:06Z,4870000,False,-92.0,229.0,1,left,MISS S. Dinwiddie 24' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
490,PT08M30.00S,2023-01-21T02:38:52.4Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,99,71,2023-01-21T02:39:06Z,4880000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,489.0,2.0,2.0,0.0,,,,,,,,,,,,,,
491,PT08M17.00S,2023-01-21T02:39:06.4Z,4,REGULAR,3pt,Jump Shot,[],203506,70.51576872536137,23.774509803921568,1610612748,99,74,2023-01-21T02:39:11Z,4890000,False,-131.0,225.0,1,right,V. Oladipo 26' 3PT  (20 PTS) (B. Adebayo 4 AST),"[203506, 1628389]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,26.01,Made,,,,,20.0,,,B. Adebayo,1628389.0,4.0,,,,,,,,
494,PT07M47.00S,2023-01-21T02:39:53.9Z,4,REGULAR,3pt,Jump Shot,[],1629029,33.065045992115635,75.24509803921569,1610612742,99,74,2023-01-21T02:40:02Z,4920000,False,-126.0,258.0,1,left,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,28.75,Missed,,,,,,,,,,,,,,,,,,
495,PT07M43.00S,2023-01-21T02:39:57.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,99,74,2023-01-21T02:40:02Z,4930000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,494.0,11.0,9.0,2.0,,,,,,,,,,,,,,
496,PT07M34.00S,2023-01-21T02:40:07.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,86.28449408672799,40.44117647058824,1610612748,99,76,2023-01-21T02:40:12Z,4940000,False,-48.0,76.0,1,right,T. Herro 9' driving floating Jump Shot (15 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,9.01,Made,,,,,15.0,,,,,,,,,,,,,
497,PT07M34.00S,2023-01-21T02:40:10.6Z,4,REGULAR,foul,personal,['1freethrow'],203493,,,1610612748,99,76,2023-01-21T02:40:16Z,4950000,False,,,0,,R. Bullock shooting personal FOUL (3 PF) (Herro 1 FT),"[203493, 1629639]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201639.0,,,,,3.0,0.0,Herro,1629639.0,,,,
499,PT07M34.00S,2023-01-21T02:40:41.4Z,4,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,99,77,2023-01-21T02:40:41Z,4970000,False,,,0,,T. Herro Free Throw 1 of 1 (16 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
501,PT07M13.00S,2023-01-21T02:41:11.2Z,4,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,99,77,2023-01-21T02:41:40Z,4990000,False,,,0,,S. Dinwiddie step out-of-bounds TURNOVER (1 TO),[203915],1610612742.0,DAL,step,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,,,,,201639.0,1.0,,,,,,,,,,,
502,PT07M04.00S,2023-01-21T02:41:29.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629216,89.30683311432325,58.57843137254902,1610612748,99,77,2023-01-21T02:41:44Z,5000000,False,43.0,48.0,1,right,MISS G. Vincent 6' Jump Shot,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
503,PT07M04.00S,2023-01-21T02:41:31.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,99,77,2023-01-21T02:41:31Z,5010000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,502.0,,,,,,,,,,,,,,,,,
504,PT07M04.00S,2023-01-21T02:41:33.9Z,4,REGULAR,foul,personal,[],203915,,,1610612748,99,77,2023-01-21T02:41:38Z,5020000,False,,,0,,S. Dinwiddie loose ball personal FOUL (3 PF),"[203915, 1628389]",1610612742.0,DAL,loose ball,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,3.0,0.0,Adebayo,1628389.0,,,,
506,PT06M55.00S,2023-01-21T02:41:56.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,83.919185282523,51.225490196078425,1610612748,99,79,2023-01-21T02:42:02Z,5040000,False,6.0,99.0,1,right,B. Adebayo 9' Jump Shot (18 PTS) (G. Vincent 3 AST),"[1628389, 1629216]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.89,Made,,,,,18.0,,,G. Vincent,1629216.0,3.0,,,,,,,,
