actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
345,PT10M17.00S,2023-01-19T02:01:55.1Z,3,REGULAR,3pt,Jump Shot,[],1628381,90.3580814717477,96.56862745098039,1610612737,66,70,2023-01-19T02:03:03Z,3440000,False,233.0,38.0,1,right,J. Collins 3PT  (15 PTS) (O. Okongwu 1 AST),"[1628381, 1630168]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,23.59,Made,15.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,
347,PT10M00.00S,2023-01-19T02:02:12.4Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612742,66,70,2023-01-19T02:02:38Z,3460000,False,,,0,,D. Hunter shooting personal FOUL (4 PF) (Finney-Smith 2 FT),"[1629631, 1627827]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Finney-Smith,1627827.0
349,PT10M00.00S,2023-01-19T02:02:39.6Z,3,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,67,70,2023-01-19T02:02:39Z,3480000,False,,,0,,D. Finney-Smith Free Throw 1 of 2 (6 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
350,PT10M00.00S,2023-01-19T02:02:40.2Z,3,REGULAR,substitution,out,[],1629631,,,1610612742,67,70,2023-01-19T02:02:43Z,3490000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT10M00.00S,2023-01-19T02:02:40.2Z,3,REGULAR,substitution,in,[],203992,,,1610612742,67,70,2023-01-19T02:02:43Z,3500000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M00.00S,2023-01-19T02:02:54.9Z,3,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,68,70,2023-01-19T02:02:54Z,3510000,False,,,0,,D. Finney-Smith Free Throw 2 of 2 (7 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
353,PT09M44.00S,2023-01-19T02:03:15.4Z,3,REGULAR,foul,offensive,[],1630168,,,1610612737,68,70,2023-01-19T02:06:19Z,3520000,False,,,0,,O. Okongwu off-the-ball offensive FOUL (4 PF),"[1630168, 203939]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Powell,203939.0
355,PT09M44.00S,2023-01-19T02:03:15.4Z,3,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,68,70,2023-01-19T02:03:15Z,3540000,False,,,0,,O. Okongwu offensive foul TURNOVER (3 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,,,,,,,1162.0,,,,
356,PT09M32.00S,2023-01-19T02:03:44.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203939,7.966491458607096,49.754901960784316,1610612742,70,70,2023-01-19T02:07:34Z,3550000,False,1.0,22.0,1,left,D. Powell cutting DUNK (4 PTS) (L. Doncic 6 AST),"[203939, 1629029]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,2.24,Made,4.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,
358,PT09M15.00S,2023-01-19T02:04:00.1Z,3,REGULAR,3pt,Jump Shot,[],203992,86.67871222076215,96.56862745098039,1610612737,70,73,2023-01-19T02:08:31Z,3570000,False,233.0,73.0,1,right,B. Bogdanovic 24' 3PT step back (3 PTS) (T. Young 7 AST),"[203992, 1629027]",1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,24.39,Made,3.0,T. Young,1629027.0,7.0,,,,,,,,,,,
360,PT08M53.00S,2023-01-19T02:04:22.8Z,3,REGULAR,2pt,Jump Shot,[],1629029,6.783837056504599,71.32352941176471,1610612742,72,73,2023-01-19T02:04:29Z,3590000,False,-107.0,11.0,1,left,L. Doncic 10' fadeaway Jump Shot (21 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,10.72,Made,21.0,,,,,,,,,,,,,,
361,PT08M42.00S,2023-01-19T02:04:33.1Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,72,73,2023-01-19T02:04:37Z,3600000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 203915]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,3.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,,,
362,PT08M42.00S,2023-01-19T02:04:33.1Z,3,REGULAR,steal,,[],203915,,,1610612742,72,73,2023-01-19T02:04:34Z,3610000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
363,PT08M36.00S,2023-01-19T02:04:40.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,5.075558475689881,95.83333333333334,1610612742,75,73,2023-01-19T02:04:45Z,3620000,False,-229.0,-5.0,1,left,L. Doncic 3PT  (24 PTS) (S. Dinwiddie 4 AST),"[1629029, 203915]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,22.93,Made,24.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,
365,PT08M34.00S,2023-01-19T02:04:45.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,75,73,2023-01-19T02:04:45Z,3640000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M23.00S,2023-01-19T02:08:18.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,90.88370565045992,56.61764705882353,1610612737,75,73,2023-01-19T02:08:25Z,3650000,False,33.0,33.0,1,right,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,4.69,Missed,,,,,,,,,,,,,,,
367,PT08M20.00S,2023-01-19T02:08:21.3Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,75,73,2023-01-19T02:08:25Z,3660000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,366.0,4.0,3.0,1.0,,,,,
368,PT08M13.00S,2023-01-19T02:08:28.7Z,3,REGULAR,3pt,Jump Shot,[],1626174,4.155716162943495,95.83333333333334,1610612742,75,73,2023-01-19T02:08:35Z,3670000,False,-229.0,-13.0,1,left,MISS C. Wood 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Left Corner 3,24+ Left,,,,22.96,Missed,,,,,,,,,,,,,,,
369,PT08M09.00S,2023-01-19T02:08:33.1Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,75,73,2023-01-19T02:08:33Z,3680000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,368.0,4.0,3.0,1.0,,,,,
370,PT08M03.00S,2023-01-19T02:08:41.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626174,9.017739816031538,54.65686274509803,1610612742,77,73,2023-01-19T02:08:50Z,3690000,False,-23.0,32.0,1,left,C. Wood driving floating Jump Shot (13 PTS) (S. Dinwiddie 5 AST),"[1626174, 203915]",1610612742.0,DAL,driving floating,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,3.98,Made,13.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,,,
372,PT08M03.00S,2023-01-19T02:08:43.8Z,3,REGULAR,foul,personal,['1freethrow'],203992,,,1610612742,77,73,2023-01-19T02:08:49Z,3710000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Wood 1 FT),"[203992, 1626174]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Wood,1626174.0
374,PT08M03.00S,2023-01-19T02:09:07.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1626174,,,1610612742,78,73,2023-01-19T02:09:07Z,3730000,False,,,0,,C. Wood Free Throw 1 of 1 (14 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
375,PT07M44.00S,2023-01-19T02:09:28.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,91.01511169513797,48.03921568627451,1610612737,78,73,2023-01-19T02:09:36Z,3740000,False,-10.0,32.0,1,right,MISS J. Collins driving finger roll Layup,[1628381],1610612737.0,ATL,driving finger roll,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,3.35,Missed,,,,,,,,,,,,,,,
376,PT07M41.00S,2023-01-19T02:09:31.6Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,78,73,2023-01-19T02:09:36Z,3750000,False,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,375.0,7.0,6.0,1.0,,,,,
377,PT07M27.00S,2023-01-19T02:09:45.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,30.305519053876477,26.96078431372549,1610612742,78,73,2023-01-19T02:11:21Z,3760000,False,115.0,232.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,25.94,Missed,,,,,,,,,,,,,,,
378,PT07M23.00S,2023-01-19T02:09:49.6Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,78,73,2023-01-19T02:09:53Z,3770000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,377.0,5.0,3.0,2.0,,,,,
379,PT07M13.00S,2023-01-19T02:09:59.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,6.521024967148489,50.98039215686274,1610612742,80,73,2023-01-19T02:10:03Z,3780000,False,-5.0,9.0,1,left,D. Powell Layup (6 PTS) (C. Wood 2 AST),"[203939, 1626174]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,1.01,Made,6.0,C. Wood,1626174.0,2.0,,,,,,,,,,,
382,PT07M00.00S,2023-01-19T02:10:15.8Z,3,REGULAR,substitution,out,[],1630168,,,1610612737,80,73,2023-01-19T02:10:21Z,3810000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M00.00S,2023-01-19T02:10:15.8Z,3,REGULAR,substitution,in,[],203991,,,1610612737,80,73,2023-01-19T02:10:21Z,3820000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M56.00S,2023-01-19T02:10:37.1Z,3,REGULAR,foul,offensive,[],1627749,,,1610612737,80,73,2023-01-19T02:10:47Z,3830000,False,,,0,,D. Murray charge offensive FOUL (2 PF),"[1627749, 203915]",1610612737.0,ATL,charge,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Dinwiddie,203915.0
386,PT06M56.00S,2023-01-19T02:10:37.1Z,3,REGULAR,turnover,offensive foul,[],1627749,,,1610612737,80,73,2023-01-19T02:10:37Z,3850000,False,,,0,,D. Murray offensive foul TURNOVER (1 TO),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,1.0,,,,,,,,,,,,,,,203593.0,,,,
387,PT06M42.00S,2023-01-19T02:11:07.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,11.514454664914586,3.6764705882352944,1610612742,83,73,2023-01-19T02:11:13Z,3860000,False,232.0,56.0,1,left,C. Wood 3PT  (17 PTS) (L. Doncic 7 AST),"[1626174, 1629029]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Right Corner 3,24+ Right,,,,23.82,Made,17.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,
388,PT06M29.00S,2023-01-19T02:11:20.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,82.7365308804205,49.26470588235294,1610612737,83,75,2023-01-19T02:11:27Z,3870000,False,-4.0,110.0,1,right,D. Murray 10' Jump Shot (13 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,10.99,Made,13.0,,,,,,,,,,,,,,
389,PT06M13.00S,2023-01-19T02:11:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,6.521024967148489,51.470588235294116,1610612742,83,75,2023-01-19T02:11:39Z,3880000,False,-7.0,9.0,1,left,MISS D. Finney-Smith alley-oop Layup,[1627827],1610612742.0,DAL,alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,1.15,Missed,,,,,,,,,,,,,,,
390,PT06M12.00S,2023-01-19T02:11:37.2Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,83,75,2023-01-19T02:11:39Z,3890000,False,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,389.0,5.0,5.0,0.0,,,,,
391,PT06M08.00S,2023-01-19T02:11:41.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,93.24901445466492,4.166666666666666,1610612737,83,78,2023-01-19T02:11:47Z,3900000,False,-229.0,11.0,1,right,D. Murray 3PT  (16 PTS) (B. Bogdanovic 5 AST),"[1627749, 203992]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,22.95,Made,16.0,B. Bogdanovic,203992.0,5.0,,,,,,,,,,,
393,PT06M07.00S,2023-01-19T02:11:46.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,83,78,2023-01-19T02:11:46Z,3920000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M07.00S,2023-01-19T02:13:43.4Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,83,78,2023-01-19T02:15:07Z,3930000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M07.00S,2023-01-19T02:13:43.4Z,3,REGULAR,substitution,in,[],203493,,,1610612742,83,78,2023-01-19T02:15:07Z,3940000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M53.00S,2023-01-19T02:15:26.8Z,3,REGULAR,3pt,Jump Shot,[],203915,27.283180026281208,82.59803921568627,1610612742,83,78,2023-01-19T02:15:34Z,3950000,False,-163.0,204.0,1,left,MISS S. Dinwiddie 26' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,26.11,Missed,,,,,,,,,,,,,,,
397,PT05M48.00S,2023-01-19T02:15:31.8Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,83,78,2023-01-19T02:15:34Z,3960000,False,,,0,,D. Murray REBOUND (Off:1 Def:5),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,396.0,6.0,5.0,1.0,,,,,
398,PT05M42.00S,2023-01-19T02:15:37.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,71.56701708278581,77.69607843137256,1610612737,83,81,2023-01-19T02:15:42Z,3970000,False,138.0,215.0,1,right,D. Murray 25' 3PT pullup (19 PTS) (T. Young 8 AST),"[1627749, 1629027]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,25.56,Made,19.0,T. Young,1629027.0,8.0,,,,,,,,,,,
400,PT05M29.00S,2023-01-19T02:15:50.4Z,3,REGULAR,3pt,Jump Shot,[],1626174,25.706307490144546,14.950980392156863,1610612742,86,81,2023-01-19T02:15:56Z,3990000,False,175.0,189.0,1,left,C. Wood 25' 3PT  (20 PTS) (S. Dinwiddie 6 AST),"[1626174, 203915]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,25.78,Made,20.0,S. Dinwiddie,203915.0,6.0,,,,,,,,,,,
402,PT05M16.00S,2023-01-19T02:16:04.0Z,3,REGULAR,3pt,Jump Shot,[],1628381,90.88370565045992,3.9215686274509802,1610612737,86,81,2023-01-19T02:16:11Z,4010000,False,-230.0,33.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,23.28,Missed,,,,,,,,,,,,,,,
403,PT05M13.00S,2023-01-19T02:16:07.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,86,81,2023-01-19T02:16:11Z,4020000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,402.0,2.0,2.0,0.0,,,,,
404,PT05M04.00S,2023-01-19T02:16:16.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.966491458607096,50.49019607843137,1610612742,88,81,2023-01-19T02:16:21Z,4030000,False,-2.0,22.0,1,left,S. Dinwiddie driving finger roll Layup (9 PTS) (D. Powell 1 AST),"[203915, 203939]",1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,2.25,Made,9.0,D. Powell,203939.0,1.0,,,,,,,,,,,
406,PT04M45.00S,2023-01-19T02:16:34.3Z,3,REGULAR,3pt,Jump Shot,[],203992,72.88107752956637,81.12745098039215,1610612737,88,84,2023-01-19T02:16:40Z,4050000,False,156.0,202.0,1,right,B. Bogdanovic 25' 3PT step back (6 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,25.53,Made,6.0,,,,,,,,,,,,,,
407,PT04M33.00S,2023-01-19T02:16:46.4Z,3,REGULAR,2pt,Jump Shot,[],203915,4.5499342969776615,84.06862745098039,1610612742,88,84,2023-01-19T02:16:52Z,4060000,False,-170.0,-10.0,1,left,MISS S. Dinwiddie 17' step back Shot,[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left,,,,17.06,Missed,,,,,,,,,,,,,,,
408,PT04M31.00S,2023-01-19T02:16:48.4Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,88,84,2023-01-19T02:16:52Z,4070000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,407.0,2.0,2.0,0.0,,,,,
409,PT04M25.00S,2023-01-19T02:16:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,88.25558475689881,47.30392156862745,1610612737,88,86,2023-01-19T02:17:16Z,4080000,False,-13.0,58.0,1,right,B. Bogdanovic driving floating Jump Shot (8 PTS),[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,5.95,Made,8.0,,,,,,,,,,,,,,
410,PT04M01.00S,2023-01-19T02:17:18.9Z,3,REGULAR,3pt,Jump Shot,[],203493,12.959921156373195,4.166666666666666,1610612742,91,86,2023-01-19T02:17:23Z,4090000,False,229.0,69.0,1,left,R. Bullock 3PT  (13 PTS) (C. Wood 3 AST),"[203493, 1626174]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,,,,23.94,Made,13.0,C. Wood,1626174.0,3.0,,,,,,,,,,,
423,PT03M44.00S,2023-01-19T02:17:46.9Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,91,86,2023-01-19T02:39:33Z,4105000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (4 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Restricted Area,0-8 Center,4.0,,,,,,,,,,,,,,,1162.0,,,,
413,PT03M44.00S,2023-01-19T02:18:23.9Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612742,91,86,2023-01-19T02:22:34Z,4120000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M44.00S,2023-01-19T02:20:15.4Z,3,REGULAR,substitution,out,[],203939,,,1610612742,91,86,2023-01-19T02:21:17Z,4140000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M44.00S,2023-01-19T02:20:15.4Z,3,REGULAR,substitution,out,[],203915,,,1610612742,91,86,2023-01-19T02:21:17Z,4150000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M44.00S,2023-01-19T02:20:15.4Z,3,REGULAR,substitution,out,[],1627749,,,1610612742,91,86,2023-01-19T02:21:17Z,4160000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M44.00S,2023-01-19T02:20:15.4Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,91,86,2023-01-19T02:21:17Z,4170000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M44.00S,2023-01-19T02:20:15.4Z,3,REGULAR,substitution,in,[],1627827,,,1610612742,91,86,2023-01-19T02:21:17Z,4180000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M44.00S,2023-01-19T02:20:15.4Z,3,REGULAR,substitution,in,[],1631100,,,1610612742,91,86,2023-01-19T02:21:17Z,4190000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M31.00S,2023-01-19T02:21:04.4Z,3,REGULAR,turnover,traveling,[],1629029,,,1610612742,91,86,2023-01-19T02:21:15Z,4210000,False,,,0,,L. Doncic traveling TURNOVER (5 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,5.0,,,,,,,,,,,,,,,203593.0,,,,
424,PT03M19.00S,2023-01-19T02:21:27.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628381,93.64323258869908,49.50980392156863,1610612737,91,88,2023-01-19T02:25:41Z,4220000,False,-2.0,7.0,1,right,J. Collins alley-oop DUNK (17 PTS) (T. Young 9 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,0.77,Made,17.0,T. Young,1629027.0,9.0,,,,,,,,,,,
427,PT03M02.00S,2023-01-19T02:21:44.3Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,91,88,2023-01-19T02:21:51Z,4250000,False,,,0,,L. Doncic bad pass TURNOVER (6 TO),"[1629029, 203991]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,6.0,Capela,203991.0,,,,,,,,,,,,,,,,,
428,PT03M02.00S,2023-01-19T02:21:44.3Z,3,REGULAR,steal,,[],203991,,,1610612737,91,88,2023-01-19T02:21:45Z,4260000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
429,PT03M00.00S,2023-01-19T02:21:46.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203991,90.88370565045992,51.225490196078425,1610612737,91,88,2023-01-19T02:32:02Z,4270000,False,6.0,33.0,1,right,MISS C. Capela running Layup,[203991],1610612737.0,ATL,running,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,3.38,Missed,,,,,,,,,,,,,,,
430,PT02M59.00S,2023-01-19T02:21:47.2Z,3,REGULAR,rebound,offensive,[],203992,,,1610612737,91,88,2023-01-19T02:23:23Z,4280000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,429.0,3.0,2.0,1.0,,,,,
431,PT02M59.00S,2023-01-19T02:21:48.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203992,91.80354796320631,49.01960784313725,1610612737,91,88,2023-01-19T02:27:38Z,4290000,False,-5.0,25.0,1,right,MISS B. Bogdanovic pullup Shot,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,2.5,Missed,,,,,,,,,,,,,,,
432,PT02M59.00S,2023-01-19T02:21:48.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,91,88,2023-01-19T02:23:03Z,4300000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,431.0,,,,,,,,
