actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
589,PT06M14.00S,2022-11-17T03:37:58.4Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,83,90,2022-11-17T03:38:14Z,5860000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M14.00S,2022-11-17T03:37:58.4Z,4,REGULAR,substitution,in,[],203939,,,1610612742,83,90,2022-11-17T03:38:14Z,5870000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M03.00S,2022-11-17T03:38:29.9Z,4,REGULAR,3pt,Jump Shot,[],203501,31.882391590013142,29.901960784313726,1610612742,83,90,2022-11-17T03:38:35Z,5880000,False,100.0,247.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
592,PT06M01.00S,2022-11-17T03:38:32.2Z,4,REGULAR,rebound,offensive,[],203493,,,1610612742,83,90,2022-11-17T03:38:32Z,5890000,False,,,0,,R. Bullock REBOUND (Off:1 Def:0),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,,,591.0,1.0,0.0,1.0,,,,,,,,,,,,,,
593,PT05M59.00S,2022-11-17T03:38:38.1Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612742,83,90,2022-11-17T03:38:54Z,5900000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Hardaway Jr. 2 FT),"[1630578, 203501]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,2534.0,,,2.0,0.0,Hardaway Jr.,203501.0,,,,,
595,PT05M59.00S,2022-11-17T03:39:12.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203501,,,1610612742,84,90,2022-11-17T03:39:12Z,5920000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (24 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
596,PT05M59.00S,2022-11-17T03:39:30.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203501,,,1610612742,85,90,2022-11-17T03:39:30Z,5930000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (25 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,25.0,,,,,,,,,
597,PT05M42.00S,2022-11-17T03:39:49.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,91.5407358738502,46.07843137254902,1610612745,85,90,2022-11-17T03:39:55Z,5940000,False,-20.0,27.0,1,right,MISS K. Martin Jr. driving DUNK - blocked,"[1630231, 1627827]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,Finney-Smith,1627827.0,,,,,,,,,,,,
598,PT05M42.00S,2022-11-17T03:39:49.2Z,4,REGULAR,block,,[],1627827,,,1610612745,85,90,2022-11-17T03:39:51Z,5950000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
599,PT05M39.00S,2022-11-17T03:39:52.2Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,85,90,2022-11-17T03:39:55Z,5960000,False,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,597.0,3.0,1.0,2.0,,,,,,,,,,,,,,
600,PT05M30.00S,2022-11-17T03:40:00.7Z,4,REGULAR,3pt,Jump Shot,[],1630267,27.283180026281208,76.7156862745098,1610612742,85,90,2022-11-17T03:40:05Z,5970000,False,-134.0,204.0,1,left,MISS F. Campazzo 24' 3PT,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,Above the Break 3,24+ Left Center,24.39,Missed,,,,,,,,,,,,,,,,,,
601,PT05M27.00S,2022-11-17T03:40:03.7Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,85,90,2022-11-17T03:40:05Z,5980000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,600.0,4.0,3.0,1.0,,,,,,,,,,,,,,
602,PT05M17.00S,2022-11-17T03:40:14.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,90.22667542706965,41.17647058823529,1610612745,85,90,2022-11-17T03:40:56Z,5990000,False,-44.0,39.0,1,right,MISS J. Green driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,,,,,,,,,,
603,PT05M16.00S,2022-11-17T03:40:15.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,85,90,2022-11-17T03:40:33Z,6000000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,602.0,,,,,,,,,,,,,,,,,
605,PT05M16.00S,2022-11-17T03:40:18.3Z,4,REGULAR,foul,personal,[],1629645,,,1610612742,85,90,2022-11-17T03:40:37Z,6020000,False,,,0,,K. Porter Jr. loose ball personal FOUL (2 PF),"[1629645, 1627827]",1610612745.0,HOU,loose ball,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,2534.0,,,2.0,0.0,Finney-Smith,1627827.0,,,,,
607,PT05M05.00S,2022-11-17T03:40:48.0Z,4,REGULAR,3pt,Jump Shot,[],1630267,29.38567674113009,26.96078431372549,1610612742,85,90,2022-11-17T03:40:53Z,6040000,False,115.0,224.0,1,left,MISS F. Campazzo 25' 3PT,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
608,PT05M02.00S,2022-11-17T03:40:51.0Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,85,90,2022-11-17T03:40:53Z,6050000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,607.0,5.0,4.0,1.0,,,,,,,,,,,,,,
609,PT04M57.00S,2022-11-17T03:41:01.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612745,85,90,2022-11-17T03:41:06Z,6060000,False,,,0,,F. Campazzo personal FOUL (1 PF) (Porter Jr. 2 FT),"[1630267, 1629645]",1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202026.0,,,1.0,0.0,Porter Jr.,1629645.0,,,,,
611,PT04M57.00S,2022-11-17T03:41:26.3Z,4,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,85,90,2022-11-17T03:41:26Z,6080000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
612,PT04M57.00S,2022-11-17T03:41:26.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,85,90,2022-11-17T03:41:26Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,,
613,PT04M57.00S,2022-11-17T03:41:29.1Z,4,REGULAR,substitution,out,[],1630267,,,1610612745,85,90,2022-11-17T03:41:39Z,6100000,False,,,0,,SUB out: F. Campazzo,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M57.00S,2022-11-17T03:41:29.1Z,4,REGULAR,substitution,in,[],203915,,,1610612745,85,90,2022-11-17T03:41:39Z,6110000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M57.00S,2022-11-17T03:41:48.2Z,4,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,85,91,2022-11-17T03:41:48Z,6120000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (10 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
616,PT04M37.00S,2022-11-17T03:42:11.2Z,4,REGULAR,3pt,Jump Shot,[],203501,6.258212877792378,95.09803921568627,1610612742,85,91,2022-11-17T03:42:18Z,6130000,False,-225.0,6.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
617,PT04M34.00S,2022-11-17T03:42:14.2Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,85,91,2022-11-17T03:42:18Z,6140000,False,,,0,,D. Powell REBOUND (Off:3 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,616.0,4.0,1.0,3.0,,,,,,,,,,,,,,
618,PT04M34.00S,2022-11-17T03:42:16.8Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612742,85,91,2022-11-17T03:42:23Z,6150000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (Powell 2 FT),"[1631095, 203939]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,202026.0,,,3.0,0.0,Powell,203939.0,,,,,
620,PT04M34.00S,2022-11-17T03:42:46.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,86,91,2022-11-17T03:42:46Z,6170000,False,,,0,,D. Powell Free Throw 1 of 2 (6 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
621,PT04M34.00S,2022-11-17T03:43:04.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,87,91,2022-11-17T03:43:04Z,6180000,False,,,0,,D. Powell Free Throw 2 of 2 (7 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
622,PT04M13.00S,2022-11-17T03:43:28.2Z,4,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,87,91,2022-11-17T03:43:33Z,6190000,False,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (5 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,202026.0,5.0,,,,,,,,,,
623,PT04M02.00S,2022-11-17T03:43:47.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203915,5.995400788436268,47.30392156862745,1610612742,87,91,2022-11-17T03:43:56Z,6200000,False,13.0,4.0,1,left,MISS S. Dinwiddie driving Layup - blocked,"[203915, 1631095]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.41,Missed,,,,,Smith Jr.,1631095.0,,,,,,,,,,,,
624,PT04M02.00S,2022-11-17T03:43:47.3Z,4,REGULAR,block,,[],1631095,,,1610612742,87,91,2022-11-17T03:43:50Z,6210000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
625,PT03M58.00S,2022-11-17T03:43:51.3Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,87,91,2022-11-17T03:43:56Z,6220000,False,,,0,,D. Powell REBOUND (Off:4 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,623.0,5.0,1.0,4.0,,,,,,,,,,,,,,
626,PT03M55.00S,2022-11-17T03:43:53.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627827,32.933639947437584,40.44117647058824,1610612742,87,91,2022-11-17T03:43:59Z,6230000,False,48.0,257.0,1,left,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,26.15,Missed,,,,,,,,,,,,,,,,,,
627,PT03M53.00S,2022-11-17T03:43:55.1Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,87,91,2022-11-17T03:43:55Z,6240000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,626.0,6.0,5.0,1.0,,,,,,,,,,,,,,
628,PT03M38.00S,2022-11-17T03:44:13.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612745,87,91,2022-11-17T03:44:37Z,6250000,False,,,0,,D. Powell shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[203939, 1629645]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,202026.0,,,3.0,0.0,Porter Jr.,1629645.0,,,,,
630,PT03M38.00S,2022-11-17T03:44:45.1Z,4,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,87,92,2022-11-17T03:44:45Z,6270000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (11 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
631,PT03M38.00S,2022-11-17T03:44:46.0Z,4,REGULAR,substitution,out,[],203939,,,1610612745,87,92,2022-11-17T03:45:02Z,6280000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M38.00S,2022-11-17T03:44:46.0Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,87,92,2022-11-17T03:45:02Z,6290000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M38.00S,2022-11-17T03:44:46.0Z,4,REGULAR,substitution,in,[],1626174,,,1610612745,87,92,2022-11-17T03:45:02Z,6300000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M38.00S,2022-11-17T03:44:46.0Z,4,REGULAR,substitution,in,[],201569,,,1610612745,87,92,2022-11-17T03:45:02Z,6310000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M38.00S,2022-11-17T03:45:04.5Z,4,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,87,93,2022-11-17T03:45:04Z,6320000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (12 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
636,PT03M25.00S,2022-11-17T03:45:21.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,7.440867279894875,57.107843137254896,1610612742,87,93,2022-11-17T03:45:28Z,6330000,False,-36.0,17.0,1,left,MISS C. Wood alley-oop DUNK - blocked,"[1626174, 1630578]",1610612742.0,DAL,alley-oop,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,Sengun,1630578.0,,,,,,,,,,,,
637,PT03M25.00S,2022-11-17T03:45:21.8Z,4,REGULAR,block,,[],1630578,,,1610612742,87,93,2022-11-17T03:45:24Z,6340000,False,,,0,,A. Sengun BLOCK (5 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
638,PT03M22.00S,2022-11-17T03:45:24.8Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,87,93,2022-11-17T03:45:28Z,6350000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,636.0,7.0,6.0,1.0,,,,,,,,,,,,,,
639,PT03M20.00S,2022-11-17T03:45:27.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,67.62483574244416,58.82352941176471,1610612745,87,93,2022-11-17T03:52:02Z,6360000,False,44.0,252.0,1,right,MISS J. Smith Jr. 25' running pullup 3PT,[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
640,PT03M20.00S,2022-11-17T03:45:27.0Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,87,93,2022-11-17T03:45:33Z,6370000,False,,,0,,R. Bullock REBOUND (Off:1 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,,,639.0,2.0,1.0,1.0,,,,,,,,,,,,,,
641,PT03M13.00S,2022-11-17T03:45:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,7.30946123521682,42.15686274509804,1610612742,89,93,2022-11-17T03:45:52Z,6380000,False,39.0,16.0,1,left,T. Hardaway Jr. driving floating bank Jump Shot (27 PTS) (S. Dinwiddie 9 AST),"[203501, 203915]",1610612742.0,DAL,driving floating bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,,,,,27.0,,,,,S. Dinwiddie,203915.0,9.0,,
643,PT03M13.00S,2022-11-17T03:45:40.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631095,,,1610612742,89,93,2022-11-17T03:45:49Z,6400000,False,,,0,,J. Smith Jr. shooting personal FOUL (4 PF) (Hardaway Jr. 1 FT),"[1631095, 203501]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,2534.0,,,4.0,0.0,Hardaway Jr.,203501.0,,,,,
645,PT03M13.00S,2022-11-17T03:46:12.8Z,4,REGULAR,freethrow,1 of 1,[],203501,,,1610612742,90,93,2022-11-17T03:46:12Z,6420000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (28 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,28.0,,,,,,,,,
646,PT02M59.00S,2022-11-17T03:46:30.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,86.67871222076215,51.225490196078425,1610612745,90,93,2022-11-17T03:46:34Z,6430000,False,6.0,73.0,1,right,MISS J. Green 7' driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
647,PT02M57.00S,2022-11-17T03:46:32.2Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,90,93,2022-11-17T03:46:34Z,6440000,False,,,0,,C. Wood REBOUND (Off:1 Def:7),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,646.0,8.0,7.0,1.0,,,,,,,,,,,,,,
648,PT02M52.00S,2022-11-17T03:46:36.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,7.440867279894875,55.63725490196079,1610612742,90,93,2022-11-17T03:46:45Z,6450000,False,-28.0,17.0,1,left,MISS T. Hardaway Jr. driving Layup - blocked,"[203501, 1631095]",1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,Smith Jr.,1631095.0,,,,,,,,,,,,
649,PT02M52.00S,2022-11-17T03:46:36.8Z,4,REGULAR,block,,[],1631095,,,1610612742,90,93,2022-11-17T03:46:39Z,6460000,False,,,0,,J. Smith Jr. BLOCK (2 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT02M49.00S,2022-11-17T03:46:39.8Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,90,93,2022-11-17T03:46:45Z,6470000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:7),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,648.0,8.0,7.0,1.0,,,,,,,,,,,,,,
651,PT02M39.00S,2022-11-17T03:46:49.7Z,4,REGULAR,3pt,Jump Shot,[],1629645,93.11760840998686,95.83333333333334,1610612745,90,96,2022-11-17T03:53:52Z,6480000,False,229.0,12.0,1,right,K. Porter Jr. 3PT step back (15 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,22.95,Made,,,,,,,,,15.0,,,,,,,,,
652,PT02M23.00S,2022-11-17T03:47:06.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.258212877792378,51.9607843137255,1610612742,92,96,2022-11-17T03:47:11Z,6490000,False,-10.0,6.0,1,left,C. Wood driving finger roll Layup (26 PTS) (S. Dinwiddie 10 AST),"[1626174, 203915]",1610612742.0,DAL,driving finger roll,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,,,26.0,,,,,S. Dinwiddie,203915.0,10.0,,
654,PT01M59.00S,2022-11-17T03:47:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,89.17542706964521,53.431372549019606,1610612745,92,96,2022-11-17T03:47:35Z,6510000,False,17.0,49.0,1,right,MISS J. Smith Jr. cutting Layup,[1631095],1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
655,PT01M56.00S,2022-11-17T03:47:32.1Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,92,96,2022-11-17T03:47:32Z,6520000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,654.0,7.0,6.0,1.0,,,,,,,,,,,,,,
656,PT01M51.00S,2022-11-17T03:47:37.0Z,4,REGULAR,3pt,Jump Shot,[],203501,28.991458607095925,25.0,1610612742,92,96,2022-11-17T03:57:02Z,6530000,False,125.0,220.0,1,left,MISS T. Hardaway Jr. 25' step back 3PT,[203501],1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
657,PT01M48.00S,2022-11-17T03:47:40.0Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,92,96,2022-11-17T03:47:48Z,6540000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:10),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,656.0,11.0,10.0,1.0,,,,,,,,,,,,,,
658,PT01M33.00S,2022-11-17T03:47:56.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,89.83245729303549,42.40196078431372,1610612745,92,98,2022-11-17T03:48:02Z,6550000,False,-38.0,43.0,1,right,K. Porter Jr. driving floating Jump Shot (17 PTS) (A. Sengun 1 AST),"[1629645, 1630578]",1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,,,,,,,,,17.0,,,,,A. Sengun,1630578.0,1.0,,
660,PT01M33.00S,2022-11-17T03:48:02.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,92,98,2022-11-17T03:48:02Z,6570000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M33.00S,2022-11-17T03:49:06.7Z,4,REGULAR,substitution,out,[],1630578,,,1610612742,92,98,2022-11-17T03:49:34Z,6580000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M33.00S,2022-11-17T03:49:06.7Z,4,REGULAR,substitution,in,[],1630586,,,1610612742,92,98,2022-11-17T03:49:34Z,6590000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M24.00S,2022-11-17T03:49:51.7Z,4,REGULAR,3pt,Jump Shot,[],1627827,12.697109067017081,2.941176470588235,1610612742,92,98,2022-11-17T03:50:00Z,6600000,False,235.0,67.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,24.46,Missed,,,,,,,,,,,,,,,,,,
664,PT01M20.00S,2022-11-17T03:49:55.8Z,4,REGULAR,rebound,offensive,[],203493,,,1610612742,92,98,2022-11-17T03:49:55Z,6610000,False,,,0,,R. Bullock REBOUND (Off:2 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,,,663.0,3.0,1.0,2.0,,,,,,,,,,,,,,
665,PT01M17.00S,2022-11-17T03:49:57.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,32.40801576872536,48.77450980392157,1610612742,92,98,2022-11-17T03:50:02Z,6620000,False,6.0,252.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
666,PT01M15.00S,2022-11-17T03:49:59.6Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,92,98,2022-11-17T03:50:02Z,6630000,False,,,0,,U. Garuba REBOUND (Off:1 Def:7),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Center,,,665.0,8.0,7.0,1.0,,,,,,,,,,,,,,
