actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
431,PT06M42.00S,2025-11-23T19:33:08.1Z,3,REGULAR,3pt,Jump Shot,[],1630178,65.78515111695138,33.82352941176471,1610612755,71,83,2025-11-23T19:35:20Z,4240000,False,-81.0,269.0,1,right,MISS T. Maxey 28' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Center,,,,Maxey,T. Maxey,,,,28.1,Missed,,,,,,,,,,,,,
432,PT06M38.00S,2025-11-23T19:33:12.1Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612748,71,83,2025-11-23T19:33:12Z,4250000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:6),[1630558],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Mitchell,D. Mitchell,,,,,,,,,,431.0,7.0,6.0,1.0,,,,,
433,PT06M33.00S,2025-11-23T19:33:16.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1641796,12.565703022339028,50.49019607843137,1610612748,71,83,2025-11-23T19:33:24Z,4260000,False,-2.0,66.0,1,left,MISS P. Larsson 6' driving floating Shot,[1641796],1610612748.0,MIA,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Larsson,P. Larsson,,,,6.56,Missed,,,,,,,,,,,,,
434,PT06M30.00S,2025-11-23T19:33:18.8Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,71,83,2025-11-23T19:33:18Z,4270000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,433.0,8.0,6.0,2.0,,,,,
435,PT06M30.00S,2025-11-23T19:33:20.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,6.389618922470433,51.71568627450981,1610612748,71,85,2025-11-23T19:33:27Z,4280000,False,-9.0,8.0,1,left,B. Adebayo DUNK (14 PTS),[1628389],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,1.15,Made,14.0,,,,,,,,,,,,
436,PT06M29.00S,2025-11-23T19:33:26.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,71,85,2025-11-23T19:33:26Z,4290000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M29.00S,2025-11-23T19:36:00.8Z,3,REGULAR,substitution,out,[],1642276,,,1610612755,71,85,2025-11-23T19:36:04Z,4300000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,
438,PT06M29.00S,2025-11-23T19:36:00.8Z,3,REGULAR,substitution,in,[],1631170,,,1610612755,71,85,2025-11-23T19:36:04Z,4310000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,
439,PT06M29.00S,2025-11-23T19:36:14.0Z,3,REGULAR,substitution,out,[],1642348,,,1610612755,71,85,2025-11-23T19:36:16Z,4320000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
440,PT06M29.00S,2025-11-23T19:36:14.0Z,3,REGULAR,substitution,in,[],1630570,,,1610612755,71,85,2025-11-23T19:36:16Z,4330000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
441,PT06M06.00S,2025-11-23T19:36:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,90.62089356110381,51.225490196078425,1610612755,73,85,2025-11-23T19:36:42Z,4340000,False,6.0,36.0,1,right,T. Watford turnaround Jump Shot (10 PTS),[1630570],1610612755.0,PHI,turnaround,,,,,,Restricted Area,0-8 Center,,,,Watford,T. Watford,,,,3.62,Made,10.0,,,,,,,,,,,,
442,PT05M57.00S,2025-11-23T19:36:46.4Z,3,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612748,73,85,2025-11-23T19:37:01Z,4350000,False,,,0,,T. Watford shooting personal FOUL (2 PF) (Larsson 2 FT),"[1630570, 1641796]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,202007.0,2.0,0.0,Watford,T. Watford,Larsson,1641796.0,,,,,,,,,,,,,,,,
444,PT05M57.00S,2025-11-23T19:37:15.1Z,3,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,73,85,2025-11-23T19:37:34Z,4370000,False,,,0,,MISS P. Larsson Free Throw 1 of 2,[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,Missed,,,,,,,,,,,,,
445,PT05M57.00S,2025-11-23T19:37:15.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,73,85,2025-11-23T19:37:34Z,4380000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,444.0,,,,,,,,
446,PT05M57.00S,2025-11-23T19:37:15.1Z,3,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,73,85,2025-11-23T19:37:34Z,4390000,False,,,0,,MISS P. Larsson Free Throw 2 of 2,[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,Missed,,,,,,,,,,,,,
447,PT05M54.00S,2025-11-23T19:37:18.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,73,85,2025-11-23T19:37:41Z,4400000,False,,,0,,A. Drummond REBOUND (Off:5 Def:13),[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,446.0,18.0,13.0,5.0,,,,,
449,PT05M35.00S,2025-11-23T19:38:16.8Z,3,REGULAR,3pt,Jump Shot,[],1642272,65.65374507227332,46.81372549019608,1610612755,76,85,2025-11-23T19:38:23Z,4420000,False,-16.0,270.0,1,right,J. McCain 27' 3PT  (10 PTS) (P. George 3 AST),"[1642272, 202331]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,McCain,J. McCain,,,,27.09,Made,10.0,P. George,202331.0,3.0,,,,,,,,,
451,PT05M18.00S,2025-11-23T19:38:32.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,16.770696452036795,50.0,1610612748,76,85,2025-11-23T19:38:38Z,4440000,False,0.0,105.0,1,left,MISS B. Adebayo 10' driving Hook,[1628389],1610612748.0,MIA,driving,,,,,,In The Paint (Non-RA),8-16 Center,,,,Adebayo,B. Adebayo,,,,10.51,Missed,,,,,,,,,,,,,
452,PT05M16.00S,2025-11-23T19:38:34.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,76,85,2025-11-23T19:38:38Z,4450000,False,,,0,,A. Drummond REBOUND (Off:5 Def:14),[203083],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Drummond,A. Drummond,,,,,,,,,,451.0,19.0,14.0,5.0,,,,,
453,PT05M09.00S,2025-11-23T19:38:43.0Z,3,REGULAR,3pt,Jump Shot,[],202331,66.5735873850197,33.57843137254902,1610612755,76,85,2025-11-23T19:38:48Z,4460000,False,-82.0,262.0,1,right,MISS P. George 27' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Center,,,,George,P. George,,,,27.43,Missed,,,,,,,,,,,,,
454,PT05M04.00S,2025-11-23T19:38:48.0Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,76,85,2025-11-23T19:38:48Z,4470000,False,,,0,,P. Larsson REBOUND (Off:0 Def:2),[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Larsson,P. Larsson,,,,,,,,,,453.0,2.0,2.0,0.0,,,,,
455,PT05M00.00S,2025-11-23T19:38:50.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626181,9.937582128777924,58.57843137254902,1610612748,76,85,2025-11-23T19:38:59Z,4480000,False,-43.0,41.0,1,left,MISS N. Powell running pullup Shot,[1626181],1610612748.0,MIA,running pullup,,,,,,In The Paint (Non-RA),0-8 Center,,,,Powell,N. Powell,,,,5.93,Missed,,,,,,,,,,,,,
457,PT04M56.00S,2025-11-23T19:38:54.8Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,76,85,2025-11-23T19:38:59Z,4500000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Maxey,T. Maxey,,,,,,,,,,455.0,2.0,2.0,0.0,,,,,
458,PT04M52.00S,2025-11-23T19:38:59.3Z,3,REGULAR,3pt,Jump Shot,[],1630178,68.41327201051249,67.64705882352942,1610612755,79,85,2025-11-23T19:40:59Z,4510000,False,88.0,244.0,1,right,T. Maxey 25' 3PT  (20 PTS) (A. Drummond 1 AST),"[1630178, 203083]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Maxey,T. Maxey,,,,25.98,Made,20.0,A. Drummond,203083.0,1.0,,,,,,,,,
460,PT04M50.00S,2025-11-23T19:39:06.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,79,85,2025-11-23T19:39:06Z,4530000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M50.00S,2025-11-23T19:41:46.4Z,3,REGULAR,substitution,out,[],1626181,,,1610612748,79,85,2025-11-23T19:41:50Z,4540000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,
462,PT04M50.00S,2025-11-23T19:41:46.4Z,3,REGULAR,substitution,in,[],1631323,,,1610612748,79,85,2025-11-23T19:41:50Z,4550000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,
463,PT04M50.00S,2025-11-23T19:41:54.0Z,3,REGULAR,substitution,out,[],203083,,,1610612748,79,85,2025-11-23T19:42:01Z,4560000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
464,PT04M50.00S,2025-11-23T19:41:54.0Z,3,REGULAR,substitution,in,[],1631230,,,1610612748,79,85,2025-11-23T19:42:01Z,4570000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
465,PT04M38.00S,2025-11-23T19:42:07.0Z,3,REGULAR,3pt,Jump Shot,[],1641796,32.933639947437584,68.62745098039215,1610612748,79,85,2025-11-23T19:42:13Z,4580000,False,-93.0,257.0,1,left,MISS P. Larsson 27' 3PT,[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Larsson,P. Larsson,,,,27.34,Missed,,,,,,,,,,,,,
466,PT04M35.00S,2025-11-23T19:42:10.0Z,3,REGULAR,rebound,offensive,[],1631323,,,1610612748,79,85,2025-11-23T19:42:26Z,4590000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:2),[1631323],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Fontecchio,S. Fontecchio,,,,,,,,,,465.0,3.0,2.0,1.0,,,,,
467,PT04M31.00S,2025-11-23T19:42:14.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641796,33.327858081471746,47.30392156862745,1610612748,79,85,2025-11-23T19:42:26Z,4600000,False,13.0,261.0,1,left,MISS P. Larsson 26' 3PT,[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Larsson,P. Larsson,,,,26.11,Missed,,,,,,,,,,,,,
468,PT04M27.00S,2025-11-23T19:42:17.1Z,3,REGULAR,rebound,defensive,[],1642272,,,1610612755,79,85,2025-11-23T19:42:17Z,4610000,False,,,0,,J. McCain REBOUND (Off:0 Def:1),[1642272],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,McCain,J. McCain,,,,,,,,,,467.0,1.0,1.0,0.0,,,,,
469,PT04M22.00S,2025-11-23T19:42:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,89.56964520367937,49.754901960784316,1610612755,81,85,2025-11-23T19:42:31Z,4620000,False,-1.0,46.0,1,right,T. Watford floating Jump Shot (12 PTS) (T. Maxey 5 AST),"[1630570, 1630178]",1610612755.0,PHI,floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Watford,T. Watford,,,,4.55,Made,12.0,T. Maxey,1630178.0,5.0,,,,,,,,,
471,PT04M07.00S,2025-11-23T19:42:39.9Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612748,81,85,2025-11-23T19:42:46Z,4640000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1630178, 1630558]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,2.0,0.0,Maxey,T. Maxey,Mitchell,1630558.0,,,,,,,,,,,,,,,,
473,PT04M07.00S,2025-11-23T19:43:05.9Z,3,REGULAR,freethrow,1 of 2,[],1630558,,,1610612748,81,85,2025-11-23T19:43:05Z,4660000,False,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1630558],1610612748.0,MIA,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,Missed,,,,,,,,,,,,,
474,PT04M07.00S,2025-11-23T19:43:05.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,81,85,2025-11-23T19:43:05Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,473.0,,,,,,,,
475,PT04M07.00S,2025-11-23T19:43:10.8Z,3,REGULAR,substitution,out,[],1641796,,,1610612748,81,85,2025-11-23T19:43:13Z,4680000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,
476,PT04M07.00S,2025-11-23T19:43:10.8Z,3,REGULAR,substitution,in,[],1642352,,,1610612748,81,85,2025-11-23T19:43:13Z,4690000,False,,,0,,SUB in: K. Johnson,[1642352],1610612748.0,MIA,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
477,PT04M07.00S,2025-11-23T19:43:21.4Z,3,REGULAR,freethrow,2 of 2,[],1630558,,,1610612748,81,86,2025-11-23T19:43:21Z,4700000,False,,,0,,D. Mitchell Free Throw 2 of 2 (8 PTS),[1630558],1610612748.0,MIA,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,Made,8.0,,,,,,,,,,,,
478,PT03M45.00S,2025-11-23T19:43:44.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630570,90.75229960578186,47.794117647058826,1610612755,83,86,2025-11-23T19:43:54Z,4710000,False,-11.0,34.0,1,right,T. Watford turnaround Hook (14 PTS) (P. George 4 AST),"[1630570, 202331]",1610612755.0,PHI,turnaround,,,,,,Restricted Area,0-8 Center,,,,Watford,T. Watford,,,,3.61,Made,14.0,P. George,202331.0,4.0,,,,,,,,,
480,PT03M35.00S,2025-11-23T19:43:54.2Z,3,REGULAR,3pt,Jump Shot,[],1631323,30.831143232588698,75.24509803921569,1610612748,83,89,2025-11-23T19:44:00Z,4730000,False,-126.0,237.0,1,left,S. Fontecchio 26' 3PT  (6 PTS) (D. Mitchell 9 AST),"[1631323, 1630558]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Fontecchio,S. Fontecchio,,,,26.88,Made,6.0,D. Mitchell,1630558.0,9.0,,,,,,,,,
482,PT03M14.00S,2025-11-23T19:44:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,93.9060446780552,53.92156862745098,1610612755,83,89,2025-11-23T19:45:25Z,4750000,False,20.0,5.0,1,right,MISS D. Barlow driving finger roll Layup,[1631230],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Barlow,D. Barlow,,,,2.02,Missed,,,,,,,,,,,,,
483,PT03M12.00S,2025-11-23T19:44:20.2Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612748,83,89,2025-11-23T19:45:25Z,4760000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:7),[1630558],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Mitchell,D. Mitchell,,,,,,,,,,482.0,8.0,7.0,1.0,,,,,
484,PT03M08.00S,2025-11-23T19:44:24.4Z,3,REGULAR,foul,offensive,[],1631170,,,1610612748,83,89,2025-11-23T19:44:30Z,4770000,False,,,0,,J. Jaquez Jr. charge offensive FOUL (2 PF),"[1631170, 1630178]",1610612748.0,MIA,charge,,,,,,Above the Break 3,24+ Center,202007.0,2.0,0.0,Jaquez Jr.,J. Jaquez Jr.,Maxey,1630178.0,,,,,,,,,,,,,,,,
486,PT03M08.00S,2025-11-23T19:44:24.4Z,3,REGULAR,turnover,offensive foul,[],1631170,,,1610612748,83,89,2025-11-23T19:44:24Z,4790000,False,,,0,,J. Jaquez Jr. offensive foul TURNOVER (1 TO),[1631170],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,202007.0,,,Jaquez Jr.,J. Jaquez Jr.,,,1.0,,,,,,,,,,,,,,,
487,PT03M08.00S,2025-11-23T19:44:31.6Z,3,REGULAR,substitution,out,[],1631230,,,1610612755,83,89,2025-11-23T19:44:40Z,4800000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
488,PT03M08.00S,2025-11-23T19:44:31.6Z,3,REGULAR,substitution,out,[],1628389,,,1610612755,83,89,2025-11-23T19:44:40Z,4810000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
489,PT03M08.00S,2025-11-23T19:44:31.6Z,3,REGULAR,substitution,out,[],1630558,,,1610612755,83,89,2025-11-23T19:44:40Z,4820000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
490,PT03M08.00S,2025-11-23T19:44:31.6Z,3,REGULAR,substitution,in,[],203083,,,1610612755,83,89,2025-11-23T19:44:40Z,4830000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
491,PT03M08.00S,2025-11-23T19:44:31.6Z,3,REGULAR,substitution,in,[],1642276,,,1610612755,83,89,2025-11-23T19:44:40Z,4840000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,
492,PT03M08.00S,2025-11-23T19:44:31.6Z,3,REGULAR,substitution,in,[],1630696,,,1610612755,83,89,2025-11-23T19:44:40Z,4850000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,,,,,,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,
493,PT02M57.00S,2025-11-23T19:44:58.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,68.01905387647832,70.09803921568627,1610612755,83,89,2025-11-23T19:46:09Z,4860000,False,100.0,248.0,1,right,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Maxey,T. Maxey,,,,26.77,Missed,,,,,,,,,,,,,
494,PT02M49.00S,2025-11-23T19:45:06.7Z,3,REGULAR,rebound,offensive,[],1630570,,,1610612755,83,89,2025-11-23T19:45:06Z,4870000,False,,,0,,T. Watford REBOUND (Off:1 Def:3),[1630570],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Watford,T. Watford,,,,,,,,,,493.0,4.0,3.0,1.0,,,,,
495,PT02M49.00S,2025-11-23T19:45:06.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630570,94.40999984741211,50.0,1610612755,83,89,2025-11-23T19:45:18Z,4880000,False,0.0,0.0,1,right,MISS T. Watford putback Layup - blocked,"[1630570, 1642352]",1610612755.0,PHI,putback,,,,,,Restricted Area,0-8 Center,,,,Watford,T. Watford,,,,0.0,Missed,,,,,,,,,Johnson,1642352.0,,,
499,PT02M49.00S,2025-11-23T19:45:06.7Z,3,REGULAR,block,,[],1642352,,,1610612755,83,89,2025-11-23T21:40:00Z,4885000,False,,,0,,K. Johnson BLOCK (1 BLK),[1642352],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
496,PT02M49.00S,2025-11-23T19:45:06.7Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,83,89,2025-11-23T21:15:52Z,4890000,False,,,0,,A. Drummond REBOUND (Off:6 Def:14),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,495.0,20.0,14.0,6.0,,,,,
719,PT02M49.00S,2025-11-23T19:45:08.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,93.2161629434954,52.94117647058824,1610612755,83,89,2025-11-23T21:16:12Z,4895000,False,15.0,11.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,1.85,Missed,,,,,,,,,,,,,
720,PT02M49.00S,2025-11-23T19:45:08.0Z,3,REGULAR,rebound,offensive,[],1630570,,,1610612755,83,89,2025-11-23T21:16:12Z,4897500,False,,,0,,T. Watford REBOUND (Off:2 Def:3),[1630570],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Watford,T. Watford,,,,,,,,,,719.0,5.0,3.0,2.0,,,,,
497,PT02M46.00S,2025-11-23T19:45:09.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630178,77.61169513797634,11.27450980392157,1610612755,86,89,2025-11-23T21:16:12Z,4900000,False,-194.0,158.0,1,right,T. Maxey 24' 3PT  (23 PTS) (T. Watford 4 AST),"[1630178, 1630570]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Maxey,T. Maxey,,,,24.99,Made,23.0,T. Watford,1630570.0,4.0,,,,,,,,,
500,PT02M30.00S,2025-11-23T19:45:26.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,6.521024967148489,44.36274509803921,1610612748,86,91,2025-11-23T19:45:31Z,4920000,False,28.0,9.0,1,left,J. Jaquez Jr. driving floating Jump Shot (12 PTS),[1631170],1610612748.0,MIA,driving floating,,,,,,Restricted Area,0-8 Center,,,,Jaquez Jr.,J. Jaquez Jr.,,,,2.95,Made,12.0,,,,,,,,,,,,
502,PT02M18.00S,2025-11-23T19:45:37.4Z,3,REGULAR,3pt,Jump Shot,[],202331,71.30420499342969,19.11764705882353,1610612755,86,91,2025-11-23T19:45:42Z,4940000,False,-154.0,217.0,1,right,MISS P. George 26' 3PT,[202331],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,George,P. George,,,,26.65,Missed,,,,,,,,,,,,,
503,PT02M15.00S,2025-11-23T19:45:40.4Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,86,91,2025-11-23T19:45:42Z,4950000,False,,,0,,K. Ware REBOUND (Off:7 Def:5),[1642276],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Ware,K. Ware,,,,,,,,,,502.0,12.0,5.0,7.0,,,,,
505,PT02M03.00S,2025-11-23T19:46:06.8Z,3,REGULAR,turnover,traveling,[],1631170,,,1610612748,86,91,2025-11-23T19:46:17Z,4970000,False,,,0,,J. Jaquez Jr. traveling TURNOVER (2 TO),[1631170],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Center,202007.0,,,Jaquez Jr.,J. Jaquez Jr.,,,2.0,,,,,,,,,,,,,,,
506,PT01M56.00S,2025-11-23T19:46:36.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630570,87.99277266754271,2.696078431372549,1610612755,86,91,2025-11-23T19:46:42Z,4980000,False,-237.0,60.0,1,right,MISS T. Watford 24' 3PT,[1630570],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Watford,T. Watford,,,,24.41,Missed,,,,,,,,,,,,,
507,PT01M51.00S,2025-11-23T19:46:41.3Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,86,91,2025-11-23T19:48:41Z,4990000,False,,,0,,K. Ware REBOUND (Off:7 Def:6),[1642276],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,,,,Ware,K. Ware,,,,,,,,,,506.0,13.0,6.0,7.0,,,,,
510,PT01M46.00S,2025-11-23T19:46:46.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,6.389618922470433,50.98039215686274,1610612748,86,93,2025-11-23T19:49:07Z,5020000,False,-5.0,8.0,1,left,K. Ware alley-oop DUNK (15 PTS) (J. Jaquez Jr. 4 AST),"[1642276, 1631170]",1610612748.0,MIA,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Ware,K. Ware,,,,0.9,Made,15.0,J. Jaquez Jr.,1631170.0,4.0,,,,,,,,,
512,PT01M31.00S,2025-11-23T19:47:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,85.75886990801577,48.77450980392157,1610612755,86,93,2025-11-23T19:47:06Z,5040000,False,-6.0,81.0,1,right,MISS T. Watford 8' floating Shot,[1630570],1610612755.0,PHI,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Watford,T. Watford,,,,8.16,Missed,,,,,,,,,,,,,
513,PT01M29.00S,2025-11-23T19:47:03.6Z,3,REGULAR,rebound,defensive,[],1642276,,,1610612748,86,93,2025-11-23T19:47:06Z,5050000,False,,,0,,K. Ware REBOUND (Off:7 Def:7),[1642276],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ware,K. Ware,,,,,,,,,,512.0,14.0,7.0,7.0,,,,,
514,PT01M17.00S,2025-11-23T19:47:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,14.668199737187912,46.07843137254902,1610612748,86,95,2025-11-23T19:47:20Z,5060000,False,20.0,85.0,1,left,J. Jaquez Jr. 8' turnaround Jump Shot (14 PTS),[1631170],1610612748.0,MIA,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jaquez Jr.,J. Jaquez Jr.,,,,8.76,Made,14.0,,,,,,,,,,,,
