actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
89,PT05M57.00S,2026-03-25T23:25:49.3Z,1,REGULAR,substitution,in,[],1626166,,,1610612741,19,14,2026-03-25T23:26:06Z,890000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M57.00S,2026-03-25T23:25:49.3Z,1,REGULAR,substitution,in,[],1627824,,,1610612741,19,14,2026-03-25T23:26:06Z,900000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M47.00S,2026-03-25T23:26:28.3Z,1,REGULAR,3pt,Jump Shot,[],1629012,72.9796320630749,85.5392156862745,1610612741,19,14,2026-03-25T23:26:32Z,910000,False,178.0,201.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
92,PT05M44.00S,2026-03-25T23:26:31.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,19,14,2026-03-25T23:26:32Z,920000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT05M32.00S,2026-03-25T23:26:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,17.789093298291732,48.529411764705884,1610612755,21,14,2026-03-25T23:26:47Z,930000,False,7.0,115.0,1,left,V. Edgecombe 11' turnaround Jump Shot (6 PTS) (J. Embiid 1 AST),"[1642845, 203954]",1610612755.0,PHI,turnaround,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,11.49,Made,,,,,,,,6.0,J. Embiid,203954.0,1.0,,,,,,,
95,PT05M23.00S,2026-03-25T23:26:52.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,94.53022339027595,48.529411764705884,1610612741,21,16,2026-03-25T23:26:58Z,950000,False,-7.0,-1.0,1,right,C. Sexton driving finger roll Layup (5 PTS),[1629012],1610612741.0,CHI,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,5.0,,,,,,,,,,
96,PT05M23.00S,2026-03-25T23:26:57.0Z,1,REGULAR,foul,personal,['1freethrow'],1631230,,,1610612741,21,16,2026-03-25T23:27:07Z,960000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Sexton 1 FT),"[1631230, 1629012]",1610612755.0,PHI,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Sexton,1629012.0
98,PT05M23.00S,2026-03-25T23:27:15.5Z,1,REGULAR,freethrow,1 of 1,[],1629012,,,1610612741,21,17,2026-03-25T23:27:15Z,980000,False,,,0,,C. Sexton Free Throw 1 of 1 (6 PTS),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
99,PT05M04.00S,2026-03-25T23:27:37.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,15.818002628120894,51.22549019607843,1610612755,21,17,2026-03-25T23:27:41Z,990000,False,-6.0,96.0,1,left,MISS J. Embiid 9' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,9.64,Missed,,,,,,,,,,,,,,,,,,
100,PT05M02.00S,2026-03-25T23:27:39.8Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612741,21,17,2026-03-25T23:27:41Z,1000000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT04M49.00S,2026-03-25T23:27:53.1Z,1,REGULAR,3pt,Jump Shot,[],1641824,82.57227332457293,5.637254901960787,1610612741,21,17,2026-03-25T23:27:56Z,1010000,False,-222.0,111.0,1,right,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
102,PT04M47.00S,2026-03-25T23:27:55.1Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,21,17,2026-03-25T23:27:56Z,1020000,False,,,0,,D. Barlow REBOUND (Off:0 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Left Center,,,101.0,2.0,2.0,0.0,,,,,,,,,,,,,,
103,PT04M24.00S,2026-03-25T23:28:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,7.013797634691201,54.411764705882355,1610612755,23,17,2026-03-25T23:28:21Z,1030000,False,-22.0,13.0,1,left,J. Edwards driving Layup (2 PTS) (J. Embiid 2 AST),"[1642348, 203954]",1610612755.0,PHI,driving,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,,2.0,J. Embiid,203954.0,2.0,,,,,,,
105,PT04M15.00S,2026-03-25T23:28:30.8Z,1,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612741,23,17,2026-03-25T23:28:36Z,1050000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Sexton 2 FT),"[1642348, 1629012]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1662.0,,,1.0,0.0,Sexton,1629012.0
107,PT04M15.00S,2026-03-25T23:28:55.4Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612741,23,18,2026-03-25T23:28:55Z,1070000,False,,,0,,C. Sexton Free Throw 1 of 2 (7 PTS),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
108,PT04M15.00S,2026-03-25T23:28:58.9Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,23,18,2026-03-25T23:29:04Z,1080000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M15.00S,2026-03-25T23:28:58.9Z,1,REGULAR,substitution,out,[],1641824,,,1610612741,23,18,2026-03-25T23:29:04Z,1090000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M15.00S,2026-03-25T23:28:58.9Z,1,REGULAR,substitution,in,[],1631159,,,1610612741,23,18,2026-03-25T23:29:04Z,1100000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M15.00S,2026-03-25T23:28:58.9Z,1,REGULAR,substitution,in,[],1630200,,,1610612741,23,18,2026-03-25T23:29:04Z,1110000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M15.00S,2026-03-25T23:29:13.4Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612741,23,19,2026-03-25T23:29:13Z,1120000,False,,,0,,C. Sexton Free Throw 2 of 2 (8 PTS),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
113,PT03M54.00S,2026-03-25T23:29:37.3Z,1,REGULAR,3pt,Jump Shot,[],1642348,28.301576872536145,17.892156862745097,1610612755,23,19,2026-03-25T23:29:45Z,1130000,False,161.0,214.0,1,left,MISS J. Edwards 26' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
114,PT03M47.00S,2026-03-25T23:29:44.3Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612741,23,19,2026-03-26T00:10:23Z,1140000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M35.00S,2026-03-25T23:29:56.4Z,1,REGULAR,3pt,Jump Shot,[],1627824,91.37647831800263,98.52941176470588,1610612741,23,19,2026-03-25T23:30:00Z,1150000,False,243.0,29.0,1,right,MISS G. Yabusele 24' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
116,PT03M32.00S,2026-03-25T23:29:59.4Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,23,19,2026-03-25T23:30:00Z,1160000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,
117,PT03M22.00S,2026-03-25T23:30:09.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,11.087385019710908,60.78431372549019,1610612755,23,19,2026-03-25T23:30:13Z,1170000,False,-54.0,52.0,1,left,MISS J. Embiid 7' driving floating Shot,[203954],1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
118,PT03M21.00S,2026-03-25T23:30:10.8Z,1,REGULAR,rebound,offensive,[],1631230,,,1610612755,23,19,2026-03-25T23:30:10Z,1180000,False,,,0,,D. Barlow REBOUND (Off:1 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,117.0,3.0,2.0,1.0,,,,,,,,,,,,,,
119,PT03M19.00S,2026-03-25T23:30:12.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642348,30.404073587385014,77.94117647058823,1610612755,26,19,2026-03-25T23:30:15Z,1190000,False,-140.0,233.0,1,left,J. Edwards 27' 3PT  (5 PTS) (D. Barlow 3 AST),"[1642348, 1631230]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,27.19,Made,,,,,,,,5.0,D. Barlow,1631230.0,3.0,,,,,,,
121,PT03M02.00S,2026-03-25T23:30:29.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,89.53679369250986,48.529411764705884,1610612741,26,19,2026-03-26T00:09:21Z,1210000,False,-7.0,46.0,1,right,MISS I. Okoro floating Shot,[1630171],1610612741.0,CHI,floating,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,4.65,Missed,,,,,,,,,,,,,,,,,,
122,PT02M59.00S,2026-03-25T23:30:32.8Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,26,19,2026-03-26T00:09:21Z,1220000,False,,,0,,D. Barlow REBOUND (Off:1 Def:3),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,121.0,4.0,3.0,1.0,,,,,,,,,,,,,,
123,PT02M55.00S,2026-03-25T23:30:39.5Z,1,REGULAR,foul,personal,['2freethrow'],1631159,,,1610612755,26,19,2026-03-25T23:30:48Z,1230000,False,,,0,,L. Miller shooting personal FOUL (1 PF) (Edgecombe 2 FT),"[1631159, 1642845]",1610612741.0,CHI,shooting,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Edgecombe,1642845.0
125,PT02M55.00S,2026-03-25T23:31:08.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642845,,,1610612755,27,19,2026-03-25T23:31:08Z,1250000,False,,,0,,V. Edgecombe Free Throw 1 of 2 (7 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
126,PT02M55.00S,2026-03-25T23:31:10.2Z,1,REGULAR,substitution,out,[],203954,,,1610612755,27,19,2026-03-25T23:31:18Z,1260000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M55.00S,2026-03-25T23:31:10.2Z,1,REGULAR,substitution,out,[],1631230,,,1610612755,27,19,2026-03-25T23:31:18Z,1270000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M55.00S,2026-03-25T23:31:10.2Z,1,REGULAR,substitution,in,[],1641737,,,1610612755,27,19,2026-03-25T23:31:18Z,1280000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M55.00S,2026-03-25T23:31:10.2Z,1,REGULAR,substitution,in,[],1630570,,,1610612755,27,19,2026-03-25T23:31:18Z,1290000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M55.00S,2026-03-25T23:31:35.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642845,,,1610612755,28,19,2026-03-25T23:31:35Z,1300000,False,,,0,,V. Edgecombe Free Throw 2 of 2 (8 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
131,PT02M48.00S,2026-03-25T23:31:46.7Z,1,REGULAR,foul,personal,[],1626166,,,1610612741,28,19,2026-03-25T23:31:52Z,1310000,False,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1630200]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Jones,1630200.0
133,PT02M41.00S,2026-03-25T23:32:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,94.00459921156373,53.18627450980392,1610612741,28,21,2026-03-25T23:32:17Z,1330000,False,16.0,4.0,1,right,T. Jones driving finger roll Layup (5 PTS),[1630200],1610612741.0,CHI,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,,5.0,,,,,,,,,,
135,PT02M23.00S,2026-03-25T23:32:31.2Z,1,REGULAR,3pt,Jump Shot,[],1642845,25.936268068331145,88.72549019607843,1610612755,31,21,2026-03-25T23:32:37Z,1350000,False,-194.0,191.0,1,left,V. Edgecombe 27' 3PT step back (11 PTS),[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,27.22,Made,,,,,,,,11.0,,,,,,,,,,
136,PT02M10.00S,2026-03-25T23:32:44.2Z,1,REGULAR,3pt,Jump Shot,[],1631159,81.7838370565046,94.36274509803921,1610612741,31,21,2026-03-25T23:32:48Z,1360000,False,222.0,119.0,1,right,MISS L. Miller 25' 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
137,PT02M08.00S,2026-03-25T23:32:46.2Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,31,21,2026-03-25T23:32:48Z,1370000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Right Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT02M03.00S,2026-03-25T23:32:51.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642845,15.160972404730614,49.754901960784316,1610612755,31,21,2026-03-25T23:56:06Z,1380000,False,1.0,90.0,1,left,MISS V. Edgecombe 9' running pullup Shot,[1642845],1610612755.0,PHI,running pullup,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,9.0,Missed,,,,,,,,,,,,,,,,,,
139,PT02M02.00S,2026-03-25T23:32:52.9Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,31,21,2026-03-25T23:33:23Z,1390000,False,,,0,,A. Bona REBOUND (Off:1 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,138.0,2.0,1.0,1.0,,,,,,,,,,,,,,
140,PT02M01.00S,2026-03-25T23:32:57.5Z,1,REGULAR,turnover,lost ball,[],1641737,,,1610612755,31,21,2026-03-25T23:33:08Z,1400000,False,,,0,,A. Bona lost ball TURNOVER (1 TO),"[1641737, 1629012]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Sexton,1629012.0,,,,,,,,,,,
141,PT02M01.00S,2026-03-25T23:32:57.5Z,1,REGULAR,steal,,[],1629012,,,1610612741,31,21,2026-03-25T23:33:03Z,1410000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M56.00S,2026-03-25T23:33:03.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1630171,93.34756898817345,54.16666666666667,1610612741,31,23,2026-03-25T23:33:27Z,1420000,False,21.0,10.0,1,right,I. Okoro running finger roll Layup (2 PTS),[1630171],1610612741.0,CHI,running finger roll,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,,2.0,,,,,,,,,,
143,PT01M56.00S,2026-03-25T23:33:14.3Z,1,REGULAR,violation,defensive goaltending,[],1642845,,,1610612741,31,23,2026-03-25T23:33:27Z,1430000,False,,,0,,V. Edgecombe defensive goaltending VIOLATION,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,
144,PT01M43.00S,2026-03-25T23:33:30.9Z,1,REGULAR,3pt,Jump Shot,[],1642348,29.352825229960573,88.48039215686275,1610612755,31,23,2026-03-25T23:33:35Z,1440000,False,-192.0,223.0,1,left,MISS J. Edwards 29' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,29.48,Missed,,,,,,,,,,,,,,,,,,
145,PT01M39.00S,2026-03-25T23:33:34.9Z,1,REGULAR,rebound,defensive,[],1631159,,,1610612741,31,23,2026-03-25T23:33:35Z,1450000,False,,,0,,L. Miller REBOUND (Off:0 Def:1),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Left Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT01M33.00S,2026-03-25T23:33:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630171,88.74835742444152,96.07843137254902,1610612741,31,26,2026-03-25T23:33:44Z,1460000,False,230.0,53.0,1,right,I. Okoro 3PT  (5 PTS) (C. Sexton 2 AST),"[1630171, 1629012]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,,5.0,C. Sexton,1629012.0,2.0,,,,,,,
148,PT01M19.00S,2026-03-25T23:33:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,6.8823915900131425,49.01960784313726,1610612755,31,26,2026-03-25T23:33:59Z,1480000,False,5.0,12.0,1,left,MISS T. Watford driving Layup,[1630570],1610612755.0,PHI,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.31,Missed,,,,,,,,,,,,,,,,,,
149,PT01M15.00S,2026-03-25T23:33:58.6Z,1,REGULAR,rebound,offensive,[],1630570,,,1610612755,31,26,2026-03-25T23:33:59Z,1490000,False,,,0,,T. Watford REBOUND (Off:1 Def:0),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,,
150,PT01M15.00S,2026-03-25T23:33:58.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630570,5.590000152587891,50.0,1610612755,33,26,2026-03-25T23:56:21Z,1500000,False,0.0,0.0,1,left,T. Watford tip Layup (2 PTS),[1630570],1610612755.0,PHI,tip,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
151,PT01M05.00S,2026-03-25T23:34:08.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,84.54336399474376,62.5,1610612741,33,26,2026-03-25T23:34:14Z,1510000,False,62.0,93.0,1,right,MISS C. Sexton 11' pullup Shot - blocked,"[1629012, 1641737]",1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,11.19,Missed,,,,,,,,,,,,,Bona,1641737.0,,,,
152,PT01M05.00S,2026-03-25T23:34:08.1Z,1,REGULAR,block,,[],1641737,,,1610612741,33,26,2026-03-25T23:34:10Z,1520000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
153,PT01M01.00S,2026-03-25T23:34:12.1Z,1,REGULAR,rebound,offensive,[],1629012,,,1610612741,33,26,2026-03-26T00:24:36Z,1530000,False,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,,,151.0,1.0,0.0,1.0,,,,,,,,,,,,,,
154,PT01M00.00S,2026-03-25T23:34:14.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,68.24901445466492,68.38235294117646,1610612741,33,26,2026-03-25T23:34:18Z,1540000,False,92.0,246.0,1,right,MISS T. Jones 26' 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
155,PT00M57.80S,2026-03-25T23:34:16.8Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612755,33,26,2026-03-25T23:34:18Z,1550000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,
156,PT00M51.70S,2026-03-25T23:34:22.9Z,1,REGULAR,3pt,Jump Shot,[],1626166,35.134691195795014,72.54901960784314,1610612755,36,26,2026-03-25T23:57:17Z,1560000,False,-113.0,278.0,1,left,C. Payne 29' 3PT  (3 PTS) (T. Watford 1 AST),"[1626166, 1630570]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,29.98,Made,,,,,,,,3.0,T. Watford,1630570.0,1.0,,,,,,,
158,PT00M45.00S,2026-03-25T23:34:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631159,92.95335085413929,55.14705882352941,1610612741,36,26,2026-03-25T23:34:36Z,1580000,False,26.0,14.0,1,right,MISS L. Miller Layup - blocked,"[1631159, 1641737]",1610612741.0,CHI,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,,,Bona,1641737.0,,,,
159,PT00M45.00S,2026-03-25T23:34:32.5Z,1,REGULAR,block,,[],1641737,,,1610612741,36,26,2026-03-25T23:34:34Z,1590000,False,,,0,,A. Bona BLOCK (2 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M42.20S,2026-03-25T23:34:35.3Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612755,36,26,2026-03-25T23:34:36Z,1600000,False,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,158.0,2.0,2.0,0.0,,,,,,,,,,,,,,
161,PT00M36.90S,2026-03-25T23:34:40.6Z,1,REGULAR,3pt,Jump Shot,[],1630570,25.804862023653087,16.42156862745098,1610612755,36,26,2026-03-25T23:35:13Z,1610000,False,168.0,190.0,1,left,MISS T. Watford 25' 3PT,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
162,PT00M36.30S,2026-03-25T23:34:41.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,36,26,2026-03-25T23:34:50Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,161.0,,,,,,,,,,,,,,,,,
163,PT00M36.30S,2026-03-25T23:34:47.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612755,36,26,2026-03-25T23:35:02Z,1630000,False,,,0,,T. Jones loose ball personal FOUL (1 PF) (Bona 2 FT),"[1630200, 1641737]",1610612741.0,CHI,loose ball,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Bona,1641737.0
165,PT00M36.30S,2026-03-25T23:35:25.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641737,,,1610612755,37,26,2026-03-25T23:35:25Z,1650000,False,,,0,,A. Bona Free Throw 1 of 2 (1 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
166,PT00M36.30S,2026-03-25T23:35:30.3Z,1,REGULAR,substitution,out,[],1629012,,,1610612755,37,26,2026-03-25T23:35:33Z,1660000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M36.30S,2026-03-25T23:35:30.3Z,1,REGULAR,substitution,in,[],1642265,,,1610612755,37,26,2026-03-25T23:35:33Z,1670000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M36.30S,2026-03-25T23:35:25.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641737,,,1610612755,38,26,2026-03-25T23:35:54Z,1680000,False,,,0,,A. Bona Free Throw 2 of 2 (2 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
