actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
344,PT10M32.00S,2026-03-24T00:24:32.2Z,3,REGULAR,3pt,Jump Shot,[],1628392,30.009855453350852,78.43137254901961,1610612760,48,67,2026-03-24T00:24:37Z,3380000,False,-142.0,230.0,1,left,MISS I. Hartenstein 27' 3PT,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
345,PT10M29.00S,2026-03-24T00:24:35.2Z,3,REGULAR,rebound,defensive,[],1630699,,,1610612755,48,67,2026-03-24T00:24:37Z,3390000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:3),[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,,344.0,,,,,,4.0,3.0,1.0,,,,,
346,PT10M22.00S,2026-03-24T00:24:43.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,85.3318002628121,53.431372549019606,1610612755,48,67,2026-03-24T00:24:49Z,3400000,False,17.0,85.0,1,right,MISS V. Edgecombe 8' driving floating Shot,[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,8.71,Missed,,,,,,,,,,,,,,,,,,
347,PT10M20.00S,2026-03-24T00:24:45.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,48,67,2026-03-24T00:24:49Z,3410000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,346.0,,,,,,3.0,3.0,0.0,,,,,
348,PT10M07.00S,2026-03-24T00:24:56.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,7.539421813403408,56.127450980392155,1610612760,48,67,2026-03-24T00:25:01Z,3420000,False,-31.0,18.0,1,left,MISS C. Holmgren Layup,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
349,PT10M06.00S,2026-03-24T00:24:57.9Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,48,67,2026-03-24T00:25:01Z,3430000,False,,,0,,D. Barlow REBOUND (Off:1 Def:4),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,348.0,,,,,,5.0,4.0,1.0,,,,,
350,PT10M00.00S,2026-03-24T00:25:04.2Z,3,REGULAR,3pt,Jump Shot,[],203083,95.31865965834429,3.4313725490196134,1610612755,51,67,2026-03-24T02:28:08Z,3440000,False,-233.0,-8.0,1,right,A. Drummond 3PT  (3 PTS) (D. Barlow 3 AST),"[203083, 1631230]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,23.3,Made,3.0,D. Barlow,1631230.0,3.0,,,,,,,,,,,,,,
352,PT09M47.00S,2026-03-24T00:25:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.459264126149804,54.16666666666667,1610612760,51,69,2026-03-24T00:25:22Z,3460000,False,-21.0,27.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (13 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.41,Made,13.0,,,,,,,,,,,,,,,,,
353,PT09M37.00S,2026-03-24T00:25:26.8Z,3,REGULAR,3pt,Jump Shot,[],1642348,72.05978975032852,85.5392156862745,1610612755,51,69,2026-03-24T00:25:30Z,3470000,False,178.0,210.0,1,right,MISS J. Edwards 27' pullup 3PT,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,27.52,Missed,,,,,,,,,,,,,,,,,,
354,PT09M36.00S,2026-03-24T00:25:27.8Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,51,69,2026-03-24T00:25:30Z,3480000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,353.0,,,,,,4.0,4.0,0.0,,,,,
355,PT09M27.00S,2026-03-24T00:25:37.5Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,51,69,2026-03-24T00:25:42Z,3490000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (5 TO),"[1628983, 1631230]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,5.0,Barlow,1631230.0
356,PT09M27.00S,2026-03-24T00:25:37.5Z,3,REGULAR,steal,,[],1631230,,,1610612755,51,69,2026-03-24T00:25:39Z,3500000,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT09M26.00S,2026-03-24T00:26:11.4Z,3,REGULAR,jumpball,recovered,[],1642845,,,1610612755,51,69,2026-03-24T00:29:10Z,3510000,False,,,0,,Jump Ball D. Barlow vs. I. Hartenstein: Tip to V. Edgecombe,"[1642845, 1631230, 1628392]",1610612755.0,PHI,heldball,V. Edgecombe,1642845.0,Edgecombe,V. Edgecombe,Barlow,1631230.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
360,PT09M20.00S,2026-03-24T00:26:13.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642845,90.98226018396846,52.69607843137255,1610612755,53,69,2026-03-24T00:26:21Z,3540000,False,13.0,32.0,1,right,V. Edgecombe driving Layup (15 PTS),[1642845],1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,3.5,Made,15.0,,,,,,,,,,,,,,,,,
361,PT09M06.00S,2026-03-24T00:26:26.6Z,3,REGULAR,2pt,Jump Shot,[],1631114,23.570959264126145,77.20588235294117,1610612760,53,69,2026-03-24T00:26:31Z,3550000,False,-136.0,169.0,1,left,MISS J. Williams 21' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,21.7,Missed,,,,,,,,,,,,,,,,,,
362,PT09M04.00S,2026-03-24T00:26:28.6Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,53,69,2026-03-24T00:26:31Z,3560000,False,,,0,,D. Barlow REBOUND (Off:1 Def:5),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left Center,,,,,,,361.0,,,,,,6.0,5.0,1.0,,,,,
363,PT08M54.00S,2026-03-24T00:26:39.5Z,3,REGULAR,3pt,Jump Shot,[],1630699,67.46057818659658,55.3921568627451,1610612755,56,69,2026-03-24T00:26:44Z,3570000,False,27.0,253.0,1,right,M. Beauchamp 25' 3PT  (8 PTS) (D. Barlow 4 AST),"[1630699, 1631230]",1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,25.48,Made,8.0,D. Barlow,1631230.0,4.0,,,,,,,,,,,,,,
365,PT08M53.00S,2026-03-24T00:26:48.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,56,69,2026-03-24T00:26:48Z,3590000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M37.00S,2026-03-24T00:29:56.4Z,3,REGULAR,2pt,Jump Shot,[],1628392,20.811432325886997,54.90196078431372,1610612760,56,71,2026-03-24T00:30:01Z,3600000,False,-25.0,143.0,1,left,I. Hartenstein 14' floating Jump Shot (10 PTS) (L. Dort 1 AST),"[1628392, 1629652]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,14.52,Made,10.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,
368,PT08M20.00S,2026-03-24T00:30:13.5Z,3,REGULAR,2pt,Jump Shot,[],1642845,77.71024967148489,37.5,1610612755,58,71,2026-03-24T00:30:18Z,3620000,False,-62.0,157.0,1,right,V. Edgecombe 16' pullup Jump Shot (17 PTS) (J. Edwards 2 AST),"[1642845, 1642348]",1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Left Center,16.9,Made,17.0,J. Edwards,1642348.0,2.0,,,,,,,,,,,,,,
370,PT08M02.00S,2026-03-24T00:30:31.2Z,3,REGULAR,3pt,Jump Shot,[],1631096,11.744415243101187,99.01960784313725,1610612760,58,74,2026-03-24T00:30:35Z,3640000,False,-245.0,58.0,1,left,C. Holmgren 25' 3PT  (10 PTS) (S. Gilgeous-Alexander 3 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,25.18,Made,10.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,,,,
372,PT07M49.00S,2026-03-24T00:30:44.4Z,3,REGULAR,2pt,Jump Shot,[],1630699,74.29369250985545,49.01960784313726,1610612755,58,74,2026-03-24T00:30:48Z,3660000,False,-5.0,189.0,1,right,MISS M. Beauchamp 18' pullup Shot,[1630699],1610612755.0,PHI,pullup,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Center,18.92,Missed,,,,,,,,,,,,,,,,,,
373,PT07M46.00S,2026-03-24T00:30:47.4Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,58,74,2026-03-24T00:30:48Z,3670000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Center,,,,,,,372.0,,,,,,8.0,7.0,1.0,,,,,
374,PT07M39.00S,2026-03-24T00:30:55.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,9.855453350854134,51.66207107843137,1610612760,58,76,2026-03-24T00:31:34Z,3680000,False,-8.0,40.0,1,left,J. Williams pullup Jump Shot (10 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,4.09,Made,10.0,,,,,,,,,,,,,,,,,
375,PT07M10.00S,2026-03-24T00:31:23.3Z,3,REGULAR,3pt,Jump Shot,[],1642845,70.22010512483574,20.588235294117652,1610612755,58,76,2026-03-24T00:31:35Z,3690000,False,-147.0,227.0,1,right,MISS V. Edgecombe 27' step back 3PT,[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,27.08,Missed,,,,,,,,,,,,,,,,,,
376,PT07M10.00S,2026-03-24T00:31:27.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,58,76,2026-03-24T00:31:27Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,375.0,,,,,,,,,,,,,
377,PT07M10.00S,2026-03-24T00:31:27.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,58,76,2026-03-24T00:31:39Z,3710000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,,,,,,,,,,,,
378,PT07M05.00S,2026-03-24T00:31:42.0Z,3,REGULAR,foul,personal,[],1642348,,,1610612760,58,76,2026-03-24T00:32:12Z,3720000,False,,,0,,J. Edwards personal FOUL (1 PF),"[1642348, 1631114]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626301.0,1.0,0.0,Williams,1631114.0,,,,,,,,
380,PT06M59.00S,2026-03-24T00:32:07.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,26.593298291721425,16.17647058823529,1610612760,58,76,2026-03-24T00:32:12Z,3740000,False,169.0,197.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
381,PT06M56.00S,2026-03-24T00:32:10.3Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,58,76,2026-03-24T00:32:10Z,3750000,False,,,0,,D. Barlow REBOUND (Off:1 Def:6),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,,380.0,,,,,,7.0,6.0,1.0,,,,,
382,PT06M51.00S,2026-03-24T00:32:18.3Z,3,REGULAR,turnover,out-of-bounds,[],1630699,,,1610612755,58,76,2026-03-24T00:32:24Z,3760000,False,,,0,,M. Beauchamp lost ball out-of-bounds TURNOVER (3 TO),[1630699],1610612755.0,PHI,lost ball,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,,,,,,,,,,3.0,,
383,PT06M44.00S,2026-03-24T00:32:26.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,31.192509855453352,21.568627450980387,1610612760,58,76,2026-03-24T00:32:33Z,3770000,False,142.0,241.0,1,left,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,27.96,Missed,,,,,,,,,,,,,,,,,,
384,PT06M39.00S,2026-03-24T00:32:31.8Z,3,REGULAR,rebound,offensive,[],1631114,,,1610612760,58,76,2026-03-24T00:32:33Z,3780000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,383.0,,,,,,3.0,2.0,1.0,,,,,
385,PT06M36.00S,2026-03-24T00:32:34.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631114,8.459264126149804,51.470588235294116,1610612760,58,76,2026-03-24T00:32:59Z,3790000,False,-7.0,27.0,1,left,MISS J. Williams tip Layup,[1631114],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
386,PT06M33.00S,2026-03-24T00:32:37.9Z,3,REGULAR,rebound,offensive,[],1631114,,,1610612760,58,76,2026-03-24T00:32:49Z,3800000,False,,,0,,J. Williams REBOUND (Off:2 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,385.0,,,,,,4.0,2.0,2.0,,,,,
387,PT06M31.00S,2026-03-24T00:32:39.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631114,12.401445466491452,50.0,1610612760,58,78,2026-03-24T00:32:45Z,3810000,False,0.0,64.0,1,left,J. Williams 6' Layup (12 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,12.0,,,,,,,,,,,,,,,,,
388,PT06M28.00S,2026-03-24T00:33:05.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,58,78,2026-03-24T00:33:05Z,3820000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M28.00S,2026-03-24T00:35:14.7Z,3,REGULAR,substitution,out,[],1642348,,,1610612755,58,78,2026-03-24T00:35:24Z,3830000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M28.00S,2026-03-24T00:35:14.7Z,3,REGULAR,substitution,out,[],1631230,,,1610612755,58,78,2026-03-24T00:35:24Z,3840000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M28.00S,2026-03-24T00:35:14.7Z,3,REGULAR,substitution,in,[],1631133,,,1610612755,58,78,2026-03-24T00:35:24Z,3850000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M28.00S,2026-03-24T00:35:14.7Z,3,REGULAR,substitution,in,[],1631207,,,1610612755,58,78,2026-03-24T00:35:24Z,3860000,False,,,0,,SUB in: D. Terry,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M28.00S,2026-03-24T00:35:27.7Z,3,REGULAR,substitution,out,[],1631114,,,1610612755,58,78,2026-03-24T00:35:33Z,3870000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M28.00S,2026-03-24T00:35:27.7Z,3,REGULAR,substitution,in,[],1641717,,,1610612755,58,78,2026-03-24T00:35:33Z,3880000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M22.00S,2026-03-24T00:35:50.8Z,3,REGULAR,3pt,Jump Shot,[],1630699,69.4316688567674,68.38235294117646,1610612755,58,78,2026-03-24T00:35:55Z,3890000,False,92.0,235.0,1,right,MISS M. Beauchamp 25' 3PT - blocked,"[1630699, 1628983]",1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,
396,PT06M22.00S,2026-03-24T00:35:50.8Z,3,REGULAR,block,,[],1628983,,,1610612755,58,78,2026-03-24T00:35:53Z,3900000,False,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
397,PT06M19.00S,2026-03-24T00:35:53.8Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,58,78,2026-03-24T00:35:55Z,3910000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,395.0,,,,,,8.0,4.0,4.0,,,,,
398,PT06M14.00S,2026-03-24T00:35:59.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628392,5.831143232588701,55.88235294117647,1610612760,58,78,2026-03-24T00:36:22Z,3920000,False,-29.0,2.0,1,left,MISS I. Hartenstein alley-oop Layup,[1628392],1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
399,PT06M11.00S,2026-03-24T00:36:02.5Z,3,REGULAR,rebound,defensive,[],1631207,,,1610612755,58,78,2026-03-24T00:36:10Z,3930000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,398.0,,,,,,1.0,1.0,0.0,,,,,
400,PT06M08.00S,2026-03-24T00:36:04.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642845,90.45663600525624,4.166666666666657,1610612755,58,78,2026-03-24T00:37:55Z,3940000,False,-229.0,37.0,1,right,MISS V. Edgecombe running pullup 3PT,[1642845],1610612755.0,PHI,running pullup,,,Edgecombe,V. Edgecombe,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
401,PT06M04.00S,2026-03-24T00:36:08.9Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,58,78,2026-03-24T00:36:15Z,3950000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:5),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,400.0,,,,,,9.0,5.0,4.0,,,,,
402,PT06M04.00S,2026-03-24T00:36:13.2Z,3,REGULAR,foul,personal,[],1631207,,,1610612760,58,78,2026-03-24T00:36:20Z,3960000,False,,,0,,D. Terry personal FOUL (2 PF),"[1631207, 1628392]",1610612755.0,PHI,,,,Terry,D. Terry,,,,,Mid-Range,16-24 Right Center,,,,,,,,1626301.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,
404,PT05M50.00S,2026-03-24T00:36:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,17.394875164257556,54.411764705882355,1610612760,58,78,2026-03-24T00:36:43Z,3980000,False,-22.0,111.0,1,left,MISS C. Holmgren 11' pullup Shot,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,11.32,Missed,,,,,,,,,,,,,,,,,,
405,PT05M48.00S,2026-03-24T00:36:42.5Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,58,78,2026-03-24T00:36:43Z,3990000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,404.0,,,,,,3.0,2.0,1.0,,,,,
406,PT05M39.00S,2026-03-24T00:36:51.0Z,3,REGULAR,2pt,Jump Shot,[],1642845,78.89290407358739,71.32352941176471,1610612755,60,78,2026-03-24T00:36:55Z,4000000,False,107.0,146.0,1,right,V. Edgecombe 18' driving floating Jump Shot (19 PTS),[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Right Center,18.07,Made,19.0,,,,,,,,,,,,,,,,,
407,PT05M25.00S,2026-03-24T00:37:04.7Z,3,REGULAR,3pt,Jump Shot,[],1628983,33.163600525624176,35.294117647058826,1610612760,60,81,2026-03-24T00:37:09Z,4010000,False,74.0,259.0,1,left,S. Gilgeous-Alexander 26' 3PT pullup (16 PTS) (C. Wallace 3 AST),"[1628983, 1641717]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,26.94,Made,16.0,C. Wallace,1641717.0,3.0,,,,,,,,,,,,,,
408,PT05M05.00S,2026-03-24T00:37:25.0Z,3,REGULAR,3pt,Jump Shot,[],1631207,95.45006570302233,5.14705882352942,1610612755,63,81,2026-03-24T00:37:29Z,4020000,False,-224.0,-10.0,1,right,D. Terry 3PT  (7 PTS) (M. Beauchamp 1 AST),"[1631207, 1630699]",1610612755.0,PHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,22.45,Made,7.0,M. Beauchamp,1630699.0,1.0,,,,,,,,,,,,,,
410,PT04M41.00S,2026-03-24T00:37:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,7.670827858081481,48.774509803921575,1610612760,63,81,2026-03-24T00:37:55Z,4040000,False,6.0,20.0,1,left,MISS C. Wallace cutting Layup,[1641717],1610612760.0,OKC,cutting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
411,PT04M38.00S,2026-03-24T00:37:52.4Z,3,REGULAR,rebound,offensive,[],1629652,,,1610612760,63,81,2026-03-24T00:37:55Z,4050000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,410.0,,,,,,2.0,1.0,1.0,,,,,
412,PT04M36.00S,2026-03-24T00:37:54.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641717,20.54862023653088,7.35294117647058,1610612760,63,81,2026-03-24T00:37:58Z,4060000,False,213.0,141.0,1,left,MISS C. Wallace 25' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
413,PT04M33.00S,2026-03-24T00:37:57.7Z,3,REGULAR,rebound,defensive,[],1642845,,,1610612755,63,81,2026-03-24T00:37:58Z,4070000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:6),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,,412.0,,,,,,6.0,6.0,0.0,,,,,
414,PT04M29.00S,2026-03-24T00:38:00.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630699,74.55650459921156,89.70588235294117,1610612755,66,81,2026-03-24T00:38:06Z,4080000,False,199.0,187.0,1,right,M. Beauchamp 27' 3PT running (11 PTS) (V. Edgecombe 4 AST),"[1630699, 1642845]",1610612755.0,PHI,running,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,27.25,Made,11.0,V. Edgecombe,1642845.0,4.0,,,,,,,,,,,,,,
416,PT04M28.00S,2026-03-24T00:38:09.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,66,81,2026-03-24T00:38:09Z,4100000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M28.00S,2026-03-24T00:39:23.2Z,3,REGULAR,substitution,out,[],1630699,,,1610612760,66,81,2026-03-24T00:39:33Z,4110000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M28.00S,2026-03-24T00:39:23.2Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,66,81,2026-03-24T00:39:33Z,4120000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M28.00S,2026-03-24T00:39:23.2Z,3,REGULAR,substitution,out,[],1631096,,,1610612760,66,81,2026-03-24T00:39:33Z,4130000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M28.00S,2026-03-24T00:39:23.2Z,3,REGULAR,substitution,out,[],1628392,,,1610612760,66,81,2026-03-24T00:39:33Z,4140000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M28.00S,2026-03-24T00:39:23.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612760,66,81,2026-03-24T00:39:33Z,4150000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
