actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
515,PT00M29.20S,2025-11-20T01:50:47.9Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,82,97,2025-11-20T01:51:04Z,5100000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
516,PT00M26.80S,2025-11-20T01:50:50.3Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612755,82,97,2025-11-20T01:51:06Z,5110000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,515.0,,,,,,,,,,3.0,3.0,0.0
517,PT00M20.80S,2025-11-20T01:51:09.3Z,3,REGULAR,3pt,Jump Shot,[],1642272,70.3515111695138,76.22549019607843,1610612755,82,97,2025-11-20T01:51:14Z,5120000,False,131.0,226.0,1,right,MISS J. McCain 26' 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,,,,26.14,Missed,,,,,,,,,,,,,,,
518,PT00M17.80S,2025-11-20T01:51:12.4Z,3,REGULAR,rebound,defensive,[],1641711,,,1610612761,82,97,2025-11-20T01:51:12Z,5130000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,517.0,,,,,,,,,,1.0,1.0,0.0
519,PT00M02.50S,2025-11-20T01:51:27.6Z,3,REGULAR,turnover,bad pass,[],1630193,,,1610612761,82,97,2025-11-20T01:51:33Z,5140000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1642845]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,1.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,,,
520,PT00M02.50S,2025-11-20T01:51:27.6Z,3,REGULAR,steal,,[],1642845,,,1610612755,82,97,2025-11-20T01:51:29Z,5150000,False,,,0,,V. Edgecombe STEAL (3 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
521,PT00M00.00S,2025-11-20T01:51:32.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642845,59.839027595269386,72.79411764705883,1610612755,82,97,2025-11-20T01:51:38Z,5160000,False,114.0,325.0,1,right,MISS V. Edgecombe 34' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,34.44,Missed,,,,,,,,,,,,,,,
522,PT00M00.00S,2025-11-20T01:51:32.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,82,97,2025-11-20T01:51:38Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,521.0,,,,,,,,,,,,
523,PT00M00.00S,2025-11-20T01:51:38.6Z,3,REGULAR,period,end,[],0,,,1610612755,82,97,2025-11-20T01:51:38Z,5180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2025-11-20T01:53:21.3Z,4,REGULAR,substitution,out,['startperiod'],1642348,,,1610612755,82,97,2025-11-20T01:53:56Z,5190000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2025-11-20T01:53:21.3Z,4,REGULAR,substitution,out,['startperiod'],1630570,,,1610612755,82,97,2025-11-20T01:53:56Z,5200000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2025-11-20T01:53:21.3Z,4,REGULAR,substitution,out,['startperiod'],1642272,,,1610612755,82,97,2025-11-20T01:53:56Z,5210000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2025-11-20T01:53:21.3Z,4,REGULAR,substitution,in,['startperiod'],1631230,,,1610612755,82,97,2025-11-20T01:53:56Z,5220000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2025-11-20T01:53:21.3Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,82,97,2025-11-20T01:53:56Z,5230000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-11-20T01:53:21.3Z,4,REGULAR,substitution,in,['startperiod'],1629656,,,1610612755,82,97,2025-11-20T01:53:56Z,5240000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2025-11-20T01:53:21.3Z,4,REGULAR,substitution,out,['startperiod'],1642266,,,1610612755,82,97,2025-11-20T01:54:07Z,5250000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-11-20T01:53:21.3Z,4,REGULAR,substitution,in,['startperiod'],1642347,,,1610612755,82,97,2025-11-20T01:54:07Z,5260000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2025-11-20T01:54:11.2Z,4,REGULAR,period,start,[],0,,,1610612755,82,97,2025-11-20T01:54:11Z,5270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M47.00S,2025-11-20T01:54:26.6Z,4,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612755,82,97,2025-11-20T01:54:35Z,5280000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Edgecombe 2 FT),"[1629628, 1642845]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,204059.0,2.0,0.0,Edgecombe,1642845.0,,,
535,PT11M47.00S,2025-11-20T01:54:52.3Z,4,REGULAR,freethrow,1 of 2,[],1642845,,,1610612755,83,97,2025-11-20T01:56:30Z,5300000,False,,,0,,V. Edgecombe Free Throw 1 of 2 (15 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,Made,,,,15.0,,,,,,,,,,,
536,PT11M47.00S,2025-11-20T01:54:52.3Z,4,REGULAR,freethrow,2 of 2,[],1642845,,,1610612755,83,97,2025-11-20T01:56:30Z,5310000,False,,,0,,MISS V. Edgecombe Free Throw 2 of 2,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
543,PT11M47.00S,2025-11-20T01:54:52.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,83,97,2025-11-20T01:56:30Z,5315000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,536.0,,,,,,,,,,,,
537,PT11M47.00S,2025-11-20T01:55:20.9Z,4,REGULAR,foul,personal,[],1630572,,,1610612755,83,97,2025-11-20T01:55:38Z,5320000,False,,,0,,S. Mamukelashvili loose ball personal FOUL (2 PF),"[1630572, 1631133]",1610612761.0,TOR,loose ball,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,2.0,0.0,Walker,1631133.0,,,
539,PT11M35.00S,2025-11-20T01:55:47.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642845,92.55913272010513,55.63725490196079,1610612755,85,97,2025-11-20T02:07:31Z,5340000,False,28.0,17.0,1,right,V. Edgecombe cutting finger roll Layup (17 PTS) (D. Barlow 3 AST),"[1642845, 1631230]",1610612755.0,PHI,cutting finger roll,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,3.31,Made,,,,17.0,D. Barlow,1631230.0,3.0,,,,,,,,
541,PT11M14.00S,2025-11-20T01:56:08.4Z,4,REGULAR,3pt,Jump Shot,[],1630193,35.528909329829176,52.205882352941174,1610612761,85,100,2025-11-20T01:56:14Z,5360000,False,-11.0,281.0,1,left,I. Quickley 28' 3PT pullup (10 PTS),[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,28.17,Made,,,,10.0,,,,,,,,,,,
545,PT11M01.00S,2025-11-20T01:56:36.9Z,4,REGULAR,foul,personal,[],1630193,,,1610612755,85,100,2025-11-20T01:56:46Z,5390000,False,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1642845]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,2.0,0.0,Edgecombe,1642845.0,,,
547,PT10M52.00S,2025-11-20T01:56:54.3Z,4,REGULAR,3pt,Jump Shot,[],1642845,93.74178712220763,4.166666666666657,1610612755,85,100,2025-11-20T01:57:05Z,5410000,False,-229.0,6.0,1,right,MISS V. Edgecombe 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Left Corner 3,24+ Left,,,,22.93,Missed,,,,,,,,,,,,,,,
548,PT10M48.00S,2025-11-20T01:56:58.3Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612755,85,100,2025-11-20T01:57:05Z,5420000,False,,,0,,J. Walker REBOUND (Off:3 Def:2),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,,,,,,547.0,,,,,,,,,,5.0,2.0,3.0
549,PT10M45.00S,2025-11-20T01:57:00.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,90.98226018396846,53.18627450980392,1610612755,85,100,2025-11-20T01:57:10Z,5430000,False,16.0,32.0,1,right,MISS J. Walker putback Layup,[1631133],1610612755.0,PHI,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,3.6,Missed,,,,,,,,,,,,,,,
550,PT10M40.00S,2025-11-20T01:57:05.7Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612755,85,100,2025-11-20T01:57:10Z,5440000,False,,,0,,J. Walker REBOUND (Off:4 Def:2),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,549.0,,,,,,,,,,6.0,2.0,4.0
551,PT10M40.00S,2025-11-20T01:57:04.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,94.40999984741211,50.0,1610612755,85,100,2025-11-20T01:57:04Z,5450000,False,0.0,0.0,1,right,MISS J. Walker putback Layup,[1631133],1610612755.0,PHI,putback,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
552,PT10M38.00S,2025-11-20T01:57:07.4Z,4,REGULAR,rebound,offensive,[],1642845,,,1610612755,85,100,2025-11-20T01:57:07Z,5460000,False,,,0,,V. Edgecombe REBOUND (Off:3 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,,,,,,551.0,,,,,,,,,,5.0,2.0,3.0
553,PT10M38.00S,2025-11-20T01:57:07.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642845,94.40999984741211,50.0,1610612755,85,100,2025-11-20T01:57:07Z,5470000,False,0.0,0.0,1,right,MISS V. Edgecombe tip Layup,[1642845],1610612755.0,PHI,tip,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
554,PT10M36.00S,2025-11-20T01:57:09.4Z,4,REGULAR,rebound,offensive,[],1631133,,,1610612755,85,100,2025-11-20T01:57:09Z,5480000,False,,,0,,J. Walker REBOUND (Off:5 Def:2),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,553.0,,,,,,,,,,7.0,2.0,5.0
555,PT10M36.00S,2025-11-20T01:57:09.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,94.40999984741211,50.0,1610612755,87,100,2025-11-20T01:57:09Z,5490000,False,0.0,0.0,1,right,J. Walker putback Layup (7 PTS),[1631133],1610612755.0,PHI,putback,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,7.0,,,,,,,,,,,
556,PT10M26.00S,2025-11-20T01:57:19.3Z,4,REGULAR,3pt,Jump Shot,[],1629628,29.09001314060447,76.22549019607843,1610612761,87,103,2025-11-20T01:57:25Z,5500000,False,-131.0,221.0,1,left,R. Barrett 25' 3PT  (20 PTS) (I. Quickley 6 AST),"[1629628, 1630193]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,25.69,Made,,,,20.0,I. Quickley,1630193.0,6.0,,,,,,,,
558,PT10M04.00S,2025-11-20T01:57:41.2Z,4,REGULAR,3pt,Jump Shot,[],1629656,82.9664914586071,6.862745098039213,1610612755,90,103,2025-11-20T01:57:47Z,5520000,False,-216.0,108.0,1,right,Q. Grimes 24' 3PT step back (9 PTS) (J. Walker 2 AST),"[1629656, 1631133]",1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,24.1,Made,,,,9.0,J. Walker,1631133.0,2.0,,,,,,,,
560,PT09M34.00S,2025-11-20T01:58:10.8Z,4,REGULAR,3pt,Jump Shot,[],1630572,31.718134034165573,72.79411764705883,1610612761,90,103,2025-11-20T01:58:17Z,5540000,False,-114.0,246.0,1,left,MISS S. Mamukelashvili 27' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,27.09,Missed,,,,,,,,,,,,,,,
561,PT09M30.00S,2025-11-20T01:58:14.8Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,90,103,2025-11-20T01:58:17Z,5550000,False,,,0,,V. Edgecombe REBOUND (Off:3 Def:3),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,,,560.0,,,,,,,,,,6.0,3.0,3.0
562,PT09M27.00S,2025-11-20T01:58:19.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642845,92.95335085413929,49.26470588235294,1610612755,92,103,2025-11-20T01:58:25Z,5560000,False,-4.0,14.0,1,right,V. Edgecombe running DUNK (19 PTS),[1642845],1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,1.42,Made,,,,19.0,,,,,,,,,,,
563,PT09M16.00S,2025-11-20T01:58:33.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,92,103,2025-11-20T01:58:33Z,5570000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M16.00S,2025-11-20T02:01:06.8Z,4,REGULAR,substitution,out,[],1631230,,,1610612761,92,103,2025-11-20T02:01:24Z,5580000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M16.00S,2025-11-20T02:01:06.8Z,4,REGULAR,substitution,out,[],1641711,,,1610612761,92,103,2025-11-20T02:01:24Z,5590000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M16.00S,2025-11-20T02:01:06.8Z,4,REGULAR,substitution,out,[],1629628,,,1610612761,92,103,2025-11-20T02:01:24Z,5600000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M16.00S,2025-11-20T02:01:06.8Z,4,REGULAR,substitution,out,[],1630572,,,1610612761,92,103,2025-11-20T02:01:24Z,5610000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M16.00S,2025-11-20T02:01:06.8Z,4,REGULAR,substitution,in,[],203083,,,1610612761,92,103,2025-11-20T02:01:24Z,5620000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M16.00S,2025-11-20T02:01:06.8Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,92,103,2025-11-20T02:01:24Z,5630000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M16.00S,2025-11-20T02:01:06.8Z,4,REGULAR,substitution,in,[],1627751,,,1610612761,92,103,2025-11-20T02:01:24Z,5640000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M16.00S,2025-11-20T02:01:06.8Z,4,REGULAR,substitution,in,[],1627742,,,1610612761,92,103,2025-11-20T02:01:24Z,5650000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M01.00S,2025-11-20T02:01:45.3Z,4,REGULAR,turnover,bad pass,[],1642347,,,1610612761,92,103,2025-11-20T02:01:51Z,5660000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 1630178]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,1.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
573,PT09M01.00S,2025-11-20T02:01:45.3Z,4,REGULAR,steal,,[],1630178,,,1610612755,92,103,2025-11-20T02:12:45Z,5670000,False,,,0,,T. Maxey STEAL (3 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
574,PT08M44.00S,2025-11-20T02:02:02.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,82.57227332457293,5.882352941176478,1610612755,92,103,2025-11-20T02:02:08Z,5680000,False,-221.0,111.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,24.71,Missed,,,,,,,,,,,,,,,
575,PT08M43.00S,2025-11-20T02:02:03.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,92,103,2025-11-20T02:02:08Z,5690000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,574.0,,,,,,,,,,,,
576,PT08M43.00S,2025-11-20T02:02:07.3Z,4,REGULAR,foul,personal,[],1630567,,,1610612755,92,103,2025-11-20T02:02:22Z,5700000,False,,,0,,S. Barnes loose ball personal FOUL (1 PF),"[1630567, 203083]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,1.0,0.0,Drummond,203083.0,,,
578,PT08M34.00S,2025-11-20T02:02:31.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631133,93.47897503285151,49.26470588235294,1610612755,94,103,2025-11-20T02:02:40Z,5720000,False,-4.0,9.0,1,right,J. Walker DUNK (9 PTS),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,0.95,Made,,,,9.0,,,,,,,,,,,
580,PT08M15.00S,2025-11-20T02:02:49.9Z,4,REGULAR,turnover,lost ball,[],1627742,,,1610612761,94,103,2025-11-20T02:02:54Z,5740000,False,,,0,,B. Ingram lost ball TURNOVER (4 TO),"[1627742, 203083]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,4.0,Drummond,203083.0,,,,,,,,,,,,,,,,,
581,PT08M15.00S,2025-11-20T02:02:49.9Z,4,REGULAR,steal,,[],203083,,,1610612755,94,103,2025-11-20T02:02:52Z,5750000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
582,PT08M12.00S,2025-11-20T02:02:52.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203083,93.61038107752957,50.0,1610612755,96,103,2025-11-20T02:29:17Z,5760000,False,0.0,8.0,1,right,A. Drummond driving DUNK (8 PTS),[203083],1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,0.76,Made,,,,8.0,,,,,,,,,,,
583,PT08M08.00S,2025-11-20T02:03:00.2Z,4,REGULAR,foul,personal,[],1631133,,,1610612761,96,103,2025-11-20T02:03:12Z,5770000,False,,,0,,J. Walker personal FOUL (2 PF),"[1631133, 1630567]",1610612755.0,PHI,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,204059.0,2.0,0.0,Barnes,1630567.0,,,
585,PT08M01.00S,2025-11-20T02:03:23.1Z,4,REGULAR,turnover,bad pass,[],1630567,,,1610612761,96,103,2025-11-20T02:03:27Z,5790000,False,,,0,,S. Barnes bad pass TURNOVER (4 TO),"[1630567, 203083]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,4.0,Drummond,203083.0,,,,,,,,,,,,,,,,,
586,PT08M01.00S,2025-11-20T02:03:23.1Z,4,REGULAR,steal,,[],203083,,,1610612755,96,103,2025-11-20T02:03:25Z,5800000,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
587,PT07M46.00S,2025-11-20T02:03:37.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629656,92.95335085413929,45.833333333333336,1610612755,98,103,2025-11-20T02:03:42Z,5810000,False,-21.0,14.0,1,right,Q. Grimes driving reverse Layup (11 PTS) (V. Edgecombe 4 AST),"[1629656, 1642845]",1610612755.0,PHI,driving reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,2.49,Made,,,,11.0,V. Edgecombe,1642845.0,4.0,,,,,,,,
589,PT07M30.00S,2025-11-20T02:03:55.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.276609724047319,50.98039215686275,1610612761,98,105,2025-11-20T02:04:06Z,5830000,False,-5.0,16.0,1,left,B. Ingram finger roll Layup (22 PTS) (J. Poeltl 4 AST),"[1627742, 1627751]",1610612761.0,TOR,finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,1.66,Made,,,,22.0,J. Poeltl,1627751.0,4.0,,,,,,,,
591,PT07M23.00S,2025-11-20T02:04:05.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,98,105,2025-11-20T02:04:05Z,5850000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M11.00S,2025-11-20T02:07:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,94.53022339027595,46.81372549019608,1610612755,100,105,2025-11-20T02:14:20Z,5860000,False,-16.0,-1.0,1,right,A. Drummond driving reverse Layup (10 PTS) (Q. Grimes 2 AST),"[203083, 1629656]",1610612755.0,PHI,driving reverse,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,1.59,Made,,,,10.0,Q. Grimes,1629656.0,2.0,,,,,,,,
594,PT06M47.00S,2025-11-20T02:07:36.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,18.971747700394218,47.549019607843135,1610612761,100,107,2025-11-20T02:16:28Z,5880000,False,12.0,126.0,1,left,S. Barnes 12' floating Jump Shot (14 PTS) (J. Shead 6 AST),"[1630567, 1642347]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,12.64,Made,,,,14.0,J. Shead,1642347.0,6.0,,,,,,,,
596,PT06M29.00S,2025-11-20T02:07:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,92.16491458607096,53.431372549019606,1610612755,100,107,2025-11-20T02:08:01Z,5900000,False,17.0,21.0,1,right,MISS V. Edgecombe driving finger roll Layup,[1642845],1610612755.0,PHI,driving finger roll,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,2.72,Missed,,,,,,,,,,,,,,,
597,PT06M29.00S,2025-11-20T02:07:53.6Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,100,107,2025-11-20T02:08:01Z,5910000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,596.0,,,,,,,,,,7.0,4.0,3.0
598,PT06M21.00S,2025-11-20T02:08:39.8Z,4,REGULAR,jumpball,recovered,[],1630567,,,1610612761,100,107,2025-11-20T02:08:39Z,5920000,False,,,0,,Jump Ball J. Poeltl vs. J. Walker: Tip to S. Barnes,"[1630567, 1627751, 1631133]",1610612761.0,TOR,heldball,S. Barnes,1630567.0,Barnes,S. Barnes,Poeltl,1627751.0,Walker,1631133.0,,,,,,,,,,,,,,,,,,,,,,
601,PT06M16.00S,2025-11-20T02:08:47.6Z,4,REGULAR,foul,offensive,[],1630567,,,1610612761,100,107,2025-11-20T02:09:08Z,5950000,False,,,0,,S. Barnes offensive FOUL (2 PF),"[1630567, 1630178]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,2.0,0.0,Maxey,1630178.0,,,
603,PT06M16.00S,2025-11-20T02:08:47.6Z,4,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,100,107,2025-11-20T02:08:47Z,5970000,False,,,0,,S. Barnes offensive foul TURNOVER (5 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.0,,,,,,,,,,,,1201.0,,,,,,,
