actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
287,PT06M57.00S,2026-02-20T00:57:07.3Z,2,REGULAR,turnover,offensive foul,[],1642845,,,1610612755,38,39,2026-02-20T00:57:07Z,2770000,False,,,0,,V. Edgecombe offensive foul TURNOVER (4 TO),[1642845],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,,Edgecombe,V. Edgecombe,,,,204059.0,,,,,,,4.0,,,,,,,
288,PT06M57.00S,2026-02-20T00:57:17.6Z,2,REGULAR,substitution,out,[],1642845,,,1610612737,38,39,2026-02-20T00:57:27Z,2780000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,,,,,,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,
289,PT06M57.00S,2026-02-20T00:57:17.6Z,2,REGULAR,substitution,out,[],1630700,,,1610612737,38,39,2026-02-20T00:57:27Z,2790000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
290,PT06M57.00S,2026-02-20T00:57:17.6Z,2,REGULAR,substitution,out,[],1629111,,,1610612737,38,39,2026-02-20T00:57:27Z,2800000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
291,PT06M57.00S,2026-02-20T00:57:17.6Z,2,REGULAR,substitution,in,[],1630178,,,1610612737,38,39,2026-02-20T00:57:27Z,2810000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
292,PT06M57.00S,2026-02-20T00:57:17.6Z,2,REGULAR,substitution,in,[],1629638,,,1610612737,38,39,2026-02-20T00:57:27Z,2820000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,
293,PT06M57.00S,2026-02-20T00:57:17.6Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,38,39,2026-02-20T00:57:27Z,2830000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
294,PT06M43.00S,2026-02-20T00:57:39.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630552,81.94809461235218,67.64705882352942,1610612737,38,39,2026-02-20T00:57:43Z,2840000,False,88.0,117.0,1,right,MISS J. Johnson 14' Jump Shot,[1630552],1610612737.0,ATL,,,,,,,Mid-Range,8-16 Right,14.67,Missed,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
295,PT06M40.00S,2026-02-20T00:57:42.3Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,38,39,2026-02-20T00:57:43Z,2850000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,,,,Mid-Range,8-16 Right,,,,Okongwu,O. Okongwu,,,,,,,294.0,3.0,2.0,1.0,,,,,,,,
296,PT06M38.00S,2026-02-20T00:57:46.4Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612737,38,39,2026-02-20T00:57:56Z,2860000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Johnson 2 FT),"[203083, 1630552]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,202007.0,1.0,1.0,,,,,,,,,Johnson,1630552.0,,
298,PT06M38.00S,2026-02-20T00:58:15.0Z,2,REGULAR,substitution,out,[],1626166,,,1610612737,38,39,2026-02-20T00:58:21Z,2880000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,,,,,,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,
299,PT06M38.00S,2026-02-20T00:58:15.0Z,2,REGULAR,substitution,in,[],1631230,,,1610612737,38,39,2026-02-20T00:58:21Z,2890000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
300,PT06M38.00S,2026-02-20T00:58:32.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630552,,,1610612737,38,40,2026-02-20T00:58:32Z,2900000,False,,,0,,J. Johnson Free Throw 1 of 2 (10 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,10.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
301,PT06M38.00S,2026-02-20T00:58:33.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630552,,,1610612737,38,41,2026-02-20T00:58:33Z,2910000,False,,,0,,J. Johnson Free Throw 2 of 2 (11 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,11.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
302,PT06M25.00S,2026-02-20T00:58:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,10.200394218134035,39.46078431372549,1610612755,40,41,2026-02-20T00:58:52Z,2920000,False,53.0,43.0,1,left,K. Oubre Jr. 6' pullup Jump Shot (4 PTS),[1626162],1610612755.0,PHI,pullup,,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,4.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
303,PT06M08.00S,2026-02-20T00:59:03.9Z,2,REGULAR,turnover,bad pass,[],1630168,,,1610612737,40,41,2026-02-20T00:59:16Z,2930000,False,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 1630178]",1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Okongwu,O. Okongwu,,,,,,,,,,,1.0,Maxey,1630178.0,,,,,
304,PT06M08.00S,2026-02-20T00:59:03.9Z,2,REGULAR,steal,,[],1630178,,,1610612755,40,41,2026-02-20T00:59:06Z,2940000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
305,PT06M06.00S,2026-02-20T00:59:07.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,6.521024967148489,49.754901960784316,1610612755,42,41,2026-02-20T00:59:20Z,2950000,False,1.0,9.0,1,left,T. Maxey running finger roll Layup (10 PTS),[1630178],1610612755.0,PHI,running finger roll,,,,,,Restricted Area,0-8 Center,0.89,Made,10.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
307,PT06M06.00S,2026-02-20T00:59:13.5Z,2,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612755,42,41,2026-02-20T00:59:19Z,2960000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Maxey 1 FT),"[1630557, 1630178]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,Kispert,C. Kispert,,,,202007.0,2.0,0.0,,,,,,,,,Maxey,1630178.0,,
309,PT06M06.00S,2026-02-20T00:59:42.7Z,2,REGULAR,substitution,out,[],1630557,,,1610612755,42,41,2026-02-20T01:00:28Z,2980000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
310,PT06M06.00S,2026-02-20T00:59:42.7Z,2,REGULAR,substitution,in,[],203468,,,1610612755,42,41,2026-02-20T01:00:28Z,2990000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
311,PT06M06.00S,2026-02-20T00:59:59.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630178,,,1610612755,43,41,2026-02-20T00:59:59Z,3000000,False,,,0,,T. Maxey Free Throw 1 of 1 (11 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,11.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
313,PT05M54.00S,2026-02-20T01:00:34.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612737,43,41,2026-02-20T01:00:39Z,3020000,False,,,0,,Q. Grimes shooting personal FOUL (3 PF) (McCollum 2 FT),"[1629656, 203468]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Grimes,Q. Grimes,,,,1628485.0,3.0,0.0,,,,,,,,,McCollum,203468.0,,
315,PT05M54.00S,2026-02-20T01:01:01.4Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612737,43,42,2026-02-20T01:01:01Z,3040000,False,,,0,,C. McCollum Free Throw 1 of 2 (6 PTS),[203468],1610612737.0,ATL,,,,,,,,,,Made,6.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
316,PT05M54.00S,2026-02-20T01:01:03.0Z,2,REGULAR,substitution,out,[],1629656,,,1610612737,43,42,2026-02-20T01:01:10Z,3050000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
317,PT05M54.00S,2026-02-20T01:01:03.0Z,2,REGULAR,substitution,in,[],1630570,,,1610612737,43,42,2026-02-20T01:01:10Z,3060000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
318,PT05M54.00S,2026-02-20T01:01:23.1Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612737,43,43,2026-02-20T01:01:23Z,3070000,False,,,0,,C. McCollum Free Throw 2 of 2 (7 PTS),[203468],1610612737.0,ATL,,,,,,,,,,Made,7.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
319,PT05M33.00S,2026-02-20T01:01:46.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631230,16.770696452036795,49.01960784313725,1610612755,43,43,2026-02-20T01:02:05Z,3080000,False,5.0,105.0,1,left,MISS D. Barlow 10' turnaround Hook,[1631230],1610612755.0,PHI,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
320,PT05M31.00S,2026-02-20T01:01:48.9Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,43,43,2026-02-20T01:01:53Z,3090000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Johnson,J. Johnson,,,,,,,319.0,2.0,2.0,0.0,,,,,,,,
321,PT05M25.00S,2026-02-20T01:01:58.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631230,,,1610612737,43,43,2026-02-20T01:02:04Z,3100000,False,,,0,,D. Barlow shooting personal FOUL (1 PF) (Johnson 2 FT),"[1631230, 1630552]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Barlow,D. Barlow,,,,204059.0,1.0,0.0,,,,,,,,,Johnson,1630552.0,,
323,PT05M25.00S,2026-02-20T01:02:40.1Z,2,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,43,44,2026-02-20T01:02:40Z,3120000,False,,,0,,J. Johnson Free Throw 1 of 2 (12 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,12.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
324,PT05M25.00S,2026-02-20T01:02:40.7Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,43,45,2026-02-20T01:02:40Z,3130000,False,,,0,,J. Johnson Free Throw 2 of 2 (13 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,13.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
325,PT05M12.00S,2026-02-20T01:02:57.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,14.14257555847569,43.13725490196079,1610612755,45,45,2026-02-20T01:03:00Z,3140000,False,34.0,80.0,1,left,K. Oubre Jr. 8' pullup Jump Shot (6 PTS),[1626162],1610612755.0,PHI,pullup,,,,,,In The Paint (Non-RA),8-16 Center,8.74,Made,6.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
326,PT05M12.00S,2026-02-20T01:03:00.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630168,,,1610612755,45,45,2026-02-20T01:03:08Z,3150000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1630168, 1626162]",1610612737.0,ATL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Okongwu,O. Okongwu,,,,204059.0,1.0,0.0,,,,,,,,,Oubre Jr.,1626162.0,,
328,PT05M12.00S,2026-02-20T01:03:33.1Z,2,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,46,45,2026-02-20T01:03:33Z,3170000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (7 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,Made,7.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
329,PT04M58.00S,2026-02-20T01:03:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.64323258869908,52.20588235294118,1610612737,46,47,2026-02-20T01:03:52Z,3180000,False,11.0,7.0,1,right,C. McCollum driving finger roll Layup (9 PTS),[203468],1610612737.0,ATL,driving finger roll,,,,,,Restricted Area,0-8 Center,1.32,Made,9.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
330,PT04M45.00S,2026-02-20T01:04:03.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612755,46,47,2026-02-20T01:04:09Z,3190000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Barlow 2 FT),"[1630168, 1631230]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,Okongwu,O. Okongwu,,,,204059.0,2.0,0.0,,,,,,,,,Barlow,1631230.0,,
332,PT04M45.00S,2026-02-20T01:04:32.1Z,2,REGULAR,freethrow,1 of 2,[],1631230,,,1610612755,46,47,2026-02-20T01:04:32Z,3210000,False,,,0,,MISS D. Barlow Free Throw 1 of 2,[1631230],1610612755.0,PHI,,,,,,,,,,Missed,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
333,PT04M45.00S,2026-02-20T01:04:32.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,46,47,2026-02-20T01:04:32Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,332.0,,,,,,,,,,,
334,PT04M45.00S,2026-02-20T01:04:48.8Z,2,REGULAR,freethrow,2 of 2,[],1631230,,,1610612755,47,47,2026-02-20T01:04:48Z,3230000,False,,,0,,D. Barlow Free Throw 2 of 2 (1 PTS),[1631230],1610612755.0,PHI,,,,,,,,,,Made,1.0,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
335,PT04M28.00S,2026-02-20T01:05:06.5Z,2,REGULAR,3pt,Jump Shot,[],1630168,66.70499342969777,47.794117647058826,1610612737,47,47,2026-02-20T01:05:21Z,3240000,False,-11.0,260.0,1,right,MISS O. Okongwu 26' 3PT,[1630168],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Center,26.07,Missed,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
337,PT04M28.00S,2026-02-20T01:05:06.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,47,47,2026-02-20T01:05:21Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,335.0,,,,,,,,,,,
339,PT04M23.00S,2026-02-20T01:05:31.9Z,2,REGULAR,turnover,bad pass,[],1629638,,,1610612737,47,47,2026-02-20T01:05:35Z,3280000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1626162]",1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,,,,,
340,PT04M23.00S,2026-02-20T01:05:31.9Z,2,REGULAR,steal,,[],1626162,,,1610612755,47,47,2026-02-20T01:05:34Z,3290000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
341,PT04M16.00S,2026-02-20T01:05:39.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630570,9.017739816031538,44.85294117647059,1610612755,47,47,2026-02-20T01:05:49Z,3300000,False,26.0,32.0,1,left,MISS T. Watford running finger roll Layup,[1630570],1610612755.0,PHI,running finger roll,,,,,,Restricted Area,0-8 Center,4.13,Missed,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
342,PT04M14.00S,2026-02-20T01:05:41.1Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,47,47,2026-02-20T01:05:45Z,3310000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:4),[1642258],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,Risacher,Z. Risacher,,,,,,,341.0,4.0,4.0,0.0,,,,,,,,
343,PT04M09.00S,2026-02-20T01:05:46.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642258,94.69448094612353,48.28431372549019,1610612737,47,47,2026-02-20T01:05:52Z,3320000,False,-9.0,-3.0,1,right,MISS Z. Risacher running Layup,[1642258],1610612737.0,ATL,running,,,,,,Restricted Area,0-8 Center,0.9,Missed,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,
344,PT04M07.00S,2026-02-20T01:05:48.2Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612755,47,47,2026-02-20T01:05:52Z,3330000,False,,,0,,D. Barlow REBOUND (Off:1 Def:1),[1631230],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Barlow,D. Barlow,,,,,,,343.0,2.0,1.0,1.0,,,,,,,,
345,PT03M53.00S,2026-02-20T01:06:05.6Z,2,REGULAR,turnover,traveling,[],1630178,,,1610612755,47,47,2026-02-20T01:06:20Z,3340000,False,,,0,,T. Maxey traveling TURNOVER (1 TO),[1630178],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Center,,,,Maxey,T. Maxey,,,,204059.0,,,,,,,1.0,,,,,,,
346,PT03M42.00S,2026-02-20T01:06:32.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630168,89.04402102496715,49.01960784313725,1610612737,47,49,2026-02-20T01:06:36Z,3350000,False,-5.0,50.0,1,right,O. Okongwu turnaround Hook (2 PTS) (J. Johnson 1 AST),"[1630168, 1630552]",1610612737.0,ATL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,2.0,Okongwu,O. Okongwu,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,,
348,PT03M25.00S,2026-02-20T01:06:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.440867279894875,50.98039215686274,1610612755,47,49,2026-02-20T01:06:57Z,3370000,False,-5.0,17.0,1,left,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,1.81,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
349,PT03M22.00S,2026-02-20T01:06:51.5Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,47,49,2026-02-20T01:06:57Z,3380000,False,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,348.0,10.0,6.0,4.0,,,,,,,,
350,PT03M22.00S,2026-02-20T01:06:52.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612755,47,49,2026-02-20T01:06:52Z,3390000,False,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
351,PT03M21.00S,2026-02-20T01:06:53.1Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,47,49,2026-02-20T01:06:53Z,3400000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,,,,Mid-Range,8-16 Left,,,,Johnson,J. Johnson,,,,,,,350.0,3.0,3.0,0.0,,,,,,,,
352,PT03M17.00S,2026-02-20T01:06:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,93.38042049934296,51.225490196078425,1610612737,47,51,2026-02-20T01:07:04Z,3410000,False,6.0,10.0,1,right,J. Johnson running finger roll Layup (15 PTS) (C. McCollum 1 AST),"[1630552, 203468]",1610612737.0,ATL,running finger roll,,,,,,Restricted Area,0-8 Center,1.15,Made,15.0,Johnson,J. Johnson,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,,
354,PT03M06.00S,2026-02-20T01:07:08.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.178055190538765,51.71568627450981,1610612755,47,51,2026-02-20T01:07:12Z,3430000,False,-9.0,15.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,1.73,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
355,PT03M03.00S,2026-02-20T01:07:11.5Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,47,51,2026-02-20T01:07:12Z,3440000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,Johnson,J. Johnson,,,,,,,354.0,4.0,4.0,0.0,,,,,,,,
356,PT03M00.00S,2026-02-20T01:07:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,95.22010512483574,47.05882352941176,1610612737,47,53,2026-02-20T01:07:20Z,3450000,False,-15.0,-8.0,1,right,J. Johnson running Layup (17 PTS),[1630552],1610612737.0,ATL,running,,,,,,Restricted Area,0-8 Center,1.65,Made,17.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
357,PT03M00.00S,2026-02-20T01:07:26.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,47,53,2026-02-20T01:07:26Z,3460000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT03M00.00S,2026-02-20T01:09:55.0Z,2,REGULAR,substitution,out,[],203083,,,1610612755,47,53,2026-02-20T01:10:12Z,3470000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
359,PT03M00.00S,2026-02-20T01:09:55.0Z,2,REGULAR,substitution,out,[],1642258,,,1610612755,47,53,2026-02-20T01:10:12Z,3480000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,,,,,,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,
360,PT03M00.00S,2026-02-20T01:09:55.0Z,2,REGULAR,substitution,in,[],1641737,,,1610612755,47,53,2026-02-20T01:10:12Z,3490000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,
361,PT03M00.00S,2026-02-20T01:09:55.0Z,2,REGULAR,substitution,in,[],1630700,,,1610612755,47,53,2026-02-20T01:10:12Z,3500000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
362,PT03M00.00S,2026-02-20T01:09:55.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612755,47,53,2026-02-20T01:10:19Z,3510000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
363,PT03M00.00S,2026-02-20T01:09:55.0Z,2,REGULAR,substitution,in,[],1629656,,,1610612755,47,53,2026-02-20T01:10:19Z,3520000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
364,PT02M46.00S,2026-02-20T01:10:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,9.280551905387648,58.333333333333336,1610612755,47,53,2026-02-20T01:10:29Z,3530000,False,-42.0,35.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
365,PT02M44.00S,2026-02-20T01:10:28.3Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612737,47,53,2026-02-20T01:10:29Z,3540000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,364.0,2.0,2.0,0.0,,,,,,,,
366,PT02M31.00S,2026-02-20T01:10:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.64323258869908,51.9607843137255,1610612737,47,55,2026-02-20T01:10:44Z,3550000,False,10.0,7.0,1,right,O. Okongwu Layup (4 PTS) (J. Johnson 2 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,1.22,Made,4.0,Okongwu,O. Okongwu,J. Johnson,1630552.0,2.0,,,,,,,,,,,,,,,
368,PT02M17.00S,2026-02-20T01:10:59.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612755,47,55,2026-02-20T01:11:05Z,3570000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF) (Grimes 2 FT),"[1629638, 1629656]",1610612737.0,ATL,,,,,,,Mid-Range,8-16 Right,,,,Alexander-Walker,N. Alexander-Walker,,,,204059.0,1.0,0.0,,,,,,,,,Grimes,1629656.0,,
370,PT02M17.00S,2026-02-20T01:11:25.6Z,2,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,47,55,2026-02-20T01:11:25Z,3590000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612755.0,PHI,,,,,,,,,,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
