actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
524,PT10M58.00S,2026-04-04T01:00:37.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,85,74,2026-04-04T01:00:45Z,5120000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,523.0,,,,,,,,,,,,,,
526,PT10M50.00S,2026-04-04T01:00:52.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.61038107752957,54.411764705882355,1610612755,85,74,2026-04-04T01:01:00Z,5140000,False,22.0,8.0,1,right,MISS Q. Grimes driving Layup,[1629656],1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,2.34,Missed,,,,,,,,,,,,,,,,
528,PT10M47.00S,2026-04-04T01:00:55.0Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,85,74,2026-04-04T01:01:00Z,5160000,False,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,526.0,4.0,3.0,1.0,,,,,,,,,,,
529,PT10M45.00S,2026-04-04T01:00:59.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,8.196452036793687,51.71568627450981,1610612750,85,76,2026-04-04T01:10:52Z,5170000,False,-9.0,25.0,1,left,J. Randle cutting Layup (17 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612750.0,MIN,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,2.6,Made,17.0,,,,,,,,,D. DiVincenzo,1628978.0,1.0,,,,
531,PT10M45.00S,2026-04-04T01:01:04.5Z,4,REGULAR,foul,personal,['1freethrow'],203083,,,1610612750,85,76,2026-04-04T01:01:11Z,5190000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Randle 1 FT),"[203083, 203944]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,,1.0,0.0,Randle,203944.0,,,,,,,
533,PT10M45.00S,2026-04-04T01:01:28.4Z,4,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,85,76,2026-04-04T01:01:35Z,5210000,False,,,0,,MISS J. Randle Free Throw 1 of 1,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
534,PT10M42.00S,2026-04-04T01:01:31.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,85,76,2026-04-04T01:01:35Z,5220000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,533.0,3.0,3.0,0.0,,,,,,,,,,,
535,PT10M42.00S,2026-04-04T01:02:00.4Z,4,REGULAR,jumpball,recovered,[],1628978,,,1610612755,85,76,2026-04-04T01:13:01Z,5230000,False,,,0,,Jump Ball J. Randle vs. A. Drummond: Tip to D. DiVincenzo,"[1628978, 203944, 203083]",1610612750.0,MIN,heldball,D. DiVincenzo,1628978.0,DiVincenzo,D. DiVincenzo,Randle,203944.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,,
538,PT10M39.00S,2026-04-04T01:02:00.4Z,4,REGULAR,turnover,lost ball,[],203083,,,1610612755,85,76,2026-04-04T01:02:00Z,5260000,False,,,0,,A. Drummond lost ball TURNOVER (1 TO),"[203083, 203944]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,1.0,,,,,,,,,,,,,,,Randle,203944.0,,
539,PT10M39.00S,2026-04-04T01:02:00.4Z,4,REGULAR,steal,,[],203944,,,1610612750,85,76,2026-04-04T01:02:00Z,5270000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M28.00S,2026-04-04T01:02:11.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,26.856110381077528,14.705882352941174,1610612750,85,76,2026-04-04T01:13:58Z,5280000,False,176.0,200.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,26.67,Missed,,,,,,,,,,,,,,,,
541,PT10M23.00S,2026-04-04T01:02:16.3Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,85,76,2026-04-04T01:02:31Z,5290000,False,,,0,,J. Randle REBOUND (Off:2 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,540.0,5.0,3.0,2.0,,,,,,,,,,,
542,PT10M14.00S,2026-04-04T01:02:24.8Z,4,REGULAR,turnover,lost ball,[],1630162,,,1610612750,85,76,2026-04-04T01:02:29Z,5300000,False,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 203083]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,Drummond,203083.0,,
543,PT10M14.00S,2026-04-04T01:02:24.8Z,4,REGULAR,steal,,[],203083,,,1610612755,85,76,2026-04-04T01:02:26Z,5310000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
544,PT10M09.00S,2026-04-04T01:02:29.6Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612755,85,76,2026-04-04T01:02:37Z,5320000,False,,,0,,P. George bad pass TURNOVER (5 TO),"[202331, 1629675]",1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,5.0,,,,,,,,,,,,,,,Reid,1629675.0,,
545,PT10M09.00S,2026-04-04T01:02:29.6Z,4,REGULAR,steal,,[],1629675,,,1610612750,85,76,2026-04-04T01:02:31Z,5330000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
546,PT10M04.00S,2026-04-04T01:02:36.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629675,7.539421813403408,51.96078431372549,1610612750,85,78,2026-04-04T01:02:41Z,5340000,False,-10.0,18.0,1,left,N. Reid running Layup (11 PTS),[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,2.08,Made,11.0,,,,,,,,,,,,,,,
547,PT10M04.00S,2026-04-04T01:02:38.5Z,4,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612750,85,78,2026-04-04T01:02:48Z,5350000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Reid 1 FT),"[1626162, 1629675]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1629177.0,,,,,,,,,1.0,0.0,Reid,1629675.0,,,,,,,
549,PT10M04.00S,2026-04-04T01:03:08.5Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629675,,,1610612750,85,79,2026-04-04T01:03:08Z,5370000,False,,,0,,N. Reid Free Throw 1 of 1 (12 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
550,PT09M45.00S,2026-04-04T01:03:31.4Z,4,REGULAR,foul,personal,[],1630162,,,1610612755,85,79,2026-04-04T01:03:52Z,5380000,False,,,0,,A. Edwards personal FOUL (3 PF),"[1630162, 1626162]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,201245.0,,,,,,,,,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,
552,PT09M40.00S,2026-04-04T01:03:50.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,94.00459921156373,46.07843137254902,1610612755,87,79,2026-04-04T01:03:56Z,5400000,False,-20.0,4.0,1,right,K. Oubre Jr. cutting Layup (7 PTS) (Q. Grimes 1 AST),"[1626162, 1629656]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,2.0,Made,7.0,,,,,,,,,Q. Grimes,1629656.0,1.0,,,,
554,PT09M29.00S,2026-04-04T01:04:01.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,8.459264126149804,51.71568627450981,1610612750,87,79,2026-04-04T01:04:09Z,5420000,False,-9.0,27.0,1,left,MISS D. DiVincenzo driving reverse Layup,[1628978],1610612750.0,MIN,driving reverse,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,2.83,Missed,,,,,,,,,,,,,,,,
555,PT09M26.00S,2026-04-04T01:04:04.1Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,87,79,2026-04-04T01:04:09Z,5430000,False,,,0,,J. Randle REBOUND (Off:3 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,554.0,6.0,3.0,3.0,,,,,,,,,,,
556,PT09M26.00S,2026-04-04T01:04:04.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203944,5.590000152587891,50.0,1610612750,87,79,2026-04-04T01:35:31Z,5440000,False,0.0,0.0,1,left,MISS J. Randle tip Layup - blocked,"[203944, 202331]",1610612750.0,MIN,tip,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,George,202331.0
681,PT09M26.00S,2026-04-04T01:04:04.4Z,4,REGULAR,block,,[],202331,,,1610612750,87,79,2026-04-04T01:35:31Z,5445000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
557,PT09M25.00S,2026-04-04T01:04:05.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,87,79,2026-04-04T01:35:31Z,5450000,False,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,556.0,4.0,4.0,0.0,,,,,,,,,,,
558,PT09M20.00S,2026-04-04T01:04:10.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642845,92.95335085413929,50.73529411764706,1610612755,89,79,2026-04-04T01:04:17Z,5460000,False,4.0,14.0,1,right,V. Edgecombe running DUNK (6 PTS) (P. George 3 AST),"[1642845, 202331]",1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,1.42,Made,6.0,,,,,,,,,P. George,202331.0,3.0,,,,
560,PT09M05.00S,2026-04-04T01:04:26.0Z,4,REGULAR,turnover,bad pass,[],203944,,,1610612750,89,79,2026-04-04T01:04:30Z,5480000,False,,,0,,J. Randle bad pass TURNOVER (4 TO),"[203944, 202331]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,4.0,,,,,,,,,,,,,,,George,202331.0,,
561,PT09M05.00S,2026-04-04T01:04:26.0Z,4,REGULAR,steal,,[],202331,,,1610612755,89,79,2026-04-04T01:04:27Z,5490000,False,,,0,,P. George STEAL (3 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
562,PT09M02.00S,2026-04-04T01:04:29.7Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642845,73.242444152431,83.33333333333334,1610612755,89,79,2026-04-04T01:18:16Z,5500000,False,167.0,199.0,1,right,MISS V. Edgecombe 25' running pullup 3PT,[1642845],1610612755.0,PHI,running pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,25.96,Missed,,,,,,,,,,,,,,,,
563,PT08M59.00S,2026-04-04T01:04:32.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,89,79,2026-04-04T01:04:50Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,562.0,,,,,,,,,,,,,,
565,PT08M59.00S,2026-04-04T01:04:51.5Z,4,REGULAR,foul,personal,[],1629675,,,1610612755,89,79,2026-04-04T01:05:03Z,5530000,False,,,0,,N. Reid loose ball personal FOUL (2 PF),"[1629675, 1626162]",1610612750.0,MIN,loose ball,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,201245.0,,,,,,,,,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,
567,PT08M48.00S,2026-04-04T01:05:15.7Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202331,79.41852825229961,40.44117647058824,1610612755,89,79,2026-04-04T01:05:21Z,5550000,False,-48.0,141.0,1,right,MISS P. George 14' fadeaway Shot,[202331],1610612755.0,PHI,fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Center,,,14.89,Missed,,,,,,,,,,,,,,,,
568,PT08M46.00S,2026-04-04T01:05:17.7Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,89,79,2026-04-04T01:05:21Z,5560000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,,,,,,567.0,2.0,2.0,0.0,,,,,,,,,,,
569,PT08M38.00S,2026-04-04T01:05:26.4Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.718134034165573,31.127450980392155,1610612750,89,79,2026-04-04T01:18:55Z,5570000,False,94.0,246.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,26.32,Missed,,,,,,,,,,,,,,,,
570,PT08M34.00S,2026-04-04T01:05:30.4Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,89,79,2026-04-04T01:05:34Z,5580000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,569.0,2.0,2.0,0.0,,,,,,,,,,,
571,PT08M19.00S,2026-04-04T01:05:45.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.61038107752957,50.245098039215684,1610612755,89,79,2026-04-04T01:05:58Z,5590000,False,1.0,8.0,1,right,MISS P. George driving Layup,[202331],1610612755.0,PHI,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,,,0.77,Missed,,,,,,,,,,,,,,,,
572,PT08M18.00S,2026-04-04T01:05:46.3Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,89,79,2026-04-04T01:05:58Z,5600000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,571.0,5.0,4.0,1.0,,,,,,,,,,,
573,PT08M18.00S,2026-04-04T01:05:48.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,91,79,2026-04-04T01:05:48Z,5610000,False,0.0,0.0,1,right,A. Drummond tip DUNK (4 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,0.0,Made,4.0,,,,,,,,,,,,,,,
574,PT08M18.00S,2026-04-04T01:05:51.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,91,79,2026-04-04T01:05:51Z,5620000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M18.00S,2026-04-04T01:08:12.4Z,4,REGULAR,substitution,out,[],203944,,,1610612750,91,79,2026-04-04T01:08:20Z,5640000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M18.00S,2026-04-04T01:08:12.4Z,4,REGULAR,substitution,in,[],203497,,,1610612750,91,79,2026-04-04T01:08:20Z,5650000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M18.00S,2026-04-04T01:08:12.4Z,4,REGULAR,substitution,in,[],1630538,,,1610612750,91,79,2026-04-04T01:08:20Z,5660000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M18.00S,2026-04-04T01:08:12.4Z,4,REGULAR,substitution,out,[],1628978,,,1610612750,91,79,2026-04-04T01:09:02Z,5670000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M56.00S,2026-04-04T01:09:03.3Z,4,REGULAR,turnover,lost ball,[],1629675,,,1610612750,91,79,2026-04-04T01:09:07Z,5680000,False,,,0,,N. Reid lost ball TURNOVER (2 TO),"[1629675, 1642845]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Edgecombe,1642845.0,,
581,PT07M56.00S,2026-04-04T01:09:03.3Z,4,REGULAR,steal,,[],1642845,,,1610612755,91,79,2026-04-04T01:22:01Z,5690000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
582,PT07M50.00S,2026-04-04T01:09:08.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,94.00459921156373,50.49019607843137,1610612755,93,79,2026-04-04T01:09:21Z,5700000,False,2.0,4.0,1,right,K. Oubre Jr. running alley-oop DUNK (9 PTS) (V. Edgecombe 2 AST),"[1626162, 1642845]",1610612755.0,PHI,running alley-oop,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,0.46,Made,9.0,,,,,,,,,V. Edgecombe,1642845.0,2.0,,,,
584,PT07M38.00S,2026-04-04T01:09:23.6Z,4,REGULAR,foul,offensive,[],1629675,,,1610612750,93,79,2026-04-04T01:09:32Z,5720000,False,,,0,,N. Reid offensive FOUL (3 PF),"[1629675, 202331]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,101284.0,,,,,,,,,3.0,0.0,George,202331.0,,,,,,,
586,PT07M38.00S,2026-04-04T01:09:23.6Z,4,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,93,79,2026-04-04T01:09:23Z,5740000,False,,,0,,N. Reid offensive foul TURNOVER (3 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,101284.0,3.0,,,,,,,,,,,,,,,,,,
587,PT07M38.00S,2026-04-04T01:09:39.4Z,4,REGULAR,substitution,out,[],1629675,,,1610612755,93,79,2026-04-04T01:09:44Z,5750000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M38.00S,2026-04-04T01:09:39.4Z,4,REGULAR,substitution,in,[],1630545,,,1610612755,93,79,2026-04-04T01:09:44Z,5760000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M24.00S,2026-04-04T01:10:04.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202331,66.14651773981603,51.71568627450981,1610612755,96,79,2026-04-04T01:10:10Z,5770000,False,9.0,266.0,1,right,P. George 26' 3PT pullup (20 PTS),[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,,,26.58,Made,20.0,,,,,,,,,,,,,,,
590,PT07M13.00S,2026-04-04T01:10:31.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203497,7.802233902759525,52.450980392156865,1610612750,96,81,2026-04-04T01:24:03Z,5780000,False,-12.0,21.0,1,left,R. Gobert cutting Layup (2 PTS) (A. Edwards 3 AST),"[203497, 1630162]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,2.42,Made,2.0,,,,,,,,,A. Edwards,1630162.0,3.0,,,,
594,PT07M13.00S,2026-04-04T01:10:33.1Z,4,REGULAR,violation,defensive goaltending,[],203083,,,1610612750,96,81,2026-04-04T01:11:02Z,5785000,False,,,0,,A. Drummond defensive goaltending VIOLATION,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M13.00S,2026-04-04T01:10:35.0Z,4,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612750,96,81,2026-04-04T01:10:43Z,5790000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Gobert 1 FT),"[1629656, 203497]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,,1.0,0.0,Gobert,203497.0,,,,,,,
593,PT07M13.00S,2026-04-04T01:10:50.4Z,4,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,96,82,2026-04-04T01:10:50Z,5810000,False,,,0,,R. Gobert Free Throw 1 of 1 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
596,PT06M55.00S,2026-04-04T01:11:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.2161629434954,52.205882352941174,1610612755,96,82,2026-04-04T01:11:15Z,5820000,False,11.0,11.0,1,right,MISS P. George driving finger roll Layup,[202331],1610612755.0,PHI,driving finger roll,,,George,P. George,,,,,Restricted Area,0-8 Center,,,1.58,Missed,,,,,,,,,,,,,,,,
597,PT06M52.00S,2026-04-04T01:11:12.2Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612750,96,82,2026-04-04T01:11:12Z,5830000,False,,,0,,B. Hyland REBOUND (Off:0 Def:5),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,596.0,5.0,5.0,0.0,,,,,,,,,,,
598,PT06M44.00S,2026-04-04T01:11:20.8Z,4,REGULAR,turnover,bad pass,[],1630538,,,1610612750,96,82,2026-04-04T01:11:24Z,5840000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1642845]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,,,Edgecombe,1642845.0,,
599,PT06M44.00S,2026-04-04T01:11:20.8Z,4,REGULAR,steal,,[],1642845,,,1610612755,96,82,2026-04-04T01:11:22Z,5850000,False,,,0,,V. Edgecombe STEAL (2 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
600,PT06M42.00S,2026-04-04T01:11:23.4Z,4,REGULAR,turnover,bad pass,[],1642845,,,1610612755,96,82,2026-04-04T01:11:26Z,5860000,False,,,0,,V. Edgecombe bad pass TURNOVER (3 TO),"[1642845, 1630162]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,,,,,,,,,Edwards,1630162.0,,
601,PT06M42.00S,2026-04-04T01:11:23.4Z,4,REGULAR,steal,,[],1630162,,,1610612750,96,82,2026-04-04T01:11:25Z,5870000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
602,PT06M38.00S,2026-04-04T01:11:26.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,7.670827858081481,49.50980392156863,1610612750,96,82,2026-04-04T01:25:51Z,5880000,False,2.0,20.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,1.98,Missed,,,,,,,,,,,,,,,,
603,PT06M36.00S,2026-04-04T01:11:28.4Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,96,82,2026-04-04T01:11:32Z,5890000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,602.0,4.0,4.0,0.0,,,,,,,,,,,
604,PT06M34.00S,2026-04-04T01:11:31.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202331,87.30289093298292,96.32352941176471,1610612755,99,82,2026-04-04T01:11:40Z,5900000,False,232.0,67.0,1,right,P. George 24' 3PT running (23 PTS) (V. Edgecombe 3 AST),"[202331, 1642845]",1610612755.0,PHI,running,,,George,P. George,,,,,Right Corner 3,24+ Right,,,24.11,Made,23.0,,,,,,,,,V. Edgecombe,1642845.0,3.0,,,,
606,PT06M33.00S,2026-04-04T01:11:42.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,99,82,2026-04-04T01:11:42Z,5920000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M33.00S,2026-04-04T01:14:08.1Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,99,82,2026-04-04T01:14:16Z,5930000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M33.00S,2026-04-04T01:14:08.1Z,4,REGULAR,substitution,in,[],203944,,,1610612750,99,82,2026-04-04T01:14:16Z,5940000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M14.00S,2026-04-04T01:14:46.5Z,4,REGULAR,3pt,Jump Shot,[],1630245,28.56438896189225,21.568627450980387,1610612750,99,85,2026-04-04T01:14:52Z,5950000,False,142.0,216.0,1,left,A. Dosunmu 25' 3PT step back (11 PTS),[1630245],1610612750.0,MIN,step back,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,25.86,Made,11.0,,,,,,,,,,,,,,,
