actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
346,PT01M49.00S,2025-11-26T02:13:54.9Z,2,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,53,77,2025-11-26T02:13:55Z,3380000,False,,,0,,Q. Grimes Free Throw 1 of 2 (5 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
347,PT01M49.00S,2025-11-26T02:13:55.9Z,2,REGULAR,substitution,out,[],1642348,,,1610612755,53,77,2025-11-26T02:14:08Z,3390000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M49.00S,2025-11-26T02:13:55.9Z,2,REGULAR,substitution,out,[],1631230,,,1610612755,53,77,2025-11-26T02:14:08Z,3400000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT01M49.00S,2025-11-26T02:13:55.9Z,2,REGULAR,substitution,out,[],1641710,,,1610612755,53,77,2025-11-26T02:14:08Z,3410000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M49.00S,2025-11-26T02:13:55.9Z,2,REGULAR,substitution,in,[],1642272,,,1610612755,53,77,2025-11-26T02:14:08Z,3420000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M49.00S,2025-11-26T02:13:55.9Z,2,REGULAR,substitution,in,[],203083,,,1610612755,53,77,2025-11-26T02:14:08Z,3430000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M49.00S,2025-11-26T02:13:55.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612755,53,77,2025-11-26T02:14:08Z,3440000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M49.00S,2025-11-26T02:14:13.8Z,2,REGULAR,substitution,out,[],1629048,,,1610612755,53,77,2025-11-26T02:14:17Z,3450000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT01M49.00S,2025-11-26T02:14:13.8Z,2,REGULAR,substitution,in,[],1628976,,,1610612755,53,77,2025-11-26T02:14:17Z,3460000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT01M49.00S,2025-11-26T02:14:22.0Z,2,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,54,77,2025-11-26T02:14:22Z,3470000,False,,,0,,Q. Grimes Free Throw 2 of 2 (6 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
356,PT01M30.00S,2025-11-26T02:14:41.4Z,2,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612753,54,77,2025-11-26T02:14:47Z,3480000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630178, 1630532]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1629177.0,,,1.0,1.0,Wagner,1630532.0
358,PT01M30.00S,2025-11-26T02:15:08.7Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,54,78,2025-11-26T02:15:26Z,3500000,False,,,0,,F. Wagner Free Throw 1 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
359,PT01M30.00S,2025-11-26T02:15:08.7Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,54,78,2025-11-26T02:15:26Z,3510000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
360,PT01M27.00S,2025-11-26T02:15:11.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,54,78,2025-11-26T02:15:26Z,3520000,False,,,0,,A. Drummond REBOUND (Off:1 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,359.0,9.0,8.0,1.0,,,,,,,
361,PT01M12.00S,2025-11-26T02:15:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,9.149145860709593,52.20588235294118,1610612755,54,78,2025-11-26T02:15:44Z,3530000,False,-11.0,34.0,1,left,MISS A. Drummond Layup - blocked,"[203083, 1630591]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,3.53,Missed,,,,,,,,,,Suggs,1630591.0,,,,
362,PT01M12.00S,2025-11-26T02:15:41.1Z,2,REGULAR,block,,[],1630591,,,1610612755,54,78,2025-11-26T02:15:43Z,3540000,False,,,0,,J. Suggs BLOCK (2 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
363,PT01M09.00S,2025-11-26T02:15:44.1Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,54,78,2025-11-26T02:15:44Z,3550000,False,,,0,,A. Drummond REBOUND (Off:2 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,361.0,10.0,8.0,2.0,,,,,,,
364,PT01M08.00S,2025-11-26T02:15:44.9Z,2,REGULAR,turnover,bad pass,[],203083,,,1610612755,54,78,2025-11-26T02:15:49Z,3560000,False,,,0,,A. Drummond bad pass TURNOVER (2 TO),"[203083, 1630532]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.0,Wagner,1630532.0,,,,,,,,,,,,,,,,,
365,PT01M08.00S,2025-11-26T02:15:44.9Z,2,REGULAR,steal,,[],1630532,,,1610612753,54,78,2025-11-26T02:15:47Z,3570000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT01M04.00S,2025-11-26T02:15:49.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628976,94.82588699080158,51.71568627450981,1610612753,54,80,2025-11-26T02:15:54Z,3580000,False,9.0,-4.0,1,right,W. Carter Jr. running alley-oop DUNK (10 PTS) (J. Suggs 10 AST),"[1628976, 1630591]",1610612753.0,ORL,running alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,0.94,Made,10.0,J. Suggs,1630591.0,10.0,,,,,,,,,,,
368,PT00M54.70S,2025-11-26T02:16:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.863994743758213,46.568627450980394,1610612755,56,80,2025-11-26T02:16:05Z,3600000,False,17.0,3.0,1,left,T. Maxey driving finger roll Layup (11 PTS) (Q. Grimes 3 AST),"[1630178, 1629656]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,1.74,Made,11.0,Q. Grimes,1629656.0,3.0,,,,,,,,,,,
370,PT00M45.10S,2025-11-26T02:16:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630532,95.22010512483574,52.94117647058824,1610612753,56,82,2025-11-26T02:16:27Z,3620000,False,15.0,-8.0,1,right,F. Wagner cutting Layup (11 PTS) (J. Suggs 11 AST),"[1630532, 1630591]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,1.65,Made,11.0,J. Suggs,1630591.0,11.0,,,,,,,,,,,
372,PT00M45.10S,2025-11-26T02:16:21.7Z,2,REGULAR,violation,defensive goaltending,[],1630178,,,1610612753,56,82,2025-11-26T02:16:27Z,3640000,False,,,0,,T. Maxey defensive goaltending VIOLATION,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,1629177.0,,,,,,
373,PT00M37.60S,2025-11-26T02:16:35.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.09789750328515,49.26470588235294,1610612755,58,82,2025-11-26T02:16:38Z,3650000,False,4.0,24.0,1,left,T. Maxey driving finger roll Layup (13 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.39,Made,13.0,,,,,,,,,,,,,,
375,PT00M26.60S,2025-11-26T02:18:14.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612753,58,82,2025-11-26T02:40:38Z,3670000,False,,,0,,A. Drummond personal FOUL (2 PF) (Carter Jr. 2 FT),"[203083, 1628976]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1830.0,,,2.0,0.0,Carter Jr.,1628976.0
377,PT00M26.60S,2025-11-26T02:19:02.1Z,2,REGULAR,foul,technical,[],1628976,,,1610612753,58,82,2025-11-26T02:40:47Z,3690000,False,,,0,,W. Carter Jr. double technical FOUL (1 Tech),[1628976],1610612753.0,ORL,double,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,1830.0,,,0.0,1.0,,
378,PT00M26.60S,2025-11-26T02:19:02.1Z,2,REGULAR,foul,technical,['inpenalty'],203083,,,1610612753,58,82,2025-11-26T02:40:59Z,3700000,False,,,0,,A. Drummond double technical FOUL (1 Tech),[203083],1610612755.0,PHI,double,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,1830.0,,,2.0,1.0,,
382,PT00M26.60S,2025-11-26T02:20:26.8Z,2,REGULAR,foul,technical,[],1630591,,,1610612753,58,82,2025-11-26T02:41:04Z,3740000,False,,,0,,J. Suggs technical FOUL (1 Tech),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1830.0,,,2.0,1.0,,
384,PT00M26.60S,2025-11-26T02:21:28.5Z,2,REGULAR,ejection,other,[],1630591,,,1610612753,58,82,2025-11-26T02:41:08Z,3760000,False,,,0,,Ejection J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,
385,PT00M26.60S,2025-11-26T02:21:36.2Z,2,REGULAR,foul,technical,[],1630217,,,1610612753,58,82,2025-11-26T02:41:10Z,3770000,False,,,0,,D. Bane double technical FOUL (1 Tech),[1630217],1610612753.0,ORL,double,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,1830.0,,,2.0,1.0,,
386,PT00M26.60S,2025-11-26T02:21:36.2Z,2,REGULAR,foul,technical,['inpenalty'],1631133,,,1610612753,58,82,2025-11-26T02:41:15Z,3780000,False,,,0,,J. Walker double technical FOUL (1 Tech),[1631133],1610612755.0,PHI,double,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,1830.0,,,0.0,1.0,,
387,PT00M26.60S,2025-11-26T02:22:32.2Z,2,REGULAR,foul,technical,['2freethrow'],1630591,,,1610612753,58,82,2025-11-26T02:41:18Z,3790000,False,,,0,,J. Suggs technical FOUL (2 Tech),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1830.0,,,2.0,2.0,,
388,PT00M26.60S,2025-11-26T02:22:43.9Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612753,59,82,2025-11-26T02:22:43Z,3800000,False,,,0,,T. Maxey technical Free Throw 1 of 2 (14 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
389,PT00M26.60S,2025-11-26T02:22:44.6Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612753,60,82,2025-11-26T02:22:44Z,3810000,False,,,0,,T. Maxey technical Free Throw 2 of 2 (15 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
390,PT00M26.60S,2025-11-26T02:22:54.8Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,60,82,2025-11-26T02:22:57Z,3820000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT00M26.60S,2025-11-26T02:22:54.8Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,60,82,2025-11-26T02:22:57Z,3830000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT00M26.60S,2025-11-26T02:23:23.9Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,60,83,2025-11-26T02:23:23Z,3840000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (11 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
393,PT00M26.60S,2025-11-26T02:23:41.9Z,2,REGULAR,substitution,out,[],1641724,,,1610612753,60,83,2025-11-26T02:23:45Z,3850000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT00M26.60S,2025-11-26T02:23:41.9Z,2,REGULAR,substitution,in,[],1642869,,,1610612753,60,83,2025-11-26T02:23:45Z,3860000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT00M26.60S,2025-11-26T02:23:57.6Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,60,84,2025-11-26T02:23:57Z,3870000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (12 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
396,PT00M06.50S,2025-11-26T02:24:23.8Z,2,REGULAR,turnover,bad pass,[],1630178,,,1610612755,60,84,2025-11-26T02:27:04Z,3880000,False,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1630217]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,1.0,Bane,1630217.0,,,,,,,,,,,,,,,,,
397,PT00M06.50S,2025-11-26T02:24:23.8Z,2,REGULAR,steal,,[],1630217,,,1610612753,60,84,2025-11-26T02:24:25Z,3890000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
398,PT00M01.20S,2025-11-26T02:24:28.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641710,94.43166885676742,50.73529411764706,1610612753,60,86,2025-11-26T02:26:44Z,3900000,False,4.0,0.0,1,right,A. Black running alley-oop Layup (27 PTS) (N. Penda 1 AST),"[1641710, 1642869]",1610612753.0,ORL,running alley-oop,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,0.37,Made,27.0,N. Penda,1642869.0,1.0,,,,,,,,,,,
401,PT00M00.30S,2025-11-26T02:24:42.9Z,2,REGULAR,heave,,[],0,,,1610612755,60,86,2025-11-26T02:24:54Z,3930000,False,,,0,,PHI Heave,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,48.19,,,,,,,,,,,,,,,,
402,PT00M00.10S,2025-11-26T02:24:43.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,60,86,2025-11-26T02:24:54Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,401.0,,,,,,,,,,
403,PT00M00.00S,2025-11-26T02:24:49.5Z,2,REGULAR,period,end,[],0,,,1610612755,60,86,2025-11-26T02:24:49Z,3950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT12M00.00S,2025-11-26T02:38:24.9Z,3,REGULAR,substitution,out,['startperiod'],1642272,,,1610612755,60,86,2025-11-26T02:40:37Z,3960000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT12M00.00S,2025-11-26T02:38:24.9Z,3,REGULAR,substitution,out,['startperiod'],1631133,,,1610612755,60,86,2025-11-26T02:40:37Z,3970000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT12M00.00S,2025-11-26T02:38:24.9Z,3,REGULAR,substitution,out,['startperiod'],1642869,,,1610612755,60,86,2025-11-26T02:40:37Z,3980000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT12M00.00S,2025-11-26T02:38:24.9Z,3,REGULAR,substitution,in,['startperiod'],1642348,,,1610612755,60,86,2025-11-26T02:40:37Z,3990000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT12M00.00S,2025-11-26T02:38:24.9Z,3,REGULAR,substitution,in,['startperiod'],1631230,,,1610612755,60,86,2025-11-26T02:40:37Z,4000000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT12M00.00S,2025-11-26T02:38:24.9Z,3,REGULAR,substitution,in,['startperiod'],1641783,,,1610612755,60,86,2025-11-26T02:40:37Z,4010000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT12M00.00S,2025-11-26T02:40:32.3Z,3,REGULAR,period,start,[],0,,,1610612753,60,86,2025-11-26T02:40:37Z,4020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT11M40.00S,2025-11-26T02:40:51.8Z,3,REGULAR,3pt,Jump Shot,[],1641710,33.722076215505915,45.588235294117645,1610612753,60,86,2025-11-26T02:40:57Z,4030000,False,22.0,264.0,1,left,MISS A. Black 26' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,26.54,Missed,,,,,,,,,,,,,,,
412,PT11M36.00S,2025-11-26T02:40:55.8Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,60,86,2025-11-26T02:40:57Z,4040000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,411.0,3.0,3.0,0.0,,,,,,,
413,PT11M31.00S,2025-11-26T02:41:00.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642348,86.5473061760841,96.07843137254902,1610612755,60,86,2025-11-26T02:41:07Z,4050000,False,230.0,74.0,1,right,MISS J. Edwards 24' running 3PT,[1642348],1610612755.0,PHI,running,,,Edwards,J. Edwards,,,,,Right Corner 3,24+ Right,,,,24.2,Missed,,,,,,,,,,,,,,,
414,PT11M28.00S,2025-11-26T02:41:03.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,60,86,2025-11-26T02:41:07Z,4060000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,413.0,6.0,3.0,3.0,,,,,,,
415,PT11M19.00S,2025-11-26T02:41:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.521024967148489,50.49019607843137,1610612753,60,88,2025-11-26T02:41:17Z,4070000,False,-2.0,9.0,1,left,D. Bane driving finger roll Layup (10 PTS),[1630217],1610612753.0,ORL,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,0.91,Made,10.0,,,,,,,,,,,,,,
416,PT10M52.00S,2025-11-26T02:41:39.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,94.03745072273325,47.30392156862745,1610612755,62,88,2025-11-26T02:41:43Z,4080000,False,-13.0,4.0,1,right,J. Edwards driving Layup (11 PTS) (T. Maxey 4 AST),"[1642348, 1630178]",1610612755.0,PHI,driving,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,1.39,Made,11.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,
418,PT10M35.00S,2025-11-26T02:41:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,6.389618922470433,52.20588235294118,1610612753,62,88,2025-11-26T02:41:59Z,4100000,False,-11.0,8.0,1,left,MISS T. da Silva driving finger roll Layup,[1641783],1610612753.0,ORL,driving finger roll,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,1.34,Missed,,,,,,,,,,,,,,,
419,PT10M33.00S,2025-11-26T02:41:57.8Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,62,88,2025-11-26T02:41:59Z,4110000,False,,,0,,D. Barlow REBOUND (Off:0 Def:3),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,418.0,3.0,3.0,0.0,,,,,,,
420,PT10M29.00S,2025-11-26T02:42:01.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,68.28186596583443,31.372549019607842,1610612755,62,88,2025-11-26T02:44:25Z,4120000,False,-93.0,246.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,26.27,Missed,,,,,,,,,,,,,,,
421,PT10M26.00S,2025-11-26T02:42:04.9Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,62,88,2025-11-26T02:42:09Z,4130000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,420.0,7.0,4.0,3.0,,,,,,,
422,PT10M24.00S,2025-11-26T02:42:13.0Z,3,REGULAR,foul,personal,[],1642348,,,1610612753,62,88,2025-11-26T02:42:28Z,4140000,False,,,0,,J. Edwards personal FOUL (2 PF),"[1642348, 1630532]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1629177.0,,,2.0,0.0,Wagner,1630532.0
424,PT10M24.00S,2025-11-26T02:42:19.7Z,3,REGULAR,substitution,out,[],1642348,,,1610612753,62,88,2025-11-26T02:42:22Z,4160000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT10M24.00S,2025-11-26T02:42:19.7Z,3,REGULAR,substitution,in,[],1642272,,,1610612753,62,88,2025-11-26T02:42:22Z,4170000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT10M14.00S,2025-11-26T02:42:40.5Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612753,62,88,2025-11-26T02:42:44Z,4180000,False,,,0,,A. Drummond shooting personal FOUL (3 PF) (Wagner 2 FT),"[203083, 1630532]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,3.0,1.0,Wagner,1630532.0
428,PT10M14.00S,2025-11-26T02:43:07.3Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,62,88,2025-11-26T02:43:07Z,4200000,False,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
429,PT10M14.00S,2025-11-26T02:43:07.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,62,88,2025-11-26T02:43:07Z,4210000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,428.0,,,,,,,,,,
430,PT10M14.00S,2025-11-26T02:43:24.4Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,62,89,2025-11-26T02:43:24Z,4220000,False,,,0,,F. Wagner Free Throw 2 of 2 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
431,PT10M01.00S,2025-11-26T02:43:39.8Z,3,REGULAR,3pt,Jump Shot,[],203083,81.68528252299606,96.07843137254902,1610612755,65,89,2025-11-26T02:44:08Z,4230000,False,230.0,120.0,1,right,A. Drummond 25' 3PT  (3 PTS) (J. McCain 1 AST),"[203083, 1642272]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,25.96,Made,3.0,J. McCain,1642272.0,1.0,,,,,,,,,,,
433,PT09M40.00S,2025-11-26T02:44:00.3Z,3,REGULAR,2pt,Jump Shot,[],1630217,22.28975032851511,45.83333333333333,1610612753,65,91,2025-11-26T02:46:21Z,4250000,False,21.0,157.0,1,left,D. Bane 15' driving floating Jump Shot (12 PTS) (W. Carter Jr. 1 AST),"[1630217, 1628976]",1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,Mid-Range,8-16 Center,,,,15.84,Made,12.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,
435,PT09M28.00S,2025-11-26T02:44:13.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,91.40932982917214,44.11764705882353,1610612755,67,91,2025-11-26T02:44:22Z,4270000,False,-29.0,28.0,1,right,D. Barlow driving Layup (6 PTS) (J. McCain 2 AST),"[1631230, 1642272]",1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,4.08,Made,6.0,J. McCain,1642272.0,2.0,,,,,,,,,,,
