actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
507,PT01M25.00S,2026-02-27T01:48:02.8Z,3,REGULAR,substitution,in,[],1642276,,,1610612755,91,89,2026-02-27T01:48:07Z,4960000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,
508,PT01M15.00S,2026-02-27T01:48:28.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,68.28186596583443,22.30392156862745,1610612755,91,89,2026-02-27T01:48:35Z,4970000,False,-138.0,246.0,1,right,MISS C. Payne 28' 3PT,[1626166],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,28.2,Missed,Payne,C. Payne,,,,,,,,,,,,,,,,,,,
509,PT01M12.00S,2026-02-27T01:48:31.8Z,3,REGULAR,rebound,defensive,[],1631170,,,1610612748,91,89,2026-02-27T01:48:35Z,4980000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,Jaquez Jr.,J. Jaquez Jr.,508.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
510,PT01M05.00S,2026-02-27T01:48:38.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642857,7.5722733245729295,96.07843137254902,1610612748,91,89,2026-02-27T02:00:23Z,4990000,False,-230.0,19.0,1,left,MISS K. Jakučionis running 3PT,[1642857],1610612748.0,MIA,running,,,,,,Left Corner 3,24+ Left,23.12,Missed,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,
511,PT01M03.00S,2026-02-27T01:48:40.0Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612755,91,89,2026-02-27T01:48:42Z,5000000,False,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,Payne,C. Payne,510.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
512,PT00M57.80S,2026-02-27T01:48:47.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,65.91655716162943,64.95098039215686,1610612755,94,89,2026-02-27T02:02:29Z,5010000,False,75.0,268.0,1,right,C. Payne 27' 3PT running pullup (3 PTS),[1626166],1610612755.0,PHI,running pullup,,,,,,Above the Break 3,24+ Center,27.81,Made,Payne,C. Payne,,,,,3.0,,,,,,,,,,,,,,
513,PT00M43.20S,2026-02-27T01:49:03.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,19.66162943495401,50.98039215686274,1610612748,94,89,2026-02-27T01:49:11Z,5020000,False,-5.0,132.0,1,left,MISS J. Jaquez Jr. 13' driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,13.24,Missed,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,
514,PT00M41.70S,2026-02-27T01:49:06.9Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,94,89,2026-02-27T01:49:06Z,5030000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Ware,K. Ware,513.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
515,PT00M41.70S,2026-02-27T01:49:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642276,5.590000152587891,50.0,1610612748,94,89,2026-02-27T01:49:06Z,5040000,False,0.0,0.0,1,left,MISS K. Ware tip Layup,[1642276],1610612748.0,MIA,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,Ware,K. Ware,,,,,,,,,,,,,,,,,,,
516,PT00M39.70S,2026-02-27T01:49:08.9Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,94,89,2026-02-27T01:49:08Z,5050000,False,,,0,,K. Ware REBOUND (Off:2 Def:2),[1642276],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Left,,,Ware,K. Ware,515.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
517,PT00M39.70S,2026-02-27T01:49:08.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642276,5.590000152587891,50.0,1610612748,94,91,2026-02-27T01:49:08Z,5060000,False,0.0,0.0,1,left,K. Ware tip Layup (2 PTS),[1642276],1610612748.0,MIA,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,Ware,K. Ware,,,,,2.0,,,,,,,,,,,,,,
518,PT00M28.50S,2026-02-27T01:49:20.1Z,3,REGULAR,3pt,Jump Shot,[],1631230,81.94809461235218,95.83333333333334,1610612755,97,91,2026-02-27T01:53:05Z,5070000,False,229.0,117.0,1,right,D. Barlow 25' 3PT  (7 PTS) (C. Payne 1 AST),"[1631230, 1626166]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,25.74,Made,Barlow,D. Barlow,,,,,7.0,C. Payne,1626166.0,1.0,,,,,,,,,,,
520,PT00M05.90S,2026-02-27T01:49:46.7Z,3,REGULAR,turnover,lost ball,[],1631170,,,1610612748,97,91,2026-02-27T01:49:50Z,5090000,False,,,0,,J. Jaquez Jr. lost ball TURNOVER (2 TO),"[1631170, 1630178]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,2.0,Maxey,1630178.0,,,
521,PT00M05.90S,2026-02-27T01:49:46.7Z,3,REGULAR,steal,,[],1630178,,,1610612755,97,91,2026-02-27T01:49:48Z,5100000,False,,,0,,T. Maxey STEAL (5 STL),[1630178],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
522,PT00M02.10S,2026-02-27T01:49:51.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630178,92.46057818659659,50.245098039215684,1610612755,97,91,2026-02-27T03:15:43Z,5110000,False,1.0,18.0,1,right,MISS T. Maxey running finger roll Layup,[1630178],1610612755.0,PHI,running finger roll,,,,,,Restricted Area,0-8 Center,1.84,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
523,PT00M02.10S,2026-02-27T01:49:51.2Z,3,REGULAR,rebound,offensive,[],1641737,,,1610612755,97,91,2026-02-27T01:50:15Z,5120000,False,,,0,,A. Bona REBOUND (Off:1 Def:1),[1641737],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Bona,A. Bona,522.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
524,PT00M02.10S,2026-02-27T01:49:55.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1641737,94.40999984741211,50.0,1610612755,99,91,2026-02-27T03:15:46Z,5122500,False,0.0,0.0,1,right,A. Bona tip DUNK (4 PTS),[1641737],1610612755.0,PHI,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Bona,A. Bona,,,,,4.0,,,,,,,,,,,,,,
528,PT00M00.00S,2026-02-27T01:50:19.3Z,3,REGULAR,period,end,[],0,,,1610612748,99,91,2026-02-27T01:50:19Z,5170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2026-02-27T01:52:05.6Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612748,99,91,2026-02-27T01:53:03Z,5180000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2026-02-27T01:52:05.6Z,4,REGULAR,substitution,out,['startperiod'],1641737,,,1610612748,99,91,2026-02-27T01:53:03Z,5190000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2026-02-27T01:52:05.6Z,4,REGULAR,substitution,in,['startperiod'],1642845,,,1610612748,99,91,2026-02-27T01:53:03Z,5200000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,,,,,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2026-02-27T01:52:05.6Z,4,REGULAR,substitution,in,['startperiod'],203954,,,1610612748,99,91,2026-02-27T01:53:03Z,5210000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2026-02-27T01:53:06.4Z,4,REGULAR,foul,technical,['1freethrow'],1630178,,,1610612748,99,91,2026-02-27T01:53:14Z,5220000,False,,,0,,T. Maxey technical FOUL (1 Tech),[1630178],1610612755.0,PHI,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,101284.0,2.0,1.0,,,,,,,,
534,PT12M00.00S,2026-02-27T01:53:16.2Z,4,REGULAR,freethrow,1 of 1,[],1631323,,,1610612748,99,92,2026-02-27T01:53:16Z,5230000,False,,,0,,S. Fontecchio technical Free Throw 1 of 1 (3 PTS),[1631323],1610612748.0,MIA,technical,,,,,,,,,Made,Fontecchio,S. Fontecchio,,,,,3.0,,,,,,,,,,,,,,
535,PT12M00.00S,2026-02-27T01:53:27.7Z,4,REGULAR,period,start,[],0,,,1610612755,99,92,2026-02-27T01:53:27Z,5240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M41.00S,2026-02-27T01:53:45.6Z,4,REGULAR,3pt,Jump Shot,[],1642845,86.02168199737189,3.1862745098039214,1610612755,99,92,2026-02-27T03:16:00Z,5250000,False,-234.0,79.0,1,right,MISS V. Edgecombe 24' 3PT,[1642845],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,24.7,Missed,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,
537,PT11M34.00S,2026-02-27T01:53:52.6Z,4,REGULAR,rebound,defensive,[],1642857,,,1610612748,99,92,2026-02-27T01:53:53Z,5260000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:3),[1642857],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,,,Jakučionis,K. Jakučionis,536.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
538,PT11M28.00S,2026-02-27T01:53:58.8Z,4,REGULAR,3pt,Jump Shot,[],1631323,7.966491458607096,96.32352941176471,1610612748,99,92,2026-02-27T01:54:04Z,5270000,False,-232.0,22.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,23.27,Missed,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,
539,PT11M24.00S,2026-02-27T01:54:02.8Z,4,REGULAR,rebound,offensive,[],1642276,,,1610612748,99,92,2026-02-27T01:54:04Z,5280000,False,,,0,,K. Ware REBOUND (Off:3 Def:2),[1642276],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,,,Ware,K. Ware,538.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
540,PT11M24.00S,2026-02-27T01:54:03.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642276,5.590000152587891,50.0,1610612748,99,92,2026-02-27T02:06:19Z,5290000,False,0.0,0.0,1,left,MISS K. Ware tip DUNK,[1642276],1610612748.0,MIA,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,Ware,K. Ware,,,,,,,,,,,,,,,,,,,
541,PT11M24.00S,2026-02-27T01:54:03.4Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612755,99,92,2026-02-27T01:55:34Z,5300000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Grimes,Q. Grimes,540.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
542,PT11M24.00S,2026-02-27T01:54:23.8Z,4,REGULAR,foul,offensive,[],1626166,,,1610612755,99,92,2026-02-27T01:55:46Z,5310000,False,,,0,,C. Payne offensive FOUL (1 PF),"[1626166, 1642857]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Payne,C. Payne,,,,,,,,,1151.0,1.0,0.0,Jakučionis,1642857.0,,,,,,
544,PT11M24.00S,2026-02-27T01:54:23.8Z,4,REGULAR,turnover,offensive foul,[],1626166,,,1610612755,99,92,2026-02-27T01:54:23Z,5330000,False,,,0,,C. Payne offensive foul TURNOVER (1 TO),[1626166],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Payne,C. Payne,,,,,,,,,1151.0,,,,,1.0,,,,,
545,PT11M24.00S,2026-02-27T01:54:35.8Z,4,REGULAR,substitution,out,[],1642276,,,1610612748,99,92,2026-02-27T01:54:38Z,5340000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,
546,PT11M24.00S,2026-02-27T01:54:35.8Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,99,92,2026-02-27T01:54:38Z,5350000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
547,PT11M11.00S,2026-02-27T01:54:49.8Z,4,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612748,99,92,2026-02-27T01:55:00Z,5360000,False,,,0,,V. Edgecombe shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1642845, 203952]",1610612755.0,PHI,shooting,,,,,,Mid-Range,8-16 Left,,,Edgecombe,V. Edgecombe,,,,,,,,,1628953.0,2.0,0.0,Wiggins,203952.0,,,,,,
549,PT11M11.00S,2026-02-27T01:55:21.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203952,,,1610612748,99,93,2026-02-27T01:55:21Z,5380000,False,,,0,,A. Wiggins Free Throw 1 of 2 (12 PTS),[203952],1610612748.0,MIA,,,,,,,,,,Made,Wiggins,A. Wiggins,,,,,12.0,,,,,,,,,,,,,,
550,PT11M11.00S,2026-02-27T01:55:37.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203952,,,1610612748,99,94,2026-02-27T01:55:37Z,5390000,False,,,0,,A. Wiggins Free Throw 2 of 2 (13 PTS),[203952],1610612748.0,MIA,,,,,,,,,,Made,Wiggins,A. Wiggins,,,,,13.0,,,,,,,,,,,,,,
551,PT10M53.00S,2026-02-27T01:55:59.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203954,85.23324572930355,44.6078431372549,1610612755,99,94,2026-02-27T01:56:08Z,5400000,False,-27.0,86.0,1,right,MISS J. Embiid 9' Hook,[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,9.04,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
552,PT10M51.00S,2026-02-27T01:56:01.2Z,4,REGULAR,rebound,offensive,[],1642845,,,1610612755,99,94,2026-02-27T01:56:08Z,5410000,False,,,0,,V. Edgecombe REBOUND (Off:2 Def:4),[1642845],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Edgecombe,V. Edgecombe,551.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
553,PT10M49.00S,2026-02-27T01:56:03.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,87.86136662286465,2.696078431372549,1610612755,99,94,2026-02-27T01:56:13Z,5420000,False,-237.0,62.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,24.44,Missed,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,
554,PT10M44.00S,2026-02-27T01:56:08.4Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,99,94,2026-02-27T01:56:13Z,5430000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,,,Jaquez Jr.,J. Jaquez Jr.,553.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
555,PT10M42.00S,2026-02-27T01:56:10.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631170,6.652431011826544,48.28431372549019,1610612748,99,96,2026-02-27T02:09:22Z,5440000,False,9.0,10.0,1,left,J. Jaquez Jr. running Layup (14 PTS),[1631170],1610612748.0,MIA,running,,,,,,Restricted Area,0-8 Center,1.32,Made,Jaquez Jr.,J. Jaquez Jr.,,,,,14.0,,,,,,,,,,,,,,
556,PT10M18.00S,2026-02-27T01:57:11.0Z,4,REGULAR,jumpball,recovered,[],1628389,,,1610612755,99,96,2026-02-27T01:57:11Z,5450000,False,,,0,,Jump Ball S. Fontecchio vs. V. Edgecombe: Tip to B. Adebayo,"[1628389, 1631323, 1642845]",1610612748.0,MIA,heldball,B. Adebayo,Fontecchio,1631323.0,Edgecombe,1642845.0,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,1628389.0
559,PT10M18.00S,2026-02-27T01:57:11.0Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,99,96,2026-02-27T01:57:23Z,5480000,False,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 1631323]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Embiid,J. Embiid,,,,,,,,,,,,,,2.0,Fontecchio,1631323.0,,,
560,PT10M18.00S,2026-02-27T01:57:11.0Z,4,REGULAR,steal,,[],1631323,,,1610612748,99,96,2026-02-27T01:57:11Z,5490000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,
561,PT10M04.00S,2026-02-27T01:57:24.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203952,31.882391590013142,60.049019607843135,1610612748,99,99,2026-02-27T02:10:42Z,5500000,False,-50.0,247.0,1,left,A. Wiggins 25' 3PT step back (16 PTS),[203952],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Center,25.22,Made,Wiggins,A. Wiggins,,,,,16.0,,,,,,,,,,,,,,
562,PT09M50.00S,2026-02-27T01:57:38.3Z,4,REGULAR,turnover,lost ball,[],1629656,,,1610612755,99,99,2026-02-27T01:57:43Z,5510000,False,,,0,,Q. Grimes lost ball TURNOVER (4 TO),"[1629656, 1628389]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,Grimes,Q. Grimes,,,,,,,,,,,,,,4.0,Adebayo,1628389.0,,,
563,PT09M50.00S,2026-02-27T01:57:38.3Z,4,REGULAR,steal,,[],1628389,,,1610612748,99,99,2026-02-27T02:12:50Z,5520000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
564,PT09M42.00S,2026-02-27T01:57:46.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,33.327858081471746,40.44117647058824,1610612748,99,99,2026-02-27T01:57:52Z,5530000,False,48.0,261.0,1,left,MISS B. Adebayo 26' 3PT,[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,26.51,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
565,PT09M39.00S,2026-02-27T01:57:49.5Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,99,99,2026-02-27T01:57:49Z,5540000,False,,,0,,J. Embiid REBOUND (Off:1 Def:9),[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,Embiid,J. Embiid,564.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
566,PT09M34.00S,2026-02-27T01:57:54.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,66.96780551905388,56.127450980392155,1610612755,102,99,2026-02-27T01:58:00Z,5550000,False,31.0,258.0,1,right,C. Payne 25' 3PT running pullup (6 PTS),[1626166],1610612755.0,PHI,running pullup,,,,,,Above the Break 3,24+ Center,25.98,Made,Payne,C. Payne,,,,,6.0,,,,,,,,,,,,,,
567,PT09M18.00S,2026-02-27T01:58:10.1Z,4,REGULAR,3pt,Jump Shot,[],1631170,33.196452036793694,47.549019607843135,1610612748,102,99,2026-02-27T01:58:18Z,5560000,False,12.0,260.0,1,left,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,25.98,Missed,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,
568,PT09M17.00S,2026-02-27T01:58:11.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,102,99,2026-02-27T01:58:26Z,5570000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,,567.0,,,,,,,,,,,,,,,,,,
570,PT09M17.00S,2026-02-27T01:58:27.6Z,4,REGULAR,foul,personal,[],1631323,,,1610612755,102,99,2026-02-27T01:58:34Z,5590000,False,,,0,,S. Fontecchio loose ball personal FOUL (2 PF),"[1631323, 1626166]",1610612748.0,MIA,loose ball,,,,,,In The Paint (Non-RA),8-16 Center,,,Fontecchio,S. Fontecchio,,,,,,,,,1151.0,2.0,0.0,Payne,1626166.0,,,,,,
572,PT09M07.00S,2026-02-27T01:58:56.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,80.1084099868594,61.029411764705884,1610612755,102,99,2026-02-27T01:59:01Z,5610000,False,55.0,134.0,1,right,MISS J. Embiid 14' bank Shot,[203954],1610612755.0,PHI,bank,,,,,,In The Paint (Non-RA),8-16 Center,14.53,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
576,PT09M07.00S,2026-02-27T01:58:56.5Z,4,REGULAR,rebound,defensive,[],1642857,,,1610612748,102,99,2026-02-27T01:59:07Z,5620000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:4),[1642857],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Jakučionis,K. Jakučionis,572.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
577,PT08M51.00S,2026-02-27T01:59:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,7.966491458607096,55.392156862745104,1610612748,102,99,2026-02-27T02:15:09Z,5630000,False,-27.0,22.0,1,left,MISS B. Adebayo driving floating bank Shot,[1628389],1610612748.0,MIA,driving floating bank,,,,,,Restricted Area,0-8 Center,3.51,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
578,PT08M51.00S,2026-02-27T01:59:11.2Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,102,99,2026-02-27T01:59:17Z,5640000,False,,,0,,J. Embiid REBOUND (Off:1 Def:10),[203954],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Embiid,J. Embiid,577.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
579,PT08M51.00S,2026-02-27T01:59:15.7Z,4,REGULAR,foul,personal,[],203952,,,1610612755,102,99,2026-02-27T01:59:53Z,5650000,False,,,0,,A. Wiggins personal FOUL (3 PF),"[203952, 203954]",1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,Wiggins,A. Wiggins,,,,,,,,,1151.0,3.0,0.0,Embiid,203954.0,,,,,,
581,PT08M51.00S,2026-02-27T01:59:30.4Z,4,REGULAR,substitution,out,[],1631323,,,1610612755,102,99,2026-02-27T01:59:39Z,5670000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,
582,PT08M51.00S,2026-02-27T01:59:30.4Z,4,REGULAR,substitution,out,[],203952,,,1610612755,102,99,2026-02-27T01:59:39Z,5680000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
583,PT08M51.00S,2026-02-27T01:59:30.4Z,4,REGULAR,substitution,in,[],1641796,,,1610612755,102,99,2026-02-27T01:59:39Z,5690000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,,,,,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,
584,PT08M51.00S,2026-02-27T01:59:30.4Z,4,REGULAR,substitution,in,[],1629639,,,1610612755,102,99,2026-02-27T01:59:39Z,5700000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
586,PT08M37.00S,2026-02-27T02:00:04.1Z,4,REGULAR,2pt,Jump Shot,[],1642845,75.1149802890933,46.81372549019608,1610612755,104,99,2026-02-27T02:00:09Z,5710000,False,-16.0,181.0,1,right,V. Edgecombe 18' fadeaway Jump Shot (14 PTS),[1642845],1610612755.0,PHI,fadeaway,,,,,,Mid-Range,16-24 Center,18.21,Made,Edgecombe,V. Edgecombe,,,,,14.0,,,,,,,,,,,,,,
587,PT08M37.00S,2026-02-27T02:00:07.0Z,4,REGULAR,foul,personal,['1freethrow'],1642857,,,1610612755,104,99,2026-02-27T02:00:14Z,5720000,False,,,0,,K. Jakučionis shooting personal FOUL (3 PF) (Edgecombe 1 FT),"[1642857, 1642845]",1610612748.0,MIA,shooting,,,,,,Mid-Range,16-24 Center,,,Jakučionis,K. Jakučionis,,,,,,,,,1151.0,3.0,0.0,Edgecombe,1642845.0,,,,,,
589,PT08M37.00S,2026-02-27T02:00:30.4Z,4,REGULAR,freethrow,1 of 1,[],1642845,,,1610612755,105,99,2026-02-27T02:00:30Z,5740000,False,,,0,,V. Edgecombe Free Throw 1 of 1 (15 PTS),[1642845],1610612755.0,PHI,,,,,,,,,,Made,Edgecombe,V. Edgecombe,,,,,15.0,,,,,,,,,,,,,,
590,PT08M20.00S,2026-02-27T02:00:49.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,14.668199737187912,42.15686274509804,1610612748,105,99,2026-02-27T02:16:29Z,5750000,False,39.0,85.0,1,left,MISS J. Jaquez Jr. 9' turnaround Hook,[1631170],1610612748.0,MIA,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,
591,PT08M16.00S,2026-02-27T02:00:53.9Z,4,REGULAR,rebound,offensive,[],1641796,,,1610612748,105,99,2026-02-27T02:28:29Z,5760000,False,,,0,,P. Larsson REBOUND (Off:2 Def:2),[1641796],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Larsson,P. Larsson,590.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
