actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
438,PT04M39.00S,2024-03-24T20:35:32.1Z,3,REGULAR,substitution,in,[],202685,,,1610612740,57,72,2024-03-24T20:35:49Z,4240000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M39.00S,2024-03-24T20:35:52.6Z,3,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,57,73,2024-03-24T20:35:52Z,4250000,False,,,0,,T. Murphy III Free Throw 2 of 2 (6 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
440,PT04M21.00S,2024-03-24T20:36:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,6.225361366622863,55.63725490196079,1610612765,57,73,2024-03-24T20:37:32Z,4260000,False,-28.0,6.0,1,left,MISS C. Metu driving Layup,[1629002],1610612765.0,DET,driving,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
441,PT04M17.00S,2024-03-24T20:36:12.7Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,57,73,2024-03-24T20:36:17Z,4270000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:7),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,440.0,,,7.0,7.0,0.0,,,,,,,,,,
443,PT04M15.00S,2024-03-24T20:36:14.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630631,91.11366622864652,49.754901960784316,1610612740,57,73,2024-03-24T20:37:56Z,4290000,False,-1.0,31.0,1,right,MISS J. Alvarado running Layup,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
444,PT04M14.00S,2024-03-24T20:36:15.9Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,57,73,2024-03-24T20:38:10Z,4300000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,443.0,,,5.0,4.0,1.0,,,,,,,,,,
445,PT04M14.00S,2024-03-24T20:36:29.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629627,94.40999984741211,50.0,1610612740,57,75,2024-03-24T20:38:33Z,4310000,False,0.0,0.0,1,right,Z. Williamson tip DUNK (24 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,24.0,,,,,
458,PT03M52.00S,2024-03-24T20:36:35.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,19.49737187910644,44.11764705882353,1610612765,57,75,2024-03-24T20:40:08Z,4315000,False,29.0,131.0,1,left,MISS M. Flynn 13' pullup Shot - blocked,"[1630201, 1630631]",1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,13.41,Missed,Alvarado,1630631.0,,,,,,,,,,,,,,,,
459,PT03M52.00S,2024-03-24T20:36:35.4Z,3,REGULAR,block,,[],1630631,,,1610612765,57,75,2024-03-24T20:40:08Z,4317500,False,,,0,,J. Alvarado BLOCK (1 BLK),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
460,PT03M50.00S,2024-03-24T20:36:37.4Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,57,75,2024-03-24T20:40:08Z,4318750,False,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,458.0,,,3.0,3.0,0.0,,,,,,,,,,
448,PT03M36.00S,2024-03-24T20:36:54.4Z,3,REGULAR,3pt,Jump Shot,[],1630230,68.64323258869908,30.637254901960787,1610612740,57,75,2024-03-24T20:40:13Z,4340000,False,-97.0,242.0,1,right,MISS N. Marshall 26' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
449,PT03M32.00S,2024-03-24T20:36:58.2Z,3,REGULAR,rebound,defensive,[],1631197,,,1610612765,57,75,2024-03-24T20:36:58Z,4350000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:1),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Left Center,,,,,448.0,,,1.0,1.0,0.0,,,,,,,,,,
450,PT03M18.00S,2024-03-24T20:37:11.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,12.532851511169525,47.79411764705882,1610612765,57,75,2024-03-24T20:39:25Z,4360000,False,11.0,65.0,1,left,MISS E. Fournier 6' pullup Shot,[203095],1610612765.0,DET,pullup,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
451,PT03M16.00S,2024-03-24T20:37:13.5Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,57,75,2024-03-24T20:39:25Z,4370000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,450.0,,,6.0,5.0,1.0,,,,,,,,,,
452,PT03M06.00S,2024-03-24T20:37:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,94.13600525624179,60.53921568627451,1610612740,57,75,2024-03-24T20:37:30Z,4380000,False,53.0,3.0,1,right,MISS N. Marshall driving Layup,[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,,
453,PT03M04.00S,2024-03-24T20:37:26.0Z,3,REGULAR,rebound,defensive,[],1631197,,,1610612765,57,75,2024-03-24T20:37:26Z,4390000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:2),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),0-8 Center,,,,,452.0,,,2.0,2.0,0.0,,,,,,,,,,
454,PT02M52.00S,2024-03-24T20:37:38.5Z,3,REGULAR,3pt,Jump Shot,[],1630201,19.23455978975032,5.392156862745097,1610612765,57,75,2024-03-24T20:40:55Z,4400000,False,223.0,128.0,1,left,MISS M. Flynn 25' pullup 3PT,[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
455,PT02M50.00S,2024-03-24T20:37:40.5Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,57,75,2024-03-24T20:37:42Z,4410000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,454.0,,,5.0,4.0,1.0,,,,,,,,,,
456,PT02M50.00S,2024-03-24T20:37:58.3Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630230,,,1610612740,57,75,2024-03-24T20:40:59Z,4420000,False,,,0,,N. Marshall technical FOUL (1 Tech),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,1628171.0,,,,,2.0,1.0,,,,,,,,
457,PT02M50.00S,2024-03-24T20:38:10.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,57,75,2024-03-24T20:38:10Z,4430000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M50.00S,2024-03-24T20:38:13.9Z,3,REGULAR,substitution,out,[],1629002,,,1610612740,57,75,2024-03-24T20:40:35Z,4440000,False,,,0,,SUB out: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M50.00S,2024-03-24T20:38:13.9Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,57,75,2024-03-24T20:40:35Z,4450000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M50.00S,2024-03-24T20:38:13.9Z,3,REGULAR,substitution,in,[],1630164,,,1610612740,57,75,2024-03-24T20:40:35Z,4460000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M50.00S,2024-03-24T20:38:13.9Z,3,REGULAR,substitution,in,[],203468,,,1610612740,57,75,2024-03-24T20:40:35Z,4470000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M50.00S,2024-03-24T20:40:43.4Z,3,REGULAR,substitution,out,[],1641787,,,1610612740,57,75,2024-03-24T20:40:56Z,4480000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M50.00S,2024-03-24T20:40:43.4Z,3,REGULAR,substitution,in,[],1631205,,,1610612740,57,75,2024-03-24T20:40:56Z,4490000,False,,,0,,SUB in: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M50.00S,2024-03-24T20:41:00.3Z,3,REGULAR,freethrow,1 of 1,[],203095,,,1610612740,58,75,2024-03-24T20:41:00Z,4500000,False,,,0,,E. Fournier technical Free Throw 1 of 1 (1 PTS),[203095],1610612765.0,DET,technical,,,Fournier,E. Fournier,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
468,PT02M38.00S,2024-03-24T20:41:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,92.16491458607096,54.16666666666667,1610612740,58,75,2024-03-24T20:41:19Z,4510000,False,21.0,21.0,1,right,MISS J. Alvarado cutting Layup - blocked,"[1630631, 1631197]",1610612740.0,NOP,cutting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.96,Missed,Rhoden,1631197.0,,,,,,,,,,,,,,,,
469,PT02M38.00S,2024-03-24T20:41:08.0Z,3,REGULAR,block,,[],1631197,,,1610612740,58,75,2024-03-24T20:41:11Z,4520000,False,,,0,,J. Rhoden BLOCK (1 BLK),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT02M38.00S,2024-03-24T20:41:08.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,58,75,2024-03-24T20:41:19Z,4530000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,468.0,,,,,,,,,,,,,,,
472,PT02M22.00S,2024-03-24T20:41:28.7Z,3,REGULAR,3pt,Jump Shot,[],203095,6.619579500657039,97.30392156862744,1610612765,58,75,2024-03-24T20:41:33Z,4550000,False,-237.0,10.0,1,left,MISS E. Fournier 3PT,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
473,PT02M19.00S,2024-03-24T20:41:31.7Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,58,75,2024-03-24T20:41:33Z,4560000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,,472.0,,,7.0,6.0,1.0,,,,,,,,,,
474,PT02M09.00S,2024-03-24T20:41:45.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.66162943495401,45.58823529411765,1610612740,58,77,2024-03-24T20:41:51Z,4570000,False,-22.0,-2.0,1,right,Z. Williamson driving Layup (26 PTS) (J. Alvarado 2 AST),"[1629627, 1630631]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,,,,,,,26.0,J. Alvarado,1630631.0,2.0,,
476,PT02M09.00S,2024-03-24T20:41:48.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631197,,,1610612740,58,77,2024-03-24T20:41:58Z,4590000,False,,,0,,J. Rhoden shooting personal FOUL (2 PF) (Williamson 1 FT),"[1631197, 1629627]",1610612765.0,DET,shooting,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,,,202056.0,,,,,2.0,0.0,Williamson,1629627.0,,,,,,
478,PT02M09.00S,2024-03-24T20:42:11.3Z,3,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,58,78,2024-03-24T20:42:11Z,4610000,False,,,0,,Z. Williamson Free Throw 1 of 1 (27 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,,,27.0,,,,,
479,PT01M58.00S,2024-03-24T20:42:31.7Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",202685,,,1610612765,58,78,2024-03-24T20:44:52Z,4620000,False,,,0,,J. Valanciunas defensive-3-second technical FOUL (1 Tech),[202685],1610612740.0,NOP,defensive-3-second,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,202056.0,,,,,2.0,1.0,,,,,,,,
480,PT01M58.00S,2024-03-24T20:42:45.4Z,3,REGULAR,freethrow,1 of 1,[],203095,,,1610612765,59,78,2024-03-24T20:42:45Z,4630000,False,,,0,,E. Fournier technical Free Throw 1 of 1 (2 PTS),[203095],1610612765.0,DET,technical,,,Fournier,E. Fournier,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
481,PT01M58.00S,2024-03-24T20:42:49.3Z,3,REGULAR,substitution,out,[],203095,,,1610612765,59,78,2024-03-24T20:42:54Z,4640000,False,,,0,,SUB out: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M58.00S,2024-03-24T20:42:49.3Z,3,REGULAR,substitution,in,[],1641787,,,1610612765,59,78,2024-03-24T20:42:54Z,4650000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M45.00S,2024-03-24T20:43:07.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,11.875821287779246,53.92156862745098,1610612765,61,78,2024-03-24T20:43:13Z,4660000,False,-20.0,59.0,1,left,M. Flynn 6' driving floating Jump Shot (5 PTS),[1630201],1610612765.0,DET,driving floating,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,6.23,Made,,,,,,,,,,,,,5.0,,,,,
484,PT01M29.00S,2024-03-24T20:43:23.3Z,3,REGULAR,3pt,Jump Shot,[],203468,72.19119579500656,82.59803921568627,1610612740,61,81,2024-03-24T20:43:32Z,4670000,False,163.0,209.0,1,right,C. McCollum 26' 3PT  (12 PTS) (N. Marshall 3 AST),"[203468, 1630230]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.5,Made,,,,,,,,,,,,,12.0,N. Marshall,1630230.0,3.0,,
486,PT01M27.00S,2024-03-24T20:43:29.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612765,61,81,2024-03-24T20:43:37Z,4690000,False,,,0,,J. Alvarado personal FOUL (2 PF) (Flynn 2 FT),"[1630631, 1630201]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,202056.0,,,,,2.0,0.0,Flynn,1630201.0,,,,,,
488,PT01M27.00S,2024-03-24T20:43:58.8Z,3,REGULAR,freethrow,1 of 2,[],1630201,,,1610612765,62,81,2024-03-24T20:43:58Z,4710000,False,,,0,,M. Flynn Free Throw 1 of 2 (6 PTS),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
489,PT01M27.00S,2024-03-24T20:43:58.8Z,3,REGULAR,freethrow,2 of 2,[],1630201,,,1610612765,62,81,2024-03-24T20:44:18Z,4720000,False,,,0,,MISS M. Flynn Free Throw 2 of 2,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
490,PT01M24.00S,2024-03-24T20:44:01.8Z,3,REGULAR,rebound,offensive,[],1630201,,,1610612765,62,81,2024-03-24T20:44:18Z,4730000,False,,,0,,M. Flynn REBOUND (Off:1 Def:0),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,489.0,,,1.0,0.0,1.0,,,,,,,,,,
491,PT01M18.00S,2024-03-24T20:44:21.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630201,28.038764783180028,86.51960784313725,1610612765,62,81,2024-03-24T20:46:04Z,4740000,False,-183.0,211.0,1,left,MISS M. Flynn 27' pullup 3PT,[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,27.91,Missed,,,,,,,,,,,,,,,,,,
492,PT01M04.00S,2024-03-24T20:44:35.8Z,3,REGULAR,rebound,offensive,[],1630164,,,1610612765,62,81,2024-03-24T20:46:28Z,4750000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:6),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,,,491.0,,,8.0,6.0,2.0,,,,,,,,,,
493,PT01M04.00S,2024-03-24T20:44:36.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631205,28.56438896189225,17.64705882352942,1610612765,62,81,2024-03-24T20:46:41Z,4760000,False,162.0,216.0,1,left,MISS B. Boeheim 26' pullup 3PT,[1631205],1610612765.0,DET,pullup,,,Boeheim,B. Boeheim,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
494,PT01M01.00S,2024-03-24T20:44:39.0Z,3,REGULAR,rebound,offensive,[],1630201,,,1610612765,62,81,2024-03-24T20:44:40Z,4770000,False,,,0,,M. Flynn REBOUND (Off:2 Def:0),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,493.0,,,2.0,0.0,2.0,,,,,,,,,,
495,PT01M00.00S,2024-03-24T20:44:38.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631197,7.145203679369246,56.127450980392155,1610612765,64,81,2024-03-24T20:44:43Z,4780000,False,-31.0,15.0,1,left,J. Rhoden Layup (2 PTS) (M. Flynn 2 AST),"[1631197, 1630201]",1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,,,,,,,2.0,M. Flynn,1630201.0,2.0,,
497,PT00M50.10S,2024-03-24T20:44:49.9Z,3,REGULAR,3pt,Jump Shot,[],1630631,88.74835742444152,98.03921568627452,1610612740,64,81,2024-03-24T20:44:54Z,4800000,False,240.0,53.0,1,right,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,24.6,Missed,,,,,,,,,,,,,,,,,,
498,PT00M49.20S,2024-03-24T20:44:51.9Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,64,81,2024-03-24T20:44:52Z,4810000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,497.0,,,4.0,3.0,1.0,,,,,,,,,,
499,PT00M49.20S,2024-03-24T20:44:53.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631197,,,1610612740,64,81,2024-03-24T20:45:03Z,4820000,False,,,0,,J. Rhoden personal FOUL (3 PF) (Alvarado 2 FT),"[1631197, 1630631]",1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,204059.0,,,,,3.0,0.0,Alvarado,1630631.0,,,,,,
501,PT00M49.20S,2024-03-24T20:45:25.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630631,,,1610612740,64,82,2024-03-24T20:45:25Z,4840000,False,,,0,,J. Alvarado Free Throw 1 of 2 (3 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
502,PT00M49.20S,2024-03-24T20:45:40.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630631,,,1610612740,64,83,2024-03-24T20:45:40Z,4850000,False,,,0,,J. Alvarado Free Throw 2 of 2 (4 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
503,PT00M31.30S,2024-03-24T20:46:01.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612765,64,83,2024-03-24T20:46:10Z,4860000,False,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Wiseman 2 FT),"[202685, 1630164]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,204059.0,,,,,3.0,1.0,Wiseman,1630164.0,,,,,,
505,PT00M31.30S,2024-03-24T20:46:28.4Z,3,REGULAR,freethrow,1 of 2,[],1630164,,,1610612765,65,83,2024-03-24T20:46:28Z,4880000,False,,,0,,J. Wiseman Free Throw 1 of 2 (8 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
508,PT00M31.30S,2024-03-24T20:46:51.2Z,3,REGULAR,freethrow,2 of 2,[],1630164,,,1610612765,66,83,2024-03-24T20:46:51Z,4910000,False,,,0,,J. Wiseman Free Throw 2 of 2 (9 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
506,PT00M31.30S,2024-03-24T20:46:32.8Z,3,REGULAR,substitution,out,[],1631205,,,1610612740,66,83,2024-03-24T20:55:58Z,4912500,False,,,0,,SUB out: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M31.30S,2024-03-24T20:46:32.8Z,3,REGULAR,substitution,in,[],1629002,,,1610612740,66,83,2024-03-24T20:55:58Z,4913750,False,,,0,,SUB in: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT00M11.30S,2024-03-24T20:46:55.5Z,3,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,66,83,2024-03-24T20:52:53Z,4915000,False,,,0,,Z. Williamson lost ball out-of-bounds TURNOVER (4 TO),[1629627],1610612740.0,NOP,lost ball,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,204059.0,4.0,,,,,,,,,,,,,
513,PT00M11.30S,2024-03-24T20:47:24.3Z,3,REGULAR,substitution,out,[],1641787,,,1610612765,66,83,2024-03-24T20:47:28Z,4960000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M11.30S,2024-03-24T20:47:24.3Z,3,REGULAR,substitution,in,[],1631205,,,1610612765,66,83,2024-03-24T20:47:28Z,4970000,False,,,0,,SUB in: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M11.30S,2024-03-24T20:47:31.2Z,3,REGULAR,substitution,out,[],1629627,,,1610612765,66,83,2024-03-24T20:47:34Z,4980000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M11.30S,2024-03-24T20:47:31.2Z,3,REGULAR,substitution,in,[],1630529,,,1610612765,66,83,2024-03-24T20:47:34Z,4990000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M11.30S,2024-03-24T20:47:39.1Z,3,REGULAR,substitution,out,[],202685,,,1610612765,66,83,2024-03-24T20:47:44Z,5000000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M11.30S,2024-03-24T20:47:39.1Z,3,REGULAR,substitution,in,[],1626204,,,1610612765,66,83,2024-03-24T20:47:44Z,5010000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M02.10S,2024-03-24T20:48:03.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,4.517082785808142,97.05882352941177,1610612765,66,83,2024-03-24T20:53:01Z,5020000,False,-235.0,-10.0,1,left,MISS C. Metu pullup 3PT - blocked,"[1629002, 1630529]",1610612765.0,DET,pullup,,,Metu,C. Metu,,,,,Left Corner 3,24+ Left,23.55,Missed,Jones,1630529.0,,,,,,,,,,,,,,,,
520,PT00M02.10S,2024-03-24T20:48:03.5Z,3,REGULAR,block,,[],1630529,,,1610612765,66,83,2024-03-24T20:48:07Z,5030000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
521,PT00M01.00S,2024-03-24T20:48:04.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,66,83,2024-03-24T20:51:24Z,5040000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,519.0,,,,,,,,,,,,,,,
522,PT00M00.00S,2024-03-24T20:48:12.3Z,3,REGULAR,period,end,[],0,,,1610612765,66,83,2024-03-24T20:51:24Z,5050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2024-03-24T20:50:12.3Z,4,REGULAR,substitution,out,['startperiod'],1626204,,,1610612765,66,83,2024-03-24T20:51:24Z,5060000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
