actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
501,PT09M37.00S,2024-03-12T00:53:28.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629684,,,1610612766,90,75,2024-03-12T00:53:28Z,4980000,False,,,0,,G. Williams Free Throw 2 of 2 (15 PTS),[1629684],1610612766.0,CHA,,,,,,,,,,Made,Williams,G. Williams,,,,,15.0,,,,,,,,,,,,,
502,PT09M26.00S,2024-03-12T00:53:40.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,89.70105124835742,45.83333333333333,1610612765,92,75,2024-03-12T00:55:18Z,4990000,False,-21.0,44.0,1,right,J. Wiseman alley-oop DUNK (6 PTS) (M. Sasser 4 AST),"[1630164, 1631204]",1610612765.0,DET,alley-oop,,,,,,In The Paint (Non-RA),0-8 Center,4.89,Made,Wiseman,J. Wiseman,,,,,6.0,M. Sasser,1631204.0,4.0,,,,,,,,,,
504,PT09M12.00S,2024-03-12T00:53:53.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,9.937582128777924,53.431372549019606,1610612766,92,77,2024-03-12T00:53:58Z,5010000,False,-17.0,41.0,1,left,N. Richards Hook (10 PTS) (B. Miller 7 AST),"[1630208, 1641706]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,Richards,N. Richards,,,,,10.0,B. Miller,1641706.0,7.0,,,,,,,,,,
506,PT08M46.00S,2024-03-12T00:54:19.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,91.98423127463863,50.103400735294116,1610612765,94,77,2024-03-12T00:54:25Z,5030000,False,1.0,23.0,1,right,J. Wiseman DUNK (8 PTS) (E. Fournier 2 AST),"[1630164, 203095]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,2.28,Made,Wiseman,J. Wiseman,,,,,8.0,E. Fournier,203095.0,2.0,,,,,,,,,,
508,PT08M40.00S,2024-03-12T00:54:26.0Z,4,REGULAR,3pt,Jump Shot,[],202722,23.866622864651774,8.823529411764707,1610612766,94,77,2024-03-12T00:54:31Z,5050000,False,206.0,172.0,1,left,MISS D. Bertans 26' 3PT,[202722],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,26.82,Missed,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,
509,PT08M37.00S,2024-03-12T00:54:29.0Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,94,77,2024-03-12T00:54:31Z,5060000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:5),[1630164],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,Wiseman,J. Wiseman,508.0,6.0,5.0,1.0,,,,,,,,,,,,,,
510,PT08M27.00S,2024-03-12T00:54:40.3Z,4,REGULAR,turnover,bad pass,[],1631323,,,1610612765,94,77,2024-03-12T00:54:44Z,5070000,False,,,0,,S. Fontecchio bad pass TURNOVER (2 TO),"[1631323, 202722]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Right,,,Fontecchio,S. Fontecchio,,,,,,,,,2.0,Bertans,202722.0,,,,,,,
511,PT08M27.00S,2024-03-12T00:54:40.3Z,4,REGULAR,steal,,[],202722,,,1610612766,94,77,2024-03-12T00:55:11Z,5080000,False,,,0,,D. Bertans STEAL (2 STL),[202722],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Right,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,
512,PT08M18.00S,2024-03-12T00:54:48.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,6.964520367936925,3.699448529411765,1610612766,94,77,2024-03-12T00:54:54Z,5090000,False,232.0,13.0,1,left,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,23.19,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
513,PT08M14.00S,2024-03-12T00:54:52.5Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,94,77,2024-03-12T00:54:54Z,5100000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:6),[1630164],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,Wiseman,J. Wiseman,512.0,7.0,6.0,1.0,,,,,,,,,,,,,,
514,PT08M06.00S,2024-03-12T00:55:00.4Z,4,REGULAR,3pt,Jump Shot,[],203095,68.41327201051249,65.44117647058823,1610612765,94,77,2024-03-12T00:55:05Z,5110000,False,77.0,244.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,25.63,Missed,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,
515,PT08M02.00S,2024-03-12T00:55:04.4Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,94,77,2024-03-12T00:55:05Z,5120000,False,,,0,,N. Richards REBOUND (Off:4 Def:8),[1630208],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Richards,N. Richards,514.0,12.0,8.0,4.0,,,,,,,,,,,,,,
516,PT07M48.00S,2024-03-12T00:55:18.1Z,4,REGULAR,3pt,Jump Shot,[],1629684,29.911300919842315,22.54901960784314,1610612766,94,80,2024-03-12T00:55:24Z,5130000,False,137.0,229.0,1,left,G. Williams 26' 3PT  (18 PTS) (D. Bertans 1 AST),"[1629684, 202722]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,26.67,Made,Williams,G. Williams,,,,,18.0,D. Bertans,202722.0,1.0,,,,,,,,,,
518,PT07M48.00S,2024-03-12T00:55:26.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,94,80,2024-03-12T00:55:26Z,5150000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M48.00S,2024-03-12T00:55:49.2Z,4,REGULAR,substitution,out,[],203095,,,1610612765,94,80,2024-03-12T00:57:49Z,5160000,False,,,0,,SUB out: E. Fournier,[203095],1610612765.0,DET,,,,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,
520,PT07M48.00S,2024-03-12T00:55:49.2Z,4,REGULAR,substitution,out,[],1629684,,,1610612765,94,80,2024-03-12T00:57:49Z,5170000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
521,PT07M48.00S,2024-03-12T00:55:49.2Z,4,REGULAR,substitution,out,[],1641733,,,1610612765,94,80,2024-03-12T00:57:49Z,5180000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,,,,,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,
522,PT07M48.00S,2024-03-12T00:55:49.2Z,4,REGULAR,substitution,out,[],1641706,,,1610612765,94,80,2024-03-12T00:57:49Z,5190000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,,,,,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
523,PT07M48.00S,2024-03-12T00:55:49.2Z,4,REGULAR,substitution,in,[],1631093,,,1610612765,94,80,2024-03-12T00:57:49Z,5200000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
524,PT07M48.00S,2024-03-12T00:55:49.2Z,4,REGULAR,substitution,in,[],1628970,,,1610612765,94,80,2024-03-12T00:57:49Z,5210000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
525,PT07M48.00S,2024-03-12T00:55:49.2Z,4,REGULAR,substitution,in,[],1630197,,,1610612765,94,80,2024-03-12T00:57:49Z,5220000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612766.0,CHA,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
526,PT07M48.00S,2024-03-12T00:55:49.2Z,4,REGULAR,substitution,in,[],203995,,,1610612765,94,80,2024-03-12T00:57:49Z,5230000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,,,,,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,
527,PT07M33.00S,2024-03-12T00:58:24.8Z,4,REGULAR,3pt,Jump Shot,[],1631323,73.14388961892247,15.931372549019606,1610612765,94,80,2024-03-12T00:58:30Z,5240000,False,-170.0,200.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,26.26,Missed,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,
528,PT07M29.00S,2024-03-12T00:58:28.8Z,4,REGULAR,rebound,defensive,[],203995,,,1610612766,94,80,2024-03-12T00:58:30Z,5250000,False,,,0,,V. Micic REBOUND (Off:1 Def:3),[203995],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Micic,V. Micic,527.0,4.0,3.0,1.0,,,,,,,,,,,,,,
529,PT07M21.00S,2024-03-12T00:58:35.9Z,4,REGULAR,3pt,Jump Shot,[],203995,33.722076215505915,39.950980392156865,1610612766,94,83,2024-03-12T00:58:42Z,5260000,False,50.0,264.0,1,left,V. Micic 26' 3PT pullup (9 PTS),[203995],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Center,26.92,Made,Micic,V. Micic,,,,,9.0,,,,,,,,,,,,,
530,PT07M06.00S,2024-03-12T00:58:51.4Z,4,REGULAR,3pt,Jump Shot,[],1629656,96.40275952693824,96.81372549019608,1610612765,94,83,2024-03-12T00:58:56Z,5270000,False,234.0,-19.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,23.48,Missed,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
531,PT07M03.00S,2024-03-12T00:58:54.3Z,4,REGULAR,rebound,offensive,[],1630164,,,1610612765,94,83,2024-03-12T00:58:54Z,5280000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:6),[1630164],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,Wiseman,J. Wiseman,530.0,8.0,6.0,2.0,,,,,,,,,,,,,,
532,PT07M01.00S,2024-03-12T00:58:56.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630164,93.77463863337714,64.95098039215686,1610612765,94,83,2024-03-12T00:59:33Z,5290000,False,75.0,6.0,1,right,MISS J. Wiseman 7' turnaround Hook,[1630164],1610612765.0,DET,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,
533,PT06M59.00S,2024-03-12T00:58:58.5Z,4,REGULAR,rebound,offensive,[],1630164,,,1610612765,94,83,2024-03-12T00:58:58Z,5300000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:6),[1630164],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Wiseman,J. Wiseman,532.0,9.0,6.0,3.0,,,,,,,,,,,,,,
534,PT06M57.00S,2024-03-12T00:59:00.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630164,90.09526938239159,57.35294117647059,1610612765,96,83,2024-03-12T00:59:51Z,5310000,False,37.0,41.0,1,right,J. Wiseman turnaround Hook (10 PTS),[1630164],1610612765.0,DET,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,Wiseman,J. Wiseman,,,,,10.0,,,,,,,,,,,,,
535,PT06M42.00S,2024-03-12T00:59:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.30946123521682,60.049019607843135,1610612766,96,83,2024-03-12T01:00:10Z,5320000,False,-50.0,16.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
536,PT06M41.00S,2024-03-12T00:59:17.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,96,83,2024-03-12T00:59:34Z,5330000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,535.0,,,,,,,,,,,,,,,,,
538,PT06M41.00S,2024-03-12T00:59:24.8Z,4,REGULAR,substitution,out,[],1630164,,,1610612766,96,83,2024-03-12T00:59:42Z,5350000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,,,,,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,
539,PT06M41.00S,2024-03-12T00:59:24.8Z,4,REGULAR,substitution,out,[],1629656,,,1610612766,96,83,2024-03-12T00:59:42Z,5360000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612765.0,DET,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
540,PT06M41.00S,2024-03-12T00:59:24.8Z,4,REGULAR,substitution,out,[],1631204,,,1610612766,96,83,2024-03-12T00:59:42Z,5370000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
541,PT06M41.00S,2024-03-12T00:59:24.8Z,4,REGULAR,substitution,in,[],1631105,,,1610612766,96,83,2024-03-12T00:59:42Z,5380000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
542,PT06M41.00S,2024-03-12T00:59:24.8Z,4,REGULAR,substitution,in,[],1630595,,,1610612766,96,83,2024-03-12T00:59:42Z,5390000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
543,PT06M41.00S,2024-03-12T00:59:24.8Z,4,REGULAR,substitution,in,[],1630191,,,1610612766,96,83,2024-03-12T00:59:42Z,5400000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
544,PT06M41.00S,2024-03-12T00:59:51.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630191,,,1610612766,96,83,2024-03-12T01:01:19Z,5410000,False,,,0,,I. Stewart away-from-play personal FOUL (2 PF) (Bertans 1 FT),"[1630191, 202722]",1610612765.0,DET,away-from-play,,,,,,In The Paint (Non-RA),8-16 Right,,,Stewart,I. Stewart,,,,,,,,,,,,202901.0,2.0,0.0,Bertans,202722.0,,
546,PT06M41.00S,2024-03-12T01:00:10.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],202722,,,1610612766,96,83,2024-03-12T01:00:59Z,5430000,False,,,0,,MISS D. Bertans away-from-play Free Throw 1 of 1,[202722],1610612766.0,CHA,away-from-play,,,,,,,,,Missed,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,
547,PT06M41.00S,2024-03-12T01:00:10.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,96,83,2024-03-12T01:00:59Z,5440000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,,
550,PT06M36.00S,2024-03-12T01:00:23.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202722,25.969119579500656,82.1078431372549,1610612766,96,83,2024-03-12T01:00:36Z,5470000,False,-161.0,192.0,1,left,MISS D. Bertans 24' 3PT,[202722],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,24.99,Missed,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,
551,PT06M33.00S,2024-03-12T01:00:26.3Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,96,83,2024-03-12T01:00:36Z,5480000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,Cunningham,C. Cunningham,550.0,5.0,5.0,0.0,,,,,,,,,,,,,,
552,PT06M20.00S,2024-03-12T01:00:38.9Z,4,REGULAR,2pt,Jump Shot,[],1631323,72.7496714848883,58.57843137254902,1610612765,98,83,2024-03-12T01:01:10Z,5490000,False,43.0,204.0,1,right,S. Fontecchio 20' pullup Jump Shot (15 PTS),[1631323],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Center,20.82,Made,Fontecchio,S. Fontecchio,,,,,15.0,,,,,,,,,,,,,
553,PT06M00.00S,2024-03-12T01:00:58.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.966491458607096,54.166666666666664,1610612766,98,85,2024-03-12T01:01:40Z,5500000,False,-21.0,22.0,1,left,M. Bridges driving finger roll Layup (18 PTS) (D. Bertans 2 AST),"[1628970, 202722]",1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,3.06,Made,Bridges,M. Bridges,,,,,18.0,D. Bertans,202722.0,2.0,,,,,,,,,,
554,PT05M40.00S,2024-03-12T01:01:17.8Z,4,REGULAR,3pt,Jump Shot,[],1631323,73.53810775295663,13.480392156862745,1610612765,98,85,2024-03-12T01:01:23Z,5510000,False,-183.0,196.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,26.8,Missed,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,
555,PT05M38.00S,2024-03-12T01:01:19.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,98,85,2024-03-12T01:01:23Z,5520000,False,,,0,,N. Richards REBOUND (Off:4 Def:9),[1630208],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Richards,N. Richards,554.0,13.0,9.0,4.0,,,,,,,,,,,,,,
556,PT05M28.00S,2024-03-12T01:01:30.1Z,4,REGULAR,2pt,Jump Shot,[],1630197,4.28712220762155,67.8921568627451,1610612766,98,85,2024-03-12T01:01:37Z,5530000,False,-89.0,-12.0,1,left,MISS A. Pokusevski 9' floating Shot,[1630197],1610612766.0,CHA,floating,,,,,,Mid-Range,8-16 Left,9.03,Missed,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
557,PT05M26.00S,2024-03-12T01:01:32.1Z,4,REGULAR,rebound,offensive,[],1630197,,,1610612766,98,85,2024-03-12T01:01:32Z,5540000,False,,,0,,A. Pokusevski REBOUND (Off:1 Def:0),[1630197],1610612766.0,CHA,,,,,,,Mid-Range,8-16 Left,,,Pokusevski,A. Pokusevski,556.0,1.0,0.0,1.0,,,,,,,,,,,,,,
558,PT05M24.00S,2024-03-12T01:01:34.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,6.307490144546649,5.170036764705882,1610612766,98,88,2024-03-12T01:01:42Z,5550000,False,224.0,7.0,1,left,M. Bridges 3PT  (21 PTS) (A. Pokusevski 2 AST),"[1628970, 1630197]",1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,22.42,Made,Bridges,M. Bridges,,,,,21.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,
560,PT05M08.00S,2024-03-12T01:01:50.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,85.49605781865965,51.9607843137255,1610612765,98,88,2024-03-12T01:03:18Z,5570000,False,10.0,84.0,1,right,MISS J. Ivey 8' driving floating Shot,[1631093],1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.44,Missed,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
561,PT05M01.00S,2024-03-12T01:01:57.4Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,98,88,2024-03-12T01:04:32Z,5580000,False,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Bridges,M. Bridges,560.0,6.0,5.0,1.0,,,,,,,,,,,,,,
562,PT04M58.00S,2024-03-12T01:01:59.8Z,4,REGULAR,3pt,Jump Shot,[],1628970,32.14520367936925,53.92156862745098,1610612766,98,91,2024-03-12T01:04:29Z,5590000,False,-20.0,250.0,1,left,M. Bridges 25' 3PT  (24 PTS) (V. Micic 7 AST),"[1628970, 203995]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,25.05,Made,Bridges,M. Bridges,,,,,24.0,V. Micic,203995.0,7.0,,,,,,,,,,
567,PT04M38.00S,2024-03-12T01:02:53.5Z,4,REGULAR,foul,personal,['2freethrow'],203995,,,1610612765,98,91,2024-03-12T01:03:00Z,5630000,False,,,0,,V. Micic shooting personal FOUL (2 PF) (Cunningham 2 FT),"[203995, 1630595]",1610612766.0,CHA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Micic,V. Micic,,,,,,,,,,,,202901.0,2.0,0.0,Cunningham,1630595.0,,
569,PT04M38.00S,2024-03-12T01:03:03.3Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,99,91,2024-03-12T01:03:03Z,5650000,False,,,0,,C. Cunningham Free Throw 1 of 2 (17 PTS),[1630595],1610612765.0,DET,,,,,,,,,,Made,Cunningham,C. Cunningham,,,,,17.0,,,,,,,,,,,,,
570,PT04M38.00S,2024-03-12T01:03:04.1Z,4,REGULAR,substitution,out,[],1630208,,,1610612765,99,91,2024-03-12T01:03:19Z,5660000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
571,PT04M38.00S,2024-03-12T01:03:04.1Z,4,REGULAR,substitution,out,[],1630197,,,1610612765,99,91,2024-03-12T01:03:19Z,5670000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
572,PT04M38.00S,2024-03-12T01:03:04.1Z,4,REGULAR,substitution,in,[],1629684,,,1610612765,99,91,2024-03-12T01:03:19Z,5680000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
573,PT04M38.00S,2024-03-12T01:03:04.1Z,4,REGULAR,substitution,in,[],1641706,,,1610612765,99,91,2024-03-12T01:03:19Z,5690000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,,,,,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
574,PT04M38.00S,2024-03-12T01:03:25.6Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,100,91,2024-03-12T01:03:25Z,5700000,False,,,0,,C. Cunningham Free Throw 2 of 2 (18 PTS),[1630595],1610612765.0,DET,,,,,,,,,,Made,Cunningham,C. Cunningham,,,,,18.0,,,,,,,,,,,,,
575,PT04M32.00S,2024-03-12T01:03:37.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612766,100,91,2024-03-12T01:03:46Z,5710000,False,,,0,,J. Duren personal FOUL (2 PF) (Williams 2 FT),"[1631105, 1629684]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right,,,Duren,J. Duren,,,,,,,,,,,,2002.0,2.0,0.0,Williams,1629684.0,,
577,PT04M32.00S,2024-03-12T01:03:57.6Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,100,92,2024-03-12T01:03:57Z,5730000,False,,,0,,G. Williams Free Throw 1 of 2 (19 PTS),[1629684],1610612766.0,CHA,,,,,,,,,,Made,Williams,G. Williams,,,,,19.0,,,,,,,,,,,,,
578,PT04M32.00S,2024-03-12T01:04:08.6Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,100,93,2024-03-12T01:04:08Z,5740000,False,,,0,,G. Williams Free Throw 2 of 2 (20 PTS),[1629684],1610612766.0,CHA,,,,,,,,,,Made,Williams,G. Williams,,,,,20.0,,,,,,,,,,,,,
579,PT04M18.00S,2024-03-12T01:04:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,88.91261498028909,59.068627450980394,1610612765,102,93,2024-03-12T01:05:15Z,5750000,False,45.0,52.0,1,right,C. Cunningham 6' driving finger roll Layup (20 PTS),[1630595],1610612765.0,DET,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,Cunningham,C. Cunningham,,,,,20.0,,,,,,,,,,,,,
580,PT04M09.00S,2024-03-12T01:04:32.5Z,4,REGULAR,3pt,Jump Shot,[],1628970,20.581471747700395,91.42156862745098,1610612766,102,93,2024-03-12T01:04:41Z,5760000,False,-207.0,141.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,25.05,Missed,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
581,PT04M09.00S,2024-03-12T01:04:32.5Z,4,REGULAR,rebound,offensive,[],202722,,,1610612766,102,93,2024-03-12T01:04:41Z,5770000,False,,,0,,D. Bertans REBOUND (Off:1 Def:0),[202722],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Bertans,D. Bertans,580.0,1.0,0.0,1.0,,,,,,,,,,,,,,
583,PT03M57.00S,2024-03-12T01:05:06.3Z,4,REGULAR,turnover,bad pass,[],202722,,,1610612766,102,93,2024-03-12T01:05:18Z,5790000,False,,,0,,D. Bertans bad pass TURNOVER (1 TO),"[202722, 1631323]",1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,,,Bertans,D. Bertans,,,,,,,,,1.0,Fontecchio,1631323.0,,,,,,,
584,PT03M57.00S,2024-03-12T01:05:06.3Z,4,REGULAR,steal,,[],1631323,,,1610612765,102,93,2024-03-12T01:05:08Z,5800000,False,,,0,,S. Fontecchio STEAL (2 STL),[1631323],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,
585,PT03M45.00S,2024-03-12T01:05:17.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,83.65637319316689,73.52941176470588,1610612765,104,93,2024-03-12T01:05:22Z,5810000,False,118.0,101.0,1,right,C. Cunningham 15' pullup Jump Shot (22 PTS),[1630595],1610612765.0,DET,pullup,,,,,,Mid-Range,8-16 Right,15.51,Made,Cunningham,C. Cunningham,,,,,22.0,,,,,,,,,,,,,
586,PT03M45.00S,2024-03-12T01:05:39.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,104,93,2024-03-12T01:05:39Z,5820000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M45.00S,2024-03-12T01:06:36.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612766,104,93,2024-03-12T01:15:14Z,5860000,False,,,0,,J. Duren away-from-play personal FOUL (3 PF) (Micic 2 FT),"[1631105, 203995]",1610612765.0,DET,away-from-play,,,,,,Mid-Range,8-16 Center,,,Duren,J. Duren,,,,,,,,,,,,1626300.0,3.0,0.0,Micic,203995.0,,
