actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
343,PT11M37.00S,2023-11-02T00:18:47.5Z,3,REGULAR,3pt,Jump Shot,[],1630191,66.67214191852825,55.3921568627451,1610612765,62,47,2023-11-02T00:19:06Z,3340000,False,27.0,261.0,1,right,I. Stewart 26' 3PT  (8 PTS) (K. Hayes 1 AST),"[1630191, 1630165]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,26.22,Made,8.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
345,PT11M23.00S,2023-11-02T00:19:02.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,8.984888304862025,47.05882352941176,1610612757,62,49,2023-11-02T00:19:09Z,3360000,False,15.0,32.0,1,left,D. Ayton DUNK (10 PTS) (S. Henderson 4 AST),"[1629028, 1630703]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.52,Made,10.0,S. Henderson,1630703.0,4.0,,,,,,,,,,,,,,
347,PT11M12.00S,2023-11-02T00:19:13.2Z,3,REGULAR,3pt,Jump Shot,[],1630191,94.00459921156373,4.166666666666657,1610612765,62,49,2023-11-02T00:19:18Z,3380000,False,-229.0,4.0,1,right,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
348,PT11M09.00S,2023-11-02T00:19:16.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,62,49,2023-11-02T00:19:18Z,3390000,False,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,,,347.0,,,,,,7.0,6.0,1.0,,,,,
349,PT10M53.00S,2023-11-02T00:19:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,6.225361366622863,54.65686274509804,1610612757,62,51,2023-11-02T00:19:38Z,3400000,False,-23.0,6.0,1,left,S. Henderson Layup (8 PTS) (M. Thybulle 1 AST),"[1630703, 1629680]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.41,Made,8.0,M. Thybulle,1629680.0,1.0,,,,,,,,,,,,,,
351,PT10M30.00S,2023-11-02T00:19:55.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,89.93101182654402,47.79411764705882,1610612765,64,51,2023-11-02T00:21:26Z,3420000,False,-11.0,42.0,1,right,A. Thompson turnaround fadeaway Jump Shot (12 PTS),[1641709],1610612765.0,DET,turnaround fadeaway,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.35,Made,12.0,,,,,,,,,,,,,,,,,
352,PT10M11.00S,2023-11-02T00:20:13.8Z,3,REGULAR,3pt,Jump Shot,[],1630703,34.21484888304862,63.72549019607843,1610612757,64,54,2023-11-02T00:21:54Z,3430000,False,-69.0,269.0,1,left,S. Henderson 27' 3PT pullup (11 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,27.77,Made,11.0,,,,,,,,,,,,,,,,,
354,PT10M02.00S,2023-11-02T00:20:23.5Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,64,54,2023-11-02T00:20:31Z,3450000,False,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 1629028]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Ayton,1629028.0
355,PT10M02.00S,2023-11-02T00:20:23.5Z,3,REGULAR,steal,,[],1629028,,,1610612757,64,54,2023-11-02T00:21:05Z,3460000,False,,,0,,D. Ayton STEAL (3 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
356,PT09M55.00S,2023-11-02T00:20:29.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629680,30.66688567674113,79.65686274509804,1610612757,64,54,2023-11-02T00:23:38Z,3470000,False,-148.0,236.0,1,left,MISS M. Thybulle 27' running 3PT,[1629680],1610612757.0,POR,running,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,27.86,Missed,,,,,,,,,,,,,,,,,,
357,PT09M51.00S,2023-11-02T00:20:33.7Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,64,54,2023-11-02T00:20:33Z,3480000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,356.0,,,,,,5.0,5.0,0.0,,,,,
358,PT09M46.00S,2023-11-02T00:20:43.8Z,3,REGULAR,foul,personal,[],1630703,,,1610612765,64,54,2023-11-02T00:20:54Z,3490000,False,,,0,,S. Henderson personal FOUL (2 PF),"[1630703, 1628963]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,,,,,,,,2882.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,
360,PT09M34.00S,2023-11-02T00:21:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,80.73258869908015,40.19607843137255,1610612765,64,54,2023-11-02T00:21:20Z,3510000,False,-49.0,129.0,1,right,MISS K. Hayes 13' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,13.76,Missed,,,,,,,,,,,,,,,,,,
361,PT09M32.00S,2023-11-02T00:21:17.5Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,64,54,2023-11-02T00:21:17Z,3520000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,360.0,,,,,,4.0,2.0,2.0,,,,,
362,PT09M31.00S,2023-11-02T00:21:18.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641709,92.55913272010513,51.71568627450981,1610612765,64,54,2023-11-02T00:21:23Z,3530000,False,9.0,17.0,1,right,MISS A. Thompson DUNK,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
363,PT09M31.00S,2023-11-02T00:21:18.7Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,64,54,2023-11-02T00:21:23Z,3540000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,362.0,,,,,,1.0,1.0,0.0,,,,,
364,PT09M25.00S,2023-11-02T00:21:25.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,6.4881734559789805,58.33333333333333,1610612757,64,56,2023-11-02T00:25:51Z,3550000,False,-42.0,8.0,1,left,D. Ayton alley-oop DUNK (12 PTS) (S. Henderson 5 AST),"[1629028, 1630703]",1610612757.0,POR,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,4.26,Made,12.0,S. Henderson,1630703.0,5.0,,,,,,,,,,,,,,
366,PT09M03.00S,2023-11-02T00:21:55.2Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,64,56,2023-11-02T00:22:01Z,3570000,False,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 1629680]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Thybulle,1629680.0
367,PT09M03.00S,2023-11-02T00:21:55.2Z,3,REGULAR,steal,,[],1629680,,,1610612757,64,56,2023-11-02T00:21:59Z,3580000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT08M59.00S,2023-11-02T00:22:02.8Z,3,REGULAR,foul,offensive,[],203924,,,1610612757,64,56,2023-11-02T00:22:14Z,3590000,False,,,0,,J. Grant charge offensive FOUL (2 PF),"[203924, 1628963]",1610612757.0,POR,charge,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,
370,PT08M59.00S,2023-11-02T00:22:02.8Z,3,REGULAR,turnover,offensive foul,[],203924,,,1610612757,64,56,2023-11-02T00:22:02Z,3610000,False,,,0,,J. Grant offensive foul TURNOVER (3 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,,,,,,,,,,3.0,,
371,PT08M49.00S,2023-11-02T00:22:31.3Z,3,REGULAR,foul,offensive,[],1628963,,,1610612765,64,56,2023-11-02T00:22:39Z,3620000,False,,,0,,M. Bagley III offensive FOUL (1 PF),"[1628963, 1630703]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,1.0,0.0,Henderson,1630703.0,,,,,,,,
373,PT08M49.00S,2023-11-02T00:22:31.3Z,3,REGULAR,turnover,offensive foul,[],1628963,,,1610612765,64,56,2023-11-02T00:22:31Z,3640000,False,,,0,,M. Bagley III offensive foul TURNOVER (2 TO),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,,,,,,,,,,2.0,,
374,PT08M36.00S,2023-11-02T00:22:59.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,10.693166885676746,44.85294117647059,1610612757,64,58,2023-11-02T00:23:04Z,3650000,False,26.0,48.0,1,left,D. Ayton turnaround Jump Shot (14 PTS) (S. Henderson 6 AST),"[1629028, 1630703]",1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,14.0,S. Henderson,1630703.0,6.0,,,,,,,,,,,,,,
376,PT08M26.00S,2023-11-02T00:23:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.29632063074901,55.3921568627451,1610612765,64,58,2023-11-02T00:23:26Z,3670000,False,27.0,20.0,1,right,MISS C. Cunningham driving Layup - blocked,"[1630595, 1629028]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,Ayton,1629028.0,,,
377,PT08M26.00S,2023-11-02T00:23:10.2Z,3,REGULAR,block,,[],1629028,,,1610612765,64,58,2023-11-02T00:23:15Z,3680000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
378,PT08M26.00S,2023-11-02T00:23:10.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,64,58,2023-11-02T00:28:51Z,3690000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,376.0,,,,,,,,,,,,,
380,PT08M16.00S,2023-11-02T00:23:26.9Z,3,REGULAR,3pt,Jump Shot,[],1630703,30.535479632063073,79.90196078431373,1610612757,64,58,2023-11-02T00:29:25Z,3710000,False,-150.0,235.0,1,left,MISS S. Henderson 27' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
381,PT08M14.00S,2023-11-02T00:23:28.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,64,58,2023-11-02T00:23:35Z,3720000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,380.0,,,,,,,,,,,,,
383,PT08M08.00S,2023-11-02T00:23:39.4Z,3,REGULAR,3pt,Jump Shot,[],1630165,86.51445466491458,96.56862745098039,1610612765,64,58,2023-11-02T00:23:43Z,3740000,False,233.0,74.0,1,right,MISS K. Hayes 24' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,24.44,Missed,,,,,,,,,,,,,,,,,,
384,PT08M05.00S,2023-11-02T00:23:42.0Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,64,58,2023-11-02T00:23:42Z,3750000,False,,,0,,A. Thompson REBOUND (Off:3 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,383.0,,,,,,5.0,2.0,3.0,,,,,
385,PT08M04.00S,2023-11-02T00:23:42.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641709,94.3988173455979,52.450980392156865,1610612765,66,58,2023-11-02T00:23:50Z,3760000,False,12.0,0.0,1,right,A. Thompson DUNK (14 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.23,Made,14.0,,,,,,,,,,,,,,,,,
386,PT08M04.00S,2023-11-02T00:23:52.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,66,58,2023-11-02T00:23:52Z,3770000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M43.00S,2023-11-02T00:26:59.8Z,3,REGULAR,3pt,Jump Shot,[],1630703,10.693166885676746,97.54901960784314,1610612757,66,58,2023-11-02T00:27:04Z,3780000,False,-238.0,48.0,1,left,MISS S. Henderson 24' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,24.25,Missed,,,,,,,,,,,,,,,,,,
388,PT07M41.00S,2023-11-02T00:27:01.8Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,66,58,2023-11-02T00:27:04Z,3790000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,,,,387.0,,,,,,2.0,2.0,0.0,,,,,
389,PT07M31.00S,2023-11-02T00:27:12.0Z,3,REGULAR,2pt,Jump Shot,[],1630595,81.65243101182654,75.24509803921569,1610612765,68,58,2023-11-02T00:27:16Z,3800000,False,126.0,120.0,1,right,C. Cunningham 17' pullup Jump Shot (16 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,17.41,Made,16.0,,,,,,,,,,,,,,,,,
390,PT07M14.00S,2023-11-02T00:27:28.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.013797634691201,57.84313725490196,1610612757,68,58,2023-11-02T00:27:38Z,3810000,False,-39.0,13.0,1,left,MISS J. Grant driving finger roll Layup,[203924],1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,4.14,Missed,,,,,,,,,,,,,,,,,,
391,PT07M11.00S,2023-11-02T00:27:31.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,68,58,2023-11-02T00:27:38Z,3820000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,390.0,,,,,,3.0,3.0,0.0,,,,,
392,PT07M09.00S,2023-11-02T00:27:33.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,94.66162943495401,46.32352941176471,1610612765,70,58,2023-11-02T00:27:44Z,3830000,False,-18.0,-2.0,1,right,C. Cunningham running Layup (18 PTS),[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.85,Made,18.0,,,,,,,,,,,,,,,,,
393,PT06M55.00S,2023-11-02T00:27:47.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,8.984888304862025,54.90196078431372,1610612757,70,60,2023-11-02T00:30:54Z,3840000,False,-25.0,32.0,1,left,S. Sharpe driving finger roll Layup (5 PTS) (S. Henderson 7 AST),"[1631101, 1630703]",1610612757.0,POR,driving finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,4.03,Made,5.0,S. Henderson,1630703.0,7.0,,,,,,,,,,,,,,
395,PT06M36.00S,2023-11-02T00:28:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.61038107752957,56.372549019607845,1610612765,70,60,2023-11-02T00:31:15Z,3860000,False,32.0,8.0,1,right,MISS C. Cunningham Layup,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,,
396,PT06M35.00S,2023-11-02T00:28:09.4Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,70,60,2023-11-02T00:31:25Z,3870000,False,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,395.0,,,,,,4.0,3.0,1.0,,,,,
397,PT06M35.00S,2023-11-02T00:28:13.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,72,60,2023-11-02T00:28:13Z,3880000,False,0.0,0.0,1,right,I. Stewart tip Layup (10 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
399,PT06M24.00S,2023-11-02T00:29:48.7Z,3,REGULAR,turnover,lost ball,[],1630703,,,1610612757,72,60,2023-11-02T00:29:54Z,3900000,False,,,0,,S. Henderson lost ball TURNOVER (3 TO),"[1630703, 1630595]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Cunningham,1630595.0
400,PT06M24.00S,2023-11-02T00:29:48.7Z,3,REGULAR,steal,,[],1630595,,,1610612765,72,60,2023-11-02T00:33:32Z,3910000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT06M17.00S,2023-11-02T00:30:01.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630595,87.56570302233902,97.79411764705883,1610612765,75,60,2023-11-02T00:32:56Z,3920000,False,239.0,64.0,1,right,C. Cunningham 24' 3PT running (21 PTS) (M. Bagley III 2 AST),"[1630595, 1628963]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,24.75,Made,21.0,M. Bagley III,1628963.0,2.0,,,,,,,,,,,,,,
403,PT05M54.00S,2023-11-02T00:30:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.276609724047319,43.38235294117647,1610612757,75,62,2023-11-02T00:30:22Z,3940000,False,33.0,16.0,1,left,J. Grant driving Layup (16 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.67,Made,16.0,,,,,,,,,,,,,,,,,
404,PT05M35.00S,2023-11-02T00:30:41.4Z,3,REGULAR,foul,offensive,[],1628963,,,1610612765,75,62,2023-11-02T00:30:53Z,3950000,False,,,0,,M. Bagley III charge offensive FOUL (2 PF),"[1628963, 203924]",1610612765.0,DET,charge,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,2.0,0.0,Grant,203924.0,,,,,,,,
406,PT05M35.00S,2023-11-02T00:30:41.4Z,3,REGULAR,turnover,offensive foul,[],1628963,,,1610612765,75,62,2023-11-02T00:30:41Z,3970000,False,,,0,,M. Bagley III offensive foul TURNOVER (3 TO),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,,,,,,,,,,3.0,,
407,PT05M35.00S,2023-11-02T00:30:56.5Z,3,REGULAR,substitution,out,[],1629680,,,1610612757,75,62,2023-11-02T00:31:12Z,3980000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M35.00S,2023-11-02T00:30:56.5Z,3,REGULAR,substitution,out,[],1629028,,,1610612757,75,62,2023-11-02T00:31:12Z,3990000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M35.00S,2023-11-02T00:30:56.5Z,3,REGULAR,substitution,out,[],1630703,,,1610612757,75,62,2023-11-02T00:31:12Z,4000000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M35.00S,2023-11-02T00:30:56.5Z,3,REGULAR,substitution,in,[],1641739,,,1610612757,75,62,2023-11-02T00:31:12Z,4010000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M35.00S,2023-11-02T00:30:56.5Z,3,REGULAR,substitution,in,[],1627763,,,1610612757,75,62,2023-11-02T00:31:12Z,4020000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M35.00S,2023-11-02T00:30:56.5Z,3,REGULAR,substitution,in,[],1629057,,,1610612757,75,62,2023-11-02T00:31:12Z,4030000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M27.00S,2023-11-02T00:31:15.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627763,22.076215505913282,23.751531862745097,1610612757,75,64,2023-11-02T00:31:21Z,4040000,False,131.0,155.0,1,left,M. Brogdon 20' pullup Jump Shot (10 PTS),[1627763],1610612757.0,POR,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,20.31,Made,10.0,,,,,,,,,,,,,,,,,
414,PT05M05.00S,2023-11-02T00:31:37.7Z,3,REGULAR,3pt,Jump Shot,[],1628963,69.95729303547964,27.450980392156865,1610612765,75,64,2023-11-02T00:31:41Z,4050000,False,-113.0,230.0,1,right,MISS M. Bagley III 25' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
415,PT05M03.00S,2023-11-02T00:31:39.7Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,75,64,2023-11-02T00:31:41Z,4060000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,414.0,,,,,,5.0,3.0,2.0,,,,,
416,PT04M47.00S,2023-11-02T00:31:55.4Z,3,REGULAR,turnover,bad pass,[],1629057,,,1610612757,75,64,2023-11-02T00:32:00Z,4070000,False,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 1630165]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0
417,PT04M47.00S,2023-11-02T00:31:55.4Z,3,REGULAR,steal,,[],1630165,,,1610612765,75,64,2023-11-02T00:31:57Z,4080000,False,,,0,,K. Hayes STEAL (3 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
418,PT04M32.00S,2023-11-02T00:32:09.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630191,69.30026281208936,28.67647058823529,1610612765,75,64,2023-11-02T00:32:13Z,4090000,False,-107.0,236.0,1,right,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
419,PT04M30.00S,2023-11-02T00:32:11.9Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,75,64,2023-11-02T00:32:11Z,4100000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,418.0,,,,,,6.0,4.0,2.0,,,,,
420,PT04M27.00S,2023-11-02T00:32:18.6Z,3,REGULAR,foul,personal,[],1641709,,,1610612757,75,64,2023-11-02T00:32:25Z,4110000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641709, 1631101]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,2003.0,3.0,0.0,Sharpe,1631101.0,,,,,,,,
422,PT04M27.00S,2023-11-02T00:32:24.8Z,3,REGULAR,substitution,out,[],1630165,,,1610612757,75,64,2023-11-02T00:32:37Z,4130000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M27.00S,2023-11-02T00:32:24.8Z,3,REGULAR,substitution,out,[],1628963,,,1610612757,75,64,2023-11-02T00:32:37Z,4140000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M27.00S,2023-11-02T00:32:24.8Z,3,REGULAR,substitution,in,[],1631093,,,1610612757,75,64,2023-11-02T00:32:37Z,4150000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M27.00S,2023-11-02T00:32:24.8Z,3,REGULAR,substitution,in,[],1630164,,,1610612757,75,64,2023-11-02T00:32:37Z,4160000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M21.00S,2023-11-02T00:32:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.4881734559789805,44.85294117647059,1610612757,75,66,2023-11-02T00:32:51Z,4170000,False,26.0,8.0,1,left,S. Sharpe driving Layup (7 PTS) (M. Brogdon 3 AST),"[1631101, 1627763]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.71,Made,7.0,M. Brogdon,1627763.0,3.0,,,,,,,,,,,,,,
