actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
425,PT06M58.00S,2022-11-26T02:38:10.2Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,74,87,2022-11-26T02:38:14Z,4130000,False,,,0,,J. Green bad pass TURNOVER (5 TO),"[1630224, 1627749]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,5.0,,,,Murray,1627749.0
426,PT06M58.00S,2022-11-26T02:38:10.2Z,3,REGULAR,steal,,[],1627749,,,1610612737,74,87,2022-11-26T02:38:11Z,4140000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
427,PT06M53.00S,2022-11-26T02:38:14.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629027,78.0059132720105,7.8431372549019605,1610612737,74,90,2022-11-26T02:38:20Z,4150000,False,-211.0,154.0,1,right,T. Young 26' 3PT  (29 PTS) (D. Murray 1 AST),"[1629027, 1627749]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,26.12,Made,29.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
429,PT06M35.00S,2022-11-26T02:38:34.9Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612745,74,90,2022-11-26T02:38:49Z,4170000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Green 2 FT),"[1630168, 1630224]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203591.0,3.0,0.0,Green,1630224.0,,,,,,
433,PT06M35.00S,2022-11-26T02:42:32.5Z,3,REGULAR,foul,technical,[],1631095,,,1610612745,74,90,2022-11-26T02:43:04Z,4200000,False,,,0,,J. Smith Jr. double technical FOUL (1 Tech),[1631095],1610612745.0,HOU,double,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,203591.0,0.0,1.0,,,,,,,,
434,PT06M35.00S,2022-11-26T02:42:32.5Z,3,REGULAR,foul,technical,[],1627749,,,1610612745,74,90,2022-11-26T02:42:38Z,4210000,False,,,0,,D. Murray double technical FOUL (1 Tech),[1627749],1610612737.0,ATL,double,,,Murray,D. Murray,,,,,,,,,,,,,,,,203591.0,0.0,1.0,,,,,,,,
435,PT06M35.00S,2022-11-26T02:42:43.7Z,3,REGULAR,foul,technical,[],1630224,,,1610612745,74,90,2022-11-26T02:42:52Z,4220000,False,,,0,,J. Green double technical FOUL (1 Tech),[1630224],1610612745.0,HOU,double,,,Green,J. Green,,,,,,,,,,,,,,,,203591.0,3.0,1.0,,,,,,,,
436,PT06M35.00S,2022-11-26T02:42:43.7Z,3,REGULAR,foul,technical,[],1629027,,,1610612745,74,90,2022-11-26T02:42:53Z,4230000,False,,,0,,T. Young double technical FOUL (1 Tech),[1629027],1610612737.0,ATL,double,,,Young,T. Young,,,,,,,,,,,,,,,,203591.0,3.0,1.0,,,,,,,,
502,PT06M35.00S,2022-11-26T02:43:03.0Z,3,REGULAR,substitution,out,[],1628981,,,1610612745,74,90,2022-11-26T02:51:37Z,4235000,False,,,0,,SUB out: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT06M35.00S,2022-11-26T02:43:03.0Z,3,REGULAR,substitution,in,[],1630586,,,1610612745,74,90,2022-11-26T02:51:37Z,4237500,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M35.00S,2022-11-26T02:43:22.3Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,75,90,2022-11-26T02:43:41Z,4240000,False,,,0,,J. Green Free Throw 1 of 2 (21 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
438,PT06M35.00S,2022-11-26T02:43:22.3Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,75,90,2022-11-26T02:43:41Z,4250000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
439,PT06M35.00S,2022-11-26T02:43:22.3Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,75,90,2022-11-26T02:43:41Z,4260000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,438.0,,,,,,,3.0,3.0,0.0,,
440,PT06M15.00S,2022-11-26T02:43:55.9Z,3,REGULAR,2pt,Jump Shot,[],1627749,80.76544021024968,30.392156862745097,1610612737,75,90,2022-11-26T02:44:02Z,4270000,False,-98.0,128.0,1,right,MISS D. Murray 16' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,16.14,Missed,,,,,,,,,,,,,,,,,,
441,PT06M14.00S,2022-11-26T02:43:56.9Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,75,90,2022-11-26T02:44:02Z,4280000,False,,,0,,K. Martin Jr. REBOUND (Off:3 Def:7),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,440.0,,,,,,,10.0,7.0,3.0,,
442,PT06M09.00S,2022-11-26T02:44:03.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630231,10.988830486202366,39.950980392156865,1610612745,75,90,2022-11-26T02:44:16Z,4290000,False,50.0,51.0,1,left,MISS K. Martin Jr. 7' running finger roll Layup,[1630231],1610612745.0,HOU,running finger roll,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,,,,,,,,,,,
444,PT06M08.00S,2022-11-26T02:44:04.0Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,75,90,2022-11-26T02:44:16Z,4310000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,442.0,,,,,,,5.0,4.0,1.0,,
445,PT06M07.00S,2022-11-26T02:44:07.5Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612745,75,90,2022-11-26T02:44:18Z,4320000,False,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Smith Jr. 2 FT),"[1630168, 1631095]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,200833.0,4.0,0.0,Smith Jr.,1631095.0,,,,,,
447,PT06M07.00S,2022-11-26T02:44:38.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631095,,,1610612745,76,90,2022-11-26T02:44:38Z,4340000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (9 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
448,PT06M07.00S,2022-11-26T02:44:39.4Z,3,REGULAR,substitution,out,[],1630168,,,1610612745,76,90,2022-11-26T02:44:45Z,4350000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M07.00S,2022-11-26T02:44:39.4Z,3,REGULAR,substitution,in,[],1631100,,,1610612745,76,90,2022-11-26T02:44:45Z,4360000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M07.00S,2022-11-26T02:45:01.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631095,,,1610612745,77,90,2022-11-26T02:45:01Z,4370000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (10 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
451,PT05M53.00S,2022-11-26T02:45:21.3Z,3,REGULAR,foul,personal,[],1630224,,,1610612737,77,90,2022-11-26T02:45:38Z,4380000,False,,,0,,J. Green personal FOUL (4 PF),"[1630224, 1628381]",1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,200833.0,4.0,1.0,Collins,1628381.0,,,,,,
453,PT05M48.00S,2022-11-26T02:45:51.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,89.96386333771353,50.0,1610612737,77,92,2022-11-26T02:45:55Z,4400000,False,0.0,42.0,1,right,J. Collins cutting Layup (6 PTS) (D. Murray 2 AST),"[1628381, 1627749]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.18,Made,6.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
455,PT05M34.00S,2022-11-26T02:46:04.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.258212877792378,49.26470588235294,1610612745,79,92,2022-11-26T02:46:12Z,4420000,False,4.0,6.0,1,left,K. Martin Jr. alley-oop DUNK (17 PTS) (K. Porter Jr. 5 AST),"[1630231, 1629645]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,0.73,Made,17.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,,,,
457,PT05M19.00S,2022-11-26T02:46:25.6Z,3,REGULAR,3pt,Jump Shot,[],1627749,95.3515111695138,3.9215686274509802,1610612737,79,92,2022-11-26T02:46:32Z,4440000,False,-230.0,-9.0,1,right,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
458,PT05M18.00S,2022-11-26T02:46:26.6Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,79,92,2022-11-26T02:46:32Z,4450000,False,,,0,,K. Martin Jr. REBOUND (Off:3 Def:8),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,457.0,,,,,,,11.0,8.0,3.0,,
459,PT05M03.00S,2022-11-26T02:46:41.6Z,3,REGULAR,3pt,Jump Shot,[],1631095,24.52365308804205,85.7843137254902,1610612745,82,92,2022-11-26T02:46:46Z,4460000,False,-179.0,178.0,1,left,J. Smith Jr. 25' 3PT  (13 PTS) (K. Martin Jr. 1 AST),"[1631095, 1630231]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.24,Made,13.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,,,,
461,PT04M48.00S,2022-11-26T02:46:56.0Z,3,REGULAR,3pt,Jump Shot,[],1629631,83.65637319316689,96.56862745098039,1610612737,82,92,2022-11-26T02:47:04Z,4480000,False,233.0,101.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
462,PT04M47.00S,2022-11-26T02:46:57.0Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,82,92,2022-11-26T02:58:03Z,4490000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,461.0,,,,,,,5.0,5.0,0.0,,
463,PT04M39.00S,2022-11-26T02:47:06.5Z,3,REGULAR,turnover,lost ball,[],1630224,,,1610612745,82,92,2022-11-26T02:47:55Z,4500000,False,,,0,,J. Green lost ball TURNOVER (6 TO),"[1630224, 1629027]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,6.0,,,,Young,1629027.0
464,PT04M39.00S,2022-11-26T02:47:06.5Z,3,REGULAR,steal,,[],1629027,,,1610612737,82,92,2022-11-26T02:47:09Z,4510000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT04M39.00S,2022-11-26T02:47:11.8Z,3,REGULAR,foul,personal,['1freethrow'],1630224,,,1610612737,82,92,2022-11-26T02:48:04Z,4520000,False,,,0,,J. Green transition take personal FOUL (5 PF) (Young 1 FT),"[1630224, 1629027]",1610612745.0,HOU,transition take,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627524.0,5.0,1.0,Young,1629027.0,,,,,,
467,PT04M39.00S,2022-11-26T02:47:44.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629027,,,1610612737,82,93,2022-11-26T02:47:44Z,4540000,False,,,0,,T. Young transition take Free Throw 1 of 1 (30 PTS),[1629027],1610612737.0,ATL,transition take,,,Young,T. Young,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
468,PT04M39.00S,2022-11-26T02:47:45.8Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,82,93,2022-11-26T02:48:03Z,4550000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M39.00S,2022-11-26T02:47:45.8Z,3,REGULAR,substitution,out,[],1627749,,,1610612745,82,93,2022-11-26T02:48:03Z,4560000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M39.00S,2022-11-26T02:47:45.8Z,3,REGULAR,substitution,in,[],1629726,,,1610612745,82,93,2022-11-26T02:48:03Z,4570000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M39.00S,2022-11-26T02:47:45.8Z,3,REGULAR,substitution,in,[],1628988,,,1610612745,82,93,2022-11-26T02:48:03Z,4580000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M30.00S,2022-11-26T02:48:13.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,69.33311432325887,7.352941176470589,1610612737,82,93,2022-11-26T02:48:21Z,4590000,False,-213.0,236.0,1,right,MISS T. Young 31' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,31.79,Missed,,,,,,,,,,,,,,,,,,
473,PT04M29.00S,2022-11-26T02:48:14.8Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,82,93,2022-11-26T02:48:21Z,4600000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,,,,472.0,,,,,,,1.0,1.0,0.0,,
475,PT04M14.00S,2022-11-26T02:48:31.0Z,3,REGULAR,foul,offensive,[],1630231,,,1610612745,82,93,2022-11-26T02:48:45Z,4620000,False,,,0,,K. Martin Jr. offensive FOUL (2 PF),"[1630231, 1628381]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200833.0,2.0,0.0,Collins,1628381.0,,,,,,
477,PT04M14.00S,2022-11-26T02:48:31.0Z,3,REGULAR,turnover,offensive foul,[],1630231,,,1610612745,82,93,2022-11-26T02:48:31Z,4640000,False,,,0,,K. Martin Jr. offensive foul TURNOVER (5 TO),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200833.0,,,,,5.0,,,,,
479,PT04M14.00S,2022-11-26T02:48:48.3Z,3,REGULAR,foul,technical,['1freethrow'],2152,,,1610612737,82,93,2022-11-26T02:49:36Z,4660000,False,,,0,,TEAM foul technical,[2152],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,200833.0,,,,,,,,,,
480,PT04M14.00S,2022-11-26T02:49:13.9Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,82,94,2022-11-26T02:49:13Z,4670000,False,,,0,,T. Young technical Free Throw 1 of 1 (31 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
481,PT04M04.00S,2022-11-26T02:49:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,91.80354796320631,54.65686274509803,1610612737,82,96,2022-11-26T02:49:47Z,4680000,False,23.0,25.0,1,right,J. Collins driving Layup (8 PTS) (T. Young 5 AST),"[1628381, 1629027]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.38,Made,8.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
483,PT04M04.00S,2022-11-26T02:49:41.9Z,3,REGULAR,foul,personal,['1freethrow'],1631095,,,1610612737,82,96,2022-11-26T02:49:52Z,4700000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Collins 1 FT),"[1631095, 1628381]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,203591.0,1.0,1.0,Collins,1628381.0,,,,,,
485,PT04M04.00S,2022-11-26T02:49:53.8Z,3,REGULAR,substitution,out,[],1631095,,,1610612737,82,96,2022-11-26T02:50:15Z,4720000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M04.00S,2022-11-26T02:49:53.8Z,3,REGULAR,substitution,in,[],1631106,,,1610612737,82,96,2022-11-26T02:50:15Z,4730000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M04.00S,2022-11-26T02:50:11.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628381,,,1610612737,82,96,2022-11-26T02:50:19Z,4740000,False,,,0,,MISS J. Collins Free Throw 1 of 1,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
488,PT04M04.00S,2022-11-26T02:50:11.1Z,3,REGULAR,rebound,offensive,[],1629631,,,1610612737,82,96,2022-11-26T02:50:19Z,4750000,False,,,0,,D. Hunter REBOUND (Off:1 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,487.0,,,,,,,4.0,3.0,1.0,,
489,PT03M58.00S,2022-11-26T02:50:15.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629631,94.40999984741211,50.0,1610612737,82,96,2022-11-26T02:50:15Z,4760000,False,0.0,0.0,1,right,MISS D. Hunter tip Layup,[1629631],1610612737.0,ATL,tip,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
490,PT03M58.00S,2022-11-26T02:50:16.1Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,82,96,2022-11-26T02:50:16Z,4770000,False,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Mid-Range,8-16 Left,,,,,,,,,489.0,,,,,,,2.0,2.0,0.0,,
491,PT03M45.00S,2022-11-26T02:50:29.0Z,3,REGULAR,3pt,Jump Shot,[],1630586,8.886333771353483,94.85294117647058,1610612745,82,96,2022-11-26T02:50:38Z,4780000,False,-224.0,31.0,1,left,MISS U. Garuba 3PT,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Left Corner 3,24+ Left,22.64,Missed,,,,,,,,,,,,,,,,,,
492,PT03M44.00S,2022-11-26T02:50:30.0Z,3,REGULAR,rebound,defensive,[],1631100,,,1610612737,82,96,2022-11-26T02:50:38Z,4790000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,,,,,,,,,491.0,,,,,,,1.0,1.0,0.0,,
493,PT03M38.00S,2022-11-26T02:50:36.4Z,3,REGULAR,turnover,lost ball,[],1629027,,,1610612737,82,96,2022-11-26T02:50:42Z,4800000,False,,,0,,T. Young lost ball TURNOVER (3 TO),"[1629027, 1630586]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,3.0,,,,Garuba,1630586.0
494,PT03M38.00S,2022-11-26T02:50:36.4Z,3,REGULAR,steal,,[],1630586,,,1610612745,82,96,2022-11-26T02:50:38Z,4810000,False,,,0,,U. Garuba STEAL (1 STL),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
495,PT03M31.00S,2022-11-26T02:50:43.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631106,6.521024967148489,41.17647058823529,1610612745,82,96,2022-11-26T02:57:06Z,4820000,False,44.0,9.0,1,left,MISS T. Eason Layup,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
496,PT03M30.00S,2022-11-26T02:50:44.1Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,82,96,2022-11-26T02:50:53Z,4830000,False,,,0,,T. Eason REBOUND (Off:2 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,495.0,,,,,,,3.0,1.0,2.0,,
497,PT03M28.00S,2022-11-26T02:50:46.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631106,6.783837056504599,48.28431372549019,1610612745,82,96,2022-11-26T02:51:00Z,4840000,False,9.0,11.0,1,left,MISS T. Eason putback Layup,[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,,,,,
498,PT03M27.00S,2022-11-26T02:50:47.4Z,3,REGULAR,rebound,offensive,[],1630586,,,1610612745,82,96,2022-11-26T02:51:00Z,4850000,False,,,0,,U. Garuba REBOUND (Off:5 Def:0),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,,,,497.0,,,,,,,5.0,0.0,5.0,,
499,PT03M24.00S,2022-11-26T02:50:53.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630231,5.732588699080158,49.50980392156863,1610612745,84,96,2022-11-26T02:57:33Z,4860000,False,2.0,1.0,1,left,K. Martin Jr. DUNK (19 PTS) (G. Mathews 1 AST),"[1630231, 1629726]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,0.29,Made,19.0,G. Mathews,1629726.0,1.0,,,,,,,,,,,,,,
501,PT03M24.00S,2022-11-26T02:51:00.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,84,96,2022-11-26T02:51:00Z,4880000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M59.00S,2022-11-26T02:54:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,89.70105124835742,52.450980392156865,1610612737,84,96,2022-11-26T02:54:20Z,4910000,False,12.0,44.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 1630586]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,Garuba,1630586.0,,,,,,,,,,,,
509,PT02M59.00S,2022-11-26T02:54:10.9Z,3,REGULAR,block,,[],1630586,,,1610612737,84,96,2022-11-26T02:54:13Z,4920000,False,,,0,,U. Garuba BLOCK (2 BLK),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT02M58.00S,2022-11-26T02:54:11.9Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,84,96,2022-11-26T02:54:20Z,4930000,False,,,0,,K. Porter Jr. REBOUND (Off:2 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,508.0,,,,,,,3.0,1.0,2.0,,
511,PT02M50.00S,2022-11-26T02:54:24.3Z,3,REGULAR,turnover,out-of-bounds,[],1629726,,,1610612745,84,96,2022-11-26T02:54:31Z,4940000,False,,,0,,G. Mathews bad pass out-of-bounds TURNOVER (1 TO),[1629726],1610612745.0,HOU,bad pass,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627524.0,,,,,1.0,,,,,
512,PT02M36.00S,2022-11-26T02:54:48.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630586,,,1610612737,84,96,2022-11-26T02:55:03Z,4950000,False,,,0,,U. Garuba shooting personal FOUL (4 PF) (Hunter 2 FT),"[1630586, 1629631]",1610612745.0,HOU,shooting,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627524.0,4.0,0.0,Hunter,1629631.0,,,,,,
514,PT02M36.00S,2022-11-26T02:55:13.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612737,84,97,2022-11-26T02:55:13Z,4970000,False,,,0,,D. Hunter Free Throw 1 of 2 (7 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
515,PT02M36.00S,2022-11-26T02:55:22.0Z,3,REGULAR,substitution,out,[],1630231,,,1610612737,84,97,2022-11-26T02:55:28Z,4980000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M36.00S,2022-11-26T02:55:22.0Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,84,97,2022-11-26T02:55:28Z,4990000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
