actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
505,PT02M33.00S,2022-12-20T02:46:29.2Z,3,REGULAR,3pt,Jump Shot,[],1629645,24.655059132720105,10.294117647058822,1610612745,75,82,2022-12-20T02:46:38Z,4980000,False,199.0,179.0,1,left,K. Porter Jr. 26' 3PT step back (13 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.75,Made,,13.0,,,,,,,,,,,,,,,,
506,PT02M12.00S,2022-12-20T02:46:49.6Z,3,REGULAR,3pt,Jump Shot,[],1631110,69.99014454664915,20.833333333333336,1610612759,75,85,2022-12-20T02:46:54Z,4990000,False,-146.0,230.0,1,right,J. Sochan 27' 3PT  (8 PTS) (Z. Collins 1 AST),"[1631110, 1628380]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,27.2,Made,,8.0,,,,,,,,,Z. Collins,1628380.0,1.0,,,,,
508,PT01M57.00S,2022-12-20T02:47:04.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,9.017739816031538,57.35294117647059,1610612745,75,85,2022-12-20T02:47:11Z,5010000,False,-37.0,32.0,1,left,MISS K. Porter Jr. driving floating Shot - blocked,"[1629645, 1631110]",1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,Sochan,1631110.0
509,PT01M57.00S,2022-12-20T02:47:04.4Z,3,REGULAR,block,,[],1631110,,,1610612745,75,85,2022-12-20T02:47:06Z,5020000,False,,,0,,J. Sochan BLOCK (1 BLK),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT01M55.00S,2022-12-20T02:47:06.4Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612745,75,85,2022-12-20T02:47:11Z,5030000,False,,,0,,K. Martin Jr. REBOUND (Off:4 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,508.0,,7.0,3.0,4.0,,,,,,,,,,,,,
511,PT01M53.00S,2022-12-20T02:47:11.7Z,3,REGULAR,foul,personal,['2freethrow'],1626169,,,1610612745,75,85,2022-12-20T02:47:34Z,5040000,False,,,0,,S. Johnson shooting personal FOUL (1 PF) (Eason 2 FT),"[1626169, 1631106]",1610612759.0,SAS,shooting,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,1.0,0.0,Eason,1631106.0,,,,,,,,
513,PT01M53.00S,2022-12-20T02:47:35.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631106,,,1610612745,75,85,2022-12-20T02:47:35Z,5060000,False,,,0,,MISS T. Eason Free Throw 1 of 2,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
514,PT01M53.00S,2022-12-20T02:47:35.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,75,85,2022-12-20T02:47:35Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,513.0,,,,,,,,,,,,,,,,,
515,PT01M53.00S,2022-12-20T02:47:36.3Z,3,REGULAR,substitution,out,[],1631103,,,1610612745,75,85,2022-12-20T02:47:40Z,5080000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT01M53.00S,2022-12-20T02:47:36.3Z,3,REGULAR,substitution,in,[],1630170,,,1610612745,75,85,2022-12-20T02:47:40Z,5090000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT01M53.00S,2022-12-20T02:47:50.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631106,,,1610612745,76,85,2022-12-20T02:47:50Z,5100000,False,,,0,,T. Eason Free Throw 2 of 2 (4 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
518,PT01M41.00S,2022-12-20T02:48:05.3Z,3,REGULAR,turnover,lost ball,[],1628380,,,1610612759,76,85,2022-12-20T02:50:35Z,5110000,False,,,0,,Z. Collins lost ball TURNOVER (3 TO),"[1628380, 1630231]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,Martin Jr.,1630231.0,,
519,PT01M41.00S,2022-12-20T02:48:05.3Z,3,REGULAR,steal,,[],1630231,,,1610612745,76,85,2022-12-20T02:48:07Z,5120000,False,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
520,PT01M32.00S,2022-12-20T02:48:14.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,32.14520367936925,60.5392156862745,1610612745,76,85,2022-12-20T02:48:23Z,5130000,False,-53.0,250.0,1,left,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
521,PT01M30.00S,2022-12-20T02:48:16.3Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,76,85,2022-12-20T02:48:23Z,5140000,False,,,0,,Z. Collins REBOUND (Off:3 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,520.0,,6.0,3.0,3.0,,,,,,,,,,,,,
522,PT01M16.00S,2022-12-20T02:48:29.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,90.88370565045992,44.85294117647059,1610612759,76,87,2022-12-20T02:48:34Z,5150000,False,-26.0,33.0,1,right,Z. Collins turnaround Hook (8 PTS) (D. McDermott 2 AST),"[1628380, 203926]",1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,4.2,Made,,8.0,,,,,,,,,D. McDermott,203926.0,2.0,,,,,
524,PT01M00.00S,2022-12-20T02:48:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,8.754927726675426,45.83333333333333,1610612745,76,87,2022-12-20T02:49:01Z,5170000,False,21.0,30.0,1,left,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
525,PT01M00.00S,2022-12-20T02:48:48.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,76,87,2022-12-20T02:49:01Z,5180000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,524.0,,,,,,,,,,,,,,,,,
527,PT01M00.00S,2022-12-20T02:48:54.5Z,3,REGULAR,substitution,out,[],1630224,,,1610612759,76,87,2022-12-20T02:49:07Z,5200000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT01M00.00S,2022-12-20T02:48:54.5Z,3,REGULAR,substitution,in,[],201569,,,1610612759,76,87,2022-12-20T02:49:07Z,5210000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M46.50S,2022-12-20T02:49:18.8Z,3,REGULAR,2pt,Jump Shot,[],1630170,77.34888304862024,44.36274509803921,1610612759,76,89,2022-12-20T02:49:27Z,5220000,False,-28.0,160.0,1,right,D. Vassell 16' pullup Jump Shot (18 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,16.29,Made,,18.0,,,,,,,,,,,,,,,,
530,PT00M31.00S,2022-12-20T02:49:37.9Z,3,REGULAR,3pt,Jump Shot,[],1629645,33.065045992115635,57.107843137254896,1610612745,76,89,2022-12-20T02:49:46Z,5230000,False,-36.0,258.0,1,left,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
531,PT00M27.70S,2022-12-20T02:49:41.2Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,76,89,2022-12-20T02:49:46Z,5240000,False,,,0,,J. Sochan REBOUND (Off:1 Def:5),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,530.0,,6.0,5.0,1.0,,,,,,,,,,,,,
532,PT00M05.00S,2022-12-20T02:50:05.3Z,3,REGULAR,3pt,Jump Shot,[],1630170,70.38436268068331,79.41176470588235,1610612759,76,92,2022-12-20T02:50:10Z,5250000,False,147.0,226.0,1,right,D. Vassell 26' 3PT step back (21 PTS),[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.96,Made,,21.0,,,,,,,,,,,,,,,,
533,PT00M00.00S,2022-12-20T02:50:15.3Z,3,REGULAR,3pt,Jump Shot,[],1629645,37.79566360052563,60.29411764705882,1610612745,76,92,2022-12-20T03:04:41Z,5260000,False,-51.0,303.0,1,left,MISS K. Porter Jr. 30' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,30.71,Missed,,,,,,,,,,,,,,,,,,
534,PT00M00.00S,2022-12-20T02:50:17.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,76,92,2022-12-20T02:50:17Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,533.0,,,,,,,,,,,,,,,,,
535,PT00M00.00S,2022-12-20T02:50:21.5Z,3,REGULAR,period,end,[],0,,,1610612745,76,92,2022-12-20T02:50:21Z,5280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-12-20T02:50:28.2Z,4,REGULAR,substitution,out,['startperiod'],1629645,,,1610612745,76,92,2022-12-20T02:52:50Z,5290000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-12-20T02:50:28.2Z,4,REGULAR,substitution,out,['startperiod'],1630586,,,1610612745,76,92,2022-12-20T02:52:50Z,5300000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-12-20T02:50:28.2Z,4,REGULAR,substitution,out,['startperiod'],1631110,,,1610612745,76,92,2022-12-20T02:52:50Z,5310000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-12-20T02:50:28.2Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612745,76,92,2022-12-20T02:52:50Z,5320000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-12-20T02:50:28.2Z,4,REGULAR,substitution,in,['startperiod'],1630227,,,1610612745,76,92,2022-12-20T02:52:50Z,5330000,False,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-12-20T02:50:28.2Z,4,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,76,92,2022-12-20T02:52:50Z,5340000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2022-12-20T02:50:28.2Z,4,REGULAR,substitution,in,['startperiod'],1630200,,,1610612745,76,92,2022-12-20T02:52:50Z,5350000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2022-12-20T02:50:28.2Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612745,76,92,2022-12-20T02:52:50Z,5360000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2022-12-20T02:53:01.4Z,4,REGULAR,period,start,[],0,,,1610612759,76,92,2022-12-20T02:53:01Z,5370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT11M43.00S,2022-12-20T02:53:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,91.14651773981603,47.05882352941176,1610612759,76,94,2022-12-20T02:53:22Z,5380000,False,-15.0,31.0,1,right,D. Vassell driving finger roll Layup (23 PTS) (S. Johnson 2 AST),"[1630170, 1626169]",1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,3.4,Made,,23.0,,,,,,,,,S. Johnson,1626169.0,2.0,,,,,
548,PT11M26.00S,2022-12-20T02:53:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,13.748357424441524,34.80392156862745,1610612745,76,94,2022-12-20T02:53:39Z,5400000,False,76.0,77.0,1,left,MISS E. Gordon 10' driving floating Shot,[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Right,10.8,Missed,,,,,,,,,,,,,,,,,,
549,PT11M24.00S,2022-12-20T02:53:36.1Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612759,76,94,2022-12-20T02:53:39Z,5410000,False,,,0,,S. Johnson REBOUND (Off:0 Def:2),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,548.0,,2.0,2.0,0.0,,,,,,,,,,,,,
550,PT11M20.00S,2022-12-20T02:53:40.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203926,93.64323258869908,4.411764705882353,1610612759,76,97,2022-12-20T02:53:46Z,5420000,False,-228.0,7.0,1,right,D. McDermott 3PT  (16 PTS) (S. Johnson 3 AST),"[203926, 1626169]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,22.8,Made,,16.0,,,,,,,,,S. Johnson,1626169.0,3.0,,,,,
552,PT10M56.00S,2022-12-20T02:54:05.3Z,4,REGULAR,3pt,Jump Shot,[],1631106,11.251642575558476,2.2058823529411766,1610612745,79,97,2022-12-20T02:54:10Z,5440000,False,239.0,53.0,1,left,T. Eason 24' 3PT  (7 PTS) (K. Martin Jr. 1 AST),"[1631106, 1630231]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,24.49,Made,,7.0,,,,,,,,,K. Martin Jr.,1630231.0,1.0,,,,,
554,PT10M46.00S,2022-12-20T02:54:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203926,90.22667542706965,58.82352941176471,1610612759,79,97,2022-12-20T02:54:19Z,5460000,False,44.0,39.0,1,right,MISS D. McDermott driving Layup - blocked,"[203926, 1630578]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,,,,,,,,,Sengun,1630578.0
555,PT10M46.00S,2022-12-20T02:54:14.3Z,4,REGULAR,block,,[],1630578,,,1610612759,79,97,2022-12-20T02:54:17Z,5470000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT10M43.00S,2022-12-20T02:54:17.3Z,4,REGULAR,rebound,defensive,[],1630227,,,1610612745,79,97,2022-12-20T02:54:19Z,5480000,False,,,0,,D. Nix REBOUND (Off:0 Def:3),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,,,554.0,,3.0,3.0,0.0,,,,,,,,,,,,,
557,PT10M38.00S,2022-12-20T02:54:23.4Z,4,REGULAR,turnover,out-of-bounds,[],1631106,,,1610612745,79,97,2022-12-20T02:54:35Z,5490000,False,,,0,,T. Eason lost ball out-of-bounds TURNOVER (1 TO),[1631106],1610612745.0,HOU,lost ball,,,Eason,T. Eason,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,,
558,PT10M18.00S,2022-12-20T02:54:52.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626169,91.40932982917214,54.90196078431373,1610612759,79,99,2022-12-20T02:54:58Z,5500000,False,25.0,28.0,1,right,S. Johnson driving Layup (10 PTS) (T. Jones 5 AST),"[1626169, 1630200]",1610612759.0,SAS,driving,,,Johnson,S. Johnson,,,,,Restricted Area,0-8 Center,3.74,Made,,10.0,,,,,,,,,T. Jones,1630200.0,5.0,,,,,
560,PT10M12.00S,2022-12-20T02:55:01.6Z,4,REGULAR,turnover,out-of-bounds,[],1630227,,,1610612745,79,99,2022-12-20T02:55:13Z,5520000,False,,,0,,D. Nix lost ball out-of-bounds TURNOVER (1 TO),[1630227],1610612745.0,HOU,lost ball,,,Nix,D. Nix,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,,
561,PT10M12.00S,2022-12-20T02:55:03.9Z,4,REGULAR,substitution,out,[],1630231,,,1610612759,79,99,2022-12-20T02:55:20Z,5530000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M12.00S,2022-12-20T02:55:03.9Z,4,REGULAR,substitution,in,[],1631095,,,1610612759,79,99,2022-12-20T02:55:20Z,5540000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M00.00S,2022-12-20T02:55:35.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,91.93495400788436,54.90196078431373,1610612759,79,101,2022-12-20T03:08:16Z,5550000,False,25.0,23.0,1,right,J. Poeltl reverse Layup (8 PTS) (D. Vassell 5 AST),"[1627751, 1630170]",1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,3.38,Made,,8.0,,,,,,,,,D. Vassell,1630170.0,5.0,,,,,
565,PT09M47.00S,2022-12-20T02:55:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630227,7.440867279894875,55.14705882352941,1610612745,81,101,2022-12-20T02:55:53Z,5570000,False,-26.0,17.0,1,left,D. Nix reverse Layup (4 PTS),[1630227],1610612745.0,HOU,reverse,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,3.1,Made,,4.0,,,,,,,,,,,,,,,,
566,PT09M31.00S,2022-12-20T02:56:04.4Z,4,REGULAR,2pt,Jump Shot,[],1630170,81.2910643889619,22.30392156862745,1610612759,81,101,2022-12-20T02:56:09Z,5580000,False,-138.0,123.0,1,right,MISS D. Vassell 18' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,18.55,Missed,,,,,,,,,,,,,,,,,,
567,PT09M29.00S,2022-12-20T02:56:06.4Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,81,101,2022-12-20T02:56:09Z,5590000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,566.0,,8.0,5.0,3.0,,,,,,,,,,,,,
568,PT09M23.00S,2022-12-20T02:56:13.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,6.258212877792378,55.63725490196079,1610612745,83,101,2022-12-20T02:56:33Z,5600000,False,-28.0,6.0,1,left,A. Sengun DUNK (22 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.89,Made,,22.0,,,,,,,,,J. Smith Jr.,1631095.0,1.0,,,,,
570,PT09M23.00S,2022-12-20T02:56:24.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,83,101,2022-12-20T02:56:24Z,5620000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M23.00S,2022-12-20T02:58:09.5Z,4,REGULAR,substitution,out,[],1630578,,,1610612759,83,101,2022-12-20T02:59:17Z,5630000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M23.00S,2022-12-20T02:58:09.5Z,4,REGULAR,substitution,out,[],1626169,,,1610612759,83,101,2022-12-20T02:59:17Z,5640000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M23.00S,2022-12-20T02:58:09.5Z,4,REGULAR,substitution,out,[],203926,,,1610612759,83,101,2022-12-20T02:59:17Z,5650000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M23.00S,2022-12-20T02:58:09.5Z,4,REGULAR,substitution,in,[],1628981,,,1610612759,83,101,2022-12-20T02:59:17Z,5660000,False,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M23.00S,2022-12-20T02:58:09.5Z,4,REGULAR,substitution,in,[],1628966,,,1610612759,83,101,2022-12-20T02:59:17Z,5670000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M23.00S,2022-12-20T02:58:09.5Z,4,REGULAR,substitution,in,[],1629641,,,1610612759,83,101,2022-12-20T02:59:17Z,5680000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M23.00S,2022-12-20T02:59:19.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,83,101,2022-12-20T03:09:57Z,5690000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,
579,PT09M06.00S,2022-12-20T02:59:34.1Z,4,REGULAR,foul,personal,['2freethrow'],1630227,,,1610612759,83,101,2022-12-20T02:59:56Z,5700000,False,,,0,,D. Nix shooting personal FOUL (2 PF) (Jones 2 FT),"[1630227, 1630200]",1610612745.0,HOU,shooting,,,Nix,D. Nix,,,,,Mid-Range,8-16 Left,,,,,,,,1626301.0,2.0,0.0,Jones,1630200.0,,,,,,,,
581,PT09M06.00S,2022-12-20T03:00:00.3Z,4,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,83,102,2022-12-20T03:00:00Z,5720000,False,,,0,,T. Jones Free Throw 1 of 2 (12 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
582,PT09M06.00S,2022-12-20T03:00:02.2Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,83,102,2022-12-20T03:00:09Z,5730000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT09M06.00S,2022-12-20T03:00:02.2Z,4,REGULAR,substitution,in,[],1631103,,,1610612759,83,102,2022-12-20T03:00:09Z,5740000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT09M06.00S,2022-12-20T03:00:15.9Z,4,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,83,103,2022-12-20T03:00:15Z,5750000,False,,,0,,T. Jones Free Throw 2 of 2 (13 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
585,PT08M51.00S,2022-12-20T03:00:30.7Z,4,REGULAR,turnover,bad pass,[],1630227,,,1610612745,83,103,2022-12-20T03:00:36Z,5760000,False,,,0,,D. Nix bad pass TURNOVER (2 TO),"[1630227, 1631103]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2.0,Branham,1631103.0,,
586,PT08M51.00S,2022-12-20T03:00:30.7Z,4,REGULAR,steal,,[],1631103,,,1610612759,83,103,2022-12-20T03:00:33Z,5770000,False,,,0,,M. Branham STEAL (2 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
587,PT08M51.00S,2022-12-20T03:00:34.7Z,4,REGULAR,foul,personal,[],1628981,,,1610612759,83,103,2022-12-20T03:00:41Z,5780000,False,,,0,,B. Fernando personal FOUL (2 PF),"[1628981, 1627751]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626301.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,
589,PT08M32.00S,2022-12-20T03:01:01.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631103,76.42904073587385,49.01960784313725,1610612759,83,105,2022-12-20T03:01:06Z,5800000,False,-5.0,169.0,1,right,M. Branham 16' pullup Jump Shot (4 PTS),[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,16.92,Made,,4.0,,,,,,,,,,,,,,,,
590,PT08M16.00S,2022-12-20T03:01:20.0Z,4,REGULAR,turnover,traveling,[],1628981,,,1610612745,83,105,2022-12-20T03:01:26Z,5810000,False,,,0,,B. Fernando traveling TURNOVER (1 TO),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Left Center,,,,,,,,2005.0,,,,,,,,1.0,,,,
